les	az
premières	első
donné	megadott
donné	adva
donné	megadva
donné	adott
donné	adományozott
discussion	vita
discussion	megbeszélés
discussion	beszélgetés
discussion	társalgás
discussion	beszélgetés
discussion	chat
discussion	csevegés
dame	hölgy
dame	dame
épouse	menyasszony
épouse	házastársa
épouse	házastárs
épouse	feleségem
épouse	felesége
épouse	feleség
historiques	történelmi
historiques	történelmi
historiques	történeti
axe	fejsze
axe	tengely
mesure	mérés
mesure	mérési
mesure	mérés
mesure	mérték
mesure	intézkedés
prendre	szed
prendre	vedd
important	fontos
données	adatok
données	adat
données	adatforgalom
lequel	ami
lequel	melyik
lequel	mely
lequel	amely
george	george
george	györgy
force	erőt
force	erő
force	force
force	erő
pologne	lengyelország
couleur	színek
couleur	színes
couleur	színe
couleur	szín
couleur	színes
couleur	színe
couleur	szín
collection	adatgyűjtés
collection	gyűjtés
collection	gyűjtemény
collection	kollekció
actrice	színésznő
élu	megválasztott
régiment	ezred
station	állomás
station	pályaudvar
loire	loire
bande	band
bande	banda
bande	együttes
bande	zenekar
bande	szalag
bande	kazetta
bande	banda
capitale	főváros
capitale	tőke
côte	borda
côte	part
côte	tengerpart
étape	lépés
étape	lépcső
étape	színpad
étape	színpadon
créée	létrehozott
créée	létrehozva
créée	teremtett
plutôt	inkább
combat	harc
combat	csata
combat	harcok
combat	harc
combat	harcol
combat	küzdelem
combat	verekedés
combat	harcolni
combat	harci
combat	küzdelem
combat	harc
combat	harc
combat	harcolni
footballeur	labdarúgó
footballeur	focista
forces	erők
royal	királyi
royal	royal
russie	oroszország
nicolas	nicolas
nicolas	nicholas
nicolas	miklós
mètres	méter
mètres	méter
possède	rendelkezik
académie	akadémia
construit	építi
construit	épít
construit	épült
construit	épített
construit	felépített
construit	beépített
tournoi	torna
tournoi	bajnokság
épisodes	epizódjainak
épisodes	epizódok
épisodes	epizód
passage	átjáró
entrée	belépő
entrée	bejárat
entrée	belépés
entrée	belépő
entrée	bejegyzés
revue	journal
revue	napló
revue	lap
revue	lapjában
revue	revü
revue	magazin
revue	tár
revue	újság
revue	felülvizsgálat
revue	kritika
jeunes	fiatalok
jeunes	ifjúsági
jeunes	fiatalság
jeunes	ifjúság
jeunes	fiatalok
jeunes	fiatal
jeunes	fiatalos
présence	részvétel
présence	jelenlét
présence	jelenlét
présence	jelenléte
course	faj
course	futam
course	verseny
course	racing
ceinture	övek
ceinture	öv
ceinture	öv
meilleure	jobb
meilleure	jobban
meilleure	legjobbak
meilleure	legjobb
meilleure	best
tableau	táblázat
tableau	asztali
tableau	tábla
tableau	asztal
heures	órákban
heures	óra
heures	órák
maître	mester
services	szolgáltatások
services	szolgáltatás
marque	brand
marque	márka
marque	védjegyek
marque	védjegy
marque	mark
single	egyedülálló
single	single
single	egyetlen
single	szingli
intérieur	belül
intérieur	beltéri
intérieur	fedett
intérieur	benti
intérieur	belső
intérieur	belseje
toutefois	mindamellett
toutefois	mindazonáltal
toutefois	azonban
appelé	hívott
locales	helyi
olympique	olimpiai
bernard	bernard
qualité	minőségi
qualité	minősége
qualité	minőség
langues	nyelveket
langues	nyelvek
langues	nyelveken
langues	nyelv
propre	saját
propre	tiszta
propre	clean
chine	porcelán
chine	kína
chine	china
politiques	politikák
politiques	szabályzat
politiques	politika
politiques	politika
lettres	leveleket
lettres	betűk
lettres	levelek
patrimoine	örökség
com	com
évolution	evolúció
évolution	fejlődés
tours	tornyok
tours	tours
compositeur	dalszerző
compositeur	zeneszerző
joueurs	játékosok
joueurs	szereplők
joueurs	játékosok
joueurs	lejátszó
joueurs	játékos
lyon	lyon
généralement	általában
généralement	rendszerint
généralement	általában
généralement	jellemzően
généralement	tipikusan
généralement	általánosságban
généralement	általában
von	von
amérique	amerika
amérique	america
mal	rossz
mal	helytelen
mal	bad
mal	rosz
mal	rossz
mal	mal
mal	gonoszság
mal	gonosz
rock	szikla
rock	kő
rock	rock
abbaye	abbey
nuit	éj
nuit	este
nuit	éjjel
nuit	éjszaka
principalement	leginkább
principalement	főleg
principalement	főként
principalement	többnyire
principalement	főként
principalement	főleg
principalement	elsősorban
principalement	túlnyomórészt
principalement	elsődlegesen
principalement	elsősorban
prise	foglalt
bretagne	bretagne
bretagne	brittany
avaient	volt
clubs	klubok
générale	általános
générale	tábornok
voit	lát
vitesse	sebesség
vitesse	sebesség
vitesse	fordulatszám
vitesse	gyorsaság
scénario	forgatókönyv
scénario	forgatókönyvet
scénario	forgatókönyv
scénario	forgatókönyv
scénario	forgatókönyvet
chemin	utat
chemin	ösvény
chemin	útvonal
chemin	út
chemin	út
chemin	uton
chemin	közúti
réalisation	megvalósításához
réalisation	megvalósítás
réalisation	felismerés
réalisation	megvalósítás
centrale	központi
statut	állapot
statut	státusz
statut	alapokmány
groupes	bandák
groupes	csoportok
groupes	csoportoknak
avis	hirdetmények
avis	vélemény
avis	véleményt
avis	vélemények
avis	hirdetmény
avis	értesítés
avis	közlemény
avis	észre
avis	avis
éléments	elemei
éléments	elemek
salle	terem
salle	szoba
carte	térkép
carte	térképet
sociale	társadalmi
sociale	szociális
travers	travers
valeur	érték
valeur	értéke
utilisation	használat
utilisation	használat
utilisation	használata
utilisation	felhasználás
utilisation	használni
allemande	németül
allemande	német
palais	palais
palais	palota
palais	palace
émission	kibocsátási
émission	kibocsátás
composé	összetett
composé	vegyület
situation	szituáció
situation	helyzet
droits	jogai
droits	jogokkal
droits	jogok
court	rövid
court	alacsony
court	röviden
vallée	völgyet
vallée	völgy
vallée	völgyben
vallée	valley
vallée	vallée
comité	bizottság
anciens	ősi
anciens	ős
anciens	ókori
anciens	idős
anciens	régit
anciens	régi
anciens	öreg
anciens	régiek
anciens	öregdiák
rugby	rögbi
cité	cité
cité	idézett
cité	jegyzett
basse	bass
basse	basszus
basse	alacsonyan
basse	alacsony
pro	pro
pro	profi
occasion	alkalom
total	teljes
total	összesen
nationalité	állampolgársága
nationalité	állampolgárság
nationalité	polgárság
nationalité	állampolgárság
chambre	terem
chambre	szoba
chambre	hálószoba
chambre	háló
nouveaux	újdonság
nouveaux	új
savoir	tudás
savoir	ismeretek
glace	jég
glace	ice
originale	eredeti
proche	szoros
proche	közel
proche	bezárása
proche	közeli
proche	közel
proche	közelben
proche	közeli
mot	szó
mot	szava
main	fő
main	main
main	főbb
main	kezét
main	kéz
huit	nyolc
assemblée	közgyűlés
assemblée	gyűlés
assemblée	szerelvény
populaire	népszerű
populaire	népszerűek
populaire	aktuális
critique	kritika
critique	kritikát
critique	kritika
critique	kritikát
critique	kritikus
critique	kritikus
del	del
publication	poszt
publication	posta
publication	post
publication	bejegyzést
publication	bejegyzésre
publication	bejegyzés
publication	kiadvány
publication	közzététel
publication	kiadás
publication	kiadó
publication	közzététel
dieu	isten
uni	uni
japonais	japán
japonais	japánok
hôtel	szálloda
hôtel	hotel
australie	ausztrál
australie	ausztrália
australie	ausztrália
catholique	katolikus
catholique	katolikusok
mission	misszió
mission	feladat
mission	küldetés
accord	accord
accord	akkord
accord	megállapodás
accord	egyetértés
accord	megegyezés
accord	egyezség
campagne	vidék
campagne	kampány
rapidement	gyorsan
rapidement	gyors
rapidement	gyorsan
rapidement	gyors
rapidement	gyorsan
traduction	fordítás
traduction	fordítások
traduction	fordítás
anne	anne
anne	ann
départ	indulási
départ	távozás
départ	indulás
étude	vizsgálat
étude	tanulmányok
étude	tanulás
étude	tanulmány
montréal	toronto
montréal	montréal
montréal	montreali
programme	program
programme	program
importante	fontos
choix	kiválasztási
choix	válogatás
choix	kiválasztás
choix	kijelölés
choix	döntések
choix	döntés
choix	választás
coup	robbantani
coup	lőtt
coup	lelőtték
coup	lövés
enfant	gyermek
enfant	gyermeke
enfant	gyermekem
enfant	gyerek
enfant	gyerekek
enfant	gyermekeknek
enfant	gyermek
enfant	gyermekek
information	információ
information	tájékoztatás
information	információk
mieux	jobb
mieux	jobban
maurice	mauritius
maurice	maurice
défense	védelem
défense	védekezés
défense	védelmi
défense	védelem
défense	védekezés
défense	védelmi
contrôle	kontroll
contrôle	irányítás
contrôle	vezérlő
contrôle	ellenőrzési
contrôle	ellenőrzés
noms	nevek
noms	neveket
noms	neve
noms	név
produits	termék
produits	termékek
produits	termék
produits	termékeket
internet	interneten
internet	internet
label	címke
hiver	tél
hiver	téli
hiver	télen
fondation	alap
fondation	alapítvány
européenne	európai
troupes	katonák
troupes	csapatok
file	sorba
file	sor
file	sorban
antoine	anthony
antoine	antal
antoine	antonius
antoine	antoine
daniel	dániel
daniel	daniel
cœur	szívem
cœur	szívvel
cœur	szív
cœur	mag
cœur	szívek
îles	szigetek
îles	szigeteket
pris	elkapott
pris	fogott
pris	kifogott
pris	vette
pris	elvitte
pris	foglalt
marine	flotta
marine	haditengerészet
marine	tengerészet
marine	tengerész
marine	tengeri
marine	tengerészgyalogos
bâtiment	épület
peter	peter
peter	péter
juste	csak
fondé	alapították
fondé	alapított
fondé	alapította
fondé	megalapozott
der	der
vient	jön
seine	seine
amour	szeretettel
amour	love
amour	szeretet
amour	szerelem
faisant	csinál
mont	mount
mont	hegy
mont	mont
statistiques	statisztika
statistiques	statisztikák
statistiques	statisztika
statistiques	statisztikák
science	tudomány
personnages	karakterek
personnages	szereplők
bonjour	helló
bonjour	hello
marc	marc
altitude	magasság
altitude	emelkedés
économique	gazdasági
économique	gazdaságos
unité	egység
unité	egység
unité	unit
particulièrement	különösen
particulièrement	különösen
particulièrement	főleg
lignes	sorok
lignes	vonalak
lignes	sorok
traité	szerződéssel
traité	szerződés
montre	óra
montre	vigyázz
montre	mutasd
montre	show
idée	ötletem
idée	elképzelés
idée	ötlet
éditeur	kiadó
éditeur	szerkesztője
éditeur	szerkesztő
littérature	irodalom
attaque	stroke
attaque	agyvérzés
attaque	löket
attaque	támadás
records	feljegyzések
records	records
records	nyilvántartások
records	nyilvántartás
principaux	fő
principaux	main
principaux	főbb
sol	talajban
sol	talaj
sol	sol
sol	emelet
sol	padló
chaîne	lánc
chaîne	csatorna
chaîne	string
fondée	alapították
fondée	alapított
fondée	alapította
fondée	megalapozott
actuellement	jelenleg
pourrait	lehetne
fond	alul
fond	alja
fond	alsó
fond	fenék
fond	háttér
fond	háttere
fond	háttérben
format	formátuma
format	formátum
mode	divat
mode	mód
mode	mode
mode	üzemmód
original	eredeti
espagnol	spanyolul
espagnol	spanyolok
espagnol	spanyol
producteur	gyártó
producteur	termelő
producteur	producer
producteur	termelői
artiste	művész
artiste	előadó
créer	létrehozása
créer	létrehozása
créer	létrehozva
composition	összetétel
composition	összetétele
los	los
décide	dönt
garde	garde
garde	őr
sécurité	biztonsági
sécurité	biztonság
sécurité	biztonsági
sécurité	biztonság
fédération	föderáció
fédération	szövetség
quatrième	negyedszer
quatrième	negyedik
junior	junior
police	font
police	betűtípus
police	rendőrség
police	rendőr
comédie	vígjáték
comédie	humor
comédie	komédia
albert	albert
bruxelles	brüsszelben
bruxelles	brüsszeli
bruxelles	brüsszel
empereur	uralkodó
empereur	császár
xxe	huszadik
infanterie	gyalogság
ministère	minisztérium
rejoint	csatlakozott
rejoint	csatlakozik
chevalier	lovag
chevalier	chevalier
armes	karok
armes	fegyvert
armes	karokat
armes	kar
armes	fegyverek
armes	fegyver
armes	fegyverek
armes	lőfegyver
armes	lőfegyverek
armes	fegyvereket
armes	ágyúk
armes	fegyverek
livres	könyveket
livres	könyvek
livres	könyv
principales	fő
principales	main
principales	főbb
unique	egyedülálló
unique	single
unique	egyetlen
unique	szingli
unique	egyedülálló
unique	páratlan
unique	egyedi
capitaine	kapitány
large	széles
large	tág
large	széles
guillaume	william
guillaume	vilmos
guillaume	guillaume
tel	ilyen
tel	tel
parce	mert
commission	bizottság
commission	jutalék
commission	jutalékot
demandé	igényelt
demandé	kérte
demandé	kért
demandé	kérdezte
demandé	kérdezett
demandé	kérte
demandé	kérdeztem
divers	többféle
divers	különféle
divers	különböző
divers	egyéb
divers	egyebek
divers	különféle
divers	vegyes
tels	ilyen
décision	döntés
décision	határozat
actuelle	áramlat
actuelle	jelenlegi
actuelle	aktuális
classique	klasszikus
classique	klasszikus
classique	classic
présent	ajándék
présent	jelen
fit	fit
fit	fitt
passé	elmúlt
passé	múlt
passé	múltbeli
mandat	végzés
mandat	megbízás
mandat	megbízatásának
mandat	felhatalmazás
mandat	megbízatás
berlin	berlin
berlin	berlinben
berlin	berlini
isbn	isbn
taux	mérték
taux	kamatláb
taux	arány
taux	arányok
taux	árfolyamok
surface	felszín
surface	felület
surface	felszíni
architecture	felépítés
architecture	építészet
inscrit	bejegyzett
inscrit	regisztrált
inscrit	nyilvántartott
inscrit	beiratkozott
astéroïde	aszteroidák
astéroïde	aszteroida
transport	közlekedés
transport	szállítás
transport	szállítást
transport	közlekedés
transport	fuvarozás
transport	szállítás
transport	közlekedési
sort	bűbáj
sort	varázsige
sort	varázslat
rené	rené
alexandre	alexandre
alexandre	sándor
alexandre	alexander
oui	igen
oui	igen
annonce	bejelentés
annonce	közlemény
annonce	hirdetés
annonce	reklám
pièce	érme
pratique	kényelmes
pratique	gyakorlás
pratique	edzés
pratique	gyakorlat
pratique	gyakorlati
pratique	praktikus
conseiller	tanácsadó
conseiller	tanácsadó
conseiller	tanácsadó
conseiller	tanácsadó
portail	portál
portail	átjáró
terrain	föld
terrain	földterület
terrain	szárazföld
terrain	telek
terrain	földterületek
terrain	terep
usage	használat
comprend	megért
comprend	tartalmazza
secrétaire	titkárnő
secrétaire	titkár
tennis	tenisz
donner	donner
donner	adományozni
chose	izé
chose	dolog
pièces	érméket
pièces	érme
pièces	érmék
pièces	alkatrész
pièces	alkatrészek
pièces	részek
fonctions	függvény
fonctions	funkció
fonctions	funkciók
fonctions	feladatok
fonctions	funkciók
fonctions	jellemzők
fonctions	jellemzői
fonctions	feladatai
fonctions	feladatok
fonctions	vámok
accès	belépés
accès	hozzáférést
accès	hozzáférés
informations	információ
informations	tájékoztatás
informations	információk
marché	piac
marché	piaci
marché	market
charge	terhelés
charge	töltés
alpes	alpok
alpes	alpes
sites	helyszínek
sites	oldalak
sites	weboldalak
basket	kosár
basket	kosár
basket	kosárlabda
utiliser	használatával
utiliser	használata
utiliser	felhasználva
utiliser	használat
utiliser	használata
utiliser	felhasználás
utiliser	használni
économie	közgazdaságtan
économie	gazdaság
économie	közgazdasági
économie	gazdaság
économie	gazdaságos
longueur	hossza
longueur	hossz
longueur	hosszúság
légende	felirat
légende	legendák
légende	legendája
légende	legenda
vingt	twenty
vingt	húsz
arrivée	érkezés
conditions	állapotok
conditions	feltételek
élection	választási
élection	választás
élection	választások
