категория	kategória
връзки	kapcsolatok
връзки	linkek
връзки	hivatkozások
връзки	kapcsolatok
средства	pénzeszközök
средства	alapok
произведения	működik
ниво	szint
ниво	szintű
езерото	tó
езерото	tavi
езерото	tavon
армията	sereg
армията	hadsereg
разположена	található
петров	petrov
месец	hónap
месец	hónapja
испански	spanyolul
испански	spanyolok
испански	spanyol
развива	fejleszti
развива	fejlődik
украйна	ukrajna
убит	meggyilkolták
убит	megölte
убит	meggyilkolt
убит	megölt
убит	megölte
създаден	létrehozott
създаден	létrehozva
създаден	teremtett
създадена	létrehozott
създадена	létrehozva
създадена	teremtett
столица	főváros
столица	tőke
черно	fekete
черно	black
децата	gyerekek
децата	gyermekeknek
децата	gyermek
децата	gyermekek
царство	királyság
поет	költő
двойки	párok
двойки	párokat
двойки	párok
двойки	párban
републикански	republikánusok
републикански	republikánus
успех	sikeres
успех	siker
павел	pavel
брак	házasság
брак	házasságot
секретар	titkárnő
секретар	titkár
компания	társaság
компания	vállalat
компания	cég
компания	század
съпругата	feleségem
съпругата	felesége
съпругата	feleség
представители	képviselői
представители	képviselők
решава	dönt
годишна	éves
годишна	évente
вместо	helyett
вместо	ehelyett
вместо	helyette
издаден	kibocsátott
издаден	kiadott
издаден	kiadva
възможно	lehetséges
висока	high
висока	magas
висока	magasan
висока	magas
ширина	szélesség
ширина	szélessége
ширина	szélesség
обявява	bejelenti
източник	forrás
модел	model
модел	minta
модел	modell
колев	kolev
културни	kulturális
статистика	statisztika
статистика	statisztikák
статистика	statisztika
статистика	statisztikák
статистика	statisztika
анна	anna
анна	annának
момент	pillanat
българите	bolgárok
температура	lázas
температура	láz
температура	hőmérséklet
предлага	ajánlatok
предлага	kínál
предлага	ajánlat
предлага	ajánlatokat
глава	fejezet
глава	fejet
глава	fej
глава	fejét
водата	víz
водата	vizet
дело	ügy
дело	case
дело	eset
отношения	kapcsolatok
отношения	kapcsolatok
отношения	kapcsolat
позволява	megengedi
медал	érem
медал	medál
медал	kitüntetés
въпрос	kérdés
пол	nemek
пол	nemi
пол	neme
пол	paul
пол	pál
дружество	társaság
дружество	vállalat
дружество	cég
дружество	század
профил	adatlap
профил	profil
съществуват	léteznek
съществуват	létezni
съществуват	létezik
сезона	szezont
сезона	idény
сезона	évszak
сезона	évad
сезона	szezon
сградата	épület
значително	jelentős
значително	jelentősen
значително	jelentős
значително	szignifikáns
определя	meghatározza
определя	díszlet
определя	készletek
определя	készlet
определя	meghatározza
основан	alapították
основан	alapított
основан	alapította
основан	megalapozott
русе	csel
кораб	hajó
кораб	edény
кораб	hajóval
кораб	hajó
кораб	hajón
кораб	kézműves
кораб	csónak
