apie	關於
emyratas	酋長國
kantonai	各州
diskai	碟片
diskai	碟
diskai	磁碟
kiemo	院子
kiemo	碼
kiemo	庭院
kiemo	露台
teroro	恐
teroro	恐怖
koordinuoti	協調
koordinuoti	坐標
koordinuoti	協調
baterija	電池
baterija	電量
medžiotojas	獵人
naciai	納粹黨
naciai	納粹
degtinės	伏特加
ministerijų	部委
ministerijų	各部
keleivis	乘客
keleivis	旅客
dozė	用量
dozė	劑量
dozė	劑量
griuvėsių	瓦礫
griuvėsių	碎石
liepsna	火焰
puiki	棒
puiki	偉大
alavo	錫
alavo	鐵皮
alavo	tin
rykliai	鯊魚
rykliai	鯊
rykliai	鯊魚
anemija	貧血症
anemija	貧血
afganistanas	阿富汗
gražuolė	美容
gražuolė	美人
gražuolė	美女
gražuolė	美
juostelės	脫衣
juostelės	脫
juostelės	脫衣舞
juostelės	地帶
ūkas	星雲
siamo	暹羅
daugintis	倍增
atsitraukti	退
atsitraukti	撤退
moreno	moreno
žyniai	神職
nuskendo	沈沒
citrinos	檸檬
padangos	輪胎
padangos	輪胎
padangos	tyre
įrodymai	證據
navikas	瘤
navikas	腫瘤
klientas	客戶
malda	祈禱
malda	禱告
visko	一切都
visko	一切
torres	torres
archyvai	檔案
fantastika	參議員
fantastika	議員
fantastika	虛構
fantastika	小說
uniformos	制服
sviesto	奶油
sviesto	黃油
sviesto	牛油
pet	寵物
bendravimas	溝通
bokštelis	炮塔
aparatai	儀器
aparatai	器械
hugh	休
ubuntu	ubuntu
kortelė	卡
kortelė	名片
kortelė	紙牌
kortelė	卡片
blason	blason
parduotuvėje	shop
parduotuvėje	購物
parduotuvėje	店鋪
parduotuvėje	店
parduotuvėje	商店
meile	戀愛
meile	愛
meile	love
meile	愛情
alėjos	小巷
alėjos	巷
alėjos	巷子
žvalgyba	勘探
žvalgyba	探索
wikimapia	wikimapia
domenico	domenico
žaizdos	傷口
žaizdos	傷口
galina	galina
inžinerija	工程
inžinerija	工程學
erika	erica
erika	erika
ginčas	爭端
ginčas	糾紛
ginčas	爭議
wikipedias	wikipedias
požemio	地牢
diagnostika	診斷
diagnostika	診斷
diagnostika	診斷
prabangos	奢侈品
prabangos	豪華
prabangos	奢華
prabangos	奢侈
pristatymas	送貨
pristatymas	投放
pristatymas	交付
pristatymas	交貨
pristatymas	遞送
pristatymas	送貨
pristatymas	交付
pristatymas	交貨
institutų	研究所
aprašymai	故事
aprašymai	動態
aprašymai	描述
nerija	吐
nerija	唾液
nerija	口水
filosofai	哲學家
gerklės	喉
gerklės	喉嚨
gerklės	嗓子
gerklės	咽喉
žala	損傷
žala	損傷
žala	損壞
žala	損害
ausis	耳
ausis	耳朵
derlingos	肥沃
kamerūnas	喀麥隆
mon	mon
šoka	舞蹈
šoka	舞動
šoka	跳舞
šoka	舞
eye	眼
eye	眼睛
juodkalnijoje	黑山
garbė	名譽
garbė	榮譽
garbė	名譽
garbė	榮譽
garbė	榮耀
garbė	光榮
rūko	迷霧
rūko	霧
hokaido	北海道
dėvėti	戴
dėvėti	穿
dėvėti	磨損
derinys	捷徑
derinys	組合
stačiakampis	矩形
sovietai	蘇維埃
apsiginti	捍衛
apsiginti	保衛
beržas	pendula
nagų	釘
nagų	釘子
nagų	指甲
hana	hanna
džiunglės	叢林
krakmolo	澱粉
morfologija	形態
spygliai	荊棘
nelaimės	災害
nelaimės	災難
čiulpų	骨髓
emigracijos	移民
emigracijos	移民
emigracijos	移民局
detektyvas	警探
detektyvas	偵探
trance	trance
trance	恍惚
sportui	體育
sportui	運動
draugystė	友情
draugystė	友誼
reitingai	收視率
reitingai	評比
reitingai	評分
diktatorius	獨裁者
nelaimių	災害
nelaimių	災難
arkos	拱
arkos	拱門
čigonai	吉普賽人
čigonai	吉普賽
čigonai	吉卜賽人
prisiekė	宣誓
subst	subst
vestuves	婚禮
vestuves	婚禮
leeds	利茲
finansinis	財務
finansinis	金融
virti	煮熟
funk	funk
baudos	懲罰
baudos	處罰
baudos	刑罰
baudos	罰金
baudos	罰款
karjeras	採石場
klein	klein
patinka	讚
pasodino	囚禁
formavimo	塑造
tramvajaus	電車
plaukia	航行
plaukia	帆船
plaukia	航海
plaukia	游泳
plaukia	游
kanjonas	峽谷
evelina	evelina
rinkėjai	選民
rinkėjai	充電器
kvapas	味道
kvapas	聞
kvapas	氣味
burna	嘴巴
burna	口
burna	嘴
burna	口腔
giminaičiai	親屬
giminaičiai	親戚
išsaugojimo	保全
nuotaika	心境
nuotaika	心情
nuotaika	情緒
deguonis	氧氣
deguonis	氧
walker	walker
ekspedicijas	探險
kasybos	採礦業
kasybos	礦業
kasybos	採礦
ragasnapis	犀鳥
projektavimas	設計
gandai	流言
gandai	謠言
gandai	謠傳
gandai	謠言
gandai	傳言
gandai	傳聞
gandai	流言
gandai	謠言
sraigtasparnis	直升機
sraigtasparnis	直升飛機
sraigtasparnis	直升機
eksperimentai	試驗
eksperimentai	實驗
cukranendrių	拐杖
cukranendrių	甘蔗
cukranendrių	手杖
karate	空手道
sparnas	襟翼
biologinė	生物
biologinė	生物學
fsb	fsb
skaičiavimas	計算
skaičiavimas	列舉
said	saeed
patarėja	顧問
antena	天線
rugių	黑麥
teorema	定理
lūpų	嘴唇
lūpų	唇
lūpų	雙唇
lūpų	嘴唇
lūpų	lip
lūpų	唇
ernesto	ernesto
ming	阿明
ming	明
okinavos	沖繩
okinavos	琉球
kolega	同事
ateivių	異形
ateivių	外星人
geresnis	更好
led	led
nad	河畔
sia	sia
uždarytos	封存
kleopatra	cleopatra
collins	collins
kepurė	帽
kepurė	帽子
hipotekos	抵押
tina	tina
leukemija	白血病
bilas	bill
bilas	法案
punta	punta
tarpeklis	峽谷
slepiasi	隱藏
sargybinis	保鏢
dainininkai	歌手
jogos	瑜伽
jogos	瑜珈
biblija	聖經
esp	esp
apyvartą	環流
apyvartą	流通
apyvartą	發行量
apyvartą	迴圈
absoliutus	允許
absoliutus	絕對
absoliutus	絕對值
volkswagen	大眾
kornelijus	cornelius
misisipės	密西西比
misisipės	密西西比州
sprintas	衝刺
atkūrimas	修復
atkūrimas	恢復
atkūrimas	復原
pagarba	尊敬
pagarba	尊重
wikitext	wikitext
pateikimo	提交
observatorijos	天文台
šešėlis	影
šešėlis	影子
šešėlis	陰影
šešėlis	暗影
šešėlis	陰影
traktorių	拖拉機
sėkla	種子
lempos	燈
lempos	電燈
adele	adele
prokuratūra	檢察官
kankinių	烈士
kankinių	殉難者
nikita	nikita
spalvotas	著色
skiriamasis	區分
trilogija	三部曲
amonio	銨
siauros	狹義
siauros	狹隘
siauros	縮小
siauros	窄
siauros	狹窄
kazachstanas	哈薩克
kokosų	椰
kokosų	椰子
bandymo	測試
bandymo	試驗
bandymo	測驗
pen	鋼筆
pen	筆
imigrantai	移民
kasyklų	地雷
ahmed	ahmed
shell	貝殼
shell	shell
shell	殼
tunelio	地道
tunelio	隧道
didžiuliai	巨大
kritiką	批評
kritiką	批判
kritiką	批評
dialektas	話
dialektas	方言
tundra	苔原
reitingų	收視率
reitingų	評比
reitingų	評分
reitingų	評比
reitingų	評分
formuojant	骨架
pažiūras	效忠
moto	摩托
moto	moto
blogis	惡
blogis	邪惡
atsistatydinti	辭職
mae	mae
paradoksas	矛盾
uranas	鈾
uranas	天王星
aiškinimas	口譯
dvigubos	雙重
trumpesnis	縮短
andora	安道爾
baker	貝克
žurnalai	期刊
jamaika	牙買加
lsd	lsd
kasyklose	地雷
ramus	平靜
šventieji	聖人
šventieji	聖徒
garsiai	大聲
eksperimentų	試驗
eksperimentų	實驗
intervalas	區間
intervalas	間歇
intervalas	間隔
ištrauka	提取
ištrauka	萃取
ištrauka	摘錄
kosmetikos	化妝品
snieglenčių	滑雪板
filantropas	慈善家
signalai	訊號
alkoholis	醇
alkoholis	酒精
alkoholis	酒
alkoholis	酒類
teen	青少年
teen	少年
emilio	emilio
ema	艾瑪
ema	emma
dirbtinių	人工
dirbtinių	人造
universalus	環球
universalus	普及
universalus	普遍
antoine	antoine
chartija	包租
saga	佐賀
gavimo	接收
paskolos	借款
paskolos	貸款
paskolos	借貸
paskolos	借款
paskolos	貸款
miltelių	塗料
streep	streep
itunes	itunes
tabu	禁忌
wwe	wwe
atšaukti	撤銷
albanijoje	阿爾巴尼亞
rimtas	認真
rimtas	嚴重
rimtas	嚴肅
diagrama	圖表
diagrama	圖
diagrama	圖表
diagrama	圖
tigras	虎
tigras	老虎
įdiegti	安裝
apšvietimas	照明
apšvietimas	照明
įdomus	有趣
eismas	交通
vadovus	指南
vadovus	嚮導
kreivės	密謀
kreivės	陰謀
kreivės	劇情
kreivės	曲線
partizani	partizani
imigracijos	移民
imigracijos	移民局
kali	kali
epidemija	流行病
keršto	復仇
keršto	報復
keršto	報仇
keršto	復仇
gaisrų	火災
apribojimai	限制
dela	dela
michele	michele
klanai	氏族
klanai	部族
žvėris	野獸
žvėris	獸
žvėris	怪獸
albrecht	albrecht
patogu	舒服
patogu	舒適
patogu	舒服
patogu	舒適
pusiausvyra	平衡
pusiausvyra	均衡
lig	lig
vertas	值得
prieglauda	避難所
sklandymo	滑翔
remtis	援引
morissette	morissette
piligrimų	朝拜
piligrimų	朝聖
dick	陰莖
tamsi	黑
tamsi	暗
tamsi	黑暗
teisininkai	律師
naktys	夜晚
naktys	夜
jessica	jessica
skyrybų	離婚
maišto	叛亂
maišto	叛逆
maišto	反叛
karen	karen
kostiumai	服裝
kostiumai	戲服
laukiniai	狂野
laukiniai	野
laukiniai	野性
laukiniai	野生
lūžis	骨折
lūžis	斷裂
sinajaus	西奈
seb	seb
virusų	病毒
porceliano	瓷
porceliano	瓷器
junior	初級
junior	junior
junior	少年
dialektai	方言
frusciante	frusciante
emocijas	情感
emocijas	感情
emocijas	情緒
burton	burton
valtis	船
valtis	船隻
valtis	艇
grindys	地板
grindys	下限
grindys	地板
rimtų	認真
rimtų	嚴重
rimtų	嚴肅
mechaninė	機械
pakto	協約
pakto	約定
klasika	經典
stebėjimas	監測
stebėjimas	觀察
stebėjimas	觀測
restoranai	飯店
restoranai	餐廳
restoranai	餐館
rodiklį	多樣化
rodiklį	多元化
grožis	美容
grožis	美人
grožis	美女
grožis	美
dalintis	共用
dalintis	共享
dalintis	分享
dalintis	共用
dalintis	共享
dalintis	分享
dalintis	share
atspalvių	墨鏡
regentas	攝政
jūrinė	海事
griežta	嚴格
liang	梁
integruoti	整合
sausos	乾燥
sausos	乾
eintracht	eintracht
vedėjai	主持人
pardavimas	銷售
pardavimas	銷售量
pardavimas	銷售額
daugiafunkcis	多功能
utype	utype
kubą	立方
kubą	方塊
kubą	立方體
vektorius	載體
vektorius	向量
tiekimas	供應
tiekimas	供給
sunaikinimo	明細
sunaikinimo	擊穿
sandėliai	倉庫
sandėliai	倉儲
tendencija	趨勢
tendencija	趨向
įsitikinęs	深信
išradimas	發明
gripo	流感
ryklys	鯊
ryklys	鯊魚
bananų	香蕉
bananų	蕉
bananų	香蕉
karšta	熱
karšta	燙
tamsus	黑
tamsus	暗
tamsus	黑暗
mineralai	礦物質
mineralai	礦物
mineralai	礦產
kūdikiai	嬰兒
kūdikiai	嬰兒
beringo	bering
stipriausia	最強
regencija	regency
geologija	地質
geologija	地質學
rašybos	拼字
rašybos	拼寫
kenčia	受苦
išsamiai	更近
mtk	mtk
mutacijos	突變
ūkiuose	持有
ūkiuose	控股
explorer	探險家
explorer	explorer
elnio	馴鹿
teta	姑姑
teta	伯母
teta	姨媽
teta	阿姨
teta	姑姑
teta	姨媽
kde	kde
fiziologija	生理
kenija	肯亞
finansai	財務
finansai	財務
tps	tps
vpu	vpu
fermentacijos	發酵
flickr	flickr
automatinė	自動
rankinis	手冊
rankinis	手動
frazė	片語
antspaudas	蓋章
antspaudas	郵票
antspaudas	印章
zodiako	黃道
sinonimas	同義詞
sinonimas	同義
sinonimas	同義詞
sinonimas	同義字
tarnas	傭人
ruonių	封
ruonių	密封
ruonių	印章
ruonių	海豹
ruonių	海豹
derlius	莊稼
derlius	農作物
derlius	作物
derlius	收穫
derlius	收割
derlius	收穫
batų	皮鞋
batų	鞋
batų	鞋子
batų	鞋
batų	鞋子
kostiumus	服裝
kostiumus	戲服
akademinių	學術
prieškario	runciman
atašė	隨員
antys	鴨
antys	鴨子
boro	硼
sviestas	奶油
sviestas	黃油
sviestas	牛油
kapsulė	膠囊
kapsulė	囊
skristi	飛
skristi	蒼蠅
skristi	飛翔
leninas	列寧
geo	geo
užsieniečiai	外國人
užsieniečiai	外籍人士
gintis	捍衛
gintis	保衛
dalyvaujančios	參加
dalyvaujančios	參與
pakelia	升降機
svetainių	網站
antraštė	標題
pralaimėjimų	挫折
šoninis	橫向
šoninis	側
archiv	archiv
gelfandas	gelfand
kasamas	佈雷
atsiimti	撤回
atsiimti	收回
peiliai	刀具
dali	大理
dali	dali
pupelių	豆
pupelių	豆子
pupelių	豆類
pupelių	豆豆
pupelių	豆
spaudžiant	緊迫
ožkų	山羊
ožkų	山羊
ožkų	羊
kabelių	有線
kabelių	纜繩
kabelių	電纜
sega	sega
baltymas	蛋白質
baltymas	蛋白
miežiai	大麥
kiras	海鷗
kiras	鷗
terra	高地
terra	terra
reaktorių	反應堆
morris	morris
als	als
ralph	ralph
aistra	熱情
aistra	激情
lau	劉
pumpurai	芽
įrengimai	設施
įrengimai	裝置
atostogos	假期
atostogos	渡假
atostogos	度假
estetika	美學
jachta	遊艇
liepsnos	火焰
liepsnos	火焰
reikmenys	飾品
reikmenys	配件
katastrofa	災害
katastrofa	災難
katastrofa	災難
kakava	可可
konsultavimo	咨詢
colin	colin
prognozė	預估
prognozė	預測
gėrimus	酒類
gėrimus	白酒
gili	深
gili	深層
intensyvi	激烈
intensyvi	密集
agentai	代理商
agentai	代理人
claudio	claudio
griežtas	嚴格
griežtas	嚴謹
griežtas	弦樂
griežtas	字串
griežtas	弦
šeichas	sheikh
derrida	derrida
priemaišų	雜質
kaukės	口罩
kaukės	面具
kaukės	面罩
lėtinė	慢性
kaukė	口罩
kaukė	面具
kaukė	面罩
dzin	丁
dzin	叮
dzin	金
dzin	晉
dzin	仁
dzin	jin
šautuvą	獵槍
šautuvą	步槍
nuodai	毒藥
nuodai	毒
nuodai	毒物
pigmentas	色素
pigmentas	顏料
kviečia	邀請
clausura	clausura
bloga	壞
kaltinimai	指控
generatorius	產生器
generatorius	發電機
rex	rex
keista	怪
keista	怪異
keista	奇怪
granados	granados
diskusijas	討論
diskusijas	辯論
spencer	spencer
dre	dre
kazino	賭場
kazino	賭場
leidėjai	出版社
leidėjai	出版商
pleistoceno	pleistocene
lango	窗戶
lango	窗
lango	視窗
poaceae	poaceae
virusai	病毒
paskirstymo	分布
paskirstymo	分配
paskirstymo	分銷
kovinė	民兵
klinikų	診所
argumentai	論證
argumentai	參數
argumentai	爭論
argumentai	論點
lovos	床位
lovos	床
lovos	床鋪
lovos	病床
lovos	床
lovos	床上
singapūras	新加坡
spora	孢子
bobas	bob
zanzibaro	桑給巴爾
lava	岩漿
lava	熔岩
pranašas	先知
tunise	突尼西亞
obligacijos	保證金
obligacijos	債券
išnykimas	滅絕
išnykimas	絕種
kurorto	藝人
intensyvus	激烈
intensyvus	密集
purvo	泥巴
purvo	泥
purvo	泥漿
chan	陳
chan	燦
pietūs	午餐
pietūs	午飯
riebalai	肥
riebalai	脂肪
riebalai	胖
gestapo	蓋世太保
obligacijų	保證金
obligacijų	鍵
obligacijų	債券
obligacijų	龐德
obligacijų	保證金
obligacijų	債券
koch	koch
humanitarinės	人道主義
derinti	結合
ištikimas	忠心
ištikimas	忠誠
ištikimas	忠誠
ištikimas	忠實
solidarumo	聲援
solidarumo	團結
svečias	賓客
svečias	來賓
svečias	客人
šventa	神聖
veto	否決權
veto	否決
salono	船艙
salono	客艙
salono	機艙
paliaubas	休戰
paliaubas	停戰
muchafazos	各省
dramblys	象
dramblys	大象
atnaujinimas	升級
atnaujinimas	提升
atnaujinimas	增訂
atnaujinimas	更新
fame	名望
fame	名氣
mokymai	培訓
mokymai	訓練
fff	fff
jungo	枷鎖
ruta	ruta
gibraltaro	直布羅陀
sanitarijos	衛生
dėžutės	方框
girondins	girondins
žibintai	燈具
obuoliai	蘋果
vilna	羊毛
libanas	黎巴嫩
allmusic	allmusic
šarlotė	charlotte
khan	可汗
khan	大汗
khan	khan
khan	汗
metacritic	metacritic
kanapių	麻
sriuba	湯
tyrėjai	研究者
keliaujant	旅行
pakilimas	昇華
pakilimas	提升
rožės	玫瑰花
rožės	玫瑰
seminarai	討論會
seminarai	研討會
dirbtinė	仿
dirbtinė	模仿
dirbtinė	人工
dirbtinė	人造
nuosėdų	沈積
auflage	auflage
emocijos	情感
emocijos	感情
emocijos	情緒
emocijos	情感
emocijos	感情
emocijos	情緒
bmp	bmp
donaldas	donald
senienų	文物
senienų	古物
rolando	rolando
vygandas	wiegand
sraigtasparniai	直升機
sraigtasparniai	直升飛機
išmesti	擲
išmesti	扔
išmesti	丟
izoliuota	絕緣
izoliuota	隔熱
izoliuota	隔離
izoliuota	孤立
izoliuota	與世隔絕
komentarų	評論
atomas	atom
atomas	原子
butelius	瓶子
magadano	magadan
alanis	alanis
auditorijai	觀眾
vicente	vicente
amc	amc
swift	swift
musa	musa
ina	ina
žmonija	人性
žmonija	人道
gsub	gsub
aukomis	犧牲
slap	扇耳光
slap	一巴掌
umberto	umberto
ilsisi	不寒而慄
integruota	整合
blair	blair
harmonija	和睦
harmonija	和諧
pabaisa	妖怪
pabaisa	怪獸
pabaisa	怪物
hbo	hbo
idealus	理想
idealus	理想
elo	elo
atmintyje	紀念
spice	香料
renovuotas	裝修
renovuotas	翻新
renovuotas	翻修
įgūdžiai	技能
įgūdžiai	技藝
įgūdžiai	技巧
įgūdžiai	技能
isaac	isaac
civiliai	平民
dnb	dnb
patarimai	建議
elektroniniai	電子
komplikacijų	併發症
čen	陳
chi	志
lla	lla
variacijos	變更
variacijos	變異
ted	ted
požeminis	地下
požeminis	地底
rekomendacijos	建議
tonis	tony
marškinėliai	襯衣
marškinėliai	衫
marškinėliai	襯衫
gto	gto
savižudybės	自殺
priesaiką	誓
priesaiką	誓言
priesaiką	誓詞
prigimtis	大自然
prigimtis	自然
prigimtis	性質
sintezę	合成
sintezę	綜合
sakalai	獵鷹
spinduliavimas	放射
spinduliavimas	放射性
spinduliavimas	輻射
dangoraižis	摩天大樓
kriauklės	匯
kriauklės	貝殼
kriauklės	殼
skilimas	分解
skilimas	退化
skilimas	降解
katilas	鍋爐
ilgalaikio	耐用
ilgalaikio	持久
apsupti	包圍
apsupti	環繞
manageryears	manageryears
neteisėtai	非法
aleksandrija	亞歷山大
sraigės	蝸牛
xxx	xxx
telefonas	電話
telefonas	手機
telefonas	電話
hello	你好
enzo	enzo
akcininkas	股東
atsakymą	回覆
obeliskas	方尖碑
brahma	梵
brahma	梵天
miežių	大麥
tramvajų	電車
kelnės	褲
kelnės	褲子
kelnės	褲
kelnės	褲子
kelnės	長褲
seilių	唾液
seilių	口水
veiksmažodžių	動詞
bmx	bmx
bmx	越野賽
evangelija	福音
bombonešis	轟炸機
uma	uma
managerclubs	managerclubs
integracija	融合
integracija	整合
jautrumas	柔情
jautrumas	靈敏度
jautrumas	敏感
jautrumas	敏感性
jautrumas	敏感度
mohammed	穆罕默德
švelniai	輕聲
švelniai	輕輕
singapūre	新加坡
liekana	殘留物
liekana	殘餘物
liekana	殘留
liekana	殘渣
skatinimo	推廣
skatinimo	促銷
skatinimo	晉升
javier	javier
teroristų	恐怖主義
lygybė	平等
dulkės	塵土
dulkės	塵
dulkės	塵埃
dulkės	灰塵
dogg	dogg
sutarta	議定
sutarta	同意
sutarta	商定
dirvožemis	泥土
dirvožemis	土壤
dirvožemis	土
cholesterolio	膽固醇
artėja	臨近
artėja	接近
sekmadieniais	星期日
sekmadieniais	星期天
patologijos	病理學
patologijos	病理
julio	julio
demonas	妖
kapsulės	膠囊
kapsulės	囊
kapsulės	膠囊
hormonas	激素
hormonas	荷爾蒙
mai	mai
mai	邁
šalmai	頭盔
plienas	鋼鐵
plienas	鋼
skeletas	骷髏
skeletas	骨架
skeletas	骨骼
atsparumas	阻力
atsparumas	電阻
atsparumas	抵抗
atsparumas	抵制
batai	皮鞋
batai	鞋
batai	鞋子
batai	靴
batai	靴子
civilizaciją	文明
veidrodis	鏡
veidrodis	鏡子
trofėjus	戰利品
trofėjus	獎盃
trofėjus	獎杯
lygu	等於
formavimas	編隊
formavimas	形成
pajūris	海邊
žole	草
žole	草地
žole	草叢
ustring	ustring
alenas	allen
heidelbergo	海德堡
įstrižai	對角線
paauglystėje	青春期
diržo	腰帶
diržo	皮帶
diržo	帶
ištrinti	刪除
ištrinti	刪去
žandarmerijos	憲兵隊
žandarmerijos	憲兵
tui	tui
med	med
antgaliai	噴嘴
gimnastika	體操
surašymų	人口普查
surašymų	普查
ibrahim	ibrahim
liežuvis	舌頭
liežuvis	舌
mann	曼
nupirkti	購買
sekmadienio	星期日
sekmadienio	週日
sekmadienio	星期天
sekmadienio	周日
reičel	rachel
voverė	松鼠
profesionalai	專業人士
nora	nora
hormonai	激素
hormonai	荷爾蒙
passeriformes	passeriformes
joshua	joshua
patenkintas	滿意
jordanija	約旦
trikampiai	三角形
trikampiai	三角
trikampiai	三角形
profesijų	職業
garai	蒸氣
garai	蒸汽
garai	蒸氣
garai	蒸汽
suzuki	鈴木
smėliu	打磨
sekretoriato	秘書處
talentas	才幹
talentas	人才
talentas	才華
talentas	天才
talentas	天賦
melodijų	曲調
iškasti	挖掘
iškasti	挖
clarke	clarke
piktų	世俗
draudžiamas	禁止
likviduota	清償
bendrabutis	宿舍
bendrabutis	客棧
bendrabutis	旅店
interscope	interscope
amber	amber
amber	安培
amber	琥珀
lazerio	雷射
lazerio	鐳射
pokalbiai	對話
energetika	能量
energetika	能源
žinant	明知
grąžinimo	還款
grąžinimo	償還
gilberto	gilberto
peizažo	風景
bizkit	bizkit
transformacija	轉換
transformacija	變換
transformacija	轉化
transformacija	轉型
transformacija	轉變
transformacija	變形
transformacija	轉換
transformacija	變換
transformacija	轉變
transformacija	變形
geometrija	幾何
geometrija	幾何
branduolinis	核
branduolinis	核子
klinikoje	門診
klinikoje	診所
investuoti	投資
matrica	母體
matrica	矩陣
btv	btv
anastasija	anastasia
sapnai	夢
sapnai	夢境
sapnai	夢想
mechaninis	機械
mielių	酵母
mielių	酵母菌
nuosmukis	衰退
pakrikštytas	受洗
įkalinimo	監禁
įkalinimo	囚禁
drambliai	象
drambliai	大象
geometrijos	幾何
anglys	煤礦
anglys	煤炭
anglys	煤
irma	irma
sirupas	糖漿
liaudis	民謠
liaudis	民間
liaudis	民俗
santuokų	婚姻
rūkymas	吸煙
sąmokslo	共謀
sąmokslo	陰謀
paklusti	服從
pėdomis	腳步聲
pėdomis	腳步
limp	跛
stebėjimai	觀察
stebėjimai	觀測
nurodymai	指令
nurodymai	指示
bundesarchiv	bundesarchiv
pieva	草地
powell	鮑威爾
pasaulietinės	世俗
orlaiviai	飛機
įvaizdžio	完美
įvaizdžio	完善
tikslios	準確
tikslios	精確
drėkinimo	灌溉
genai	基因
šieno	乾草
nissan	日產
nervai	神經
nėščia	懷孕
nėščia	孕婦
tostring	tostring
euras	歐元
atsistatydinimo	辭職
švyturio	燈塔
susitarimai	安排
susitarimai	協定
sunkvežimis	貨車
sunkvežimis	卡車
eto	eto
genesis	創世紀
genesis	創世
genesis	起源
drėgnumas	水分
drėgnumas	濕度
drėgnumas	潮濕
drėgnumas	濕度
genetiniai	遺傳
kenneth	kenneth
ism	ism
skandalas	醜聞
skandalas	緋聞
moll	moll
vertinga	寶貴
kapitolijaus	都城
audrų	風暴
laiptų	樓梯
laiptų	階梯
fermentai	酶
levinas	levin
susidūrimas	相撞
susidūrimas	撞擊
susidūrimas	碰撞
navbox	navbox
mažylis	嬰兒
mažylis	baby
mažylis	寶貝
mažylis	寶寶
jeep	吉普車
jeep	吉普
skundas	上訴
skundas	呼籲
geograph	geograph
astronomai	天文學家
kaštonų	栗
kaštonų	栗子
butas	公寓
tarpininkas	中介
tarpininkas	主持人
iliustratorius	illustrator
epas	ecpa
ožys	山羊
ožys	羊
pokalbis	對話
aufl	aufl
atidėti	推遲
atidėti	延後
pėstininkas	典當
pėstininkas	卒
pėstininkas	兵卒
kvarco	石英
endriu	andrew
tao	濤
tao	陶
gėjų	同性戀
gėjų	gay
rašant	書寫
rašant	寫入
rašant	寫
rašant	撰寫
rašant	寫作
chromo	鉻
kostiumas	西裝
kostiumas	西服
kostiumas	套裝
firefox	firefox
kirpėjas	理髮師
naviko	瘤
naviko	腫瘤
cirkas	馬戲團
cirkas	馬戲
sąskaitos	計費
sąskaitos	帳單
bsd	bsd
nusikaltėlis	罪犯
kriaušės	梨
kriaušės	梨果
kriaušės	梨
jautrus	敏感
jautrus	敏感性
jautrus	敏感度
dominuoti	主宰
papėdėse	山麓
skola	債務
chuck	chuck
senelė	祖母
opel	opel
sprogmenų	爆炸性
sprogmenų	炸藥
švęsti	慶祝
lašišos	鮭魚
fussballdaten	fussballdaten
rankraščiai	手稿
alyvos	槍管
alyvos	桶
alyvos	油
kamieninių	莖
lingė	鷂
bilis	billy
vsc	vsc
vyšnios	櫻桃
vyšnios	櫻桃
eng	eng
wyd	wyd
nematomas	隱身
nematomas	無形
nematomas	隱形
ssc	ssc
kėdės	椅
kėdės	椅子
kėdės	椅
kėdės	椅子
greita	快速
greita	快速
paaiškinimas	解釋
fortuna	fortuna
jungtys	介面
nedarbas	失業
nedarbas	失業率
akira	akira
disertacija	論文
idol	偶像
katalogo	編目
verslininkai	創業者
gao	高
opus	opus
agresijos	侵略
prostatos	前列腺
bonus	獎金
bonus	紅利
bonus	獎勵
balansas	平衡
balansas	結餘
balansas	均衡
balansas	餘額
barškuolė	響尾蛇
samsung	三星
plytos	磚頭
plytos	磚
plytos	磚塊
faktais	保證
idris	idris
miega	睡
miega	睡覺
naikinimas	暗戀
tikrovė	現實
griežti	嚴格
griežti	嚴謹
horizontali	橫向
horizontali	水平
griovių	溝渠
mori	毛利
mori	森
cao	曹
įvartis	眨
įvartis	閃爍
įvartis	眨眼
koordinavimo	協調
koordinavimo	協調
porai	韭菜
porai	leek
stiprina	放大器
šiukšlių	垃圾
šiukšlių	垃圾
tonumber	tonumber
prisiminti	記住
konsultacijų	協商
konsultacijų	磋商
konsultacijų	協商
konsultacijų	諮詢
dingsta	消失
kilme	出處
kilme	原產地
kilme	起源
pipirai	辣椒
pipirai	胡椒
sekmadienis	星期日
sekmadienis	週日
sekmadienis	星期天
sekmadienis	周日
alisa	愛麗絲
šiltos	溫暖
šiltos	暖
buto	公寓
būtinybė	必要性
laimėjimai	成就
laimėjimai	成績
marse	marcy
bušas	布希
dao	道
vankuverio	溫哥華
realybė	現實
tobias	tobias
rojas	rojas
lankai	弓
blakės	heteroptera
gražu	漂亮
gražu	美
gražu	美女
gražu	美麗
gražu	很好
gražu	尼斯
plaučius	肺
plaučius	肺部
demonstracijos	示威
matavimai	測量
matavimai	計量
matavimai	測量
matavimai	計量
matavimai	衡量
matavimai	度量
dumbliai	海藻
dumbliai	藻類
uraganas	颶風
gridcolor	gridcolor
mstislavas	mstislav
drabužis	成衣
stipendijos	補助金
stipendijos	獎學金
spektras	光譜
spektras	頻譜
wikidata	wikidata
gobio	戈壁
nuosprendis	裁決
nuosprendis	判決
hemoglobino	血紅蛋白
hemoglobino	血色素
žiurkė	鼠
žiurkė	耗子
žiurkė	老鼠
tešla	麵團
arterijų	動脈
tuščia	空白
baladė	民謠
transformacijos	轉換
transformacijos	變換
transformacijos	轉化
transformacijos	轉型
transformacijos	轉變
transformacijos	變形
pardavėjas	賣方
pabėgėliai	難民
pabėgėliai	難民
keistas	怪
