dhe	oraz
ndryshe	inaczej
ara	upraw
ara	uprawy
ara	ara
perandori	imperium
perandori	empire
perandori	imperator
perandori	cesarzem
perandori	cesarza
perandori	cesarz
kush	kto
kush	kogo
kush	who
fusha	fields
fusha	pola
fusha	dziedzina
fusha	pole
fusha	boisko
fusha	pola
fusha	field
fusha	tereny
fusha	obszary
fusha	obszarach
fusha	powierzchnie
anglisht	angielski
anglisht	anglik
forma	figury
forma	kształty
forma	formularze
forma	formy
forma	formularzy
forma	kształt
forma	kształtu
forma	postać
forma	forma
forma	formularz
forma	formy
forma	formularza
fillimisht	początkowo
fillimisht	pierwotnie
fillimisht	początkowo
fillimisht	pierwotnie
muaj	miesiące
muaj	miesięcy
muaj	miesiącach
muaj	miesiąc
muaj	miesiąca
muaj	miesiac
publike	publiczne
publike	public
publike	publiczna
publike	społeczeństwo
publike	publiczny
shënuar	zdobył
shënuar	oznaczone
shënuar	oznaczono
shënuar	zaznaczone
shënuar	oznaczony
shtet	ojczyzna
shtet	kraje
shtet	kraju
shtet	kraj
shtet	państwo
shtet	stan
shtet	state
shtet	państwo
demokratike	demokratyczny
demokratike	demokratyczna
demokratike	demokratyczne
veten	siebie
veten	siebie
filmi	filmu
filmi	film
filmi	filmy
filmi	folia
filmi	film
veçanërisht	zwłaszcza
veçanërisht	szczególnie
veçanërisht	zwłaszcza
veçanërisht	szczególnie
veçanërisht	konkretnie
veçanërisht	specjalnie
moderne	nowoczesne
moderne	nowocześnie
moderne	nowoczesny
moderne	współczesna
moderne	nowoczesna
metra	metry
metra	metrów
metra	liczniki
artit	sztuka
artit	sztuki
artit	art
artit	sztukę
artit	prace
artit	grafika
gjithmonë	zawsze
tashmë	juz
tashmë	już
york	jorku
york	jork
york	york
kryer	przeprowadzone
kryer	prowadzone
kryer	przeprowadzona
kryer	przeprowadzony
kryer	prowadzona
kryer	popełnił
kryer	zaangażowana
kryer	zaangażowany
gjermani	niemcami
gjermani	niemcy
sur	sur
erdhi	dotarły
erdhi	przybyła
erdhi	przybyli
erdhi	przybył
erdhi	przyszedł
erdhi	przyszło
dorë	rękę
dorë	dłoń
dorë	ręka
sukses	sukces
sukses	sukcesu
sukses	sukcesów
sukses	sukcesy
sukses	powodzenie
gjate	długi
gjate	długa
gjate	długo
gjate	długie
gjate	long
world	świat
world	swiat
world	świata
world	świecie
world	world
paris	paryżu
paris	paryż
shtatë	siódemka
shtatë	siedmiu
shtatë	siedem
shtatë	siódmy
shtatë	siódmego
shtatë	siódmej
shtatë	siódme
shtatë	siódma
këngë	utwory
këngë	pieśni
këngë	piosenki
këngë	piosenka
këngë	piosenki
këngë	utwór
këngë	pieśń
këngë	song
megjithëse	chociaż
megjithëse	aczkolwiek
megjithëse	choć
megjithëse	chociaż
megjithëse	choć
vazhdoi	kontynuacja
vazhdoi	kontynuował
vazhdoi	dalszy
përmban	zawiera
përmban	zawiera
përmban	zawierają
përmban	zawierać
targa	talerze
targa	tablice
targa	płyty
marrin	otrzymywać
marrin	odbierać
marrin	otrzymać
menjëherë	natychmiast
gati	gotowy
gati	gotowe
robert	robert
robert	robercie
club	club
club	klub
club	klubie
libër	książkę
libër	książka
libër	książki
libër	księga
përfundoi	zrealizowane
përfundoi	zakończone
përfundoi	zakończona
përfundoi	zaliczone
përfundoi	ukończone
përfundoi	skończony
përfundoi	zakończone
përfundoi	skończone
mire	dobre
mire	dobrze
sistem	układ
sistem	systemu
sistem	system
sistem	systemowe
des	des
shekulli	wieku
shekulli	wiek
periudhë	okres
vazhdon	trwa
vazhdon	kontynuuje
shoqërore	humanistycznych
shoqërore	społeczna
shoqërore	towarzyskie
shoqërore	społeczne
shoqërore	socjalna
shoqërore	społeczny
shoqërore	społecznego
artikuj	wyroby
artikuj	artykułów
artikuj	artykuły
sotme	dzisiaj
sotme	today
sotme	dziś
shkrimtar	autor
shkrimtar	pisarz
ndërkohë	tymczasem
qartë	czysto
qartë	wyraźnie
qartë	najwyraźniej
huaj	nieznajomy
huaj	obcy
huaj	zagraniczny
huaj	zagranicznych
huaj	obce
huaj	zagraniczna
huaj	zagraniczne
përgjatë	wzdłuż
francez	francuski
francez	francuska
francez	french
francez	francuskie
thjeshtë	prosty
thjeshtë	prosta
thjeshtë	proste
fshatrat	wioski
vlera	wartości
vlera	wartości
vlera	wartość
sikur	jak
sikur	like
themeluar	założone
themeluar	założony
themeluar	założona
themeluar	ustanowiono
themeluar	ustanowione
themeluar	ustalono
themeluar	ustanowiony
rol	rola
rol	rolę
rol	roli
rol	role
ndërkombëtar	international
ndërkombëtar	międzynarodowe
ndërkombëtar	międzynarodowy
ndërkombëtar	międzynarodowych
ndërkombëtar	międzynarodowa
bashkimi	union
bashkimi	związek
bashkimi	unia
bashkimi	unii
bashkimi	fuzja
bashkimi	połączenie
bashkimi	łączenie
bashkimi	jedności
bashkimi	jedność
bashkimi	zjednoczenie
bashkimi	dołączenie
lumi	rzeki
lumi	river
lumi	rzeka
maqedoni	macedonii
maqedoni	macedonia
golin	bramka
golin	gol
golin	cel
toka	earth
toka	ziemi
toka	ziemia
toka	kraina
toka	land
toka	ląd
toka	grunty
toka	ziemia
raste	okazje
raste	przypadkach
raste	sprawy
raste	przypadki
here	razy
here	times
here	czasy
here	czasu
here	czas
xxxx	xxxx
filluan	rozpoczęte
filluan	rozpoczęto
filluan	rozpoczęty
filluan	zaczął
shkurtër	krótki
shkurtër	krótkie
shkurtër	short
shkurtër	krótko
shkurtër	krótka
shkurtër	krótkie
shkurtër	krótki
shkurtër	krótko
shkurtër	krótka
yyyy	rrrr
roman	rzymski
roman	roman
roman	rzymskie
roman	powieść
roman	powieści
william	william
william	williamie
william	wilhelm
william	williama
uefa	uefa
vendosi	zdecydował
vendosi	zdecydowałem
vendosi	zdecydowała
mbetur	pozostało
mbetur	pozostały
mbetur	pozostała
rruga	street
rruga	ulica
rruga	ulicy
rruga	drogowy
rruga	drogi
rruga	drodze
rruga	droga
rruga	road
ndoshta	może
ndoshta	pewnie
ndoshta	prawdopodobnie
kupa	kielicha
kupa	kielich
kupa	filiżanki
kupa	kubki
kupa	puchar
kupa	kubek
kupa	kielich
kupa	cup
ekonomik	gospodarcza
ekonomik	ekonomiczne
ekonomik	gospodarcze
ekonomik	ekonomiczna
ekonomik	ekonomiczny
ekonomik	ekonomiczna
ekonomik	ekonomiczny
bukur	piękne
bukur	piękna
bukur	pięknie
bukur	śliczna
bukur	ładny
bukur	śliczna
bukur	całkiem
bukur	ładna
bukur	ładne
bukur	ładnie
bukur	fajny
bukur	fajna
bukur	fajne
bukur	ładne
jean	jean
jean	jeana
turke	turecka
turke	tureckie
turke	turecki
ulët	niska
ulët	niskie
ulët	niski
ulët	low
ulët	nisko
periudha	okres
periudha	okresy
periudha	okresów
real	real
real	prawdziwy
real	prawdziwe
jetojnë	live
jetojnë	żywo
jetojnë	żyj
publik	publiczne
publik	public
publik	publiczna
publik	społeczeństwo
publik	publiczny
pavarur	niezależny
pavarur	niezależnych
pavarur	niezależni
pavarur	niezależna
pavarur	niezależne
pavarur	niezależny
ushtria	wojskowy
ushtria	wojsko
ushtria	wojskowe
ushtria	wojska
ushtria	army
ushtria	wojska
ushtria	wojsko
ushtria	armia
ushtria	armii
lind	urodzony
lind	urodzona
lind	urodzone
lind	lind
fundi	koniec
fundi	end
ndarë	podzielona
ndarë	dzielone
ndarë	podzielone
ndarë	podzielony
klubi	club
klubi	klub
klubi	klubie
fakt	fakt
kuqe	czerwień
kuqe	czerwony
kuqe	czerwona
kuqe	czerwone
pasha	pasza
puna	pracuj
puna	prace
puna	pracy
puna	praca
puna	roboty
puna	puna
udhëheqëse	prowadząca
udhëheqëse	prowadzący
udhëheqëse	prowadzące
udhëheqëse	prowadzenie
udhëheqëse	prowadząc
vdekur	martwa
vdekur	martwe
vdekur	martwy
vdekur	dead
university	uniwersytety
university	uniwersytetu
university	university
university	uczelnia
university	uniwersytet
www	www
gjeografike	geograficznego
gjeografike	geograficzne
gjeografike	geograficzna
gjeografike	geograficzny
gjeografike	geograficzne
gjeografike	geograficzna
gjeografike	geograficzny
madrid	madryt
njësi	jednostki
njësi	jednostek
njësi	agregaty
njësi	jednostka
njësi	jednostki
njësi	unit
osman	osman
qytetet	miasta
qytetet	miejscowości
qytetet	miasteczka
qytetet	miasta
https	https
gazeta	gazety
gazeta	gazeta
gazeta	gazetę
gazeta	gazet
gazeta	gazety
gazeta	papier
rritur	dorośli
rritur	dorosły
rritur	dorosłych
rritur	dorosła
format	figury
format	kształty
format	formatu
format	formacie
format	format
zgjedhur	wybrany
zgjedhur	zaznaczone
zgjedhur	wybrane
zgjedhur	wybrana
zgjedhur	wybrano
anëtarët	posłowie
anëtarët	członkowie
anëtarët	członkom
anëtarët	członków
anëtarët	członkami
banorët	mieszkańców
banorët	mieszkańcy
banorët	rezydentów
banorët	mieszkańców
banorët	mieszkańcy
fuqi	moc
fuqi	władza
fuqi	siła
fuqi	zasilanie
fuqi	power
duhej	potrzebny
duhej	potrzebna
duhej	potrzebne
kalon	przechodzi
kalon	przemija
kalon	przepustki
kalon	mija
kalon	wejściówki
punoi	działał
punoi	pracował
punoi	działało
punoi	pracowała
punoi	zadziałało
katolike	katolicki
katolike	katolickiej
katolike	katolickiego
artikulli	artykułu
artikulli	artykul
artikulli	artykuł
shkollë	szkoły
shkollë	szkoła
seri	szeregi
seri	serie
seri	series
seri	seria
seri	serii
përbashkët	udostępnił
përbashkët	udostępnione
përbashkët	wspólny
përbashkët	udostępniony
përbashkët	wspólne
përbashkët	wspólnej
përbashkët	wspólny
përbashkët	częste
përbashkët	często
përbashkët	wspólne
përbashkët	joint
përbashkët	wspólnego
përbashkët	wspólny
përbashkët	wspólna
akoma	nadal
akoma	wciąż
akoma	jeszcze
akoma	acz
akoma	jeszcze
rezultat	rezultat
rezultat	efekt
rezultat	wynik
fëmijët	dzieci
fëmijët	dzieciaki
fëmijët	dzieci
profesor	profesor
profesor	profesorze
ngjarje	wydarzenie
ngjarje	wydarzenia
ngjarje	zdarzenie
ngjarje	zdarzenia
ngjarje	wydarzenia
ngjarje	imprezy
ngjarje	wydarzeń
ngjarje	imprez
cet	cet
mban	trzyma
pika	kropki
pika	krople
pika	punkt
pika	pkt
pika	point
vendasit	miejscowi
vendasit	miejscowych
vendasit	tubylcy
vendasit	tubylców
posta	mail
posta	poczta
fakultetin	wydział
fakultetin	kadra
kaloi	spędzony
kaloi	spędził
kaloi	zdał
kaloi	przeszedł
kaloi	minęło
lehtë	łatwy
lehtë	łatwe
lehtë	łatwo
lehtë	easy
tej	dalszy
tej	dalsze
konsiderohet	rozpatrywane
konsiderohet	rozważane
konsiderohet	badanym
konsiderohet	uważany
konsiderohet	uważane
greqi	grecji
greqi	grecja
jeton	żyjący
jeton	żywe
jeton	live
jeton	żywo
jeton	żyj
jeton	mieszka
jeton	żyje
pjese	część
pjese	częściowo
fillore	podstawowy
fillore	podstawowej
xhamia	meczetu
xhamia	meczet
nisur	rozpoczęty
nisur	wszczęła
nisur	rozpoczęte
nisur	rozpoczęta
nisur	rozpoczęła
nisur	uruchomiony
nisur	uruchomiona
nisur	uruchomiono
arrin	dociera
arrin	przybędzie
arrin	przybywa
arrin	osiągnie
arrin	sięga
arrin	osiąga
hoxha	hodża
rëndë	heavy
rëndë	ciężkie
rëndë	ciężki
rëndë	ciężka
bin	bin
bin	fasola
bin	bean
bin	bini
charles	karol
charles	charles
charles	karola
kurrë	nigdy
vrarë	zamordowany
vrarë	zamordowana
vrarë	zabici
vrarë	zabił
vrarë	zabita
vrarë	zabity
united	zjednoczone
united	united
united	zjednoczona
united	zjednoczeni
united	zjednoczonych
ismail	ismail
projekte	projektów
projekte	projekty
vendeve	krajów
vendeve	kraje
league	league
league	liga
league	lidze
league	ligi
sulltani	sultan
pothuajse	prawie
fituesit	wygrane
fituesit	zwycięzców
fituesit	zwycięzcy
fituesit	zwycięzcami
gjallë	żywe
gjallë	żywy
gjallë	żyje
gjallë	żywa
pamje	widok
pamje	zobacz
class	zajęcia
class	klasy
class	klasa
sistemin	układ
sistemin	systemu
sistemin	system
sistemin	systemowe
shkon	biegnie
shkon	biega
shkon	idzie
david	dawid
david	david
mundësi	możliwość
mundësi	mozliwosc
mundësi	możliwości
mundësi	szansę
mundësi	szanse
mundësi	chance
mundësi	szansa
mundësi	możliwość
mundësi	okazje
mundësi	okazja
lokale	miejscowa
lokale	lokalny
lokale	lokalna
lokale	lokalne
lokale	miejscowy
lokale	lokalnych
ndryshëm	inna
ndryshëm	różne
ndryshëm	inny
ndryshëm	różnych
ndryshëm	różnych
ndryshëm	różne
ndryshëm	rozmaite
gjon	jan
gjon	johna
gjon	janek
gjon	john
gjon	jana
gjon	gjon
pikërisht	dokładnie
pikërisht	dokładnie
pikërisht	dokladnie
mbetet	pozostaje
tona	nasz
tona	nasza
tona	nasi
tona	nasze
tona	our
portal	portalu
portal	portal
çmimi	ceny
çmimi	price
çmimi	cena
çfarë	jakie
çfarë	co
kthehet	zwraca
kthehet	powraca
kthehet	zwroty
treguar	pokazano
treguar	pokazane
page	pensja
page	zarobki
page	wynagrodzenie
page	wynagrodzenia
finlanda	finlandii
finlanda	finlandia
mbas	after
mbas	po
fizike	fizyczne
fizike	fizyczna
fizike	fizyczny
mesatare	pośrednie
mesatare	pośredni
mesatare	pośrednia
mesatare	średnio
mesatare	średnie
mesatare	średni
mesatare	przeciętny
mesatare	średnia
mesatare	średnio
mesatare	średnie
mesatare	średni
mesatare	średnia
serb	serbem
serb	serbski
vepër	czyn
vepër	uczynek
përbërë	złożone
përbërë	złożona
përbërë	złożony
përbërë	złożona
përbërë	złożony
përbërë	obejmował
lloje	odmian
lloje	odmiany
lloje	typy
lloje	rodzaje
guvernator	gubernator
vështirë	twardy
vështirë	hard
vështirë	ciężko
vështirë	twarde
vështirë	twarda
vështirë	twardziel
vështirë	twardy
vështirë	twarda
vështirë	trudna
vështirë	trudny
vështirë	trudne
shkallë	drabinę
shkallë	drabiny
shkallë	drabina
shkallë	drabiny
uji	woda
uji	wody
uji	ciecz
uji	płyny
uji	płyn
ndeshjet	dopasowania
ndeshjet	mecze
ndeshjet	zapałki
ngjashme	podobni
ngjashme	podobna
ngjashme	podobny
ngjashme	podobne
mbrojtur	chroniony
mbrojtur	chroniona
mbrojtur	chronione
mbrojtur	zabezpieczone
guri	kamienia
guri	stone
guri	kamienie
guri	kamień
guri	guri
guri	skała
guri	kamień
guri	skały
guri	rock
ekziston	istnieją
ekziston	istnieje
njerëzore	humanitarna
njerëzore	humanitarne
njerëzore	ludzkie
njerëzore	ludzka
njerëzore	ludzki
njerëzore	człowiek
njerëzore	human
njerëzore	człowieka
lidhja	związku
lidhja	podłączenie
lidhja	powiązanie
lidhja	połączenie
lidhja	połączenia
lidhja	łącze
lidhja	link
lidhja	ogniwo
lidhja	odnośnik
prodhuar	wyprodukowane
prodhuar	wyprodukowano
prodhuar	wyprodukowany
prodhuar	produkowane
prodhuar	wyprodukowane
prodhuar	wytworzone
prodhuar	wyprodukowano
prodhuar	wyprodukowany
prodhuar	produkowane
premier	premier
premier	premiera
premier	premierze
thellë	głęboka
thellë	głęboki
thellë	głęboko
thellë	głębokie
thellë	deep
numrin	numer
numrin	liczba
organizuar	zorganizowana
organizuar	organizowane
organizuar	zorganizowane
organizuar	zorganizowany
organizuar	zorganizowany
organizuar	zorganizowanej
organizuar	zorganizowane
organizuar	zorganizowana
prof	prof
mësues	nauczycielu
mësues	nauczyciel
mësues	nauczycielka
kushtet	warunki
kushtet	terminy
kushtet	warunki
kryeqyteti	kapitał
kryeqyteti	stolica
kryeqyteti	kapitału
kryeqyteti	stolicy
kryeqyteti	capital
cest	cest
zyrtar	oficjalne
zyrtar	oficjalna
zyrtar	urzędnik
zyrtar	urzędowym
zyrtar	oficjalnie
zyrtar	oficjalny
art	sztuka
art	sztuki
art	art
art	sztukę
krishterë	liturgicznej
krishterë	chrześcijanin
krishterë	chrześcijański
krishterë	christian
krishterë	chrześcijanie
krishterë	krystian
krishterë	chrześcijanie
krishterë	chrześcijan
drejtor	dyrektor
drejtor	dyrektora
drejtor	reżyser
drejtor	dyrektor
drejtor	główny
internet	internetu
internet	internecie
internet	internet
shkup	skopje
nord	nord
shkruan	zapisuje
shkruan	pisze
shkruan	napisze
shkruan	pisanie
shkruan	pisać
shkruan	pismo
shkoi	poszedł
shkoi	poszło
paul	pawel
paul	paweł
djali	boy
djali	chłopak
djali	chłopiec
maria	mario
maria	marii
maria	maria
one	jeden
one	jedna
mijë	tysiąc
mijë	tysięcy
mijë	tys
paraqitur	przedstawiona
paraqitur	przedstawiony
paraqitur	prezentowane
paraqitur	przedstawione
paraqitur	przedstawiono
paraqitur	przedstawiony
paraqitur	składane
paraqitur	przekazane
grupe	grup
grupe	grupy
grupe	grupach
burimet	źródła
burimet	źródeł
burimet	zasoby
burimet	zasobów
burimet	środki
personale	osobiste
personale	osobista
personale	osobisty
ditët	dni
ditët	days
lartësi	wysokości
lartësi	wysokość
lartësi	wysokości
lartësi	wzrost
lartësi	wysokość
gjergj	giorgio
gjergj	gjergj
mehmet	mehmet
mehmet	mehmed
trupit	body
trupit	ciało
trupit	nadwozia
trupit	ciała
islam	islamu
islam	islam
ditën	dnia
ditën	dzień
ditën	dzien
frashëri	frashëri
franceze	francuski
franceze	francuska
franceze	french
franceze	francuskie
sociale	społeczna
sociale	towarzyskie
sociale	społeczne
sociale	socjalna
sociale	społeczny
sociale	społecznego
biri	synu
biri	syn
ilir	ilir
sezoni	sezonie
sezoni	sezon
ibrahim	ibrahim
diçka	coś
james	james
james	jakub
james	jamesa
james	jakuba
kuq	czerwień
kuq	czerwony
kuq	czerwona
kuq	czerwone
keni	kenny
keni	posiadać
keni	mają
keni	mieć
drejtimin	kierowanie
pasojë	konsekwencje
pasojë	konsekwencją
politikan	polityk
politikan	polityka
politikan	politycy
bie	spadające
bie	upadek
bie	jesień
bie	spada
bie	falls
bie	opada
bie	wodospad
studime	studia
studime	badania
studime	studiów
zonë	strefie
zonë	obszar
zonë	zone
zonë	strefy
zonë	strefa
zonë	teren
zonë	powierzchnia
zonë	obszarze
zonë	obszar
kërkon	zobowiązuje
kërkon	wymaga
don	don
hap	step
hap	krok
hap	otwórz
hap	otwarte
hap	otwarty
nisi	rozpoczęte
nisi	rozpoczęto
nisi	rozpoczęty
nisi	zaczął
nisi	nisi
nisi	rozpoczęła
nisi	uruchomiony
nisi	uruchomiona
nisi	uruchomiono
filma	folie
filma	filmy
filma	filmy
trupat	akty
trupat	żołnierzy
trupat	wojska
trupat	oddziały
trupat	ciał
trupat	ciała
keq	źle
keq	bad
keq	zła
keq	złe
keq	zły
keq	przepraszam
ruajtur	przechowywane
ruajtur	przechowywana
ruajtur	przechowywany
ruajtur	zakonserwowane
ruajtur	zachowana
ruajtur	zachowany
ruajtur	zachowane
ruajtur	zapisano
ruajtur	uratował
ruajtur	zapisane
ruajtur	zapisany
ruajtur	zapisana
ruajtur	zapisanych
trashëgimisë	dziedzictwo
trashëgimisë	dziedzictwa
ngushtë	wąski
ngushtë	wąskie
ngushtë	bff
ngushtë	ciasne
ngushtë	ciasno
ngushtë	mocno
rrjedh	łodygi
rrjedh	przeciek
rrjedh	wyciek
rrjedh	płynie
rrjedh	przepływów
rrjedh	przepływy
video	video
video	wideo
video	film
famshëm	sława
famshëm	sławna
famshëm	gwiazda
famshëm	sławne
famshëm	znana
famshëm	znany
famshëm	sławny
famshëm	sławna
ngritur	podwyższone
ngritur	podniesiony
ngritur	wzniesiony
plotësisht	całkowicie
plotësisht	totalnie
plotësisht	całkowicie
utc	utc
skuadra	oddział
skuadra	ekipa
skuadra	team
skuadra	drużyny
skuadra	drużyna
skuadra	zespół
civile	cywilne
civile	obywatelskiego
civile	cywilny
civile	cywilne
civile	cywile
civile	cywilny
civile	cywil
civile	cywilnej
forca	siłę
forca	siły
forca	siła
forca	wytrzymałość
forca	siły
forca	siła
forca	force
sovjetik	sowiecki
sovjetik	radziecki
punon	działa
punon	prace
punon	dziala
punon	pracujący
punon	pracujemy
përdor	wykorzystanie
përdor	użyć
përdor	użyj
përdor	wykorzystuje
përdor	używa
përdor	zastosowań
përdor	zastosowania
pavarësisht	pomimo
pavarësisht	mimo
humbur	zagubiona
humbur	zagubiony
humbur	stracił
humbur	stracone
humbur	utracone
arti	sztuka
arti	sztuki
arti	art
arti	sztukę
libra	książki
libra	książek
kuvendit	zgromadzenie
kuvendit	montaż
bota	świat
bota	swiat
bota	świata
bota	świecie
bota	world
përdorim	wykorzystanie
përdorim	użyć
përdorim	użyj
burime	źródła
burime	źródeł
burime	sprężyny
burime	springs
burime	zasoby
burime	zasobów
burime	środki
çështje	wydanie
çështje	zagadnienie
çështje	zagadnienia
çështje	kwestie
çështje	problemy
çështje	kwestii
zonat	stref
zonat	strefy
zonat	tereny
zonat	obszary
zonat	obszarach
zonat	powierzchnie
private	private
private	prywatne
private	szeregowy
private	prywatna
private	prywatny
shkroi	napisała
shkroi	napisali
shkroi	pisał
shkroi	napisałeś
shkroi	napisał
çka	jakie
çka	co
këshilli	council
këshilli	rady
këshilli	rada
këshilli	radzie
wiki	wiki
lëvizje	wniosek
lëvizje	ruch
lëvizje	przemieszczanie
lëvizje	ruch
rock	skała
rock	kamień
rock	skały
rock	rock
muzika	muzyka
muzika	music
muzika	muzyki
aktore	aktorka
aktore	aktorki
aktore	aktorką
malet	gór
malet	góry
drita	light
drita	światło
drita	światła
drita	lekka
drita	lekki
drita	drita
drita	światła
flamuri	flaga
flamuri	bandery
flamuri	flagi
flamuri	flag
flamuri	flagę
kthyer	zwrócone
kthyer	zwrócona
kthyer	wrócił
kthyer	powrócił
kthyer	zwrócony
gjermania	niemcami
gjermania	niemcy
nevojshme	potrzebny
nevojshme	potrzebna
nevojshme	potrzebne
muzikore	muzyczne
muzikore	musical
muzikore	muzyczny
historik	zabytkowy
historik	historyczne
historik	historycznej
