que	że
permet	umożliwić
explotacions	farmy
explotacions	gospodarstwa
explotacions	gospodarstw
romà	rzymski
romà	roman
romà	rzymskie
número	numer
número	liczba
ruta	drodze
ruta	szlak
ruta	trasy
ruta	trasa
ruta	ruta
entrada	wjazd
entrada	wejście
entrada	wpis
caràcter	postać
caràcter	znak
caràcter	charakter
aturades	paros
companyia	towarzystwo
companyia	kompania
companyia	firma
companyia	firmy
companyia	spółka
companyia	przedsiębiorstwo
eds	eds
deu	dziesięć
deu	dziesiątka
reis	kings
reis	królowie
reis	królów
port	portu
port	port
restes	pozostaje
portar	nosić
portar	nieść
conca	conca
conca	basin
conca	cuenca
parc	parki
parc	parka
parc	park
festival	festival
festival	festiwalu
festival	festiwal
festival	święto
arts	sztuki
arts	arts
ramon	ramon
gratuït	wolne
gratuït	wolna
gratuït	wolny
gratuït	bezpłatne
gratuït	free
mitjans	nośnik
mitjans	media
mitjans	mediów
mitjans	nośniki
mitjans	środki
mitjans	oznacza
drets	prawa
drets	praw
llibres	książki
llibres	książek
inclou	zawiera
inclou	obejmuje
governador	gubernator
compositor	kompozytor
compositor	edytor
tercera	trzecia
tercera	trzeci
tercera	trzecie
capella	capella
capella	kaplica
capella	kaplicy
bona	dobre
bona	dobrze
personatges	znaków
personatges	postacie
personatges	znaki
personatges	postaci
personatges	bohaterowie
personatges	postać
teoria	teorie
teoria	teorii
teoria	teoria
comunicació	komunikat
comunicació	komunikacja
comunicació	komunikacji
llum	light
llum	światło
llum	światła
llum	lekka
llum	lekki
blanc	biel
blanc	białe
blanc	white
blanc	biała
blanc	biały
aragó	aragon
massachusetts	massachusetts
meitat	pół
meitat	połowa
kitt	kitt
lliure	wolne
lliure	wolna
lliure	wolny
lliure	bezpłatne
lliure	free
mans	mans
aleshores	wtedy
pobles	narodów
pobles	narody
presència	obecność
presència	występowanie
televisió	telewizja
televisió	tv
televisió	telewizor
televisió	telewizji
últim	ostatnio
últim	ostatnie
últim	last
últim	ostatni
últim	ostatnia
tema	temat
tema	tematu
tema	zagadnienie
tema	temat
tema	motywu
tema	motyw
spacewatch	spacewatch
humans	ludzie
humans	ludzkie
humans	ludzka
humans	ludzki
humans	człowiek
humans	human
humans	człowieka
estació	posterunek
estació	stacji
estació	stacja
estació	dworzec
associació	skojarzenia
associació	stowarzyszenia
associació	association
associació	stowarzyszenie
pintor	malarz
pintor	malarza
menor	drobne
japó	japonii
japó	japonia
problemes	problemy
objectiu	bramka
objectiu	gol
objectiu	cel
marc	marca
marc	marc
marc	rama
marc	klatka
marc	ramka
marc	ramy
xviii	xviii
xviii	xviii
xviii	eighteenth
national	krajowa
national	krajowe
national	national
national	narodowy
national	krajowy
national	krajowych
acció	działania
acció	czynność
acció	działanie
acció	akcja
ocupació	zajęcie
ocupació	zawód
mascles	samców
mascles	mężczyzn
mascles	samce
mascles	mężczyźni
casos	przypadkach
casos	sprawy
casos	przypadki
fonts	źródła
fonts	źródeł
noves	nowości
noves	nowe
noves	nowość
noves	nowy
noves	nowa
pont	most
pont	mostek
pont	bridge
imatges	zdjęcia
imatges	obrazów
imatges	obrazy
imatges	obrazki
principi	zasada
dreta	prawo
velocitat	prędkości
velocitat	speed
velocitat	prędkość
velocitat	szybkość
valor	wartości
valor	wartość
qualitat	jakości
qualitat	jakość
professional	zawodowe
professional	zawodowych
professional	profesjonalne
professional	profesjonalna
professional	profesjonalny
professional	profesjonalnie
referències	odniesienia
referències	referencji
referències	odnośniki
referències	referencje
temple	świątynia
temple	świątynie
temple	temple
temple	świątyni
miquel	miquel
vista	widok
vista	zobacz
museum	muzeum
museum	museum
aquí	tutaj
energia	energię
energia	energia
energia	energii
energia	energy
arc	łuk
arc	arc
classe	zajęcia
classe	klasy
classe	klasa
dinastia	dynastia
dinastia	dynastii
wheeler	wheeler
front	front
front	przodu
front	przód
macdonald	macdonald
prova	test
prova	badanie
prova	testy
prova	próba
prova	spróbuj
barri	sąsiedztwo
barri	osiedle
barri	dzielnica
barri	okolica
segles	wieków
segles	wieki
segles	stulecia
recent	niedawno
recent	najnowsze
recent	ostatnie
recent	ostatnich
recent	ostatnio
monestir	klasztoru
monestir	klasztor
monestir	klasztorze
animals	zwierząt
animals	zwierzęta
via	via
wiley	wiley
parlament	parlament
parlament	parlamentowi
parlament	parlamentu
educació	kształcenie
educació	edukacji
educació	wykształcenie
educació	edukacja
característiques	cechy
característiques	funkcje
característiques	właściwości
actor	aktora
actor	aktor
influència	wpływ
influència	wpływy
castella	kastylii
viure	live
viure	żywo
viure	żyj
accés	dostęp
conté	zawiera
gent	ludzi
gent	osoby
gent	people
gent	ludzie
especial	specjalna
especial	specjalny
especial	specjalne
especial	wyjątkowy
especial	szczególne
xarxa	sieci
xarxa	sieć
xarxa	network
prentice	prentice
nucli	rdzeń
nucli	rdzenia
nucli	jądro
nucli	jądro
nucli	jądra
nucli	jądro
decidir	zdecydować
mesura	pomiar
mesura	wycena
mesura	pomiaru
mesura	pomiary
mesura	środek
mesura	środka
mesura	miara
mesura	miary
sala	pomieszczenie
sala	pokój
literatura	literatury
literatura	literaturze
literatura	literaturę
literatura	literatura
clima	klimat
comença	start
comença	rozpoczęcie
comença	zacznij
comença	początek
selecció	selekcja
selecció	zaznaczenie
selecció	wybór
selecció	wyboru
selecció	dobór
congrés	kongres
congrés	kongresie
congrés	kongresu
papa	papież
papa	pope
papa	papieża
sentit	wyczucie
sentit	zmysł
sentit	sens
sentit	sensie
sentit	poczucie
von	von
personal	personelu
personal	personel
personal	pracownicy
personal	kadra
personal	kadry
fotografia	fotografia
fotografia	zdjęcie
fotografia	fotografie
fotografia	fotografii
fotografia	photography
fotografia	fotografia
fotografia	zdjęcia
castellà	hiszpanie
castellà	hiszpańskie
castellà	hiszpańska
castellà	hiszpański
dirigida	skierowany
dirigida	skierowana
dirigida	reżyseria
dirigida	skierowane
khan	chan
khan	khan
domini	domena
domini	dziedzina
domini	domeny
domini	dominium
corona	corona
aviat	niedługo
aviat	wkrótce
fort	silna
fort	silny
fort	mocne
fort	silne
fort	mocna
canal	kanał
canal	kanału
canal	kanały
canal	kanał
canal	channel
honor	honoru
honor	zaszczyt
honor	honor
honor	honorem
quantitat	kwota
quantitat	ilość
quantitat	ilości
quantitat	ilość
nascut	urodzony
nascut	urodzona
nascut	urodzone
girona	girona
secció	sekcję
secció	sekcji
secció	dział
secció	sekcja
enric	enric
enric	henryka
enric	henryk
enric	henry
life	zycie
life	life
life	życia
life	dożywocie
life	życie
acadèmia	academy
acadèmia	akademia
acadèmia	akademii
cançó	piosenka
cançó	piosenki
cançó	utwór
cançó	pieśń
cançó	song
capacitat	pojemności
capacitat	pojemność
capacitat	zdolność
mallorca	mallorca
normalment	zazwyczaj
normalment	zwykle
normalment	przeważnie
normalment	zazwyczaj
normalment	normalnie
generalment	generalnie
generalment	ogólnie
catedral	katedra
der	der
cor	heart
cor	serce
cor	serca
noms	imiona
noms	nazwiska
noms	nazwy
sistemes	systemy
disseny	projekt
disseny	konstrukcja
disseny	projektowanie
disseny	design
pintura	obraz
pintura	malarstwo
pintura	malowanie
svg	svg
coll	kark
coll	szyja
coll	szyi
senyor	panie
hectàrees	hektarów
biblioteca	bibliotekę
biblioteca	biblioteka
biblioteca	biblioteki
biblioteca	bibliotece
territoris	terytoriów
territoris	terytoria
rus	rosyjski
rus	rosyjska
rus	rosyjskie
rus	rosjanin
genera	generuje
genera	generowanie
genera	wygenerować
genera	generować
genera	generuje
formes	formularze
formes	formy
formes	formularzy
formes	figury
formes	kształty
campanya	kampanie
campanya	kampanię
campanya	kampania
campanya	kampanii
alcalde	burmistrz
alcalde	burmistrza
mes	miesiąc
mes	miesiąca
mes	miesiac
recerca	badania
successor	następcą
successor	następcę
successor	następca
successor	następcy
carretera	drogowy
carretera	drogi
carretera	drodze
carretera	droga
carretera	road
blackwell	blackwell
relacions	związki
relacions	relacje
relacions	relacje
relacions	relacji
relacions	stosunków
relacions	stosunki
fusta	drewno
fusta	wood
fusta	drewna
llatí	łacińskiej
malden	malden
potser	może
britànic	brytyjskie
britànic	brytyjska
britànic	brytyjski
britànic	british
negre	czarna
negre	czarne
negre	black
negre	czerń
negre	czarny
publicat	opublikowane
publicat	opublikowany
publicat	opublikowano
publicat	publikacja
publicat	publikowane
publicat	wysłany
publicat	opublikowane
publicat	opublikowano
publicat	opublikował
publicat	zamieszczone
xvi	xvi
collette	collette
importància	znaczenie
paul	pawel
paul	paweł
aigües	wody
aigües	wód
independència	niezależność
independència	niezależności
independència	niepodległości
independència	niepodległość
lleó	lwa
lleó	lew
respecte	szacunek
respecte	szacunku
respecte	poszanowanie
respecte	szacunkiem
respecte	szanuje
palomar	palomar
propi	własne
propi	własny
propi	własna
industrials	przemysłowy
industrials	przemysł
industrials	przemysłowych
industrials	przemysłowe
industrials	przemysłowców
etapes	etapy
etapes	etapach
personatge	postać
personatge	znak
personatge	charakter
aire	powietrza
aire	powietrze
aire	air
considerat	rozpatrywane
considerat	rozważane
considerat	badanym
editorial	wydawnictwo
editorial	wydawca
editorial	wydawcy
petites	małych
petites	mały
petites	małe
petites	niewielkie
petites	mała
petites	male
fos	stopione
unitat	jednostka
unitat	jednostki
unitat	unit
american	amerykańska
american	american
american	amerykański
american	amerykańskie
american	amerykanin
atac	atak
extrem	ekstremalnie
extrem	ekstremalne
plana	mieszkanie
diari	gazety
diari	gazeta
diari	gazetę
diari	dziennik
diari	czasopismo
diari	journal
diari	pamiętnik
diari	dziennik
diari	pamiętniku
diari	pamiętnik
figura	rysunek
figura	figura
peces	utwory
peces	tory
peces	ścieżki
peces	szlaki
peces	ślady
peces	kawałki
tècnica	techniki
tècnica	technika
diferència	różnica
diferència	różnice
lluita	wrestling
lluita	zapasy
lluita	walka
lluita	walcz
orquestra	orkiestrę
orquestra	orkiestra
orquestra	orkiestry
òpera	opera
òpera	opery
òpera	operę
òpera	operze
àrab	arabskie
àrab	arabski
volum	objętości
volum	wielkość
volum	objętość
volum	pojemność
reina	królowej
reina	królowa
reina	queen
reina	królowo
reina	królową
argentina	argentyna
argentina	argentyna
argentina	argentyny
peixos	ryby
peixos	ryba
peixos	ryb
peixos	rybka
peixos	rybki
àlbum	album
àlbum	albumu
àlbum	płyta
comercial	komercyjny
comercial	komercyjne
exposició	wystawę
exposició	targi
exposició	wystawa
exposició	wystawy
exposició	narażenia
exposició	ekspozycja
exposició	narażenie
arriba	dociera
arriba	przybędzie
arriba	przybywa
bandera	flaga
bandera	bandery
bandera	flagi
bandera	flag
bandera	flagę
proves	próby
proves	badania
proves	testy
proves	egzaminy
proves	testy
proves	badanie
proves	testowanie
proves	badania
proves	próba
equipaments	wyposażenie
equipaments	sprzęt
apartaments	apartamenty
berlín	berlin
nau	statek
nau	statkiem
nau	okręt
austràlia	australii
austràlia	australia
última	ostatnio
última	ostatnie
última	last
última	ostatni
última	ostatnia
james	james
james	jakub
james	jamesa
james	jakuba
cançons	utwory
cançons	pieśni
cançons	piosenki
piano	pianinie
piano	fortepian
piano	pianino
maría	maría
maría	maryjo
maría	maria
maría	maryja
maría	mary
maría	maryi
posterior	tylny
posterior	tyły
posterior	tylne
posterior	tył
posterior	tylna
temes	tematy
temes	motywy
temes	tematy
fets	fakty
funcions	funkcji
funcions	funkcje
economia	gospodarka
economia	gospodarki
economia	ekonomia
matrimoni	ślub
matrimoni	małżeństwo
matrimoni	małżeństwa
independent	niezależny
independent	niezależnych
independent	niezależni
independent	niezależna
independent	niezależne
idea	pomysl
idea	pomysł
idea	idea
tradició	tradycję
tradició	tradycja
tradició	tradycji
tradició	tradycje
federació	federacji
federació	federacja
charles	karol
charles	charles
charles	karola
actriu	aktorka
actriu	aktorki
actriu	aktorką
formant	stanowiących
inc	inc
mercat	rynek
mercat	giełda
mercat	targ
mercat	giełdy
mercat	rynek
mercat	targ
mercat	rynku
mercat	market
evitar	uniknąć
evitar	unikać
evitar	unikaj
grau	stopień
grau	klasie
grau	grau
grau	stopień
compte	konto
compte	rachunek
compte	konta
sector	sektor
sector	branża
sector	sektory
creat	utworzona
creat	utworzony
creat	utworzono
creat	stworzył
creat	utworzone
nit	nocy
nit	nocny
nit	night
nit	noc
llac	jeziora
llac	jezioro
llac	lake
motiu	powody
motiu	powodu
motiu	przyczyna
motiu	powód
ajuda	pomoc
ajuda	pomocy
condicions	warunki
condicions	terminy
masia	masia
generals	generałowie
generals	generałów
dur	twardy
dur	hard
dur	ciężko
dur	twarde
dur	twarda
comú	wspólnej
comú	wspólny
comú	częste
comú	często
comú	wspólne
efecte	efekt
efecte	skutek
americà	amerykańska
americà	american
americà	amerykański
americà	amerykańskie
americà	amerykanin
paraula	słowo
paraula	slowo
donat	donat
entitat	jednostka
entitat	podmiot
entitat	istota
muntanyes	gór
muntanyes	góry
tradicional	tradycyjnie
tradicional	tradycyjne
tradicional	tradycyjna
tradicional	tradycja
tradicional	tradycyjny
tradicional	tradycyjnych
sanitaris	toalety
poeta	poeta
poeta	poetą
net	net
net	sieć
net	siatka
net	netto
guillem	william
guillem	williamie
guillem	wilhelm
guillem	williama
problema	problem
propietat	własności
propietat	nieruchomości
propietat	właściwość
propietat	własność
propietat	nieruchomość
canvis	zmiany
canvis	zmian
composició	skład
freshwater	słodkowodne
frontera	granice
frontera	granicy
frontera	granica
frontera	granicę
històric	historyczne
històric	historyczny
històric	historyczna
egipte	egipt
egipte	egiptu
egipte	egipcie
pocs	nieliczni
pocs	kilka
pocs	niewielu
conèixer	poznać
conèixer	poznaj
conèixer	spotkanie
escrit	napisane
escrit	pisemne
escrit	napisano
escrit	zapisane
edicions	edycji
parla	mówi
xvii	xvii
diferent	inna
diferent	różne
diferent	inny
diferent	różnych
trobat	znaleziona
trobat	znaleziony
trobat	znaleziono
trobat	znalazł
trobat	znalezione
escala	skali
escala	skala
george	jerzego
george	jerzy
george	grzegorz
george	george
permetre	umożliwić
bretanya	brittany
vuit	ośmiu
vuit	ósemka
vuit	osiem
passat	przeszłość
passat	przeszłości
nombrosos	licznych
nombrosos	liczne
revolució	rewolucja
revolució	rewolucji
coberta	pokładzie
coberta	pokład
competició	rywalizacja
competició	zawody
competició	konkurencja
competició	konkurs
competició	konkurencji
indústria	przemysłu
indústria	branża
indústria	przemysł
arquitectura	architektura
arquitectura	architektury
luis	luis
peu	stopę
peu	stopy
peu	stopa
peu	stopie
agrícola	rolniczy
agrícola	rolnicze
agrícola	rolnych
agrícola	rolnictwo
locals	miejscowa
locals	lokalny
locals	lokalna
locals	lokalne
locals	miejscowy
locals	lokalnych
gen	genu
gen	gene
gen	gen
gen	geny
utilitzat	stosowane
utilitzat	wykorzystane
utilitzat	użyte
utilitzat	używana
utilitzat	używany
utilitzat	używane
realitat	rzeczywistości
realitat	rzeczywistość
realitat	reality
aquells	tych
aquells	te
armes	broń
armes	uzbrojenie
armes	broni
armes	bronie
armes	broń
armes	pistolety
armes	bronie
quarta	czwarty
quarta	czwartego
quarta	czwarte
quarta	czwarta
martí	marti
martí	martí
martí	marcin
martí	martin
mica	miki
mica	mika
similar	podobni
similar	podobna
similar	podobny
similar	podobne
seguretat	bezpieczeństwa
seguretat	ochrona
seguretat	bezpieczeństwo
seguretat	bezpieczeństwa
seguretat	bezpieczeństwo
www	www
militars	wojskowy
militars	wojsko
militars	wojskowe
militars	wojska
present	obecny
present	teraźniejszość
present	obecni
present	obecna
present	prezent
present	obecne
pes	ciężar
pes	wagi
pes	waga
edificis	budynki
camps	fields
camps	pola
autors	autorzy
autors	autorów
festa	przyjęcie
festa	partia
festa	partii
festa	impreza
festa	imprezy
soldats	żołnierzy
soldats	żołnierze
comissió	komisja
comissió	prowizji
comissió	komisji
soviètica	sowiecki
soviètica	radziecki
portugal	portugalia
xiii	xiii
dirigir	kierowanie
canadà	kanada
canadà	kanady
arxiu	archiwa
arxiu	archiwum
arxiu	plik
arxiu	pliku
arribada	dojazd
arribada	przybycie
arribada	przyjazd
màxim	maksimum
màxim	maksymalnie
màxim	maksymalny
màxim	maksymalna
línies	linii
línies	linijki
línies	linie
àustria	austrię
àustria	austria
àustria	austrii
germans	bracia
germans	braci
objectes	obiekty
objectes	przedmioty
objectes	obiektów
marca	znak
marca	oznacz
marca	zaznacz
marca	marka
marca	mark
moderna	moderna
moderna	nowoczesne
moderna	nowocześnie
moderna	nowoczesny
moderna	współczesna
moderna	nowoczesna
artistes	artystów
artistes	artyści
artistes	wykonawcy
entitats	podmioty
entitats	podmiotów
fase	etap
fase	faza
fase	fazy
amor	miłość
amor	love
amor	miłości
amor	kocham
altitud	wysokości
altitud	wysokość
ciències	nauka
ciències	nauki
pis	piętrze
pis	piętro
pis	podłoga
darrer	ostatnio
darrer	ostatnie
darrer	last
darrer	ostatni
darrer	ostatnia
defunció	śmierci
defunció	death
defunció	śmierć
hores	godziny
hores	godzin
cursa	wyścig
cursa	rasy
