din	dari
ediție	edisi
hidrologie	hidrologi
locale	local
locale	lokal
bacău	bacău
ocupat	sibuk
ocupat	pendudukan
ocupat	ditempati
ocupat	diduduki
adesea	seringkali
adesea	sering
volumul	volume
volumul	borongan
volumul	volum
louis	louis
australia	australia
continuă	lanjutkan
referințe	referensi
referințe	rujukan
online	daring
online	online
media	media
efectuat	dipentaskan
permite	izinkan
permite	ijinkan
permite	editan
consiliul	majelis
consiliul	dewan
consiliul	council
încercat	mencoba
încercat	dicoba
literară	sastra
simplu	simple
simplu	simpel
simplu	sederhana
imediat	segera
canada	kanada
canada	canada
punctul	poin
punctul	titik
punctul	point
superioară	superior
superioară	unggul
wilhelm	william
wilhelm	wilhelm
sociale	social
sociale	sosial
grigore	grigore
grigore	gregory
grigore	gregorius
științifică	ilmiah
științifică	scientific
planet	planet
deasupra	diatas
joseph	yusuf
joseph	joseph
arheologice	arkeologi
arheologice	purbakala
case	case
case	kasus
case	rumah
art	seni
art	art
art	kesenian
stabilit	didirikan
stabilit	mapan
politician	politisi
politician	politikus
scurtă	short
scurtă	singkat
scurtă	pendek
scurtă	ringkas
scurtă	singkat
scurtă	brief
ortodoxă	ortodoks
ortodoxă	orthodox
detalii	perincian
detalii	rincian
detalii	detil
detalii	detail
detalii	perincian
detalii	rincian
detalii	detail
detalii	detil
trupele	pasukan
internet	internet
real	real
real	nyata
real	ril
real	riil
urss	soviet
cultura	kultur
cultura	kebudayaan
cultura	budaya
romanul	novel
problema	masalah
problema	problem
volume	volume
volume	volum
volume	jilid
americană	american
americană	amerika
țările	negara
mesaj	pesan
hartă	map
hartă	peta
internațională	internasional
internațională	international
internațională	mancanegara
ciuda	kedengkian
academia	akademi
academia	academy
legate	ditautkan
legate	terkait
legate	terhubung
legate	berhubungan
legate	berkaitan
legate	terkait
persoană	person
persoană	orang
complet	melengkapi
complet	lengkapi
complet	selesaikan
complet	komplit
complet	lengkap
complet	seutuhnya
complet	sepenuhnya
major	major
major	mayor
major	jurusan
totală	total
cultură	kultur
cultură	kebudayaan
cultură	budaya
obiective	tujuan
obiective	objektif
obiective	gol
obiective	tujuan
obiective	target
actriță	aktris
actriță	actress
măsură	ukur
măsură	mengukur
abu	abu
catolică	catholic
catolică	katolik
superior	superior
superior	unggul
deschis	buka
deschis	open
deschis	terbuka
joc	permainan
joc	game
parcul	park
parcul	taman
stare	status
stare	negara
stare	keadaan
stare	state
stare	syarat
stare	kondisi
ferdinand	ferdinand
fizică	fisika
fizică	jasmani
fizică	fisik
man	pria
man	manusia
man	man
procesul	proses
procesul	sidang
procesul	fitnah
unități	satuan
unități	unit
cale	jalur
cale	tapak
cale	path
ministerul	kementrian
ministerul	pelayanan
ministerul	kementerian
clasa	angkatan
clasa	kelas
clasa	class
lipsa	kurangnya
lipsa	kekurangan
proiect	project
proiect	proyek
proiect	projek
formează	dial
fotbalist	footballer
santa	sinterklas
santa	santa
administrativ	administratif
devenind	menjadi
pune	menempatkan
pune	put
naștere	kelahiran
naștere	lahir
calea	jalur
calea	tapak
calea	path
stadion	stadion
stadion	stadium
departe	jauh
departe	away
departe	menjauh
semnat	menandatangani
semnat	ditandatangani
semnat	signed
greacă	greek
greacă	yunani
roșu	merah
roșu	red
articolele	artikel
lupta	berjuang
lupta	berkelahi
lupta	fighting
lupta	bertarung
lupta	bertarung
lupta	berkelahi
lupta	fight
lupta	lawan
lupta	melawan
lupta	berjuang
neamț	neamţ
văzut	dilihat
văzut	gergaji
văzut	saw
niciodată	pernah
epoca	kala
epoca	epoch
greco	greco
economice	perekonomian
economice	ekonomi
drosophila	drosophila
otoman	ottoman
otoman	utsmaniyah
împăratul	kaisar
divizia	divisi
divizia	pembagian
divizia	division
metal	logam
metal	metal
monumente	monumen
muhammad	muhammad
dezvoltare	pengembangan
dezvoltare	perkembangan
dezvoltare	pembangunan
cursul	course
cursul	kursus
construcție	konstruksi
construcție	pembangunan
alb	white
alb	putih
bulgari	bulgaria
verde	green
verde	hijau
urmează	mengikuti
urmează	follow
urmează	ikuti
debit	flow
debit	mengalir
debit	mengalirlah
debit	aliran
debit	alur
debit	debit
hunedoara	hunedoara
arată	memperlihatkan
arată	menunjukkan
arată	menampilkan
arată	pertunjukan
arată	tunjukkan
arată	show
arată	tampilkan
arată	perlihatkan
arată	pertunjukan
acțiune	tindakan
acțiune	aksi
saxonia	sachsen
include	termasuk
include	sertakan
include	cantumkan
include	menyertakan
include	include
include	termasuk
include	sertakan
include	mencakup
include	menyertakan
obține	dapatkan
league	league
league	liga
daniel	daniel
destul	cukup
jurnalul	journal
jurnalul	jurnal
jurnalul	diary
argeș	argeş
turistice	wisatawan
turistice	turis
live	live
live	jalani
live	langsung
publicate	dipublikasikan
publicate	diterbitkan
publicate	terbitkan
situația	pgn
situația	situasi
maghiară	hongaria
maghiară	hungaria
negru	hitam
negru	black
omul	pria
omul	manusia
omul	man
interes	minat
știință	ilmu
știință	sains
acordat	diberikan
acordat	dikabulkan
acordat	disetel
acordat	tuned
acordat	diberikan
acordat	dianugerahi
alții	lain
alții	lainnya
teoria	teori
karl	karl
rând	dayung
rând	baris
rând	row
folosește	menggunakan
folosește	gunakan
folosește	pakai
folosește	penggunaan
valoare	bernilai
valoare	nilai
civil	civil
civil	sipil
civil	perdata
civil	sipil
armată	militer
armată	kemiliteran
armată	tentara
armată	army
tudor	tudor
modul	moda
modul	modus
modul	mode
modul	modul
modul	pengaya
modul	plugin
regizat	diarahkan
regizat	disutradarai
regizat	sutradara
albert	albert
sursă	sumber
lacul	danau
ocupă	menempati
per	per
italian	italia
schimb	tukar
schimb	exchange
schimb	pertukaran
schimb	bursa
schimb	swap
singură	sendirian
singură	alone
singură	sendiri
singură	single
singură	lajang
singură	jomblo
singură	tunggal
craiova	craiova
culoare	warna
culoare	color
culoare	berwarna
culoare	warna
culoare	colour
chitară	guitar
chitară	gitar
muncă	pekerjaan
muncă	kerja
muncă	bekerja
model	model
model	template
model	templat
trece	berlalu
trece	oper
trece	lulus
trece	pass
folosind	menggunakan
folosind	using
literare	sastra
găsește	temukan
găsește	cari
apropiere	keakraban
apropiere	kedekatan
studio	studio
jîtomîr	zhytomyr
materiale	matre
materiale	bahan
materiale	materi
materiale	material
materiale	bahan
materiale	materi
materiale	material
dezvoltat	dikembangkan
dezvoltat	mengembangkan
populară	populer
frederic	frederic
frederic	friedrich
frederic	frederick
corpul	body
corpul	bodi
corpul	buh
corpul	tubuh
corpul	badan
elena	elena
populare	populer
ideea	gagasan
ideea	ide
ideea	idea
autori	pengarang
autori	penulis
diagrama	diagram
cercetare	riset
cercetare	penelitian
actual	current
actual	arus
actual	skrg
companie	perusahaan
companie	company
crimeea	krimea
crimeea	krimea
controlul	control
controlul	kendali
controlul	kontrol
controlul	pengendalian
controlul	mengontrol
controlul	kendalikan
california	california
minute	menit
artist	artis
artist	seniman
pace	damai
pace	kedamaian
pace	peace
pace	perdamaian
târgu	târgu
galați	galaţi
societatea	society
societatea	masyarakat
comitat	shire
evrei	yahudi
sens	akal
sens	sense
sens	indera
formula	formula
formula	rumus
meci	korek
meci	cocok
meci	pertandingan
meci	kecocokan
contra	kontra
contra	contra
contra	loket
contra	penghitung
contra	sanggahan
contra	konter
contra	counter
contra	menentang
contra	melawan
contra	against
contra	terhadap
buzău	buzău
apariția	munculnya
utilizator	pemakai
utilizator	pengguna
suedia	swedia
locuitorii	penduduk
locuitorii	warga
locuitorii	penghuni
prințesa	puteri
prințesa	putri
prințesa	princess
comunitatea	komunitas
comunitatea	masyarakat
comunitatea	community
cap	head
cap	kepala
cap	kapt
cap	cap
echipă	tim
echipă	team
cuvinte	kata
colaborare	kolaborasi
colaborare	kolaboratif
jocurile	permainan
jocurile	games
jocurile	game
literatura	sastra
mijlocul	pertengahan
mijlocul	mid
personal	personal
personal	pribadi
personal	personil
personal	personalia
personal	personel
personal	pribadi
personal	staf
personal	staff
regizor	sutradara
regizor	direktur
albă	white
albă	putih
cine	siapa
cine	who
star	star
star	bintang
inferioară	turunkan
inferioară	lower
inferioară	rendahkan
marie	marie
muzical	musik
muzical	musikal
muzical	musical
organizat	terorganisasi
organizat	terorganisir
organizat	tertata
organizat	terorganisasi
organizat	terorganisir
organizat	teratur
organizat	tertata
literar	sastra
situl	situs
situl	site
publicată	dipublikasikan
publicată	diterbitkan
publicată	terbitkan
antrenor	pelatih
antrenor	trainer
antrenor	pelatih
antrenor	coach
atac	menyerang
atac	serangan
atac	serang
atac	penyerangan
atac	serbu
atac	serangan
atac	penyerangan
copil	baby
copil	sayang
copil	bayi
copil	ank
copil	anakan
copil	child
copil	anak
discuri	cakram
discuri	catatan
discuri	rekor
discuri	records
discuri	disk
discuri	diska
port	pelabuhan
port	dermaga
port	port
numere	bilangan
numere	nomor
numere	angka
scrise	tertulis
scrise	ditulis
clubul	club
clubul	klub
romi	roma
romi	romi
infanterie	infanteri
infanterie	infantri
pierre	pierre
pagină	page
pagină	halaman
considerată	dianggap
considerată	dipertimbangkan
xvi	xvi
cineva	seseorang
cineva	someone
cineva	seseorang
cineva	somebody
olimpice	olympic
olimpice	olimpiade
europei	eropa
voce	voice
voce	suara
voce	suaranya
liberă	bebas
liberă	gratis
liberă	free
popescu	popescu
greu	heavy
greu	berat
greu	susah
greu	hard
greu	keras
crescut	tumbuh
crescut	dewasa
crescut	dibesarkan
crescut	mengangkat
crescut	dibangkitkan
rezoluție	resolusi
proiectul	project
proiectul	proyek
proiectul	projek
olanda	belanda
olanda	holland
olanda	belanda
henry	henry
finală	final
israel	israel
intrarea	entri
intrarea	masukan
intrarea	entry
vară	summer
compozitor	komposer
compozitor	penyusun
versiunea	versi
prezența	kehadirannya
prezența	kehadiran
vladimir	vladimir
motiv	motif
motiv	alasannya
motiv	alasan
neagră	hitam
neagră	black
bihor	bihor
uefa	uefa
popular	populer
existența	keberadaan
existența	keberadaannya
existența	eksistensi
justificare	pembenaran
papa	papa
papa	paus
altfel	sebaliknya
cernigău	chernihiv
sport	sport
sport	olahraga
sport	olahraga
sport	sports
ministrul	menteri
poloniei	polandia
creșterea	pertumbuhan
creșterea	perkembangan
creșterea	pertumbuhannya
studiat	dipelajari
studiat	belajar
plasa	net
plasa	bersih
plasa	jala
plasa	jaring
vâlcea	vâlcea
mutat	dipindahkan
scrisă	tertulis
scrisă	ditulis
noastre	our
generale	umum
generale	jendral
generale	jenderal
filip	philip
filip	philipp
filip	filip
subiect	topik
subiect	subyek
subiect	subjek
subiect	perihal
politica	polis
politica	kebijakan
politica	politik
comitate	kabupaten
zece	ten
zece	sepuluh
insulele	pulau
insulele	kepulauan
park	park
park	taman
arta	seni
arta	art
arta	kesenian
bgcolor	bgcolor
pictor	pelukis
gradul	gelar
gradul	ijazah
gradul	derajat
gradul	peringkat
gradul	ranking
gradul	pangkat
gradul	rank
autorul	pengarang
autorul	penulis
autorul	pembuat
ora	ora
ora	jam
ora	kali
ora	waktu
ora	waktunya
ora	time
posibil	mungkin
posibil	kemungkinan
posibil	dimungkinkan
onoare	kehormatan
onoare	kehormatan
onoare	honor
înalt	tall
înalt	jangkung
mii	seribu
mii	ribuan
mii	ribu
mii	thousand
mii	ribuan
mii	beribu
sumî	sumy
joacă	mainkan
joacă	putar
joacă	bermain
joacă	main
cernăuți	chernivtsi
culturale	kebudayaan
culturale	budaya
tom	tom
continuare	kelanjutan
continuare	sekuel
ore	jam
moarte	kematian
moarte	death
moarte	maut
moarte	mati
vremea	cuaca
monumentul	tugu
monumentul	monumen
forme	formulir
forme	forms
forme	form
forme	bentuk
forme	bentuk
program	program
program	program
program	jadwal
susținut	didukung
susținut	berkelanjutan
alegerile	pemilu
linie	line
linie	baris
linie	garis
lungă	lama
lungă	panjang
lungă	long
producție	production
producție	produksi
urban	urban
urban	perkotaan
strada	jalanan
strada	street
viii	viii
drum	jalan
drum	road
lung	paru
lung	lung
lung	lama
lung	panjang
lung	long
festivalul	festival
alta	alta
zonele	area
tipuri	jenis
tipuri	tipe
primii	pertama
primii	duluan
primii	dulu
primii	first
versuri	ayat
versuri	lirik
versuri	lyrics
steaua	star
steaua	bintang
steaua	steaua
jucător	player
jucător	pemain
jucător	pemutar
sursa	sumber
familii	keluarga
christian	christian
christian	kristiani
christian	kristen
west	maghrib
west	barat
west	west
distanță	kejauhan
distanță	jarak
distanță	remot
distanță	jauh
distanță	remote
clădirea	building
clădirea	membangun
clădirea	bangunan
clădirea	gedung
biblioteca	library
biblioteca	pustaka
biblioteca	perpustakaan
formate	dibentuk
formate	terbentuk
formate	format
piatra	batu
piatra	stone
piatra	batuan
piatra	batu
piatra	rock
termen	term
termen	istilah
valoarea	bernilai
valoarea	nilai
miniatura	miniatur
miniatura	thumbnail
miniatura	miniatur
don	don
religioase	religi
religioase	keagamaan
religioase	religius
religioase	agama
calais	calais
rio	rio
alpi	alpen
doctor	doktor
doctor	dokter
doctor	doctor
drepturile	hak
emir	emir
emir	amir
emir	amir
turnul	tower
turnul	menara
washington	washington
nobel	nobel
economică	perekonomian
economică	ekonomi
economică	ekonomis
economică	hemat
gentile	gentile
adăugat	menambahkan
adăugat	ditambahkan
afară	luar
afară	diluar
afară	keluar
afară	out
decenii	dekade
stilul	gaya
stilul	style
stilul	bergaya
los	los
non	non
proces	proses
proces	sidang
proces	fitnah
aparține	milik
domeniu	domain
domeniu	ranah
han	han
cerut	diminta
cerut	meminta
xiv	xiv
comanda	perintah
comanda	komando
comanda	pesanan
comanda	pemesanan
comanda	order
comanda	urutan
interior	inside
interior	didalam
interior	batin
interior	inner
interior	interior
friedrich	friedrich
madrid	madrid
bani	uang
xvii	xvii
crearea	pembuatan
crearea	ciptaan
crearea	penciptaan
crearea	kreasi
crearea	membuat
crearea	menciptakan
crearea	berkreasi
ron	ron
arondismentul	arondisemen
șah	catur
șah	chess
argint	perak
argint	silver
intră	masukkan
intră	enter
norvegia	norwegia
regina	regina
regina	ratu
regina	queen
galerie	galeri
galerie	gallery
decis	memutuskan
decis	diputuskan
dnipropetrovsk	dnipropetrovsk
unitate	bhinneka
unitate	unity
unitate	persatuan
unitate	kesatuan
unitate	kekompakan
unitate	satuan
unitate	unit
johann	johann
campania	campania
campania	kampanye
campania	campaign
dupa	sesudah
dupa	after
dupa	setelah
compus	terdiri
compus	senyawa
partid	party
partid	berpesta
partid	partai
partid	pesta
partid	pihak
scop	tujuan
moderne	modern
descrie	deskripsikan
descrie	gambarkan
descrie	uraikan
descrie	jelaskan
condiții	ketentuan
condiții	syarat
condiții	kondisi
energie	tenaga
energie	energi
energie	energy
schimbat	diubah
schimbat	berubah
extrem	sangat
extrem	amat
extrem	ekstrem
extrem	ekstrim
extrem	extreme
tratatul	perjanjian
tratatul	traktat
elveția	swiss
eveniment	peristiwa
eveniment	acara
totul	everything
totul	semuanya
totul	segalanya
ana	ana
aer	udara
aer	air
standard	standar
standard	standard
mișcarea	gerakan
mișcarea	pergerakan
solid	solid
solid	padat
apa	water
apa	air
sezon	season
sezon	musim
sezon	musimnya
traian	traian
stadionul	stadionul
stadionul	stadion
stadionul	stadium
studiile	studi
anunțat	mengumumkan
anunțat	diumumkan
anunțat	umumkan
cazuri	kasusnya
cazuri	kasus
sine	sinus
sine	sine
latină	latin
munte	gunung
munte	mountain
munte	pegunungan
edward	edward
descoperă	temukan
descoperă	menemukan
romană	roman
romană	romawi
conducător	penguasa
conducător	penggaris
conducător	leader
conducător	pemimpin
evenimentul	peristiwa
evenimentul	acara
poziție	posisi
poziție	jabatan
masă	meja
masă	tabel
masă	mass
masă	massa
masă	misa
masă	meal
maritime	maritime
maritime	maritim
povestea	cerita
povestea	story
povestea	berita
povestea	kisah
spațiu	ruang
spațiu	spasi
spațiu	space
spațiu	angkasa
bas	bass
bas	kakap
bas	bas
opt	eight
opt	delapan
coreea	korea
interne	internal
eugen	eugen
ionescu	ionescu
încearcă	coba
încearcă	cobalah
reprezentat	diwakili
prahova	prahova
parlamentului	parlemen
parlamentului	dpr
teren	bidang
teren	lapangan
teren	field
teren	medan
teren	kolom
teren	daratan
teren	tanah
teren	land
teren	medan
burgundia	bourgogne
burgundia	burgundy
serbia	serbia
marcat	ditandai
canton	canton
canton	kanton
vinnița	vinnytsia
london	london
london	banjarmasin
utilizat	digunakan
utilizat	terpakai
utilizat	used
utilizat	dipakai
severin	severin
produce	menghasilkan
produce	memproduksi
produce	memproduksi
eminescu	eminescu
france	prancis
france	france
france	perancis
cult	sekte
cult	pemujaan
cult	kultus
cult	sembah
cult	ibadah
cult	menyembah
cult	beribadah
control	control
control	kendali
control	kontrol
control	pengendalian
control	mengontrol
control	kendalikan
preot	imam
preot	pendeta
preot	priest
versiune	versi
făcute	made
făcute	dibuat
cristian	cristian
lorena	lorena
fişier	berkas
fişier	file
păstrează	keep
iosif	yusuf
iosif	joseph
pyrénées	pyrénées
vrea	ingin
condițiile	ketentuan
condițiile	syarat
condițiile	kondisi
emil	emil
bucovina	bukovina
pictură	melukis
pictură	lukisan
zilele	days
zilele	hari
prezentat	disajikan
prezentat	dihadirkan
prezentat	dikirimkan
prezentat	dikirim
prezentat	diajukan
folosirea	menggunakan
folosirea	using
sala	sala
sala	gym
sala	gimnasium
turcia	kalkun
turcia	turki
animale	hewan
animale	animals
animale	binatang
medicină	kedokteran
medicină	obat
producător	produsen
producător	produser
producător	manufaktur
producător	produsen
producător	pabrikan
relativ	relatif
vecine	tetangga
vecine	tetangga
material	matre
