tudi	همچنین
republika	جمهوری
glasbo	موسیقی
glasbo	موزیک
kratica	مخفف
kratica	سرنام
ladje	کشتیها
ladje	کشتی
raziskave	تحقیق
raziskave	تحقیقاتی
raziskave	تحقیقات
raziskave	پژوهش
bitka	رزم
bitka	کارزار
bitka	بتل
bitka	نبرد
avstrijski	اتریش
avstrijski	اتریشی
brat	برادر
brat	داداش
moči	قدرتهای
petra	پتر
petra	پیتر
petra	پطرس
petra	پترا
marko	مارکو
bas	بیس
bas	باس
bas	باس
bas	bas
bolezen	بیماری
bolezen	بیماری
bolezen	ناخوشی
bolezen	مرضی
bolezen	بیماری
poročilo	گزارش
področje	دامنه
področje	منطقه
področje	مساحت
področje	ناحیه
šest	شش
šest	سیکس
šest	شیش
opis	شرح
opis	مشخصات
opis	توصیف
zmago	برنده
zmago	پیروز
zmago	برد
zmago	پیروزی
zmago	پیروز
zmago	فتح
besedila	شعر
besedila	شعرای
fakulteta	کالج
fakulteta	دانشکده
fakulteta	دانشگاه
fakulteta	دانشگاهی
območja	نواحی
območja	مناطق
urednik	ویرایشگر
zdravnik	پزشکان
zdravnik	پزشک
zdravnik	دکتری
zdravnik	داکتر
zdravnik	دکتر
okrožja	نواحی
okrožja	مناطق
okrožja	شهرستانهای
dolini	دره
točke	نقاط
točke	امتیاز
podmornica	زیردریایی
kategorija	مقوله
kategorija	دسته
problem	مشکل
problem	مسئله
problem	مشکلی
matematik	ریاضیدان
težko	سنگینی
težko	سنگین
težko	سخت
težko	دشوار
težko	عالیست
težko	سخت
težko	سختی
težko	دشوار
glasbeni	موزیکال
rock	سنگی
rock	صخره
rock	راک
bar	bar
bar	میله
bar	بار
hotel	هتل
gibanje	جنبش
gibanje	تحرک
gibanje	نهضت
pierre	پیر
pierre	پییر
maria	ماریا
projekt	پروژه
res	راست
res	حقیقی
res	درست
res	true
res	واقعآ
res	واقعا
zahodni	وسترن
zahodni	غربی
karel	شارل
karel	چارلز
tukaj	اینجا
zemlje	زمین
združeno	یونایتد
združeno	متحد
celice	سلول
celice	یاخته
celice	سلولهای
celice	سلول
celice	سلولها
ozemlja	سرزمینهای
boris	بوریس
največja	بزرگترین
največja	حداکثر
največja	بیشینه
beseda	سخن
beseda	کلمه
beseda	واژه
beseda	کلام
obe	هردو
prvotno	اصالتا
kdo	که
književnost	ادبیات
književnost	literature
parameter	پارامتر
mednarodni	اینترنشنال
mednarodni	بینالمللی
mednarodni	جهانی
manjše	کوچکتر
manjše	کوچک
manjše	خردسال
manjše	کوچکی
funkcija	کارکرد
funkcija	تابع
hrvaški	کروات
hrvaški	کرواسی
revije	مجله
org	org
izdaja	ورژن
izdaja	مسئله
izdaja	خیانت
vrata	دروازه
vrata	گیت
vrata	دری
vrata	در
vrata	درها
fizik	فیزیکدان
njene	تختی
css	css
henry	هنری
henry	آنری
govori	حرف
odšel	رفت
odšel	رفتن
odšel	رفته
ostala	ماند
ostala	درنگ
neposredno	دایرکت
neposredno	direct
neposredno	مستقیما
neposredno	مستقیماً
njo	او
njega	او
vlada	دولتی
vlada	حکومت
vlada	دولت
sezona	فصل
sestavni	انتگرال
vključuje	شامل
moskva	مسکو
častnik	افسر
častnik	سرکار
vladimir	ولادیمیر
osebni	شخصی
jan	jan
jan	یان
dejavnosti	فعالیتها
dejavnosti	فعالیتها
dejavnosti	فعالیت
pop	پاپ
pop	pop
polja	فیلدز
polja	مزارع
trg	مارکت
trg	بازار
trg	مارکیت
trg	بازاری
možnost	شانس
možnost	فرصت
možnost	گزینه
možnost	احتمال
možnost	امکان
teorija	نظریه
teorija	تئوری
teorija	فرضیه
zdravljenje	درمانی
zdravljenje	معالجه
zdravljenje	درمان
zdravljenje	درمانش
zdravljenje	معالجه
zdravljenje	درمان
hiša	خانه
morja	دریاها
vsaka	هر
vsaka	هرکدوم
vsaka	هریک
rudolf	رودولف
rudolf	رودولف
pisal	نوشتم
umetnost	arts
umetnost	هنر
umetnost	هنرهای
umetnost	art
umetnost	هنر
umetnost	آرت
preden	پیش
vzhodno	شرق
vzhodno	شرقی
vzhodno	شرق
vzhodno	شرقی
proces	فرایند
proces	پروسه
proces	فرآیند
proces	روند
proces	مراحل
plovil	رگها
skupin	گروهها
težave	مسائلی
težave	مسائل
težave	مشکلات
težave	دشواری
težave	سختی
težave	مشکلات
težave	مشکل
težave	دردسر
težave	زحمت
težave	مشکل
težave	مسئله
težave	مشکلی
samostan	صومعه
velikosti	سایز
velikosti	اندازه
velikosti	اندازۀ
velikosti	اندازه
pol	pol
pol	نیم
pol	نیمی
pol	نصف
kariero	حرفه
kariero	شغل
meji	لبه
meji	مرزی
meji	مرزبانی
meji	مرز
meji	لبۀ
evropski	جاده
evropski	اروپایی
oseba	شخص
letalski	هوانوردی
letalski	هواپیمایی
organizacija	سازمان
organizacija	سازماندهی
organizacija	سازمان
organizacija	سازماندهی
stranka	مشتری
stranka	مشتری
stranka	کارخواه
stranka	موکل
praznik	عیدی
praznik	جشنواره
spodnji	پایینی
vsebujejo	حاوی
jožef	جوزپه
jožef	یوسف
jožef	یوزف
jožef	ژوزف
jožef	جوزف
romeo	رومئو
nosilci	پرانتز
nosilci	ناوهای
nosilci	موسسات
nosilci	نهادهای
nosilci	مؤسسات
armade	سپاه
tretje	سومین
tretje	سومی
tretje	سوم
los	los
los	لوس
los	لس
los	موس
los	گوزن
stara	استارا
stara	پیر
stara	قدیمی
stara	قدمت
stara	کهنه
star	پیر
star	قدیمی
star	قدمت
star	کهنه
lotus	لوتوس
lotus	نیلوفر
goli	عریان
goli	لختی
goli	برهنه
goli	لخت
goli	برهنه
goli	لختی
goli	لخت
funkcije	توابع
žena	زن
žena	همسر
žena	عیال
žena	wife
zadnja	آخری
zadnja	لست
zadnja	واپسین
zadnja	آخرین
zadnja	اخرین
spomenik	یادبود
spomenik	یادمان
polka	پولکا
kulture	تمدن
kulture	فرهنگی
kulture	فرهنگ
kulture	فرهنگهای
celotno	کل
armada	ناوگان
armada	لشگر
armada	ارتش
armada	ارتشی
armada	سپاه
armada	لشکر
zgodba	داستان
zgodba	داستانی
zgodba	قصه
knjig	کتابها
knjig	کتاب
knjig	کتابهای
rojen	متولد
rojen	زاده
zgodbe	داستانها
zgodbe	داستان
zgodbe	داستانها
manjši	کوچکتر
manjši	کوچک
manjši	خردسال
manjši	کوچکی
možnosti	امکانات
možnosti	احتمال
možnosti	احتمالات
max	max
max	مکس
max	ماکس
max	بیشینه
grand	گرند
grand	گراند
mednarodna	اینترنشنال
mednarodna	بینالمللی
mednarodna	جهانی
večja	بزرگتر
večja	بزرگتر
večja	بزرگتری
mestna	شهری
mestna	urban
mestna	اوربان
friedrich	فردریش
friedrich	فریدریش
teče	روان
teče	دویدن
teče	اجرا
teče	روان
italijanske	ایتالیایی
italijanske	ایتالیا
mož	همسر
mož	شوهر
mož	شوهری
mož	شوهرش
mož	انسان
mož	مَرد
mož	مرد
enciklopedija	دانشنامه
delno	جزئی
delno	جزء
delno	قسمت
delno	پارت
dvakrat	دوبار
dvakrat	دابل
napad	حمله
napad	تهاجم
napad	حمله
napad	تجاوز
napad	یورش
pariz	paris
pariz	پاریسی
pariz	پاریس
potok	بروک
potok	کریک
potok	نهر
potok	جریان
potok	جریانی
status	وضعیت
zadnje	آخری
zadnje	لست
zadnje	واپسین
zadnje	آخرین
zadnje	اخرین
politično	سیاسی
teden	هفته
teden	هفتۀ
johann	یوهان
zahodno	وست
zahodno	باختر
zahodno	غرب
zahodno	غربی
zahodno	وسترن
zahodno	غربی
josip	یوسیپ
prevod	ترجمه
njeni	تختی
živel	living
živel	وزندگی
živel	زندگی
mednarodno	اینترنشنال
mednarodno	بینالمللی
mednarodno	جهانی
vzhodni	شرق
vzhodni	شرقی
vzhodni	شرق
vzhodni	شرقی
postaja	پاسگاه
postaja	ایستگاه
smith	اسمیت
japonski	ژاپنی
milan	میلان
olimpija	olympia
olimpija	المپیا
ulica	استریت
ulica	خیابانی
ulica	خیابان
ulica	خیابون
vojvoda	دیوک
vojvoda	دوک
rdeče	رد
rdeče	قرمز
rdeče	سرخ
brata	برادرهای
brata	برادران
brata	برادرها
enaka	برابر
enaka	مساوی
enaka	همون
sir	پنیر
otoku	آیلند
otoku	جزیره
meje	مرز
meje	مرزهای
meje	مرزها
meje	لبه
meje	مرزی
meje	مرزبانی
meje	مرز
meje	لبۀ
meje	محدودیتها
meje	محدودیت
švedski	سوئدی
lexikon	lexikon
politični	سیاسی
četrti	چهارمی
četrti	چهارم
akademije	آکادمی
akademije	فرهنگستان
temelji	پایه
catalina	کاتالینا
lestvici	پایگاههای
lestvici	مقیاس
air	ایر
air	هوا
air	هوایی
naravni	طبیعی
naravni	natural
različice	مشتقات
različice	نسخۀ
različice	نسخه
različice	تغییرات
bojevanje	جنگیدن
bojevanje	دعوا
rimu	رُم
rimu	رم
rimu	روم
nadzor	مهار
nadzor	کنترل
nadzor	کنترول
nadzor	نظارت
nadzor	سرپرستی
nadzor	نظارت
nadzor	نظارتی
nadzor	کنترلهای
wilhelm	ویلهلم
avstrija	اتریش
serije	سری
serije	دسته
pravo	حقوق
pravo	قانون
giovanni	جیووانی
giovanni	جووانی
češka	چک
češka	چکی
francosko	فرنچ
francosko	فرانسه
francosko	فرانسوی
gibanja	گرایشها
gibanja	حرکات
gibanja	جنبش
gibanja	تحرک
gibanja	نهضت
španski	اسپانیا
španski	اسپانیایی
grško	یونان
grško	یونانی
jurij	یوری
teorije	نظریات
teorije	نظریه
https	https
jezera	لیکس
površina	منطقه
površina	مساحت
površina	ناحیه
rezultat	نمره
rezultat	امتیاز
rezultat	نتیجه
rezultat	نتیجۀ
rezultat	حاصل
gorica	گریتسا
anglije	انگلستان
anglije	انگلیس
pridružil	پیوستن
stranke	مشتریان
stranke	مشتری
stranke	موکلین
stranke	احزاب
albert	آلبرت
albert	آلبر
sezono	فصل
možno	امکان
možno	ممکن
edward	ادوارد
odkrili	کشف
odkrili	کشف
učitelj	master
učitelj	استادی
učitelj	ارباب
učitelj	استاد
učitelj	معلم
učitelj	معلمی
učitelj	teacher
učitelj	آموزگار
gore	کوهستان
gore	کوهها
gore	گور
ravni	سطح
ravni	سطوح
pojav	پدیده
pojav	پدیدهای
pojav	ظهور
pojav	پیدایش
pojav	رخداد
italijansko	ایتالیایی
italijansko	ایتالیا
mlajši	جوانتر
mlajši	جونیور
razliko	تفاوت
razliko	فرق
žensko	زن
žensko	زنی
žensko	نسوان
žensko	زن
žensko	مؤنث
žensko	مونث
žensko	ماده
kraljestva	سرزمینها
pavel	پائول
pavel	پال
pavel	پل
pavel	پاول
walter	والتر
ameriške	آمریکایی
ameriške	امریکایی
ameriške	امریکن
ameriške	آمریکن
zlata	زرین
zlata	طلایی
zlata	گلدن
zlata	طلائی
zlata	طلای
zlata	gold
zlata	طلا
zlata	طلایی
zlata	گلد
zlata	زرین
igralka	بازیگر
igralka	actress
cilj	عینی
cilj	گل
cilj	هدف
cilj	goal
club	باشگاه
club	چماق
club	کلاب
club	کلوب
club	کلوپ
sodnik	داوری
sodnik	قاضی
sodnik	داور
predloga	خواستگاری
predloga	فرمایشات
stare	پیر
stare	قدیمی
stare	قدمت
stare	کهنه
ceste	خیابانها
ceste	خیابان
rusko	روس
rusko	روسیه
rusko	روسی
srbija	صربستان
kobayashi	کوبایاشی
ves	ves
ves	وس
preteklosti	past
preteklosti	گذشته
city	شهری
city	شهر
city	سیتی
henrik	هنریک
poljski	لهستانی
poljski	لهستان
svobode	ازادی
svobode	آزادی
janeza	جان
janeza	یوحنا
brigade	تشکیلات
brigade	تیپ
brigade	الرسول
glas	صدا
glas	صدای
potrebe	نیاز
srednje	متوسط
knjigo	کتاب
knjigo	book
knjigo	کتابی
nazadnje	آخری
nazadnje	لست
nazadnje	واپسین
nazadnje	آخرین
nazadnje	اخرین
uradni	رسمی
zagreb	زاگرب
smer	جهت
smer	قبله
sliko	عکسه
sliko	عکس
sliko	تصویر
sliko	نگاره
sliko	نقاشی
evropska	جاده
evropska	اروپایی
frank	فرانک
frank	فرنک
sovjetske	شوروی
pogled	نما
pogled	نمای
končno	سرانجام
končno	بالاخره
končno	بلاخره
podporo	پشتیبان
podporo	پشتیبانی
podporo	حمایت
povezana	متصل
povezana	پیوند
preveč	همچنین
alexander	اسکندر
alexander	الکساندر
morje	دریا
morje	دریای
morje	بحر
sestavljena	کامپوزیت
sestavljena	مرکب
tomaž	توماس
tomaž	تامس
tomaž	توما
bog	خداوند
bog	خدا
bog	الهی
bog	خدایی
bog	الله
zmagal	برنده
zmagal	پیروز
zmagal	برد
zmagal	وون
glavne	main
glavne	اصلی
glavne	ماین
taylor	تیلر
taylor	تایلور
taylor	تیلور
podoben	مشابه
rastline	گیاهان
rastline	گیاهی
rastline	نیروگاه
rastline	پلنت
rastline	گیاه
kdaj	وقتی
kdaj	چون
osebnosti	شخصیت
osebnosti	شخصیتی
razmerje	نسبت
razmerje	رابطه
daniel	دانیال
daniel	دانیل
daniel	دنیل
trener	trainer
trener	مربی
trener	coach
trener	دلیجان
trener	مربیگری
trener	مربی
html	html
tip	گای
tip	یارو
tip	تیپ
tip	نوع
tip	تایپ
jasno	روشن
jasno	واضح
jasno	آشکارا
jasno	وضوح
moške	مردانی
moške	مردها
moške	مردان
sami	تنهایی
sami	تنها
sami	sami
sami	سامی
sami	سمیع
predlog	خواستگاری
predlog	فرمایشات
predlog	پیشنهاد
predlog	تلقین
dolga	قرض
dolga	قرضی
dolga	قرضه
dolga	بدهی
dolga	طولانی
dolga	لانگ
dolga	دراز
direktor	director
direktor	کارگردان
skupnost	اجتماع
skupnost	ملتی
skupnost	جامعه
skupnost	انجمن
skupnost	امت
rod	راد
rod	رود
uspeh	کامیابی
uspeh	موفق
uspeh	موفقیتهای
uspeh	success
uspeh	موفقیت
bela	سپید
bela	وایت
bela	سفید
bela	بلا
kanadski	کانادایی
kanadski	کانادا
pasu	کمر
pasu	کمربند
stopnje	مراتب
stopnje	نمره
stopnje	سطح
stopnje	سطوح
stopnje	مراحل
pogostost	فرکانسهای
pogostost	فرکانس
pogostost	فرکانسی
pogostost	فرکانس
pogostost	بسامد
dirke	نژادها
dirke	مسابقه
mesecev	ماهها
mesecev	ماه
mesecev	ماهه
mesecev	ماههای
narodov	ملت
narodov	ملتها
narodov	ملل
predloge	پیشنهادهای
predloge	پیشنهادات
predloge	پیشنهادی
dvorana	هال
dvorana	تالار
stvari	اوضاع
stvari	چیز
stvari	چیزها
stvari	مادۀ
franz	فرانتس
sonca	آفتاب
sonca	خورشید
sonca	سون
sonca	سان
levi	لوی
levi	شیرهای
levi	شیرها
levi	چپ
španija	اسپانیای
španija	اسپانیا
osnovni	ابتدایی
osnovni	مقدماتی
osnovni	پایه
osnovni	پکیج
osnovni	بیسیک
nastanek	ظهور
nastanek	پیدایش
nastanek	تشکیل
iger	بازیهای
iger	بازیها
iger	بازی
listi	برگها
listi	برگ
listi	ملافه
ljubezen	دوست
ljubezen	عشق
ljubezen	عشقی
ljubezen	عاشق
zasluge	اعتبار
zasluge	اعتباری
zasluge	لیاقت
zasluge	شایستگی
zasluge	credits
zasluge	تیتراژ
mir	سلامت
mir	سلام
mir	صلح
znane	دانسته
znane	معلوم
poljska	لهستان
moštva	تیمهای
prava	رئال
prava	حقیقی
prava	واقعی
kulturne	فرهنگی
revija	مجله
točka	نکته
točka	نقطه
točka	پوینت
honda	honda
honda	هوندا
zahteva	نیازی
zahteva	درخواست
zahteva	درخواستها
dunaj	وین
dunaj	وینا
domov	خانه
domov	وطن
domov	خونه
domov	آغازه
gregor	گرگور
gregor	گریگوری
gregor	گرگوری
režiser	director
režiser	کارگردان
večini	اکثر
večini	بیشتر
večini	بیشترین
večini	اکثریت
minister	وزیر
minister	وزیری
minister	دبیر
minister	منشی
dejavnost	فعالیتها
dejavnost	فعالیت
arthur	آرتور
osnovno	ابتدایی
osnovno	مقدماتی
osnovno	پایه
osnovno	پکیج
osnovno	بیسیک
posebne	مخصوص
posebne	ویژه
posebne	خاص
posebne	استثنایی
posebne	خاصه
odbor	کمیته
odbor	کمیسیون
najvišji	بالاترین
celic	سلول
celic	یاخته
celic	سلولهای
celic	سلول
celic	سلولها
orožje	سلاح
orožje	سلاح
orožje	بازوان
orožje	بازوها
orožje	آغوش
orožje	بازو
politikov	سیاستمداران
slabo	bad
slabo	بد
otroci	کودکان
otroci	فرزندان
otroci	اطفال
notranje	interior
notranje	داخلی
notranje	درونی
notranje	داخلی
notranje	درونی
notranje	درونی
mnogi	بسیار
zgodovinski	تاریخی
zgodovinski	تاریخی
romana	رمان
romana	رومان
romana	رومی
romana	رومن
romana	روم
boj	جهاد
boj	کشمکش
boj	بجنگ
king	پادشاه
king	کینگ
king	شاه
zadeve	امور
kulturno	فرهنگی
pokrajina	ولایت
pokrajina	استان
pokrajina	عرضی
pokrajina	منظره
simbol	نماد
don	دان
nem	لاله
nem	لال
nem	بیصدا
