kategória	kategooria
zdroj	allika
zdroj	allikat
zdroj	allikas
zdroj	ressurss
jazyky	keeli
jazyky	keeled
ligy	league
ligy	liiga
ligy	liigasse
múzeum	muuseumi
múzeum	muuseum
vyhral	võidetud
vyhral	võitsid
vyhral	võitis
zssr	nsvl
polčas	poolaeg
polčas	poolaja
tečie	vood
tečie	voolab
tečie	voolavad
tečie	voolab
venoval	pühendatud
venoval	pühendunud
daniel	daniel
cirkev	kiriku
cirkev	kirik
predstavuje	esindab
žilina	žilina
teória	teooria
nič	midagi
hra	mängu
hra	mäng
let	lendu
let	lennu
let	lend
priemerná	keskmine
aktívne	aktiivne
aktívne	aktiivsed
aktívne	aktiivselt
jazyka	keele
jazyka	keel
jazyka	keele
smer	suunad
smer	juhised
smer	suund
preteká	lekib
neďaleko	läheduses
neďaleko	lähedal
kariéry	karjäär
kariéry	karjääri
kariéry	karjäär
kariéry	karjääri
svet	maailma
svet	maailm
architektúra	arhitektuur
ázie	aasia
ázie	aasia
zápas	mängu
zápas	mäng
zápas	sobivus
zápas	match
spoločne	ühiselt
spoločne	koos
spoločne	üheskoos
správy	news
správy	uudis
správy	uudised
správy	teated
správy	sõnumid
správy	kirjad
správy	ettekanded
správy	aruanded
správy	raportid
mesiac	kuu
mesiac	kuu
mesiac	moon
trieda	klass
trieda	klassi
nitra	nitra
prvky	elemendid
prvky	omadused
energie	energiat
energie	energia
energie	energeetika
dcéra	tütar
zdroje	allikad
zdroje	ressurss
zdroje	vahendid
zdroje	ressursid
problém	probleem
problém	probleemi
problém	probleemiks
mora	mora
mora	meri
mora	mere
dostala	saadi
dostala	saadud
dostala	laekunud
dostala	sain
dostala	sai
priestor	kosmos
priestor	ruum
priestor	ruumi
spôsob	meetod
spôsob	way
hlavná	major
hlavná	põhi
hlavná	peamised
hlavná	main
hlavná	peamine
pamiatky	vaatamisväärsusi
pamiatky	vaatamisväärsusi
pamiatky	monumente
vytvoril	loodi
vytvoril	loodud
org	org
najväčšie	suurim
najväčšie	suurim
pápež	paavst
pápež	pope
bicie	löök
bicie	trumm
bicie	trummi
bicie	trummid
bicie	trumme
znovu	uuesti
znovu	taas
znovu	jälle
hľadiska	perspektiivi
hľadiska	perspektiiv
syna	poja
syna	poeg
wiki	wiki
západnej	läänemaa
západnej	lääne
západnej	western
výrazne	märkimisväärselt
výrazne	märgatavalt
výrazne	oluliselt
výrazne	märkimisväärselt
problémy	probleemid
problémy	küsimused
live	live
live	elama
ríša	impeerium
ríša	impeeriumi
maliar	kunstnik
proces	protsess
proces	protsessi
slnka	päikest
slnka	päike
predseda	president
predseda	tool
predseda	tooli
predseda	esimees
predseda	eesistuja
ameriky	ameerika
ameriky	ameerika
wikipédia	wikipedia
potrebné	vaja
potrebné	vajadus
potrebné	vajatakse
potrebné	vajalik
potrebné	vaja
potrebné	vajas
potrebné	vajalik
potrebné	vajalikud
označuje	osutab
chrám	tempel
chrám	temple
literatúry	kirjandus
navyše	plus
navyše	pluss
navyše	ekstra
navyše	extra
región	regioon
región	piirkond
postavený	ehitatud
séria	seeria
séria	partii
stavba	ehitamine
stavba	ehitus
stavba	konstruktsioon
národná	siseriiklikud
národná	riiklik
národná	riiklikud
národná	siseriiklik
román	romaan
román	romaani
vyššie	eespool
vyššie	ülalpool
vyššie	ülal
vyššie	kõrgemale
vyššie	kõrgemad
vyššie	kõrgem
poradie	järjestus
poradie	tellimus
poradie	kord
poradie	järjekord
poradie	korraldus
poradie	ordu
poľsko	poola
pamiatka	monumendi
pamiatka	mälestus
pamiatka	mälestamine
telo	keha
hovorí	räägib
hovorí	kõneleb
hovorí	ütleb
krátko	lühidalt
petra	peter
petra	peeter
petra	petra
brno	brno
zmeny	muudatused
zmeny	muutused
zmeny	muudatused
slov	sõnad
slov	sõnu
atď	jms
atď	jne
atď	etc
minút	minutid
die	sure
die	surra
speváčka	singer
speváčka	laulja
prácu	töö
prácu	töökoht
atp	atp
los	los
los	põder
lietadlá	lennukid
lietadlá	lennukid
lietadlá	õhusõidukid
lietadlá	õhusõiduk
lietadlá	lennukid
lietadlá	lennukid
posledný	viimasena
posledný	viimane
umenie	kunst
umenie	art
umenie	kunsti
umenie	kunst
farba	värv
farba	värvi
farba	värvus
farba	värv
farba	värvi
love	armastan
love	love
love	armastus
love	armastust
love	jahile
love	jahi
love	jaht
unesco	unesco
sebe	ennast
sebe	ise
dolná	madalam
dolná	madalamad
dolná	alumine
dolná	madalamale
rýchlo	ruttu
rýchlo	kiire
rýchlo	kiire
rýchlo	kiiresti
rýchlo	ruttu
rýchlo	kiiresti
ing	ing
vrchy	mäed
skupín	grupid
skupín	rühmad
rozvoj	arendamine
rozvoj	arendus
rozvoj	areng
štátna	riik
štátna	olek
štátna	osariik
východnej	ida
národný	siseriiklikud
národný	riiklik
národný	riiklikud
národný	siseriiklik
súťaž	konkurents
súťaž	võistlus
súťaž	konkurentsi
súťaž	võistlus
súťaž	konkurss
vzniká	tekib
dosiahol	saavutas
dosiahol	jõuti
autorom	autor
autorom	autorid
päť	viis
vojvodstvo	vojevoodkond
vojvodstvo	vojevoodkond
celé	terve
celé	terved
celé	tervik
celé	tervelt
tour	tour
tour	tuur
tour	ringkäik
súčasne	samaaegselt
súčasne	üheaegselt
alma	alma
veľkých	suured
veľkých	suure
veľkých	suur
pár	paar
pár	paari
pár	vähesed
pár	paar
tomáš	thomas
vlajka	lipp
vlajka	lipu
založený	asutatud
založený	rajatud
teórie	teooriaid
teórie	teooriad
použitie	kasutamine
použitie	kasutus
použitie	use
použitie	kasutamine
použitie	kasutamiseks
použitie	kasuta
použitie	kasutus
uvádza	mainib
uvádza	mainitakse
tisíc	tuhat
obvod	ümbermõõt
obvod	ringkond
obvod	rajoon
obvod	vooluring
herci	näitlejad
začalo	alustatud
začalo	alanud
začalo	käivitatud
začalo	algas
začalo	hakkas
začalo	alustas
začalo	algas
najväčší	suurim
najväčší	suurim
osôb	isikuid
osôb	isikud
josef	josef
ostrove	saart
ostrove	saar
horná	ülemised
horná	ülemine
horná	ülemiste
horná	top
horná	ülal
horná	ülalt
horná	ülemine
ladislav	ladislav
mena	valuuta
mena	rahaühik
mena	vääring
spisovatelia	kirjanikud
george	jüri
george	george
nemecké	saksa
nemecké	sakslane
žáner	žanr
odkaz	sõnum
odkaz	teade
odkaz	lingi
odkaz	link
odkaz	seos
prezidenta	president
nhl	nhl
budú	will
budú	tahe
oise	oise
východ	idas
východ	itta
východ	ida
východ	välju
východ	väljumine
východ	väljapääs
vlastnosti	omadused
vlastnosti	karakteristikud
vlastnosti	iseloomustus
vlastnosti	omadused
vlastnosti	omadused
štúdia	uuring
štúdia	stuudio
krajinách	riigid
umožňuje	lubab
umožňuje	võimaldab
umožňuje	lubab
umožňuje	võimaldab
návrh	liikumine
návrh	ettepanek
návrh	eelnõu
návrh	kavand
návrh	soovitus
voda	vett
voda	vesi
žiadne	puudub
údaje	arvud
údaje	andmed
historik	ajaloolane
architekt	arhitekti
architekt	arhitekt
konali	käitus
konali	tegutses
mnohé	paljud
mnohé	paljusid
mnohé	palju
základná	põhi
základná	põhiline
boha	jumal
pokračuje	jätkub
pokračuje	jätkab
hviezda	täht
hviezda	tähe
hviezda	staar
kraj	regioon
kraj	piirkond
kraj	maakonda
bitka	lahing
bitka	võitle
bitka	võitlus
paríži	pariis
paríži	pariisi
funkciu	funktsiooni
funkciu	funktsioon
andrej	andrej
andrej	andrei
andrej	andrei
prostredia	keskkondade
bodov	punktid
školu	kooli
školu	koolis
školu	kool
základnej	liht
základnej	elementaarne
kvalifikácia	kvalifikatsioon
kvalifikácia	kvalifikatsioon
kvalifikácia	kvalifikatsiooni
thomas	thomas
paríž	pariis
paríž	pariisi
prechádza	möödub
prechádza	läbib
skupinu	rühm
skupinu	grupp
skupinu	grupis
oproti	vastand
oproti	vastupidine
viedol	led
viedol	juhtis
viedol	juhitud
programu	programm
programu	programmi
letisko	lennujaam
letisko	lennuvälja
letisko	lennuväli
vydaný	emiteeritud
vydaný	väljastatud
radu	nõuanded
radu	nõuanne
radu	nõu
rada	nõuanded
rada	nõuanne
rada	nõu
rada	nõukogu
rada	juhatuse
rada	juhatus
kňaz	preester
pojem	mõiste
pojem	termin
pojem	mõiste
pojem	kontseptsioon
mater	matu
zlatý	armsad
zlatý	nunnu
zvyčajne	tüüpiliselt
zvyčajne	tavaliselt
single	üksik
single	ühtne
single	valla
single	ühtse
single	ühekordne
single	vallaline
tretí	kolmas
tretí	kolmanda
pavel	pavel
lokality	asukohad
lokality	alade
zemi	maa
zemi	maapind
rozhodol	otsustas
rozhodol	otsustanud
rozhodol	otsustatud
historické	ajalooline
historické	ajalooline
hudobník	muusik
hviezd	staarid
hviezd	tähed
hviezd	tähtede
slova	sõna
armáda	armaada
armáda	sõjaväe
armáda	sõjaline
armáda	sõjalise
armáda	sõjalised
armáda	sõjavägi
armáda	armee
armáda	sõjavägi
stará	vana
stará	vanaks
stará	vanad
cisár	imperaator
cisár	keiser
hradu	loss
hradu	castle
hradu	lossi
zoznamy	nimekirjad
zoznamy	loetelud
vrchol	top
vrchol	ülal
vrchol	ülalt
vrchol	ülemine
vrchol	tipp
anna	anne
anna	anna
čiastočne	osaliselt
čiastočne	osaliselt
del	del
výsledky	tulemused
takisto	samuti
takisto	ka
všeobecne	üldiselt
všeobecne	üldjuhul
všeobecne	üldine
všeobecne	kindral
všeobecne	üldist
všeobecne	üldised
konečné	lõplik
série	seeria
ruskej	vene
ruskej	venelane
vytvára	loob
vytvára	tekitab
vytvára	loomine
sever	põhi
sever	põhja
sever	põhjas
vojenské	sõjaväe
vojenské	sõjaline
vojenské	sõjalise
vojenské	sõjalised
vojenské	sõjavägi
podmienky	terminid
podmienky	tingimused
podmienky	seisukord
podmienky	tingimus
podmienky	seisund
obraz	pilt
obraz	pildi
obraz	pilt
obraz	pildi
obraz	maal
obraz	maali
obraz	värvimine
hodín	tundides
hodín	tunde
hodín	tunnid
hodín	tundi
hodín	kell
hodín	kella
miroslav	miroslav
mesiaca	kuu
mesiaca	moon
mesiaca	kuu
buď	kas
priestoru	kosmos
priestoru	ruum
priestoru	ruumi
jaroslav	jaroslav
staré	vana
staré	vanaks
staré	vanad
skutočnosti	fakte
skutočnosti	faktid
charles	charles
síl	jõud
projektu	projekt
projektu	projekti
profesor	professor
palác	palee
palác	palace
css	css
lietadlo	lennukid
lietadlo	õhusõidukid
lietadlo	õhusõiduk
lietadlo	lennuk
lietadlo	lennuk
lietadlo	lennuk
látky	aine
látky	ainet
látky	ained
jednotiek	ühik
jednotiek	ühikud
jednotiek	üksused
európska	euroopa
úspech	saavutamine
úspech	saavutus
úspech	edu
inak	muidu
hranice	piire
hranice	piirid
hranice	piirid
hranice	piir
hranice	piiri
málo	vähesed
málo	little
málo	väike
málo	vähe
aisne	aisne
výroba	valmistamine
výroba	tootmine
výroba	tootmine
výroba	toodang
výroba	valmistamine
výroba	tootmine
brehu	kalda
brehu	kaldal
brehu	shore
moc	power
moc	võimu
moc	võim
moc	võimsus
moc	jõud
louis	louis
lev	lõvi
lev	leo
časopis	ajakiri
posledné	hiljutine
posledné	hiljutised
posledné	viimasena
posledné	viimane
politici	poliitikud
rudolf	rudolph
rudolf	rudolf
juh	lõuna
juh	lõunasse
juh	lõunas
súčasný	aktiivne
súčasný	praeguse
súčasný	praegune
súčasný	tänapäeva
súčasný	kaasaegne
letu	lendu
letu	lennu
letu	lend
podobné	sarnased
podobné	sarnane
chcel	tahtis
chcel	tagaotsitav
chcel	tahtsin
forme	vormi
forme	vorm
misie	missioonid
misie	missioonide
misie	missioon
sem	sem
sem	siin
musia	peab
rastlín	taimi
rastlín	taimed
rastlín	taim
rastlín	taime
rastlín	tehas
farby	värvid
farby	värv
farby	värvi
farby	värvid
farby	värvus
farby	värv
farby	värvi
stojí	seisab
španielsko	hispaania
spojenie	ühendus
spojenie	ühenduse
spojenie	lingi
spojenie	link
spojenie	seos
niektorí	mõned
pdf	pdf
druhé	teine
druhé	teiseks
družstvá	ühistute
absolvoval	lõpetas
cestu	asukoht
cestu	rada
univerzita	ülikool
získať	saa
získať	omandada
planéty	planet
planéty	planeet
planéty	planeedi
planéty	planeedid
planéty	planeete
týždňa	nädal
vlastné	oma
vlastné	kohandatud
parku	pargi
parku	park
späť	tagasi
západ	west
západ	lääs
západ	lääne
kód	code
kód	kood
všetci	kõik
všetci	kõik
všetci	kõik
všetci	igaüks
obsah	sisu
obsah	sisaldus
obsah	sisu
českého	tšehhi
umení	kunst
pôvod	päritolu
pôvod	päritolu
lekár	arst
lekár	arsti
lekár	arst
lekár	arsti
lekár	doktor
more	meri
more	mere
námestie	ruudu
námestie	ruut
námestie	väljak
tvorby	tegemine
zvolený	valitud
okolie	ümbruses
okolie	ümbrus
okolie	naabrus
vzdialenosti	vahemaad
vzdialenosti	kaugus
vzdialenosti	vahemaa
veci	asjad
veci	asju
veci	kraam
medzinárodné	rahvusvaheline
medzinárodné	rahvusvahelised
medzinárodné	international
prírodné	looduslik
prírodné	loomulik
prírodné	naturaalne
prírodné	looduslikud
príliš	liiga
anton	anton
biskup	oda
biskup	bishop
biskup	piiskop
ulici	tänav
vzťah	seos
vzťah	suhe
vzťah	seos
vzťah	suhted
výsledok	tulemus
výsledok	tulemus
vysoké	high
vysoké	kõrgele
vysoké	kõrged
vysoké	kõrgel
vysoké	kõrge
spravidla	üldiselt
spravidla	üldjuhul
slúži	teenib
slúži	teenindab
dňoch	päevad
dňoch	päeva
dňoch	päevi
sojuz	sojuz
vľavo	vasak
vľavo	vasakule
vľavo	vasakul
firmy	ettevõtted
firmy	firmad
firmy	äriühingud
firmy	firmad
firmy	ettevõtted
somme	somme
presne	täpselt
väčšinu	enamus
vzniklo	tekkisid
vzniklo	tekkis
výskum	uurimistöö
výskum	teadusuuringud
výskum	uuringud
uvedené	loetletud
strán	lehekülgi
strán	lehed
strán	leheküljed
posledných	hiljutine
posledných	hiljutised
brat	vend
brat	venna
potoka	creek
potoka	oja
umiestnenie	asetus
umiestnenie	paigutamine
umiestnenie	paigutus
umiestnenie	asukoht
otca	isa
international	rahvusvaheline
international	rahvusvahelised
international	international
filozofie	filosoofia
obe	mõlemad
mesiacov	kuud
mesiacov	kuude
akvitánsko	aquitaine
veža	tower
veža	torn
veža	vanker
smrť	surma
smrť	surm
sopky	vulkaanid
réžia	direktor
réžia	režissöör
réžia	lavastaja
zrejme	arvatavasti
zrejme	ilmselt
zrejme	tõenäoliselt
zrejme	ilmselt
zrejme	nähtavasti
zrejme	ilmselgelt
vydavateľ	kirjastaja
vydavateľ	väljaandja
vydavateľ	redaktor
vydavateľ	toimetaja
vydavateľ	väljaandja
pole	põld
pole	väli
dlhé	pikad
dlhé	pikka
dlhé	pikk
ruska	venemaa
producent	produtsent
producent	tootja
povrch	pinnale
povrch	pind
vydanie	väljaanne
vydanie	väljaandmine
vydanie	emissiooni
vydanie	emissioon
postup	menetlus
postup	protseduur
prišiel	saabusid
prišiel	saabunud
prišiel	saabus
prišiel	tuli
cisára	imperaator
cisára	keiser
futbalový	jalgpall
futbalový	jalgpall
sovietsky	nõukogude
sovietsky	nsv
catalina	catalina
vysoká	high
vysoká	kõrgele
vysoká	kõrged
vysoká	kõrgel
vysoká	kõrge
vysoká	kolleegium
vysoká	kolledž
dostali	sain
dostali	sai
formy	vormid
formy	hallitusseente
vojakov	sõdurid
panny	neitsi
medzinárodná	rahvusvaheline
medzinárodná	rahvusvahelised
medzinárodná	international
vznikli	tekkisid
vznikli	tekkis
niekto	keegi
niekto	keegi
commons	commons
architektúry	arhitektuur
vedy	teadus
vedy	teadust
albert	albert
podporu	toetus
podporu	tugi
podporu	toetamine
air	õhu
air	õhku
air	õhk
air	air
tých	need
postavená	ehitatud
objekty	objektid
obyvatelia	elanikke
obyvatelia	elanikud
obyvatelia	elanikud
obyvatelia	residendid
obrázkov	piltide
obrázkov	pildid
obrázkov	pildid
obrázkov	pilte
určené	mõeldud
určené	määratud
určené	kindlaksmääratud
rodina	pere
rodina	perekond
štýl	stiil
používať	use
používať	kasutamine
používať	kasutamiseks
používať	kasuta
používať	kasutus
video	video
partnerské	partner
partnerské	paarimees
grécka	kreeka
grécka	kreeka
malých	väikesed
malých	väike
južná	lõuna
južná	lõuna
južná	lõunasse
južná	lõunas
vydavateľstvo	kirjastaja
vydavateľstvo	väljaandja
vydavateľstvo	avaldamise
vydavateľstvo	avaldamine
yorku	york
yorku	yorki
výber	valimine
výber	valik
výber	vali
výber	valimine
výber	valima
výber	valik
organizuje	korraldab
house	house
house	majja
house	maja
divadla	teater
divadla	teater
zámok	lukku
zámok	luku
zámok	lukk
zámok	loss
zámok	castle
zámok	lossi
zámok	château
účasť	osalemine
účasť	osavõtt
účasť	osalus
účasť	osalemine
list	leht
list	leht
list	kirja
list	kiri
pohoria	mäed
šesť	kuus
výroby	tootmine
výroby	toodang
výroby	valmistamine
výroby	tootmine
hodnoty	väärtused
organizácia	organisatsioon
organizácia	organisatsioon
termín	mõiste
termín	termin
termín	tähtpäev
termín	tähtaeg
urb	urb
úrad	asutus
úrad	ametiasutus
úrad	kontor
úrad	büroo
úrad	kabinet
provincie	provints
provincie	provintsid
prístup	juurdepääs
prístup	ligipääs
prístup	lähenemine
prístup	lähenemisviis
prístup	lähenemisviisi
vzduchu	õhu
vzduchu	õhku
vzduchu	õhk
vzduchu	air
teplota	temperatuur
teplota	temperatuuri
teplota	temp
prakticky	praktiliselt
obvykle	tavaliselt
obvykle	tüüpiliselt
obvykle	tavaliselt
najvyššej	kõrgeim
nájsť	leida
nájsť	leia
nájsť	otsi
blízko	lähedal
čísla	arvud
čísla	numbrid
https	https
únie	liit
únie	liidu
zúčastnil	osales
žil	elasin
žil	elatud
žil	elanud
žil	elas
trnava	trnava
lot	partii
lot	palju
lot	krunt
veliteľ	ülemus
veliteľ	pealik
veliteľ	ülem
veliteľ	komandör
zariadenia	seadmed
zariadenia	varustus
zariadenia	rajatised
zariadenia	seadmed
zariadenia	rajatised
zariadenia	rajatiste
all	kõik
storočie	sajandi
storočie	sajand
dedičstva	kultuuripärandi
dedičstva	pärand
práca	töö
práca	töökoht
práca	tööd
práca	töö
práca	tööle
práca	töötamine
dráhy	rajad
dráhy	raja
akadémie	akadeemia
turné	tour
turné	tuur
turné	ringkäik
grand	grand
udalosti	üritused
udalosti	sündmused
udalosti	sündmus
udalosti	üritus
výboru	komitee
najvyššia	ülim
najvyššia	kõrgeim
marie	marie
loir	loir
profil	profiil
profil	profiili
sústava	süsteemi
sústava	süsteem
sústava	system
znak	vapp
znak	karakter
znak	iseloomu
znak	tegelane
znak	iseloom
znak	märk
preklad	tõlge
preklad	tõlkimine
železničná	raudtee
železničná	rail
železničná	raudtee
staršie	vanem
staršie	vanemad
rakúsky	austria
champagne	šampanjat
champagne	šampanja
mestské	urban
mestské	linn
mestské	linna
mestské	city
piesní	laulud
piesní	laule
max	max
max	maks
boh	jumal
hráčov	mängijad
významný	märkimisväärne
mark	märgi
mark	märk
mark	mark
pomoc	abi
pomoc	abi
pomoc	abi
pomoc	appi
pomoc	aidake
dlhý	pikad
dlhý	pikka
dlhý	pikk
skončil	lõppes
skončil	lõpetatud
kapely	ajavahemikku
kapely	bänd
kapely	ansambel
metra	metroo
začiatok	alusta
začiatok	algus
začiatok	start
začiatok	käivita
začiatok	algus
platí	tasub
platí	maksab
platí	rakendub
dediny	külad
dediny	külasid
dediny	küla
dediny	külas
zmienka	maini
vzdialenosť	kaugus
vzdialenosť	vahemaa
systémy	süsteemid
systémy	süsteemi
systémy	süsteem
systémy	system
použiť	rakenda
použiť	kehti
použiť	use
použiť	kasutamine
použiť	kasutamiseks
použiť	kasuta
použiť	kasutus
angeles	angelese
príbeh	jutt
stránkach	lehekülgi
stránkach	lehed
stránkach	leheküljed
futbalové	jalgpall
futbalové	jalgpall
politické	poliitilised
politické	poliitiline
maďarsko	ungari
celá	terve
celá	terved
celá	tervik
celá	tervelt
pohyb	liikumine
pohyb	liigu
pohyb	liikumine
kníh	raamatud
vzťahy	suhted
vzťahy	suhe
vzťahy	seos
vzťahy	suhted
vzťahy	suhted
prvkov	elemendid
ochrana	kaitsmine
ochrana	kaitse
severná	põhi
severná	põhja
severná	põhjas
severná	põhja
politická	poliitilised
politická	poliitiline
víťazstvo	võidu
víťazstvo	võitu
víťazstvo	võit
veľkosti	suurus
veľkosti	suurused
jazero	järve
jazero	järv
jazero	lake
družstiev	ühistute
dôležité	tähtis
dôležité	tähtsad
dôležité	olulised
dôležité	oluline
nasa	nasa
sovietskeho	nõukogude
sovietskeho	nsv
charakter	karakter
charakter	iseloomu
charakter	tegelane
charakter	iseloom
charakter	loodus
hudobná	muusika
hudobná	muusikal
hudobná	musical
spočiatku	esialgu
spočiatku	algselt
komplex	keerukas
komplex	kompleks
art	art
art	kunsti
art	kunst
geografia	geograafia
kraja	maakonda
výstavba	ehitamine
výstavba	ehitus
výstavba	konstruktsioon
pierre	pierre
osoby	isikuid
osoby	isikud
motory	motors
motory	mootorid
motory	mootorid
typy	tüübid
svätý	pühak
svätý	saint
svätý	püha
svätý	pühal
londýn	london
provence	provence
body	punktid
starý	vana
starý	vanaks
starý	vanad
krátky	lühike
krátky	lühikesed
otvorená	avamine
