και	và
μακάμπι	maccabi
ιντερτότο	intertoto
ανώνυμη	anonymous
ομιλητές	loa
πεπερασμένο	finite
μεγαλώνει	mọc
δανιήλ	daniel
καππαδοκίας	cappadocia
ετιέν	etienne
παραδόθηκαν	nộp
παραδόθηκαν	thác
πεδιάδες	plains
κορμό	torso
ακυρώθηκε	hủy
ακυρώθηκε	hủy
δραματικά	kịch
τροία	troy
ιωνία	ionia
κατάλαβε	hiểu
κατάλαβε	hieu
αμμωνία	ammonia
αμμωνία	ammoniac
τρότσκι	trotsky
ηφαίστεια	volcanoes
σουτ	phát
σουτ	bắn
συγκεντρώθηκαν	đọt
κλικ	click
κλικ	nhấn
κλικ	nhấp
κλικ	ấn
κλικ	bấm
θρύλο	legend
προτροπή	nhắc
προτροπή	cta
δεκαέξι	sixteen
φρεντ	hòa
φρεντ	fred
μπραντ	brad
έλεν	ellen
έλεν	helen
ορίσει	designate
ψάχνει	tìm
χαμ	hamm
χαμ	ham
διάσωσης	cứu
σιγκαπούρη	singapore
λάρνακα	larnaca
κολοράντο	colorado
λαχανικά	rau
κρεβάτι	bed
κρεβάτι	giường
τομπάγκο	tobago
βικτόρια	victoria
μειονέκτημα	tật
υεμένης	yemen
υεμένης	ye
υεμένης	ye
βέλος	arrow
μαγεία	thuật
μαγεία	magic
αστυνομικός	cớm
αστυνομικός	cop
σίδνεϊ	sydney
έβανς	evans
απομνημονεύματα	memoirs
απομνημονεύματα	memoir
βίκι	vicky
βίκι	vicki
μήνας	tháng
στάθμη	mức
στάθμη	tầng
στάθμη	cấp
απότομα	dốc
ρουμανική	rumani
στέλλα	stella
λετονία	latvia
εισαγγελέας	tố
νταβίντ	david
γραφική	thị
κατερίνη	katerini
κάρολ	carol
κάρολ	carroll
μπαρμπούντα	barbuda
διαφορετικοί	khác
χένρυ	henry
συμβολική	symbolic
κλειστά	đóng
ρύζι	gạo
ρύζι	cơm
σελίμ	selim
χαβάη	hawaii
αποζημίωση	bù
κόμβος	node
κόμβος	nút
κόμβος	hub
πρίγκηπας	hoàng
πρίγκηπας	prince
κωμικός	comic
κωμικός	comedian
κρατήρα	hố
καλησπέρα	tối
μάη	may
χάγη	hague
χάγη	hag
ρέιντζερς	rangers
ρέιντζερς	kích
σκι	ski
ρόμα	roma
μίτσελ	mitchell
βανουάτου	vanuatu
πλούσιος	vương
πλούσιος	giàu
πλούσιος	rich
ευημερία	vượng
βρυξελλών	bruxelles
βρυξελλών	brussels
ανάσταση	resurrection
μπαρμπάντος	barbados
τρινιντάντ	trinidad
τζόναθαν	jonathan
κληρονόμησε	thừa
αδελφότητα	điều
αδελφότητα	fraternity
αδελφότητα	brotherhood
αψίδα	arch
αψίδα	vòm
φιλίπ	philippe
φιλίπ	phillipe
φιλίπ	filip
κάμπος	campos
τόγκο	togo
μνεία	citation
κατώτερο	inferior
γάτες	mèo
γάτες	cats
ριντ	reid
ριντ	reed
γυμναστική	workout
γυμναστική	turn
ανάβαση	ascent
κόμβους	hubs
κόμβους	hải
παρθένος	virgo
παρθένος	trinh
παρθένος	virgin
παρθένος	tân
λίβανο	liban
λίβανο	lebanon
πύλου	pylos
δεξαμενές	tăng
οσμή	mùi
καίσαρ	ceasar
καίσαρ	caesar
συμπλήρωση	supplement
κλαύδιος	claudius
στίχος	verse
πρόσληψη	tuyển
μπιπ	beep
μπιπ	bíp
μπιπ	bip
γενέτειρα	quê
θύρα	gate
θύρα	cổng
θύρα	cảng
θύρα	cổng
θύρα	port
ζημιά	hỏng
διόλη	diol
γιούρι	yuri
γιούρι	uri
λίρα	lira
λίρα	lire
λίρα	bảng
λίρα	pound
λίρα	lb
σκοτεινό	dark
σκοτεινό	tối
ζερμέν	germaine
πρόσθετα	plugins
πλούτωνα	pluto
κρατίδια	länder
τζέι	bum
τζέι	jay
αμοιβαία	chung
καταιγίδα	bão
μπλάκμορ	blackmore
λιβάδια	grasslands
λιβάδια	meadows
τόξου	arc
βυθίστηκε	chìm
δημιουργοί	makers
μπουτάν	bhutan
αιώνια	mải
λοατ	lgbt
γιοχάνες	johannes
ανακατασκευή	tái
νύφη	bride
καλημέρα	sáng
κάλτσιο	calcio
χαλκιδική	chalkidiki
τοσκάνης	tuscan
σύνθετο	composite
σύνθετο	complex
ήπια	nhẹ
προσωρινός	interim
προσωρινός	temp
χειμώνας	winter
όνειρα	mơ
όνειρα	dream
όνειρα	mơ
όνειρα	dreams
μέγαρα	mansions
αποκαταστάθηκε	khôi
σιβηρία	sibir
σιβηρία	siberia
χωριστά	skill
φίσερ	fisher
φίσερ	fischer
πολωνικά	polish
κέιν	cain
κέιν	kane
κέιν	caine
λάος	lào
πανοραμική	panoramic
πανοραμική	panorama
φτώχεια	nghèo
φτωχή	nghèo
φτωχή	nghiệp
στίχο	verse
φρανκφούρτη	frankfurt
ιουστινιανού	justinianos
κύριε	sếp
θάλαμο	vẹn
νύμφη	nymph
βιογραφίες	biographies
κάμερα	camera
βαβυλώνα	babylon
ναυάγιο	shipwreck
ζυρίχη	zürich
ζυρίχη	zurich
λουκ	luke
κέπλερ	kepler
καπετάνιος	trưởng
καπετάνιος	skipper
κυκλικό	cyclic
φίλε	khứa
φίλε	dude
φίλε	kiss
φίλε	người
φίλε	man
παπούτσια	giày
παπούτσια	giầy
παπούτσια	móng
χόφμαν	hoffmann
χόφμαν	hoffman
χόφμαν	hoffman
οντάριο	ontario
προσεκτικά	kỹ
βατικανό	vatican
ακούσει	nghe
γουίλσον	wilson
ηρώδη	herod
στηβ	steve
πολύτιμα	precious
πολύτιμα	quý
οπλισμό	armament
φυσιολογική	chuẩn
φυσιολογική	thường
σταυροφόροι	crusaders
θεόφιλος	theophilos
γουόλτερ	walter
τζούλια	giulia
τζούλια	julia
οξφόρδη	oxford
απορρίπτει	rejects
ατλάντα	atlanta
μον	mont
μον	mon
λιοντάρια	lions
μαρίνο	marino
έντυπο	mẫu
μονοπάτια	banner
μονοπάτια	vết
μονοπάτια	vệt
μονοπάτια	trails
πακέτα	gói
πακέτα	gói
πακέτα	packs
συνεχές	continuum
αντουάν	antoine
εμίλ	emile
εμίλ	emil
τηλέφωνο	đt
εβραϊκά	hebrew
ασυνήθιστο	uncommon
έγκυος	thai
έγκυος	bầu
κριμαία	crimea
κριμαία	crimean
κριμαία	krym
λάνκαστερ	lancaster
σύμμαχος	ally
καθίσματα	seating
διασποράς	cụm
άρνολντ	arnold
μπέιζμπολ	chày
τζιμπουτί	djibouti
αντιτορπιλικό	destroyer
τζούνιορ	nhỏ
τζούνιορ	junior
φεγγάρι	nen
φεγγάρι	nguyệt
φεγγάρι	trăng
φεγγάρι	moon
μπενφίκα	benfica
στεφάνι	hoop
κουν	khun
κουν	kun
κουν	kuhn
σκληρότητα	cruelty
μότσαρτ	mozart
αλμπέρτο	alberto
πληρωμή	trả
ξενοφών	xenophon
λύσει	giải
υπόσχεση	hứa
τουβαλού	tuvalu
τόνγκα	tonga
φόρου	thuế
βερόνα	verona
πάρκερ	parker
ενωμένη	united
ενωμένη	hoa
κινητά	mobile
κινητά	mobil
λίθιο	lithium
λίθιο	liti
διάβασε	đọc
θουκυδίδης	thucydides
μετράει	đếm
μετράει	lit
μετράει	đếm
φάλαγγα	phalanx
δέσμη	gói
εξερευνητής	explorer
άντον	anton
λισαβόνας	lisboa
λισαβόνας	lisbon
λευκάδα	lefkada
ορατή	bien
συναισθηματική	bênh
πείνα	đói
χέρμπερτ	herbert
ύψη	altitudes
μπόμπι	bobby
ομάρ	omar
μπορντό	bordeaux
μπορντό	burgundy
τζέισον	phúc
τζέισον	jason
καταλανικά	catalan
αιτιολογία	justification
μεθάνιο	mêtan
μεθάνιο	metan
μεθάνιο	methane
τάκη	michiyo
απόρριψη	bỏ
επαμεινώνδας	epaminondas
παράδοξο	paradoxical
οχτώ	tám
οχτώ	eight
βαλτική	baltic
αγοράστηκε	mua
κέιμπριτζ	cambridge
μεταλλικά	co
κεμάλ	kemal
γονίδια	gien
ακραίες	extreme
τούρκου	turku
μπερνάρ	bernard
ραψωδία	rhapsody
ψυχική	psychic
συνθέτουν	soạn
λογότυπα	logo
γαμπρός	bridegroom
σομαλία	đặc
σομαλία	somalia
σομαλία	somali
σεμπάστιαν	sebastian
αντιστοιχία	thủ
αντιστοιχία	khớp
μερίδιο	chia
μερίδιο	share
ουγκάντα	uganda
γόνος	scion
πυρετό	sốt
αποκαλύψει	lộ
ζάχαρη	đường
ζάχαρη	sugar
παράγραφο	đoạn
χρησιμοποίηση	dùng
βέρνερ	werner
αντίστροφη	ngược
μάνο	mano
ράλι	rally
συγγένεια	kinship
τζουζέπε	giuseppe
μπρούνο	bruno
δημόσιος	công
άλλως	kẻo
ποινικό	phạm
δημιουργίες	creations
ρέμπραντ	rembrandt
λεφτά	tiền
λεφτά	tien
υπολογισμός	tính
κουρτ	kurt
δείχνοντας	bôi
υγρή	liquid
υγρή	lỏng
υγρή	trơn
υγρή	vat
υγρή	ướt
κλωντ	claude
απαγωγή	cóc
ζάμπια	zambia
ενεργοποίηση	activation
ενεργοποίηση	bật
διαβάστε	đọc
ξίφος	gươm
ξίφος	kiếm
αισθήσεις	giác
παράδεισο	thiên
βαρσοβία	warszawa
βαρσοβία	warsaw
χωράφια	fields
χωράφια	trường
ντίζελ	diesel
ευγενία	eugenia
κατηγορεί	trách
διάσημοι	nổi
διάσημοι	celebrity
διάσημοι	nổi
αρκαδία	arcadia
στοιχειώδη	tiểu
παρουσιαστής	máy
ψηλότερη	taller
αϊτή	haiti
εξάρτηση	dependence
κώδικες	codes
κώδικες	mã
γκάνα	ghana
κλίντον	clinton
διακριτικό	token
διακριτικό	mã
λιμνών	hồ
λιμνών	lakes
ύφεση	recession
αλβανοί	albania
οπίσθια	mông
οπίσθια	rear
κλοντ	claude
γένοβα	genoa
γένοβα	genova
ράιαν	ryan
ισχυρότερη	mạnh
ράπερ	rapper
άουσβιτς	auschwitz
γουέλς	wells
γουέλς	giếng
ενδιάμεση	interim
κόσοβο	kosovo
χείλος	môi
χείλος	lip
χέρσελ	hershel
χέρσελ	herschel
μελίνα	melina
παραδοθεί	nộp
μασαχουσέτης	massachusetts
μαχαίρι	đao
μαχαίρι	dao
μόντε	monte
τραγουδά	hót
φωτισμού	lighting
σκυλιά	chó
κακός	xấu
κακός	bad
κακός	kém
κακός	khiếp
κακός	tệ
εικασία	assumption
ρόουζ	rose
ρόουζ	ngợi
μίσιγκαν	michigan
ψηλό	cao
λιντς	leeds
λιντς	lynch
λιντς	linz
σύνθετη	composite
σύνθετη	complex
δίδυμα	twins
προορισμός	đích
κηλίδες	stains
κηλίδες	đốm
φοίνικας	phượng
φοίνικας	phoenix
ανέμους	gió
σάμιουελ	samuel
νεα	new
νεα	mới
νεα	sâm
νεα	tin
βιθυνίας	bithynia
απαγορεύτηκε	cấm
νόρμαν	norman
βαλουά	valois
δσε	cef
δσε	ioa
νύμφες	nymphs
περιμένω	đợi
περιμένω	chờ
στέκεται	đứng
βαρωνία	barony
κλάους	klaus
αριστοκρατία	aristocracy
ευριπίδης	euripides
μάγια	maia
μάγια	maya
μάγια	maja
επιμονή	perseverance
επιμονή	persistence
λούκα	luca
λούκα	lucca
λούκα	luka
καμβά	canvas
φρέντερικ	frederic
φρέντερικ	friedrich
φρέντερικ	frederick
μανία	fury
μανία	mania
λιμνοθάλασσα	đầm
λιμνοθάλασσα	lagoon
ρόζα	rosa
ρόζα	hồng
οσμάν	osman
τυρί	cheese
κίτρινη	vàng
κίτρινη	nhát
γρήγορο	mau
γρήγορο	nhanh
μπατίστα	batista
ερωτικό	erotic
καταχώρηση	entry
καταχώρηση	mục
μέλι	thuế
βίνσεντ	vincent
ναρκωτικά	vải
διάβρωση	corrosion
διάβρωση	erosion
τζόρτζια	gruzia
τζόρτζια	georgia
άλας	muối
κατάρα	nguyền
ενέδρα	ambush
υποδοχής	máy
παρτιζάν	partizan
σκύλος	chó
σκύλος	dog
ομολογία	confession
εθνικοί	open
εθνικοί	nationals
χόρχε	jorge
κοσμική	secular
κοσμική	cosmic
σο	shaw
μάργκαρετ	margaret
δοχείο	container
νίγηρα	niger
αγιος	saint
αγιος	thánh
χρήμα	tiền
χρήμα	tien
φέγενορντ	feyenoord
τουρκμενιστάν	turkmenistan
γράψω	viết
γράψω	ghi
γράψω	gõ
μετς	metz
μετς	mets
δολοφόνος	assassin
ωραίο	đẹp
μπάρμπαρα	barbara
λίτρα	lít
λίτρα	lít
λίτρα	ga
φωτισμό	lighting
αργό	argon
αργό	chậm
αργό	phím
εκπαιδευτικός	educator
παραμύθι	fairytale
παππά	pappa
λιμένας	cảng
λιμένας	cổng
λιμένας	port
αποτίμηση	valuation
τροπικό	tropical
φθορά	mặc
φθορά	đeo
χατζή	hajji
καταλύτη	catalyst
βόλφγκανγκ	wolfgang
γουιάνα	guyana
αλβανικά	albania
αντιτορπιλικά	destroyers
μπέλα	bella
προοδευτικό	progressive
ύπνο	ngủ
ύπνο	ngự
κόρδοβα	córdoba
κόρδοβα	cordoba
διαλέκτους	dialects
βούλγαρος	bun
αναπνοή	thở
αναπνοή	thở
θρίαμβος	triumph
ανασκαφή	dig
ανασκαφή	đào
γεια	alo
γεια	hello
καρποί	nuts
καρποί	bi
άνεμοι	gió
ρωμαίο	romeo
στοκ	kho
κεραίες	antennas
παρτίδα	đợt
παρτίδα	batch
παρτίδα	mẻ
παρτίδα	bó
παρτίδα	lot
συμφέρον	vốn
συμφέρον	lãi
οδήγηση	chạy
οδήγηση	cán
ορμή	momentum
γουάιτ	wyatt
δημοκρατίες	democracies
αναβίωση	revival
δυσαρέσκεια	điềm
λουτρό	bad
λουτρό	bath
λουτρό	tắm
ουγγρική	hung
ουγγρική	hungary
εξάμηνο	ky
διόδωρος	diodorus
καστ	cast
θεωρητικό	huấn
σενεγάλη	senegal
σκοράρει	điểm
νίκολας	nicholas
αποκλεισμός	ban
αποκλεισμός	cấm
φάντασμα	ghost
φάντασμα	ma
φάντασμα	phantom
φάντασμα	vỏ
κυριάρχησε	dominated
μπέρναρντ	bernard
νάνοι	trọn
νάνοι	trọn
νάνοι	dwarfs
αργυρός	argyros
χλώριο	clo
χλώριο	chlorine
ασβέστιο	calcium
ασβέστιο	canxi
κοσμά	kosmas
κροατών	croats
διπλός	double
διπλός	đôi
ραντ	rand
σίδηρο	sắt
τσάι	trà
τσάι	tea
περιφερειών	vùng
φλάνδρα	flanders
αφίσες	poster
πρέσβη	sứ
νάπολι	napoli
σοπράνο	soprano
σοπράνο	sopranos
δάνεια	vay
νετρονίων	neutron
πρωτεΐνη	protein
ερμιόνη	hermione
γενοκτονία	genocide
πρωτεύοντα	primates
χουσεΐν	hussein
σλαβική	slav
σίλβα	silva
στιλ	style
στιλ	steele
εισαγγελέα	tố
αγγελόπουλος	angelopoulos
εναλλακτικό	alternative
αλάσκα	alaska
ρίμαν	riemann
καταλονία	catalunya
καταλονία	catalonia
απότομη	dốc
μελάς	melas
σάλας	salas
πολλαπλά	nhiều
πάρου	paros
ντένις	dennis
ντένις	denis
μποντ	bond
όουεν	owen
ότο	otto
καραϊσκάκης	karaiskakis
γκυ	guy
γκυ	khứa
γκυ	gã
γκυ	mistletoe
βίντσι	vinci
σάββα	sava
γκαρσία	garcia
ροές	màng
έρνεστ	ernest
μουσουλμανική	muslim
πολύτιμο	precious
πολύτιμο	quý
οργανικά	organic
ραντεβού	hẹn
ραντεβού	ngày
ελικόπτερο	helicopter
ελικόπτερο	thăng
ελικόπτερο	chopper
ιβ	eva
ιβ	eve
απειλεί	đe
απειλεί	đe
όττο	otto
βράχος	đá
βράχος	rock
κατασκευαστής	builder
καντάφι	gaddafi
σουρινάμ	suriname
ρότερνταμ	rotterdam
ρέμα	luồng
ρέμα	suối
ρέμα	stream
χορν	horne
χορν	sừng
χορν	kèn
χορν	horn
αγρίνιο	agrinio
δάνειο	vay
βέλη	dart
γκράχαμ	graham
δοκιμασία	test
δοκιμασία	thử
πρόστιμο	phạt
πρόστιμο	ổn
πρόστιμο	khỏe
νύχια	nails
νύχια	ngứa
τζιοβάνι	giovanni
γιούτα	utah
κλίμακες	vảy
επανένωση	reunion
πυρίτιο	silicon
πυρίτιο	silica
λουίτζι	luigi
γκριν	greene
γκριν	greens
τροχούς	hoành
ερωτικά	erotic
ανυπόγραφο	unsigned
δωδώνη	dodona
διάδρομο	lang
χλωριούχο	clorua
αρμενίων	armenia
μεταβατική	transitional
αρχοντικό	mansion
φοίνιξ	phượng
φοίνιξ	phoenix
βρω	tìm
άποικοι	settlers
παραγγελίες	lệnh
τραγουδάει	hót
τραγουδάει	hát
τραγουδάει	hót
υπερασπιστεί	cọc
ασφαλές	an
σέφιλντ	sheffield
φριτς	fritz
δάπεδο	sàn
δάπεδο	tầng
δάπεδο	sàn
πετάει	ruồi
πετάει	muỗi
καταστροφική	lường
πκε	eup
μετατρέπει	converts
προσέλευση	turnout
ανακτήσει	recover
ανακτήσει	retrieve
αρπακτικά	raptors
αρπακτικά	raptor
αρπακτικά	predators
πενσυλβάνια	pennsylvania
έντγκαρ	edgar
φιλοξενία	hiếu
φιλοξενία	hosting
βαλκανική	balkan
θεοδόσιος	theodosius
βαλτικής	baltic
κόμβοι	hubs
κόμβοι	hải
ολλανδικό	bản
ολλανδικό	hoà
ολλανδικό	dutch
χαρτ	hart
φορτηγό	trailer
φορτηγό	lorry
λιν	lynn
λιν	lin
λιν	lâm
λιν	lyn
λιν	lynne
απομεινάρια	thừa
απομεινάρια	remnants
μαραθώνιο	marathon
αναφέροντας	citing
ποτό	nhậu
ποτό	uống
ποτό	uống
ποτό	ly
ζωντανός	sống
ζωντανός	live
ζωντανός	alive
κεντ	kent
ρίβερ	sông
επαναστάτης	rebel
μπετόβεν	beethoven
κρόνος	saturn
κρόνος	kronos
κρόνος	cronus
χαρτιά	bài
χαρτιά	thẻ
σκοτάδι	dark
σκοτάδι	tối
σκοτάδι	darkness
ιβηρική	iberia
ετικέτα	tag
ετικέτα	thẻ
ετικέτα	thẻ
ετικέτα	nhãn
ίχνος	vết
ίχνος	trace
συμμορία	manh
συμμορία	đảng
συμμορία	đám
συμμορία	lũ
πλατιά	rộng
πλατιά	vid
μίσος	hat
μίσος	ghét
μίσος	hat
πείτε	nói
πείτε	tràng
τρώει	ăn
ομέρ	omer
ανέτρεψε	nhằm
άνεμο	gió
νόβγκοροντ	novgorod
εμβόλιο	vaccine
βολή	phát
βολή	bắn
άνεση	comfort
ιούδα	judas
ιούδα	judah
κέλι	kelly
λεσότο	lesotho
αποφεύγεται	chừa
ειδοποίηση	chuông
ειδοποίηση	quận
όσλο	oslo
κόνραντ	conrad
βινυλίου	vinyl
επαγγέλματα	nguyễn
αντιπαλότητα	rivalry
ινών	sợi
τόμσον	thompson
τόμσον	thomson
μωρό	baby
μωρό	bé
μωρό	babe
συμπόσιο	symposium
συμπόσιο	yến
οντότητες	entities
αδριανού	hadrian
γουατεμάλα	guatemala
γουατεμάλα	gua
ορατά	bien
αποχρώσεις	shades
βελγική	bỉ
σαμαρά	samaras
κενή	rỗng
κενή	trống
κενή	trống
κενή	blank
απεικόνισης	imaging
βανκούβερ	vancouver
μήλο	táo
μήλο	apple
μαϊάμι	miami
έλξη	traction
μπουλ	ngưu
μπουλ	bò
μπουλ	bull
ηράκλεια	heraclea
φορολογία	thuế
κρανίο	skull
κρανίο	sọ
κρανίο	quang
νηλ	neale
νηλ	neal
νηλ	neil
ιορδανία	jordan
κεφάλια	đầu
κεφάλια	vát
κάρι	curry
κάρι	cary
κάρι	carrie
δένδρο	cây
ιρλανδική	irish
ναμίμπια	namibia
πλατύ	rộng
πλατύ	vid
τόξα	nơ
τόξα	cung
ππ	fps
ραλφ	ralph
καύκασο	caucasus
καύκασο	kavkaz
κάηκε	táng
διεκδίκηση	nhận
ασφαλής	an
αιθυλο	ethyl
δράκος	rồng
δράκος	diều
δράκος	long
δράκος	dragon
βλέπεις	xem
χαβάης	hawai
χαβάης	hawaii
συμπλοκή	melee
συμπλοκή	fray
μάρθα	martha
ρομά	romani
ρομά	roma
μπέτι	betty
ταξί	taxi
ταξί	taxi
ταξί	cab
ταξί	xi
ταξί	taxi
τονίζει	emphasizes
ισμαήλ	ismail
ισμαήλ	ishmael
μπακ	buck
μπακ	bac
εμβαδόν	loạt
εμβαδόν	vực
εμβαδόν	vùng
σουέζ	suez
μανδύα	choàng
μανδύα	mantle
ρώτησε	bảo
ρώτησε	hỏi
δηλητήριο	poison
βασιλιάδες	kings
βασιλιάδες	vua
υπομονή	kiên
βασίλισσες	queens
βούλα	chấm
βούλα	dot
άστον	ashton
μνήμες	ức
αγροτικός	rural
ανθρακικό	cacbonat
χρόνοι	lần
χρόνοι	times
σέλευκος	seleukos
παραπόταμος	purus
μόργκαν	morgan
εκτύπωση	in
εκτύπωση	in
σαρδηνίας	sardinia
σαρδηνίας	sassari
σαρδηνίας	sardinian
παίχτης	player
περίεργο	weird
περίεργο	rar
περίεργο	lạ
περίεργο	lạ
μαλαισίας	malaysia
μαλαισίας	malaysia
αδριανούπολη	edirne
πυθμένα	đáy
πυθμένα	bottoms
ανέκδοτα	đùa
μπιτς	beech
χαμένη	mất
χαμένη	thua
νικαράγουα	nicaragua
χείλη	môi
βίκυ	vicky
βίκυ	vicki
τιμόνι	wheel
ωκεανός	biển
νεφέλη	nephele
μετατρέψει	biến
αμπέλια	nho
ραφαέλ	raphael
ραφαέλ	pantheon
ραφαέλ	rafael
κρίκετ	dế
κρίκετ	cricket
κινητική	kinetic
κινητική	kinetics
μαρσέλ	marcel
κλήρου	clergy
σύσκεψη	thảo
σύσκεψη	họp
μαυρομιχάλης	mavromichalis
εγκατάλειψη	abandonment
εγκατάλειψη	hủy
νορμανδία	normandy
νορμανδία	normandie
τόμι	tommy
φρίντμαν	friedman
φρίντμαν	freedman
στολές	costumes
φίλτρα	potions
φίλτρα	lọc
θαυμαστές	fans
θαυμαστές	fan
γκλόβερ	glover
μονοξείδιο	monoxide
μπακού	baku
κελί	cell
λύκος	lupus
λύκος	soi
λύκος	wolf
λύκος	sói
φλώρινα	florina
ντάλας	dallas
κωνσταντινίδης	konstantinidis
σουβόροφ	suvorov
κιλικίας	cilicia
χρονολογική	chronological
μπιλμπάο	bilbao
υφάσματα	dệt
τόνος	tuna
τόνος	tone
τόνος	tần
χαλκός	đồng
γειτονιές	neighbourhoods
ιρλανδός	irish
σπήλαια	hang
μπελίζ	be
μπελίζ	belize
νέφος	sky
νέφος	mây
νέφος	cloud
προοπτικές	outlook
προοπτικές	perspective
σπύρο	spiro
σκέλος	strand
έξτρα	extras
έξτρα	cục
έξτρα	extra
ταχυδρομείο	mail
ταχυδρομείο	evolution
ταχυδρομείο	thư
τένις	tennis
μάρκετινγκ	marketing
ανταρσία	loạn
πιάτο	dish
πιάτο	món
πιάτο	đĩa
πιάτο	dĩa
κρίστι	kristi
κρίστι	kristy
κρίστι	christie
κρίστι	christy
αξιοθέατο	landmark
αξιοθέατο	mốc
πρόσθετο	sung
τσουνάμι	tsunamis
φλάουτο	sáo
συντεχνία	guild
ξηρό	lau
ξηρό	khô
εναλλαγή	switch
εναλλαγή	chuyển
κεραμικά	gốm
κεραμικά	gốm
κεραμικά	ceramic
κεραμικά	gốm
λη	lee
γέννα	sinh
μπάτλερ	butler
φυσιολογικό	chuẩn
φυσιολογικό	thường
βλάχος	hillbilly
πάρμα	parma
πωλήθηκε	bán
ρόναλντ	ronald
αρίθμηση	numbering
σάλτσμπουργκ	salzburg
μίξη	mix
μίξη	trộn
ήρα	hera
συμβάλει	góp
προορίζεται	reserved
παραγουάη	paraguay
βάρκα	tàu
βάρκα	thuyền
βάρκα	boat
αυθεντική	thực
αυθεντική	authentic
παχύ	thick
παχύ	dầy
παχύ	dày
άγχος	stress
άγχος	toan
βέρα	vera
πάουελ	powell
ιστός	web
ιστός	mô
ντικ	dick
καράβι	tàu
καράβι	ship
καράβι	tàu
καράβι	thuyền
καράβι	boat
φινάλε	endgame
φινάλε	finale
πέμπτος	fifth
οχι	không
οχι	ko
ονδούρα	honduras
δανεισμού	mượn
ελάχιστοι	vài
ιερώνυμος	hieronymus
πνεύμονα	phổi
πνεύμονα	lung
δόγματα	doctrines
εξόντωση	extermination
μαγνήσιο	magie
μαγνήσιο	magiê
μαγνήσιο	magnesium
μέι	may
μέι	mai
μέι	mei
μέι	mae
τραγωδίες	tragedies
θαύματα	miracles
θαύματα	kì
κεφαλονιά	kefalonia
κροάτες	croats
ποσειδώνας	poseidon
ποσειδώνας	neptune
ίντσες	cm
σύννεφα	mây
ψευδαργύρου	kẽm
ψευδαργύρου	sink
ψευδαργύρου	zinc
ψευδαργύρου	zink
κόλινς	collins
φίδι	rắn
τρίχες	tóc
τρίχες	lông
ρόμπερτς	roberts
βόλγα	volga
βιταμίνη	vitamin
γκρεγκ	greg
σκόπια	skopje
σκόπια	macedonia
περιήλιο	perihelion
καταρράκτες	ngã
καταρράκτες	falls
καταρράκτες	thác
καταρράκτες	rơi
καταρράκτες	sút
παράξενο	weird
παράξενο	rar
παράξενο	lạ
παράξενο	lạ
παράξενο	lẻ
έμμα	emma
χριστοδούλου	christodoulou
λεμεσό	limassol
καταδίωξη	rình
καταδίωξη	đuổi
καταδίωξη	tẩu
καταδίωξη	chase
νικόλα	nicola
νικόλα	nikola
επεξεργαστής	cpu
αφίσα	poster
μάσκα	nạ
μάσκα	mask
μαραθώνιος	marathon
ένοχος	huệ
ένοχος	tội
κυρά	mistress
κυρά	đầm
κυρά	tẩy
τζούντο	judo
ταύρος	taurus
ταύρος	ngưu
ταύρος	bò
ταύρος	bull
κρουζ	cruz
εξόρυξης	mỏ
σχεδιαστή	designer
χειμώνες	winters
ένθετο	chèn
ιστοριογραφία	historiography
τουλούζ	toulouse
μούσα	musa
μούσα	muse
κουτιά	hộp
γίγαντες	giants
στάλινγκραντ	stalingrad
μαντάμ	madame
πύραυλο	tiễn
πύραυλο	rocket
κατάστρωμα	boong
κατάστρωμα	deck
βοναπάρτη	bonaparte
λιβάδι	prairie
συνθηκολόγηση	capitulation
ελπίζοντας	mong
μπέντζαμιν	benjamin
ημερολόγια	lịch
εξαγορά	takeover
ρώσικα	nga
φίδια	rắn
θέρετρο	resort
ελιές	ôliu
ελιές	olives
στίγμα	stigma
βάθρο	bục
βάθρο	podium
βάθρο	bệ
βαγδάτη	baghdad
βαγδάτη	bagdad
διογένης	diogenes
ιδιωτικός	tư
αίτιο	chi
μάλκολμ	malcolm
μάλκολμ	malcom
έλιοτ	elliott
έλιοτ	eliot
έλιοτ	elliot
κουμπί	button
κουμπί	nút
μοζαμβίκη	mozambique
άρωμα	aroma
άρωμα	perfume
φόρος	thuế
κοινοπολιτεία	commonwealth
κλίβελαντ	cleveland
επιλέγουν	opt
επιτεύχθηκε	hoài
εξελίχθηκαν	evolved
διαιτητή	ref
εχθρικά	địch
χαλ	hal
γκεόργκι	georgi
αρκούδα	gấu
ακρωτήρι	cape
βυθό	dưới
βυθό	bậc
βυθό	đáy
βυθό	bottom
πυρετός	sốt
φωνητική	thanh
φωνητική	vocal
διευθύντρια	trương
γραφικό	graphic
έφηβος	teen
έφηβος	teenage
εθελοντής	nguyện
μεταφυσική	metaphysical
μπρουνέι	brunei
ήπαρ	gan
ήπαρ	chay
γιουγκοσλαβική	yugoslav
εθελοντικά	nguyện
άσχημη	xấu
άσχημη	xau
άσχημη	xí
φιλιππίνων	philippine
δημοσιογράφους	khmer
ρινγκ	ring
ρινγκ	nhẫn
κωδικοποίηση	coding
καταστήσει	vẽ
κατάθεση	deposit
λάφυρα	loot
βέρντι	verdi
οδηγείται	driven
πλαστικό	nhựa
πλαστικό	plastic
νεβάδα	nevada
ιφιγένεια	iphigenia
σάρκα	thịt
θραύση	choáng
