から	출신
生物	생물
生物	생명체
感じ	느낌
理解	이해
理解	이해하기
戦士	전사
戦士	워리어
戦士	전사
戦士	워리어스
ジャンル	장르
ジャンル	장르
実験	실험
実験	실험
出力	출력
出力	출력
師団	사단
師団	디비전
主催	호스팅
主催	주최
主催	주최
主催	호스트
主催	주최
主催	호스팅
主催	호스트
統一	통일
統一	단결
統一	유니티
統一	unity
統一	통일
料理	푸드
料理	음식
料理	식량
料理	식품
料理	요리
ブランド	브랜드
ブランド	브랜드
首都	자본
首都	수도
首都	캐피탈
首都	자본주의
首都	캐피털
報道	저널리즘
破壊	파괴
破壊	골절
破壊	파괴
スタジアム	경기장
スタジアム	스타디움
停止	중지
停止	멈추기
停止	중단
停止	정지
停止	중지
停止	정지
土地	육지
土地	랜드
解散	해산
解散	해산
捜査	조사
捜査	수사
兄弟	오빠
兄弟	아우
兄弟	형제
兄弟	브라더스
兄弟	형제들
メジャー	전공
メジャー	메이저
イメージ	그림
イメージ	이미지
イメージ	그림
イメージ	이미지
違い	차이와
違い	차이
違い	차이점
違い	차이
違い	차이점
軍事	군사
創設	창립
ハン	한한
カラー	색상
カラー	컬러
カラー	색상
カラー	색상
カラー	컬러
カラー	색상
カラー	색깔
チャンネル	채널
チャンネル	채널
ドラフト	초안
ドラフト	드래프트
ドラフト	임시
川崎	카와사키
川崎	가와사키
西部	서쪽
西部	서부
西部	웨스트
オランダ	네덜란드
オランダ	네덜란드령
オランダ	네덜란드인
オランダ	홀랜드
セット	집합
セット	세트
セット	설정
セット	세트
動物	동물들
動物	동물
動物	애니멀
動物	동물
動物	동물학
住民	주민
住民	레지던트
住民	상주
住民	레지던트
住民	주민들
資本	자본
資本	수도
資本	캐피탈
資本	자본주의
資本	캐피털
福井	후쿠이
テンプレート	템플릿
テンプレート	템플릿
あなた	당신은
あなた	귀하
あなた	당신
選択	선택
選択	선택
選択	선택하기
選択	선택
選択	선택하기
選択	선택
ジョージ	조지
ジョージ	죠지
失敗	실패
失敗	실패
失敗	실패
失敗	고장
失敗	실패
標準	스탠더드
標準	표준
ワン	하나
清水	시미즈
購入	구매
購入	구입
購入	구매하기
購入	사기
購入	구매
購入	구매
購入	구매
ライ	rai
終点	종착
終点	종착역
タレント	엔터테이너
タレント	연예인
タレント	재능
タレント	탤런트
タレント	재능
タレント	탤런트
リア	리어
リア	리아
階級	계급
階級	학급
階級	계급
階級	클래스
階級	수업
レッド	붉은
レッド	붉은색
レッド	레드
レッド	빨간색
レッド	빨강
市長	시장
コーチ	코치
コーチ	코치
建物	건물
建物	건축
建物	빌딩
建物	건물
建物	건축물
建物	건물들
建物	빌딩
ジュニア	주니어
候補	후보
候補	후보자
朝鮮	한국
朝鮮	코리아
自動	자동
自動	자동
モード	모드
モード	모드
皇帝	황제
皇帝	천황
皇帝	황제
認定	자격증
認定	인식
分離	분리
挑戦	도전
挑戦	챌린지
挑戦	도전
改革	개혁개방
改革	개혁
改革	개혁개방
改革	개혁
集団	그룹
集団	집단
魔法	마술
魔法	마법
魔法	magic
魔法	매직
修正	보정
修正	교정
修正	fix
修正	고쳐
修正	고치
修正	고치기
継続	계속
地下鉄	지하
地下鉄	언더그라운드
地下鉄	지하철
地下鉄	메트로
地下鉄	지하철
井上	이노우에
ブログ	블로그
ブログ	블로그
部屋	객실
既に	이미
既に	벌써
トラック	트랙
トラック	추적
トラック	트랙
トラック	트럭
トラック	트럭
東部	동부
東部	이스트
東部	동쪽
東部	동부
東部	동방
美術館	박물관
美術館	박물관과
美術館	박물관
合計	합계
合計	총액
合計	전체
合計	합계
古代	고대
エンディング	엔딩
エンディング	결론
ユーザー	사용자
ユーザー	사용자
父親	아버지
バック	벅스
批判	평론
批判	비판
批判	비평
批判	비판
原因	원인
植物	식물
植物	식물학
植物	공장
植物	식물
植物	식물학
ショー	표시
ショー	보이기
ショー	공연
ボーカル	보컬
ボーカル	보컬
コミック	코믹스
コミック	만화
コミック	만화가
コミック	만화
コミック	만화가
コミック	코믹
毎週	주간
毎週	매주
エネルギー	에너지
エネルギー	에너지
ルール	규칙
ルール	법칙
ルール	규칙
未来	미래
未来	퓨처
移行	이전
ユース	청년
ユース	청소년
ユース	젊음
ユース	청춘
三菱	미쓰비시
週刊	주간
週刊	매주
乗車	탑승
まだ	아직도
まだ	여전히
ランキング	순위
ランキング	랭킹
ランキング	랭킹
ダイ	다이족
ダイ	다이
ダイ	dai
処理	프로세싱
処理	처리
年齢	연령
年齢	나이에
年齢	나이
年齢	연령
エリア	구역
エリア	영역
エリア	지역
エリア	면적
形態	형태론
形態	형태학
形態	양식
派遣	디스패치
ポーランド	폴란드
シン	sin
作曲家	작곡가
精神	스피릿
精神	정신
日付	날짜
日付	데이트
日付	날짜
日付	데이트
スタート	시작하기
スタート	시작
範囲	범위
範囲	범위
範囲	스코프
範囲	범위
宣伝	홍보
宣伝	프로모션
宣伝	승진
宣伝	홍보
宣伝	홍보하기
宣伝	홍보
宣伝	홍보하기
哲学	철학
財団	파운데이션
財団	재단
反応	반응
反応	공감
教師	선생님
教師	교사
教師	스승
教師	교사들
教師	교사
宗教	종교
武器	무기
武器	무기
住宅	주택
住宅	숙소
保存	저장하기
保存	저장
保存	절약
保存	저장
保存	보존
辞典	사전
辞典	사전
機関車	기관차
緊急	긴급한
緊急	급한
緊急	긴급
緊急	응급
緊急	비상사태
地下	지하
地下	언더그라운드
地下	지하
地下	지하도
連隊	연대
ウィキペディア	위키백과의
ウィキペディア	위키백과
ストーリー	이야기
ストーリー	스토리
ストーリー	소식
ストーリー	스토리
ストーリー	소식
太陽	햇볕
太陽	태양
交換	교환
保険	보험
制限	제한
制限	한계
制限	제한
制限	한계
制限	제한
制限	제한
制限	한계
制限	제한
制限	극한
キー	키키
キー	열쇠
キー	키키
栃木	도치기
責任	책임
責任	책임
責任	책임감
児童	아이유
フル	가득
急行	익스프레스
電力	전력
電力	전기
医学	의학
医学	의학
医学	의료
所有	소유
ブラック	검은색
ブラック	검정
ブラック	검정색
ブラック	블랙
サー	sir
サー	선생님
シーン	장면
シーン	현장
シーン	장면
憲法	헌법
支店	지점
支店	분기
鳥取	돗토리
管理者	운영자
管理者	관리자
管理者	운영자
管理者	관리자
管理者	운영자
管理者	관리자
管理者	운영자
管理者	관리자
略称	약어
略称	약자
オープニング	오프닝
オープニング	개봉
田村	타무라
田村	다무라
カリフォルニア	캘리포니아
タウン	시내
タウン	도시
タウン	타운
タウン	마을
カバー	커버
カバー	덮개
カバー	표지
コンピュータ	컴퓨터
コンピュータ	컴퓨터
取引	거래
取引	트랜잭션
取引	트레이딩
取引	거래
取引	무역
取引	거래
取引	트랜잭션
取引	무역
取引	트레이드
禁止	금지
禁止	금주법
統計	통계
統計	통계학
統計	통계
強化	강화
パン	냄비
物理	물리적
物理	물리
インターネット	인터넷
管轄	관할권
パーク	파크
パーク	공원
アフリカ	아프리카
アフリカ	아프리카
先生	선생님
先生	교사
先生	스승
先生	닥터
訓練	훈련
訓練	트레이닝
ハウス	하우스
展示	전시
展示	전시회
展示	전람회
展示	전시관
展示	박람회
展示	전시회
展示	전시회
展示	박람회
展示	전시회
月刊	월간
月刊	매달
月刊	매월
検索	찾기
検索	검색
検索	검색하기
検索	검색
池田	이케다
ポール	파울로스
ポール	파울로
ポール	바울
ポール	파울
会員	멤버
会員	회원
会員	멤버십
会員	멤버
リスト	리스트
リスト	목록
リスト	명단
リスト	리스트
リスト	목록
トンネル	터널
トンネル	터널
チャート	차트
チャート	차트
内部	인테리어
内部	내부
内部	내부
グリーン	녹색
グリーン	그린
グリーン	초록색
グリーン	초록
竣工	완성
カール	왜곡
戦車	탱크
戦車	전차
戦車	tanks
戦車	탱크
戦車	전차
スキー	스키
スキー	스키
愛称	닉네임
愛称	별명
愛称	닉네임
愛称	별명
消滅	대량절멸
消滅	대멸종
消滅	멸종
再開	재개
再開	이력서
ミニ	미니
機器	기기
機器	단말기
機器	장치
機器	장비
機器	기기
機器	디바이스
機器	장치
プロダクション	프로덕션
プロダクション	생산
プロダクション	제작
スタッフ	직원
スタッフ	스탭
スタッフ	직원들
いくつか	일부
プログラム	프로그램
プログラム	프로그램
アカデミー	아카데미아
アカデミー	아카데미
司会	발표자
合意	합의
合意	동의
合意	동의
合意	협정
合意	합의
二人	두두
二人	두분
改善	개선하기
改善	개선
改善	개선하기
改善	향상
改善	개선
改善	향상
改善	개선
文書	문서로
文書	문서
文書	문서
世代	세대
世代	세대
ブラジル	브라질
ブラジル	브라질
ネットワーク	네트워크
ネットワーク	네트워크
審査	검토
審査	검토하기
審査	검수
審査	리뷰
審査	시험
審査	검사
重量	무게
重量	몸무게
重量	몸무게가
重量	체중
観測	관찰
観測	관찰
観測	관측
観測	관찰
観測	관측
会場	장소
会場	공연장
プレイヤー	플레이어
プレイヤー	재생기
プレイヤー	선수
プレイヤー	플레이어
プレイヤー	선수
プレイヤー	플레이어스
シャー	샤샤
シャー	샤이니
クイズ	퀴즈
巨大	거대
巨大	거대한
巨大	자이언트
巨大	거대
伝統	전통
伝統	전통
ナイト	기사
ナイト	나이트
ナイト	밤에
ナイト	나이트
区分	카테고리
区分	범주
区分	분류
命令	명령어
命令	주문
旅行	여행
旅行	여행
旅行	여행
旅行	여행
ルー	루키
一郎	이치로
一郎	이치로
月曜	월요일
比較	비교하기
比較	비교
比較	비교
貴族	귀족
貴族	귀족
向上	개선하기
向上	향상
向上	개선
バトル	전투
バトル	배틀
日曜	일요일
ダンス	댄스
ダンス	무용
ダンス	댄싱
ダンス	춤추는
資格	자격
資格	자격증
プロデュース	프로듀스
実現	실현
実現	깨달음
ミサイル	미사일
ミサイル	유도탄
ミサイル	미사일
セント	센트
セント	센트
文章	문장
ルート	경로
ルート	노선
ルート	노선
ルート	경로
ルート	루트
ルート	뿌리
到着	입국
到着	도착
到着	도착
トラ	호랑이
トラ	타이거
平和	피스
平和	peace
平和	평화
平和	평화로운
平和	평화롭고
注意	경고
注意	주의
注意	관심
注意	주의
注意	시선
ドラゴン	드래곤스
ドラゴン	드래곤
ドラゴン	드래곤즈
ドラゴン	드래곤볼
ドラゴン	드래곤
一度	한번
一度	once
今日	오늘도
今日	오늘
集合	집합
集合	세트
集合	설정
集合	세트
コンサート	연주회
コンサート	콘서트
コンサート	연주회
コンサート	콘서트
回転	회전
回転	회전
ロボット	로봇
ロボット	로봇
ロボット	로봇과
歩兵	보병
青年	청년
青年	청소년
青年	젊음
青年	청춘
小惑星	소행성
小惑星	소행성
宝塚	다카라즈카
用語	용어
用語	약관
用語	용어
用語	용어
姉妹	시스터스
姉妹	자매들
姉妹	자매
姉妹	여동생
姉妹	언니
姉妹	누나
小さな	작아
小さな	소작
秘密	비밀
秘密	시크릿
秘密	비밀
秘密	비밀
操作	작전
操作	운영
操作	작동
操作	작전
残り	남음
一致	일치하는
一致	성냥
一致	일치
一致	일치하기
一致	일치합니다
一致	매치
一致	일치
適用	적용
適用	적용하기
適用	신청
オーストリア	오스트리아인
オーストリア	오스트리아
山梨	야마나시
仲間	동지
仲間	동무
ジャック	젝스키스
ソロ	solo
ソロ	솔로
フィールド	필드
フィールド	현장
フィールド	필드
キロ	킬로미터
キロ	킬로
諸島	제도
休止	서스펜션
休止	현수막
休止	현수
メキシコ	멕시코인
メキシコ	멕시코
メキシコ	멕시코
フォード	포드
福祉	복지
レポート	신고
レポート	보고서
レポート	보고
レポート	신고
レポート	보고서
レポート	보고
レポート	보고서
要素	원소
要素	요소
要素	원소
