apie	について
harmonija	ハーモニー
harmonija	調和
pabaisa	怪物
pabaisa	モンスター
pabaisa	怪獣
hbo	hbo
idealus	理想
idealus	理想
spice	香辛料
spice	スパイス
jakovas	ヤコフ
turimas	階級
renovuotas	リフォーム
įgūdžiai	スキル
įgūdžiai	スキル
isaac	アイザック
isaac	イサク
dnb	dnb
patarimai	助言
patarimai	アドバイス
elektroniniai	エレクトロニック
komplikacijų	合併症
aerodrome	飛行場
hidejoši	秀吉
chi	chi
įdomi	わくわく
įdomi	ドキドキ
įdomi	エキサイティング
variacijos	バリエーション
ted	テッド
ted	ted
požeminis	地下
požeminis	地下鉄
rekomendacijos	おすすめ
tonis	トニー
astana	アスタナ
marškinėliai	シャツ
gto	gto
rėmėjai	スポンサー
savižudybės	自殺
prigimtis	ネイチャー
prigimtis	自然
iškovota	シーザーズ
sintezę	合成
wojciech	ヴォイチェフ
spinduliavimas	放射線
spinduliavimas	放射
bankininkystė	銀行
dangoraižis	摩天楼
kriauklės	沈む
kriauklės	シェル
kriauklės	貝殻
skilimas	分解
skilimas	腐敗
skilimas	劣化
katilas	ボイラー
manageryears	manageryears
jemenas	イエメン
barbarų	野蛮
aleksandrija	アレクサンドリア
xxx	xxx
telefonas	電話機
telefonas	電話
telefonas	電話機
hello	こんにちは
hello	ハロー
enzo	エンツォ
gilbert	ギルバート
akcininkas	株主
atsakymą	返信
obeliskas	オベリスク
miežių	大麦
tramvajų	トラム
kelnės	ズボン
kelnės	パンツ
kelnės	ズボン
seilių	唾液
veiksmažodžių	動詞
bmx	bmx
evangelija	ゴスペル
evangelija	福音書
moro	モロ
managerclubs	managerclubs
integracija	統合
integracija	インテグレーション
jautrumas	感度
jautrumas	感受性
mohammed	モハメッド
švelniai	そっと
singapūre	シンガポール
skatinimo	プロモーション
skatinimo	宣伝
skatinimo	プロモーション
javier	ハビエル
teroristų	テロリスト
lygybė	平等
dulkės	ダスト
dulkės	砂塵
dulkės	ほこり
sutarta	同意
sutarta	合意
dirvožemis	土壌
cholesterolio	コレステロール
sekmadieniais	日曜
sekmadieniais	日曜日
julio	フリオ
niko	ニコ
demonas	悪魔
demonas	悪霊
kapsulės	カプセル
kapsulės	カプセル
halės	ハレ
hormonas	ホルモン
mai	マイ
ruzveltas	ルーズベルト
šalmai	ヘルメット
plienas	スチール
plienas	鋼鉄
skeletas	スケルトン
skeletas	骨格
atsparumas	抵抗
atsparumas	レジスタンス
batai	ブーツ
civilizaciją	文明
veidrodis	ミラー
trofėjus	トロフィー
specializuotas	専門
lygu	等しい
anas	anas
formavimas	フォーメーション
apdaila	仕上げ
pajūris	海辺
pajūris	シーサイド
avn	avn
žole	grass
ustring	ustring
alenas	アレン
timo	土産
įstrižai	対角線
diržo	ベルト
lena	レナ
mata	マタ
daktarai	医師
daktarai	医者
ištrinti	消去
ištrinti	削除
tui	fdi
tui	tui
vaikinai	みんな
antgaliai	ノズル
gimnastika	体操
ibrahim	イブラヒム
mann	マン
sekmadienio	日曜日
valle	バジェ
valle	ヴァッレ
gauso	ガウス
reičel	レイチェル
voverė	リス
profesionalai	プロフェッショナル
hormonai	ホルモン
joshua	ヨシュア
patenkintas	満足
jordanija	ヨルダン
jordanija	ジョーダン
atkrintamąsias	プレーオフ
atkrintamąsias	プレイオフ
profesijų	職業
profesijų	職業
apdailos	仕上げ
garai	スチーム
garai	蒸気
garai	蒸気
suzuki	スズキ
suzuki	鈴木
gineso	ギネス
sekretoriato	事務局
talentas	タレント
iškasti	掘る
clarke	クラーク
kardinolai	カージナルス
draudžiamas	禁止
kasama	笠間
bendrabutis	ホステル
amber	琥珀
amber	アンバー
tre	トレ
lazerio	レーザー
pokalbiai	会話
pokalbiai	スレッド
energetika	エネルギー
voldemortas	ヴォルデモート
grąžinimo	返済
gilberto	ジルベルト
peizažo	風景
peizažo	景色
nottingham	ノッティンガム
transformacija	変換
transformacija	変換
transformacija	変形
geometrija	ジオメトリ
geometrija	図形
branduolinis	原子力
klinikoje	クリニック
klinikoje	診療所
matrica	行列
matrica	マトリックス
stavropolio	スタヴロポリ
btv	btv
anastasija	アナスタシア
nicola	ニコラ
mielių	酵母
mielių	酵母
įkalinimo	禁錮
drambliai	ゾウ
geometrijos	ジオメトリ
geometrijos	図形
rokoko	ロココ
anglys	石炭
irma	イルマ
klr	中華人民共和国
sirupas	シロップ
liaudis	フォーク
santuokų	結婚
che	チェ
rūkymas	喫煙
sąmokslo	陰謀
paklusti	従う
pėdomis	足音
limp	ぐったり
stebėjimai	観測
stebėjimai	傍聴
stebėjimai	観察
stebėjimai	観測
tretjakovo	トレチャコフ
nurodymai	手順
nurodymai	指示
bundesarchiv	bundesarchiv
pieva	草地
biala	ビャワ
powell	パウエル
pasaulietinės	世俗
japonica	ジャポニカ
orlaiviai	航空機
orlaiviai	飛行機
įvaizdžio	完璧
drėkinimo	灌漑
genai	遺伝子
šieno	干し草
nissan	日産
nėščia	妊娠
euras	ユーロ
tomasz	トマシュ
atsistatydinimo	辞表
atsistatydinimo	辞任
atsistatydinimo	辞職
rasbora	rasbora
švyturio	灯台
susitarimai	協定
sunkvežimis	トラック
eto	江藤
genesis	ジェネシス
drėgnumas	水分
drėgnumas	湿度
genetiniai	遺伝
kenneth	ケネス
okupuotoje	占領
programuotojas	デベロッパー
skandalas	スキャンダル
skandalas	不祥事
kapitolijaus	キャピトル
laiptų	階段
dekoruoti	デコレーション
poniatovskis	ポニャトフスキ
vežimo	ワゴン
jaroslavlio	ヤロスラヴリ
susidūrimas	衝突
navbox	navbox
mažylis	ベイビー
mažylis	赤ちゃん
jeep	ジープ
kalė	ビッチ
skundas	アピール
skundas	抗告
skundas	上告
geograph	geograph
pagrobti	拉致
fulham	フラム
butas	アパート
iliustratorius	イラストレーター
sauga	安全
sauga	セーフティ
ožys	ヤギ
pokalbis	会話
pokalbis	スレッド
aufl	aufl
tiekėjas	サプライヤー
atidėti	後回し
atidėti	延期
kvarco	石英
šopeno	ショパン
endriu	アンドリュー
bendrieji	全般
bendrieji	一般
bendrieji	将軍
samdiniai	傭兵
gėjų	ゲイ
kurdistano	クルディスタン
rašant	執筆
rašant	書き込み
rašant	筆記
chromo	クロム
kostiumas	スーツ
kostiumas	背広
lježo	リエージュ
kirpėjas	美容師
naviko	腫瘍
cirkas	サーカス
gorkis	ゴーリキー
sąskaitos	請求
bsd	bsd
kriaušės	ナシ
kriaušės	pear
skola	債務
pusmėnulio	三日月
chuck	チャック
senelė	おばあさん
senelė	祖母
koncertmeisteris	コンサートマスター
laisves	自由
opel	オペル
derry	デリー
švęsti	祝う
lašišos	サケ
lašišos	サーモン
fussballdaten	fussballdaten
rankraščiai	写本
alyvos	バレル
lingė	ハリアー
bilis	ビリー
vsc	vsc
vyšnios	サクランボ
vyšnios	チェリー
vyšnios	サクランボ
vyšnios	さくらんぼ
verona	ヴェローナ
eng	eng
nematomas	不可視
ssc	ssc
kėdės	椅子
kėdės	いす
kėdės	チェア
kėdės	椅子
greita	クイック
greita	速い
greita	高速
paaiškinimas	説明
paaiškinimas	解説
fortuna	フォルトゥーナ
jungtys	インターフェース
jungtys	インタフェース
nedarbas	失業
idol	アイドル
katalogo	カタログ
altas	sax
altas	サックス
gao	ガオ
opus	opus
agresijos	侵略
prostatos	前立腺
bonus	ボーナス
electro	エレクトロ
balansas	残高
balansas	バランス
samsung	サムスン
samsung	samsung
plytos	れんが
plytos	レンガ
plytos	煉瓦
faktais	保証
idris	イドリース
tiuringijos	テューリンゲン
naikinimas	クラッシュ
siekius	願望
tikrovė	リアリティ
tikrovė	現実
griežti	厳重
horizontali	水平
jerome	ヒエロニムス
jerome	ジェローム
originalas	パイレーツ
originalas	海賊
įvartis	点滅
koordinavimo	連携
koordinavimo	調整
koordinavimo	コーディネート
porai	ネギ
stiprina	アンプ
šiukšlių	ゴミ
šiukšlių	ごみ
šiukšlių	ごみ
tonumber	tonumber
prisiminti	remember
konsultacijų	相談
konsultacijų	諮問
konsultacijų	相談
konsultacijų	協議
dingsta	消える
kilme	原点
kilme	語源
kilme	由来
kilme	起源
pipirai	ペッパー
pipirai	胡椒
pipirai	コショウ
sekmadienis	日曜日
alisa	アリス
šiltos	あったかい
šiltos	暖かい
šiltos	温かい
buto	アパート
būtinybė	必要性
laimėjimai	実績
laimėjimai	事跡
laimėjimai	業績
laimėjimai	事績
laimėjimai	功績
marse	マーシー
bušas	ブッシュ
dao	dao
vankuverio	バンクーバー
realybė	リアリティ
realybė	現実
tobias	トバイアス
rojas	ロハス
libertadores	リベルタドーレス
gražu	美しい
gražu	ビューティフル
gražu	ナイス
gražu	ニース
gražu	素敵
mustafa	ムスタファ
demonstracijos	デモ
matavimai	測定
matavimai	測定
dumbliai	藻類
uraganas	ハリケーン
gridcolor	gridcolor
ska	スカ
mstislavas	ムスチスラフ
delavero	デラウェア
drabužis	衣類
spektras	スペクトル
wikidata	wikidata
nino	ニノ
gobio	ゴビ
nuosprendis	評決
judas	ユダ
žiurkė	ラット
žiurkė	ネズミ
tešla	生地
arterijų	動脈
arterijų	動脈
tuščia	空欄
tuščia	ブランク
baladė	バラード
baladė	バラッド
transformacijos	変換
pardavėjas	トレーダー
pardavėjas	売主
pabėgėliai	難民
pabėgėliai	難民
mafija	暴徒
mafija	モブ
mafija	マフィア
ertmėje	虫歯
gazos	ガザ
vėliavas	バナー
vėliavas	横断幕
dora	ドーラ
skystas	液体
achilo	アキレス
achilo	アキレウス
alyvuogių	オリーブ
ciklų	サイクル
wrocław	ヴロツワフ
smithsonian	スミソニアン
ekologinė	生態学
pranešimo	通知
pranešimo	届出
pranešimo	お知らせ
tyliai	静けさ
tyliai	静か
porter	ポーター
discogs	discogs
šviesi	ブライト
šviesi	明るい
sligo	スライゴ
patogiau	快適
padažas	ソース
ign	ign
tonos	トン
zylė	ガラ
staigus	シャープ
staigus	鋭い
šlovė	ひょう
sviedinys	キャノンボール
cole	コール
proporcingas	比例
lgbt	lgbt
vadove	ガイド
madam	マダム
ritualas	儀式
fabio	ファビオ
balsis	母音
įsivaizduoti	想像
grunge	グランジ
sklypų	小包
krizių	危機
cellpadding	cellpadding
maximus	マクシムス
kolegos	同僚
pokalbio	会話
pokalbio	スレッド
vakar	きのう
vakar	昨日
violetinė	パープル
akvariumas	アクアリウム
akvariumas	水族館
atari	atari
pokerio	ポーカー
remiama	スポンサー
chamberlain	チェンバレン
chamberlain	侍従
skliaustuose	括弧
skliaustuose	かっこ
blokavimo	ブロッキング
esminė	クリティカル
jaguar	ジャガー
troleibusų	トロリーバス
lamborghini	ランボルギーニ
dirvožemį	土壌
slyvų	スモモ
slyvų	プラム
augmenijos	植生
turbina	タービン
triukšmas	ノイズ
triukšmas	騒音
makaronai	マカロニ
optika	光学
netinkamas	無効
amino	網野
amino	アミノ酸
demonai	悪霊
džiaugsmas	joy
džiaugsmas	ジョイ
džiaugsmas	喜び
višnaus	ヴィシュヌ
plaukikas	競泳
plaukikas	水泳
švelnios	穏やか
švelnios	優しい
maratonas	マラソン
kibernetikos	サイバネティックス
pirmtakai	前身
skiemuo	音節
mozilla	mozilla
animatorius	アニメーター
teleskopo	望遠鏡
brangi	dear
brangi	ディア
klestėjimas	繁栄
donatello	ドナテッロ
hermiona	ハーマイオニー
postų	投稿
robotas	ロボット
galingi	パワフル
minerva	ミネルウァ
atsparumo	抵抗
atsparumo	レジスタンス
southampton	サウサンプトン
paaukoti	募金
paaukoti	寄付
styga	和音
rožinio	ロゼ
granada	グラナダ
turinas	トリノ
nirvana	涅槃
nirvana	ニルヴァーナ
centimetrų	センチメートル
bandymą	実験
braun	ブラウン
šalmus	ヘルメット
energijai	ライジング
energijai	rising
dublinas	ダブリン
udo	ウド
apvalkalas	シェル
budistai	仏教徒
tikslumas	精度
tikslumas	正確性
tikslumas	精度
kremliaus	クレムリン
berger	ベルガー
elvis	エルヴィス
elvis	エルビス
mokymasis	学習
mokymasis	ラーニング
mokymasis	学問
blokų	ブロック
svetimas	よそ者
ger	ger
šiaudų	ストロー
šiaudų	わら
laguna	ラグナ
paskiria	コンタクト
puikų	優れた
tsv	tsv
mono	モノ
apgyvendinimo	宿泊
teito	帝都
dumblių	藻類
forum	フォーラム
listclass	listclass
teologija	神学
citadelė	城塞
kaukazas	コーカサス
brendan	ブレンダン
tor	tor
nendrių	リード
kančia	苦しみ
cinkas	亜鉛
laimingas	ハッピー
laimingas	幸せ
kontaktas	コンタクト
bismarkas	ビスマルク
sąsmauka	地峡
mileris	ミラー
elzė	エリザ
dal	ダール
vakarienė	ディナー
vakarienė	夕食
elisabeth	エリザベート
kenkėjų	ペスト
kenkėjų	害虫
koridorius	回廊
koridorius	廊下
įkvėpti	鼓舞
įkvėpti	インスパイア
lydiniai	合金
milžinai	巨人
milžinai	ジャイアンツ
charleroi	シャルルロワ
viskio	スコッチ
viskio	ウィスキー
viskio	ウイスキー
priimtų	見どころ
priimtų	ハイライト
itil	itil
dinozaurai	恐竜
spiritas	スピリッツ
egzamino	試験
neišvengiamai	必然
krantinės	岸壁
rūsys	地下室
suaugusieji	大人
suaugusieji	成人
suaugusieji	大人
sophia	ソフィア
coca	コカ
tinklinis	バレーボール
rekomenduoja	おすすめ
rekomenduoja	すすめる
rekomenduoja	薦める
šviesus	ブライト
šviesus	明るい
toras	トール
dominavimo	支配
paskirstymas	割り当て
paskirstymas	内訳
paskirstymas	分布
paskirstymas	流通
paskirstymas	配当
moses	モーゼ
moses	モーゼス
eritrėja	エリトリア
meteoritas	隕石
maserati	マセラティ
ogc	ogc
rainbow	レインボー
bangor	bangor
persekiojami	迫害
leto	レートー
plikas	ハゲ
laikrodžiai	腕時計
krosnis	オーブン
bmg	bmg
wordpress	wordpress
laidumas	伝導
butanas	ブタン
wow	wow
renato	レナート
owen	オーウェン
owen	オーエン
direktoriai	取締役
karcinoma	癌腫
apyrankės	ブレスレット
lynn	リン
soros	雑穀
seminaras	ワークショップ
seminaras	作業場
seminaras	セミナー
čerčilis	チャーチル
draugės	友だち
draugės	友達
aortos	大動脈
legionas	レギオン
kerštas	復讐
kerštas	報復
kerštas	復讐
kerštas	リベンジ
tibetas	チベット
kalvis	鍛冶屋
kambodža	カンボジア
stadio	スタディオ
tokelau	トケラウ
konstantos	定数
buitinių	世帯
skylė	ホール
trajektorija	弾道
guido	グイド
viskonsino	ウィスコンシン
rimta	深刻
miko	巫女
stabilus	安定
pjemonto	ピエモンテ
mesopotamija	メソポタミア
netikras	フェイク
sapiens	サピエンス
teo	セオ
teo	テオ
rodezijos	ローデシア
kaldera	caldera
kiūšiū	九州
gijos	スレッド
goda	合田
tres	トレス
varškės	コテージ
piper	パイパー
skatinimas	プロモーション
skatinimas	宣伝
gangsteris	ギャング
astrachanės	アストラハン
sankryža	ラウンドアバウト
sankryža	遠回り
jutos	ユタ
mayer	メイヤー
atkrintamųjų	プレーオフ
aronas	アロン
aronas	アーロン
antigva	アンティグア
cfc	cfc
seda	セダ
išdavimo	発行
paša	パシャ
eksperimentus	実験
pasėlių	トリミング
pasėlių	切り取る
pasėlių	切り取り
sekretoriatas	事務局
dir	dir
dumblas	汚泥
kaupimo	共有
kaupimo	シェア
linijinis	リニア
linijinis	線形
žvejys	漁師
juostele	ストライプ
niger	ニジェール
omega	オメガ
genomo	ゲノム
jet	ジェット機
jet	ジェット
tolo	アファール
tolo	アファル
pjovimo	裁断
pjovimo	切り取り
atlyginimas	給料
atlyginimas	俸給
atlyginimas	給与
atlyginimas	給与
atlyginimas	報酬
atlyginimas	給与
soma	ソーマ
sutrikimą	混同
sutrikimą	混乱
patarimų	助言
patarimų	アドバイス
brangus	dear
brangus	ディア
būgnas	ドラム
būgnas	太鼓
skyrybos	離婚
nuovargis	疲労
borgo	ボルゴ
ofc	ofc
bethoveno	ベートーヴェン
genas	遺伝子
genas	ジーン
vaikšto	ウォーキング
vaikšto	歩行
vaikšto	歩く
vaikšto	ウォーキング
jachtos	ヨット
vittorio	ヴィットリオ
vittorio	ヴィットーリオ
gipso	漆喰
gipso	石膏
cenzūra	検閲
mega	メガ
mega	mega
vožtuvų	バルブ
ūkininkavimo	農業
lira	リラ
minios	群衆
minios	群集
guma	歯茎
guma	ガム
skydliaukės	甲状腺
bevardis	無題
junano	雲南省
tamsa	暗闇
vargas	バルガス
plėšikai	盗賊
martínez	マルティネス
pažintis	接続
parodija	パロディ
android	android
android	アンドロイド
virvės	ロープ
virvės	ロープ
dsc	dsc
gleivių	粘液
šamanizmas	シャーマニズム
lynai	ロープ
sil	シル
matricos	行列
matricos	マトリックス
trąšos	肥料
valdytojų	知事
mangrovių	マングローブ
pagalbininkas	ヘルパー
vhs	vhs
barzda	ひげ
priesagos	サフィックス
stabdžių	ブレーキ
hahn	ハーン
specializuota	専門
blanco	ブランコ
vielos	ワイヤ
vielos	針金
vielos	ワイヤー
atsakymai	返信
atsakymai	回答
atsakymai	返信
panaikinimas	抹消
panaikinimas	キャンセル
panaikinimas	解除
dumblo	汚泥
muitinė	風習
pranašumas	利点
pranašumas	アドバンテージ
adamavos	アダマワ
mielės	酵母
mielės	ノーマン
mielės	酵母
salotos	レタス
salotos	サラダ
salotos	サラダ
fašistų	ファシズム
formatavimo	フォーマット
formatavimo	整形
fanai	ファン
svyravimai	変動
šiongnu	匈奴
dovanos	祝福
pipirų	ペッパー
pipirų	胡椒
pipirų	コショウ
cementas	セメント
epic	叙事詩
epic	epic
epic	エピック
prekė	商品
taro	太郎
svarstyklės	重み
kreiseris	巡洋艦
kreiseris	クルーザー
kirgizija	キルギス
gėlų	ゲーリック
hughes	ヒューズ
įsigijimo	買収
bartolomeo	バルトロメオ
sietlo	シアトル
thomson	トムソン
sutrumpintas	短縮
rūkyti	燻製
palankus	キンダー
publika	観客
publika	オーディエンス
įgaliotas	受任
pasakotojas	語り手
atidėtas	延期
aitvaras	カイト
res	res
feyenoord	フェイエノールト
kepenys	レバー
kepenys	肝臓
magnum	マグナム
atsparumą	抵抗
atsparumą	レジスタンス
patogus	快適
riaušės	暴動
dažniausi	人気
dažniausi	ポピュラー
stan	スタン
svajonė	ドリーム
svajonė	dream
karjerai	キャリア
karjerai	求人
minkštimas	パルプ
lipai	歯茎
emigracija	移住
lėtinis	慢性
lėtinis	持病
kaltinimų	告発
maestro	マエストロ
eden	エデン
aiškinimo	解釈
aiškinimo	通訳
galapagų	ガラパゴス
dub	dub
dub	ダブ
mišiniai	混合物
arp	arp
laidai	ケーブル
aba	aba
aba	アバ
užsiėmimai	セッションズ
užsiėmimai	セッション
komplektas	キット
komplektas	kit
išmintis	知恵
nuotėkio	漏れ
nuotėkio	漏洩
migruoti	移行
nascar	nascar
ultra	ultra
ultra	ウルトラ
siuzana	スーザン
ost	ost
goa	ゴア
apribojimus	制約
miami	マイアミ
vištos	鶏肉
vištos	ニワトリ
vištos	チキン
žmoniją	人類
gabonas	ガボン
liejimo	鋳造
bobo	ボボ
bilietai	切符
bilietai	チケット
rijeka	リエカ
adm	adm
darfūro	ダルフール
įrengimas	設置
įrengimas	インストール
eukaliptų	ユーカリ
pažįstamas	おなじみ
lps	fta
greiti	速い
greiti	高速
jens	イェンス
platinimas	分布
platinimas	流通
platinimas	配当
streikas	ストライキ
streikas	ストライク
neoficiali	非公式
aria	アーリア
aria	アリア
krakmolas	デンプン
salonas	ショールーム
lan	lan
grafinis	グラフィック
babilonas	バビロン
atsiųsti	ダウンロード
jautienos	ビーフ
jautienos	牛肉
įtvirtinimas	アンカー
benzino	ガソリン
pėdsakus	手がかり
dvikova	決闘
smuklė	居酒屋
vaistininkas	薬剤師
garantijų	担保
garantijų	保証
garantijų	保証書
garantijų	保証
durklas	ダガー
durklas	短剣
timothy	ティモシー
giant	巨人
giant	ジャイアント
giant	巨大
wembley	ウェンブリー
romų	ロマ
romų	ローマ
aloe	アロエ
kiaušinis	エッグ
blauzdos	太もも
nojus	ノア
karma	カルマ
furjė	フーリエ
aso	阿蘇
aso	麻生
aura	オーラ
įsipareigoja	コミット
mango	マンゴ
mango	マンゴー
tolerancijos	許容
tolerancijos	寛容
kopros	コプラ
žiurkių	ネズミ
moralė	士気
pacientas	患者
derinimo	デバッグ
šilingas	シリング
linkolnas	リンカーン
ūdros	カワウソ
hun	フン
grzegorz	grzegorz
normanai	ノーマン
markizo	マルキーズ
mana	マナ
akimirkos	moments
akimirkos	モーメント
ilgumos	経度
dario	ダリオ
kartagina	カルタゴ
išdėstymo	レイアウト
ashley	アシュリー
ashley	アシュレイ
nigeris	ニジェール
negalia	障害
vasalai	家臣
meditacija	瞑想
tan	タン
unicef	ユニセフ
auditorija	観客
auditorija	オーディエンス
klientai	カスタマー
naujovės	イノベーション
naujovės	革新
naujovės	イノベーション
išmatuotas	測定
arkų	アーチ
ave	アヴェ
mariano	マリアーノ
liberalizmo	自由主義
dviračiai	自転車
dviračiai	バイク
dviračiai	自転車
salvatore	サルヴァトーレ
oyama	小山
oyama	大山
priemiesčių	郊外
akimirką	moment
akimirką	瞬間
akimirką	モーメント
titlestyle	titlestyle
transplantacijos	移植
agata	アガサ
maribor	マリボル
filippo	フィリッポ
jodo	ヨード
plėšikas	強盗
margo	マーゴ
torre	トッレ
leideno	ライデン
rodrigo	ロドリゴ
trombocitų	血小板
dialogas	台詞
karosai	ブリーム
sustojimo	演出
ūminis	急性
ūminis	アキュート
riešo	ひねり
riešo	ツイスト
maršrutą	ルーティング
uoga	ベリー
drupal	drupal
plunksna	フェザー
plunksna	羽根
plunksna	羽毛
myliu	ラヴ
myliu	ラブ
gfdl	gfdl
vale	ヴェイル
kepimo	焼く
kepimo	焼成
apeiti	バイパス
padangas	タイヤ
švente	祝賀会
švente	お祝い
eile	レーン
eile	車線
epitelis	上皮細胞
bulių	ブルズ
herodotas	ヘロドトス
ego	エゴ
krūtų	乳房
krūtų	母乳
niutonas	ニュートン
bebrai	ビーバー
gražios	素敵
diplomatija	外交
fin	フィン
indukcijos	誘導
indukcijos	帰納
agentūrų	関節
gulbė	白鳥
gulbė	スワン
antverpene	アントワープ
eksportuoti	輸出
eksportuoti	エクスポート
mėgstamiausia	お気に入り
misūrio	ミズーリ
kane	ケーン
adeno	アデン
farm	農場
farm	ファーム
išpirkti	利用
sutikimas	同意
sutikimas	承諾
naujagimių	新生児
francesca	フランチェスカ
tigrai	タイガース
burtininkas	魔法使い
burtininkas	ウィザード
albino	アルビノ
demokratinis	民主主義
ochotsko	オホーツク
bakterijas	細菌
bakterijas	バクテリア
kriketo	クリケット
kriketo	コオロギ
javascript	javascript
nepakankamumas	故障
nepakankamumas	失敗
sabina	サビーナ
tiger	トラ
tiger	タイガー
darkgrey	darkgrey
verneris	ヴェルナー
gimines	親族
gimines	親戚
džimas	ジム
mfk	mfk
dialogo	台詞
sunkvežimiai	トラック
ropliai	爬虫類
iššūkis	チャレンジ
iššūkis	挑戦
fidžis	フィジー
deimantas	ダイヤモンド
deimantas	ダイアモンド
pasaulėžiūros	worldview
jamato	大和
jamato	ヤマト
jamato	やまと
lambert	ランバート
išpuolių	攻撃
transliavimo	放送
transliavimo	ブロードキャスト
midi	midi
claudia	クラウディア
indėlių	預金
indėlių	デポジット
blokai	ブロック
lil	lil
lil	リル
tapatybė	アイデンティティー
tapatybė	アイデンティティ
surinamas	スリナム
gogo	ゴッホ
malaga	マラガ
kolibris	ハチドリ
ritės	リール
genetinis	遺伝
lst	lst
omanas	オマーン
garavimo	蒸発
puatjė	ポワティエ
parc	parc
sugebėjimą	故意
aušinimo	冷却
susirinkimai	ミーティング
susirinkimai	会議
diskriminacija	差別
tikslumo	正確性
tikslumo	精度
korteles	カード
neutralus	中性
neutralus	ニュートラル
balai	スコア
įmontuotas	組み込み
konkurentai	競合
excelsior	excelsior
sanskritas	サンスクリット
dai	ダイ
ivanovo	イヴァノヴォ
kardelis	グラジオラス
gore	ゴア
gestų	仕草
gestų	ジェスチャー
msv	msv
diafragmos	横隔膜
diafragmos	ダイアフラム
bata	バタ
poravimosi	交尾
padavimo	ファイリング
nobunaga	信長
teismus	裁判所
drąsa	勇気
drąsa	勇気
žydėjimo	開花
pts	pty
dubajaus	ドバイ
sriubos	スープ
kryžkelėje	十字路
griaučiai	骨格
miegas	睡眠
miegas	眠る
miegas	スリープ
citrinų	レモン
dinaras	ディナール
tunelį	トンネル
evakuoti	避難
haiku	俳句
konsultacijos	相談
konsultacijos	諮問
konsultacijos	相談
konsultacijos	協議
sujungimo	メーカー
kirmėlių	ミミズ
būstas	住居
būstas	住宅
būstas	住居
būstas	宿泊
andrejevas	アンドレーエフ
ipairs	ipairs
nuoma	賃貸借
nuoma	雇う
nuoma	レンタル
nuoma	家賃
nuoma	借りる
nuoma	レント
nuoma	レンタル
nuoma	賃貸
nuoma	貸す
nuoma	賃貸借
kaimynas	隣人
kaimynas	隣人
kaimynas	近所
idzu	伊豆
pirštas	フィンガー
jacqueline	ジャクリーヌ
bėgiai	rails
skl	skl
ide	ide
ide	井手
mandela	マンデラ
kiribačio	キリバス
morrison	モリソン
spartą	スパルタ
seule	ソウル
elfai	エルフ
tuberkuliozė	結核
udinese	ウディネーゼ
grafinio	グラフィック
swansea	スウォンジー
horizontas	地平線
horizontas	ホライズン
horizontas	水平線
miškininkystė	林業
miškininkystė	農林
tarpininkavimo	取次
tarpininkavimo	仲介
tarpininkavimo	あっせん
tarpininkavimo	調停
patogi	快適
uždirbti	獲得
uždirbti	稼ぐ
apmokestinimo	租税
subpage	subpage
hodžkino	ホジキン
stebėtojai	オブザーバー
stebėtojai	オブザーバ
abdullah	アブドゥッラー
išgyvenimo	サバイバル
granata	手榴弾
jin	jin
jin	ジン
sidney	シドニー
minia	群衆
minia	群集
minia	人混み
gražūs	ナイス
gražūs	ニース
gražūs	素敵
milius	ミリアス
kontūrai	アウトライン
kontūrai	概略
kontūrai	概説
togas	トーゴ
reputacija	評判
autobiografija	自伝
nuolaidų	譲歩
derva	歯茎
derva	ガム
derva	樹脂
briaunainis	多面体
choleros	コレラ
daiktavardis	名詞
eldorado	エルドラド
joninių	真夏
pakartas	絞首刑
auxerre	オセール
seneliai	祖父母
įrašymas	記録
įrašymas	レコーディング
įrašymas	録音
devi	devi
devi	デーヴィー
betty	ベティ
fenerbahçe	フェネルバフチェ
šonkaulių	リブ
šonkaulių	肋骨
panda	パンダ
stebuklas	ミラクル
stebuklas	奇跡
neigimas	否定
redakcinė	社説
mėgstamiausias	お気に入り
mėgstamiausias	お気に入り
švarus	クリーン
švarus	きれい
sankirtos	交差点
rojų	パラダイス
rojų	楽園
neapykanta	憎悪
neapykanta	憎悪
neapykanta	嫌い
neapykanta	憎しみ
elitas	エリート
diržas	ベルト
sms	sms
ešerys	パーチ
metano	メタン
arekipos	アレキパ
massimo	マッシモ
clinton	クリントン
donato	ドナト
biurų	オフィス
matavimas	測定
matavimas	測定
matavimas	測定
vairuotojų	ドライバ
vairuotojų	ドライバー
pomidorų	トマト
sandėlių	倉庫
sūriai	チーズ
uagadugu	ワガドゥグー
romo	ラム
gliese	グリーゼ
aleutų	アリューシャン
rcd	rcd
išimtys	例外
išimtys	除外
išimtys	免責
pateikimas	提出
mmorpg	mmorpg
spinduliuotė	放射線
spinduliuotė	放射
leopardas	ヒョウ
dokumentacijos	ドキュメント
dokumentacijos	ドキュメンテーション
dviračiu	サイクリング
triušiai	ウサギ
triušiai	うさぎ
konfigūracija	構成
konfigūracija	設定
shannon	シャノン
granatos	手榴弾
degtinė	ウォッカ
imunitetas	免疫
wells	ウェルズ
žodynų	語彙
horst	ホルスト
atspindys	反射
atspindys	リフレクション
specialistams	プロフェッショナル
aklas	ブラインド
aklas	盲人
siūlai	毛糸
díaz	ディアス
ironija	皮肉
vavelio	ヴァヴェル
transplantacija	移植
priesaika	宣誓
guillaume	ギヨーム
sunaikinimas	破壊
