que	че
orquestra	оркестър
òpera	опера
àrab	арабски
àrab	арабска
volum	обем
reina	кралицата
reina	царица
reina	кралица
argentina	аржентина
argentina	аржентина
peixos	риби
peixos	фиш
peixos	риба
àlbum	албум
comercial	търговско
comercial	търговска
comercial	реклама
comercial	търговски
exposició	изложение
exposició	изложба
exposició	излагане
exposició	облъчване
exposició	експозиция
arriba	пристига
bandera	флаг
bandera	знамето
bandera	знаме
proves	изпитвания
proves	тестове
proves	изследвания
proves	изпитване
proves	тестване
equipaments	оборудване
equipaments	екипировка
apartaments	апартаменти
berlín	берлин
nau	кораб
austràlia	австралия
última	последно
última	последен
última	последни
última	последна
james	джеймс
cançons	песните
cançons	песни
piano	пианото
piano	пиано
piano	пияно
maría	мери
posterior	задна
posterior	заден
posterior	отзад
posterior	задни
posterior	задно
temes	теми
temes	темите
temes	теми
temes	темите
fets	фактите
fets	факти
funcions	функции
economia	икономия
economia	икономика
matrimoni	женитба
matrimoni	брака
matrimoni	брак
matrimoni	сватба
matrimoni	бракът
independent	независима
independent	независими
independent	независим
idea	идея
tradició	традицията
tradició	традиция
tradició	традиции
federació	федерация
federació	федерацията
charles	чарлз
charles	чарлс
charles	шарл
actriu	актриса
actriu	актриси
actriu	актрисата
inc	inc
mercat	пазар
mercat	пазарна
mercat	пазар
mercat	пазарен
evitar	избягвайте
evitar	избегне
evitar	избягване
grau	степен
grau	грау
grau	градус
grau	степен
compte	сметка
compte	акаунт
sector	сектора
sector	сектор
creat	създадени
creat	създадено
creat	създадена
creat	създаде
creat	създаден
