uma	하나
artistas	공연자
artistas	음악가
artistas	예술가
artistas	아티스트
artistas	아티스트가
espanhol	스페인인
espanhol	스페인어
oito	여덟
oito	eight
lançou	시작됨
azul	파란색
azul	청색
azul	푸른
azul	블루
azul	파랑
azul	푸른색
ocidental	웨스턴
ocidental	서부
ocidental	서양
diferente	달라
diferente	다름
diferente	다르다
ficar	머무르지
ficar	머물러
ficar	숙박
ficar	머무르고
palavras	words
palavras	단어
fundada	설립
conhecimento	지식인
conhecimento	지식
prata	실버
academia	아카데미아
academia	아카데미
academia	헬스
academia	체육관
digital	디지털
usada	사용함
usada	사용됨
usada	사용
paz	피스
paz	peace
paz	평화
animais	동물들
animais	동물
animais	애완동물
animais	애니멀
animais	동물
animais	동물학
eduardo	에두아르도
eduardo	에드워드
ficheiro	파일
amigo	버디
amigo	친구
relações	연애
relações	관계
relações	관계
alegre	졸리
iniciou	시작되었습니다
iniciou	시작했습니다
iniciou	시작됨
ideia	아이디어
ideia	idea
nascido	born
nascido	출생
nascido	탄생
monte	몬테
monte	마운트
praia	바닷가
praia	해변
praia	비치
praia	바닷가
praia	해변
necessário	필요함
necessário	필요함
necessário	필수
idioma	언어
importância	중요성
rússia	러시아
natal	나탈
natal	크리스마스
últimos	마지막
últimos	라스트
últimos	최근
últimos	최신
eleições	선거
eleições	선거
provavelmente	아마도
provavelmente	아마
provavelmente	가능성
romance	연애
romance	로맨스
romance	소설
entrou	가입했습니다
britânico	브리티시
britânico	영국인
britânico	영국
atenção	관심
atenção	주의
atenção	시선
começa	시작하기
começa	시작
começa	시작
razão	이유
disputa	분쟁
amigos	친구
amigos	프렌즈
amigos	친구들이
amigos	친구들
influência	영향력
distribuição	분포
distribuição	분배
distribuição	배포
distribuição	배포판
velho	늙은
velho	오래된
municípios	코뮌
políticas	정책
senhor	주님
senhor	미스터
senhor	sir
senhor	선생님
crítica	평론
crítica	비판
crítica	비평
crítica	평론
crítica	크리틱스
crítica	비평가
crítica	크리티컬
crítica	비판
roberto	로버트
aumento	증가
católica	가톨릭주의
católica	가톨릭
busca	찾기
busca	검색
busca	검색하기
condições	조건
nice	나이스
comunicação	의사소통
comunicação	커뮤니케이션
comunicação	소통
comunicação	통신
comunicação	소통
comunicação	커뮤니케이션
comunicação	통신
comunicação	커뮤니케이션스
cabeça	헤드
cabeça	머리
jardim	가든
jardim	정원
lançada	시작됨
estimada	추정
web	웹툰
ciências	사이언스
ciências	과학
ciências	과학
entrada	항목
entrada	입구
entrada	입력
entrada	입력기
entrada	입력하기
entrada	입출력
tempos	타임스
tempos	타임즈
terras	육지
terras	랜드
tom	탐라
independente	독립
independente	독립적
técnica	테크니컬
técnica	기술
técnica	기술적
técnica	기법
comercial	상용
comercial	상업용
comercial	상업
sol	햇볕
sol	태양
sol	햇살이
sol	햇살
sol	햇빛
sol	선샤인
sol	sol
mestre	마스터스
mestre	마스터
las	라스
online	온라인
tipos	유형
abertura	조리개
abertura	오프닝
abertura	개봉
andré	앙드레
andré	안드레
andré	안드레
andré	앤드류
andré	앤드루
andré	안드레아
critérios	기준
bispo	비숍
bispo	주교
prática	실무
prática	실용적
prática	실용
prática	연습생
prática	연습
inclusive	포함
ana	ana
ana	아나
ana	안나
capitão	캡틴
capitão	대위
capitão	선장
ambiente	환경
futuro	미래
futuro	퓨처
unidades	유닛
unidades	단위계
unidades	단위
física	물리학
física	물리
física	물리적
física	물리
aeroporto	공항
aeroporto	국제공항
peter	베드로
peter	피터
quantidade	금액
quantidade	수량
originalmente	원래
mandato	영장
mandato	위임통치령
diagrama	다이어그램
diagrama	도표
militares	군사
tamanho	사이즈
tamanho	크기
link	링크
inclui	포함
inclui	포함
inclui	포함됨
encontrar	찾기
encontrar	찾기
praça	제곱
praça	스퀘어
praça	광장
praça	사각형
praça	정사각형
praça	플라자
normalmente	보통
normalmente	일반적으로
normalmente	일반적으로
terminou	종료되었습니다
terminou	완료
terminou	완료되었습니다
estrela	항성
finalmente	마침내
finalmente	드디어
richard	리차드
richard	리처드
justiça	정의
mostra	표시
mostra	보이기
mostra	공연
atrás	ago
atrás	뒤에
americanos	아메리칸
americanos	미국인
americanos	미국인
produzido	제작
indústria	업계
indústria	산업
sociais	사회주의
sociais	사회
sociais	사회적
thomas	토머스
thomas	토마스
existência	존재
mapa	지도
mapa	지도
mudou	변경되었습니다
mudou	바꿨다
mudou	변경됨
italiana	이탈리아
italiana	이탈리아인
italiana	이탈리아어
massa	파스타
massa	반죽을
massa	반죽이
massa	반죽
massa	마사
massa	국수
massa	미사
massa	매스
massa	대량
massa	질량
domínio	도메인
domínio	영역
recursos	항소
recursos	호소
recursos	자원
recursos	리소스
recursos	자원
recursos	리소스
tecnologia	기술
austrália	오스트레일리아
austrália	오스트레일리아의
austrália	오스트레일리아
austrália	오스트레일리아의
som	소리
som	사운드
som	som
talvez	아마도
talvez	아마
talvez	아마도
talvez	아마
man	남자
man	남성
man	사람
nota	노트
nota	참고
comércio	상거래
comércio	커머스
comércio	상업
comércio	상점
comércio	가게
autoridade	권위
natureza	자연
ocorre	발생합니다
ocorre	발생
formas	양식
formas	모양
respeito	존경
respeito	존중
linhas	라인
iorque	요크
califórnia	캘리포니아
prazo	마감
deputado	부관
ponte	다리
ponte	브리지
fundo	기금
fundo	펀드
fundo	배경색
fundo	배경
fundo	아래쪽
fundo	밑바닥
fundo	아래
fundo	하단
fundo	바닥
international	국제
international	인터내셔널
combate	전투
combate	컴뱃
combate	싸워라
combate	싸움
combate	싸우기
combate	싸워
combate	싸우다
humanos	인간들
humanos	인간
roteiro	로드맵
roteiro	문자
roteiro	스크립트
altitude	고도
passado	과거
pais	나라
pais	국가
pais	시골
pais	컨트리
pais	부모
pais	부모님
pais	부모
pais	부모님
saint	세인트
vizinhança	동네
vizinhança	근방
literatura	문학
treinador	트레이너
treinador	코치
salvador	구원자
vermelho	붉은
vermelho	붉은색
vermelho	레드
vermelho	빨간색
vermelho	빨강
org	org
vol	vol
brasileiros	브라질인
brasileiros	브라질
escolas	학교
seguir	팔로우
estreou	데뷔
https	https
tropas	군대
trabalhar	퇴근
trabalhar	직장
trabalhar	작업
trabalhar	일하기
canadá	캐나다
ciência	사이언스
ciência	과학
revolução	레볼루션
revolução	레벌루션
revolução	혁명
esporte	스포츠
engenharia	공학
engenharia	엔지니어링
fogo	화재
fogo	불화
naturais	자연
naturais	천연
oficiais	공식
oficiais	official
oficiais	장교
daniel	다니엘
daniel	대니얼
funções	함수
funções	함수
funções	역할
live	생방송
live	라이브
catarina	캐서린
catarina	캐서린
catarina	카트린
comentários	피드백
comentários	의견
comentários	댓글
distância	거리
tratado	조약
ninguém	아무도
comissão	위원회
comissão	위원회
poucos	몇몇
composta	작곡
composta	자작곡
corte	잘라
corte	법정
corte	재판소
corte	법원
irmãos	형제
irmãos	형제자매
irmãos	남매
irmãos	형제
irmãos	브라더스
irmãos	형제들
preto	검은색
preto	검정
preto	검정색
preto	블랙
contrato	계약
contrato	계약서
prêmios	수상
prêmios	어워드
prêmios	상금
passar	지출
passar	패스
realmente	정말로
realmente	정말
transporte	교통수단
transporte	운송
transporte	교통
transporte	교통수단
transporte	운송
transporte	수송
transporte	교통
one	하나
dom	선물
dom	dom
motivo	동기
motivo	이유
tradução	번역기
tradução	번역
federação	연맹
federação	연방
administrador	운영자
administrador	관리자
administrador	운영자
administrador	관리자
banco	뱅크
banco	은행
banco	벤치
rosa	분홍색
rosa	분홍
rosa	핑크
rosa	장미
rosa	로즈
antonio	안토니오
irmã	여동생
irmã	언니
irmã	누나
mudança	바뀌기
mudança	변화
mudança	변경
mudança	바꾸기
crescimento	성장
crescimento	증가
criou	생성
criou	만들었습니다
metade	절반
religião	종교
cristo	그리스도
cristo	크라이스트
jornalista	기자
jornalista	언론인
jornalista	저널리스트
análise	분석
análise	해석학
análise	해석
análise	분석
editores	출판사
editores	편집자
editores	편집기
editores	에디터
mensagem	메시지
mensagem	메세지
festa	party
festa	파티
cena	장면
cena	현장
capela	채플
capela	예배당
médico	의사
médico	닥터
ligação	커넥션
ligação	연결
ligação	링크
angeles	앤젤레스
resposta	응답
resposta	정답
resposta	대답해
resposta	대답
resposta	답변
resposta	답장
resposta	응답
resposta	답글
resposta	답변
resposta	대응
resposta	반응
resposta	응답
comandante	지휘관
comandante	사령관
comandante	커맨더
categorias	카테고리
categorias	카테고리가
categorias	범주
categorias	분류
edifício	건물
edifício	건축
edifício	빌딩
pedra	스톤
pedra	석기
pedra	바위
pedra	rock
planeta	행성
planeta	플래닛
comprimento	길이
índia	인도인
índia	인도
índia	인디언
índia	인디아
índia	인도
jovens	청년
jovens	청소년
jovens	젊음
jovens	청춘
jovens	영영
jovens	젊은
leão	라이온
leão	사자
leão	리오
leão	사자자리
leão	레오
projetos	설계
projetos	디자인
projetos	프로젝트
disc	디스크
nordeste	북동
nordeste	북동부
versões	버전
independência	독립
independência	독립운동
independência	독립기념일
operação	작동
operação	작전
tentativa	시도
totalmente	완전히
totalmente	완전히
certo	오른쪽
avenida	애비뉴
augusto	아우구스트
formado	졸업
russo	러시아인
russo	러시아어
liberdade	자유
liberdade	프리덤
liberdade	리버티
conceito	concept
conceito	컨셉
conceito	개념
anteriores	이전
torre	타워
dela	그녀의
dela	그녀
dela	그녀의
localização	위치
localização	지역화
localização	현지화
pós	게시
pós	게시글
pós	포스트
pós	게시물
asteroides	소행성
alexandre	알렉산드르
alexandre	알렉산더르
alexandre	알렉산더
musicais	뮤지컬
musicais	뮤지컬
feira	공정
feira	박람회
feira	페어
rodada	회전
rodada	라운드
chegar	입국
chegar	도착
chegar	도착하다
chegar	도착
times	타임스
times	타임즈
marinha	해군
marinha	네이비
marinha	마린
marinha	해병대
composto	합성
composto	컴포지트
composto	화합물
composto	복합
composto	복합체
princesa	공주
princesa	공주님
princesa	프린세스
partidas	일치하는
partidas	성냥
partidas	일치
simplesmente	간단히
simplesmente	단순하게
simplesmente	단순히
ribeiro	브룩
hospital	병원
don	don
histórias	스토리
histórias	소식
mão	핸드
filosofia	철학
efeito	영향
efeito	효과
www	www
antigos	고대
viagem	여행
viagem	여행
viagem	여행
esquerda	좌파
esquerda	왼쪽
martin	마르틴
martin	마틴
peças	타일
peças	부품
peças	부분
peças	조각
castro	카스트로
seção	섹션
coração	하트
coração	심장
coração	마음
golos	목표
ricardo	리차드
ricardo	리처드
ricardo	히카르도
ricardo	리카르도
ricardo	히카르두
tradicional	전통적
tradicional	전통적인
tradicional	전통
american	아메리칸
american	미국인
colégio	대학교
colégio	대학
colégio	칼리지
colégio	대학생
motor	엔진
motor	모터
motor	전동기
belo	나이스
desempenho	공연
desempenho	성과
desempenho	성능
línguas	언어
efeitos	영향
efeitos	효과
reis	킹스
visão	비전
visão	시력
visão	시각
especiais	스페셜
especiais	특수
especiais	특별한
especiais	스페셜
especiais	특별
cores	색상
cores	색상
cores	컬러
cores	색상
cores	색깔
cores	색상
cores	컬러
guilherme	윌리엄
ajudar	돕기
ajudar	도움
ajudar	도움말
humano	인간
humano	인체
humano	인간인
sítio	장소
sítio	사이트
conflito	갈등
conflito	갈등이
conflito	충돌
conflito	분쟁
dinheiro	머니
dinheiro	돈이
dinheiro	캐시
dinheiro	현금
dinheiro	cash
imprensa	프레스
imprensa	누르기
dvd	dvd
tour	투어
tour	관광
tour	둘러보기
tour	구경
tour	여행
finais	파이널
finais	결승전
finais	결승
finais	기말고사
finais	파이널
finais	결승전
inicial	초기
inicial	이니셜
rapidamente	빠르게
fundado	설립
lugares	음식점
lugares	장소
lugares	좌석
lugares	자리
relacionados	관련
marco	마르코
oficialmente	공식적으로
oficialmente	officially
superfície	표면
superfície	지표면
ações	주식
ações	공유
ações	행동
ações	활동
ações	동작
ações	액션
comentário	댓글
comentário	코멘트
comentário	댓글
medida	측정
medida	측도
branca	하얀
branca	화이트
branca	흰색
branca	하얀색
branca	하얗게
jack	젝스키스
national	국립
national	내셔널
national	국민
oriental	동양
oriental	동부
oriental	동방
decidiu	결심
constituição	헌법
auto	자동
memória	추억
memória	기억력
memória	메모리
memória	기억
biblioteca	라이브러리
biblioteca	도서관
medicina	의학
medicina	의학
medicina	의료
precisa	필요
peça	piece
propriedade	소유
propriedade	자산
propriedade	재산권
propriedade	속성
propriedade	재산
fundador	설립자
fundador	창시자
fundador	창립자
regra	법칙
regra	규칙
tratamento	시술
tratamento	치료
google	구글
temas	주제
temas	테마
temas	주제
passando	지나가다
passando	지나가다가
passando	지나가
passando	지나가는
perdeu	분실
perdeu	로스트
perdeu	잃어버린
aberto	오픈
aberto	열기
aberto	개설
