que	че
políticos	политика
políticos	политици
políticos	политиците
deportivo	спортни
deportivo	спортно
deportivo	депортиво
deportivo	спортни
deportivo	спортен
deportivo	спорт
deportivo	спортно
deportivo	спортове
arquitectura	архитектурата
arquitectura	архитектура
creación	създаване
creación	създаването
barrio	махала
barrio	квартал
barrio	квартала
barrio	квартал
barrio	съседство
argentino	аржентинец
argentino	аржентино
argentino	аржентински
argentino	аржентина
libros	книгите
libros	книги
novela	романът
novela	новела
novela	роман
olímpicos	олимпик
olímpicos	олимпийски
jorge	хорхе
jorge	джордж
razas	порода
razas	надбягвания
razas	състезания
razas	раси
razas	породи
academia	академията
academia	академия
jefe	шефе
jefe	началник
jefe	шефе
defensa	защита
defensa	отбрана
defensa	защитата
defensa	защита
defensa	отбрана
características	характеристики
características	черти
características	особености
características	характеристики
honor	чест
honor	честта
honor	чест
honor	честта
incluye	включват
incluye	включване
incluye	включват
incluye	включва
existen	съществуват
amor	амор
amor	обич
amor	любов
amor	любовта
amor	обичам
fuente	източник
fuente	шрифт
fuente	фонтан
fuente	фуенте
nuevos	ню
nuevos	ново
nuevos	нов
nuevos	нови
nuevos	нова
martín	мартин
martín	martin
situación	статус
situación	състояние
situación	положение
situación	статут
situación	положението
situación	ситуация
situación	положение
nombrado	назначени
nombrado	назначена
nombrado	назначен
existe	съществува
ellas	ги
ellas	тях
ellas	те
derechos	авторско
derechos	права
ministro	министър
interés	интерес
interés	лихви
interés	лихва
series	серия
series	поредица
series	сериал
series	серии
texto	текст
escritores	писатели
escritores	писателите
escritores	сценаристи
actriz	актриса
actriz	актриси
actriz	актрисата
persona	човек
persona	личност
capacidad	способност
capacidad	капацитет
capacidad	способност
capacidad	вместимост
capacidad	способност
capacidad	способности
artes	изкуства
artes	изкуствата
artes	изкуство
artes	снаряжение
artes	предавка
