din	fra
sezonul	sæson
central	central
central	centralt
dan	dan
unii	nogle
liga	league
liga	ligaen
liga	liga
liga	liga
liga	league
liga	ligaen
liga	liga
rol	rolle
loire	loire
brasov	brasov
brasov	brasov
india	india
india	indien
construita	bygget
construita	byggede
construita	opbygget
construita	indbygget
construita	konstruerede
construita	konstrueret
construita	bygget
construita	byggede
construita	opbygget
construita	indbygget
uniunea	union
uniunea	fagforening
uniunea	fagforeningen
uniunea	unionen
obtinut	opnåede
obtinut	opnået
obtinut	opnåede
obtinut	opnået
carti	kort
carti	cards
carti	kortspil
carti	bøger
carti	kort
carti	cards
carti	kortspil
carti	bøger
carti	kort
carti	cards
carti	kortspil
carti	bøger
opera	opera
opera	operaen
opera	opera
opera	operaen
rock	klippe
rock	rokke
rock	sten
rock	rock
stil	stil
stil	style
pus	put
pus	sætte
video	videoen
video	video
teatru	teatret
teatru	teater
teatru	biograf
teatru	teatret
teatru	teater
ziarul	avispapir
ziarul	avisen
ziarul	avis
ziarul	dagbladet
www	www
militara	militæret
militara	militære
militara	militær
militara	militært
post	indlæg
post	opslag
post	post
romanesc	rumænske
romanesc	rumænsk
plus	plus
richard	richard
china	porcelæn
china	china
china	kina
codul	koder
codul	kode
codul	koden
administratia	indgivelse
administratia	forvaltning
administratia	administration
fiica	datter
fiica	datteren
fiica	datter
fiica	datteren
scopul	aim
scopul	sigt
scopul	formål
scopul	formal
scopul	mål
situata	beliggende
situata	beliggende
grupul	gruppe
grupul	group
grupul	gruppen
victor	viktor
victor	victor
michael	michael
londra	london
insula	øen
insula	øen
pozitia	position
pozitia	stilling
pozitia	holdning
pozitia	overskrift
pozitia	position
pozitia	stilling
pozitia	holdning
charles	charles
fortele	styrkerne
fortele	styrker
fortele	kræfter
fortele	styrkerne
fortele	styrker
fortele	kræfter
albumul	album
albumul	plade
albumul	albummet
diverse	forskellige
diverse	diverse
diverse	forskelligt
intrat	indtastede
intrat	trådte
intrat	indtastet
sase	seks
sase	six
sase	seks
sase	six
sase	seks
sase	six
director	direktør
director	instruktør
director	direktøren
director	bestyrelsesmedlem
director	mappe
director	register
director	mappen
website	website
website	hjemmeside
website	webside
website	hjemmesiden
website	websted
militar	militæret
militar	militære
militar	militær
militar	militært
originala	originalt
originala	oprindelige
originala	oprindelig
originala	originale
originala	oprindeligt
originala	original
originala	originalt
originala	oprindelige
originala	oprindelig
originala	originale
originala	oprindeligt
originala	original
state	stater
state	staterne
state	stat
state	state
state	delstat
state	tilstand
pop	pop
azi	idag
university	university
university	universitet
university	universitetet
cultural	kulturelle
cultural	kulturel
cultural	kulturelt
trimis	afsendt
trimis	sendes
trimis	sendte
trimis	sendt
bar	bar
henric	henrik
henric	henry
folosite	brugte
folosite	anvendt
folosite	brugt
folosite	udnyttet
jumatate	halvt
jumatate	halvleg
jumatate	halvdelen
jumatate	halv
jumatate	halvt
jumatate	halvleg
jumatate	halvdelen
jumatate	halv
capitala	hovedstaden
capitala	kapitalen
capitala	hovedstad
capitala	kapital
capitala	hovedstaden
capitala	kapitalen
capitala	hovedstad
capitala	kapital
fizice	fysiske
fizice	fysisk
mexico	mexico
activitate	aktiviteten
activitate	aktivitet
mesa	mesa
sfantul	sankt
sfantul	helgen
sfantul	saint
sfantul	sankt
sfantul	helgen
sfantul	saint
stiinte	videnskaber
stiinte	videnskaber
stiinte	naturvidenskab
stiinte	videnskab
stiinte	videnskaber
sotia	konen
sotia	kone
sotia	hustru
sotia	konen
sotia	kone
sotia	hustru
metri	målere
metri	meter
metri	meter
imperiului	empire
imperiului	imperiet
imperiului	imperium
centrala	central
centrala	centralt
centrala	central
centrala	centralt
vii	vii
singur	alene
singur	single
singur	enkelt
singur	enlige
singur	enlig
singur	ensomt
singur	ensom
singur	ensomme
public	offentlighed
public	offentligt
public	offentlige
public	offentligheden
public	offentlig
public	offentligt
nevoie	behov
nevoie	nødvendig
nevoie	påkrævet
oamenii	mennesker
oamenii	mennesker
oamenii	personer
oamenii	folk
oamenii	people
televiziune	tv
televiziune	fjernsynet
televiziune	fjernsyn
curtea	domstolen
curtea	retten
curtea	domstol
probleme	ballade
probleme	problemer
probleme	besvær
probleme	problemer
probleme	spørgsmål
probleme	emner
probleme	problemer
probleme	mærkesager
publice	offentlighed
publice	offentligt
publice	offentlige
publice	offentligheden
publice	offentlig
regia	instrueret
plan	plan
naturale	naturlige
naturale	naturligt
naturale	naturlig
naturale	natural
facultatea	kollegium
facultatea	college
facultatea	fakultet
facultatea	fakultetet
facultatea	fakulteter
pamant	jorden
pamant	earth
pamant	jord
pamant	jordens
pamant	jord
pamant	lander
pamant	land
pamant	jorden
pamant	earth
pamant	jord
pamant	jordens
viena	wien
viena	wiener
houten	houten
principale	vigtigste
principale	main
prim	prime
prim	prim
arte	arts
arte	kunst
alti	andre
alti	andet
seria	serier
seria	serie
seria	serien
dezvoltarea	udviklingen
dezvoltarea	udvikling
direct	lige
direct	straight
direct	direkte
direct	direct
direct	direkte
sef	chef
sef	chief
sef	høvding
sef	chef
sef	chief
sef	høvding
palatul	slot
palatul	paladset
palatul	palads
palatul	palace
termenul	term
termenul	benævnelse
altele	andre
altele	andet
altele	andre
carte	bogen
carte	book
carte	bog
auto	auto
auto	automatisk
africa	afrika
religie	religion
religie	religions
minor	mindreårige
minor	mindreårig
minor	mindre
conducerea	management
conducerea	forvaltning
conducerea	ledelsen
conducerea	ledelse
conducerea	lederskab
conducerea	ledelse
asia	asien
asia	asia
final	slutning
final	afslutning
final	slut
final	ende
final	ophør
final	afsluttende
final	endeligt
final	endelige
final	endelig
adus	bragt
adus	bragte
adus	medbragte
para	pærer
para	pære
para	para
para	pærer
para	pære
urmatoarea	næste
parti	reservedele
parti	dele
parti	fester
parti	parter
parti	parterne
parti	partier
parti	reservedele
parti	dele
fratele	broder
fratele	brormand
fratele	brother
fratele	bror
membrii	medlemmer
membrii	medlemmerne
acord	enighed
acord	overenskomst
acord	aftale
ambele	både
ambele	begge
teatrul	teatret
teatrul	teater
teatrul	biograf
teatrul	teatret
teatrul	teater
stanga	venstre
stanga	venstre
catolici	katolikker
press	press
press	presse
press	tryk
traducere	oversat
traducere	oversættelse
ludovic	louis
ludovic	ludvig
dumnezeu	gud
momentul	moment
momentul	øjeblik
drumul	vejen
drumul	vej
drumul	landevej
evenimente	begivenheder
evenimente	hændelser
evenimente	arrangementer
evenimente	events
evenimente	begivenhederne
district	distriktet
district	district
district	distrikt
und	und
luna	luna
luna	måne
luna	månen
luna	moon
luna	måneder
luna	måneden
luna	måned
luna	måne
luna	månen
luna	moon
luna	måneder
luna	måneden
luna	måned
publica	offentlighed
publica	offentligt
publica	offentlige
publica	offentligheden
publica	offentlig
publica	offentliggør
publica	offentliggøre
publica	offentliggør
publica	offentliggøre
arad	arad
poet	poet
poet	digter
peter	peter
victoria	victoria
fondat	grundlagde
fondat	grundlagt
nivelul	niveau
nivelul	plan
nivelul	level
rus	russeren
rus	russer
rus	russiske
rus	russisk
rus	rus
poarta	gate
poarta	porten
poarta	låge
poarta	port
poarta	slid
poarta	bære
poarta	gate
poarta	porten
poarta	låge
poarta	port
martin	martin
observatorul	overvågningscenter
observatorul	observatoriet
observatorul	observatorium
observatorul	observatøren
observatorul	observatør
observatorul	iagttager
europeana	europæisk
europeana	europæiske
europeana	europeana
adrian	adrian
dumitru	dumitru
https	https
romane	romaner
continuat	fortsatte
continuat	fortsættes
continuat	fortsat
pas	skridt
pas	step
pas	trin
pas	træd
spus	sagde
spus	said
spus	fortalte
spus	fortalt
united	forenet
united	united
united	forenede
paianjeni	edderkopper
biserici	kirker
biserici	kirkerne
berlin	berlin
proiectului	projekt
proiectului	project
proiectului	projektet
lumina	tænd
lumina	light
lumina	let
lumina	lys
lumina	tænd
lumina	light
lumina	let
lumina	lys
haute	haute
elemente	punkterne
elemente	poster
elemente	genstande
elemente	punkter
elemente	grundstoffer
elemente	elementer
elemente	elementerne
piatra	smæk
piatra	stone
piatra	sten
piatra	klippe
piatra	rokke
piatra	sten
piatra	rock
piatra	smæk
piatra	stone
piatra	sten
piatra	klippe
piatra	rokke
piatra	sten
piatra	rock
produse	vare
produse	produkt
produse	produktet
produse	varer
produse	produkter
thomas	thomas
napoca	napoca
sec	sec
sec	sek
piese	sporer
piese	spor
piese	reservedele
piese	dele
piata	markedet
piata	market
piata	marked
piata	markedet
piata	market
piata	marked
piata	markedet
piata	market
piata	marked
piata	markedet
piata	market
piata	marked
piata	markedet
piata	market
piata	marked
gasit	fundne
gasit	fandt
gasit	fundet
gasit	fundne
gasit	fandt
gasit	fundet
folosita	brugte
folosita	anvendt
folosita	brugt
folosita	udnyttet
afaceri	forretninger
afaceri	forretning
afaceri	erhvervslivet
afaceri	business
afaceri	virksomhed
vestul	west
vestul	vest
vestul	vestpå
legatura	link
legatura	linket
legatura	link
legatura	linket
grecia	grækenland
liber	fri
liber	frit
liber	free
liber	gratis
inseamna	betyder
inseamna	betyder
pagini	sider
moscova	moskvas
moscova	moskva
comunist	kommunist
comunist	kommunistiske
comunist	kommunistisk
comunist	kommunister
britanic	britisk
britanic	british
britanic	briterne
britanic	britiske
britanic	briter
linia	streg
linia	linje
linia	linie
linia	line
medie	gennemsnitlige
medie	gennemsnitlig
medie	gennemsnit
medie	medium
medie	mellemstor
medie	medie
medie	mediet
medie	mener
medie	middelværdi
puterea	styrke
puterea	modstandsdygtighed
puterea	effekt
puterea	kraft
puterea	strøm
puterea	power
puterea	magt
puternic	kraftigt
puternic	stærke
puternic	kraftig
puternic	stærkt
puternic	strong
puternic	stærk
puternic	kraftfuld
puternic	kraftigt
puternic	magtfuld
puternic	magtfulde
puternic	stærkt
oficiala	officielt
oficiala	embedsmand
oficiala	tjenestemand
oficiala	officiel
oficiala	officielt
oficiala	embedsmand
oficiala	tjenestemand
oficiala	officiel
legea	jura
legea	lovgivning
legea	lov
pierdut	tabte
pierdut	fortabt
pierdut	mistede
pierdut	lost
pierdut	tabt
pierdut	mistet
colspan	colspan
afara	udenfor
afara	udvendig
afara	udvendigt
afara	ud
afara	out
afara	ude
afara	udenfor
afara	udvendig
afara	udvendigt
afara	ud
afara	out
afara	ude
cariera	karriere
cariera	karrieren
cariera	karriere
cariera	karrieren
cariera	stenbruddet
cariera	stenbrud
germani	tysker
germani	tyskere
germani	tyskerne
rezultat	resultat
rezultat	resultatet
structura	strukturen
structura	struktur
structura	opbygning
structura	strukturen
structura	struktur
structura	opbygning
randul	ro
randul	række
randul	row
constanta	konstante
constanta	konstant
constanta	konstante
constanta	konstant
nordul	nordpå
nordul	nordlige
nordul	north
nordul	nord
nordul	nordlige
nordul	nordlig
usor	nemt
usor	nem
usor	let
usor	rolig
usor	lidt
usor	nemt
usor	nem
usor	let
usor	rolig
putere	styrke
putere	modstandsdygtighed
putere	effekt
putere	kraft
putere	strøm
putere	power
putere	magt
anumite	visse
adevarul	sandheden
adevarul	sandhed
adevarul	sandheden
adevarul	sandhed
xviii	xviii
black	sort
black	black
black	sorte
editia	udgaven
editia	udgave
editia	edition
editia	udgaven
editia	udgave
editia	edition
castelul	slot
castelul	borg
castelul	castle
castelul	borgen
castelul	slottet
fiu	søn
naturala	naturlige
naturala	naturligt
naturala	naturlig
naturala	natural
naturala	naturlige
naturala	naturligt
naturala	naturlig
naturala	natural
consiliului	rådets
consiliului	rådet
importanta	vigtig
importanta	vigtigt
importanta	vigtige
importanta	vigtighed
importanta	betydning
importanta	vigtighed
importanta	betydning
importanta	vigtighed
importanta	betydning
importanta	vigtig
importanta	vigtigt
importanta	vigtige
cetatea	fæstningen
cetatea	fæstning
cetatea	fort
cetatea	kastellet
poltava	poltava
premii	tildelinger
premii	awards
premii	præmier
puncte	prikker
puncte	punkterne
puncte	points
puncte	pointer
puncte	punkter
puncte	point
printul	fyrste
printul	prince
printul	prins
printul	fyrste
printul	prince
printul	prins
meteorologie	meteorologi
lungime	længde
lungime	længden
social	socialt
social	socialt
social	social
rapid	hurtig
rapid	hurtigt
rapid	hurtige
rapid	hurtig
rapid	hurtigt
rapid	hurtige
generalul	generelt
generalul	generel
generalul	generelle
generalul	almindelig
femei	kvinderne
femei	kvinder
descrierea	beskrivelse
original	originalt
original	oprindelige
original	oprindelig
original	originale
original	oprindeligt
original	original
sapte	syv
sapte	syv
sapte	syv
plante	planter
plante	anlæg
kiev	kiev
editie	udgaven
editie	udgave
editie	edition
editie	udgaven
editie	udgave
editie	edition
editie	udgaven
editie	udgave
editie	edition
hidrologie	hydrologi
locale	lokale
locale	lokalt
locale	lokal
locale	local
ocupat	travlt
ocupat	optaget
ocupat	travl
ocupat	optaget
ocupat	besat
ocupat	beskæftiget
ocupat	besatte
adesea	tit
adesea	ofte
volumul	rumfang
volumul	volumen
volumul	bind
volumul	lydstyrke
volumul	mængde
louis	louis
louis	ludvig
australia	australiens
australia	australien
continua	fortsæt
continua	fortsætte
continua	fortsæt
continua	fortsætte
referinte	henvisninger
referinte	referencer
referinte	henvisninger
referinte	referencer
online	online
media	media
media	medier
media	medie
media	medierne
efectuat	udførte
efectuat	udført
permite	tillad
nimic	intet
consiliul	rådets
consiliul	rådet
incercat	prøvet
incercat	forsøgt
incercat	forsøgte
incercat	prøvede
literara	litterære
literara	litterær
simplu	simple
simplu	simpel
simplu	enkelt
simplu	enkel
simplu	simpelt
imediat	umiddelbart
imediat	straks
canada	canada
punctul	punkt
punctul	peg
punctul	point
superioara	overlegen
wilhelm	william
wilhelm	vilhelm
wilhelm	wilhelm
sociale	socialt
sociale	social
grigore	gregory
grigore	gregor
stiintifica	videnskabeligt
stiintifica	videnskabelig
planet	planet
planet	planeten
deasupra	ovenfor
deasupra	over
deasupra	ovenover
deasupra	ovenstående
joseph	joseph
joseph	josef
arheologice	arkæologiske
arheologice	arkæologisk
case	husene
case	huse
art	art
art	kunsten
art	kunst
stabilit	fastslået
stabilit	etableret
stabilit	etablerede
politician	politiker
scurta	kort
scurta	short
scurta	korte
scurta	kortfattede
scurta	kortfattet
scurta	kort
scurta	short
scurta	korte
ortodoxa	ortodokse
detalii	detaljer
detalii	detaljer
detalii	detalje
trupele	tropperne
trupele	tropper
internet	internettet
internet	internet
real	ægte
real	real
real	virkeligt
real	rigtig
real	virkelig
urss	ussr
urss	sovjetunionen
cultura	kulturen
cultura	kultur
cultura	kulturen
cultura	kultur
romanul	novelle
romanul	roman
romanul	novellen
problema	problem
problema	problemet
problema	problemer
problema	problem
problema	problemet
problema	problemer
problema	udstedelse
volume	bind
volume	volumen
volume	mængder
americana	amerikaner
americana	american
americana	amerikanske
americana	amerikansk
americana	americana
tarile	landene
tarile	lande
tarile	landene
tarile	lande
mesaj	meddelelse
mesaj	budskab
mesaj	besked
mesaj	beskeden
internationala	international
internationala	internationalt
internationala	internationale
internationala	international
internationala	internationalt
internationala	internationale
academia	akademiet
academia	akademi
academia	academy
legate	knyttet
legate	forbundet
legate	relaterede
legate	relateret
legate	beslægtet
persoana	person
persoana	person
complet	udfyldes
complet	fuldstændig
complet	fuldført
complet	komplet
complet	helt
complet	fuldstændigt
complet	fuldstændig
major	majoren
major	major
totala	samlet
obiective	målsætninger
obiective	mål
obiective	formål
obiective	målsætning
obiective	målsætninger
obiective	mål
obiective	goals
obiective	mål
obiective	målene
actrita	skuespiller
actrita	skuespillerinde
actrita	skuespiller
actrita	skuespillerinde
masura	foranstaltning
masura	måle
masura	foranstaltning
masura	måle
masura	foranstaltning
masura	måle
existat	eksisteret
existat	fandtes
existat	eksisterede
abu	abu
catolica	katolsk
catolica	katolske
catolica	katolik
catolica	katolsk
catolica	katolske
catolica	katolik
superior	overlegen
deschis	åbent
deschis	åbn
deschis	åben
joc	vildt
joc	spillet
joc	kamp
joc	spil
joc	leg
parcul	park
parcul	parkere
parcul	parken
stare	status
stare	statussen
stare	stat
stare	state
stare	delstat
stare	tilstand
stare	tilstand
stare	betingelse
stare	stand
ferdinand	ferdinand
fizica	fysik
fizica	fysiske
fizica	fysisk
fizica	fysik
man	mennesket
man	mand
man	manden
procesul	process
procesul	proces
procesul	prøveperiode
procesul	retssag
unitati	enheder
unitati	enheder
unitati	enheder
cale	path
cale	sti
cale	stien
cale	cale
ramane	forbliver
ramane	forbliver
ministerul	ministeriet
ministerul	ministerium
clasa	klasse
clasa	klassen
clasa	klasse
clasa	klassen
lipsa	manglende
lipsa	mangel
lipsa	manglende
lipsa	forsvundet
lipsa	savnede
lipsa	savnet
lipsa	mangler
lipsa	savner
proiect	projekt
proiect	project
proiect	projektet
fotbalist	fodboldspiller
santa	julemanden
santa	santa
santa	julemand
administrativ	administrativ
administrativ	administrativt
pune	put
pune	sætte
nastere	fødsler
nastere	fødsel
