din	จาก
scurta	สั้น
scurta	สั้นๆ
scurta	เตี้ย
internet	อินเทอร์เน็ต
internet	อินเตอร์เน็ต
real	real
real	จริง
cultura	วัฒนธรรม
cultura	วัฒนธรรม
romanul	นิยาย
romanul	นวนิยาย
problema	ปัญหา
problema	ปัญหา
americana	อเมริกัน
tarile	ประเทศ
tarile	ประเทศ
mesaj	จดหมาย
mesaj	ข้อความ
internationala	international
internationala	นานาชาติ
internationala	สากล
internationala	international
internationala	นานาชาติ
internationala	สากล
academia	สถาบัน
academia	academy
legate	เกี่ยวข้อง
persoana	บุคคล
persoana	บุคคล
complet	สมบูรณ์
complet	ครบ
complet	สมบูรณ์
major	เมเจอร์
totala	รวม
totala	ทั้งหมด
obiective	วัตถุประสงค์
actrita	actress
actrita	actress
masura	วัด
masura	สัดส่วน
masura	วัด
masura	สัดส่วน
masura	วัด
masura	สัดส่วน
abu	อาบู
catolica	คาทอลิก
catolica	คาทอลิก
superior	อธิการ
superior	superior
deschis	เปิด
joc	เกม
joc	เกมส์
parcul	จอด
parcul	สวน
stare	สถานะ
stare	สถานภาพ
stare	สภาพ
stare	รัฐ
stare	เงื่อนไข
stare	สภาพ
fizica	กายภาพ
man	มนุษย์
man	ชาย
man	คน
man	แมน
man	man
procesul	กระบวนการ
unitati	ยูนิต
unitati	หน่วย
unitati	ยูนิต
unitati	หน่วย
unitati	ยูนิต
unitati	หน่วย
cale	พาธ
cale	cale
cale	เซล
ramane	ซาก
ministerul	กระทรวง
clasa	ห้องเรียน
clasa	คลาส
clasa	เรียน
clasa	ห้องเรียน
clasa	คลาส
clasa	เรียน
lipsa	ขาด
lipsa	หาย
lipsa	ขาด
proiect	โครงการ
santa	ต้า
santa	santa
administrativ	ธุรการ
pune	วาง
pune	ใส่
nastere	เกิด
nastere	กำเนิด
nastere	เกิด
nastere	กำเนิด
calea	พาธ
stadion	สนาม
departe	ห่าง
semnat	เซ็น
greaca	กรีก
greaca	กรีก
rosu	แดง
rosu	เรด
rosu	แดง
rosu	เรด
rosu	แดง
rosu	เรด
articolele	บทความ
vazut	เห็น
economice	เศรษฐกิจ
imparatul	จักรพรรดิ
divizia	ดิวิชั่น
metal	โลหะ
metal	เหล็ก
dezvoltare	พัฒนาการ
dezvoltare	พัฒนา
cursul	หลักสูตร
cursul	คอร์ส
constructie	ก่อสร้าง
constructie	ก่อสร้าง
alb	ขาว
alb	ไวท์
bulgari	บัลแกเรีย
verde	เขียว
urmeaza	ติดตาม
urmeaza	ตาม
urmeaza	ติดตาม
urmeaza	ตาม
debit	ไหล
debit	กระแส
debit	เดบิต
arata	แสดง
arata	โชว์
arata	แสดง
arata	โชว์
arata	แสดง
include	รวม
obtine	รับ
league	สันนิบาต
league	ลีก
destul	พอ
jurnalul	วารสาร
jurnalul	ไดอารี่
live	สด
situatia	สถานการณ์
situatia	สถานการณ์
maghiara	ฮังการี
negru	ดำ
omul	มนุษย์
omul	ชาย
omul	คน
omul	แมน
omul	man
interes	ดอกเบี้ย
interes	สนใจ
stiinta	วิทยาศาสตร์
stiinta	วิทยาศาสตร์
altii	อื่นๆ
altii	อื่นๆ
teoria	ทฤษฎี
rand	แถว
rand	แรน
rand	แรนด์
foloseste	ใช้
valoare	มูลค่า
valoare	ค่า
civil	แพ่ง
civil	ประชา
civil	พลเรือน
modul	โหมด
modul	โมดูล
regizat	กำกับ
albert	อัลเบิร์
albert	อัลเบิร์ต
sursa	ต้นทาง
sursa	ต้นทาง
lacul	ทะเลสาบ
per	ต่อ
schimb	แลก
schimb	สลับ
singura	ลำพัง
singura	single
singura	โสด
culoare	สี
culoare	สีสัน
culoare	สี
chitara	กีตาร์
chitara	กีต้าร์
chitara	กีตาร์
chitara	กีต้าร์
munca	ทำงาน
munca	งาน
munca	ทำงาน
munca	งาน
model	โมเดล
model	รุ่น
trece	ผ่าน
literare	วรรณกรรม
literare	วรรณคดี
gaseste	หา
gaseste	ค้นหา
gaseste	หา
gaseste	ค้นหา
materiale	วัสดุ
materiale	วัตถุดิบ
materiale	วัสดุ
dezvoltat	พัฒนา
populara	นิยม
populara	นิยม
corpul	body
corpul	ร่าง
corpul	กาย
corpul	ร่างกาย
populare	นิยม
diagrama	แผนภาพ
diagrama	แผนภาพ
diagrama	แผนภูมิ
diagrama	ชาร์ต
diagrama	ภูมิ
cercetare	ค้นคว้า
cercetare	วิจัย
actual	ปัจจุบัน
companie	บริษัท
companie	company
companie	องค์กร
controlul	ควบคุม
controlul	คอนโทรล
california	แคลิฟอร์เนีย
minute	นาที
artist	ศิลปิน
artist	จิตรกร
pace	สันติภาพ
pace	สันติ
pace	สันติสุข
societatea	สังคม
evrei	ยิว
sens	sense
formula	นมผง
formula	สูตร
formula	นมผง
formula	สูตร
meci	แมตช์
contra	เคาน์เตอร์
contra	counter
contra	ต่อ
suedia	สวีเดน
comunitatea	ชุมชน
cap	หัว
cap	เฮด
cap	หมวก
cap	cap
cuvinte	คำ
cuvinte	ลมปาก
jocurile	เกม
jocurile	เกมส์
mijlocul	มิด
personal	บุคลากร
personal	พนักงาน
cine	ผู้
cine	ใคร
star	ดวงดาว
star	ดารา
star	ดาว
inferioara	ลด
inferioara	ต่ำ
inferioara	ล่าง
inferioara	ด้อย
muzical	มิวสิค
literar	วรรณกรรม
literar	วรรณคดี
situl	ไซต์
antrenor	coach
antrenor	โค๊ช
antrenor	โค้ช
atac	โจมตี
copil	ลูก
copil	ทารก
copil	เบบี้
copil	ที่รัก
copil	กุมาร
copil	เด็ก
discuri	แผ่น
discuri	ดิสก์
port	พอร์ต
port	ท่าเรือ
numere	ตัวเลข
numere	หมายเลข
scrise	เขียน
clubul	คลับ
clubul	สโมสร
clubul	club
clubul	ชมรม
pierre	ปิแอร์
considerata	พิจารณา
considerata	พิจารณา
xvi	xvi
olimpice	โอลิมปิค
olimpice	โอลิมปิก
europei	ยุโรป
voce	เสียง
libera	ฟรี
libera	อิสระ
libera	ว่าง
libera	เสรี
libera	free
popescu	popescu
greu	หนักๆ
greu	หนัก
greu	แรง
greu	โหม
greu	ลำบาก
greu	หนัก
greu	ฮาร์ด
greu	ยาก
greu	โหด
crescut	โต
proiectul	โครงการ
olanda	เนเธอร์แลนด์
olanda	ฮอลแลนด์
israel	อิสราเอล
intrarea	รายการ
vara	ซัมเมอร์
vara	summer
vara	ซัมเมอร์
vara	summer
versiunea	เวอร์ชัน
versiunea	เวอร์ชั่น
prezenta	ปัจจุบัน
motiv	เหตุ
motiv	เหตุผล
motiv	สาเหตุ
neagra	ดำ
neagra	ดำ
popular	นิยม
papa	โป๊ป
papa	โป๊ป
sport	สปอร์ต
sport	sport
sport	กีฬา
sport	สปอร์ต
sport	กีฬา
poloniei	โปแลนด์
studiat	ศึกษา
plasa	ตาข่าย
plasa	net
plasa	สุทธิ
plasa	เน็ต
plasa	ถ้วน
plasa	ตาข่าย
plasa	net
plasa	สุทธิ
plasa	เน็ต
plasa	ถ้วน
scrisa	เขียน
scrisa	เขียน
generale	ทั่วไป
generale	แม่ทัพ
subiect	หัวข้อ
subiect	หัวข้อ
zece	ten
zece	สิบ
park	จอด
park	สวน
bgcolor	bgcolor
pictor	จิตรกร
gradul	ปริญญา
gradul	อันดับ
ora	ora
ora	ชั่วโมง
ora	เวลา
ora	ชั่วโมง
onoare	เกียรติ
onoare	เกียรติ
onoare	เกียรติยศ
inalt	สูง
inalt	สูง
mii	พัน
mii	พัน
joaca	เล่น
joaca	เล่น
culturale	วัฒนธรรม
tom	ทอม
tom	tom
ore	ชั่วโมง
moarte	ตาย
vremea	อากาศ
monumentul	อนุสาวรีย์
program	โปรแกรม
program	ตาราง
program	กำหนดการ
sustinut	สนับสนุน
sustinut	สนับสนุน
linie	เส้น
linie	บรรทัด
linie	line
lunga	ยาว
lunga	นาน
productie	ผลิต
productie	ผลิต
strada	ถนน
strada	street
strada	ถนน
strada	street
viii	viii
drum	ถนน
drum	road
lung	ปอด
lung	ยาว
lung	นาน
festivalul	เทศกาล
zonele	บริเวณ
zonele	พื้นที่
tipuri	ชนิด
tipuri	ประเภท
primii	ก่อน
primii	แรก
steaua	ดวงดาว
steaua	ดารา
steaua	ดาว
christian	คริสเตียน
west	เวสต์
distanta	รีโมท
cladirea	ตึก
cladirea	อาคาร
biblioteca	ไลบรารี
biblioteca	ไลบรารี
termen	วาระ
valoarea	มูลค่า
valoarea	ค่า
don	ดอน
don	don
religioase	ศาสนา
rio	rio
doctor	ดอกเตอร์
doctor	หมอ
doctor	แพทย์
drepturile	สิทธิ
drepturile	สิทธิ์
turnul	หอคอย
turnul	ทาวเวอร์
turnul	หอ
washington	วอชิงตัน
economica	เศรษฐกิจ
gentile	gentile
adaugat	เพิ่ม
adaugat	เพิ่ม
decenii	ทศวรรษ
stilul	สไตล์
proces	กระบวนการ
domeniu	โดเมน
han	ฮาน
han	ฮัน
han	ฮั่น
cerut	ร้องขอ
xiv	xiv
comanda	ลำดับ
comanda	ลำดับ
interior	ภายใน
interior	ภายใน
interior	inner
madrid	มาดริด
madrid	madrid
bani	เงิน
secole	ศตวรรษ
ron	รอน
argint	ซิลเวอร์
argint	เงิน
intra	ป้อน
intra	ป้อน
norvegia	นอร์เวย์
regina	ควีน
regina	ราชินี
regina	ควีน
regina	ราชินี
unitate	สามัคคี
unitate	unity
unitate	เอกภาพ
unitate	ยูนิต
unitate	หน่วย
campania	campania
campania	แคมเปญ
compus	แต่ง
compus	สารประกอบ
partid	พรรค
partid	ปาร์ตี้
scop	วัตถุประสงค์
descrie	บรรยาย
descrie	อธิบาย
conditii	เงื่อนไข
conditii	เงื่อนไข
energie	พลังงาน
schimbat	เปลี่ยน
extrem	สุดขีด
elvetia	สวิสเซอร์แลนด์
elvetia	สวิสเซอร์แลนด์
elvetia	สวิสเซอร์แลนด์
eveniment	เหตุการณ์
eveniment	กิจกรรม
aer	แอร์
aer	อากาศ
aer	air
standard	มาตรฐาน
miscarea	ขบวนการ
miscarea	ขบวนการ
miscarea	ขบวนการ
solid	ทึบ
solid	ของแข็ง
solid	มั่นคง
solid	solid
solid	แข็ง
sezon	ฤดูกาล
stadionul	สนาม
studiile	ศึกษา
anuntat	ประกาศ
anuntat	ประกาศ
cazuri	กรณี
sine	ไซน์
munte	ภูผา
munte	ภูเขา
descopera	สำรวจ
descopera	สำรวจ
conducator	ไม้บรรทัด
conducator	ผู้นำ
evenimentul	เหตุการณ์
evenimentul	กิจกรรม
pozitie	จุดยืน
pozitie	ตำแหน่ง
pozitie	จุดยืน
pozitie	ตำแหน่ง
pozitie	จุดยืน
pozitie	ตำแหน่ง
masa	ตาราง
masa	โต๊ะ
masa	มวล
masa	ก้อน
masa	อาหาร
masa	มื้อ
masa	ตาราง
masa	โต๊ะ
masa	มวล
masa	ก้อน
masa	อาหาร
masa	มื้อ
povestea	เรื่อง
spatiu	พื้นที่
