και	ve
τιμή	değeri
τιμή	değerli
τιμή	değer
τιμή	deger
διαδικασία	süreç
διαδικασία	işlem
διαδικασία	prosedür
κοινό	audience
κοινό	izleyici
κοινό	seyirci
διαγραφή	sil
διαγραφή	silme
διαγραφή	silme
διαγραφή	silin
διαγραφή	sil
απογραφή	envanter
απογραφή	sayım
απογραφή	stok
συλλογή	koleksiyon
συλλογή	toplama
συλλογή	koleksiyonu
τρίτη	salı
τρίτη	sali
τρίτη	üçüncüsü
τρίτη	üçüncü
παρακάτω	aşağıda
παρακάτω	aşağı
παρακάτω	aşağıya
παρακάτω	aşağıdan
ναός	tapınak
ναός	temple
ναός	tapınağı
βοήθεια	yardım
βοήθεια	yardım
βοήθεια	imdat
βοήθεια	yardim
απόσταση	uzaklık
απόσταση	mesafeler
απόσταση	mesafe
απόσταση	mesafe
απόσταση	menzil
νέων	gençler
νέων	gençlik
νέων	genç
αναφορά	şikayet
αναφορά	rapor
αναφορά	referans
αναφορά	gönderme
ποδοσφαιριστής	futbolcu
δράση	eylem
δράση	motor
δράση	aksiyon
λιγκ	league
λιγκ	birlik
λιγκ	lig
λιγκ	ligi
απλά	sadece
απλά	just
γιώργος	yorgo
γιώργος	yorgos
γιώργος	george
γιώργος	yorgo
γιώργος	yorgo
κανείς	kimse
γεγονότα	gerçekler
γεγονότα	gerçekleri
γεγονότα	etkinlikler
γεγονότα	olaylar
γεγονότα	etkinlik
σύντομο	kisa
σύντομο	kısa
σύντομο	kısa
κράτος	state
κράτος	eyalet
κράτος	devlet
κωνσταντίνος	konstantinos
κωνσταντίνος	konstantin
κωνσταντίνος	constantine
στρατό	ordu
αγία	aziz
αγία	azize
αγία	saint
αποτελέσματα	sonuçlar
αποτελέσματα	sonuçları
αποτελέσματα	sonuç
ιστορικό	geçmişi
ιστορικό	arkaplan
ιστορικό	tarihi
ιστορικό	geçmiş
ιστορικό	tarih
σπίτι	yuva
σπίτι	ev
σπίτι	evde
σπίτι	eve
σπίτι	evim
σπίτι	house
σπίτι	ev
τζον	john
τζον	yahya
τζον	jon
αρκετές	birkaç
αρκετές	birkaçı
τμήματα	tümen
τμήματα	segmentler
τμήματα	bölümler
τμήματα	bölümleri
τμήματα	kısımlar
τμήματα	bölümler
λειτουργία	işlevi
λειτουργία	fonksiyon
λειτουργία	işlev
λειτουργία	fonksiyonu
λειτουργία	mode
λειτουργία	modu
λειτουργία	kip
λειτουργία	kipi
λειτουργία	mod
λειτουργία	ameliyat
λειτουργία	işlem
λειτουργία	operasyonu
λειτουργία	operasyon
βιβλία	kitapları
βιβλία	kitap
βιβλία	kitaplar
πρωθυπουργός	başbakan
πρωθυπουργός	premier
κείμενο	yazı
κείμενο	mesaj
κείμενο	metin
γραμμή	çizgi
γραμμή	hattı
γραμμή	satır
γραμμή	line
γραμμή	hat
σχέδιο	proje
σχέδιο	projesi
σχέδιο	taslağı
σχέδιο	cereyan
σχέδιο	taslak
σχέδιο	tasarım
σχέδιο	dizayn
σχέδιο	plân
σχέδιο	planla
σχέδιο	plan
σχέδιο	planı
βουλευτής	üye
γη	earth
γη	toprak
γη	dünya
γη	yeryüzü
γη	toprak
γη	arsa
γη	arazi
γη	kara
γη	land
χρήστες	kullanıcı
χρήστες	kullanıcıları
χρήστες	kullanıcılar
εμφανίζεται	gösterilen
εμφανίζεται	görüntülenen
ξανά	yine
ξανά	gene
ξανά	yeniden
ξανά	tekrar
αυτοί	onlar
χρήστης	kullanıcı
θάλασσα	deniz
χρησιμοποιούνται	kullanılan
χρησιμοποιούνται	kullanılmış
χρησιμοποιούνται	kullanıldı
χρησιμοποιούνται	kullanılır
πολιτείες	devletler
πολιτείες	eyaletler
χρήστη	kullanıcı
πληθυσμού	nüfusu
πληθυσμού	nüfus
εξουσία	yetkili
εξουσία	otorite
εξουσία	yetki
εξουσία	power
εξουσία	güç
καλοκαίρι	yaza
καλοκαίρι	yaz
παράδοση	teslimat
παράδοση	teslim
παράδοση	teslim
παράδοση	gelenektir
παράδοση	gelenek
άνδρες	erkekler
άνδρες	men
άνδρες	erkek
άνδρες	adamlar
δίνει	verir
δίνει	veriyor
όσκαρ	oscar
όσκαρ	oskar
όσκαρ	oskar
ακριβώς	aynen
ακριβώς	kesinlikle
γυναίκα	kadin
γυναίκα	kadın
γυναίκα	kadınım
γυναίκα	kadın
γυναίκα	dişi
γυναίκα	eş
γυναίκα	eşi
γυναίκα	karın
γυναίκα	karısı
κλπ	vb
περιοδικό	dergi
περιοδικό	magazin
κατάλογος	dizin
κατάλογος	dizini
κατάλογος	rehberi
κατάλογος	liste
κατάλογος	listesi
κατάλογος	listeyi
κεντρική	merkezi
κεντρική	merkez
ακολούθησε	follow
ακολούθησε	takip
γλώσσες	dil
γλώσσες	diller
γλώσσες	dilleri
νησιά	adaları
νησιά	adalar
χρώμα	renk
χρώμα	rengi
χρώμα	renkli
χρώμα	renk
χρώμα	rengi
διεθνής	international
διεθνής	yurtdışı
διεθνής	uluslararası
αμερική	amerika
αμερική	america
γυναίκες	kadınları
γυναίκες	kadın
γυναίκες	kadinlar
γυναίκες	kadınlar
μονή	manastır
μονή	manastırı
μονή	manastır
σπούδασε	okudu
κύρια	main
κύρια	ana
πρότυπα	şablon
πρότυπα	şablonlar
πρότυπα	standartları
πρότυπα	standartlara
πρότυπα	standartlar
δημιουργήθηκε	yaratılmış
δημιουργήθηκε	oluşturuldu
δημιουργήθηκε	yaratıldı
δημιουργήθηκε	yarattı
δημιουργήθηκε	oluşturulan
μικρά	ufak
μικρά	küçük
μικρά	kucuk
σχέσεις	ilişkiler
σχέσεις	ilişkileri
σχέσεις	ilişki
σχέσεις	ilişkiler
σχέσεις	ilişkileri
εμφάνιση	şov
εμφάνιση	gösteri
εμφάνιση	göster
εμφάνιση	gösterin
εμφάνιση	show
εμφάνιση	ekran
εμφάνιση	teşhir
εμφάνιση	göster
εμφάνιση	görünüm
τέσσερα	four
τέσσερα	dört
εγκυκλοπαίδεια	ansiklopedi
αυτοκρατορία	empire
αυτοκρατορία	imparatorluk
αυτοκρατορία	imparatorluğu
ώρες	saatleri
ώρες	saatlerce
ώρες	saatler
τίτλος	başlık
τίτλος	unvan
τίτλος	başlığı
τίτλος	ünvan
συνθήκες	anlaşmalar
συνθήκες	koşul
συνθήκες	şartlar
συνθήκες	koşulları
συνθήκες	koşullar
μελέτη	çalış
μελέτη	çalışma
σχολείο	okula
σχολείο	okulumuz
σχολείο	okulu
σχολείο	okul
σχολείο	school
ειδικά	özellikle
ειδικά	özelliklede
ειδικά	bilhassa
υλικό	madde
υλικό	materyal
υλικό	malzeme
κάστρο	castle
κάστρο	şato
κάστρο	kale
κάστρο	kalesi
κάστρο	castro
βουλευτές	milletvekilleri
δυτικά	west
δυτικά	batıya
δυτικά	batı
δυτικά	batıda
δυτικά	batılı
δυτικά	western
δυτικά	batı
καλά	güzel
καλά	iyi
ανατολικά	doğuya
ανατολικά	doğu
ανατολικά	doğuda
ανατολικά	doğulu
ανατολικά	doğu
απέναντι	karşıt
απέναντι	zıt
συνεργασία	işbirliği
επιτροπή	komisyonu
επιτροπή	komisyon
επιτροπή	kurul
επιτροπή	komite
επιτροπή	heyet
επιτροπή	komitesi
νίκος	nikos
άνθρωποι	insanlar
άνθρωποι	halk
άνθρωποι	kişiler
άνθρωποι	insanlar
άνθρωποι	millet
έφτασε	vardım
έφτασε	geldi
αρχηγός	şef
αρχηγός	reis
αρχηγός	önder
αρχηγός	lider
αρχηγός	lideri
σύνθεση	kompozisyon
σύνθεση	sentez
προσπάθεια	gayret
προσπάθεια	emek
προσπάθεια	çaba
τελευταίο	sonuncusu
τελευταίο	last
τελευταίο	sonuncu
τελευταίο	son
εξελέγη	seçilmiş
εξελέγη	seçildi
απόφαση	karar
απόφαση	kararı
αυτοκράτορα	imparator
αγορά	alışveriş
αγορά	satın
αγορά	pazarı
αγορά	pazar
αγορά	piyasa
αγορά	market
πρόταση	öneri
πρόταση	teklifi
πρόταση	teklif
μέρες	günler
μέρες	günlerden
μέρες	günleri
μέρες	günlerce
ανακαλύφθηκε	keşfetmiş
ανακαλύφθηκε	keşfetti
ανακαλύφθηκε	keşfedildi
ποσοστό	yüzde
ποσοστό	yüzdesi
ποσοστό	oranı
ποσοστό	oran
τελική	final
καθηγητής	okutman
καθηγητής	profesör
καθηγητής	hocam
καθηγητής	öğretmen
καθηγητής	öğretmenim
καθηγητής	hoca
συμβούλιο	konsey
συμβούλιο	konseyi
μέσο	enstrüman
μέσο	medyum
μέσο	ortam
μέσο	orta
γιάννης	yannis
γιάννης	giannis
συνέχισε	devam
σταθμός	karakol
σταθμός	station
σταθμός	istasyonu
σταθμός	istasyon
παράγεται	üretildi
παράγεται	üretilmiş
παράγεται	üretilen
παράγεται	oluşturuldu
παράγεται	oluşturulan
παράγεται	oluşturulmuş
έρευνα	soruşturma
έρευνα	anket
έρευνα	anketi
έρευνα	ankete
έρευνα	araştırma
έρευνα	araştırmalar
γέννησης	doğumu
γέννησης	doğum
γέννησης	dogum
δυτική	west
δυτική	batıya
δυτική	batı
δυτική	batıda
δυτική	batılı
δυτική	western
δυτική	batı
κωνσταντινούπολη	istanbul
έννοια	anlam
έννοια	anlamı
έννοια	anlami
έννοια	kavram
έννοια	konsept
έννοια	konsepti
απο	from
χαρακτήρα	karakteri
χαρακτήρα	karakter
αλέξανδρος	aleksandros
αλέξανδρος	iskender
αλέξανδρος	alexander
δυνατότητα	olasılık
δυνατότητα	olasılıklar
δυνατότητα	ihtimal
θερμοκρασία	sıcaklık
θερμοκρασία	isı
θερμοκρασία	sıcaklığı
σπουδές	okudu
σπουδές	çalışmalar
σπουδές	çalışmaları
γενική	genel
γενική	general
οργάνωση	organizasyon
οργάνωση	kuruluş
οργάνωση	örgüt
οργάνωση	örgütü
οργάνωση	kuruluş
οργάνωση	organizasyon
οργάνωση	örgüt
μερικά	bazı
μερικά	bazıları
μερικά	bazılarını
μερικά	kimisi
χρειάζεται	ihtiyaç
χρειάζεται	ihtiyacı
χρειάζεται	ihtiyaçları
χρειάζεται	ihtiyaçlar
όμιλος	gurup
όμιλος	grup
όμιλος	grubu
επιφάνεια	yüzeyi
επιφάνεια	yüzey
αγγλία	ingiltere
μετάφραση	çevirisi
μετάφραση	tercüme
μετάφραση	çevirmen
μετάφραση	çeviri
ρωσία	rusya
ρώμη	rome
ρώμη	roma
κορυφή	üst
κορυφή	üstü
κορυφή	top
κορυφή	üstte
κορυφή	doruk
κορυφή	zirve
κορυφή	peak
βιβλιοθήκη	kütüphane
βιβλιοθήκη	kütüphanesi
λόγους	sebepleri
λόγους	nedenler
λόγους	sebepler
λόγους	nedenleri
σημαία	bayrağı
σημαία	bayrak
δεδομένων	veri
δεδομένων	veriler
δεδομένων	data
βρέθηκε	bulunmuş
βρέθηκε	bulundu
βρέθηκε	buldum
ορίζεται	tanımlı
ορίζεται	tanımlanmış
ορίζεται	tanımlanan
ενδιαφέρον	ilginç
ενδιαφέρον	enteresan
έξω	dışarıya
έξω	dışarda
έξω	dışarı
έξω	dışarıda
έξω	dışarı
ισπανία	ispanya
ρωσίας	rusya
μιχαήλ	mikhail
μιχαήλ	michael
πέρασε	geçmiş
πέρασε	geçtim
πέρασε	geçti
διοίκηση	komut
διοίκηση	komuta
διοίκηση	yönetim
διοίκηση	yönetimi
διοίκηση	menajerlik
διοίκηση	idare
διοίκηση	yönetim
διοίκηση	yönetimi
διοίκηση	idari
δεξιά	doğru
δεξιά	sağa
δεξιά	sağ
δεξιά	dogru
καμία	hiçbiri
καμία	yok
καμία	hiç
εφαρμογή	uygulama
εφαρμογή	uygulanması
εφαρμογή	uygulama
εφαρμογή	uygulama
εφαρμογή	başvuru
σύζυγος	eş
σύζυγος	eşini
σύζυγος	eşi
σύζυγος	kocası
σύζυγος	kocacığım
σύζυγος	koca
σύζυγος	eş
σύζυγος	eşi
σύζυγος	karın
σύζυγος	karısı
βραβεία	ödüller
βραβεία	ödül
βραβεία	ödülleri
βραβεία	ödüller
βραβεία	ödül
βραβεία	ödülleri
ημερομηνία	tarihi
ημερομηνία	randevu
ημερομηνία	flört
ημερομηνία	buluşma
ημερομηνία	tarih
ανατολική	doğuya
ανατολική	doğu
ανατολική	doğuda
ανατολική	doğulu
ανατολική	doğu
υπουργείο	bakanlığı
υπουργείο	bakanlık
μέρη	parçalar
μέρη	parçaları
μέρη	mekanlar
μέρη	yerleri
μέρη	yerler
μέρη	partiler
αγγλική	ingiliz
αγγλική	türkçe
αγγλική	turkish
αγγλική	ingilizce
λόγος	sebep
λόγος	sebebi
λόγος	nedeni
λόγος	konusma
λόγος	konuşma
παιχνίδι	oyun
παιχνίδι	maç
παιχνίδι	toy
παιχνίδι	oyuncak
παιχνίδι	oyuncağı
παιχνίδι	oyun
παιχνίδι	play
παιχνίδι	oyna
παιχνίδι	oynayın
παιχνίδι	çal
διοργάνωση	örgütü
διοργάνωση	kuruluş
διοργάνωση	organizasyon
διοργάνωση	örgüt
γαλλική	fransızlar
γαλλική	fransız
γαλλική	fransızca
σχήμα	şekil
σχήμα	şekli
σχήμα	biçim
σχήμα	figür
δημοτικό	ilkokul
δημοτικό	ilköğretim
φεστιβάλ	festival
φεστιβάλ	festivali
φεστιβάλ	festivalde
φεστιβάλ	festivaller
ονόματα	isimler
ονόματα	adlar
ονόματα	adları
ονόματα	isimleri
επίσημα	resmen
επίσημα	resmen
επιχείρηση	ameliyat
επιχείρηση	işlem
επιχείρηση	operasyonu
επιχείρηση	operasyon
επιχείρηση	girişim
επιχείρηση	kurumsal
επιχείρηση	atılgan
επιχείρηση	enterprise
αποφάσισε	karar
λονδίνο	londra
λονδίνο	london
συνθήκη	antlaşması
συνθήκη	anlaşma
συνθήκη	antlaşma
μακεδονίας	makedonya
πρόσωπο	kişi
πρόσωπο	şahıs
πρόσωπο	kişiye
πρόσωπο	insan
πρόσωπο	kisi
πρόσωπο	yüzün
πρόσωπο	yüzünü
πρόσωπο	yüz
πρόσωπο	yüzü
πρόσωπο	face
εξέλιξη	kalkınma
εξέλιξη	geliştirme
εξέλιξη	gelişme
εξέλιξη	gelişim
εξέλιξη	evrim
κοινότητας	topluluk
κοινότητας	toplum
κοινότητας	ümmet
κοινότητας	cemaat
κίνηση	hareket
κίνηση	hareket
κίνηση	taşı
κίνηση	trafik
κίνηση	hareket
κίνηση	hareketler
κίνηση	hareketlilik
μέρα	gündüz
μέρα	gun
μέρα	gün
κομμάτι	parça
ώρα	zaman
ώρα	vakit
ώρα	süre
ώρα	time
συμφωνία	sözleşme
συμφωνία	anlaşma
μεγάλα	geniş
μεγάλα	büyük
μεγάλα	big
μεγάλα	buyuk
μεγάλα	büyük
μεγάλα	kocaman
ιστορικά	tarihsel
ιστορικά	tarihi
ιστορικά	tarihsel
σκηνοθεσία	yöneten
σκηνοθεσία	yönetmen
σκηνοθεσία	yönlendirilmiş
σκηνοθεσία	yönetmenlik
συγγραφείς	yazarlar
συγγραφείς	yazarlar
πλοία	tekneler
πλοία	gemiler
πλοία	botlar
πλοία	gemiler
πλοία	gemileri
πλοία	gemiler
συστήματα	sistemleri
συστήματα	sistemler
συστήματα	sistem
σημεία	puan
σημεία	noktalar
σημεία	puanlar
αλλαγή	değişim
αλλαγή	değiştir
αλλαγή	değişiklik
αλλαγή	değiştirme
σημασία	önem
σημασία	önemi
σημασία	önemi
λέει	diyor
χαρακτηριστικό	karakteristik
χαρακτηριστικό	özelliği
χαρακτηριστικό	özellik
