och	oraz
arena	arenę
arena	arenie
period	okres
utc	utc
grönland	grenlandii
dag	dag
dag	dnia
dag	dzień
dag	dzien
låg	niska
låg	niskie
låg	niski
låg	low
låg	nisko
bogotá	bogocie
året	roku
året	rok
timur	timur
europa	europa
kalifornien	kalifornii
kalifornien	california
kalifornien	kalifornia
aldrig	nigdy
gruppen	grupie
gruppen	grupy
gruppen	grupa
miljoner	milion
miljoner	mln
miljoner	miliony
miljoner	miliony
miljoner	milionów
henry	henryka
henry	henryk
henry	henry
växter	rośliny
växter	roślin
växter	roślin
växter	rośliny
växter	roślina
står	stałego
står	stały
står	stojący
står	stoi
står	stojąc
står	stoi
står	stoiska
seed	nasion
seed	nasienie
seed	ziarno
seed	nasiona
sex	szóstka
sex	six
sex	sześć
sex	płci
sex	płeć
sex	seksu
sex	seks
sex	sex
spelar	odtwarzanie
spelar	granie
spelar	gra
peak	pik
peak	szczyt
peak	peak
bort	dala
ser	wygląda
ser	wygląd
ledamot	członka
ledamot	członkowskie
ledamot	członkiem
ledamot	członek
särskilt	zwłaszcza
särskilt	szczególnie
särskilt	zwłaszcza
särskilt	szczególnie
friedrich	friedrich
friedrich	fryderyk
liv	zycie
liv	life
liv	życia
liv	dożywocie
liv	życie
liv	liv
queensland	queensland
bildades	utworzony
bildades	utworzona
bildades	utworzone
kvar	lewy
kvar	lewo
medlemmar	posłowie
medlemmar	członkowie
medlemmar	członkom
medlemmar	członków
medlemmar	członkami
sida	stronę
sida	stronie
sida	page
sida	strona
sida	strony
längre	wyższa
längre	wyższy
längre	dłuższa
längre	dłuższy
längre	dłuższe
längre	dłużej
område	teren
område	powierzchnia
område	obszarze
område	obszar
gustaf	gustaf
gustaf	garfield
anders	anders
fortfarande	nadal
fortfarande	wciąż
fortfarande	jeszcze
min	mine
min	kopalnia
min	moja
min	mój
min	moje
min	min
airport	lotnisko
befolkningen	populacja
befolkningen	populacji
befolkningen	ludność
översättning	tłumaczenie
översättning	tłumacz
översättning	tłumaczenia
louis	ludwik
louis	louis
louis	ludwika
ordförande	przewodniczący
ordförande	prezes
ordförande	prezydent
ordförande	przewodnicząca
ordförande	prezydenci
ordförande	przewodniczący
ordförande	prezes
ordförande	przewodniczącego
ordförande	prezesie
http	http
joseph	józefie
joseph	joseph
joseph	józef
joseph	józefa
scotia	scotia
kanske	może
smith	smitha
smith	smith
världen	świat
världen	swiat
världen	świata
världen	świecie
världen	world
användare	użytkownika
användare	użytkownik
användare	użytkownicy
användare	użytkowników
användare	użytkownikom
varierad	zróżnicowane
tar	wzięcie
tar	branie
tar	biorąc
tar	przyjmowanie
tar	zajmuje
tar	zabiera
tar	bierze
far	ojcze
far	ojciec
honduras	honduras
bolivia	boliwii
länder	krajów
länder	kraje
ytterligare	dalszy
ytterligare	dalsze
ytterligare	dodatkowa
ytterligare	dodatkowe
ytterligare	dodatkowy
guld	złota
guld	złoto
guld	gold
guld	złoty
kuba	kuba
center	środek
center	centrum
center	center
center	ośrodek
dotter	córka
dotter	córeczka
god	dobre
god	dobrze
luanda	luandzie
grupp	grupie
grupp	grupy
grupp	grupa
väl	cóż
bandet	pasek
lars	lars
rätt	prawo
rätt	poprawna
rätt	prawidłowo
rätt	poprawny
rätt	poprawne
roll	rola
roll	rolę
roll	roli
roll	role
svampar	grzybów
svampar	grzyby
svampar	grzybki
svampar	gąbki
svampar	grzyb
svampar	grzyby
svampar	grzyby
ryska	rosyjski
ryska	rosyjska
ryska	rosyjskie
ryska	rosjanin
henne	jej
henne	ją
wien	wiedeń
wien	wiedniu
via	via
laguna	laguna
italien	włochy
syrien	syria
syrien	syrii
matcher	dopasowania
matcher	mecze
matcher	zapałki
matcher	mecze
matcher	gier
matcher	gry
arter	gatunki
arter	gatunek
hjälp	pomoc
hjälp	pomocy
kriget	wojnę
kriget	wojna
kriget	wojny
kriget	war
klassen	zajęcia
klassen	klasy
klassen	klasa
gustav	gustav
gustav	garfield
cdt	cdt
university	uniwersytety
university	uniwersytetu
university	university
university	uczelnia
university	uniwersytet
van	vana
van	furgonetka
van	van
anna	anna
anna	ania
fredrik	frederick
fredrik	fryderyk
fredrik	fredrik
fler	more
fler	bardziej
fler	więcej
kort	kartki
kort	karty
kort	wizytówki
kort	kart
kort	krótki
kort	krótkie
kort	short
kort	krótko
kort	krótka
kort	krótkie
kort	krótki
kort	krótko
kort	krótka
kort	kartka
kort	karta
kort	kartę
kort	karty
kort	wizytówka
ungern	węgier
ungern	węgry
gitarr	gitary
gitarr	gitara
gitarr	gitarze
serie	szeregi
serie	serie
serie	series
serie	seria
serie	serii
serie	serial
serie	seryjny
serie	seryjne
serie	serie
gjort	zrobione
ledde	doprowadziło
ledde	led
red	jechał
guinea	gwinei
guinea	gwinea
ecuador	ekwador
tanjung	tanjung
michael	michael
michael	michał
ovan	wyżej
ovan	ponad
ovan	powyżej
rapport	zgłoś
rapport	raport
rapport	sprawozdanie
rapport	zgłoszenie
lika	równo
lika	równe
lika	równa
lika	równy
kallad	zwane
kallad	zwana
kallad	dzwonił
kallad	nazywany
tycker	pomyśl
tycker	myśl
tycker	mysli
brittisk	brytyjskie
brittisk	brytyjska
brittisk	brytyjski
brittisk	british
använda	używanie
använda	użycie
använda	używając
använda	wykorzystanie
använda	użyć
använda	użyj
använda	stosowane
använda	wykorzystane
använda	użyte
använda	używana
använda	używany
använda	używane
fransk	francuski
fransk	francuska
fransk	french
fransk	francuskie
guvernementet	gubernia
ungefär	około
tal	tal
tal	mowa
tal	przemowa
tal	przemówienie
tal	wystąpienie
tal	numer
tal	liczba
tal	numery
tal	cyfry
tal	liczby
shan	shan
iii	iii
sarajevo	sarajewie
människor	ludzie
människor	ludzi
människor	osoby
människor	people
människor	ludzie
slutade	zatrzymany
slutade	zatrzymane
slutade	przestał
world	świat
world	swiat
world	świata
world	świecie
world	world
august	sierpnia
august	augusta
august	august
august	sierpień
zeeland	zeeland
visar	wyświetlanie
visar	pokazanie
visar	pokazywanie
visar	pokazuje
visar	wyświetla
visar	wyświetlanie
visar	pokazy
visar	pokazuje
head	head
head	głowę
head	głowy
head	glowy
head	głowa
flyttade	przeniesiony
flyttade	przeniesiona
flyttade	przeniesione
flyttade	przeniesiono
nästan	prawie
nästan	niemal
nästan	prawie
egna	własne
egna	własny
egna	własna
ursprungligen	początkowo
ursprungligen	pierwotnie
ursprungligen	początkowo
ursprungligen	pierwotnie
nytt	nowości
nytt	nowe
nytt	nowość
nytt	nowy
nytt	nowa
sheng	sheng
brittiska	brytyjskie
brittiska	brytyjska
brittiska	brytyjski
brittiska	british
etiopien	etiopii
grande	grande
vars	czyja
vars	czyj
vars	czyje
grottor	jaskiń
grottor	jaskini
grottor	jaskinie
christian	chrześcijanin
christian	chrześcijański
christian	christian
christian	chrześcijanie
christian	krystian
just	dokładnie
labrador	labrador
klubben	club
klubben	klub
klubben	klubie
yta	powierzchnię
yta	powierzchni
yta	powierzchnia
yta	teren
yta	powierzchnia
yta	obszarze
yta	obszar
livskraftig	opłacalne
aires	aires
vatten	woda
vatten	wody
vatten	wody
vatten	wód
spelare	player
spelare	gracz
spelare	zawodnik
spelare	gracza
spelare	odtwarzacz
spelare	zawodnicy
spelare	graczy
spelare	gracze
buenos	buenos
själva	same
andersson	andersson
igen	ponownie
igen	znowu
start	start
start	rozpoczęcie
start	zacznij
start	początek
start	uruchamianie
start	starcie
oftast	zazwyczaj
oftast	zwykle
oftast	przeważnie
oftast	najczęściej
oftast	przeważnie
oftast	głównie
true	prawda
true	prawdziwe
true	true
richard	ryszard
richard	ryszarda
richard	richard
reservoar	zbiornik
berlin	berlin
byte	bajt
studerade	zbadane
studerade	badano
studerade	badane
studerade	studiował
studerade	badany
medlem	członka
medlem	członkowskie
medlem	członkiem
medlem	członek
ännu	acz
ännu	jeszcze
jan	jan
liten	małych
liten	mały
liten	małe
liten	niewielkie
liten	mała
liten	male
liten	małe
liten	little
liten	mało
liten	mały
liten	mała
liten	malutki
liten	malutka
liten	maleńki
liten	tiny
liten	malutkie
guatemala	gwatemali
version	wersja
version	wersji
version	wersję
manitoba	manitoba
information	informacje
information	informacja
guyana	gujany
guyana	gujana
stränder	shores
stränder	plaże
love	miłość
love	love
love	miłości
love	kocham
national	krajowa
national	krajowe
national	national
national	narodowy
national	krajowy
national	krajowych
sur	kwaśne
sur	sur
använder	używanie
använder	użycie
använder	używając
använder	wykorzystuje
använder	używa
använder	zastosowań
använder	zastosowania
typ	rodzaj
typ	wpisz
typ	typ
spelades	grało
spelades	grał
spelades	zagrali
arbete	pracuj
arbete	prace
arbete	pracy
arbete	praca
arbete	roboty
bättre	lepsza
bättre	lepiej
bättre	lepsze
problem	problem
problem	problemy
problem	kłopot
problem	kłopoty
problem	problemy
problem	zagadnienia
problem	kwestie
problem	problemy
problem	kwestii
grand	wielka
grand	grand
são	são
irland	irlandii
irland	irlandia
säga	powiedz
edward	edwarda
edward	edward
edward	edwardzie
bst	bst
grundades	założone
grundades	założony
grundades	założona
varmt	gorąco
varmt	hot
varmt	gorące
varmt	gorąca
varmt	gorący
varmt	ciepła
varmt	ciepło
varmt	ciepły
laget	ekipa
laget	team
laget	drużyny
laget	drużyna
laget	zespół
botten	bottoms
botten	dół
botten	dno
botten	dnie
botten	dole
botten	dolna
lilla	małe
lilla	little
lilla	mało
lilla	mały
lilla	mała
lilla	lilla
dog	zmarł
year	roku
year	rok
bror	bracie
bror	brat
bror	bror
washington	waszyngton
washington	washington
washington	waszyngtonie
washington	waszyngtonu
hög	wysoka
hög	wysokie
hög	high
hög	wysoki
hög	wysoko
vuxna	dorosłe
vuxna	dorośli
vuxna	dorosłych
vuxna	dorośli
vuxna	dorosły
vuxna	dorosłych
vuxna	dorosła
stod	stał
internationella	international
internationella	międzynarodowe
internationella	międzynarodowy
internationella	międzynarodowych
internationella	międzynarodowa
daniel	daniela
daniel	daniel
mark	znak
mark	oznacz
mark	zaznacz
mark	marka
mark	mark
arbetade	działał
arbetade	pracował
arbetade	działało
arbetade	pracowała
arbetade	zadziałało
marie	marie
japan	japonii
japan	japonia
förutom	poza
ville	ville
dagar	dni
dagar	days
församlingen	zgromadzenie
församlingen	kongregacji
församlingen	zgromadzenia
församlingen	zgromadzenie
församlingen	montaż
direkt	bezpośrednia
direkt	bezpośredni
direkt	bezpośrednie
direkt	direct
direkt	bezpośrednio
records	records
records	rekordy
records	zapisy
stift	pin
stift	diecezja
stift	diecezji
lund	lund
politiska	polityczny
politiska	politycznych
politiska	polityczne
politiska	polityczna
haft	mial
haft	miałem
haft	miała
haft	miał
mitten	środek
mitten	środkowy
mitten	środkowa
mitten	środek
mitten	centrum
mitten	center
mitten	ośrodek
georg	jerzego
georg	jerzy
georg	grzegorz
georg	george
georg	georg
alltid	zawsze
otto	otto
united	zjednoczone
united	united
united	zjednoczona
united	zjednoczeni
united	zjednoczonych
aktiv	aktywne
aktiv	aktywna
aktiv	aktywni
aktiv	aktywny
aktiv	czynne
inget	nic
silver	srebro
silver	srebrny
silver	srebra
silver	srebrne
silver	srebrna
silver	silver
henrik	henrik
henrik	henryka
henrik	henryk
henrik	henry
walker	walker
walker	walkera
karriär	kariera
karriär	kariery
karriär	karierę
karriär	kariera
karriär	kariery
president	przewodniczący
president	prezes
president	prezydent
president	przewodnicząca
president	prezydenci
federationen	federacji
federationen	federacja
mitt	rękawicę
mitt	mine
mitt	kopalnia
mitt	moja
mitt	mój
mitt	moje
kungliga	królewska
kungliga	królewski
kungliga	królewskie
kungliga	royal
kungliga	royals
alto	alto
nils	nils
slut	koniec
slut	end
liknande	podobni
liknande	podobna
liknande	podobny
liknande	podobne
belägen	zlokalizowany
belägen	położony
belägen	zlokalizowane
belägen	położony
högre	głośniej
högre	wyżej
högre	wyższe
högre	wyższy
högre	wyższa
league	league
league	liga
league	lidze
league	ligi
johannes	johannes
johannes	jan
johannes	johna
johannes	janek
johannes	john
johannes	jana
person	osoba
person	osoby
anspråk	twierdził
anspråk	twierdziło
anspråk	twierdziły
anspråk	twierdziła
anspråk	roszczenia
anspråk	należności
anspråk	wierzytelności
anspråk	twierdzi
anspråk	twierdzenia
anspråk	twierdząc
anspråk	roszczenia
anspråk	roszczenie
anspråk	twierdzenie
anspråk	twierdzą
pointe	pointe
komma	przecinek
komma	przyjdzie
anses	rozpatrywane
anses	rozważane
anses	badanym
små	małych
små	mały
små	małe
små	niewielkie
små	mała
små	male
spela	graj
spela	zagraj
spela	play
spela	odtwarzanie
spela	granie
spela	gra
pulau	pulau
bilder	zdjęcia
bilder	obrazów
bilder	obrazy
bilder	obrazki
bilder	zdjęcia
bilder	obrazki
bilder	zdjecia
bilder	slajdy
bilder	slajdów
bilder	fotografie
bilder	zdjęcia
bilder	zdjęć
bilder	zdjecia
nummer	numer
nummer	liczba
nummer	numery
nummer	cyfry
nummer	liczby
länge	długi
länge	długa
länge	długo
länge	długie
länge	long
hand	rękę
hand	dłoń
hand	ręka
slaget	bitwa
slaget	battle
slaget	bitwie
slaget	bitwy
slaget	walka
spelet	mecz
spelet	game
spelet	gry
spelet	gra
väg	drodze
väg	szlak
väg	trasy
väg	trasa
väg	drogowy
väg	drogi
väg	drodze
väg	droga
väg	road
rum	pokoje
rum	pomieszczenie
rum	pokój
pierre	pierre
djur	zwierząt
djur	zwierzęta
djur	zwierząt
djur	zwierzak
djur	zwierzęta
djur	zwierzę
central	centralnego
central	central
central	centralny
central	środkowa
central	centralne
central	centralna
färg	kolor
färg	kolory
färg	barwa
färg	koloru
färg	kolor
färg	kolory
färg	barwa
färg	kolorowy
färg	farba
färg	farby
strand	brzegu
strand	brzeg
strand	plaża
strand	strand
säsong	sezonie
säsong	sezon
företaget	towarzystwo
företaget	kompania
företaget	firma
företaget	firmy
företaget	spółka
företaget	przedsiębiorstwo
regi	skierowany
regi	skierowana
regi	reżyseria
regi	skierowane
regi	kierowanie
regi	auspicjami
glest	nieliczne
punkt	akapitu
punkt	ustęp
punkt	paragraf
punkt	akapit
punkt	kropka
punkt	dot
punkt	punkt
punkt	pkt
punkt	point
big	duża
big	duże
big	big
big	wielka
big	duży
big	wielki
områden	regiony
områden	rejony
områden	regionów
områden	tereny
områden	obszary
områden	obszarach
områden	powierzchnie
gifte	zamężna
gifte	żonaty
europeiska	europejska
europeiska	europejski
europeiska	europejskiej
europeiska	europejskie
europeiska	european
skriva	piszcie
skriva	pisać
skriva	napisać
skriva	napisz
skriva	pisz
skriva	pisanie
skriva	pisać
skriva	wpisanie
skriva	pisanie
skriva	pisać
skriva	pismo
international	international
international	międzynarodowe
international	międzynarodowy
international	międzynarodowych
international	międzynarodowa
börjar	uruchamianie
börjar	zaczyna
börjar	rozpoczęcie
börjar	zaczynamy
börjar	początek
börjar	początku
börjar	poczatek
börjar	początek
avsnitt	odcinki
avsnitt	sekcje
avsnitt	sekcję
avsnitt	sekcji
avsnitt	dział
avsnitt	sekcja
avsnitt	odcinek
avsnitt	epizod
avsnitt	odcinki
avsnitt	odcinków
bas	baza
bas	podstawa
bas	base
bas	bazy
bas	bas
bas	bass
bas	bas
sankt	sankt
sankt	święty
sankt	święta
sankt	saint
serra	serra
eget	własne
eget	własny
eget	własna
sulawesi	celebes
fotboll	football
fotboll	futbol
bok	książkę
bok	książka
bok	książki
bok	księga
bok	bok
lyckades	zarządzane
lyckades	udało
lyckades	zarządzany
#aaa	#aaa
sven	sven
île	île
white	biel
white	białe
white	white
white	biała
white	biały
ord	słowo
ord	slowo
ord	slowa
ord	słowa
ord	słów
referens	odniesienie
referens	referencyjne
referens	odniesienia
tall	wysoka
tall	wysoki
tall	wysokie
tall	sosna
tall	pine
tall	sosny
fortsatte	kontynuacja
fortsatte	kontynuował
fortsatte	dalszy
delvis	częściowa
delvis	częściowo
delvis	częściowy
delvis	częściowe
delvis	częściowo
delvis	częściowo
museum	muzeum
museum	museum
sju	siódemka
sju	siedmiu
sju	siedem
unit	jednostka
unit	jednostki
unit	unit
verksamhet	operacji
verksamhet	operacje
verksamhet	działania
verksamhet	działalności
verksamhet	działalność
verksamhet	aktywność
verksamhet	działalności
verksamhet	czynność
verksamhet	działalność
verksamhet	aktywności
lever	wątroba
lever	wątroby
position	położenie
position	stanowisko
position	pozycja
minst	minimalna
minst	minimum
minst	minimalny
minst	najmniej
adolf	adolph
adolf	adolf
adolf	adolf
albert	alberta
albert	albert
albert	albercie
betyder	środki
betyder	oznacza
utflöde	odpływ
utflöde	odpływu
utflöde	ścieki
ned	ned
ned	neda
belgien	belgii
belgien	belgia
böcker	książki
böcker	książek
olof	olof
texas	teksasu
texas	teksas
texas	texas
victoria	wiktoria
victoria	wiktorii
victoria	victoria
officiella	oficjalne
officiella	oficjalna
officiella	urzędnik
officiella	urzędowym
officiella	oficjalnie
officiella	oficjalny
rev	rafy
rev	rev
rev	rafy
rev	rafa
långa	ling
långa	długi
långa	długa
långa	długo
långa	długie
långa	long
heinrich	heinrich
fotbollsspelare	piłkarzy
fotbollsspelare	piłkarz
solid	stałe
solid	solidne
solid	solidna
solid	solidny
magnus	magnus
slott	zamki
slott	zamków
slott	zamek
slott	castle
slott	zamku
slott	pałac
slott	pałacu
slott	palace
familj	rodzina
familj	rodziny
familj	rodzinne
familj	rodzinka
familj	rodzinnie
huset	house
huset	domu
huset	dom
regeringen	gabinet
regeringen	rządowe
regeringen	rząd
regeringen	rządowy
trummor	beczki
trummor	bębny
spel	hazardu
spel	hazard
spel	mecz
spel	game
spel	gry
spel	gra
spel	mecze
spel	gier
spel	gry
aten	atenach
aten	aten
aten	ateny
svenskt	szwedzki
svenskt	szwedzkie
svenskt	szwedzka
rad	wiersz
rad	linia
rad	line
rad	linii
rad	rad
rad	rząd
rad	wiersz
rad	row
sett	widziałem
sett	widziane
sett	widziany
länet	hrabstwo
länet	okręg
länet	hrabstwa
länet	powiat
johansson	johansson
hus	house
hus	domu
hus	dom
långt	daleki
långt	dalekie
långt	długi
långt	długa
långt	długo
långt	długie
långt	long
förlorade	zagubiona
förlorade	zagubiony
förlorade	stracił
förlorade	stracone
förlorade	utracone
tio	tio
tio	dziesięć
tio	dziesiątka
par	para
par	par
par	parami
par	pary
par	par
par	pary
par	pary
par	para
enbart	tylko
stefan	stephen
stefan	stefan
stefan	stephena
stefan	stefana
stefan	stefan
stefan	stefanie
fast	utknął
