категория	kategória
франция	franciaország
франция	france
композитор	zeneszerző
должности	pozíciók
должности	pozíció
должности	bejegyzések
должности	hozzászólások
семьи	családok
семьи	családi
семьи	családtag
семьи	család
военный	katonaság
военный	katonai
военный	hadsereg
английский	angolul
английский	angol
числа	számok
создание	létrehozása
создание	létrehozása
создание	alkotás
создание	teremtés
создание	létrehozása
создание	létrehozva
азии	ázsiai
азии	ázsiai
азии	ázsia
петербург	petersburg
актриса	színésznő
писать	írással
писать	írás
писать	írása
корпус	burkolat
корпус	hull
корпус	hajótest
корпус	corpus
корпус	hadtest
корпус	alakulat
относительно	viszonylag
членов	tagjai
членов	tagok
членов	tagoknak
членов	képviselők
позиции	pozíciók
позиции	pozíció
речь	beszéde
речь	beszéd
евгений	jevgenyij
евгений	eugene
жена	feleségem
жена	felesége
жена	feleség
борис	boris
борис	borisz
альбомы	albumok
вики	wiki
вики	vicky
вики	vicki
центральной	központi
правительство	kormány
правительство	kormányzat
слишком	is
слишком	túl
энциклопедия	enciklopédia
энциклопедия	enciklopédia
поэт	költő
революции	forradalom
революции	forradalmak
заместитель	helyettes
заместитель	megbízott
парк	park
уровня	szint
уровня	szintű
мало	malo
мало	kis
мало	kicsi
мало	kevés
возможности	lehetőségek
возможности	lehetőséget
возможности	lehetőség
возможности	lehetőségek
возможности	lehetőségeket
позволяет	enged
позволяет	lehetővé
позволяет	megengedi
ран	sebek
фамилия	vezetéknév
третий	harmadik
третий	harmadszor
формы	formák
формы	nyomtatvány
формы	formák
избран	megválasztott
начальник	főnök
начальник	felügyelő
министерства	minisztériumok
брат	tesó
брат	testvér
писал	írt
писал	irtam
писал	írta
писал	írtam
могу	tud
могу	can
могу	lehet
цвета	színek
цвета	színek
цвета	színes
цвета	színe
цвета	szín
цвета	színek
цвета	színes
цвета	színe
цвета	szín
победы	győzelem
победы	győzelem
победы	nyerő
середине	közép
единицы	egységek
единицы	egység
единицы	egység
единицы	unit
интервью	interjú
интервью	interjúk
интервью	interjú
путь	utat
путь	ösvény
путь	útvonal
путь	út
новое	újdonság
новое	új
бывший	korábbi
книг	könyveket
книг	könyvek
книг	könyv
шоу	shaw
шоу	mutasd
шоу	show
республика	köztársaság
участок	cselekmény
темп	lépést
темп	tempó
фильмов	filmek
фильмов	filmeket
служил	szolgálta
служил	szolgált
организация	szervezés
организация	szervezet
организация	szervezés
организация	szervezet
красного	piros
красного	piroska
красного	vörös
события	események
события	esemény
события	rendezvények
