மற்றும்	dhe
பயனர்	përdoruesi
பயனர்	përdorues
தொடர்	serial
தொடர்	seriale
தொடர்	vazhdoni
தொடர்	vazhdojn
தொடர்	vazhdo
தொடர்	vazhdojnë
தொடர்	vazhdoni
போன்றவை	etj
ஜூன்	jun
ஜூன்	qershor
ஜூன்	qershori
ஜூன்	june
ஜூன்	qershorin
ஜூன்	qeshor
வழியாக	via
வழியாக	përmes
வழியாக	nëpërmjet
உறுப்பினர்	pjesëtar
உறுப்பினர்	anëtar
உறுப்பினர்	antare
உறுப்பினர்	antar
உறுப்பினர்	anëtarësimin
உறுப்பினர்	anëtarësimi
உறுப்பினர்	anëtarësim
உறுப்பினர்	klienti
உறுப்பினர்	klient
உறுப்பினர்	klientit
ஆசிரியர்	kryeredaktor
ஆசிரியர்	redaktor
ஆசிரியர்	editori
ஆசிரியர்	mësues
ஆசிரியர்	mesues
ஆசிரியர்	mësuesi
ஆசிரியர்	autor
ஆசிரியர்	autori
ஆசிரியர்	autore
ஆஃப்	off
ஆஃப்	fikur
முக்கியமான	rëndësishme
முக்கியமான	kritikë
முக்கியமான	kritik
முக்கியமான	kritike
தொடர்பு	kontakt
தொடர்பு	kontakti
தொடர்பு	kontaktoni
ஜூலை	korrik
ஜூலை	korriku
ஆற்றல்	energji
ஆற்றல்	energjia
கிலோ	kile
கிலோ	kilogram
கிலோ	kilo
வேலை	pune
வேலை	punet
வேலை	puna
வேலை	puno
வேலை	punë
வேலை	pun
வேலை	punë
இருக்கலாம்	mbase
இருக்கலாம்	ndoshta
சமய	fetar
சமய	fetarë
சமய	fetare
பணி	punë
பணி	pune
பணி	punet
பணி	puna
பணி	puno
பணி	punë
பணி	pun
பணி	aktiviteti
பணி	detyra
பணி	detyrë
கதை	historia
கதை	storie
கதை	tregim
கதை	histori
அதிகமாக	mezi
அதிகமாக	zor
இடையே	mes
இடையே	midis
பட்டம்	diplomimi
பட்டம்	diplomim
பட்டம்	diplomimin
பட்டம்	gradë
பட்டம்	diplomë
பட்டம்	shkalla
பட்டம்	balonë
பட்டம்	ballon
வழி	shteg
வழி	gjurmë
வழி	gjurmet
வழி	rrug
வழி	way
அப்போது	pastaj
அப்போது	atëherë
அப்போது	atehere
விடுதலை	çlirimi
விடுதலை	çlirimtare
விடுதலை	çlirimin
விடுதலை	çlirim
விடுதலை	lirinë
விடுதலை	liri
விடுதலை	liria
ஆகஸ்ட்	gusht
ஆகஸ்ட்	gushti
ஆகஸ்ட்	august
தேதி	datë
தேதி	date
தேதி	data
தேதி	takim
பிறந்த	lindja
பிறந்த	lindi
பிறந்த	linde
இன்னும்	dhe
இன்னும்	akoma
இன்னும்	ende
ஜான்	gjoni
ஜான்	xhon
ஜான்	john
ஜான்	gjon
ஜான்	jon
ஜான்	jaan
அடுத்து	tjetër
அடுத்து	tjetra
அடுத்து	tjetri
அடுத்து	tjeter
அடுத்து	next
சேவை	shërbim
சேவை	shërbimi
கருத்து	komentoni
கருத்து	komenti
கருத்து	koment
கருத்து	komente
கருத்து	reagimi
கருத்து	reagimet
கருத்து	reagim
கருத்து	teme
கருத்து	temë
கருத்து	tema
காரணம்	arsyje
காரணம்	arsyen
காரணம்	arsyeja
காரணம்	arsye
காரணம்	kauzë
காரணம்	shkaku
காரணம்	sepse
தனி	privatë
தனி	privat
தனி	private
தனி	ndahen
அவருக்கு	atij
அவருக்கு	ate
அவருக்கு	atë
நீண்ட	boing
நீண்ட	gjate
நீண்ட	gjata
நீண்ட	gjat
நீண்ட	long
நீண்ட	gjatë
பள்ளி	shkoll
பள்ளி	shkolla
பள்ளி	shkollë
மகன்	biri
மகன்	biro
மகன்	bir
சர்வதேச	internacional
சர்வதேச	international
சர்வதேச	internacionale
சர்வதேச	ndërkombëtar
சர்வதேச	ndërkombëtare
எல்லா	krejt
எல்லா	gjith
பொருட்கள்	objektet
பொருட்கள்	objekte
பொருட்கள்	elementët
பொருட்கள்	objekte
பொருட்கள்	elementë
பொருட்கள்	sende
பொருட்கள்	prodhime
பொருட்கள்	produkte
பொருட்கள்	produktet
பொருட்கள்	prodhimet
பொருட்கள்	furnizimet
பொருட்கள்	furnizime
மின்	elektrike
மின்	elektrik
என்றால்	nënkupton
ஏழு	shtate
ஏழு	shtatë
ஏழு	shtata
நடைபெற்ற	mbajtur
நடைபெற்ற	mbajt
நடைபெற்ற	mbahet
முன்னர்	përpara
முன்னர்	perpara
முன்னர்	para
பொறியியல்	inxhinieria
பொறியியல்	inxhinieri
கா	kha
அமைப்புகள்	organizata
அமைப்புகள்	organizatat
அமைப்புகள்	parametrat
அமைப்புகள்	rregullimet
அமைப்புகள்	rregullime
மொழிகள்	gjuhët
மொழிகள்	gjuhë
அத்துடன்	gjithashtu
முழு	plot
முழு	full
முழு	plote
முழு	plotë
முதன்மை	krye
முதன்மை	maje
முதன்மை	top
முதன்மை	sipër
முதன்மை	majë
முதன்மை	kryesor
முதன்மை	parësore
முதன்மை	primare
முதன்மை	primar
முதன்மை	parësor
முதன்மை	kryesore
முதன்மை	main
முதன்மை	kryesor
மணி	mani
மணி	ore
மணி	orë
மணி	zile
மணி	zilja
மணி	kambana
மணி	belli
மணி	bell
தொகுப்பு	pakoja
தொகுப்பு	pako
தொகுப்பு	paketë
தொகுப்பு	pakete
தொகுப்பு	paketa
தொகுப்பு	grumbullim
தொகுப்பு	koleksion
தொகுப்பு	koleksioni
தொகுப்பு	mbledhja
தொகுப்பு	përbërjen
தொகுப்பு	përbërja
தொலைவில்	larg
தொலைவில்	larg
மருத்துவ	mjekësore
மருத்துவ	mjekësor
மருத்துவ	mjeksor
வணிக	komerciale
வணிக	komercial
வணிக	reklamë
திருமணம்	martohu
திருமணம்	martohen
திருமணம்	martohet
திருமணம்	martuar
திருமணம்	married
திருமணம்	martesë
திருமணம்	martese
திருமணம்	martesa
திருமணம்	martes
திருமணம்	dasem
திருமணம்	martesë
திருமணம்	dasmes
திருமணம்	dasëm
திருமணம்	dasme
திருமணம்	dasma
நீங்கள்	ty
நீங்கள்	ju
நீங்கள்	ti
நீங்கள்	jush
இயேசு	jezusi
இயேசு	jezus
கருதப்படுகிறது	konsideruar
கருதப்படுகிறது	konsiderohet
நடித்த	starring
பொதுவான	përbashkët
பொதுவான	publik
பொதுவான	publikë
பொதுவான	publike
பொதுவான	publiku
பொதுவான	public
பொதுவான	gjeneral
பொதுவான	gjenerali
பொதுவான	përgjithshëm
பொதுவான	general
சமயம்	feja
சமயம்	religjioni
சமயம்	fe
சமயம்	komunitet
சமயம்	bashkësia
சமயம்	komuniteti
எதிராக	kundra
எதிராக	kundër
காஞ்சிபுரம்	kanchipuram
ஸ்ரீ	sri
ஸ்ரீ	sree
விட்டு	lere
விட்டு	lëre
பக்கம்	faqe
பக்கம்	faqja
பக்கம்	faqen
உள்ளிட்ட	hynë
உள்ளிட்ட	hyre
உள்ளிட்ட	hyri
அதிகம்	high
அதிகம்	lart
அதிகம்	lartë
நாட்கள்	ditëve
நாட்கள்	ditet
நாட்கள்	ditë
நாட்கள்	ditët
திருத்தந்தை	papa
மாற்றம்	konvertimit
மாற்றம்	pasa
மாற்றம்	ndryshoni
மாற்றம்	ndryshoje
மாற்றம்	ndrysho
மாற்றம்	ndryshim
மாற்றம்	ndryshimi
கழகம்	shoqatës
கழகம்	shoqërimi
கழகம்	shoqata
கழகம்	shoqatë
இறுதி	mbarimi
இறுதி	fund
இறுதி	fundi
இறுதி	end
இறுதி	perfundim
இறுதி	finalja
இறுதி	finale
இறுதி	final
இறுதி	përfundimtar
இணைய	interneti
இணைய	internet
வகைகள்	llojet
வகைகள்	tipe
வகைகள்	lloje
வகைகள்	kategori
வகைகள்	kategoritë
சீன	kinez
சீன	kinezisht
சீன	kineze
பொருளாதார	ekonomikë
பொருளாதார	ekonomik
பொருளாதார	ekonomike
பொருளாதார	ekonomik
பொருளாதார	ekonomike
பொருளாதார	ekonomia
பொருளாதார	ekonomi
இயற்கை	natyral
இயற்கை	natyrale
இயற்கை	natyrore
இயற்கை	natyre
இயற்கை	natyra
தலைமை	shef
தலைமை	shefi
வேதியியல்	kimi
வேதியியல்	kimisë
வேதியியல்	kimia
நிதி	financa
நிதி	finance
நிதி	financë
போக்குவரத்து	transportin
போக்குவரத்து	transport
போக்குவரத்து	transporti
போக்குவரத்து	transport
போக்குவரத்து	transporti
இருந்தன	ishin
இருந்தன	ishim
இருந்தன	shim
இருந்தன	ishe
புகழ்	arsyetime
புகழ்	justifikime
புகழ்	arsyetimet
புகழ்	fama
புகழ்	famë
புகழ்	famës
புகழ்	fame
புகழ்	falenderimi
புகழ்	lavdërim
முன்பு	ago
முன்பு	mëparë
முன்பு	përpara
முன்பு	perpara
முன்பு	para
அதிகமான	high
அதிகமான	lart
அதிகமான	lartë
அதிகமான	maksi
அதிகமான	max
அதிகமான	maks
கீழே	poshtë
கீழே	poshte
கீழே	posht
கீழே	poshtë
கீழே	nën
கீழே	poshtë
பிப்ரவரி	shkurtit
பிப்ரவரி	shkurt
பிப்ரவரி	shkurti
செய்தி	historia
செய்தி	storie
செய்தி	tregim
செய்தி	histori
செய்தி	news
செய்தி	lajmi
