dhe	ja
fusha	kenttiä
fusha	kenttä
fusha	kenttää
fusha	kentän
fusha	alueilla
fusha	alueet
anglisht	englanti
anglisht	englantia
anglisht	englanniksi
anglisht	englannin
forma	muotoja
forma	hahmot
forma	muodot
forma	muodot
forma	muotoa
forma	muotoon
forma	muodon
forma	muoto
forma	muodosta
forma	muoto
forma	muodossa
forma	lomake
fillimisht	aluksi
fillimisht	alunperin
fillimisht	alunperin
muaj	kuukaudet
muaj	kuukautta
muaj	kuukausia
muaj	kuukaudessa
muaj	kuukausi
muaj	kuukauden
muaj	kuukautta
publike	julkinen
publike	julkisen
publike	julkiset
shënuar	maalin
shënuar	merkitsi
shënuar	merkitty
shënuar	merkityt
shtet	maa
shtet	valtio
shtet	maata
shtet	maan
shtet	osavaltio
shtet	valtion
shtet	valtio
demokratike	demokraattiset
demokratike	demokraattinen
veten	itselleni
veten	itse
veten	itsellesi
veten	itse
filmi	elokuvan
filmi	elokuva
filmi	leffa
filmi	elokuva
filmi	kalvo
filmi	filmi
veçanërisht	erityisesti
veçanërisht	varsinkin
veçanërisht	etenkin
veçanërisht	nimenomaan
veçanërisht	nimenomaisesti
moderne	moderni
moderne	modernia
moderne	modernit
moderne	nykyaikainen
metra	mittarit
metra	metriä
artit	taide
artit	taidetta
artit	taidetta
artit	taideteos
gjithmonë	aina
tashmë	jo
york	yorkiin
york	york
york	yorkin
kryer	sitoutuneet
kryer	sitoutunut
kryer	sidotut
kryer	sitoutui
postal	postinumero
gjermani	saksa
gjermani	saksan
sur	sur
erdhi	saapuivat
erdhi	saapuneet
erdhi	saapui
erdhi	saapunut
erdhi	tuli
erdhi	tulis
dorë	käsi
dorë	käden
sukses	menestys
sukses	menestystä
sukses	onnistuminen
gjate	pitkät
gjate	kauan
gjate	pitkä
gjate	pitkään
gjate	long
world	maailmassa
world	maailma
world	maailmaa
world	maailman
world	world
world	maailmaan
paris	pariisiin
paris	pariisi
paris	pariisin
shtatë	seiska
shtatë	seitsemän
shtatë	seitsemäs
këngë	kappaleet
këngë	laulut
këngë	kappaleita
këngë	lauluja
këngë	biisi
këngë	song
këngë	laulua
këngë	laulu
këngë	kappale
megjithëse	vaikka
megjithëse	tosin
megjithëse	vaikkakin
megjithëse	vaikka
megjithëse	tosin
megjithëse	vaik
vazhdoi	jatkoa
vazhdoi	jatkettiin
përmban	sisältää
përmban	sisältävät
targa	laatat
targa	lautaset
targa	lautasia
targa	levyt
targa	kilvet
menjëherë	heti
menjëherë	välittömästi
gati	valmis
gati	valmiina
robert	robert
club	klubi
club	club
club	kerho
club	seura
libër	kirja
libër	kirjaa
libër	varaa
përfundoi	suoritettu
përfundoi	päätökseen
përfundoi	päättynyt
përfundoi	loppui
përfundoi	päättyi
përfundoi	päättynyt
përfundoi	valmis
përfundoi	valmiit
përfundoi	päättynyt
mire	hyvää
mire	hyvä
sistem	järjestelmän
sistem	systeemi
sistem	järjestelmä
sistem	system
des	des
shekulli	vuosisadan
shekulli	vuosisata
periudhë	jakso
periudhë	ajanjakso
vazhdon	jatkuu
shoqërore	humanities
shoqërore	yhteiskunnallinen
shoqërore	sosiaaliset
shoqërore	sosiaalisen
shoqërore	sosiaalinen
shoqërore	yhteiskunnallinen
artikuj	artikkelit
artikuj	artikkeleita
artikuj	artiklat
sotme	tänään
sotme	today
shkrimtar	kirjoittaja
shkrimtar	kirjailija
shkrimtar	käsikirjoittaja
qartë	tyhjennä
qartë	selvää
qartë	kirkas
qartë	selvästi
qartë	selkeästi
huaj	muukalainen
huaj	vieras
huaj	ulkomaan
huaj	ulkomaalainen
huaj	ulkomainen
huaj	ulkomaiset
francez	ranska
francez	ranskan
francez	ranskalaiset
francez	ranskalaisia
francez	ranskalainen
thjeshtë	yksinkertaiset
thjeshtë	yksinkertaista
thjeshtë	yksinkertainen
thjeshtë	yksinkertaisesti
fshatrat	kylien
fshatrat	kyliä
vlera	arvot
vlera	arvoja
vlera	arvoa
vlera	arvo
sikur	tykkää
sikur	kuten
sikur	kuin
themeluar	perustettiin
themeluar	perustettu
themeluar	perusti
themeluar	perustettu
rol	roolin
rol	rooli
ndërkombëtar	kansainvälisen
ndërkombëtar	kansainvälinen
ndërkombëtar	kansainväliset
bashkimi	unioni
bashkimi	unionin
bashkimi	fuusio
bashkimi	sulautuminen
bashkimi	yhtenäisyys
bashkimi	yhtenäisyyttä
bashkimi	yhtenäisyyden
bashkimi	liittymässä
bashkimi	liittyminen
lumi	joen
lumi	joki
maqedoni	makedonian
maqedoni	makedonia
golin	maali
golin	tavoite
golin	päämäärä
golin	tavoitteen
toka	maa
toka	maapallo
toka	maan
toka	maa
toka	maata
raste	tapausten
raste	tapaukset
raste	tapauksissa
here	aikoja
here	ajat
here	kertaa
here	times
here	aika
here	ajan
here	aikaa
xxxx	xxxx
filluan	alkanut
filluan	alkoi
filluan	aloitti
filluan	aloitettu
shkurtër	lyhyet
shkurtër	lyhyt
shkurtër	lyhyt
shkurtër	lyhyesti
yyyy	vvvv
roman	roman
roman	roomalainen
roman	rooman
roman	romaani
william	william
william	williamin
uefa	uefa
vendosi	päättänyt
vendosi	päätettiin
vendosi	päätetty
vendosi	päätti
mbetur	jäljellä
rruga	kadulle
rruga	street
rruga	katu
rruga	tie
rruga	tien
rruga	maantie
rruga	road
ndoshta	ehkä
ndoshta	ehkäpä
ndoshta	ehkä
ndoshta	luultavasti
ndoshta	todennäköisesti
ndoshta	varmaan
kupa	maljaa
kupa	kupit
kupa	kuppi
kupa	kuppia
kupa	muki
kupa	cupin
kupa	cup
ekonomik	taloudelliset
ekonomik	taloudellinen
bukur	kaunista
bukur	kaunotar
bukur	kaunis
bukur	kauniit
bukur	aika
bukur	nätti
bukur	mukavaa
bukur	hienot
bukur	hieno
bukur	kiva
jean	jean
turke	turkkilainen
turke	turkin
turke	turkki
ulët	matala
ulët	matalalla
ulët	vähä
ulët	alhainen
periudha	jakso
periudha	ajanjakso
periudha	kuukautiset
periudha	kaudet
periudha	jaksot
real	real
real	todellinen
real	oikea
real	aito
real	todellista
jetojnë	live
jetojnë	livenä
jetojnë	elä
jetojnë	elää
publik	julkinen
publik	julkisen
publik	julkiset
pavarur	itsenäiset
pavarur	riippumaton
pavarur	itsenäinen
pavarur	freelance
ushtria	armeija
ushtria	sotilas
ushtria	sotilaallinen
ushtria	armeijan
ushtria	armeija
ushtria	armeijan
lind	syntynyt
lind	syntyneet
lind	syntyi
lind	lind
fundi	loppu
fundi	loppua
fundi	päättyy
fundi	lopussa
fundi	päättynyt
ndarë	jaettuna
ndarë	jaettu
klubi	klubi
klubi	club
klubi	kerho
klubi	seura
fakt	fakta
fakt	faktaa
fakt	tosiasia
kuqe	punaiset
kuqe	punainen
kuqe	punaista
kuqe	red
pasha	pasha
puna	työn
puna	työ
puna	työt
puna	työtä
udhëheqëse	johtavan
udhëheqëse	johtava
udhëheqëse	johtavat
udhëheqëse	johtaa
vdekur	kuolleet
vdekur	kuollut
university	korkeakoulu
university	yliopisto
www	www
gjeografike	maantieteelliset
gjeografike	maantieteellinen
gjeografike	maantieteelliset
gjeografike	maantieteellinen
madrid	madrid
madrid	madridin
madrid	madridissa
njësi	yksikköä
njësi	yksiköt
njësi	yksikön
njësi	yksikköä
njësi	yksikkö
osman	osman
qytetet	kaupunkien
qytetet	kaupungit
qytetet	kaupunkeja
qytetet	kaupunkien
qytetet	kaupungit
https	https
gazeta	lehti
gazeta	sanomalehti
gazeta	sanomalehteä
gazeta	sanomalehdet
gazeta	lehdet
gazeta	sanomalehtiä
gazeta	paperi
gazeta	paperia
rritur	aikuiset
rritur	aikuinen
rritur	aikuista
rritur	aikuisten
format	muotoja
format	hahmot
format	muodot
format	muodossa
format	muoto
zgjedhur	valittu
zgjedhur	valittuna
zgjedhur	valitut
zgjedhur	valittiin
anëtarët	jäseniä
anëtarët	jäsenet
banorët	asukkaita
banorët	asukkaat
banorët	asukasta
banorët	asukkaille
banorët	asukkaita
banorët	asukkaat
fuqi	teho
fuqi	power
fuqi	voima
fuqi	voimia
fuqi	valta
fuqi	valtaa
duhej	tarvita
duhej	tarvittiin
duhej	tarvitaan
duhej	tarvittu
kalon	kulkee
punoi	työskennellyt
punoi	työskenteli
punoi	toiminut
katolike	katolinen
katolike	katolilainen
doli	poistui
artikulli	momentti
artikulli	artikkeli
artikulli	artikla
shkollë	koulussa
shkollë	koulun
shkollë	koulu
shkollë	koulua
shkollë	school
seri	sarja
seri	sarjat
përbashkët	jakanut
përbashkët	jakoi
përbashkët	jaettu
përbashkët	jaetut
përbashkët	yleistä
përbashkët	yhteisen
përbashkët	yleiset
përbashkët	yleinen
përbashkët	yhteinen
përbashkët	yhteisen
akoma	vielä
akoma	vieläkin
akoma	edelleen
akoma	yhä
akoma	vielä
akoma	silti
britanisë	britannian
britanisë	britannia
rezultat	tulos
rezultat	tuloksena
rezultat	lopputulos
rezultat	tuloksen
rezultat	tulosta
fëmijët	lapsia
fëmijët	lapset
fëmijët	lasten
fëmijët	lapsia
fëmijët	lapset
profesor	professori
ngjarje	tapahtuman
ngjarje	tapahtuma
ngjarje	tapahtumaan
ngjarje	tapahtumat
ngjarje	tapahtumien
ngjarje	tapahtumia
cet	cet
pika	pisteet
pika	pisteitä
pika	pisteen
pika	kohta
pika	pistettä
pika	piste
pika	point
vendasit	paikalliset
vendasit	paikallisia
vendasit	alkuasukkaita
posta	mail
posta	postia
posta	posti
posta	sähköposti
fakultetin	tiedekunnan
kaloi	käytettyä
kaloi	käytetyt
kaloi	vietti
kaloi	käytetty
kaloi	vietetty
kaloi	ristissä
kaloi	ylitti
kaloi	ylitetty
kaloi	kulunut
derisa	till
derisa	kunnes
derisa	kunnes
lehtë	helppo
lehtë	helppoa
tej	pidemmälle
qene	ollut
qene	ollu
qene	oltu
greqi	kreikka
jeton	asuminen
jeton	elävä
jeton	elää
jeton	eläminen
jeton	elävät
jeton	live
jeton	livenä
jeton	elä
jeton	elää
jeton	elämät
jeton	asuu
pjese	osa
pjese	osaa
pjese	osittain
xhamia	moskeija
nisur	käynnistetty
nisur	aloitettu
nisur	käynnistetty
nisur	käynnisti
nisur	käynnistettiin
arrin	saapuu
hoxha	hoxha
rëndë	raskasta
rëndë	painava
rëndë	raskas
rëndë	raskaat
bin	bin
bin	papua
bin	bean
charles	charles
charles	kaarle
vrarë	murhattu
vrarë	murhasi
vrarë	murhattiin
vrarë	tapettu
vrarë	tappanut
vrarë	tappoi
united	yhdistyneiden
united	yhdistynyt
united	yhdistyneet
united	united
united	yhtenäinen
ismail	ismail
projekte	projektit
projekte	hankkeet
projekte	hankkeiden
projekte	hankkeita
vendeve	maissa
vendeve	maat
vendeve	valtiot
vendeve	maiden
league	league
league	liiga
sulltani	sulttaani
pothuajse	lähes
pothuajse	melkein
fituesit	voittajia
fituesit	voittajat
barcelona	barcelonan
barcelona	barcelonassa
barcelona	barcelona
gjallë	hengissä
gjallë	elävä
gjallë	elävänä
gjallë	elossa
pamje	näkymä
pamje	view
pamje	näytä
pamje	mieltä
class	luokan
class	luokka
sistemin	järjestelmän
sistemin	systeemi
sistemin	järjestelmä
sistemin	system
shkon	juoksee
shkon	menossa
shkon	menee
david	david
mundësi	mahdollisuus
mundësi	sattuma
mundësi	chance
mundësi	mahdollisuus
mundësi	tilaisuus
mundësi	mahdollisuus
mundësi	tilaisuuden
lokale	paikallinen
lokale	paikalliset
lokale	paikallisia
lokale	paikallisesti
lokale	paikallisten
lokale	paikallista
ndryshëm	erilaiset
ndryshëm	erilainen
ndryshëm	eri
ndryshëm	erilaista
gjon	johannes
gjon	john
gjon	jukka
pikërisht	nimenomaan
mbetet	jäännökset
mbetet	pysyy
mbetet	viive
mbetet	lag
tona	meijän
tona	meidän
portal	portaalin
portal	portaali
portal	portti
çmimi	hinta
çmimi	hinnan
çmimi	hintaa
çfarë	mitä
çfarë	mikä
kthehet	palauttaa
treguar	näytetty
page	palkan
page	palkat
page	palkka
finlanda	suomi
finlanda	finland
finlanda	suomea
mbas	jälkeen
mbas	after
fizike	fyysiset
fizike	fyysinen
fizike	fyysistä
mesatare	väli
mesatare	keskimääräinen
mesatare	keskiarvo
mesatare	keskikokoinen
serb	serbia
serb	serbian
përbërë	komposiitti
lloje	lajikkeiden
lloje	lajikkeet
lloje	tyypit
guvernator	kuvernööri
vështirë	kova
vështirë	kovaa
vështirë	rankkaa
vështirë	kova
vështirë	kovaa
vështirë	rankkaa
vështirë	vaikeaa
vështirë	vaikea
vështirë	vaikeat
vështirë	hankala
vështirë	hankalaa
shkallë	tikkaita
shkallë	tikkaat
shkallë	tikkaita
shkallë	tikkaat
uji	vettä
uji	vesi
uji	nestettä
uji	neste
uji	nesteen
ndeshjet	ottelut
ndeshjet	tulitikkuja
ndeshjet	täsmää
ngjashme	samanlaisia
ngjashme	samankaltaiset
ngjashme	samankaltaista
ngjashme	samanlaiset
ngjashme	samanlainen
ngjashme	samankaltainen
mbrojtur	suojeltu
mbrojtur	suojattu
mbrojtur	suojellut
guri	kivestä
guri	stone
guri	kiven
guri	kivi
guri	guri
guri	kallio
guri	kivi
guri	rokkaa
guri	rock
ekziston	olemassa
ekziston	olemassa
njerëzore	inhimillinen
njerëzore	ihmisen
njerëzore	ihminen
njerëzore	inhimillinen
lidhja	yhteys
lidhja	yhteyden
lidhja	yhteys
lidhja	linkistä
lidhja	linkkiä
lidhja	linkin
lidhja	linkki
prodhuar	tuotetut
prodhuar	tuotettu
prodhuar	tuottanut
prodhuar	valmistettu
prodhuar	valmistetut
premier	pääministeri
premier	premier
thellë	syvälle
thellë	syvällä
thellë	syvä
thellë	syvät
thellë	deep
numrin	lukumäärä
numrin	numero
numrin	luku
organizuar	järjestäytyneen
organizuar	järjestäytynyt
organizuar	järjestetty
organizuar	järjestelmällinen
organizuar	järjestäytyneen
organizuar	järjestäytynyt
organizuar	järjestetty
mësues	opettaja
kushtet	ehtoja
kushtet	termit
kushtet	ehdot
kushtet	edellytykset
kushtet	olosuhteet
kushtet	ehdot
kushtet	ehtoja
kryeqyteti	pääkaupunki
kryeqyteti	pääoman
kryeqyteti	pääoma
cest	cest
zyrtar	virkamies
zyrtar	viralliset
zyrtar	virallinen
art	taide
art	taidetta
krishterë	liturginen
krishterë	kristityt
krishterë	kristitty
krishterë	christian
krishterë	kristillinen
krishterë	kristian
krishterë	kristityt
krishterë	kristittyjen
krishterë	kristittyjä
drejtor	johtaja
drejtor	ohjaaja
drejtor	rehtori
internet	internet
shkup	skopje
nord	nord
shkruan	kirjoittaa
shkruan	kirjoittaminen
shkruan	kirjoitus
shkruan	kirjoittaa
shkruan	kirjoitusta
shkoi	meni
paul	paul
paul	paavali
paul	pauli
djali	poika
maria	mariaa
maria	maria
one	yks
one	yksi
one	yhden
one	one
mijë	tuhat
mijë	tuhatta
mijë	tuhansia
paraqitur	esiteltiin
paraqitur	esitellyt
paraqitur	esitelty
paraqitur	esitti
paraqitur	toimitettu
paraqitur	toimitetut
paraqitur	toimitti
grupe	ryhmien
grupe	ryhmät
grupe	ryhmiä
burimet	lähteet
burimet	varat
burimet	voimavarat
burimet	resursseja
burimet	resurssit
personale	henkilökohtaisia
personale	henkilökohtaiset
personale	henkilökohtainen
personale	henkilökohtaista
ditët	päivien
ditët	päivää
ditët	päiviä
ditët	days
ditët	päivät
lartësi	korkeus
lartësi	korkeus
lartësi	pituus
lartësi	korkeuden
lartësi	korkeus
gjergj	giorgio
mehmet	mehmet
mehmet	mehmed
trupit	elin
trupit	vartalo
trupit	ruumis
trupit	kehon
trupit	keho
islam	islamin
islam	islam
evropë	euroopan
evropë	eurooppa
ditën	päivä
ditën	päivän
franceze	ranska
franceze	ranskan
franceze	ranskalaiset
franceze	ranskalaisia
franceze	ranskalainen
sociale	sosiaaliset
sociale	sosiaalisen
sociale	sosiaalinen
sociale	yhteiskunnallinen
biri	poika
sezoni	kausi
sezoni	kauden
ibrahim	ibrahim
diçka	jotakin
diçka	jotain
james	james
james	jamesin
james	jamesia
kuq	punaiset
kuq	punainen
kuq	punaista
kuq	red
keni	kenny
drejtimin	ohjata
pasojë	seuraus
politikan	poliitikko
bie	kaatuu
bie	putoaminen
bie	putoaa
bie	pudota
bie	syksy
bie	kaatuu
bie	kaadu
bie	kaatuu
bie	putoaa
bie	falls
studime	opinnot
studime	selvitykset
studime	tutkimuksia
studime	tutkimukset
zonë	vyöhyke
zonë	alue
zonë	alue
kërkon	vaatii
kërkon	edellyttää
don	don
hap	vaihe
hap	askel
hap	astu
hap	avaa
nisi	alkanut
nisi	alkoi
nisi	aloitti
nisi	aloitettu
nisi	käynnistetty
nisi	käynnisti
nisi	käynnistettiin
filma	elokuvat
filma	elokuvia
filma	elokuvista
filma	elokuvat
filma	elokuvissa
filma	elokuvia
trupat	alastonkuvia
trupat	joukot
trupat	elimet
trupat	ruumiita
trupat	elinten
trupat	ruumiit
keq	huono
keq	pahaa
keq	bad
keq	paha
keq	anteeksi
ruajtur	varastoitu
ruajtur	säilytetty
ruajtur	säilynyt
ruajtur	säilytetty
ruajtur	pelasti
ruajtur	tallennettu
ruajtur	tallennetut
trashëgimisë	kulttuuriperintö
trashëgimisë	perintöä
trashëgimisë	perintö
ngushtë	rajaa
ngushtë	ahdas
ngushtë	kapea
ngushtë	suppea
ngushtë	bff
ngushtë	tiukat
ngushtë	tiukkaa
ngushtë	tiukka
ngushtë	tiukasti
rrjedh	vuotaa
rrjedh	virrat
rrjedh	virtaa
video	videon
video	videossa
video	videota
video	video
famshëm	julkkis
famshëm	kuuluisa
famshëm	kuuluisia
famshëm	kuuluisat
famshëm	tunnettu
ngritur	kohonneet
ngritur	korotettu
ngritur	koholla
ngritur	kohonnut
ngritur	pystytetty
plotësisht	täysin
plotësisht	kokonaan
plotësisht	täysin
plotësisht	täysin
skuadra	joukkue
skuadra	ryhmä
skuadra	tiimi
skuadra	ryhmä
skuadra	joukkue
skuadra	team
civile	siviili
civile	siviili
forca	voima
forca	voimia
forca	vahvuus
forca	voimaa
forca	voima
forca	force
forca	pakota
forca	pakottaa
sovjetik	neuvostoliitto
punon	toimii
punon	teokset
punon	työskentelee
punon	töissä
punon	työskentely
përdor	käyttää
përdor	käyttö
përdor	käytä
përdor	käytettävä
përdor	käyttää
përdor	käyttötarkoitukset
pavarësisht	huolimatta
humbur	menettänyt
humbur	kadonnut
humbur	hukassa
humbur	hävisi
humbur	hävinnyt
humbur	menetetty
arti	taide
arti	taidetta
libra	kirjat
libra	kirjoja
kuvendit	edustajakokouksen
kuvendit	kokoonpano
kuvendit	kokoontuminen
bota	maailmassa
bota	maailma
bota	maailmaa
bota	maailman
bota	world
bota	maailmaan
përdorim	käyttää
përdorim	käyttö
përdorim	käytä
përdorim	käytettävä
burime	lähteet
burime	springs
burime	varat
burime	voimavarat
burime	resursseja
burime	resurssit
çështje	ongelmia
çështje	kysymykset
çështje	kysymyksiä
çështje	ongelmat
zonat	alueilla
zonat	alueet
private	yksityisiä
private	yksityiset
private	sotamies
private	yksityisen
private	yksityinen
shkroi	kirjoitti
shkroi	kirjoitin
çka	mitä
çka	mikä
këshilli	neuvosto
wiki	wiki
lëvizje	liike
lëvizje	esitys
lëvizje	liikkuvuuden
lëvizje	liikkuminen
lëvizje	liike
lëvizje	liikkuvuus
rock	kallio
rock	kivi
rock	rokkaa
rock	rock
muzika	musiikkia
muzika	musiikin
muzika	music
muzika	musiikki
aktore	näyttelijätär
aktore	näyttelijä
malet	vuoria
malet	vuoret
malet	vuorten
malet	vuoristo
drita	kevyt
drita	valoa
drita	valo
drita	light
drita	valot
drita	valoja
flamuri	lippua
flamuri	lippu
kthyer	palasi
kthyer	palannut
kthyer	palautettiin
kthyer	palautettu
gjermania	saksa
gjermania	saksan
nevojshme	tarvita
nevojshme	tarvittiin
nevojshme	tarvitaan
nevojshme	tarvittu
muzikore	musikaali
historik	historialliset
historik	historiallista
historik	historiallinen
historik	historialliset
historik	historiallista
historik	historiallinen
përdorimi	käyttö
përdorimi	käyttää
përdorimi	käyttö
përdorimi	käytä
përdorimi	käytettävä
letërsi	kirjallisuus
letërsi	kirjallisuuden
letërsi	kirjallisuutta
artë	golden
artë	kultaiset
artë	kultainen
lëvizja	liike
lëvizja	esitys
lëvizja	muutto
lëvizja	liikkeellä
lëvizja	liikkuvat
lëvizja	liikkuu
lëvizja	liikkuvuuden
lëvizja	liikkuminen
lëvizja	liike
lëvizja	liikkuvuus
veprave	tekoja
veprave	teot
national	kansallinen
national	kansalliset
national	kansallisten
durrësit	durrës
sulltan	sulttaani
link	yhteys
link	linkistä
link	linkkiä
link	linkin
link	linkki
can	chan
ndihmuar	avustuksella
zbuluar	löydetty
zbuluar	löydettiin
zbuluar	havaittu
zbuluar	havaitut
zbuluar	havaittiin
kërkuar	pyydetty
kërkuar	haettu
kërkuar	pyydetyt
kërkuar	pyydettiin
grek	kreikka
grek	kreikkalainen
grek	kreikkaa
grek	kreikan
grek	kreikkalaiset
alias	alias
loire	loire
elizabeth	elizabeth
zhvillimi	kehittäminen
zhvillimi	kehitystä
zhvillimi	kehitys
finale	lopullinen
finale	finaali
finale	finaaliin
finale	finaali
monument	monumentti
monument	muistomerkki
duka	herttua
duka	duke
romë	roomaa
romë	roomaan
romë	rooman
romë	rooma
romë	romaneja
romë	romanien
romë	romanit
realizuar	toteutunut
realizuar	toteutuneet
liga	league
liga	liiga
liga	liga
lidhjet	suhteita
lidhjet	suhteet
lidhjet	seokset
lidhjet	linkit
lidhjet	yhteydet
lidhjet	linkkejä
lidhjet	linkkien
lidhjet	yhteyksien
lidhjet	yhteyksiä
lidhjet	yhteydet
lidhjet	liitännät
lidhjet	siteet
lidhjet	siteitä
ishujt	saaret
round	erä
round	kierros
round	pyöreä
kënga	biisi
kënga	song
kënga	laulua
kënga	laulu
kënga	kappale
vazhdim	jatkoa
vazhdim	jatkaminen
vazhdim	jatko
serie	serie
materiale	materiaali
materiale	aineisto
materiale	materiaalia
materiale	materiaalin
materiale	materiaaleja
materiale	materiaali
materiale	ainekset
materiale	materiaalien
materiale	materiaalit
dhjetë	kymppi
dhjetë	ten
dhjetë	kymmenen
skënderbeut	skanderbeg
mënyra	tapoja
mënyra	keinoja
mënyra	keinot
mënyra	tavat
anëtarë	jäseniä
anëtarë	jäsenet
dite	päivä
dite	päivän
spanja	espanjan
spanja	espanja
spanja	espanjassa
futbollist	jalkapalloilija
rritje	lisäys
rritje	lisätä
rritje	kasvu
rritje	korotus
rritje	kasvu
rritje	kasvuun
rritje	kasvua
josé	josé
alpes	alpes
katërt	neljäs
katërt	neljänneksi
lojtari	pelaajan
lojtari	pelaaja
kultura	kulttuuria
kultura	kulttuuri
kultura	kulttuurit
kultura	kulttuurien
tjeter	seuraava
tjeter	seuraavaksi
nder	kunnia
nder	kunniaa
nder	kunnia
titull	kuvateksti
titull	otsikko
titull	osasto
titull	nimike
klasike	tyylikäs
klasike	tyylikästä
klasike	klassinen
klasike	classic
klasike	klassista
klasike	klassikko
hasan	hassan
hasan	hasan
dashur	rakkaat
dashur	rakas
kuvendi	edustajakokouksen
kuvendi	kokoonpano
kuvendi	kokoontuminen
artikull	momentti
artikull	artikkeli
artikull	artikla
artikull	erä
skënderbeu	skanderbeg
haute	haute
mendohet	oletettu
mendohet	oletetaan
mendohet	oletetun
ligji	laki
ligji	oikeustieteen
ligji	lainsäädäntö
ligji	lakia
tuaj	sinun
popullor	suosittu
popullor	suosittua
popullor	suosittuja
popullor	suositut
mbeti	pysynyt
mbeti	säilyi
mbeti	pysyi
nëna	äiti
lart	high
lart	korkea
lart	korkeat
lart	korkealla
lart	yläkerrassa
lart	yläkertaan
qytete	kaupunkeja
qytete	kaupunkien
qytete	kaupungit
keto	nämä
keto	näitä
hyri	syötetty
plot	täyden
plot	täys
plot	täydet
plot	täysi
plot	täynnä
pashë	näin
pashë	näki
grupin	konserni
grupin	ryhmän
grupin	ryhmä
ndodh	tapahtuu
ndodh	tapahtuu
ndodh	tapahtumassa
dihet	tiedossa
dihet	tunnetaan
dihet	tunnetut
dihet	tunnettu
dihet	tietää
dihet	tiedä
vdekje	kuolemaa
vdekje	death
vdekje	kuoleman
vdekje	kuolema
shtete	valtioiden
shtete	valtiot
shtete	osavaltiot
shtete	maissa
shtete	maat
shtete	valtiot
shtete	maiden
xix	xix
struktura	tilat
