категория	kategorya
издания	edisyon
позиция	posisyon
позиция	opinyon
позиция	ugali
позиция	attitude
позиция	saloobin
стороне	gilid
стороне	tabi
стороне	karamay
стороне	tagiliran
передачи	transmission
передачи	paghahatid
передачи	paglipat
зависимости	dependensiya
зависимости	dependensiya
дебютировал	debuted
закон	batas
сми	media
сми	midya
радио	radio
радио	radyo
кантон	pancit
иностранных	foreign
иностранных	dayuhang
ответ	sagutin
ответ	sagot
ответ	sumagot
ответ	reply
ответ	ans
цвет	kulay
цвет	kulay
списки	listahan
систем	systems
систем	sistema
комитет	komite
комитет	committee
комплекс	complex
комплекс	kumplikadong
комплекс	komplikadong
комплекс	masalimuot
наличие	pagkakaroon
наличие	availability
функции	tungkulin
функции	punsiyon
функции	tampok
функции	katangian
состояние	status
состояние	katayuan
состояние	state
состояние	estado
состояние	kalagayan
состояние	kondisyon
состояние	kundisyon
означает	means
общая	karaniwan
общая	karaniwang
муниципалитет	munisipalidad
муниципалитет	munisipyo
модели	models
модели	modelo
модели	model
меньше	kaunti
меньше	less
климат	klima
минут	minuto
животных	hayop
сен	sen
сен	santo
сен	santa
создать	gumawa
создать	lumikha
красный	pula
красный	red
конец	matatapos
конец	katapusan
конец	pagtatapos
конец	tapusin
конец	dulo
конец	nagtatapos
конец	ending
действие	aksiyon
действие	pagkilos
действие	aksyon
турнир	tournament
проблема	problema
проблема	isyu
проблема	issue
проблема	problema
мужчины	males
мужчины	kalalakihan
слов	salita
бой	labanan
бой	combat
бой	labanan
бой	lumaban
написать	magsulat
написать	sumulat
написать	isulat
внутри	inside
внутри	loob
победу	tagumpay
инкубатор	incubator
роберт	robert
департамент	kagawaran
департамент	departamento
отсутствие	kawalan
отсутствие	kakulangan
австралии	australian
австралии	australia
австралии	australya
император	emperador
статистика	istatistika
статистика	istatistika
статистика	stats
киев	kyiv
киев	kiev
предложение	proposal
предложение	pangungusap
предложение	mungkahi
предложение	alok
предложение	offer
дела	kaso
равно	katumbas
равно	equals
модель	model
мэр	alkalde
мэр	mayor
получить	makuha
получить	makakuha
получить	kunin
получить	kumuha
второе	pangalawa
преимущественно	predominantly
предлагаю	offering
книгу	book
книгу	libro
книгу	aklat
культура	kultura
культура	nok
фото	itrato
фото	larawan
фото	litrato
фото	litratong
фото	photos
фото	larawan
округе	county
округе	kondado
индии	indian
индии	india
золотая	golden
золотая	ginintuang
золотая	ginto
золотая	gold
точка	tuldok
точка	dot
точка	puntong
точка	punto
точка	point
районы	pambatas
йорк	york
иметь	may
газета	diyaryo
газета	pahayagan
силу	puwersa
артист	entertainer
артист	artista
артист	artist
семья	kapamilya
семья	pamilya
озера	lakes
северная	north
северная	hilagang
северная	hilaga
северная	hilagang
крупных	large
крупных	malaki
крупных	malaking
сообщение	mensahe
сообщение	message
связь	komunikasyon
связь	komunikasyon
связь	koneksyon
связь	connection
изначально	initially
изначально	originally
родилась	ipinanganak
родилась	pinanganak
принять	kumuha
принять	tanggapin
принять	accept
словарь	talasalitaan
словарь	diksiyunaryo
