και	та
διαγραφή	вилучити
απογραφή	перепис
απογραφή	запас
συλλογή	колекція
συλλογή	колекції
συλλογή	collection
συλλογή	збірка
συλλογή	козачка
τρίτη	вівторок
τρίτη	третє
τρίτη	третій
τρίτη	третя
παρακάτω	нижче
παρακάτω	знизу
ναός	храму
ναός	храм
βοήθεια	допомогу
βοήθεια	допомоги
βοήθεια	допоможіть
βοήθεια	допомогти
βοήθεια	допомога
βοήθεια	довідка
βοήθεια	допомогу
απόσταση	дистанція
απόσταση	відстань
απόσταση	дистанції
απόσταση	асортимент
απόσταση	діапазон
απόσταση	хребет
νέων	молодість
νέων	юнацтва
νέων	юність
νέων	молодь
αμέσως	негайно
αμέσως	одразу
αμέσως	відразу
αναφορά	повідомити
αναφορά	скарга
αναφορά	звіт
αναφορά	довідник
αναφορά	посилання
αναφορά	зразковий
ποδοσφαιριστής	футболіст
δράση	бойовики
δράση	дії
δράση	дія
λιγκ	ліга
απλά	просто
απλά	щойно
γιώργος	йоргос
γιώργος	георгій
γιώργος	георгія
γιώργος	джордж
γιώργος	георг
γιώργος	георгіос
κανείς	ніхто
κανείς	нікого
γεγονότα	факти
γεγονότα	події
σύντομο	short
σύντομο	короткий
σύντομο	коротка
σύντομο	скорочено
σύντομο	коротке
σύντομο	короткі
σύντομο	коротко
κράτος	стан
κράτος	держава
κωνσταντίνος	константінос
κωνσταντίνος	костянтин
στρατό	армії
στρατό	армія
στρατό	військо
στρατό	армійський
αγία	святий
αγία	saint
αγία	сен
αποτελέσματα	результати
ιστορικό	тло
ιστορικό	тла
ιστορικό	журнал
ιστορικό	історія
ιστορικό	історії
σπίτι	дім
σπίτι	домівка
σπίτι	домашній
σπίτι	додому
σπίτι	хати
σπίτι	будинок
τζον	джон
τζον	іоанн
τζον	іван
τζον	йон
τζον	джон
αρκετές	декілька
τμήματα	поділ
τμήματα	ділить
τμήματα	розділи
λειτουργία	функція
λειτουργία	функцію
λειτουργία	функції
λειτουργία	режим
λειτουργία	лад
λειτουργία	mode
λειτουργία	дія
λειτουργία	операція
βιβλία	книжки
βιβλία	книг
βιβλία	книги
πρωθυπουργός	premier
πρωθυπουργός	вищому
κείμενο	текстовий
κείμενο	текст
γραμμή	лінія
γραμμή	рядок
γραμμή	рядка
γραμμή	пряма
σχέδιο	project
σχέδιο	проект
σχέδιο	чернетку
σχέδιο	чернетка
σχέδιο	чернетки
σχέδιο	проектування
σχέδιο	дизайн
σχέδιο	розробка
σχέδιο	плануємо
σχέδιο	спланувати
σχέδιο	планувати
σχέδιο	план
βουλευτής	член
βουλευτής	учасник
βουλευτής	учасника
βουλευτής	члена
γη	землею
γη	earth
γη	землі
γη	земля
γη	земля
χρήστες	користувачі
χρήστες	користувачів
εμφανίζεται	показаний
εμφανίζεται	показана
εμφανίζεται	показані
εμφανίζεται	відображено
εμφανίζεται	показано
ξανά	знов
ξανά	знову
αυτοί	вони
χρήστης	користувача
χρήστης	користувач
θάλασσα	море
χρησιμοποιούνται	використовується
χρησιμοποιούνται	використана
χρησιμοποιούνται	використані
χρησιμοποιούνται	використано
καλύτερη	краща
καλύτερη	better
καλύτερη	краще
καλύτερη	кращі
πολιτείες	стани
πολιτείες	штати
χρήστη	користувача
χρήστη	користувач
πληθυσμού	населення
εξουσία	авторитет
εξουσία	правом
εξουσία	влада
εξουσία	живлення
εξουσία	сила
εξουσία	power
καλοκαίρι	літо
παράδοση	доставку
παράδοση	доставка
παράδοση	здатися
παράδοση	традиція
παράδοση	традиції
άνδρες	чоловіки
δίνει	подано
δίνει	дає
όσκαρ	оскар
όσκαρ	оскар
ακριβώς	саме
ακριβώς	саме
γυναίκα	жінка
γυναίκα	жіноча
γυναίκα	жіночий
γυναίκα	самка
γυναίκα	жінка
γυναίκα	дружині
γυναίκα	дружина
κλπ	тощо
κλπ	etc
περιοδικό	журнал
περιοδικό	magazine
περιοδικό	часопис
κατάλογος	каталог
κατάλογος	перелік
κατάλογος	list
κατάλογος	список
κεντρική	central
κεντρική	центральний
κεντρική	центральна
ακολούθησε	слідувати
