மற்றும்	и
வளைகுடா	залив
வளைகுடா	залива
வளைகுடா	бей
வளைகுடா	бэй
வளைகுடா	залив
வளைகுடா	bay
உகந்த	оптимального
உகந்த	оптимальные
உகந்த	оптимальное
உகந்த	оптимальный
உகந்த	оптимально
மெய்நிகர்	виртуальная
மெய்நிகர்	виртуальные
மெய்நிகர்	виртуальный
மோதல்	столкновение
மோதல்	столкновения
உள்ளீடு	ленте
உள்ளீடு	лента
உள்ளீடு	корма
உள்ளீடு	ленту
உள்ளீடு	въезд
உள்ளீடு	въезда
உள்ளீடு	вклад
உள்ளீடு	ввод
தெய்வங்கள்	боги
தெய்வங்கள்	богов
ஊதா	фиолетовый
ஊதா	вайолет
புயல்	циклона
புயல்	бури
புயல்	шторм
புயல்	буря
புயல்	гроза
பகவான்	бхагаван
நினைத்து	думаю
நினைத்து	мышление
அக்கறை	уходу
அக்கறை	забота
அக்கறை	заботливый
