در	dveře
انتخابات	volby
انتخابات	zvolení
انتخابات	volby
حسن	hasan
حسن	hassan
ملیت	národnosti
مه	májový
مه	máj
مه	květen
مه	května
مه	mah
مه	mlhu
مه	mlhy
مه	mlha
مه	mlhu
مه	mlhy
مه	mlha
کسی	nekdo
کسی	někoho
کسی	někdo
ثانیه	sekund
ثانیه	sekundy
ثانیه	vteřiny
ثانیه	vteřin
ثانیه	druhé
ثانیه	druhá
ثانیه	druhý
کل	celková
کل	celkové
کل	celkový
کل	celkem
کل	celý
کل	celou
کل	celá
کل	celé
کل	kal
خان	chán
خان	khan
دکتر	doktore
دکتر	lékař
دکتر	doktor
دکتر	doctor
انجمن	radu
انجمن	rady
انجمن	rada
انجمن	společnosti
انجمن	společnost
انجمن	bratrstva
انجمن	bratrství
انجمن	bratrstvo
انجمن	komunity
انجمن	společenství
انجمن	komunita
انجمن	obec
انجمن	asociace
انجمن	sdružování
انجمن	sdružení
انجمن	přidružení
غرب	west
غرب	západ
غرب	západní
توسعه	rozvoj
توسعه	vývoj
توسعه	rozvojových
توسعه	rozvíjení
فصل	kapitola
فصل	sezóna
فصل	sezónu
فصل	sezona
معمولاً	běžně
معمولاً	normálně
معمولاً	obvykle
رسید	dosaženo
رسید	dosažena
رسید	dosažen
رسید	dosáhli
رسید	přijel
رسید	dorazila
رسید	dorazil
ژوئیه	červenec
ژوئیه	července
فارس	tarify
شوروی	sověti
شوروی	sovětská
شوروی	sovětské
شوروی	sovětský
افغانستان	afghánistán
افغانستان	afghánistánu
ورزش	tělocvična
ورزش	gym
ورزش	tělocvik
ورزش	tělocvičně
ورزش	posilovny
ورزش	sportu
ورزش	sport
ورزش	sportovní
ورزش	cvičení
ورزش	sportovní
ورزش	sport
ورزش	sporty
معماری	architektura
معماری	architektuře
معماری	architekturu
معماری	architektury
معماری	architektonické
باند	bonde
باند	kauce
باند	pouto
باند	bond
آنجا	tam
پرندگان	ptáci
پرندگان	ptáky
پرندگان	ptáků
آخرین	poslední
آخرین	posledni
آخرین	naposledy
آخرین	naposled
آخرین	konečná
آخرین	závěrečná
آخرین	konečné
آخرین	finále
آخرین	konečný
آخرین	nejnovější
پزشکی	medicína
پزشکی	léky
پزشکی	lékařství
پزشکی	lék
پزشکی	lékařská
پزشکی	lékařský
پزشکی	lékařské
فرهنگی	kulturu
فرهنگی	kultura
فرهنگی	kultury
فرهنگی	kulturní
فرهنگی	kulturních
تلویزیون	tv
تلویزیون	televizní
تلویزیون	televize
دنیا	world
دنیا	svět
دنیا	světový
دنیا	světová
دنیا	světové
خوانندگان	zpěváci
خوانندگان	čtenář
خوانندگان	čtenáře
خوانندگان	čtenáři
خوانندگان	čtenářů
خوانندگان	čtenáře
جغرافیای	zeměpis
حالت	stát
حالت	státní
حالت	mód
حالت	režim
حالت	mode
حالت	náladu
حالت	nálada
حالت	nálady
کوه	hora
کوه	hory
کوه	horu
کوه	mount
کوه	kuh
مقالات	předměty
مقالات	článků
مقالات	výrobky
مقالات	články
مقالات	eseje
عمل	akce
عمل	akční
عمل	akci
عمل	provoz
عمل	operace
عمل	jednat
عمل	čin
عمل	akt
عمل	dějství
کره	másla
کره	máslo
کره	korejský
کره	korejské
کره	korejská
کره	korea
انتقال	převodovka
انتقال	vysílání
انتقال	předávání
انتقال	přenos
انتقال	předání
انتقال	transfer
انتقال	přesun
انتقال	převod
انتقال	přenos
انتقال	převést
انتقال	přechod
انتقال	přenos
انتقال	přeprava
انتقال	doprava
فوریه	naléhavé
فوریه	urgentní
فوریه	naléhavá
فوریه	spěchá
فوریه	února
فوریه	únor
فوریه	fourier
فوریه	únor
ارائه	prezentaci
ارائه	prezentace
رود	řece
رود	river
رود	řeka
رود	tyč
رود	rod
رود	prut
رود	ruda
رود	rude
سیاست	politika
سیاست	politika
سیاست	politiky
سیاست	diplomacii
سیاست	diplomacie
فرانسوی	francouzština
فرانسوی	francouzské
فرانسوی	francouzsky
فرانسوی	francouzská
فرانسوی	francouz
وطن	doma
وطن	domov
وطن	domácí
وطن	domů
وطن	migrace
وطن	migraci
برتر	nadřízený
نزدیک	skoro
نزدیک	téměř
نزدیک	uzavřít
نزدیک	zavřít
نزدیک	blízko
نزدیک	poblíž
نزدیک	blízko
نزدیک	okolí
نزدیک	nedaleko
نزدیک	poblíž
دلار	dolar
داخلی	interiér
داخلی	vnitra
داخلی	vnitřní
داخلی	interní
کاهش	omezit
کاهش	snížit
کاهش	snižování
کاهش	snížení
کاهش	redukce
کاهش	zmenšení
کاهش	pokles
کاهش	snížit
کاهش	snížení
احمد	ahmed
احمد	ahmad
ده	desítka
ده	deset
ارتش	armáda
ارتش	vojenský
ارتش	vojenská
ارتش	vojenské
ارتش	armáda
ارتش	armádní
ارتش	armádu
ارتش	vojsko
ارتش	army
سایر	sawyer
مشخص	specifické
مشخص	specifická
مشخص	konkrétní
مشخص	specifický
مشخص	zdůraznit
مشخص	zdůraznil
گفت	řekla
گفت	řekl
گفت	říkal
حاضر	dárek
حاضر	přítomnost
حاضر	přítomen
اسرائیل	izraelský
اسرائیل	izrael
اسرائیل	izraelská
اسرائیل	izraelský
اسرائیل	izraelská
اسرائیل	izraelské
انسان	lidská
انسان	člověk
انسان	lidské
انسان	lidský
انسان	člověk
انسان	muž
انسان	man
مسجد	mešity
مثل	jako
مثل	like
شهرها	města
شهرها	velkoměsta
شهرها	měst
شهرها	města
سیاه	černá
سیاه	black
سیاه	černé
سیاه	černý
قدرت	sílu
قدرت	síla
قدرت	síly
قدرت	moc
قدرت	napájení
قدرت	výkon
قدرت	síla
قدرت	power
بنا	strukturované
نسخه	verzi
نسخه	verze
نسخه	předpis
کم	málo
کم	malý
کم	malá
کم	came
کم	cam
کم	nízko
کم	nízký
کم	nízké
کم	nízká
خانواده	rodiny
خانواده	rodina
خانواده	rodinný
خانواده	rodinná
خانواده	rodinné
خانواده	rodinka
میدان	náměstí
میدان	čtverec
ویژه	zvláštní
ویژه	speciální
ویژه	speciál
ویژه	special
نیروهای	síly
حوزه	obor
حوزه	pole
حوزه	okrsek
حوزه	okrsku
حمله	útok
حمله	napadení
حمله	útok
ناسا	nasa
جزیره	ostrovní
جزیره	ostrov
وزارت	odbor
وزارت	oddělení
وزارت	ministerstvo
وزارت	ministerstva
ساختمان	budování
ساختمان	stavění
ساختمان	budova
ساختمان	stavebnictví
ساختمان	výstavba
ساختمان	stavba
ساختمان	konstrukce
درام	drama
درام	buben
درصد	procento
درصد	procenta
درصد	procento
درصد	procenta
مهندسی	inženýrství
مهندسی	strojírenství
برنده	win
برنده	výhra
برنده	vyhrát
برنده	vítězem
برنده	výherce
برنده	vítěze
برنده	vítěz
علم	věda
علم	vědy
علم	znalosti
علم	poznání
علم	znalost
علم	vědomosti
علم	vědění
وقتی	když
وقتی	kdy
آبی	blue
آبی	modrý
آبی	modré
آبی	modrá
آبی	modře
اقتصاد	ekonomika
اقتصاد	ekonomická
اقتصاد	ekonomie
اقتصاد	ekonomika
اقتصاد	hospodářství
اقتصاد	ekonomie
ورزشی	sportovní
ورزشی	sportovní
ورزشی	sportu
ورزشی	sport
ورزشی	sportovní
ورزشی	sportovní
ورزشی	sport
ورزشی	sporty
جامعه	společnosti
جامعه	společnost
جامعه	komunity
جامعه	společenství
جامعه	komunita
جامعه	obec
بازار	tržišti
بازار	tržiště
بازار	bazar
بازار	trh
بازار	market
بازار	tržní
بازار	tržiště
معرفی	úvod
معرفی	zavedení
معرفی	představujeme
معرفی	představit
معرفی	zavádět
معرفی	zavést
معرفی	zavedené
معرفی	zavedena
معرفی	představil
معرفی	zavedená
معرفی	zavedený
مصر	egypt
مصر	egyptský
مصر	egyptě
مصر	egyptský
مصر	egyptské
مصر	egyptská
متن	text
متن	souvislosti
متن	kontext
متن	kontextu
متن	zdroj
سرعت	rychlost
سرعت	otáčky
سرعت	speed
سرعت	rychlost
سرعت	rychlosti
طرف	straně
طرف	strana
طرف	boční
طرف	side
آمد	přijel
آمد	dorazila
آمد	dorazil
آمد	přišel
آمد	přišla
آمد	přišlo
دهد	dotace
دهد	granty
دهد	grantů
سابق	bývalý
سابق	dřívější
سابق	bývalé
سابق	bývalá
پسر	kluk
پسر	chlapec
پسر	synu
پسر	syn
دین	vyznání
دین	náboženství
دین	deane
دین	děkan
دین	dean
کشت	pěstovat
رضا	reza
رضا	rida
سایت	web
سایت	stránka
سایت	lokalita
سایت	stránky
آسمانی	nebeské
آسمانی	nebeský
خیلی	velice
خیلی	velmi
خیلی	hezká
خیلی	docela
خورشیدی	sluneční
خورشیدی	solární
سفید	bílá
سفید	white
سفید	bílé
سفید	bílý
جشنواره	festival
جشنواره	slavnosti
جشنواره	slavnost
بهتر	lepší
بهتر	lepsi
بهتر	lépe
بهتر	nejlepší
بهتر	nejlépe
بهتر	nej
بهتر	best
بهتر	nejlepsi
فرد	jednotlivec
فرد	individuální
فرد	jedinec
فرد	zvláštní
فرد	fred
لندن	londýně
لندن	londýn
لندن	london
لندن	landon
رفت	pryč
بخشی	posilující
سری	řady
سری	seriál
سری	řada
سری	série
سری	srí
باستان	starobylé
باستان	starověký
باستان	starověké
باستان	starověku
اسکار	oscar
اسکار	oskar
اسکار	oskar
اسکار	oskara
اکنون	nyní
اکنون	teď
کلی	kelly
کلی	kellyho
کلی	hlína
کلی	hlíny
کلی	clay
هیئت	delegace
هیئت	delegaci
هیئت	pověření
آلمانی	německý
آلمانی	německy
آلمانی	německá
آلمانی	němčina
آلمانی	němec
آلمانی	německé
محلی	místně
محلی	lokálně
محلی	oblastní
محلی	regionální
محلی	lokální
محلی	místní
معنی	myšleno
معنی	význam
معنی	smysl
دادن	dávání
شرق	východ
شرق	východní
شرق	východní
دیده	viděl
دیده	viděli
دیده	viděla
دیده	viděl
شیخ	šejk
شیخ	šejk
برگزیده	zvolen
برگزیده	vybrána
برگزیده	zvolený
برگزیده	zvolená
برگزیده	vybrán
برگزیده	vybraná
برگزیده	vybráno
برگزیده	vybrané
برگزیده	vybraný
کنترل	ovládání
کنترل	kontrola
کنترل	kontrolní
کنترل	kontrolu
انواع	typy
انواع	druhy
انواع	typů
درست	pravda
درست	true
درست	pravdivé
سنگ	sang
سنگ	zpíval
سنگ	zpívala
سنگ	kamenný
سنگ	stone
سنگ	kámen
استاد	mistr
استاد	mistře
موقعیت	poloha
موقعیت	postavení
موقعیت	pozice
موقعیت	postoj
موقعیت	situaci
موقعیت	situace
امپراتوری	říše
امپراتوری	empire
امپراتوری	impérium
امپراتوری	císařský
امپراتوری	císařské
امپراتوری	imperiální
امپراتوری	imperial
بیماری	nemoc
بیماری	nemoci
بیماری	onemocnění
بیماری	choroby
بیماری	nákaza
بیماری	nemoc
بیماری	nemoci
بیماری	onemocnění
بیماری	nemoc
بیماری	nemoci
عمق	hloubku
عمق	hloubka
عمق	hloubky
کلاس	třídy
کلاس	třída
کلاس	třídy
مدرسه	školy
مدرسه	školu
مدرسه	škola
کسب	vydělat
کسب	zasloužit
کسب	vydělávat
کسب	obchod
کسب	obchodní
کسب	podnikání
کسب	byznys
حرکت	přesunout
حرکت	přesun
حرکت	pohyb
حرکت	stěhování
جغرافیایی	zeměpisný
جغرافیایی	geografické
جغرافیایی	zeměpisné
جغرافیایی	geografické
جغرافیایی	zeměpisné
مشخصات	specifikace
مشخصات	vlastnosti
مشخصات	charakteristika
مشخصات	charakteristiky
مشخصات	specifikace
مشخصات	popis
همکاری	spolupráce
همکاری	spolupráci
همکاری	partnerství
همکاری	spolupráce
همکاری	spolupráci
دبی	dubaji
دبی	dubaje
دبی	debbie
کوتاه	krátké
کوتاه	krátká
کوتاه	krátký
روابط	vztahy
روابط	vztahy
اجرا	představení
اجرا	výkony
اجرا	výkon
اجرا	výkonnost
اجرا	výkonnosti
اجرا	vystoupení
اجرا	provést
اجرا	vykonat
اجرا	popravit
اجرا	poprava
اجرا	vykonání
اجرا	provedení
اجرا	popravu
اجرا	běh
اجرا	spustit
اجرا	běžící
اجرا	běží
اجرا	běh
اجرا	běhání
اجرا	utíkat
وزیر	ministryně
وزیر	ministr
وزیر	ministře
خواننده	zpěvačka
خواننده	zpěvák
خواننده	čtenář
خواننده	čtenáře
پیشنهاد	navrženo
پیشنهاد	navrhovaný
پیشنهاد	navrhované
پیشنهاد	navrhovaná
پیشنهاد	navrhl
پیشنهاد	nabídku
پیشنهاد	nabídnout
پیشنهاد	nabídka
پیشنهاد	navrhnout
پیشنهاد	naznačují
پیشنهاد	návrh
اتحادیه	union
اتحادیه	svaz
اتحادیه	odbory
اتحادیه	unie
خوب	dobře
خوب	dobrý
خوب	dobry
خوب	no
موفق	úspěšná
موفق	úspěšně
موفق	úspěšné
موفق	úspěšný
موفق	úspěšnost
موفق	úspěch
شخصی	osobní
شخصی	osobního
شخصی	jednotlivec
شخصی	individuální
شخصی	jedinec
شخصی	soukromé
شخصی	privátní
شخصی	soukromá
شخصی	soukromý
پایین	down
پایین	dolů
پایین	dolu
پایین	dole
پایین	spodní
پایین	dno
پایین	spodek
پایین	dně
پدر	táta
پدر	otec
پدر	otče
پدر	otec
حق	pravda
حق	pravdu
خاص	specifické
خاص	specifická
خاص	konkrétní
خاص	specifický
خاص	zvláštní
خاص	speciální
خاص	speciál
خاص	special
گذشته	minulosti
گذشته	minulé
گذشته	minulost
کیفیت	kvality
کیفیت	kvalita
کیفیت	kvalitní
کیفیت	jakost
کیفیت	kvalitu
ازدواج	manželé
ازدواج	vdaná
ازدواج	ženatý
ازدواج	svatba
ازدواج	sňatek
ازدواج	manželství
ازدواج	svatba
ازدواج	svatbu
ازدواج	svatební
ازدواج	svatby
خارجی	externí
خارجی	externích
خارجی	vnější
خارجی	vnější
خارجی	zahraniční
خارجی	cizí
هنوز	stále
هنوز	porad
هنوز	pořád
هنوز	ještě
انتشارات	vydavatelé
دادگان	databáze
دادگان	databázi
میزان	hodnocen
میزان	jmenovité
میزان	jmenovitý
میزان	rovnováha
میزان	zůstatku
میزان	vyvážení
میزان	rovnováhu
میزان	bilance
میزان	zůstatek
بالاتر	vyšší
بالاتر	výše
بالاتر	výš
تر	ter
مشغول	obsazeno
مشغول	zaneprázdněn
مشغول	zaneprázdněný
اقتصادی	hospodářský
اقتصادی	ekonomické
اقتصادی	ekonomická
اقتصادی	ekonomický
اقتصادی	hospodářská
فعال	aktivně
فعال	aktivní
فعال	aktivních
اینجا	zde
اینجا	tady
پادشاهی	království
کمربند	pásy
کمربند	pásky
کمربند	pásek
کمربند	pás
کمربند	opasek
واحد	dělení
واحد	divize
واحد	jednotka
واحد	unit
چندین	desítky
چندین	tucty
چندین	desítek
چندین	několik
چندین	několika
چندین	násobek
اندازه	velikosti
اندازه	velikost
اندازه	velikosti
خیابان	ulice
خیابان	ulice
خیابان	ulic
عالی	dokonalá
عالی	perfektní
عالی	dokonalý
عالی	skvělý
عالی	super
عالی	pecka
عالی	úžasný
عالی	super
عالی	paráda
عالی	vynikající
نگاره	obrázek
نگاره	image
