категорія	categorie
сіл	dorpjes
сіл	verzegelen
сіл	zegel
сіл	zeehond
сіл	verzegeling
кожен	elk
кожен	ieder
кожен	iedere
кожен	elke
кожен	elk
кожен	ieder
кожен	elke
кубок	copa
кубок	coupé
кубок	coupe
кубок	kopje
кубок	beker
поширення	delen
поширення	deel
поширення	delen
поширення	aandelen
поширення	spread
поширення	verspreiding
поширення	verspreid
поширення	verspreiden
поширення	zaaien
нижче	onder
нижче	hieronder
параметр	parameter
параметр	optie
швидкість	tarief
швидкість	snelheid
швидкість	speed
швидкість	toerental
вдалося	beheerde
вдалося	beheerd
незважаючи	desalniettemin
незважаючи	niettemin
незважаючи	ondanks
статистика	statistiek
статистика	statistieken
статистика	statistieken
статистика	inzichten
статистика	statistieken
залізниці	spoorlijnen
залізниці	spoorwegen
гори	bergen
верхня	upper
верхня	bovenste
верхня	opper
радянські	sovjet
мені	manny
знак	onderteken
знак	ondertekenen
знак	tekenen
знак	teken
охорони	wachters
охорони	bewakers
охорони	behoud
охорони	conservering
охорони	instandhouding
військові	militairen
військові	militair
військові	militaire
військові	krijgsmacht
корпус	corpus
корпус	corps
корпус	korps
боротьби	worsteling
боротьби	worstel
боротьби	strijd
боротьби	uitroeiing
боротьби	uitroeien
колишній	voormalig
колишній	voormalige
завдання	job
завдання	baan
завдання	taken
завдання	klussen
завдання	jobs
завдання	vacatures
завдання	banen
завдання	taak
відміну	tegengesteld
відміну	tegenovergesteld
відміну	tegenovergestelde
відміну	tegenover
загалом	totaal
харків	charkov
техніки	uitvindingen
техніки	uitvinding
архітектури	architecturen
команд	opdrachten
нан	nan
павло	paulus
павло	paul
павло	pavlo
павло	pavel
здоров	hé
здоров	hey
здоров	he
написав	schreven
написав	schreef
умови	termen
умови	voorwaarden
умови	omstandigheden
умови	condities
умови	voorwaarden
гурт	band
вивчення	studeer
вивчення	studeren
вивчення	studie
вивчення	bestuderen
словник	woordenschat
словник	woordenlijst
словник	woordenboek
включає	omvat
включає	inclusief
відомо	bewust
старший	oudere
старший	elder
старший	senior
старший	laatstejaars
закон	wet
медаль	medaille
пісень	nummers
пісень	liederen
пісень	songs
пісень	liedjes
матеріали	content
матеріали	inhoud
матеріали	materiaal
матеріали	materialen
матеріали	materiaal
окремих	individu
окремих	individueel
версія	versie
версія	revisie
версія	herziening
комплекс	complexe
комплекс	complex
комплекс	ingewikkeld
олег	oleg
відділу	corporate
ступінь	graad
тварини	dieren
тварини	dier
рамках	raamwerk
рамках	framework
рамках	kader
використовувати	gebruiken
використовувати	gebruik
райони	districten
райони	wijken
заснований	opgericht
заснований	gevestigde
заснований	gevestigd
заснований	gebaseerd
така	taka
озера	meer
озера	meren
батька	vader
міг	kan
міг	kon
міг	mikojan
середня	medium
середня	middellange
середня	middelgrote
середня	middelgroot
середня	gemiddelde
середня	gemiddeld
середня	middelste
середня	middle
середня	midden
виступів	prestaties
виступів	optredens
виступів	uitvoeringen
виступів	voorstellingen
дні	dagen
дні	days
поняття	concept
композитор	componist
молоді	jonge
молоді	jong
молоді	young
результати	uitslagen
результати	resultaat
результати	resultaten
відкрито	pops
відкрито	paps
відкрито	openlijk
відкрито	open
відкрито	openen
відкрито	geopend
яна	jana
яна	yana
рос	ross
місць	plaatsen
електронна	elektronisch
правила	voorschriften
правила	rules
правила	regels
правила	beleid
правила	beleid
грав	gespeelde
грав	speelde
грав	afgespeeld
грав	gespeeld
швеції	zweden
творчості	creativiteit
участі	deelneming
участі	participatie
участі	deelname
операція	transactie
операція	aanstootgevend
операція	beledigend
операція	offensief
операція	operation
операція	bewerking
операція	operatie
операція	exploitatie
музики	muziek
пункт	optie
країна	land
країна	nationaliteit
леніна	lenin
музеї	musea
створений	gegenereerd
створений	aangemaakt
створений	gegenereerde
інтернет	internet
трохи	enkele
трохи	sommigen
трохи	sommige
трохи	lichtjes
трохи	enigszins
трохи	lichtelijk
греції	griekenland
іспанія	spanje
призначення	doel
призначення	doelwit
призначення	opdracht
призначення	bestemming
призначення	opdrachten
починаючи	beginnend
пісня	nummer
пісня	song
пісня	zang
пісня	lied
пісня	liedje
том	tom
обраний	uitverkorene
обраний	uitgekozen
обраний	gekozen
обраний	uitverkoren
обраний	verkozen
обраний	gekozen
позиції	posities
