категорија	kategória
поголеми	nagyobb
поголеми	nagyobbak
поголеми	nagyobb
поголеми	nagyobbak
носи	viselni
носи	visel
носи	viselni
носи	vinni
михаил	mihail
михаил	michael
михаил	mihály
џејмс	james
џејмс	jakab
холштајн	holstein
брзо	gyorsan
брзо	gyors
брзо	gyorsan
брзо	gyors
брзо	gyorsan
солун	thesszaloniki
форми	formák
форми	nyomtatvány
форми	formák
архитектурата	felépítés
архитектурата	építészet
куќи	házak
куќи	házakat
австрија	ausztria
победата	győzelem
победата	nyerő
некропола	nekropolisz
роберт	robert
роберт	róbert
шведска	svéd
шведска	svédország
шведска	svédország
унгарија	hungary
унгарија	magyarország
играч	lejátszó
играч	játékos
националност	állampolgársága
националност	állampolgárság
модел	model
модел	minta
модел	modell
скоро	majdnem
учество	részvétel
наса	nasa
поезија	vers
поезија	költészet
позиција	állás
позиција	pozíció
позиција	álláspont
аеродром	reptér
аеродром	repülőtér
личности	személyek
личности	számadatok
личности	számok
личности	figurák
екваторот	egyenlítő
студии	vizsgálatok
студии	tanulmányok
региони	régiói
региони	régiók
холандија	hollandia
холандија	holland
холандија	holland
професор	professzor
професор	tanárnő
професор	tanár
планина	hegyen
планина	hegyi
планина	hegy
планина	hegyek
римско	római
римско	roman
бара	igényli
бара	megköveteli
карактеристики	mutatók
карактеристики	jellemzők
карактеристики	jellemzői
карактеристики	tulajdonságok
карактеристики	funkciók
карактеристики	jellemzők
карактеристики	jellemzői
овозможува	lehetővé
овозможува	megengedi
доволно	elég
локалитети	helyszínek
локалитети	oldalak
врати	visszaállítani
врати	helyreállítása
врати	visszaállítása
врати	visszacsinálni
врати	visszavonás
врати	ajtó
врати	ajtók
врати	ajtókat
померанија	pomeránia
чело	homlokán
чело	cselló
девица	virgo
девица	virgin
девица	szűz
константин	konsztantyin
константин	constantine
ѕвезда	csillagos
ѕвезда	csillag
ѕвезда	sztár
паша	pasa
економски	gazdasági
економски	gazdaságilag
можеби	talán
можеби	talán
зборува	beszél
зборува	beszélő
зборува	beszél
москва	moszkvai
москва	moszkvában
москва	moszkva
фудбалер	labdarúgó
фудбалер	focista
коло	colo
коло	áramkör
коло	kolo
производи	termékek
производи	termék
производи	termékeket
причина	oka
унија	union
унија	unió
унија	szakszervezet
унија	unión
унија	uniós
наука	tudomány
работел	bevált
работел	dolgozott
работел	működött
пишува	írja
живееле	élt
живееле	lakott
живееле	éltem
освои	nyert
ново	novo
ново	újdonság
ново	új
науки	tudomány
науки	tudományok
исфрлен	katapultált
автор	író
автор	szerző
охрид	ohridi
лансиран	elindított
лансиран	indított
украина	ukrajna
тема	téma
тема	téma
тема	alany
тема	figyelemmel
тема	tárgy
турски	török
династија	dinasztia
територии	területek
стефан	stefan
стефан	stephan
промена	változás
промена	változtatás
промена	megváltozott
промена	változások
лице	arcát
лице	arc
лице	arca
океанија	óceánia
седум	hetes
седум	hét
напад	támadás
напад	támadás
наклонетост	dőlés
близу	közel
носач	fuvarozó
носач	szállító
носач	hordozó
станала	lettem
станала	lett
станала	vált
станица	állomás
станица	pályaudvar
структура	struktúra
структура	szerkezet
структура	felépítés
структура	építmény
процесот	eljárás
процесот	folyamat
планини	hegység
планини	hegyek
мажи	férfi
мажи	férfiak
мажи	emberek
статус	állapot
статус	státusz
градби	épületek
градби	struktúrák
градби	szerkezetek
науката	tudomány
