மற்றும்	dan
ஸ்ரீ	shri
விட்டு	tinggalkan
விட்டு	meninggalkan
பக்கம்	page
பக்கம்	halaman
உள்ளிட்ட	dimasukkan
அதிகம்	high
அதிகம்	tinggi
அதிகம்	selengkapnya
அதிகம்	lebih
அதிகம்	lainnya
அதிகம்	lagi
நாட்கள்	days
நாட்கள்	hari
திருத்தந்தை	paus
மாற்றம்	konversi
மாற்றம்	berubah
மாற்றம்	ganti
மாற்றம்	perubahan
மாற்றம்	mengubah
மாற்றம்	ubah
கழகம்	asosiasi
கழகம்	perhimpunan
கழகம்	association
வேண்டிய	pengap
இறுதி	akhiri
இறுதி	end
இறுதி	akhir
இறுதி	final
இணைய	internet
வகைகள்	jenis
வகைகள்	tipe
வகைகள்	moda
வகைகள்	mode
வகைகள்	kategori
ஒருநாள்	odi
சீன	tionghoa
சீன	china
சீன	cina
பொருளாதார	perekonomian
பொருளாதார	ekonomi
பொருளாதார	ekonomis
பொருளாதார	hemat
பொருளாதார	economics
பொருளாதார	ekonomi
இயற்கை	alamiah
இயற்கை	natural
இயற்கை	alami
இயற்கை	alam
இயற்கை	nature
தலைமை	chief
தலைமை	ketua
தலைமை	kepala
தலைமை	kepemimpinan
தலைமை	pimpinan
வேதியியல்	chemistry
வேதியியல்	kimia
நிதி	keuangan
நிதி	finansial
நிதி	finance
போக்குவரத்து	transportasi
போக்குவரத்து	pengangkutan
போக்குவரத்து	transportasi
போக்குவரத்து	transpor
போக்குவரத்து	angkut
போக்குவரத்து	transport
போக்குவரத்து	pengangkutan
இருந்தன	were
புகழ்	ketenaran
புகழ்	fame
புகழ்	pujian
புகழ்	puji
புகழ்	memuji
புகழ்	pujilah
முன்பு	ago
முன்பு	silam
முன்பு	sebelum
முன்பு	sebelumnya
முன்பு	before
அதிகமான	high
அதிகமான	tinggi
அதிகமான	max
அதிகமான	maks
அதிகமான	maksimal
அதிகமான	greater
கீழே	turun
கீழே	down
கீழே	turunkan
கீழே	dibawah
கீழே	bawah
கீழே	terbawah
கீழே	bottom
பிப்ரவரி	februari
பிப்ரவரி	pebruari
செய்தி	cerita
செய்தி	story
செய்தி	berita
செய்தி	kisah
செய்தி	news
செய்தி	berita
செய்தி	pesan
அமெரிக்காவின்	amerika
உதவி	bantu
உதவி	bantuan
உதவி	membantu
பிரெஞ்சு	prancis
பிரெஞ்சு	perancis
மலை	gunung
மலை	mountain
மலை	pegunungan
உடன்	dengan
செயலாளர்	sekretaris
செயலாளர்	menteri
செயலாளர்	sekertaris
வெவ்வேறு	beda
வெவ்வேறு	berbeda
படைகள்	force
படைகள்	memaksa
படைகள்	angkatan
படைகள்	paksa
படைகள்	paksakan
படைகள்	pasukan
தேர்தலில்	pemilu
என்ன	what
என்ன	apa
பால்	paulus
பால்	paul
பால்	susu
பால்	susunya
பால்	sakti
பால்	milky
வீரர்கள்	pemain
வீரர்கள்	tentara
வீரர்கள்	prajurit
வீரர்கள்	serdadu
அழைக்கப்படும்	disebut
அழைக்கப்படும்	dipanggil
தன்மை	perilaku
தன்மை	kelakuan
தன்மை	tingkah
தன்மை	perilaku
தன்மை	kelakuan
தன்மை	prilaku
மிகப்பெரிய	besar
மிகப்பெரிய	biggest
மிகப்பெரிய	terbesar
விடுதலைப்	pembebasan
கணினி	komputer
கணினி	computer
கணினி	sistem
கணினி	system
வரலாற்று	bersejarah
வரலாற்று	historis
வரலாற்று	bersejarah
வரலாற்று	sejarah
இத்தகைய	such
இத்தகைய	terbiasa
இத்தகைய	aih
தேவையான	diwajibkan
தேவையான	diperlukan
தேவையான	diharuskan
தேவையான	wajib
தேவையான	dibutuhkan
நவீன	modern
நவீன	sejuk
நவீன	keren
நவீன	cool
சிகிச்சை	terapi
சிகிச்சை	pengobatan
சிகிச்சை	perawatan
தொகுதிகள்	blok
தொகுதிகள்	pemblokiran
தொகுதிகள்	blokir
ஒன்றாக	bareng
ஒன்றாக	together
ஒன்றாக	bersama
மாநிலம்	negara
மாநிலம்	keadaan
மாநிலம்	state
தற்போதைய	current
தற்போதைய	arus
தற்போதைய	skrg
தற்போதைய	sajikan
தற்போதைய	hadir
தற்போதைய	present
வருகின்றன	datang
வருகின்றன	coming
தேர்வு	seleksi
தேர்வு	pemilihan
தேர்வு	pilih
தேர்வு	pilihan
தேர்வு	choice
பலர்	banyak
ஊர்	kotamadya
ஊர்	town
ஊர்	kota
அல்ல	not
அல்ல	bukan
அல்ல	tidak
தூதரகம்	kbri
தூதரகம்	kedutaan
நோபல்	mulia
நோபல்	noble
நோபல்	nobel
முடிவு	akhiri
முடிவு	end
முடிவு	akhir
முடிவு	hasil
முடிவு	result
முடிவு	kesimpulannya
முடிவு	kesimpulan
பத்து	ten
பத்து	sepuluh
கிடைக்கும்	tersedia
வானூர்தி	aviation
வானூர்தி	penerbangan
வானூர்தி	aviasi
வானூர்தி	pesawat
வானூர்தி	aircraft
தோற்றம்	gaya
தோற்றம்	style
தோற்றம்	bergaya
தோற்றம்	look
தோற்றம்	lihat
தோற்றம்	lihatlah
தோற்றம்	penampilan
தோற்றம்	tampil
தோற்றம்	tampilan
தோற்றம்	mencari
நன்றி	trims
நன்றி	terimakasih
நன்றி	makasih
வயது	usia
வயது	umur
அவரை	nya
அவரை	him
சிங்	singh
சிங்	xing
இதழ்கள்	kelopak
இதழ்கள்	majalah
தனிப்பட்ட	personal
தனிப்பட்ட	pribadi
தனிப்பட்ட	swasta
தனிப்பட்ட	privat
தனிப்பட்ட	private
தனிப்பட்ட	pribadi
தனிப்பட்ட	keunikan
தனிப்பட்ட	unik
தனிப்பட்ட	unique
என்பதால்	semenjak
என்பதால்	since
என்பதால்	sejak
கோயில்கள்	candi
கோயில்கள்	kuil
மென்பொருள்	software
பொழுது	kapan
பொழுது	saat
பொழுது	apabila
பொழுது	ketika
சோவியத்	soviet
தேவை	diwajibkan
தேவை	diperlukan
தேவை	diharuskan
தேவை	wajib
தேவை	dibutuhkan
தேவை	diperlukan
தேவை	dibutuhkan
தேவை	membutuhkan
தேவை	perlukan
தேவை	perlu
தேவை	kebutuhan
தேவை	need
தேவை	butuh
தேவை	buronan
தேவை	diinginkan
தேவை	dicari
தேவை	wanted
சக்தி	tenaga
சக்தி	energi
சக்தி	energy
சக்தி	tenaga
சக்தி	kekuasaan
சக்தி	kekuatan
சக்தி	power
சக்தி	daya
இல்லாமல்	tanpa
நிகழ்வுகள்	peristiwa
நிகழ்வுகள்	kegiatan
நிகழ்வுகள்	event
நிகழ்வுகள்	acara
போரில்	battle
போரில்	pertempuran
போரில்	peperangan
போட்டி	turnamen
போட்டி	korek
போட்டி	cocok
போட்டி	pertandingan
போட்டி	kecocokan
போட்டி	kompetisi
போட்டி	persaingan
போட்டி	lomba
போட்டி	kontes
போட்டி	contest
உட்பட	termasuk
ஏறத்தாழ	almost
ஏறத்தாழ	hampir
ஏறத்தாழ	nyaris
மாகாணம்	propinsi
மாகாணம்	provinsi
கொல்லப்பட்டனர்	dibunuh
கொல்லப்பட்டனர்	tewas
கொல்லப்பட்டனர்	terbunuh
க்கு	untuk
கத்தோலிக்க	catholic
கத்தோலிக்க	katolik
மூன்றாவது	sepertiga
மூன்றாவது	ketiga
முந்தைய	prev
முந்தைய	sebelumnya
முந்தைய	sebelumnya
முந்தைய	tadi
முந்தைய	sebelumnya
இருந்தாலும்	bagaimanapun
இருந்தாலும்	though
இருந்தாலும்	meskipun
இருந்தாலும்	walaupun
இருந்தாலும்	meski
இருந்தாலும்	walau
இயக்கம்	gerakan
இயக்கம்	motion
இயக்கம்	gerak
இயக்கம்	mosi
இயக்கம்	operasi
இயக்கம்	gerakan
இயக்கம்	pergerakan
முனைவர்	phd
முனைவர்	doktor
ஆண்டுகளுக்கு	skudai
குறிப்பிடத்தக்க	signifikan
நடிகர்கள்	aktor
உரை	sms
உரை	teks
குறிப்பு	acuan
குறிப்பு	referensi
குறிப்பு	rujukan
குறிப்பு	note
குறிப்பு	catatan
விருதுகள்	penghargaan
குறைவான	rendah
குறைவான	low
குறைவான	kurang
கடந்த	past
கடந்த	last
கடந்த	terakhir
ஆண்	jantan
ஆண்	male
ஆண்	pria
