yang	янг
pusingan	кръгло
pusingan	кръг
jawatan	пози
jawatan	позиции
jawatan	постове
jawatan	публикации
jawatan	позиция
jawatan	положение
jawatan	длъжност
tak	не
tak	так
tenaga	енергия
tenaga	energy
tenaga	енергетика
tenaga	мощност
tenaga	сила
tenaga	власт
tenaga	мощ
teknologi	технологии
teknologi	технология
teknologi	технологии
mencapai	достига
mencapai	постигане
bangsa	нация
melebihi	превишаване
melebihi	надвишава
melebihi	превишена
melebihi	превишаване
persatuan	сдружения
persatuan	асоциации
persatuan	сдружение
persatuan	асоциация
persatuan	асоцииране
model	модели
model	образци
model	моделите
model	образец
model	модел
slovakia	словашки
slovakia	словакия
diberikan	дадени
diberikan	дадена
diberikan	дадено
england	англия
minit	минути
minit	минути
minit	минута
dipanggil	наречен
dipanggil	наречена
tun	tun
sesuatu	нещо
kanada	канада
kanada	канадци
kanada	канадците
kanada	канадци
kanada	канадска
kanada	канадец
kanada	канадски
abu	пепелта
abu	пепел
abu	аш
abu	пепел
abu	абу
kategori	категория
kategori	категории
kebolehan	способност
mudah	леко
mudah	лесно
hubungan	връзки
hubungan	взаимоотношения
hubungan	връзките
hubungan	отношения
hubungan	връзка
hubungan	взаимоотношения
hubungan	отношения
hubungan	взаимоотношения
hubungan	отношения
allah	господ
allah	бог
allah	аллах
ditubuhkan	установен
ditubuhkan	установена
ditubuhkan	установени
ditubuhkan	установено
pembahagian	участък
pembahagian	разделение
pembahagian	дивизия
pembahagian	деление
pembahagian	разделения
pembahagian	участъци
pembahagian	разделение
pembahagian	дивизии
bilik	стая
bilik	стаята
bilik	стаите
bilik	стаи
tapak	сайт
tapak	сайтове
#aaa	#aaa
projek	проект
projek	проектът
projek	проекта
projek	проекти
hati	сърце
hati	сърцето
hati	дроб
hati	сърца
hati	сърцата
moden	модерно
moden	модерни
moden	модерна
moden	съвременно
moden	модерен
moden	съвременен
pertahanan	защита
pertahanan	отбрана
pertahanan	защитата
pertahanan	защита
pertahanan	отбрана
enam	шестима
enam	шест
pemerintahan	правителство
televisyen	телевизори
televisyen	телевизия
televisyen	телевизията
televisyen	телевизор
wang	пари
wang	парите
wang	уанг
wang	уан
berkaitan	съответна
berkaitan	съответен
berkaitan	свързани
berkaitan	свързан
berkaitan	свързана
berkaitan	свързано
budaya	култура
budaya	културни
budaya	културен
budaya	културно
budaya	културна
website	уебсайт
website	сайт
colspan	colspan
pas	монтаж
pas	монтиране
pas	подходящо
kes	случай
kes	дело
kes	кейс
kes	случаят
kes	каса
kes	случаи
perkara	неща
perkara	нещата
lee	лии
lee	лий
komputer	компютър
komputer	компютъра
komputer	компютрите
komputer	компютри
nilai	ценности
nilai	стойности
nilai	стойност
dihasilkan	произведени
dihasilkan	произведена
dihasilkan	произведен
dihasilkan	произведено
dihasilkan	генерирани
kegunaan	използване
kegunaan	употреба
kegunaan	употреби
kegunaan	използва
tuan	сър
tuan	туан
telefon	телефон
telefon	телефона
telefon	телефонът
telefon	телефон
datang	очаквайте
datang	идва
datang	идвам
cuba	опитай
cuba	опитайте
cuba	кубинска
cuba	кубински
cuba	куба
buat	направи
saat	секунди
saat	саат
tarikh	среща
tarikh	дата
perjanjian	сделка
perjanjian	съгласие
perjanjian	споразумение
perjanjian	договор
perjanjian	сделките
perjanjian	сделки
perjanjian	споразумения
harga	цени
harga	цена
penuh	пълна
penuh	пълни
penuh	пълен
penuh	пълно
diraja	роял
diraja	кралско
diraja	кралска
diraja	royal
diraja	кралски
media	медии
media	медия
media	медиите
operasi	операции
operasi	операцията
operasi	експлоатация
operasi	функциониране
operasi	операция
autonomi	самостоятелност
autonomi	автономия
autonomi	автономни
autonomi	автономна
radio	radio
radio	радиото
radio	радио
pasir	пясък
senjata	оръжие
senjata	оръжия
senjata	оръжията
senjata	оръжие
darjah	градуси
darjah	градуса
darjah	степени
darjah	градус
darjah	степен
penerbangan	полета
penerbangan	полет
penerbangan	полети
penerbangan	авиокомпания
penerbangan	авиолинии
penerbangan	airlines
penerbangan	авиокомпании
penerbangan	авиокомпаниите
penerbangan	авиация
penerbangan	авиационна
