kategória	loại
kroměříž	kroměříž
civilné	civil
riadku	hàng
latinská	latin
württembersko	württemberg
štádium	stage
mlieko	sữa
mlieko	milk
gruzínsko	georgian
gruzínsko	gruzia
gruzínsko	georgia
plnenie	suất
kanály	kênh
tradičná	conventional
villeneuve	villeneuve
vodopády	ngã
vodopády	falls
vodopády	thác
vodopády	rơi
vodopády	sút
kodaň	copenhagen
mediawiki	mediawiki
kopy	đống
kopy	less
pivovar	ngọt
radoslav	radoslav
tvrdé	phũ
tvrdé	chát
špecializované	chuyên
špecializované	chuyên
make	pha
hercegovine	hercegovina
innsbruck	innsbruck
fbi	fbi
fbi	cục
odmenu	thưởng
plod	fetus
insee	insee
lineárne	tuyến
teoretické	huấn
westminster	westminster
sergejevič	sergeyevich
tajomstvo	secrets
tajomstvo	mystery
tajomstvo	mật
tajomstvo	bí
dusíka	nitơ
dusíka	nitrogen
marcos	marcos
vdova	widow
čítaj	đọc
airways	airways
vyrobiť	pha
vyrobiť	produce
mozog	óc
mozog	não
mozog	óc
mozog	brain
mozog	não
babylon	babylon
jin	jin
jin	kim
hnedé	brown
hnedé	nâu
kláštorov	monasteries
psp	psp
dizajnér	designer
železný	sắt
mhc	mhc
logické	luận
logické	logic
zlúčenina	compound
chan	chan
chan	trần
uhla	góc
podstata	essence
nacistické	nazi
plavby	voyage
plavby	cruise
ľadová	glacial
ľadová	icy
lockheed	lockheed
svaly	muscle
modlitby	đậu
thajsko	thailand
palma	palma
vlastimil	vlastimil
spomenuté	liễu
zvýšený	vung
zvýšený	tăng
vyhľadávanie	tìm
vyhľadávanie	ve
nashville	nashville
kórea	korea
kórea	hàn
hamburgu	hamburg
hostia	khách
warren	warren
hroby	graves
hroby	đào
horizont	horizon
flotila	fleet
študijné	học
problem	đề
štěpánek	štěpánek
šimon	simon
slávne	nổi
viktória	victoria
súvislosť	link
taxón	taxon
napadli	xâm
závislá	nghiện
závislá	addicted
závislá	nghiện
závislá	ghiền
žily	veins
král	king
král	guy
král	vua
obrovská	huge
iowa	iowa
súčiastky	phần
dost	đủ
dost	dost
čistá	cai
čistá	sạch
čistá	sạch
rasy	xáo
rasy	đua
rasy	nhung
villers	villers
gate	gate
gate	cổng
gate	quần
tesla	tesla
pancier	giáp
pancier	armour
pancier	giáp
pary	steam
pary	lết
amy	amy
dec	dec
chudobných	nghèo
chudobných	nghiệp
pamätné	commemorative
madame	madame
eds	eds
sant	sant
niva	niva
macedónsko	macedonia
varu	sôi
otcov	bố
mov	ioc
zásobovanie	supplies
ramena	vai
ramena	tay
ukázať	xem
ukázať	hiện
ukázať	show
arab	arab
marshall	marshall
halle	halle
belgické	bỉ
trutnov	trutnov
viazané	chủa
viazané	bound
minerálne	khoáng
klanu	clan
klanu	tộc
zlyhanie	mài
pozvanie	mời
stn	stn
peace	hòa
ženského	feminine
tuhé	đặc
cohen	cohen
five	năm
balady	ballads
marian	marian
gran	gran
povedala	nói
povedala	bảo
povedala	said
porazený	bại
porazený	thua
dekan	dean
virginia	virginia
gruzínska	georgian
gruzínska	gruzia
gruzínska	georgia
koncepciu	concept
adama	adama
prevod	chuyển
prevod	truyền
olympia	olympia
samce	nam
fraser	fraser
sviatky	holiday
evans	evans
cale	cale
pochybnosti	reo
turner	turner
orion	orion
jedla	mat
ťažká	nặng
ťažká	nặng
nezávislá	lập
narodenie	sinh
conrad	conrad
femme	femme
low	low
low	thấp
cisárovná	empress
pokrytý	coated
originál	gốc
originál	tác
hrubá	ghê
hrubá	thick
hrubá	dầy
hrubá	dày
veliteľstvo	lệnh
veliteľstvo	huy
veliteľstvo	lềnh
weber	weber
poschodie	lầu
poschodie	tầng
poschodie	sàn
nicole	nicole
cisársky	imperial
santo	santo
alena	alena
croix	croix
orientácie	hướng
nikola	nikola
iránu	iran
domažlice	domažlice
holandské	bản
holandské	hoà
holandské	dutch
entropia	entropy
roth	roth
sídliská	bkv
riga	riga
krivky	cong
mohamed	muhammad
mohamed	mohammed
mohamed	mohamed
angelo	angelo
plniť	trùm
náhodne	cuốc
náhodne	nét
lietať	fly
lietať	ruồi
lietať	bay
forest	rừng
poškodená	hỏng
poškodená	hỏng
pobočka	cành
pobočka	nhánh
hudson	hudson
estónska	estonia
estónska	estonia
amos	amos
brit	brit
lang	lang
ľavý	trái
akýchkoľvek	any
kolumbie	colombia
viola	viola
tajné	mật
tajné	bí
vasilievič	vasilievich
frankfurte	frankfurt
andersson	andersson
piotr	piotr
áut	oto
áut	ôtô
áut	aut
dee	dee
pripojiť	núi
pripojiť	lắp
vietnamu	việt
vietnamu	vietnam
zlo	xấu
zlo	ác
dylan	dylan
muhammad	muhammad
uhlík	carbon
uhlík	cacbon
itunes	itunes
viedenský	viennese
yves	yves
jefferson	jefferson
antény	antennas
antény	antenna
antény	anten
playstation	playstation
zdrojový	nguồn
popredia	foreground
úzke	hẹp
león	león
knowles	knowles
rekonštrukciu	reenactment
lada	lada
face	face
face	mặt
javier	javier
dodávky	vans
dodávky	supplies
digitálny	digital
gay	gay
kazachstane	kazakhstan
trpel	led
vizuálne	visual
panely	bảng
kliment	kliment
vystavený	lộ
pásy	strip
túžba	thèm
zábery	footage
zábery	phát
gitare	guitar
gitare	ghita
prijímať	nhận
board	bảng
dopyt	đòi
guatemala	guatemala
guatemala	gua
pluto	pluto
izby	phòng
izby	phòng
nápravy	trục
ubytovanie	nhà
ubytovanie	lodging
rozprávka	fairytale
spojka	clutch
spojka	côn
crazy	khùng
crazy	điên
digitálna	digital
fragmenty	fragments
amor	amor
amor	cupid
dramatický	kịch
mŕtve	chết
lucius	lucian
lucius	lucius
bmg	bmg
utrpeli	led
jose	jose
biskupstvo	bishopric
nôh	chân
nôh	xương
pokémon	pokémon
pokémon	pokemon
jensen	jensen
jensen	jenson
centimetrov	centimet
centimetrov	cm
iónov	ions
iónov	ion
kôl	laps
bielkoviny	protein
bielkoviny	protein
zbytočné	useless
radek	radek
počty	đếm
počty	số
líška	fox
líška	cáo
valec	trụ
valec	roller
walesu	wales
kvet	blossom
kvet	flower
kvet	hoa
eos	eos
pohreb	táng
pohreb	tang
pohreb	lễ
iucn	iucn
hliny	clay
záleží	tùy
marketing	marketing
zachytiť	bắt
zachytiť	chụp
karlovy	karlovy
gpl	gpl
baden	baden
horúce	hot
horúce	nóng
nov	nov
ellen	ellen
jap	nhật
jap	jap
oslavy	lễ
admin	admin
poraziť	đánh
poraziť	phật
poraziť	đảnh
poraziť	bại
diskov	discs
zrkadlo	gương
zrkadlo	mirror
letá	summers
mare	mare
powell	powell
rakovník	rakovník
devín	devin
disco	disco
stenu	wall
stenu	tường
dinamo	dinamo
hniezdo	nest
hniezdo	tổ
berg	berg
vitamín	vitamin
diana	diana
tepelné	nhiệt
isonzo	isonzo
mýtus	myth
waterloo	waterloo
mcnaught	mcnaught
superstar	superstar
obchodov	shop
mitsubishi	mitsubishi
ondřej	ondřej
anders	anders
welt	welt
funk	funk
prehliadač	duyệt
priemerné	avg
vojaka	lính
spodný	dưới
spodný	bậc
spodný	đáy
spodný	bottom
športovec	sportsman
christophe	christophe
jürgen	jürgen
jürgen	jurgen
jedinečný	unique
hold	homage
alif	alif
umrel	chết
nepokoje	loạn
nepokoje	riot
zranený	thương
zranený	thương
zranený	đau
zranený	hại
zranený	thương
bon	bon
eurovision	eurovision
litve	litva
litve	lithuania
bains	bains
vertikálne	dọc
vertikálne	dọc
kvapalina	liquid
kvapalina	lỏng
skutočná	real
skutočná	thực
skutočná	thật
skutočná	thiệt
oprava	sửa
ligue	ligue
váš	của
dramatické	kịch
gottfried	gottfried
cpk	cpk
oleja	nhớt
oleja	dầu
rám	khung
tyler	tyler
vladimirovič	vladimirovich
duchovného	linh
jur	jur
dobra	tốt
dobra	hay
dobra	ngon
mach	mose
mach	rêu
mach	mach
dôveru	tin
