din	از
consiliului	انجمن
importantă	مهمند
importantă	مهم
cetatea	قلعه
cetatea	دژ
cetatea	ارگ
poltava	پولتاوا
suprafața	سطح
suprafața	سطحی
premii	جوایز
premii	جوایز
puncte	نقطه
puncte	نقاط
puncte	امتیاز
prințul	پرنس
prințul	پرینس
prințul	شاهزاده
meteorologie	هواشناسی
social	اجتماعی
social	سوسیال
rapid	سریع
rapid	سریع
rapid	روزه
rapid	تند
generalul	عمومی
generalul	ژنرال
generalul	جنرال
femei	زنانی
femei	زنها
femei	زنان
international	اینترنشنال
international	بینالمللی
international	جهانی
descrierea	شرح
descrierea	مشخصات
descrierea	توصیف
școală	مدرسه
școală	مکتب
original	اصیل
original	اصلی
original	اوریجینال
plante	گیاهان
ediție	ورژن
locale	محلی
bacău	باکائو
ocupat	مشغول
ocupat	مصروف
ocupat	اشغال
ocupat	شلوغ
adesea	اغلب
louis	لویی
louis	لوئی
continuă	ادامه
referințe	مراجع
online	online
online	برخط
online	آنلاین
media	رسانه
consiliul	شورای
consiliul	شورا
consiliul	انجمن
încercat	آزموده
literară	ادبی
simplu	ساده
imediat	فوراً
imediat	فورا
imediat	بلافاصله
canada	کانادا
punctul	نکته
punctul	نقطه
punctul	پوینت
superioară	برتر
superioară	مافوق
wilhelm	ویلیام
wilhelm	ویلهلم
sociale	اجتماعی
sociale	سوسیال
grigore	گریگوری
grigore	گرگوری
științifică	علمی
planet	سیاره
deasupra	فراز
joseph	یوسف
joseph	یوزف
joseph	ژوزف
joseph	جوزف
arheologice	باستانشناسی
case	پرونده
case	کیس
case	مورد
art	art
art	هنر
art	آرت
stabilit	تمکین
politician	سیاستمدار
scurtă	کوتاه
scurtă	کوتاهی
scurtă	خلاصه
scurtă	مختصر
ortodoxă	ارتدوکس
detalii	جزئیات
detalii	جزئیات
detalii	جزییات
trupele	سربازان
internet	اینترنت
internet	اینترنتی
real	رئال
real	حقیقی
real	واقعی
cultura	تمدن
cultura	فرهنگی
cultura	فرهنگ
romanul	رمان
problema	مشکل
problema	مسئله
problema	مشکلی
americană	آمریکایی
americană	امریکایی
americană	امریکن
americană	آمریکن
țările	کشورها
mesaj	پیغام
mesaj	پیام
hartă	نگاشت
hartă	نقشه
internațională	اینترنشنال
internațională	بینالمللی
internațională	جهانی
ciuda	لجبازی
ciuda	لج
academia	آکادمی
academia	فرهنگستان
legate	پیوند
legate	مربوط
legate	مرتبط
persoană	شخص
complet	تکمیل
complet	کاملا
major	عمده
major	ماژور
major	سرگرد
totală	مجموع
totală	کلا
totală	کل
cultură	تمدن
cultură	فرهنگی
cultură	فرهنگ
obiective	اهداف
obiective	اهداف
actriță	بازیگر
actriță	actress
măsură	پیمانه
abu	ابو
catolică	کاتولیک
superior	برتر
superior	مافوق
deschis	باز
joc	بازی
joc	گیم
parcul	park
parcul	پارک
stare	وضعیت
stare	حالت
stare	استیت
stare	دولت
stare	وضعیت
stare	ایالت
stare	شرط
stare	شرایط
ferdinand	فردیناند
fizică	فیزیک
fizică	جسمی
fizică	بدنی
fizică	فیزیکی
man	انسان
man	مَرد
man	مرد
procesul	فرایند
procesul	پروسه
procesul	فرآیند
procesul	روند
procesul	مراحل
procesul	محاکمه
procesul	دادرسی
unități	واحدها
cale	راه
cale	مسیر
ministerul	وزارت
clasa	رده
clasa	ردۀ
clasa	کلاس
clasa	طبقاتی
clasa	class
clasa	کلاسی
lipsa	کمبود
lipsa	نداشتن
lipsa	عدم
proiect	پروژه
santa	سانتا
santa	بابانوئل
santa	santa
administrativ	اداری
devenind	شدن
naștere	تولد
naștere	birth
naștere	ولادت
calea	راه
calea	مسیر
stadion	ورزشگاه
departe	میفرمایند
departe	دور
semnat	امضا
greacă	یونان
greacă	یونانی
roșu	رد
roșu	قرمز
roșu	سرخ
articolele	مقالات
articolele	مقاله
lupta	جنگیدن
lupta	دعوا
lupta	بجنگ
neamț	نئم
văzut	ندیده
văzut	دیده
văzut	دیده
văzut	دید
niciodată	هیچوقت
niciodată	هرگز
epoca	دوره
economice	اقتصادی
otoman	عثمانی
împăratul	امپراتور
împăratul	امپراطور
divizia	تقسیم
divizia	واحد
metal	متال
metal	فلز
metal	فلزی
muhammad	محمد
dezvoltare	توسعه
cursul	دوره
construcție	ساخت
construcție	سازندگی
construcție	ساختمان
alb	سپید
alb	وایت
alb	سفید
bulgari	بلغاری
verde	سبز
verde	گرین
debit	جریان
debit	بدهی
arată	نمایش
acțiune	کنش
acțiune	اکشن
acțiune	اقدام
acțiune	عمل
saxonia	زاکسن
include	شامل
include	شامل
obține	شو
league	لیگ
daniel	دانیال
daniel	دانیل
daniel	دنیل
destul	کافیه
jurnalul	ژورنال
jurnalul	مجله
jurnalul	نشریه
argeș	ارجش
turistice	توریست
turistice	گردشگری
turistice	جهانگرد
turistice	توریستی
turistice	گردشگر
situația	وضعیت
situația	موقعیت
maghiară	مجاری
maghiară	مجارستانی
maghiară	مجارستان
negru	مشکی
negru	سیاه
negru	سیاهی
negru	بلک
omul	انسان
omul	مَرد
omul	مرد
interes	ربا
interes	علاقه
interes	بهره
știință	علمی
știință	علم
știință	علوم
alții	دیگران
alții	دیگر
teoria	نظریه
teoria	تئوری
teoria	فرضیه
rând	سطر
civil	civil
civil	مدنی
civil	غیرنظامی
armată	ارتش
armată	نظامی
armată	ارتشی
armată	لشگر
armată	ارتش
armată	ارتشی
armată	سپاه
armată	لشکر
tudor	تودور
modul	حالت
modul	پیمانه
modul	ماژول
modul	وصله
regizat	کارگردانی
albert	آلبرت
albert	آلبر
sursă	مبدأ
sursă	متن
sursă	منبع
per	پر
italian	ایتالیایی
italian	ایتالیا
schimb	معاوضه
schimb	تبادل
schimb	مبادله
schimb	معاوضه
schimb	مبادله
singură	تنهایی
singură	تنها
singură	تکی
singură	single
singură	تک
confesional	اعترافی
craiova	کرایووا
culoare	رنگ
culoare	رنگها
culoare	رنگ
chitară	گیتار
muncă	کار
muncă	کاری
model	model
model	مدل
trece	برود
trece	میگذرد
trece	گذری
trece	مجالس
trece	گذر
trece	عبور
trece	پاس
literare	ادبی
găsește	یافتن
studio	studio
studio	استودیو
studio	استدیو
jîtomîr	ژیتومیر
materiale	مواد
materiale	مصالح
materiale	مواد
materiale	مصالح
populară	عامه
populară	محبوبه
populară	محبوب
frederic	فردریک
frederic	فردریک
frederic	فریدریش
corpul	بدن
corpul	بدنی
corpul	بدنه
corpul	جسم
corpul	body
elena	الینا
elena	النا
populare	عامه
populare	محبوبه
populare	محبوب
silla	سیلا
silla	شیلا
ideea	ایده
autori	نویسندگان
diagrama	نمودار
cercetare	تحقیق
cercetare	تحقیقاتی
cercetare	تحقیقات
cercetare	پژوهش
actual	جاری
actual	جریان
companie	گروهان
companie	شرکت
companie	company
companie	کمپانی
crimeea	کریمه
crimeea	کریمه
controlul	مهار
controlul	کنترل
controlul	کنترول
california	california
california	کالیفرنیا
minute	دقیقه
minute	دقایقی
artist	هنرمند
artist	artist
artist	هنرمندی
pace	سلامت
pace	سلام
pace	صلح
târgu	ترگو
societatea	اجتماع
societatea	جامعه
societatea	انجمن
comitat	شایر
evrei	یهود
evrei	یهودیان
evrei	یهودی
sens	عقل
sens	حس
formula	فرمول
meci	تطبیق
meci	مسابقه
meci	کبریت
meci	تطابق
contra	کنترا
contra	شمارشگر
buzău	بوزائو
apariția	ظهور
apariția	پیدایش
utilizator	کاربر
suedia	سوئد
locuitorii	ساکنین
locuitorii	یاران
prințesa	پرنسس
prințesa	شاهدخت
comunitatea	اجتماع
comunitatea	ملتی
comunitatea	جامعه
comunitatea	انجمن
comunitatea	امت
cap	هد
cap	سر
cap	کاپ
cap	cap
cap	کلاهک
cap	کپ
echipă	تیم
echipă	تیمی
cuvinte	کلمات
cuvinte	واژه
colaborare	همکاری
colaborare	توافقی
colaborare	مشارکتی
jocurile	بازیهای
jocurile	بازیها
jocurile	بازی
literatura	ادبیات
literatura	literature
mijlocul	اواسط
mijlocul	مید
personal	شخصی
personal	کارکنان
personal	پرسنل
personal	شخصا
personal	شخصاً
personal	کارمندان
personal	ستاد
personal	عصای
regizor	director
regizor	کارگردان
albă	سپید
albă	وایت
albă	سفید
cine	که
star	استار
star	ستاره
inferioară	پایینی
muzical	موزیکال
vărsare	ریختن
literar	ادبی
situl	سایت
antrenor	trainer
antrenor	مربی
antrenor	coach
antrenor	دلیجان
antrenor	مربیگری
antrenor	مربی
atac	حمله
atac	تهاجم
atac	حمله
atac	تجاوز
atac	یورش
copil	جیگر
copil	عزیزم
copil	بچه
copil	کودک
copil	کودکان
copil	فرزند
copil	بچه
discuri	رکوردز
port	درگاه
port	بندر
numere	اعداد
numere	عدد
numere	اعدادی
clubul	باشگاه
clubul	چماق
clubul	کلاب
clubul	کلوب
clubul	کلوپ
romi	roma
romi	روما
pierre	پیر
pierre	پییر
pagină	صفحۀ
pagină	صفحه
xvi	شانزدهم
cineva	یکی
cineva	کسی
olimpice	المپیک
europei	اروپای
europei	اروپا
voce	صدا
voce	صدای
liberă	free
liberă	آزادی
liberă	رایگان
liberă	آزاده
liberă	آزاد
greu	سنگینی
greu	سنگین
greu	سخت
greu	دشوار
greu	عالیست
rezoluție	دقت
rezoluție	وضوح
proiectul	پروژه
olanda	هلند
olanda	هالند
olanda	هلند
henry	هنری
henry	آنری
finală	نهائی
finală	نهایی
finală	پایانی
finală	آخرین
finală	فاینال
israel	اسراییل
israel	اسرائیل
intrarea	مدخل
intrarea	ورودی
intrarea	ورود
intrarea	ورودی
intrarea	مدهوش
vară	تابستان
vară	سامر
vară	تابستون
vară	تابستانی
compozitor	مؤلف
compozitor	composer
compozitor	آهنگساز
versiunea	نسخۀ
versiunea	نسخه
prezența	حضورش
prezența	حضور
vladimir	ولادیمیر
motiv	انگیزه
motiv	دلیلی
motiv	علت
motiv	دلیل
neagră	مشکی
neagră	سیاه
neagră	سیاهی
neagră	بلک
bihor	بیهور
uefa	یوفا
popular	عامه
popular	محبوبه
popular	محبوب
existența	وجود
justificare	توجیح
papa	پاپا
papa	پاپ
papa	پوپ
altfel	وگرنه
sport	sport
sport	اسپورت
sport	ورزش
sport	ورزشی
sport	ورزشکار
sport	اسپرت
sport	اسپورت
sport	ورزشی
sport	ورزش
ministrul	وزیر
ministrul	وزیری
poloniei	لهستان
creșterea	رشد
plasa	تور
plasa	net
noastre	ما
generale	عمومی
generale	ژنرال
generale	جنرال
filip	فلیپ
filip	فیلیپ
subiect	مبحث
subiect	موضوع
subiect	سوژه
subiect	فاعل
subiect	موضوع
politica	سیاست
politica	سیاست
comitate	شهرستانهای
zece	ده
insulele	جزایر
park	park
park	پارک
arta	art
arta	هنر
arta	آرت
bgcolor	bgcolor
pictor	نقاش
gradul	زینه
gradul	درجه
gradul	رتبه
gradul	درجه
autorul	مؤلف
autorul	نویسندۀ
autorul	نویسنده
ora	اورا
ora	ساعتی
ora	ساعت
ora	زمان
ora	تایم
ora	time
posibil	امکان
posibil	ممکن
onoare	شرافتی
onoare	عزت
onoare	گرامی
onoare	عزت
onoare	شرافت
onoare	شرف
onoare	افتخار
înalt	تل
înalt	قد
mii	هزار
mii	هزاران
mii	هزارها
joacă	پخش
joacă	بازی
cernăuți	چرنیوتسی
culturale	فرهنگی
tom	تام
tom	tom
continuare	دنباله
ore	ساعتها
ore	ساعتهای
ore	ساعات
ore	ساعت
moarte	مرگ
vremea	هوای
vremea	هوا
monumentul	یادبود
monumentul	یادمان
forme	شکلهای
forme	شکلها
program	برنامۀ
program	پروگرام
program	برنامه
program	برنامه
program	برنامه
program	زمانبندی
susținut	پشتیبانی
susținut	وارده
alegerile	انتخابات
linie	خط
lungă	طولانی
lungă	لانگ
lungă	دراز
producție	تولید
urban	شهری
urban	urban
urban	اوربان
strada	استریت
strada	خیابانی
strada	خیابان
strada	خیابون
viii	هشتم
drum	جاده
lung	ریه
lung	لونگ
lung	لانگ
lung	طولانی
lung	لانگ
lung	دراز
festivalul	عیدی
festivalul	جشنواره
alta	التا
alta	آلتا
zonele	نواحی
zonele	مناطق
tipuri	انواع
primii	اول
primii	ابتدا
primii	نخستین
versuri	آیات
versuri	شعر
versuri	شعرای
steaua	استار
steaua	ستاره
jucător	بازیکن
sursa	مبدأ
sursa	متن
sursa	منبع
familii	خانواده
christian	کریستین
christian	کریستیان
christian	مسیحی
christian	کریستن
west	وست
west	باختر
west	غرب
west	غربی
distanță	مسافت
distanță	فاصله
clădirea	ساختن
clădirea	ساختمانی
clădirea	ساختمان
biblioteca	کتابخانه
formate	تشکیل
formate	قالبهای
piatra	سنگ
piatra	استون
piatra	سنگی
piatra	سنگسار
piatra	سنگی
piatra	صخره
piatra	راک
termen	ترم
termen	اجل
termen	اصطلاح
miniatura	مینیاتور
don	دان
religioase	مذهبی
religioase	دینی
calais	کاله
rio	ریو
alpi	آلپ
doctor	دکتری
doctor	داکتر
doctor	دکتر
drepturile	حقوق
emir	امیر
emir	امیر
emir	amir
turnul	تاور
turnul	برج
washington	واشینگتون
washington	واشنگتون
washington	واشینگتن
washington	واشنگتن
nobel	نوبل
economică	اقتصادی
gentile	جنتیله
afară	بیرون
afară	برون
decenii	دهه
stilul	سبک
los	los
los	لوس
los	لس
non	عدم
non	غیر
proces	فرایند
proces	پروسه
proces	فرآیند
proces	روند
proces	مراحل
proces	محاکمه
proces	دادرسی
domeniu	دامنه
han	هان
comanda	فرمان
comanda	نظم
comanda	فرمان
comanda	دستور
comanda	سفارش
comanda	ترتیب
interior	داخل
interior	درون
interior	درونت
interior	درونی
interior	interior
interior	داخلی
interior	درونی
friedrich	فردریش
friedrich	فریدریش
madrid	مادرید
bani	پول
bani	پولی
secole	قرنها
crearea	آفرینش
crearea	ایجاد
crearea	خلقت
crearea	ایجاد
ron	ران
ron	رون
șah	چس
șah	شطرنج
argint	نقره
argint	سیمین
argint	سیلور
norvegia	نروژ
regina	رجینا
regina	queen
regina	ملکه
regina	بیبی
galerie	گالری
galerie	نگارخانه
galerie	gallery
dnipropetrovsk	دنیپروپتروفسک
unitate	همبستگی
unitate	وحدت
unitate	اتحاد
unitate	یگان
unitate	یکای
unitate	واحد
unitate	یکا
johann	یوهان
campania	کامپانیا
campania	لشکرکشی
campania	کمپین
compus	متشکل
compus	سروده
compus	مرکب
compus	ترکیب
partid	مهمانی
partid	پارتی
partid	مهمونی
partid	حزب
partid	جشن
scop	مقصود
scop	هدفی
