категория	loại
кристоф	christoph
сложная	complex
волокна	tơ
волокна	fiber
волокна	sợi
волокна	sợi
волокна	tơ
исполняющий	diễn
кампо	campo
ливана	liban
ливана	lebanon
предисловие	preface
мустафа	mustapha
мустафа	mustafa
обуви	giày
обуви	giày
обуви	giầy
обуви	móng
брюссель	bruxelles
брюссель	brussels
сокол	falcon
кент	kent
камере	cell
вирус	virus
вирус	virut
кпп	ppc
кпп	cpt
кпп	mèo
кпп	cat
крайний	extreme
тобаго	tobago
узлы	hải
узлы	hubs
поговорить	nói
калибр	caliber
калибр	calibre
закрытие	đóng
закрытие	cận
цирк	xiếc
цирк	circus
лори	laurie
лори	lori
харви	harvey
переделать	remake
николь	nicole
печора	pechora
делла	della
жук	lỗi
жук	bug
жук	bọ
жук	beetle
подписать	vẽ
сок	juice
встретиться	meet
встретиться	gặp
стрела	arrow
живая	lively
живая	sống
живая	live
живая	alive
бэй	bae
бэй	vịnh
бэй	bay
орловский	orlovsky
выстрел	phát
выстрел	bắn
странные	weird
странные	rar
странные	lạ
странные	lạ
коробки	hộp
каталонии	catalan
каталонии	catalunya
каталонии	catalonia
грецию	greece
болеслав	bolesław
экзамен	thi
виноградов	vinogradov
виолончели	cello
ангела	angel
ана	ana
президиум	bureau
президиум	cục
президиум	presidium
герцоги	dukes
наполовину	nửa
налоги	thuế
налоги	thuế
налоги	thuế
комплексной	integrated
королевские	royal
двойные	double
двойные	đôi
стамбуле	istanbul
шварц	schwarz
шварц	schwartz
филадельфии	philly
филадельфии	philadelphia
вологда	vologda
вандал	vandal
калинин	kalinin
кальвадос	calvados
жер	gers
эра	era
эра	eras
кубе	cuba
робинсон	robinson
боярин	boyar
рэнди	randy
стандартные	chuẩn
стандартные	standard
рождественский	christmas
тратить	phí
чебоксары	cheboksary
джордан	jordan
атмосфера	atmosphere
атмосфера	vibe
натали	natalie
натали	nathalie
пустыне	mạc
байт	byte
байт	byte
байт	bytes
днем	chiều
алонсо	alonso
алонсо	alonzo
лёд	băng
лёд	đá
лёд	is
баха	baja
баха	baha
баха	bach
мусора	rác
сона	sona
сербская	serbia
предпринимательства	enterprise
предпринимательства	entrepreneurship
болото	lầy
болото	lầy
болото	bog
опыты	nghiệm
вагнер	wagner
сингапур	singapore
диссертаций	dissertations
естественный	chích
испытание	test
испытание	thử
дик	dick
лгу	xạo
эли	ely
эли	eli
эли	elie
эли	ali
убивать	giết
жерайс	gerais
кук	cook
кук	nấu
кук	cooke
превосходство	supremacy
мелодия	giai
мелодия	melody
мелодия	tune
гастроли	tour
барьер	barrier
мод	maude
мод	maud
мод	mou
оставления	abandonment
восстановлены	khôi
гавань	cảng
гавань	cảng
фокс	fox
фокс	cáo
лоу	lowe
ден	böll
ден	chử
ден	den
зоопарк	thú
зоопарк	zoo
тона	toner
фольклор	folklore
степанова	stepanova
загрузить	download
загрузить	nạp
загрузить	tải
калмыкии	kalmykia
венера	venus
манча	mancha
лагерях	trại
тренировки	workout
вила	vila
эмилия	emilia
облака	mây
облака	sky
облака	mây
облака	cloud
забыть	quên
первоначального	gốc
первоначального	tác
олимпия	olympia
преступники	phạm
въезд	entry
въезд	mục
коррупции	nhũng
картинка	ảnh
картинка	nh
картинка	hình
картинка	ảnh
острые	sharp
острые	nhọn
неаполь	naples
неаполь	napoli
марафон	marathon
знаменитая	nổi
беляев	belyayev
обсуждалось	dóc
зеркала	gương
зеркала	mirrors
словения	slovenia
плату	fee
плату	phí
моделирование	simulations
моделирование	mô
рейд	reid
рейд	raid
сериалов	serials
симеон	simeon
биолог	biologist
храбрость	dũng
храбрость	chống
шины	tires
шины	lốp
шины	lốp
космонавт	spaceman
голые	naked
дени	denis
конечности	lem
тёмный	dark
тёмный	tối
живым	sống
живым	live
живым	alive
выдачи	rendition
духовные	linh
проявляет	exhibiting
верю	tin
лампы	đèn
ока	oka
налог	thuế
пляж	biển
пляж	beach
слух	rumour
слух	rumor
слух	thính
майка	mike
майка	micah
рога	gạc
рога	sừng
рога	kèn
рога	horn
рога	sừng
челюсти	jaws
челюсти	hàm
челюсти	hàm
публиковать	đăng
ильин	ilyin
графический	graphic
месть	thù
краски	sơn
колин	colleen
колин	collin
колин	colin
привод	chạy
привод	cán
боеприпасы	đạn
боеприпасы	ammo
кошек	mèo
кошек	cats
коннектикут	connecticut
сингапура	singapore
пещере	cave
пещере	hang
аризона	arizona
ископаемые	fossil
дунай	danube
дунай	donau
принятые	nuôi
сменить	đổi
сменить	thay
ванкувере	vancouver
ефремов	yefremov
пан	pan
грегори	gregory
венеры	venus
японское	nhật
айдахо	idaho
вечерний	tối
мельников	melnikov
суши	sushi
лейпциге	leipzig
элеонора	eleanor
элеонора	eleonora
острый	viêm
острый	sharp
острый	nhọn
соната	sonata
секретари	registrars
холмс	holmes
палермо	palermo
троллинг	trolling
днр	dpr
руссо	russo
руссо	rousseau
ангелов	angels
винчи	vinci
ветры	gió
цифровая	digital
чжэн	trịnh
чжэн	zheng
киото	kyoto
ограничить	hạn
металлические	co
белов	belov
чечне	chechnya
снимки	snapshots
смотри	xem
смотри	nhìn
голубые	xanh
пираты	pirates
панель	tấm
вертикальной	dọc
тонкий	mỏng
тонкий	gầy
тонкий	thin
целая	toàn
целая	hẹt
целая	whole
генеалогия	phả
генеалогия	genealogy
моцарта	mozart
отклонения	lệch
размышления	reflections
маски	nạ
маски	mask
крепостей	fortresses
сирия	syria
спуск	descent
разбить	smash
кишки	guts
кишки	ruột
банда	banda
банда	manh
банда	đảng
банда	đám
банда	lũ
холодная	lạnh
пьемонт	cuneo
негативные	âm
негативные	ám
сантиметров	centimet
сантиметров	cm
наварра	navarra
максимилиан	maximilian
бабочек	bướm
яркие	sáng
яркие	mẻ
яркие	vivid
тюмень	tyumen
ложь	sai
ложь	giả
ложь	xạo
ложь	lies
ложь	nằm
водопад	thác
приглашает	mời
одиннадцать	eleven
мягкий	soft
мягкий	mềm
любитель	amateur
слушать	nghe
харт	hart
преподавание	dạy
билеты	vé
бак	buck
тяжелых	nặng
конь	ngựa
байкал	baikal
вспомогательные	auxiliary
меньшинства	minorities
острой	viêm
александрии	alexandria
соотношения	ratios
кэш	cache
кэш	cash
сулейман	suleiman
холокост	holocaust
смотря	tùy
газпром	gazprom
анимации	hoạt
равенство	equity
переменной	biến
заложена	hệ
заложена	sex
сидни	sidney
сидни	sydney
мчс	mess
редкий	hiếm
басков	basque
хореография	choreography
нур	nur
нур	noor
радость	joy
лима	lima
рейса	voyage
кристиана	christiane
столкновений	clashes
разум	phiền
мотор	tơ
мотор	motor
комаров	komarov
комаров	muỗi
глины	clay
баня	bad
баня	bath
баня	tắm
лысенко	lysenko
тюрьма	tù
тюрьма	giam
тюрьма	tù
роботов	robot
роботов	robots
черногория	montenegro
корана	quran
хусейн	hussein
хусейн	hosein
хусейн	hussain
случайных	cuốc
случайных	nét
снега	tuyết
снега	snow
чжу	chu
универсальный	universal
универсальный	chung
совместная	tham
нагорно	nagorno
мёрфи	murphy
джереми	jeremy
игнатий	ignatius
царица	hậu
жениться	marry
жениться	cưới
жюль	jules
генетики	genetics
парагвай	paraguay
кливленд	cleveland
оклахома	oklahoma
двойного	kép
двойного	dual
миллиарда	tỷ
миллиарда	tỉ
фриц	fritz
анти	anti
нулевой	zero
нотр	notre
брод	brod
бомба	bomb
бомба	bom
триллер	thriller
вечно	forever
вечно	mải
леоне	leone
лог	logue
орисса	orissa
буркина	burkina
почте	mail
почте	evolution
почте	thư
уокер	walker
роб	rob
роб	cướp
крутой	mẫn
четвертьфинале	quarterfinals
цао	tào
посад	posad
линкольн	lincoln
знакомы	quen
марков	markov
вечный	mải
классика	classics
классика	classic
архивов	archives
агрессии	aggression
линда	linda
линда	lynda
святослав	svyatoslav
уго	hugo
уго	ugo
стрелять	bắn
бюрократов	bureaucrats
совещание	họp
восстанавливать	tái
бай	bạch
ньюкасл	newcastle
экзамены	thi
инна	inna
куски	rách
тарасов	tarasov
финно	finno
халиф	khalip
вацлав	václav
миллионы	triệu
затвора	shutter
катя	katia
катя	katya
катя	katja
катя	katja
метр	mét
метр	mét
потоки	màng
запасных	chừa
пирс	pierce
пирс	pier
пирс	pearce
пирс	piers
песок	bi
песок	cát
томаш	tomas
непала	nepal
непала	nepal
коэн	cohen
челси	chelsea
вой	howling
вой	tru
вой	hú
тире	dash
тире	chém
этьен	etienne
кармен	carmen
аравия	rập
наставник	mentor
определено	quyết
больной	bệnh
больной	ốm
больной	cúm
британцы	britons
британцы	british
британцы	brits
пародия	parody
кемерово	kemerovo
приглашен	mời
спенсер	spencer
мадагаскара	madagascar
ливия	livia
ливия	libya
круги	laps
кнопку	button
кнопку	nút
юбилей	jubilee
юбилей	khắc
маша	masha
маша	mary
справиться	cope
узкие	hẹp
светлый	sáng
светлый	mẻ
естественные	chích
всеобщего	universal
всеобщего	chung
порог	ngưỡng
астрахань	astrakhan
ставрополь	stavropol
нигерия	nigeria
разбился	crashed
мартен	maarten
мартен	martin
панама	panama
камео	cameo
стандартная	chuẩn
стандартная	standard
вега	vega
силва	silva
риса	risa
упражнения	gỉa
целую	hôn
папуа	pa
молдавская	moldavian
антенны	antennas
фландрии	flanders
лестницы	thang
лестницы	dục
вин	vin
ваз	vaz
плазмы	plasma
бок	pak
бора	bora
бора	boron
лекарственные	dược
сага	saga
гармонии	harmony
саксофон	sax
саксофон	saxo
саксофон	saxophone
форумы	fora
кость	xương
кость	bone
корону	vương
жуки	rệp
жуки	bọ
жуки	lỗi
жуки	beetles
натан	nathan
холодный	lạnh
холодный	iced
важны	trọng
муса	musa
серьезно	bách
серьезно	hen
мина	mina
мина	meena
гаврилов	gavrilov
док	doc
док	neo
док	dock
кремль	kremlin
упала	rớt
упала	rơi
упала	té
упала	ngã
янь	yến
янь	yan
янь	nhan
федерико	federico
