que	dat
escala	schalen
george	joris
george	george
permetre	toestaan
bretanya	bretagne
bretanya	brittany
vuit	acht
vuit	eight
passat	voorbij
passat	verleden
nombrosos	talrijk
nombrosos	talrijke
revolució	revolutie
coberta	dek
coberta	deck
competició	concurrentie
competició	mededinging
competició	competitie
indústria	industrie
indústria	bedrijfstak
arquitectura	architectuur
luis	luis
peu	voet
locals	lokale
locals	plaatselijk
locals	lokaal
gen	gene
gen	gen
utilitzat	gebruikt
utilitzat	gebruikte
realitat	werkelijkheid
realitat	realiteit
armes	wapens
armes	geweren
armes	kanonnen
armes	wapens
armes	pistolen
quarta	vierde
quarta	fourth
martí	marti
martí	martí
martí	maarten
martí	martin
mica	mica
similar	vergelijkbaar
similar	vergelijkbare
similar	soortgelijk
similar	soortgelijke
similar	gelijkaardig
seguretat	veiligheid
seguretat	beveiliging
seguretat	veiligheid
www	www
militars	militairen
militars	militair
militars	militaire
militars	krijgsmacht
pertany	behoort
pertany	hoort
present	aanwezig
present	heden
present	presenteren
present	presenteer
pes	gewicht
edificis	gebouwen
camps	velden
camps	fields
camps	akkers
autors	auteurs
autors	schrijvers
festa	feest
festa	partij
festa	feestje
festa	party
soldats	soldaten
comissió	commissie
soviètica	sovjet
portugal	portugal
xiii	xiii
dirigir	regisseren
canadà	canada
arxiu	archief
arxiu	archiveren
arxiu	dossier
arxiu	bestand
arribada	aankomst
màxim	maximale
màxim	maximaal
màxim	maximum
línies	lijnen
àustria	oostenrijk
germans	brothers
germans	broeders
germans	broertjes
germans	gebroeders
germans	broers
objectes	objecten
objectes	voorwerpen
marca	markeren
marca	merkteken
marca	markeer
marca	mark
moderna	moderna
moderna	modern
moderna	moderne
artistes	kunstenaars
artistes	artiesten
entitats	entiteiten
fase	fase
amor	love
amor	liefs
amor	liefde
altitud	hoogte
ciències	wetenschap
ciències	wetenschappen
pis	vloer
pis	verdieping
pis	floor
darrer	laatste
defunció	dood
defunció	doods
defunció	overlijden
hores	openingstijden
hores	uren
hores	uur
cursa	race
cursa	ras
doble	dubbel
doble	dubbele
doble	tweepersoons
doble	verdubbelen
doble	double
àsia	azië
anderson	anderson
península	schiereiland
distància	afstand
econòmica	economische
econòmica	economisch
tarragona	tarragona
oscar	oscar
traducció	vertalingen
traducció	vertalen
traducció	vertaling
termes	termes
termes	termen
termes	voorwaarden
joves	jonge
joves	jong
joves	young
normal	normale
normal	normaal
felip	philip
felip	filips
hostatgeria	hospice
botiga	winkel
botiga	winkel
botiga	bewaren
richard	richard
tropical	tropisch
tropical	tropische
puig	puig
vots	stemmen
vots	stemmingen
llarga	lang
llarga	lange
llarga	long
destaca	highlights
destaca	hoogtepunten
nombroses	talrijk
nombroses	talrijke
regions	streken
taula	tafel
taula	tafeltje
taula	tabel
jesús	jezus
jesús	jesus
industrial	industrieel
industrial	industriële
física	natuurkunde
física	fysica
element	element
pàgines	bladzijden
ferro	strijkijzer
ferro	ijzer
artista	kunstenares
artista	artiest
artista	kunstenaar
artista	artist
mida	grootte
mida	afmeting
mida	omvang
mida	formaat
mida	maat
enciclopèdia	encyclopedie
secretari	secretaris
secretari	secretaresse
socials	sociale
socials	sociaal
objecte	voorwerp
objecte	object
directament	rechtstreeks
directament	direct
esposa	vrouw
esposa	echtgenote
rep	ontvangt
albert	albert
materials	materialen
materials	materiaal
retirar	terugtrekken
roca	rotsen
roca	rots
roca	steen
roca	rock
notes	toelichting
notes	aantekeningen
notes	notities
notes	noten
comercials	commerciële
comercials	commercieel
marina	jachthaven
salvador	salvador
usuari	gebruiker
cort	cort
cort	hof
plata	zilver
plata	zilveren
plata	silver
comandant	gezagvoerder
comandant	commander
comandant	bevelhebber
comandant	commandant
comandant	overste
hivern	winter
paraules	woorden
temperatura	temperatuur
romans	romeinen
contingut	content
contingut	inhoud
lleida	lleida
suïssa	zwitserland
evolució	evolution
evolució	ontwikkeling
evolució	evolutie
representació	renderen
representació	renderen
representació	representatie
representació	vertegenwoordiging
comandament	commando
comandament	opdracht
vora	rand
vora	edge
vora	grens
xii	xii
vallès	vallès
cantant	zanger
cantant	singer
cantant	zangeres
cantant	gezang
cantant	zang
cantant	zingen
existència	bestaan
llibertat	freedom
llibertat	vrijheid
llibertat	liberty
plantilla	sjabloon
plantilla	template
malaltia	ziekte
elemental	elementaire
elemental	elementair
rius	rivieren
produeix	produceert
michael	michiel
michael	michaël
michael	michael
tron	troon
existeix	bestaat
torneig	toernooi
torneig	tournament
torneig	tornooi
ambdós	allebei
ambdós	beiden
ambdós	beide
salut	gezondheid
prou	genoeg
crítica	kritiek
crítica	kritiek
oficina	bureau
oficina	kantoor
assassinat	moord
oficials	officiers
oficials	agenten
oficials	officieren
marine	marinier
xiv	xiv
efectes	uitwerkingen
efectes	effecten
efectes	gevolgen
hora	uurtje
hora	uur
química	scheikunde
química	chemie
estadi	stadion
estadi	stadium
estadi	estadio
barranc	ravijn
barranc	geul
hospital	ziekenhuis
investigació	onderzoek
investigació	research
escacs	schaken
escacs	schaakspel
escacs	schaak
protecció	bescherming
publicació	publicatie
publicació	publikatie
publicació	bekendmaking
publicació	bericht
publicació	post
construït	gebouwde
construït	gebouwd
carta	carta
carta	brief
carta	letter
foc	brand
foc	vuren
foc	vuur
socialista	socialist
socialista	socialistisch
socialista	socialistische
grècia	griekenland
viatge	trip
carlos	carlos
resistència	tegenstand
resistència	weerstand
resistència	resistentie
resistència	verzet
garcía	garcia
garcía	garcía
considerar	overwegen
considerar	overweeg
motor	engine
motor	motor
expedició	expeditie
àmbit	veld
àmbit	gebied
àmbit	oppervlakte
àmbit	draagwijdte
àmbit	toepassingsgebied
àmbit	reikwijdte
colors	kleuren
colors	kleuren
sap	sap
constitució	grondwet
constitució	constitutie
recuperar	terughalen
recuperar	ophalen
allà	daar
allà	er
federal	federale
federal	federaal
torres	torres
mur	prikbord
mur	wand
mur	muur
mur	mur
escoles	scholen
animal	dier
ràdio	radio
pierre	pierre
mètode	methode
memòria	geheugen
memòria	herinneringen
memòria	herinnering
memòria	memory
cara	gelaat
cara	aangezicht
cara	gezicht
cara	face
lletres	teksten
quart	vierde
quart	fourth
actes	handelingen
actes	acts
jugadors	spelers
quilòmetres	kilometer
quilòmetres	kilometers
quilòmetres	mijl
quilòmetres	miles
quilòmetres	mijlen
quilòmetres	kilometers
inventari	inventarisatie
inventari	inventariseren
inventari	inventaris
martin	maarten
martin	martin
blanca	blanca
missió	missie
missió	mission
concepte	concept
polítiques	beleid
rock	rotsen
rock	rots
rock	steen
rock	rock
pràctica	praktijk
pràctica	oefenen
pràctica	beoefenen
pràctica	oefening
anna	anna
setmana	week
setmana	weekje
smith	smith
smith	smid
participació	deelneming
participació	participatie
participació	deelname
segueix	volg
segueix	volgt
segueix	volgen
vii	vii
mena	mena
futur	toekomstige
futur	toekomstig
futur	toekomst
individual	individu
individual	individueel
britànica	britten
britànica	britse
britànica	brits
ciència	wetenschap
ciència	wetenschappen
filosofia	filosofie
capità	captain
capità	kapitein
capità	gezagvoerder
bosc	bos
bosc	bossen
bosc	houtsoorten
bosc	woud
bosc	bos
bosc	bossen
fórmula	formule
fundada	gegrond
fundada	opgericht
fundada	gesticht
verd	groen
verd	groene
escena	scène
escena	scene
pressió	druk
urgell	urgell
inicialment	aanvankelijk
viena	wenen
joseph	jozef
joseph	joseph
bgcolor	bgcolor
concentració	concentratie
classes	lessen
classes	klassen
sortida	uitvoer
sortida	output
sortida	exit
sortida	uitgang
thomas	thomas
colònia	keulen
colònia	cologne
colònia	kolonie
por	angst
por	vrees
por	fear
ciclista	fietser
ciclista	wielrenner
fulles	bladeren
fulles	blaadjes
arquitecte	architecten
arquitecte	architect
règim	regime
medieval	middeleeuwse
medieval	middeleeuws
portal	portal
portal	poort
portal	portaal
recursos	hulpbronnen
recursos	middelen
recursos	informatiebronnen
recursos	bronnen
creixement	groei
establiment	vestiging
conflicte	conflicten
conflicte	conflict
pedro	piet
pedro	pedro
assemblea	montage
assemblea	assemblee
assemblea	assemblage
tribus	stammen
polítics	politici
poesia	poëzie
poesia	gedichten
ferran	ferdinand
peter	petrus
peter	peter
alfons	alfons
alfons	alfonso
vint	twintig
vint	twenty
ràpidament	snel
ràpidament	vlug
mil	duizend
mil	mil
conseqüència	gevolg
conseqüència	consequentie
regnat	regeren
regnat	heerschappij
regnat	regeerperiode
catòlica	katholieke
catòlica	katholiek
àrees	oppervlakten
àrees	gebieden
pares	ouders
pares	vaders
pares	dads
naturals	natuurlijk
naturals	natuurlijke
amic	vriendin
amic	vriend
mont	mount
mont	aankoppelen
mont	mont
irlanda	ierland
contacte	contact
contacte	contactpersoon
louis	louis
louis	lodewijk
seguit	gevolgd
seguit	volgde
seguit	gevolgde
minuts	minuten
minuts	notulen
cert	waar
cert	true
cert	klopt
bronze	bronzen
bronze	brons
bronze	bronze
actiu	active
actiu	actieve
actiu	actief
dalt	boven
revolta	oproer
revolta	rellen
revolta	rel
medicina	medicijnen
medicina	geneeskunde
medicina	geneesmiddel
abu	abu
taller	werkplaats
taller	workshop
valenciana	valenciana
curs	koers
curs	cursus
apareixen	verschijnen
modern	modern
modern	moderne
polònia	polen
combat	bestrijden
combat	combat
líder	leider
líder	leader
fundador	stichter
fundador	oprichter
afegir	toevoegen
afegir	voeg
bèlgica	belgie
bèlgica	belgië
corrent	huidig
corrent	huidige
corrent	actueel
sola	alone
sola	alleen
princesa	prinsesje
princesa	prinses
princesa	princess
títols	titels
vermell	rode
vermell	rood
film	film
existeixen	besta
existeixen	bestaan
humà	menselijk
humà	menselijke
humà	mens
vaixells	schepen
coneguts	kennissen
coneguts	bekenden
límit	beperken
límit	limiet
límit	limieten
galeria	galerie
galeria	galerij
flors	bloemen
flors	bloemetjes
https	https
acte	handelen
acte	act
mal	mal
producte	product
producte	produkt
coses	dingen
coses	spul
coses	spullen
coneixement	kennis
totalment	volledig
tribu	stam
raó	reden
raó	rede
estrella	ster
estrella	star
germana	zus
germana	zusje
germana	zuster
comuna	commune
llevant	levante
moviments	moves
moviments	beweegt
moviments	bewegingen
moviments	verplaatsingen
nov	nov
boscos	bossen
alemanys	duitsers
comitè	commissie
comitè	comité
províncies	provincies
finestres	windows
finestres	vensters
finestres	ruiten
finestres	ramen
ronda	ronde
ronda	rondje
ronda	round
ronda	rond
morts	dood
morts	doods
morts	dead
pista	track
pista	spoor
usuaris	gebruikers
don	don
futbolista	voetballer
futbolista	profvoetballer
reconeixement	waardering
reconeixement	appreciatie
reconeixement	herkenning
reconeixement	erkenning
tractament	behandeling
figures	figuren
figures	cijfers
miguel	miguel
smithsonian	smithsonian
feina	job
feina	baan
suècia	zweden
washington	washington
rosa	pink
rosa	roze
rosa	rose
rosa	roos
rosa	rosa
monuments	monumenten
valors	waardes
valors	waarden
park	parkeren
park	park
religió	religie
religió	godsdienst
continuació	vervolg
continuació	voortzetting
enllaç	link
enllaç	koppeling
tasca	taak
nacions	naties
fundat	gegrond
fundat	opgericht
fundat	gesticht
obert	open
obert	openen
documents	documenten
policia	politie
oposició	tegenstand
oposició	oppositie
tècniques	technieken
digital	digitaal
anònim	anoniem
anònim	anonieme
predecessor	voorganger
org	org
milà	milaan
residència	verblijfplaats
residència	residentie
residència	woonplaats
arquebisbe	aartsbisschop
setge	belegering
setge	beleg
quadre	tafel
quadre	tafeltje
quadre	tabel
conquesta	verovering
conquesta	veroveringen
torrent	torrent
completament	volledig
completament	compleet
autònoma	autonoom
autònoma	autonome
stadium	stadion
stadium	stadium
checklist	checklist
checklist	controlelijst
peça	track
peça	spoor
llenguatge	taal
llenguatge	taalgebruik
tecnologia	technologie
lópez	lópez
lópez	lopez
porto	porto
propietats	eigendommen
propietats	eigenschappen
entrenador	trainer
entrenador	coach
entrenador	coachen
entrenador	koets
projectes	projecten
lliures	free
lliures	vrij
lliures	gratis
lliures	pond
lliures	ponden
dit	vinger
proposta	voorstel
clau	key
clau	sleutel
clau	toets
agricultura	landbouw
relacionats	gerelateerd
relacionats	verwant
relacionats	verwante
relacionats	gerelateerde
espasa	degen
espasa	zwaard
pèrdua	verliezen
pèrdua	verlies
colspan	colspan
extensió	extensie
extensió	verlenging
extensió	uitbreiding
varietat	variëteit
varietat	variatie
alexandre	alexandre
alexandre	aleksandr
alexandre	alexander
sang	bloed
sang	blood
guinea	guinea
guinea	guinee
ponent	westeros
venècia	venetie
venècia	venetië
internet	internet
nacionals	onderdanen
nacionals	staatsburgers
sevilla	sevilla
oct	lgo
basc	baskische
basc	baskisch
circuit	circuit
valls	valls
simon	simon
anàlisi	analyses
anàlisi	analyse
abr	apr
aspecte	aspect
resposta	beantwoorden
resposta	antwoord
feta	made
feta	gemaakt
feta	feta
hàbitat	leefgebied
hàbitat	habitat
oficialment	officieel
moscou	moskou
periodista	journalisten
periodista	journaliste
periodista	journalist
festes	feestdagen
festes	vakanties
festes	vakantie
terreny	terrein
terreny	grond
operació	operation
operació	bewerking
operació	operatie
operació	exploitatie
fortalesa	burcht
fortalesa	vesting
fortalesa	fort
pirineus	pyreneeën
internacionals	internationaal
blau	blue
blau	blauw
blau	blauwe
roig	rode
roig	rood
millorar	verbeter
millorar	verbeteren
senyal	signaal
difícil	lastig
difícil	moeilijk
difícil	moeilijke
diputats	afgevaardigden
versions	versies
històrica	historisch
històrica	historische
dirigit	geregisseerd
dirigit	gerichte
dirigit	regisseerde
metge	arts
metge	geneesheer
metge	arts
metge	doktor
metge	dokter
metge	doctor
cadena	tekenreeks
cadena	string
cadena	touwtje
cadena	ketting
cadena	keten
aliança	alliance
aliança	verbond
aliança	bondgenootschap
aliança	alliantie
models	modellen
vaixell	boot
historiador	historicus
lletra	teksten
junta	bestuur
junta	bord
junta	junta
rafael	raphael
rafael	raphaël
presó	gevangenis
operacions	bewerkingen
operacions	operaties
royal	koninklijke
royal	royal
royal	koninklijk
vist	gezien
celebrar	vieren
aplicació	aanvraag
aplicació	toepassing
aplicació	applicatie
obertura	diafragma
obertura	openen
obertura	opening
esdeveniments	gebeurtenissen
esdeveniments	evenementen
cedit	uitgeleend
cedit	geleend
categories	categorieën
amics	vrienden
amics	friends
premsa	pers
premsa	druk
turó	heuvel
turó	hill
parella	paar
parella	koppel
israel	israël
israel	israel
ocasions	gelegenheden
black	zwarte
black	black
black	zwart
concert	concert
reforma	hervormingen
reforma	hervorming
reforma	hervormen
simple	eenvoudige
simple	simpel
simple	eenvoudig
portes	deuren
idees	ideeën
idees	ideeen
idees	ideetjes
dimensions	afmetingen
dimensions	dimensies
anteriorment	eerder
anteriorment	voordien
anteriorment	vroeger
anteriorment	voorheen
ferraris	ferraris
parròquia	parish
parròquia	freguesia
parròquia	parochie
excepte	behalve
comunista	communistische
comunista	communist
comunista	communistisch
exemples	voorbeelden
reserva	reservering
reserva	reserve
explica	verklaart
oli	olieverf
oli	aardolie
oli	olie
vídeo	filmpje
vídeo	video
provocar	provoceren
dedicada	gewijd
dedicada	toegewijde
dedicada	toegewijd
dedicada	opgedragen
autoritat	autoriteit
autoritat	gezag
inicial	initiële
forta	sterk
forta	sterke
forta	sterken
econòmic	economische
econòmic	economisch
destacats	highlights
destacats	hoogtepunten
darrera	laatste
expressió	uitdrukking
expressió	expressie
accions	acties
imperial	keizerlijk
imperial	keizerlijke
imperial	imperial
càrrega	laad
càrrega	laden
càrrega	inladen
càrrega	laden
descripció	beschrijving
descripció	signalement
descripció	omschrijving
henry	hendrik
henry	henry
para	para
muhammad	muhammad
muhammad	mohammed
feb	feb
abd	abd
dedicat	gewijd
dedicat	toegewijde
dedicat	toegewijd
dedicat	opgedragen
lleis	wetten
atenció	aandacht
atenció	attentie
atenció	opgelet
cavall	paard
rectangular	rechthoekig
rectangular	rechthoekige
justícia	justice
justícia	gerechtigheid
justícia	justitie
justícia	rechtvaardigheid
volia	gezocht
luxemburg	luxemburgs
luxemburg	luxemburgse
luxemburg	luxemburg
fàbrica	fabriek
fàbrica	factory
fernando	fernando
diners	geld
béns	goederen
gas	gas
presa	dam
presa	stuwdam
presa	prooi
presa	prooien
populars	populaire
populars	populair
nivells	levels
nivells	niveaus
completa	voltooid
completa	invullen
completa	complete
completa	compleet
flota	vloot
flota	wagenpark
branca	bijkantoor
branca	filiaal
branca	branch
branca	tak
red	rode
red	rood
paris	parijs
culturals	cultureel
culturals	culturele
daniel	daniel
daniel	daniël
indica	aangeeft
centres	centra
centres	centra
espanyols	spanjaarden
planeta	planet
planeta	planeet
atacs	aanslagen
