και	y
διαγραφή	borrado
διαγραφή	supresión
διαγραφή	borrar
διαγραφή	eliminar
διαγραφή	suprimir
απογραφή	censo
απογραφή	censos
απογραφή	inventarios
απογραφή	inventario
απογραφή	existencias
συλλογή	colección
συλλογή	recogida
συλλογή	coleccion
τρίτη	martes
τρίτη	tercera
τρίτη	tercer
τρίτη	terceros
τρίτη	tercero
παρακάτω	debajo
παρακάτω	abajo
ναός	templos
ναός	sien
ναός	temple
ναός	templo
βοήθεια	asistencia
βοήθεια	ayuda
βοήθεια	ayudar
απόσταση	distancias
απόσταση	distancia
απόσταση	alcance
απόσταση	intervalo
απόσταση	gama
απόσταση	rango
απόσταση	cordillera
νέων	juventud
νέων	jovenes
νέων	jóvenes
αμέσως	inmediatamente
αμέσως	inmediato
αναφορά	reporte
αναφορά	denuncia
αναφορά	reportar
αναφορά	denunciar
αναφορά	informe
αναφορά	referencia
ποδοσφαιριστής	futbolista
δράση	action
δράση	acción
δράση	accion
λιγκ	league
λιγκ	liga
λιγκ	ligas
απλά	solo
απλά	simplemente
απλά	sólo
απλά	just
γιώργος	giorgos
γιώργος	jordi
γιώργος	jorge
γιώργος	georgios
κανείς	nadie
γεγονότα	hechos
γεγονότα	eventos
γεγονότα	acontecimientos
σύντομο	corta
σύντομο	short
σύντομο	cortos
σύντομο	corto
σύντομο	breve
σύντομο	breves
σύντομο	breve
κράτος	state
κράτος	estado
κωνσταντίνος	konstantinos
κωνσταντίνος	constantine
κωνσταντίνος	constantino
στρατό	armada
στρατό	ejército
στρατό	army
στρατό	ejercito
αγία	santo
αγία	saint
αγία	san
αγία	santa
αποτελέσματα	resultados
ιστορικό	trasfondo
ιστορικό	antecedentes
ιστορικό	fondo
ιστορικό	historia
ιστορικό	historial
σπίτι	hogar
σπίτι	casa
σπίτι	inicio
σπίτι	house
σπίτι	casita
σπίτι	casa
τζον	juan
τζον	john
τζον	jon
αρκετές	varios
αρκετές	varias
τμήματα	divisiones
τμήματα	segmentos
τμήματα	departamentos
τμήματα	secciones
τμήματα	tramos
λειτουργία	función
λειτουργία	modalidad
λειτουργία	mode
λειτουργία	modo
λειτουργία	operación
λειτουργία	funcionamiento
βιβλία	libros
πρωθυπουργός	premier
κείμενο	text
κείμενο	texto
γραμμή	línea
γραμμή	line
γραμμή	linea
σχέδιο	project
σχέδιο	proyecto
σχέδιο	proyectar
σχέδιο	borrador
σχέδιο	draft
σχέδιο	concepción
σχέδιο	diseño
σχέδιο	plano
σχέδιο	plan
βουλευτής	miembro
γη	earth
γη	tierra
γη	terrestre
γη	terrenos
γη	land
γη	terreno
γη	tierra
γη	tierras
χρήστες	usuarios
εμφανίζεται	exhibido
εμφανίζεται	mostrados
εμφανίζεται	mostrado
ξανά	again
ξανά	nuevamente
αυτοί	ellos
αυτοί	ellas
χρήστης	usuarios
χρήστης	usuario
θάλασσα	mar
χρησιμοποιούνται	utilizada
χρησιμοποιούνται	usada
χρησιμοποιούνται	usado
χρησιμοποιούνται	utilizado
χρησιμοποιούνται	utilizados
χρησιμοποιούνται	usados
καλύτερη	better
καλύτερη	mejores
καλύτερη	mejor
πολιτείες	estados
χρήστη	usuarios
χρήστη	usuario
πληθυσμού	población
εξουσία	autoridad
εξουσία	potencia
εξουσία	power
εξουσία	poder
καλοκαίρι	summer
καλοκαίρι	verano
παράδοση	entrega
παράδοση	parto
παράδοση	entregas
παράδοση	rendirse
παράδοση	rendición
παράδοση	entrego
παράδοση	tradición
παράδοση	tradiciones
άνδρες	men
άνδρες	hombres
δίνει	da
όσκαρ	oscars
όσκαρ	oscar
όσκαρ	óscar
όσκαρ	oskar
ακριβώς	precisamente
ακριβώς	exactamente
ακριβώς	exacto
γυναίκα	mujer
γυναίκα	mujer
γυναίκα	hembra
γυναίκα	hembras
γυναίκα	femenino
γυναίκα	esposa
γυναίκα	mujer
κλπ	etc
περιοδικό	cargador
περιοδικό	magazine
περιοδικό	revista
περιοδικό	revistas
κατάλογος	directorio
κατάλογος	lista
κατάλογος	listado
κεντρική	céntrica
κεντρική	central
κεντρική	centrales
κεντρική	céntrico
ακολούθησε	sigue
ακολούθησε	siga
ακολούθησε	seguir
ακολούθησε	sigan
ακολούθησε	follow
ακολούθησε	seguido
ακολούθησε	seguí
ακολούθησε	siguió
ακολούθησε	seguida
γλώσσες	idiomas
γλώσσες	lenguas
νησιά	islas
χρώμα	color
χρώμα	color
διεθνής	internacional
διεθνής	international
διεθνής	internacionales
αμερική	america
αμερική	américa
γυναίκες	mujer
γυναίκες	mujeres
γυναίκες	femenino
μονή	monasterio
μονή	priorato
μονή	convento
σπούδασε	estudié
σπούδασε	estudiados
σπούδασε	estudiado
σπούδασε	estudió
κύρια	main
κύρια	principales
κύρια	principal
πρότυπα	plantillas
πρότυπα	normas
πρότυπα	estándares
δημιουργήθηκε	creó
δημιουργήθηκε	creado
δημιουργήθηκε	creados
δημιουργήθηκε	creadas
δημιουργήθηκε	creada
μικρά	small
μικρά	pequeñas
μικρά	pequeño
μικρά	pequeña
μικρά	pequeños
σχέσεις	relaciones
σχέσεις	relaciones
εμφάνιση	espectáculo
εμφάνιση	show
εμφάνιση	mostrar
εμφάνιση	pantalla
εμφάνιση	display
εμφάνιση	visualización
εμφάνιση	mostrar
τέσσερα	cuatro
τέσσερα	four
εγκυκλοπαίδεια	enciclopedia
αυτοκρατορία	imperio
αυτοκρατορία	empire
ώρες	horarios
ώρες	horas
ώρες	horario
τίτλος	titulo
τίτλος	título
συνθήκες	tratados
συνθήκες	condiciones
συνθήκες	circunstancias
μελέτη	estudio
μελέτη	estudiar
μελέτη	estudia
σχολείο	colegio
σχολείο	escuela
ειδικά	especialmente
υλικό	material
υλικό	materiales
κάστρο	castillo
κάστρο	castro
βουλευτές	diputados
βουλευτές	parlamentarias
βουλευτές	parlamentarios
βουλευτές	eurodiputados
δυτικά	occidental
δυτικά	west
δυτικά	occidente
δυτικά	oeste
δυτικά	occidental
δυτικά	occidente
δυτικά	western
δυτικά	occidentales
δυτικά	oeste
καλά	buenas
καλά	bien
καλά	bueno
καλά	buena
καλά	buenos
ανατολικά	este
ανατολικά	oriente
ανατολικά	east
ανατολικά	orientales
ανατολικά	oriental
ανατολικά	eastern
απέναντι	opuestos
απέναντι	enfrente
απέναντι	contrario
απέναντι	opuesto
συνεργασία	cooperación
επιτροπή	comisión
επιτροπή	comision
επιτροπή	comisión
επιτροπή	comite
επιτροπή	comité
νίκος	nikos
άνθρωποι	humanos
άνθρωποι	pueblo
άνθρωποι	gente
άνθρωποι	personas
έφτασε	llegaron
έφτασε	llegamos
έφτασε	llegado
έφτασε	llegó
αρχηγός	jefa
αρχηγός	chief
αρχηγός	jefe
αρχηγός	dirigente
αρχηγός	lider
αρχηγός	leader
αρχηγός	líder
σύνθεση	composición
σύνθεση	síntesis
προσπάθεια	tentativa
προσπάθεια	intento
προσπάθεια	esfuerzo
τελευταίο	último
τελευταίο	last
τελευταίο	últimos
τελευταίο	última
εξελέγη	elegidas
εξελέγη	elegidos
εξελέγη	electo
εξελέγη	elegido
εξελέγη	elegida
απόφαση	decision
απόφαση	decisión
αυτοκράτορα	emperador
αγορά	compra
αγορά	adquisición
αγορά	adquirir
αγορά	comprar
αγορά	mercado
αγορά	mercado
αγορά	market
πρόταση	propuesta
πρόταση	proposición
ταυτόχρονα	simultáneamente
μέρες	días
μέρες	jornadas
μέρες	dias
μέρες	days
ανακαλύφθηκε	descubierto
ανακαλύφθηκε	descubierta
ανακαλύφθηκε	descubiertas
ανακαλύφθηκε	descubiertos
ανακαλύφθηκε	descubrió
ποσοστό	porcentaje
ποσοστό	calificar
ποσοστό	tasa
τελική	finales
τελική	final
τελική	definitivo
καθηγητής	conferenciante
καθηγητής	profesor
καθηγητής	catedrático
καθηγητής	profesora
καθηγητής	maestra
καθηγητής	profe
καθηγητής	maestro
καθηγητής	docente
καθηγητής	profesor
καθηγητής	profesora
συμβούλιο	concilio
συμβούλιο	consejo
συμβούλιο	concejo
μέσο	instrumento
μέσο	medium
μέσο	medianas
μέσο	medio
μέσο	mediano
μέσο	mediana
μέσο	médium
γιάννης	yannis
γιάννης	giannis
συνέχισε	continúe
συνέχισε	continúa
συνέχισε	continuar
σταθμός	estacion
σταθμός	estación
παράγεται	producidos
παράγεται	producido
παράγεται	producida
παράγεται	generadas
παράγεται	generada
παράγεται	generados
παράγεται	generado
έρευνα	investigación
έρευνα	investigacion
έρευνα	encuesta
έρευνα	investigaciones
έρευνα	investigación
έρευνα	investigacion
γέννησης	nacimientos
γέννησης	natalidad
γέννησης	nacimiento
γέννησης	parto
δυτική	occidental
δυτική	west
δυτική	occidente
δυτική	oeste
δυτική	occidental
δυτική	occidente
δυτική	western
δυτική	occidentales
δυτική	oeste
κωνσταντινούπολη	constantinopla
κωνσταντινούπολη	estambul
έννοια	significado
έννοια	concepto
απο	from
απο	de
απο	desde
χαρακτήρα	carácter
χαρακτήρα	caracter
χαρακτήρα	personaje
αλέξανδρος	alexandros
αλέξανδρος	alejandro
δυνατότητα	posibilidad
θερμοκρασία	temperatura
θερμοκρασία	temperaturas
σπουδές	estudié
σπουδές	estudiados
σπουδές	estudiado
σπουδές	estudió
σπουδές	estudios
γενική	generalidades
γενική	generales
γενική	general
οργάνωση	organizacion
οργάνωση	organización
οργάνωση	organizacion
οργάνωση	organización
μερικά	algunas
μερικά	algunos
μερικά	some
χρειάζεται	necesidades
χρειάζεται	necesita
όμιλος	grupo
όμιλος	group
όμιλος	agrupar
επιφάνεια	superficie
επιφάνεια	superficial
αγγλία	inglaterra
μετάφραση	traducción
μετάφραση	traducciones
ρωσία	rusia
ρώμη	roma
κορυφή	top
κορυφή	arriba
κορυφή	cima
κορυφή	pico
βιβλιοθήκη	bibliotecas
βιβλιοθήκη	biblioteca
λόγους	motivos
λόγους	razones
σημαία	flag
σημαία	bandera
δεδομένων	data
δεδομένων	dato
δεδομένων	datos
βρέθηκε	encontrada
βρέθηκε	encontradas
βρέθηκε	encontrados
βρέθηκε	hallado
βρέθηκε	encontrado
ορίζεται	definida
ορίζεται	definidos
ορίζεται	definidas
ορίζεται	definido
ενδιαφέρον	interesante
ενδιαφέρον	interesantes
έξω	fuera
έξω	afuera
έξω	exterior
έξω	fuera
έξω	afuera
έξω	out
ισπανία	españa
ρωσίας	rusia
μιχαήλ	mijaíl
μιχαήλ	mikhail
μιχαήλ	miguel
μιχαήλ	michael
πέρασε	pasó
διοίκηση	mando
διοίκηση	comando
διοίκηση	comandancia
διοίκηση	gerencia
διοίκηση	gestión
διοίκηση	dirección
διοίκηση	administración
διοίκηση	administración
δεξιά	derecho
δεξιά	correcto
δεξιά	derecha
καμία	ninguna
καμία	ninguno
εφαρμογή	implementación
εφαρμογή	aplicación
εφαρμογή	app
εφαρμογή	aplicación
εφαρμογή	aplicacion
εφαρμογή	solicitud
εφαρμογή	aplicación
σύζυγος	cónyuge
σύζυγος	marido
σύζυγος	esposo
σύζυγος	esposa
σύζυγος	mujer
βραβεία	premios
βραβεία	galardones
βραβεία	premios
ημερομηνία	cita
ημερομηνία	fecha
ημερομηνία	date
συμμετείχαν	participado
συμμετείχαν	participaron
συμμετείχαν	participó
ανατολική	este
ανατολική	oriente
ανατολική	east
ανατολική	orientales
ανατολική	oriental
ανατολική	eastern
υπουργείο	ministerios
υπουργείο	cancillería
υπουργείο	ministerio
μέρη	repuestos
μέρη	piezas
μέρη	partes
μέρη	sitios
μέρη	lugares
μέρη	localidades
μέρη	plazas
μέρη	fiestas
αγγλική	inglés
αγγλική	ingles
αγγλική	espanol
λόγος	razón
λόγος	motivo
λόγος	razon
λόγος	discurso
παιχνίδι	juego
παιχνίδι	juguetes
παιχνίδι	toy
παιχνίδι	juguete
παιχνίδι	play
παιχνίδι	juegue
παιχνίδι	juega
παιχνίδι	jugar
παιχνίδι	reproducir
διοργάνωση	organizacion
διοργάνωση	organización
γαλλική	francés
γαλλική	francesa
γαλλική	franceses
σχήμα	forma
σχήμα	figura
σχήμα	cifra
