με	עם
εμφανίζεται	מוצגת
εμφανίζεται	מוצג
ξανά	שוב
αυτοί	הן
αυτοί	הם
χρήστης	משתמש
χρήστης	המשתמש
θάλασσα	הים
θάλασσα	ים
χρησιμοποιούνται	משומש
χρησιμοποιούνται	בשימוש
καλύτερη	עדיף
πολιτείες	מדינות
χρήστη	משתמש
χρήστη	המשתמש
πληθυσμού	אוכלוסיית
πληθυσμού	אוכלוסייה
πληθυσμού	אוכלוסיה
εξουσία	רשות
εξουσία	סמכות
εξουσία	הרשות
εξουσία	כוח
εξουσία	עוצמה
εξουσία	כח
εξουσία	power
καλοκαίρι	סאמר
καλοκαίρι	קיץ
καλοκαίρι	הקיץ
παράδοση	משלוחים
παράδοση	משלוח
παράδοση	כניעה
παράδοση	נכנע
παράδοση	מסורת
παράδοση	המסורת
άνδρες	גברים
δίνει	שנותן
δίνει	מעניק
δίνει	נותן
δίνει	מעניקה
όσκαρ	האוסקר
όσκαρ	אוסקר
ακριβώς	בדיוק
γυναίκα	אשה
γυναίκα	אישה
γυναίκα	נשי
γυναίκα	נקבה
γυναίκα	אשתו
γυναίκα	אשה
γυναίκα	רעיה
γυναίκα	אישה
περιοδικό	מגזין
κατάλογος	תיקייה
κατάλογος	רשימה
κατάλογος	הרשימה
κεντρική	סנטרל
κεντρική	מרכזית
κεντρική	מרכז
κεντρική	מרכזי
ακολούθησε	עקוב
ακολούθησε	עקבתי
ακολούθησε	ואחריו
γλώσσες	שפות
νησιά	האיים
νησιά	איים
χρώμα	צבע
χρώμα	הצבע
χρώμα	צבע
διεθνής	international
διεθνής	בינלאומית
διεθνής	בינלאומי
διεθνής	הבינלאומי
αμερική	אמריקה
γυναίκες	נשים
μονή	מנזר
σπούδασε	למד
σπούδασε	למדה
πρότυπα	תבניות
πρότυπα	סטנדרטים
πρότυπα	התקנים
δημιουργήθηκε	נוצרה
δημιουργήθηκε	נוצרו
δημιουργήθηκε	יצרת
δημιουργήθηκε	יצר
δημιουργήθηκε	נוצר
μικρά	קטן
μικρά	קטנים
μικρά	קטנה
μικρά	סמול
μικρά	קטנות
σχέσεις	יחסים
σχέσεις	זוגיות
σχέσεις	יחסים
σχέσεις	יחסי
εμφάνιση	הראה
εμφάνιση	הצגה
εμφάνιση	הצג
εμφάνιση	תצוגה
εμφάνιση	הצג
τέσσερα	four
τέσσερα	ארבעה
τέσσερα	ארבע
εγκυκλοπαίδεια	אנציקלופדיה
αυτοκρατορία	אמפייר
αυτοκρατορία	אימפריה
αυτοκρατορία	האימפריה
ώρες	שעות
τίτλος	כותרת
συνθήκες	תנאי
συνθήκες	תנאים
συνθήκες	הנסיבות
συνθήκες	נסיבות
μελέτη	למידה
μελέτη	לימוד
μελέτη	מחקר
σχολείο	לימודים
ειδικά	במיוחד
ειδικά	בייחוד
ειδικά	ובמיוחד
υλικό	חומר
κάστρο	טירה
κάστρο	קאסל
κάστρο	הטירה
κάστρο	טירת
κάστρο	קסטרו
δυτικά	המערב
δυτικά	ווסט
δυτικά	מערבה
δυτικά	מערב
δυτικά	וסט
δυτικά	המערבי
δυτικά	מערב
δυτικά	מערבי
καλά	טובה
καλά	טוב
καλά	יופי
ανατολικά	מזרחה
ανατολικά	המזרח
ανατολικά	איסט
ανατολικά	מזרח
ανατολικά	המזרחי
ανατολικά	מזרח
απέναντι	ההפך
απέναντι	ההיפך
επιτροπή	עמלות
επιτροπή	עמלה
επιτροπή	ועדת
επιτροπή	הוועדה
επιτροπή	ועדה
επιτροπή	הוועד
νίκος	ניקוס
άνθρωποι	אנשים
έφτασε	הגיעה
έφτασε	הגיעו
έφτασε	הגיע
αρχηγός	המפקדת
αρχηγός	ראשי
αρχηγός	המנהיג
αρχηγός	מנהיג
αρχηγός	מנהיגה
σύνθεση	הרכבה
σύνθεση	סינתזה
προσπάθεια	מאמץ
τελευταίο	אחרונה
τελευταίο	אחרונות
τελευταίο	האחרון
τελευταίο	אחרונים
τελευταίο	אחרון
απόφαση	ההחלטה
απόφαση	החלטה
αυτοκράτορα	קיסר
αυτοκράτορα	הקיסר
αγορά	לרכישה
αγορά	קנייה
αγορά	רכישה
αγορά	השוק
αγορά	שוק
αγορά	השוק
αγορά	שוק
αγορά	מרקט
πρόταση	הצעה
ταυτόχρονα	במקביל
μέρες	ימים
μέρες	ימי
μέρες	הימים
ανακαλύφθηκε	התגלתה
ανακαλύφθηκε	שהתגלה
ανακαλύφθηκε	גילו
ανακαλύφθηκε	גילה
ανακαλύφθηκε	התגלה
ποσοστό	אחוז
ποσοστό	אחוזים
ποσοστό	דרג
ποσοστό	קצב
ποσοστό	שיעור
τελική	סופית
τελική	סופי
τελική	סופיות
τελική	גמר
καθηγητής	מרצה
καθηγητής	פרופסור
καθηγητής	המורה
καθηγητής	מורה
συμβούλιο	מועצה
συμβούλιο	המועצה
μέσο	בינוני
μέσο	מדיום
μέσο	מדיה
μέσο	בינונית
γιάννης	יאניס
συνέχισε	המשך
σταθμός	תחנה
σταθμός	תחנת
παράγεται	הפיק
παράγεται	מיוצר
παράγεται	נוצרת
παράγεται	נוצר
έρευνα	חקירה
έρευνα	סקר
έρευνα	מחקר
γέννησης	הלידה
γέννησης	לידת
γέννησης	לידה
δυτική	המערב
δυτική	ווסט
δυτική	מערבה
δυτική	מערב
δυτική	וסט
δυτική	המערבי
δυτική	מערב
δυτική	מערבי
κωνσταντινούπολη	קונסטנטינופול
κωνσταντινούπολη	איסטנבול
έννοια	משמעות
έννοια	מושג
έννοια	תפיסה
χαρακτήρα	תו
χαρακτήρα	דמות
χαρακτήρα	אופי
αλέξανδρος	אלכסנדרוס
αλέξανδρος	אלכסנדר
δυνατότητα	אפשרות
θερμοκρασία	טמפרטורה
σπουδές	למד
σπουδές	למדה
σπουδές	מחקרים
σπουδές	לימודי
σπουδές	לימודים
γενική	כללי
γενική	גנרל
οργάνωση	ארגון
οργάνωση	הארגון
οργάνωση	ארגון
μερικά	כמה
μερικά	חלקם
χρειάζεται	צרכי
χρειάζεται	צרכים
χρειάζεται	הצרכים
όμιλος	חבורה
όμιλος	הקבוצה
όμιλος	קבוצה
επιφάνεια	משטח
αγγλία	באנגליה
αγγλία	אנגליה
μετάφραση	התרגום
μετάφραση	תרגום
ρωσία	רוסיה
ρώμη	רומא
κορυφή	טופ
κορυφή	עליון
κορυφή	פסגת
κορυφή	שיא
κορυφή	פסגה
βιβλιοθήκη	ספריה
βιβλιοθήκη	ספרייה
βιβλιοθήκη	הספרייה
λόγους	סיבות
σημαία	הדגל
σημαία	דגל
δεδομένων	מידע
δεδομένων	דאטה
δεδομένων	נתונים
βρέθηκε	נמצא
βρέθηκε	נמצאו
βρέθηκε	נמצאה
βρέθηκε	מצאתי
βρέθηκε	מצא
ορίζεται	מוגדרים
ορίζεται	מוגדר
ενδιαφέρον	מענין
ενδιαφέρον	מעניינות
ενδιαφέρον	מעניינת
ενδιαφέρον	מעניינים
ενδιαφέρον	מעניין
έξω	בחוץ
έξω	מחוץ
έξω	בחוץ
έξω	החוצה
ισπανία	ספרד
ρωσίας	רוסיה
μιχαήλ	מיכאיל
μιχαήλ	מיכאל
μιχαήλ	מייקל
πέρασε	חלף
πέρασε	חלפה
πέρασε	עבר
διοίκηση	פיקוד
διοίκηση	פקודה
διοίκηση	מפקדה
διοίκηση	ניהול
διοίκηση	הנהלה
διοίκηση	ממשל
δεξιά	ימני
δεξιά	ימין
δεξιά	צודק
δεξιά	נכון
καμία	אין
εφαρμογή	יישום
εφαρμογή	מימוש
εφαρμογή	יישום
εφαρμογή	אפליקציה
εφαρμογή	היישום
εφαρμογή	האפליקציה
εφαρμογή	אפליקציית
εφαρμογή	יישום
εφαρμογή	אפליקציה
σύζυγος	בעלי
σύζυγος	בעל
σύζυγος	הבעל
σύζυγος	אשתו
σύζυγος	אשה
σύζυγος	רעיה
σύζυγος	אישה
βραβεία	פרסים
βραβεία	פרסים
ημερομηνία	תאריך
ημερομηνία	התאריך
ημερομηνία	דייט
συμμετείχαν	השתתפו
συμμετείχαν	השתתפה
συμμετείχαν	השתתפתי
συμμετείχαν	השתתף
ανατολική	מזרחה
ανατολική	המזרח
ανατολική	איסט
ανατολική	מזרח
ανατολική	המזרחי
ανατολική	מזרח
μέρη	חלקים
μέρη	מקומות
μέρη	למקומות
μέρη	מפלגות
μέρη	מסיבות
αγγλική	אנגלית
λόγος	הסיבה
λόγος	סיבה
λόγος	נאום
λόγος	דיבור
παιχνίδι	משחק
παιχνίδι	המשחק
παιχνίδι	צעצוע
παιχνίδι	שחק
παιχνίδι	נגן
παιχνίδι	שחקי
διοργάνωση	ארגון
γαλλική	צרפתי
γαλλική	צרפתית
γαλλική	צרפתים
σχήμα	צורת
σχήμα	צורה
σχήμα	הגזרה
σχήμα	דמות
δημοτικό	יסודי
δημοτικό	היסודי
φεστιβάλ	הפסטיבל
φεστιβάλ	פסטיבל
φεστιβάλ	פסטיבלים
ονόματα	שמות
επίσημα	רשמית
επίσημα	רשמית
επιχείρηση	מבצע
επιχείρηση	המבצע
επιχείρηση	אנטרפרייז
αποφάσισε	החלטת
αποφάσισε	החליטה
αποφάσισε	החליטו
αποφάσισε	החלטתי
αποφάσισε	הוחלט
αποφάσισε	החליט
αποφάσισε	להחליט
αποφάσισε	תחליט
λονδίνο	לונדון
συνθήκη	הסכם
μακεδονίας	מקדוניה
πρόσωπο	האדם
πρόσωπο	אדם
πρόσωπο	פניה
πρόσωπο	פרצוף
πρόσωπο	פנים
πρόσωπο	פייס
εξέλιξη	פיתוח
εξέλιξη	התפתחות
εξέλιξη	האבולוציה
εξέλιξη	אבולוציה
κοινότητας	הקהילה
κοινότητας	קהילה
κίνηση	תנועה
κίνηση	זוז
κίνηση	מהלך
κίνηση	התנועה
κίνηση	תנועה
κίνηση	תנועה
μέρα	יום
μέρα	day
κομμάτι	פיסה
κομμάτι	חתיכה
ώρα	זמן
ώρα	הזמן
ώρα	עת
ώρα	טיים
συμφωνία	הסכם
συμφωνία	הסכמה
λοιπόν	ובכן
μεγάλα	גדולים
μεγάλα	גדול
μεγάλα	גדולה
μεγάλα	ביג
μεγάλα	גדולים
μεγάλα	גדול
μεγάλα	גדולה
ιστορικά	היסטורית
ιστορικά	היסטורי
σκηνοθεσία	ביים
σκηνοθεσία	מביים
σκηνοθεσία	בימוי
συγγραφείς	כותבים
συγγραφείς	סופרים
συγγραφείς	סופרים
τέτοια	כזאת
τέτοια	כזה
τέτοια	כזו
τέτοια	כאלה
πλοία	סירות
πλοία	אוניות
πλοία	ספינות
συστήματα	מערכות
σημεία	נקודות
αλλαγή	שינוי
αλλαγή	עודף
σημασία	חשיבות
σημασία	חשיבות
σημασία	משמעות
λέει	אומרת
λέει	אומר
χαρακτηριστικό	המאפיין
χαρακτηριστικό	תכונה
διαίρεση	חטיבה
διαίρεση	הדיוויזיה
διαίρεση	דיוויזיה
διαίρεση	חלוקה
διαίρεση	לפצל
διαίρεση	פיצול
διαίρεση	פיצול
διαίρεση	לחלק
διαίρεση	הפרד
διευθυντής	במאי
διευθυντής	מנהל
διευθυντής	מנהל
τέχνη	אומנות
τέχνη	ארט
τέχνη	אמנות
επτά	seven
επτά	שבעה
επτά	שבע
διεθνές	international
διεθνές	בינלאומית
διεθνές	בינלאומי
διεθνές	הבינלאומי
δικαιώματα	זכויות
δικαιώματα	הזכויות
διαφορά	ההבדל
διαφορά	הבדל
κώστας	קוסטאס
κώστας	קוסטס
χρησιμοποιεί	משתמשת
χρησιμοποιεί	שימושים
κατ	חתול
κατ	חתולה
κατ	קט
επίδραση	השפעה
επίδραση	האפקט
επίδραση	השפעה
επίδραση	אפקט
βάρος	עול
βάρος	נטל
βάρος	משקל
ναό	מקדש
ναό	המקדש
τροχιά	רצועה
τροχιά	מסילה
τροχιά	מסלול
τροχιά	מסלול
τομ	טום
τομ	תום
πρόσωπα	פרצופים
πρόσωπα	פנים
ιδέα	רעיון
ιδέα	מושג
ιστορική	היסטורי
ιστορική	היסטורית
ιστορική	היסטורי
αντίθεση	האופוזיציה
αντίθεση	התנגדות
αντίθεση	ניגודיות
αντίθεση	ניגוד
αντίθεση	חדות
πίνακα	צביעה
πίνακα	ציור
υπηρεσία	סוכנות
υπηρεσία	הסוכנות
υπηρεσία	שרות
υπηρεσία	שירות
υπηρεσία	השירות
σύντομα	בקרוב
διεθνή	international
διεθνή	בינלאומית
διεθνή	בינלאומי
διεθνή	הבינלאומי
στοιχείο	פריט
στοιχείο	הפריט
στοιχείο	יסוד
στοιχείο	אלמנט
ταχύτητα	מהירות
ταχύτητα	ספיד
ταχύτητα	מהירות
όρους	מונחים
όρους	תנאי
όρους	תנאים
αττικής	אטיקה
