پِنڈلی	shin
ترِلوک	pământul
ترِلوک	pământ
ترِلوک	pamant
تُرم	trompetă
تُرم	trompeta
تِرمرانا	scutură
تِرمرانا	scutura
تِرمرانا	shake
تِرمرانا	agită
تِرمِری	vertigo
ترمیم	îmbunătățiri
ترمیم	ameliorare
ترمیم	îmbunătățire
ترمیم	modificarea
ترمیم	modificare
ترمیم	modificarea
ترمیم	amendament
ترمیم	modificare
ترمیم	amendamentul
ترمیم	îmbunătățiri
ترمیم	ameliorare
ترمیم	îmbunătățire
ترُن	nou
ترُن	noua
ترُن	noi
ترُن	nouă
ترُن	proaspete
ترُن	proaspătă
ترُن	proaspat
ترُن	proaspăt
ترُن	fresh
ترُن	juvenilă
ترُن	roman
ترُن	romanul
ترُن	nuvelă
ترُن	adulți
ترُن	adult
ترُن	adultă
ترُن	tânără
ترُن	tânăr
ترُن	tinere
ترُن	young
ترُن	tineri
تِرنا	plutesc
تِرنا	inot
تِرنا	înot
تِرنا	înoată
تُرنت	repede
تُرنت	imediat
تُرنج	grapefruit
ترنگ	caprice
ترنگ	mândria
ترنگ	mândrie
ترنگ	capriciu
ترنگ	cazan
ترنگ	fancy
ترنگ	fantezie
ترنگ	extazul
ترنگ	extaz
ترنگ	ecstasy
تُرنگنی	libelulă
ترنگی	capricios
ترنگی	capricioasă
ترنگی	capricios
ترنّم	canto
ترنّم	cântând
ترنّم	cantand
ترنّم	modulare
ترو	pom
ترو	arbore
ترو	copac
ترو	copacul
ترو	arborele
ترویب	congelare
ترویب	coagulare
ترویج	valută
ترویج	moneda
ترویج	monedă
ترویج	circulatie
ترویج	circulația
ترویج	circulație
ترویق	curățenie
ترویق	curățarea
ترویق	curățare
ترویق	curatenie
ترہ	verzilor
تُرہی	trompetă
تُرہی	trompeta
ترہیب	amenințare
ترہیب	amenintare
تُرئی	dovlecel
تری	oceanul
تری	ocean
تری	marsh
تری	hidrosfera
تری	umezeala
تری	umezeală
تری	umiditate
تِری	dumneavoastră
تِری	ta
تِریا	femeie
تِریا	feminin
تِریا	femelă
تِریا	femela
تِریا	femeie
تِریاق	opiu
تِریاق	opium
تِریاقی	dependent
تِریسر	triunghi
تِریسر	triunghiul
تِریسر	triunghiular
تڑ	accident
تڑ	crash
تڑ	crăpătură
تڑ	crack
تڑپڑ	repede
تڑپڑ	imediat
تڑسے	imediat
تڑاق	accident
تڑاق	crash
تڑاق	crăpătură
تڑاق	crack
تڑاقا	secetă
تڑاقا	seceta
تڑاقا	gravitate
تڑاقا	severitatea
تڑاقا	severitate
تڑپ	dorinta
تڑپ	dorința
تڑپ	dorință
تڑپ	anxietatea
تڑپ	anxietate
تڑپ	sari
تڑپ	salt
تڑپانا	chinul
تڑپانا	chinuri
تڑپانا	tortură
تڑپانا	tortura
تڑپن	anxietatea
تڑپن	anxietate
تڑخنا	împărțit
تڑخنا	divizat
تڑخنا	split
تڑخنا	împarte
تڑخنا	crăpătură
تڑخنا	crack
تڑس	hienă
تڑک	fisură
تڑک	fisura
تڑک	crăpătură
تڑک	crack
تڑک	împărțit
تڑک	divizat
تڑک	split
تڑک	împarte
تڑکا	dawn
تڑکا	zorii
تڑکا	zori
تڑکنا	crăpătură
تڑکنا	crack
تڑنگا	înalt
تڑنگا	înaltă
تڑنگا	inalt
تڑنگا	inalta
تڑی	pierderi
تڑی	pierderea
تڑی	pierdere
تڑی	cacealma
تڑی	amenințare
تڑی	amenintare
تڑی	daune
تڑی	pagube
تڑی	avarii
تڑی	stricăciuni
تڑی	intimidarea
تڑی	intimidare
تزاحُم	aglomerarea
تزارید	cutele
تزارید	riduri
تزایُد	crește
تزایُد	creștere
تزایُد	augmentare
تُزک	fastul
تُزک	jurnalul
تُزک	jurnal
تُزک	sistemul
تُزک	sistem
تُزک	regulament
تُزک	regulamentul
تُزک	reglementare
تُزک	reglementarea
تُزک	aranjamentul
تُزک	aranjament
تزکیہ	purificare
تزکیہ	purificarea
تزلزل	furore
تزلزل	tulburare
تزلزل	confuzia
تزلزل	confuzie
تزلزل	confuzii
تزلزل	cutremur
تزلزل	cutremurul
تزلزل	incertitudine
تزلزل	incertitudinea
تزلزل	incertitudini
تزوُّج	nuntă
تزوُّج	nunta
تزویج	cuplare
تزویج	cupla
تزویر	fraude
تزویر	frauda
تزویر	fraudă
تزہُّد	cult
تزہُّد	venera
تزئین	decor
تزئین	podoaba
تزئین	decor
تِس	care
تِس	asta
تِس	aceasta
تِس	că
تِس	asta
تِس	aia
تُس	particule
تُس	particula
تُس	particulă
تُس	fleck
تُس	crumb
تُسار	frost
تُسار	ceață
تُسار	gheaţă
تُسار	gheata
تُسار	gheată
تُسار	ice
تُسار	gheață
تُسار	ceață
تُسار	ceata
تُسار	ceată
تُسار	rouă
تُسار	roua
تُسار	lăcomia
تُسار	lăcomie
تُسار	zăpada
تُسار	ninsoare
تُسار	zăpadă
تُسار	zapada
تسافل	coborâre
تسامُح	greseala
تسامُح	greșeală
تسامُح	supravegherea
تسامُح	omisiune
تسامُح	eroare
تساوی	egalitate
تساوی	egalitatea
تساوی	asemănare
تساوی	asemănare
تساوی	similitudine
تساہُل	lentoarea
تساہُل	apatie
تساہُل	nepăsare
تساہُل	lenea
تساہُل	lene
تسبیب	cauzalitate
تسبیب	cauzalitate
تسبیح	rozariu
تستیر	ascunderea
تسجیل	înregistrare
تسجیل	inregistrare
تسحیق	măcinarea
تسخُّر	batjocură
تسخیر	capturarea
تسخیر	captivant
تسخیر	captivantă
تسدید	întărirea
تسدید	consolidare
تسدید	consolidarea
تسدید	reformare
تسدید	reformarea
تسدید	corectarea
تسدید	corectez
تسرُّف	eroziune
تسطیح	nivelare
تسطیر	scrierea
تسطیر	scriind
تسطیر	scriere
تسطیر	scriu
تِسعہ	nouă
تِسعہ	nine
تِسعین	ninety
تِسعین	nouăzeci
تسفُّل	deteriorare
تسفُّل	deteriorarea
تسفُّل	cazi
تسفُّل	toamna
تسفُّل	cădea
تسفُّل	refuză
تسفُّل	declinul
تسفُّل	declin
تسکین	usurinta
تسکین	pacificare
تسکین	confort
تسکین	comfort
تسکین	confortul
تسکین	alinare
تسکین	consolare
تسکین	odihnă
تسکین	odihna
تسکین	usurinta
تسکین	pacificare
تسکین	confort
تسکین	comfort
تسکین	confortul
تسکین	alinare
تسکین	consolare
تسکین	odihnă
تسکین	odihna
تسکین	satisfactie
تسلُح	armare
تسلسُل	curgând
تسلسُل	curge
تسلسُل	continuarea
تسلسُل	continuare
تسلسُل	secventa
تسلسُل	serie
تسلسُل	serii
تسلسُل	seria
تسلسُل	succesiune
تسلسُل	succesiunea
تسلُّط	sway
تسلّی	confort
تسلّی	comfort
تسلّی	confortul
تسلّی	alinare
تسلّی	consolare
تسلّی	consolare
تسلّی	satisfactie
تسلیم	urare
تسلیم	acceptarea
تسلیم	acceptând
تسلیم	compliment
تسلیم	omagiu
تسلیم	urare
تسلیم	acceptarea
تسلیم	acceptând
تسلیم	compliment
تسلیم	omagiu
تسلیمات	salutări
تسلیمات	salutari
تسوُّس	cariilor
تسوید	schita
تسوید	schiţa
تسوید	schiţă
تسوید	scrierea
تسوید	scriind
تسوید	scriere
تسوید	scriu
تسوید	planul
تسوید	plan
تسویف	întârziere
تسویق	obsesie
تسویق	obsesia
تسویق	constrângere
تسویل	înșelătoare
تسویل	implorând
تسویل	întrebând
تسوِیہ	nivelare
تسوِیہ	reglare
تسوِیہ	ajustarea
تسوِیہ	ajustare
تسوِیہ	aranjamentul
تسوِیہ	aranjament
تسیُّر	tour
تسیُّر	tur
تسیُّر	turul
تسیُّر	turneu
تسیُّر	rătăcind
تسیُّر	rătăcitor
تسییح	topirea
تسییح	topire
تسییح	dizolvarea
تشابُہ	asemănare
تشابُہ	asemănare
تشاغُب	propaganda
تشاغُب	propagandă
تشبُّہ	asemănare
تشبیک	răsucire
تشبیہہ	comparația
تشبیہہ	comparație
تشبیہہ	comparatie
تشبیہہ	comparaţie
تشبیہہ	compararea
تشبیہہ	comparația
تشبیہہ	comparație
تشبیہہ	comparatie
تشبیہہ	comparaţie
تشبیہہ	compararea
تشتُّت	confuzia
تشتُّت	confuzie
تشتُّت	confuzii
تشتُّت	tulburare
تشجیر	plantaţie
تشخُّص	identificarea
تشخُّص	identificare
تشخُّص	personalitate
تشخُّص	personalitatea
تشخُّص	identitate
تشخُّص	identitatea
تشخُّص	discriminare
تشخُّص	discriminări
تشخُّص	discriminarea
تشخیص	evaluarea
تشخیص	evaluare
تشخیص	determinarea
تشخیص	determinare
تشخیص	diagnosticare
تشخیص	diagnosticarea
تشخیص	diagnosticul
تشخیص	diagnostic
تشخیص	evaluarea
تشخیص	evaluare
تشخیص	evaluarea
تشخیص	evaluare
تشخیص	determinarea
تشخیص	determinare
تشخیص	diagnosticare
تشخیص	diagnosticarea
تشخیص	diagnosticul
تشخیص	diagnostic
تشدُّد	opresiune
تشدُّد	intensitate
تشدُّد	intensitatea
تشدُّد	gravitate
تشدُّد	severitatea
تشدُّد	severitate
تشدُّد	forța
تشدُّد	forță
تشدُّد	forta
تشدُّد	agravarea
تشدُّد	violentă
تشدُّد	violență
تشدُّد	violenta
تشرُّب	absorbție
تشرُّف	onoare
تشرُّف	onoarea
تشریح	detaliile
تشریح	detalii
تشریح	explicatie
تشریح	explicatia
تشریح	explicație
تشریح	exegeză
تشریح	detaliile
تشریح	detalii
تشریح	explicatie
تشریح	explicatia
تشریح	explicație
تشریحی	detaliat
تشریحی	detaliată
تشریحی	detaliate
تشریحی	anatomice
تشریحی	explicative
تشریع	sharia
تشریف	onorarea
تشعُّب	ramificare
تشعُّب	grupare
تشعُّب	gruparea
تشعیث	confuzia
تشعیث	confuzie
تشعیث	confuzii
تشعیث	dispersie
تشعیث	difuzie
تشفُّع	mijlocirea
تشفُّع	recomandare
تشفُّع	recomandări
تشفُّع	recomandarea
تشفّی	consolare
تشفّی	satisfactie
تشقیق	fisiune
تشقیق	analize
تشقیق	analiză
تشقیق	analiza
تشکُّر	mersi
تشکُّر	multumesc
تشکُّر	multumim
تشکُّر	mulțumesc
تشکُّک	scepticism
تشکُّک	suspiciune
تشکُّک	suspiciunea
تشکُّک	suspiciuni
تشکُّک	îndoiala
تشکُّک	îndoială
تشکُّک	indoiala
تشکیل	turnare
تشکیل	formarea
تشکیل	formație
تشکیل	efectuarea
تشکیل	luare
تشکیل	clădire
تشکیل	cladire
تشکیل	clădirea
تشکیل	modelarea
تِشنا	blestem
تِشنا	blestemul
تشنُّج	tumult
تشنُّج	convulsii
تشنُّج	spasm
تشنُّج	tulburare
تشنُّج	răsucire
تشنُّج	crampe
تِشنگی	dor
تِشنگی	dorul
تِشنگی	ispită
تِشنگی	ispita
تِشنگی	sete
تِشنگی	setea
تِشنگی	dorinta
تِشنگی	dorința
تِشنگی	dorință
تِشنہ	dor
تِشنہ	dorul
تِشنہ	sete
تِشنہ	însetat
تشویش	angst
تشویش	anxietatea
تشویش	anxietate
تشویش	angst
تشویش	preocuparea
تشویش	îngrijorare
تشویش	preocupare
تشویش	anxietatea
تشویش	anxietate
تشویق	încurajări
تشویق	încurajare
تشویق	încurajarea
تشویق	încurajări
تشویق	încurajare
تشویق	încurajarea
تشویق	convingere
تشہیر	proclamarea
تشہیر	proclamarea
تشیُّخ	oferind
تشیُّن	splendoare
تشیُّن	demnitate
تشیُّن	demnitatea
تشیُّن	elegantă
تشیُّن	eleganta
تصادُم	coliziunea
تصادُم	ciocnire
تصادُم	coliziune
تصادُم	conflictul
تصادُم	conflicte
تصادُم	conflict
تصادُم	clash
تصادُم	ciocnire
تصادُم	ceartă
تصاعُد	ascendent
تصاعُد	ascendentă
تصانیف	scrieri
تصانیف	scrierile
تصانیف	cărţi
تصانیف	carti
تصانیف	cărți
تصاویر	imagini
تصاویر	poze
تصحیح	corecție
تصحیح	corectarea
تصحیح	corectare
تصحیح	rectificare
تصدُّق	sacrificiu
تصدُّق	jertfa
تصدُّق	sacrificii
تصدُّق	sacrificiul
تصدیع	probleme
تصدیع	necazuri
تصدیع	belea
تصدیع	necaz
تصدیع	belele
تصدیع	cefalee
تصدیع	mizerie
تصدیع	durerea
تصدیع	durere
تصدیع	dureri
تصدیعہ	neplăcere
تصدیعہ	inconvenient
تصدیعہ	probleme
تصدیعہ	necazuri
تصدیعہ	belea
تصدیعہ	necaz
تصدیعہ	belele
تصدیعہ	neplăcere
تصدیعہ	cefalee
تصدیق	confirmarea
تصدیق	confirmare
تصدیق	autentificarea
تصدیق	autentificare
تصدیق	premisa
تصدیق	atestat
تصدیق	atestare
تصدیق	afirmare
تصدیق	confirmarea
تصدیق	confirmare
تصدیق	autentificarea
تصدیق	autentificare
تصدیق	verificarea
تصدیق	verificare
تصدیق	premisa
تصدیق	certificarea
تصدیق	certificare
تصدیق	atestat
تصدیق	atestare
تصرُّف	cheltuielile
تصرُّف	cheltuieli
تصرُّف	dominion
تصرُّف	schimba
تصرُّف	schimbare
تصرُّف	schimbă
تصرُّف	schimbarea
تصرُّف	sway
تصرُّف	gestionare
تصرُّف	conducerea
تصرُّف	managementul
تصرُّف	gestionarea
تصرُّف	management
تصرُّف	utilizează
تصرُّف	utilizarea
تصرُّف	folosește
تصرُّف	utilizare
تصرُّف	cheltuielile
تصرُّف	cheltuieli
تصرُّف	posesie
تصرُّف	posesia
تصرُّف	eliminare
تصرُّف	eliminarea
تصرُّف	ocupare
تصریح	detaliu
تصریح	detalii
تصریح	explicatie
تصریح	explicatia
تصریح	explicație
تصریح	clarificare
تصریح	clarificări
تصریح	clarificarea
تصریف	conversie
تصریف	conversia
تصعید	ascensiune
تصعید	sublimare
تصعید	elevație
تصفُّح	inspecția
تصفُّح	inspecție
تصفُّح	anchetă
تصفُّح	ancheta
تصفُّح	investigație
تصفُّح	examinarea
تصفُّح	examinare
تصفیہ	decizia
تصفیہ	decizie
تصفیہ	purificare
تصفیہ	purificarea
تصفیہ	reconcilierea
تصفیہ	reconciliere
تصفیہ	împăcare
تصفیہ	reglare
تصفیہ	ajustarea
تصفیہ	ajustare
تصفیہ	eliminare
تصفیہ	eliminarea
تصلُّب	duritate
تصلیب	crucificare
تصلیف	oferind
تصمیم	determinarea
تصمیم	determinare
تصمیم	întărirea
تصمیم	consolidare
تصمیم	consolidarea
تصنُّع	falsificarea
تصنُّع	falsificare
تصنُّع	ipocrizie
تصنُّع	ipocrizia
تصنیف	cartii
تصنیف	cartea
تصنیف	carte
تصنیف	articolul
تصنیف	articol
تصوُّر	conceperea
تصوُّر	gândit
تصوُّر	crezut
تصوُّر	concept
تصوُّر	conceptul
تصوُّر	idee
تصوُّر	ideea
تصوُّر	idea
تصوُّر	fancy
تصوُّر	fantezie
تصوُّر	reflexie
تصوُّر	reflexia
تصوُّر	termenul
تصوُّر	termen
تصوُّر	mențiune
تصوُّر	imaginatie
تصوُّر	considerare
تصوُّر	contemplare
تصوُّری	imaginară
تصوُّری	imaginari
تصوُّری	imaginare
تصوُّری	imaginar
تصوُّریّت	idealismul
تصوُّف	sufismul
تصویب	confirmarea
تصویب	confirmare
تصویب	omologare
تصویب	omologarea
تصویب	aprobarea
تصویب	aprobare
تصویر	fotografie
تصویر	photo
تصویر	foto
تصویر	fotografia
تصویر	poză
تصویر	desenul
تصویر	desen
تصویر	desenez
تصویر	portretul
تصویر	portret
تصویر	tablou
تصویر	vopsire
تصویر	pictura
تصویر	pictură
تصویر	imaginea
تصویر	imagine
تصویر	poza
تصویر	poză
تصویر	imagine
تصویر	fotografie
تصویر	photo
تصویر	foto
تصویر	fotografia
تصویر	poză
تصویر	asemănare
تصویر	desenul
تصویر	desen
تصویر	desenez
تصویر	portretul
تصویر	portret
تصویر	tablou
تصویر	vopsire
تصویر	pictura
تصویر	pictură
تصویر	imaginea
تصویر	imagine
تصویر	poza
تصویر	poză
تصویر	imagine
تصویری	pictorial
تصوین	stabilitate
تصوین	stabilitatea
تصوین	protecție
تصوین	protecția
تصوین	protectie
تصوین	putere
تصوین	puterea
تصوین	forta
تضاد	contrast
تضاد	contradicție
تضاد	contrast
تضاد	opoziția
تضاد	opozitie
تضاد	opoziție
تضارُب	clash
تضارُب	ciocnire
تضاعُف	dublarea
تضاعُف	crește
تضاعُف	creștere
تضاعُف	augmentare
تضحیک	batjocoritor
تضحیک	batjocură
تضحیک	batjocoritor
تضحیکی	ridicol
تضحیکی	ridicolă
تضرُّع	smerenie
تضعیف	dublarea
تضعیف	slabiciune
تضعیف	slăbiciune
تضعیف	slăbiciunea
تضلیل	perversiune
تضلیل	înșelătoare
تضمید	ungere
تضمین	încorporează
تضمین	incluziunea
تضمین	incluziune
تضمین	includere
تضمین	includerea
تضیع	deseuri
تضیع	deșeuri
تضیع	risipă
تطابُق	adaptarea
تطابُق	adaptare
تطابُق	conformitatea
تطابُق	conformitate
تطابُق	corespondență
تطابُق	corespondenta
تطاوُل	uzurparea
تطاوُل	lungime
تطاوُل	lungimea
تطاوُل	tirania
تطاوُل	tiranie
تطبُّق	stratificare
تطبیق	comparația
تطبیق	comparație
تطبیق	comparatie
تطبیق	comparaţie
تطبیق	compararea
تطبیق	conformitatea
تطبیق	conformitate
تطعیم	vaccinare
تطعیم	vaccinarea
تطعیم	altoire
تطہیر	purificare
تطہیر	purificare
تطہیر	purificarea
تطہیر	purificare
تظاہُر	cooperare
تظاہُر	cooperarea
تظلّم	opresiune
تظلّم	plângerea
تظلّم	plângere
تظلّم	nedreptatea
تظلّم	nedreptate
تظلیل	reflexie
تظلیل	reflexia
تظلیل	shadow
تظلیل	umbră
تظلیل	umbra
تظہیر	suport
تظہیر	sprijin
تظہیر	sprijinul
تعارض	confruntare
تعارض	confruntarea
تعارض	competitie
تعارض	concurs
تعارض	concurență
تعارض	concurența
تعارض	opoziția
تعارض	opozitie
تعارض	opoziție
تعارض	contradicție
تعارف	mită
تعارف	mita
تعارف	introducere
تعارف	introducerea
تعاقب	urmărire
تعاقب	chase
تعاکُس	ecou
تعاکُس	ecoul
تعاکُس	echo
تعاکُس	reactie
تعاکُس	reacția
تعاکُس	reacție
تعاکُس	reacţie
تعالیٰ	exaltat
تعامُل	interacțiunea
تعامُّل	efect
تعامُّل	efectul
تعاوُن	asistența
تعاوُن	asistență
تعاوُن	cooperare
تعاوُن	cooperarea
تعاہُد	contractul
تعاہُد	contract
تعاہُد	contractului
تعاہُد	legământ
تعب	oboseală
تعب	oboseala
تعب	muncitoresc
تعب	probleme
تعب	necazuri
تعب	belea
تعب	necaz
تعب	belele
تعب	suferință
تعب	suferinta
تعب	suferind
تعبُّد	cult
تعبُّد	venera
تعبُّس	iritabilitate
تعبیر	explicatie
تعبیر	explicatia
تعبیر	explicație
تعبیہ	aranjamentul
تعبیہ	aranjament
تعجبُّ	uimirea
تعجبُّ	surpriză
تعجبُّ	surpriza
تعجبُّ	minunea
تعجبُّ	mirare
تعجبُّ	minune
تعجبُّ	wonder
تعجبُّ	uimire
تعجیل	expeditie
تعجیل	expediție
تعجیل	graba
تعجیلی	telegramă
تعجیلی	telegrama
تعداد	numar
تعداد	număr
تعداد	numărul
تعداد	sum
تعداد	sumă
تعداد	suma
تعداد	putere
تعداد	puterea
تعداد	forta
تعداد	sumă
تعداد	cantitate
تعداد	suma
تعداد	enumerare
تعداد	numărare
تعدُّد	frecvență
تعدُّد	frecvența
تعدُّد	pluralitate
تعدّی	opresiune
تعدّی	nedreptatea
تعدّی	nedreptate
تعدّی	tirania
تعدّی	tiranie
تعدّی	extorcare
تعدّی	forța
تعدّی	forță
تعدّی	forta
تعدّی	cruzimea
تعدّی	cruzime
تعدّی	violentă
تعدّی	violență
تعدّی	violenta
تعدید	numărarea
تعدید	numărare
تعدید	bazez
تعدیل	contrabalansa
تعدیل	reglare
تعدیل	ajustarea
تعدیل	ajustare
تعدیل	contrabalansa
تعدیل	reglare
تعدیل	ajustarea
تعدیل	ajustare
تعدیہ	infecție
تعذُّر	pledoarie
تعذُّر	regretul
تعذُّر	regrete
تعذُّر	regret
تعذیب	chinuitoare
تعرُّض	diferența
تعرُّض	diferență
تعرُّض	diferenta
تعرُّض	opoziția
تعرُّض	opozitie
تعرُّض	opoziție
تعرُّف	recunoașterea
تعرُّف	recunoastere
تعرُّف	recunoaștere
تعرُّف	introducere
تعرُّف	introducerea
تعریج	curbură
تعریض	indiciu
تعریض	aluzie
تعریض	sarcasmul
تعریض	sarcasm
تعریف	descriere
تعریف	descrierea
تعریف	definiție
تعریف	definirea
تعریف	definiția
تعریف	explicatie
تعریف	explicatia
تعریف	explicație
تعریف	descriere
تعریف	descrierea
تعریف	definiție
تعریف	definirea
تعریف	definiția
تعریف	explicatie
تعریف	explicatia
تعریف	explicație
تعریف	laudă
تعریف	lauda
تعریف	laude
تعریفی	lăudabil
تعریہ	expunere
تعریہ	expunerea
تعریہ	nuditate
تعزیت	doliu
تعزیت	jale
تعزیت	doliu
تعزیت	jale
تعزیر	pedeapsă
تعزیر	pedeapsa
تعزیر	mustrare
تعزیر	pedeapsă
تعزیر	pedeapsa
تعزیر	penalty
تعزیر	pedeapsă
تعزیر	pedeapsa
تعزیر	penalizare
تعزیر	mustrare
تعزیرات	pedepse
تعزیل	depunerea
تعزیل	depunere
تعزیل	segregarea
تعسُّر	dificultate
تعسُّر	dificultăți
تعسُّر	dificultatea
تعسُّر	sărăcie
تعسُّر	saracie
تعسُّر	sărăciei
تعسُّر	sărăcia
تعسُّف	perversiune
تعشُّق	iubire
تعشُّق	iubesc
تعشُّق	iubirea
تعشُّق	dragoste
تعشُّق	dragostea
تعشُّق	dorinta
تعشُّق	dorința
تعشُّق	dorință
تعشُّق	dor
تعشُّق	dorul
تعشُّق	doresc
تعشُّق	afecțiune
تعشُّق	afectiune
تعصُّب	prejudecată
تعصُّب	prejudiciu
تعصُّب	partizanat
تعصُّب	prejudecată
تعصُّب	părtinire
تعطّر	aromă
تعطّر	aroma
تعطّر	parfum
تعطّف	favoare
تعطّف	bunătate
تعطّف	bunătatea
تعطّل	impas
تعطّل	serviciu
تعطّل	serviciul
تعطّل	service
تعطّل	servicii
تعطّل	amânarea
تعطّل	întârziere
تعطیل	vacanta
تعطیل	vacanță
تعطیل	sărbători
تعطیل	sărbătoare
تعطیل	vacanța
تعطیل	vacanta
تعطیل	concediu
تعطیل	vacanță
تعظُّم	grandoare
تعظیم	respectul
تعظیم	respect
تعظیم	onoare
تعظیم	onoarea
تعظیم	respectul
تعظیم	respect
تعظیم	onoare
تعظیم	onoarea
تعفُّن	put
تعفیتّ	reglare
تعفیتّ	ajustarea
تعقُّب	urmarire
تعقُّب	urmărire
تعقُّب	urmărirea
تعقُّل	conceperea
تعقُّل	concept
تعقُّل	conceptul
تعقُّل	înțelepciune
تعقُّل	intelepciune
تعقیم	sterilizare
تعکیس	ecou
تعکیس	ecoul
تعکیس	echo
تعلُّق	afinitate
تعلُّق	serviciu
تعلُّق	serviciul
تعلُّق	service
تعلُّق	servicii
تعلُّق	preocuparea
تعلُّق	îngrijorare
تعلُّق	preocupare
تعلُّق	conexiunea
تعلُّق	conexiune
تعلُّق	amour
تعلُّقہ	posesie
تعلُّقہ	posesia
تعلُّل	amânarea
تعلُّم	studiază
تعلُّم	studii
تعلُّم	studiul
تعلُّم	studiu
تعلُّم	învățare
تعلُّم	cunoștințe
تعلُّم	cunostinte
تعلّی	arogantă
تعلّی	superioritate
تعلّی	superioritatea
تعلّی	intensificare
تعلیب	intersectate
تعلیق	asemănare
تعلیق	spânzurare
تعلیق	spânzurătoarea
تعلیق	agățat
تعلیق	suspendare
تعلیق	suspendarea
تعلیق	suspensie
تعلیق	suspensia
تعلیل	cauzalitate
تعلیم	predau
تعلیم	predare
تعلیم	educație
تعلیم	educația
تعلیم	educatie
تعلیم	instruire
تعلیم	predau
تعلیم	predare
تعلیم	educație
تعلیم	educația
تعلیم	educatie
تعمُّد	intentie
تعمُّد	intenția
تعمُّد	intenție
تعمُّد	suport
تعمُّد	sprijin
تعمُّد	sprijinul
تعمُّد	recuzită
تعمُّد	prop
تعمرُّ	creșterea
تعمرُّ	creşterea
تعمرُّ	crestere
تعمرُّ	creștere
تعمرُّ	expansiune
تعمرُّ	extinderea
تعمرُّ	expansiunea
تعمرُّ	extindere
تعمقُّ	sonda
تعمقُّ	sondă
تعمیر	clădire
تعمیر	cladire
تعمیر	clădirea
تعمیر	structură
تعمیر	structura
تعمیر	structurii
تعمیر	construcții
تعمیر	constructie
تعمیر	construcție
تعمیر	constructii
تعمیر	clădire
تعمیر	cladire
تعمیر	clădirea
تعمیر	structură
تعمیر	structura
تعمیر	structurii
تعمیری	constructiv
تعمیری	constructive
تعمیری	constructivă
تعمیق	adancime
تعمیق	adâncimea
تعمیق	adâncime
تعمیق	profunzime
تعمیل	execuție
تعمیل	executare
تعمیل	executie
تعمیل	executarea
تعمیل	performanțe
تعمیل	performanta
تعمیل	performanța
تعمیل	performanță
تعمیل	supunerea
تعمیل	execuție
تعمیل	executare
تعمیل	executie
تعمیل	executarea
تعمیل	performanțe
تعمیل	performanta
تعمیل	performanța
تعمیل	performanță
تعمیل	conformitatea
تعمیل	conformitate
تعمیل	respectarea
تعمیل	supunerea
تعمیم	generalizare
تعنتُّ	condamnare
تعنتُّ	condamnarea
تعویذ	amuleta
تعویذ	amuletă
تعویذ	tombstone
تعویذ	sarcofag
تعویذ	farmecul
تعویذ	farmec
تعویذ	amuleta
تعویذ	amuletă
تعویذ	talisman
تعویذ	talismanul
تعویذ	tombstone
تعویذ	sarcofag
تعویذ	farmecul
تعویذ	farmec
تعویق	împiedicând
تعویق	amânarea
تعویق	împiedicând
تعویق	întârziere
تعویق	amânarea
تعویل	dependența
تعہُّد	leasing
تعہُّد	închiriere
تعہُّد	jurământ
تعہُّد	acordul
تعہُّد	acord
تعہُّد	promit
تعہُّد	promite
تعہُّد	legământ
تعہُّد	contractul
تعہُّد	contract
تعہُّد	contractului
تعینُّ	postarea
تعینُّ	atribuirea
تعینُّ	fixare
تعینُّ	determinarea
تعینُّ	determinare
تعینُّ	programare
تعینُّ	numire
تعینُّ	numirea
تعینات	postată
تعینات	postat
تعینات	numiți
تعیناتی	programare
تعیناتی	numire
تعیناتی	numirea
تعیناتی	postarea
تغابُن	pierderi
تغابُن	pierderea
تغابُن	pierdere
تغار	cada
تغار	cadă
تغافُل	indiferentă
تغایُر	diversitatea
تغایُر	diversitate
تغایُر	înstrăinarea
تغایُر	diferența
تغایُر	diferență
تغایُر	diferenta
تغذیہ	hrănirea
تغذیہ	hrănire
تغذیہ	hrănirea
تغذیہ	hrănire
تغریہ	incitarea
تغریہ	lipirea
تغریہ	ispită
تغریہ	ispita
تغریہ	aderență
تغلُّب	inselat
تغلُّب	agresiune
تغلُّب	agresivitate
تغلُّب	agresiunea
تغلُّب	delapidare
تغلُّب	mită
تغلُّب	mita
تغلیط	contradicție
تغلیظ	grosimea
تغلیظ	grosime
تغلیظ	condensare
تغلیظ	gravitate
تغلیظ	severitatea
تغلیظ	severitate
تغیُّر	diferența
تغیُّر	diferență
تغیُّر	diferenta
تغیُّر	schimba
تغیُّر	schimbare
تغیُّر	schimbă
تغیُّر	schimbarea
تغیُّر	diversitatea
تغیُّر	diversitate
تغییر	schimba
تغییر	schimbare
تغییر	schimbă
تغییر	schimbarea
تغییر	schimbat
تغییر	schimbată
تغییر	modificat
تَف	caldura
تَف	heat
تَف	căldură
تَف	căldura
تَف	flacăra
تَف	flacara
تَف	flacără
تَف	focul
تَف	incendiu
تَف	foc
تَف	vapori
تَف	aburi
تَف	abur
تُف	scuipat
تُف	scuipă
تُف	scuipa
تُف	blestem
تُف	blestemul
تُف	spuma
تُف	spumă
تُف	spray
تُف	pulverizare
تُفّاح	mar
تُفّاح	mere
تُفّاح	măr
تُفّاح	apple
تفاخُر	oferind
تفارُق	divizia
تفارُق	divizare
