και	và
ρωσική	nga
χημεία	hóa
χημεία	lờ
πίνακες	bảng
πίνακες	bàn
πίνακες	tranh
γενικές	tướng
γενικές	chung
προφίλ	sơ
σπίτια	nhà
σπίτια	nhà
σπάνια	hiếm
μαθηματικά	toán
μαθηματικά	toán
μαθηματικά	toán
γέφυρα	cầu
πιθανότατα	chu
μαύρο	đen
φύλλα	bài
φύλλα	thẻ
φύλλα	lá
φύλλα	tờ
φύλλα	mẩu
φύλλα	sheets
κίνδυνο	liều
κίνδυνο	ro
κίνδυνο	nguy
αλλιώς	kẻo
ζει	lives
πραγματικά	thực
πραγματικά	thật
σφαίρα	cầu
σφαίρα	viên
βήμα	bước
έλλειψη	deficiency
έλλειψη	vitamin
υψηλή	cao
κατάλογο	directory
κατάλογο	catalogue
κατάλογο	catalog
κυριαρχία	domination
κυριαρχία	dominance
κυριαρχία	dominion
βασικά	thực
ευρώ	euros
ευρώ	euro
ευρώ	eur
ευρώ	euro
κυβερνήτης	đốc
γραφή	viết
γραφή	ghi
τούρκους	thổ
τούρκους	turks
απόλλων	apollo
απόλλων	apollon
ιστότοπος	website
νοσοκομείο	viện
νοσοκομείο	xá
δει	thấy
όριο	hạn
βουλγαρίας	bulgaria
εμπόριο	trade
ανάγκες	nhu
χάρτη	charter
προηγούμενη	trước
ποιήματα	thơ
στόχος	đo
αυστρία	áo
κέντρα	centres
άνοιξη	spring
άνοιξη	xuân
ιωαννίνων	ioannina
ηλικίας	tuổi
συγκροτήματα	bands
φαν	quạt
φαν	fuck
λόγια	lời
παραλία	biển
παραλία	beach
δυτικό	tây
μικρότερο	lesser
αιτία	chi
αιτία	chi
αθλητική	athletic
τράπεζα	ngân
τράπεζα	bank
καπ	cap
καπ	cfp
διαφορετική	khác
πύργος	tower
πύργος	tháp
πύργος	rook
σχολεία	trường
ντέιβιντ	david
προπονητή	hlv
επίσκοπος	bishop
πλούσια	vương
πλούσια	giàu
πλούσια	rich
παράσταση	suất
παράσταση	xem
παράσταση	hiện
παράσταση	show
περάσει	qua
περάσει	đèo
περάσει	pass
απόλλωνα	apollo
απόλλωνα	apollon
σοφία	sofia
σοφία	sofia
σοφία	sophia
σοφία	wisdom
κατάληψη	chiếm
κατάληψη	takeover
άκρο	lem
χρόνος	gian
χρόνος	thời
πράξεις	hành
φίλιππος	philip
φίλιππος	filip
δυνατό	mạnh
δυνατό	strong
βασιλείς	kings
βασιλείς	vua
βασιλείς	royals
τουρκική	turkish
επάνω	lầu
τέταρτη	mùng
αιγαίου	aegean
ύφος	style
χώρους	khoảng
τούρκοι	thổ
τούρκοι	turks
παραστάσεις	khoe
περιοδικά	periodicals
παρακαλώ	xin
αστέρας	star
φυτά	cây
αγίων	saints
όπλα	tay
όπλα	khí
όπλα	súng
όπλα	súng
έκρηξη	eruption
έκρηξη	blast
έκρηξη	nổ
έκρηξη	nổ
βασιλικό	basil
βασιλικό	royal
πάρκο	viên
πάρκο	park
ποίηση	thơ
ανατολικό	đông
διαστάσεις	chiều
διαστάσεις	chiều
ασφάλεια	ninh
γραφείο	bàn
εσωτερική	nội
αρχεία	tệp
αρχεία	records
αρχεία	archives
εβδομάδες	tuần
επιστολή	chữ
επιστολή	thư
μόσχα	moscow
μόσχα	moskva
ηρακλή	hercules
καλιφόρνια	california
πέρασμα	qua
πέρασμα	đèo
πέρασμα	pass
γύρος	hiệp
γύρος	vòng
παύλος	paul
παύλος	pavlos
γερμανικό	đức
βρετανική	british
καλλικράτης	kallikratis
συγκρούσεις	xung
προ	pre
χειμώνα	winter
πράσινο	lục
δία	zeus
δία	jupiter
εφημερίδες	báo
χρήματα	tiền
χρήματα	tien
βερολίνο	berlin
κλίμακα	phóng
μέλλον	lai
κύκλος	tròn
κύκλος	lượn
βιέννη	viên
βιέννη	vienna
βασιλείας	basel
ιστορίες	tales
ιστορίες	truyện
ιστορίες	tin
βρετανικό	british
έρευνες	bê
κάνοντας	làm
κάνοντας	making
ρίζες	rễ
μερικοί	cầy
σύνδεση	hã
σύνδεση	link
αυτοκίνητα	oto
αυτοκίνητα	ôtô
τεράστια	huge
διαδίκτυο	internet
νούμερο	số
καφέ	brown
καφέ	nâu
καφέ	phê
καφέ	coffee
καφέ	cafe
οδός	phố
οδός	street
οδός	đường
οδός	road
συμπεριλαμβανομένων	gồm
λος	los
γνωστές	quen
μάτια	mắt
σερβία	serbia
βαν	trù
βαν	van
κώστα	costas
κώστα	costa
απώλειες	mát
εκπομπή	phát
κινητήρα	tơ
κινητήρα	motor
τόμας	thomas
απλό	plain
εβδομάδα	tuần
έρχεται	đến
έρχεται	tới
επιστήμες	khoa
αυλή	yard
αυλή	sân
αυλή	tun
γαλλικό	pháp
φήμη	đồn
φήμη	fame
φήμη	rumor
δημοσίευσε	đăng
κόλπο	trick
κόλπο	bịp
κόλπο	lừa
τύμπανα	drum
τύμπανα	trống
τύμπανα	trống
ανακάλυψη	discovery
κινήσεις	moves
πυρήνα	lõi
πυρήνα	hạt
πυρήνα	nhân
ποιος	ai
ποιος	who
νόμπελ	nobel
κανονική	thường
κανονική	chuẩn
κανονική	thường
αδελφή	chị
έπεσε	rớt
έπεσε	rơi
έπεσε	té
έπεσε	ngã
άγαλμα	tượng
βραζιλία	brazil
βραζιλία	brasil
βραζιλία	bra
βορρά	bắc
δύσκολο	cứng
δύσκολο	khó
δύσκολο	khổ
δύσκολο	đắng
δύσκολο	khó
προσπαθεί	cố
αριθμούς	số
ιερουσαλήμ	jerusalem
στρατόπεδο	camp
στρατόπεδο	trại
εννέα	chín
διαφορετικό	khác
αλήθεια	thật
αλήθεια	đúng
αλήθεια	thật
αλήθεια	thực
αλήθεια	thật
νερά	waters
λατινική	latin
ολόκληρο	toàn
ολόκληρο	hẹt
ολόκληρο	whole
γνωστοί	quen
προσφορά	thầu
προσφορά	bid
φρούριο	fort
παρατηρήσεις	comments
σχόλια	comments
άξονα	trục
άξονα	trục
γράμμα	chữ
γράμμα	thư
βουνά	núi
παλιό	cũ
παλιό	tuổi
παλιό	già
συρία	syria
στίχους	lyrics
κλειστό	đóng
αυτοκίνητο	car
αυτοκίνητο	xe
εξαρτάται	tùy
μεξικό	mexico
φυσικός	chích
τουρνουά	tournaments
ημερολόγιο	lịch
στυλ	dáng
στυλ	styles
στυλ	style
ήλιο	helium
ήλιο	heli
ρεάλ	real
ρεάλ	thực
ρεάλ	thật
ρεάλ	thiệt
κρατών	kỳ
βοηθός	ass
βοηθός	helper
βοηθός	phó
αναζήτηση	tìm
αναζήτηση	quest
αναζήτηση	tr
βιομηχανία	ngành
καλλιτεχνικό	nghệ
εσύ	các
εσύ	cac
εσύ	bạn
εσύ	anh
εσύ	cô
κοιλάδα	lũng
πασά	pasha
συγχώνευση	trộn
σκηνές	cảnh
σκηνές	lều
καθ	kath
αθλητικά	sneakers
χρυσός	vầng
χρυσός	golden
χρυσός	đỏi
χρυσός	vàng
χρυσός	gold
φίλος	bạn
φίλος	hiền
περιφέρειες	vùng
ηττήθηκε	bại
δώδεκα	twelve
πρίγκιπας	hoàng
πρίγκιπας	prince
οδηγός	xế
δρόμος	phố
δρόμος	street
δρόμος	đường
δρόμος	road
τελικός	final
προέλευση	vạn
προέλευση	origins
σταδιοδρομία	nghiệp
ιράν	iran
τζορτζ	george
αίμα	máu
αίμα	huyết
ζωγραφική	tranh
ζωγραφική	sơn
βέλγιο	bỉ
αστυνομία	cảnh
πτήση	bay
αλεξάνδρεια	alexandria
στίχοι	lyrics
απευθείας	direct
απευθείας	trực
ρωσικά	nga
πρίγκιπα	hoàng
πρίγκιπα	prince
ηλίας	ilias
ηλίας	elijah
ηλίας	elias
φυλή	clan
φυλή	tộc
φυλή	đua
φυλή	nhung
βενετία	venice
βενετία	venezia
κόστος	tốn
τύποι	loại
σύζυγο	chồng
σύζυγο	mun
σύζυγο	husband
σύζυγο	vợ
σύζυγο	vơ
σύζυγο	vk
σκωτίας	scotland
σκωτίας	scottish
λατινικά	latin
εγκαταστάθηκαν	kĩ
δυνατή	mạnh
δυνατή	strong
μέτρο	đo
κλασική	classic
πιάνο	piano
διπλό	double
διπλό	đôi
απώλεια	mát
υπέστη	led
καν	khan
βουνό	núi
ανθρώπινη	human
πωλήσεις	bán
πωλήσεις	lô
ηλείας	elis
ολυμπιονίκης	olympian
ερρίκος	henry
φιναλίστ	finalist
σωστά	phải
σωστά	đúng
σωστά	đúng
άνοιξε	download
άνοιξε	mở
άνοιξε	má
τρόπους	cách
εμπορικό	mall
νικήτρια	thang
νικήτρια	thắng
γιουγκοσλαβίας	yugoslavia
σοβαρά	hen
αφαίρεση	bỏ
αφαίρεση	xóa
κερδίζει	thắng
υδρογόνου	hidro
υδρογόνου	hydrogen
υδρογόνου	hydro
συνέντευξη	phỏng
ρουμανία	romania
ρουμανία	românia
συνάντηση	meet
συνάντηση	gặp
συνάντηση	họp
λουδοβίκος	louis
λουδοβίκος	ludovico
μιχάλης	michalis
αντ	kiến
αντ	ade
ενέργειες	hành
αεροπορία	aviation
μαδρίτης	madrid
σωματείο	union
σωματείο	hợp
νομίσματα	xu
σημαντικός	trọng
προβολή	xem
προβολή	view
ρυθμό	gear
άντζελες	angeles
μαύρη	đen
στήλη	khe
στήλη	cột
νόμισμα	xấp
νόμισμα	xu
αξιωματικός	quan
δημιουργώντας	tạo
στόλου	fleet
καταστράφηκε	hỏng
καταστράφηκε	hư
καταστράφηκε	xì
καταστράφηκε	hỏng
καταστράφηκε	xì
καρδιά	tim
καρδιά	heart
στάδια	bước
γιου	yoo
καθαρά	xoã
καθαρά	cai
καθαρά	sạch
καθαρά	web
καθαρά	net
τέταρτο	mùng
ανεξάρτητη	lập
εργαστήριο	xưởng
δείγμα	sample
δείγμα	mẫu
δημιουργήθηκαν	tạo
πορτογαλία	portugal
πού	đâu
ονομασίες	designations
ονομασίες	tên
παραμονή	eva
παραμονή	eve
παραμονή	stay
εμμανουήλ	emmanuel
ελάχιστα	minima
μεγάλωσε	vung
διαχειριστής	admin
υγεία	khỏe
ιαπωνίας	japan
άρτας	arta
δημήτρη	dimitri
δημήτρη	dimitris
πολέμους	war
υπογραφή	ký
υπογραφή	ký
υπογραφή	ký
σταθμοί	trạm
αναγέννηση	rebirth
προηγούμενο	trước
επάγγελμα	nghề
ιράκ	iraq
μέγα	mega
πρωτοβουλία	initiative
μηχανικός	hoạ
αριθμοί	số
εμπορίου	trade
οπτικά	visual
απαιτεί	đòi
γάμος	cưới
μηχανή	máy
μηχανή	tơ
βραζιλίας	brazil
βραζιλίας	brazilian
πότε	khi
βασιλεία	basle
βασιλεία	basel
όπερα	opera
λεπτομέρειες	tiết
νήσοι	đảo
όψη	xem
όψη	view
εργαλεία	cụ
δίδαξε	dạy
δίδαξε	dạy
μα	nhưng
οδηγήσει	dẫn
οδηγήσει	chì
ψηφοφορία	vote
ψηφοφορία	bầu
βρετανός	british
ατμόσφαιρα	atmosphere
τύπους	loại
απεικόνιση	imaging
κωνσταντίνο	constantino
κέρκυρα	corfu
σχετικό	related
βράδυ	tối
τελετή	lễ
κόμης	đếm
αθανάσιος	athanasios
συγκέντρωση	gom
τάξεις	hạng
πολ	paul
λεπτό	mỏng
λεπτό	gầy
λεπτό	thin
λεπτό	phút
βρίσκει	xạo
εκατοστά	centimet
εκατοστά	cm
ορχήστρα	ban
ορχήστρα	band
άνοιγμα	download
άνοιγμα	mở
άνοιγμα	má
άνοιγμα	mở
ιρλανδία	ireland
υγρό	liquid
υγρό	lỏng
υγρό	trơn
υγρό	vat
υγρό	ướt
ζευγάρι	cặp
ζευγάρι	ghép
ζευγάρι	đôi
ζευγάρι	cặp
ζευγάρι	couple
ζευγάρι	đôi
βόλου	volos
ιωσήφ	giuse
ιωσήφ	joseph
ιωσήφ	josef
αργεντινή	argentina
αλβανία	albania
λι	lee
αθλητικός	athletic
πουλιά	chim
σύντομη	bài
σύντομη	ngắn
σύντομη	short
σύντομη	lá
διδασκαλία	dạy
διάθεση	mood
ρώσος	nga
άντρες	hãm
ποιητή	thơ
παλαιό	cũ
παλαιό	tuổi
παλαιό	già
τείχη	walls
τείχη	tường
σύγχρονο	contemporary
στόλο	fleet
δάσος	rừng
δάσος	rừng
ρίτσαρντ	richard
φθινόπωρο	sáp
φθινόπωρο	rơi
φθινόπωρο	sút
φθινόπωρο	ngã
διαδικασίες	proceedings
θράκη	thrace
δύση	tây
διάταξη	layout
ρώσοι	nga
σκ	weekend
άνοδος	rise
άνοδος	anode
κόμη	đếm
οριστικά	bum
δράμα	drama
δράμα	kịch
έλεγχος	tra
μηδέν	zero
φωτιά	lửa
φωτιά	cháy
φωτιά	lứa
χάλκινο	đồng
σπύρος	spiro
δάσκαλος	thầy
χάρι	harry
ανασκαφές	excavations
ουγγαρίας	hungary
ελισάβετ	elizabeth
ελισάβετ	elisabeth
γεωμετρικά	geometrical
βαθμός	rang
βαθμός	rank
κριτήριο	criterion
φρανκ	frank
δάση	rừng
δάση	rừng
ουγγαρία	hungary
ακρόπολη	acropolis
ακρόπολη	thành
ακρόπολη	citadel
μαθητής	bmi
πρεμιέρα	premiere
βιογραφικό	bio
βιογραφικό	cv
βιογραφικό	resume
πελοποννήσου	peloponnese
ηράκλειο	heraklion
κωδικός	code
κωδικός	mã
τύχη	fortune
τύχη	lường
επικοινωνία	lạc
είδε	cưa
δόξα	fame
δόξα	vinh
κέρκυρας	corfu
πέμπτη	fifth
καθολική	universal
καθολική	chung
μοίρα	destiny
μοίρα	phạn
σύνοδο	summit
φυλακή	tù
φυλακή	giam
φυλακή	tù
πλήρης	say
πλήρης	full
πλήρης	đầy
αποσύρθηκε	hưu
περιουσία	fortune
περιουσία	lường
αθλητικό	athletic
κενό	gap
κενό	void
κενό	rỗng
κενό	trống
κενό	trống
κενό	blank
ιβάν	ivan
βαθμοί	điểm
βαθμοί	độ
σάντα	trã
σάντα	santa
παπαδόπουλος	papadopoulos
σμύρνη	izmir
αριστερό	trái
σίγουρα	kĩ
λαμβάνοντας	taking
σχετικές	related
άγγελος	angel
ευαισθησία	nhạy
οργανική	organic
εργοστάσιο	gieo
εργοστάσιο	trồng
εργοστάσιο	cấy
προσωρινή	temp
κωμωδία	hài
συρίας	syria
συρίας	syria
συρίας	syrian
φυλές	xáo
συγγραφή	viết
συγγραφή	ghi
κύπρος	síp
κυβερνήτη	trưởng
κυβερνήτη	đốc
ζωντανά	sống
ζωντανά	live
πίτερ	peter
πίτερ	phêrô
εκπρόσωπος	spokesman
εκπρόσωπος	delegate
γέννηση	sinh
αλεξάντερ	alexandros
αλεξάντερ	aleksandr
αλεξάντερ	alexander
άκρη	mép
άκρη	edge
άκρη	rìa
άκρη	cạnh
συναυλία	concert
γιορτή	holiday
γιορτή	feast
γιορτή	tiệc
γιορτή	lễ
μάντσεστερ	manchester
τακτική	thường
κάλυψη	bìa
κάλυψη	cover
κάλυψη	che
μαρκ	marc
μαρκ	mác
μαρκ	mark
ψευδώνυμο	nickname
ποπ	pdo
ποπ	tía
ποπ	bốp
ποπ	pop
ωκεανό	biển
πέρσες	persians
καλλιτεχνική	nghệ
πακιστάν	pakistan
παναγία	madonna
ζούσε	kiêng
βιέννης	viên
βιέννης	vienna
πλευρό	rib
ανεξάρτητο	lập
πλάκα	fun
πλάκα	ké
πλάκα	vui
βήματα	bước
χουάν	juan
διαμόρφωση	shaping
σερ	ser
ιωάννου	ioannou
