மற்றும்	그리고
காட்சி	보기
வங்கி	은행
வங்கி	뱅킹
வங்கி	뱅크
வங்கி	은행
நடிகை	배우
நடிகை	여배우
சங்கம்	협회
பயணம்	여행
பயணம்	여행
பயணம்	여행
தில்லி	델리
நிர்வாக	행정
ஒளி	가볍게
ஒளி	가벼운
ஒளி	라이트
ஒளி	가벼움
ஆசிய	아시아
விகிதம்	비율
விகிதம்	평가
விகிதம்	비율
விகிதம்	퍼센트
விகிதம்	비율
சாலை	도로
சாலை	로드
கொழும்பு	콜롬보
குடியரசு	공화국
நகரங்கள்	도시
அனைத்தும்	모두
அனைத்தும்	전체
மேலாண்மை	경영
மேலாண்மை	관리
இங்கே	여기
இங்கே	여기에
இயற்பியல்	물리학
இயற்பியல்	물리
இதழ்	잡지
இதழ்	매거진
கலைஞர்	음악가
கலைஞர்	예술가
கலைஞர்	아티스트
கலைஞர்	아티스트가
ஒலிம்பிக்	올림픽
மலேசிய	말레이시아
மலேசிய	말레이시아어
உருவாக்கப்பட்டது	생성
உருவாக்கப்பட்டது	만들었습니다
எவ்வாறு	어떻게
தொடங்கியது	시작되었습니다
தொடங்கியது	시작했습니다
தொடங்கியது	시작됨
வெள்ளை	하얀
வெள்ளை	화이트
வெள்ளை	흰색
வெள்ளை	하얀색
வெள்ளை	하얗게
சுற்றி	주위
சுற்றி	주변
எப்படி	어떻게
பில்லியன்	십억
பில்லியன்	수십억
பேரரசு	엠파이어
பேரரசு	제국
நீளம்	길이
ஆராய்ச்சி	조사
ஆராய்ச்சி	연구
தளம்	도메인
தளம்	영역
தளம்	사이트
தளம்	플랫폼
தளம்	기지
தளம்	베이스
விழா	축제
விழா	페스티벌
விழா	의식
பக்கத்தில்	페이지
புற	리모콘
புற	원격
புற	리모컨
முன்னணி	전경
புவியியல்	지리학
புவியியல்	지리
அடையாளம்	태그
அடையாளம்	증명
அடையாளம்	식별
அடையாளம்	신분증
அடையாளம்	정체성
அடையாளம்	본인
அடையாளம்	기호
அடையாளம்	서명
அடையாளம்	사인
குறியீடு	기호
குறியீடு	상징
குறியீடு	코드
குறியீடு	부호
குறியீடு	인코딩
குறியீடு	부호화
செயல்	행동
செயல்	활동
செயல்	작업
செயல்	동작
செயல்	액션
செயல்	함수
செயல்	작동
செயல்	작전
பயன்பாடு	사용법
பயன்பாடு	사용량
பயன்பாடு	사용
பயன்பாடு	애플리케이션
பயன்பாடு	프로그램
பயன்பாடு	어플리케이션
பயன்பாடு	어플리케이션
முறைகள்	수단
முறைகள்	메서드
முறைகள்	방법
சொந்த	개인적
சொந்த	개인적인
சொந்த	개인용
சொந்த	개인
சொந்த	소유
வார்ப்புரு	템플릿
கிரேக்க	그리스어
கிரேக்க	그리스
காதல்	러브
காதல்	사랑
காதல்	낭만
காதல்	낭만주의
காதல்	로맨틱
காதல்	낭만적
இவன்	이반
இருவரும்	둘다
பதிலாக	대신
பதிலாக	대신에
வகைப்பாடு	분류법
வகைப்பாடு	분류학
வகைப்பாடு	분류
எடுத்துக்	take
கனடா	캐나다
குழந்தைகள்	키즈
குழந்தைகள்	애들
குழந்தைகள்	아이들
குழந்தைகள்	어린이
குழந்தைகள்	아동
குழந்தைகள்	어린이들
குழந்தைகள்	자녀
குழந்தைகள்	어린이
குழந்தைகள்	아이들
அனைவரும்	everybody
அனைவரும்	다들
அனைவரும்	모두
அனைவரும்	전체
அனைவரும்	모두
ஆரம்ப	시작
தகவல்கள்	정보
வில்லியம்	윌리엄
பெயர்கள்	이름
அணு	원자
அணு	아톰
பின்பு	그렇다면
பின்பு	그러면
பின்பு	그때
மாணவர்கள்	학생
மாணவர்கள்	학생들
மாணவர்கள்	유학생
சரியான	완벽
சரியான	완벽한
சரியான	정답
சரியான	올바른
உருவாக்கப்பட்ட	생성
உருவாக்கப்பட்ட	만들었습니다
சபை	협의회
சபை	평의회
தொடர்புடைய	연관
மருத்துவம்	의학
மருத்துவம்	의학
மருத்துவம்	의료
கிராமம்	빌리지
கிராமம்	마을
தாக்குதல்	폭행
தாக்குதல்	공격
தாக்குதல்	공격
கேரள	케랄라
மதிப்பு	가치
கருவிகள்	도구
படை	강제
படை	포스
மனைவி	마누라
மனைவி	와이프
மனைவி	아내
பதவி	직위
பதவி	위치
பதவி	포지션
பதவி	역할
அஞ்சல்	편지
அஞ்சல்	메일
அஞ்சல்	우편
அஞ்சல்	우편번호
அஞ்சல்	zip
உதவும்	도움
உதவும்	도움말
சொற்கள்	words
சொற்கள்	단어
வெளியீடு	출시
வெளியீடு	발매
வெளியீடு	릴리스
வெளியீடு	릴리즈
வெளியீடு	개봉
வெளியீடு	출력
வெளியீடு	출판물
வெளியீடு	출판
எதிர்	반대편
எதிர்	반대로
எதிர்	반대
மிக்க	자비로
தொழில்நுட்ப	테크니컬
தொழில்நுட்ப	기술
தொழில்நுட்ப	기술적
வெளியே	아웃
வானொலி	라디오방송
வானொலி	라디오
கிராமங்கள்	마을
முக்கியத்துவம்	중요성
மீன்	피쉬
மீன்	피시
மீன்	생선
மீன்	물고기
போதும்	충분해
போதும்	충분한
போதும்	충분히
மஞ்சள்	황색
மஞ்சள்	노랑색
மஞ்சள்	노란색
மஞ்சள்	노랑
வருவாய்	소득
வருவாய்	수입
வருவாய்	수익
மலேசியா	말레이시아
மலேசியா	말레이시아어
கிலோமீட்டர்	킬로미터
கிலோமீட்டர்	킬로미터
உள்ளூர்	로컬
உள்ளூர்	현지
கிட்டத்தட்ட	거의
கடைசி	마지막
கடைசி	라스트
ஆனாலும்	그런데
ஆனாலும்	그러나
ஆனாலும்	근데
ஆனாலும்	하지만
படத்தில்	사진
எதிர்ப்பு	저항운동
எதிர்ப்பு	저항성
எதிர்ப்பு	저항
ஒன்பது	아홉
சிறப்பாக	최고
சிறப்பாக	베스트
தொடங்கினார்	시작되었습니다
தொடங்கினார்	시작했습니다
தொடங்கினார்	시작됨
பேராசிரியர்	교수
பேராசிரியர்	교수님
பதிப்பகம்	게시
