категория	categorie
брат	broeder
брат	broer
брат	broertje
писал	schreven
писал	schreef
могу	kan
могу	kunt
могу	kunnen
цвета	kleuren
цвета	kleuren
цвета	kleur
цвета	kleuren
цвета	kleur
победы	overwinningen
победы	zege
победы	overwinning
победы	victorie
победы	victory
победы	winnende
победы	winnend
победы	winning
победы	winnen
середине	midden
единицы	units
единицы	eenheden
единицы	eenheid
единицы	unit
интервью	interview
интервью	sollicitatiegesprek
интервью	sollicitatie
интервью	interviewen
интервью	interviews
путь	pad
путь	manier
путь	way
новое	nieuw
новое	nieuwe
бывший	voormalig
бывший	voormalige
книг	boeken
шоу	shaw
шоу	toon
шоу	tonen
шоу	weergeven
шоу	show
республика	republiek
участок	plot
участок	perceel
участок	complot
темп	pace
темп	tempo
темп	tempo
медали	medailles
фильмов	films
служил	gediend
служил	opgediend
служил	geserveerd
организация	organisatie
организация	organisatie
красного	rode
красного	rood
события	gebeurtenissen
события	evenementen
события	ontwikkelingen
никогда	nooit
никогда	never
изменения	modificaties
изменения	wijzigingen
изменения	veranderingen
изменения	wijzigingen
изменения	veranderen
изменения	wijziging
изменения	wijzigen
изменения	verandering
изменения	veranderingen
перевод	vertalingen
перевод	vertalen
перевод	vertaling
производство	vervaardiging
производство	fabricage
производство	produktie
производство	productie
производство	fabricage
прежде	voordat
прежде	vóór
играл	gespeelde
играл	speelde
играл	afgespeeld
играл	gespeeld
различные	diverse
различные	verschillende
море	zee
расстояние	afstand
век	oogleden
век	eeuw
сети	netten
сети	netwerken
сети	netwerk
епархии	bisdom
гитара	guitar
гитара	gitaar
гражданство	nationaliteit
гражданство	burgerschap
гражданство	staatsburgerschap
считаю	tellen
вице	ondeugd
вице	zeden
вице	vice
научный	wetenschappelijk
показана	getoond
показана	getoonde
стиль	stijl
стиль	style
назад	achterwaarts
назад	achteruit
назад	terug
назад	rug
назад	back
военных	militairen
военных	militair
военных	militaire
военных	krijgsmacht
америки	amerika
границы	grenzen
границы	grenst
границы	grenzen
границы	grens
границы	grens
границы	begrenzing
учился	bestudeerde
учился	studeerde
учился	bestudeerd
городов	steden
процесс	proces
процесс	verwerken
удалена	verwijderde
удалена	geschrapt
удалена	verwijderd
удалена	gewist
удалена	verwijderde
удалена	verwijderd
скорость	snelheid
скорость	speed
скорость	toerental
звания	rangen
звания	gelederen
суда	schepen
суда	vaartuigen
похоронен	begraven
похоронен	bedolven
музыка	muziek
православной	orthodoxe
православной	orthodox
текста	tekst
факультет	faculteit
основан	gegrond
основан	opgericht
основан	gesticht
политики	politiek
политики	politici
пик	gluren
пик	pic
пик	peak
пик	piek
пик	hoogtepunt
создан	aangemaakt
создан	gecreëerd
создан	gemaakt
создан	geschapen
любой	iedereen
любой	iemand
любой	elke
память	geheugen
память	herinneringen
память	herinnering
память	memory
национальная	nationaal
национальная	nationale
пост	bericht
пост	post
карл	karl
карл	carl
край	rand
край	edge
тела	lichaam
тела	body
тела	lijken
тела	carrosserieën
тела	lichamen
общество	samenleving
общество	genootschap
общество	maatschappij
явно	duidelijk
активно	actief
лично	persoonlijk
вида	vida
польши	pools
польши	poolse
польши	polen
вероятно	waarschijnlijk
вероятно	waarschijnlijke
вероятно	waarschijnlijk
часов	openingstijden
часов	uren
часов	uur
виды	diersoort
виды	diersoorten
виды	soorten
виды	soort
виды	typen
виды	soorten
виды	types
первоначально	aanvankelijk
первоначально	oorspronkelijk
исследований	studies
