and	그리고
nation	네이션
nation	국민
defense	방위
defense	국방
defense	방어
defense	디펜스
wiki	위키
wiki	위키위키
champions	챔피언스
champions	챔피언
golden	황금
golden	골든
faith	믿음
faith	신념
faith	신앙
racing	경주
racing	레이싱
mainly	주로
auto	자동
lives	생명
swedish	스웨덴어
swedish	스웨덴
swedish	스웨덴인
hot	덥다
hot	hot
hot	뜨겁다
hot	뜨거운
entertainment	엔터테인먼트
entertainment	오락
net	net
soccer	축구
creation	생성
creation	창조
creation	만들기
product	제품
tower	타워
increased	증가
votes	득표
votes	투표
contemporary	현대
focus	집중
focus	초점
focus	집중하기
focus	포커스
marriage	혼인
marriage	결혼
questions	질문
details	세부사항
forward	전진
forward	전달
forward	앞으로
memorial	메모리얼
memorial	기념비
memorial	기념관
peace	피스
peace	peace
peace	평화
iran	이란
korea	한국
korea	코리아
analysis	해석학
analysis	해석
analysis	분석
winners	우승자
winners	수상자
winners	승자
poor	불쌍한
grade	성적
grade	학년
cricket	크리켓
judge	판단
judge	판사
electric	전기
exist	존재
exist	존재함
corporation	코퍼레이션
corporation	주식회사
campus	캠퍼스
brazil	브라질
chris	크리스
beyond	비욘드
fifth	fifth
fifth	다섯번째
increase	증가
summary	요약
remaining	남음
statement	성명서
statement	진술
broadcast	방송
piano	피아노
des	des
novels	소설
hour	시간
moving	이사
moving	움직임
resolution	해상도
resolution	결의
concept	concept
concept	컨셉
concept	개념
alternative	대안
alternative	얼터너티브
brothers	형제
brothers	브라더스
brothers	형제들
attacks	공격
encyclopedia	대백과사전
encyclopedia	백과사전
republican	공화당
politicians	정치인들
politicians	정치인
politicians	정치가
difficult	어려운
difficult	어려움
difficult	어려워
ability	능력
ability	능력자
host	주최
host	호스트
immediately	즉시
urban	도시
pakistan	파키스탄
marine	마린
marine	해병대
physical	물리적
physical	물리
dec	적위
troops	군대
interview	인터뷰
interview	면접
coming	출시
coming	coming
semi	세미
suggest	제안
emperor	황제
emperor	천황
letter	편지
couple	커플
couple	부부
duke	공작
duke	듀크
gallery	화랑
gallery	갤러리
follow	팔로우
windows	윈도우
tree	트리
tree	나무
hits	조회수
jazz	재즈
protection	보호
relevant	관련
relevant	관련성
count	카운트
situation	상황
situation	상황이
reviews	리뷰
classical	클래식
classical	고전주의
classical	고전
lady	숙녀
lady	레이디
lady	아줌마
netherlands	네덜란드
netherlands	네덜란드령
netherlands	네덜란드인
reports	보고서
influence	영향력
address	주소
linear	직선형
linear	선형
consider	고려해
consider	고려
machine	머신
machine	기계
domain	도메인
domain	영역
elements	원소
minnesota	미네소타
types	유형
sydney	시드니
blood	피피
blood	블러드
blood	혈액
distance	거리
bottom	아래쪽
bottom	밑바닥
bottom	아래
bottom	하단
bottom	바닥
boys	소년
boys	소년들
boys	boys
boys	보이즈
boys	보이스
potential	잠재력
potential	퍼텐셜
potential	잠재
potential	잠재적
toronto	토론토
infantry	보병
jun	jun
conflict	갈등
conflict	갈등이
conflict	충돌
conflict	분쟁
workers	노동자
workers	노동자들
workers	근로자
steve	스티브
philadelphia	필라델피아
nationality	국적은
nationality	국적
dispute	분쟁
scene	장면
scene	현장
method	수단
method	메서드
method	방법
method	메소드
titles	타이틀
titles	제목
berlin	베를린
conditions	조건
arms	무기
races	경주
races	인종
maybe	아마도
maybe	아마
discovered	발견됨
iron	철쭉
extended	확장
extended	연장
churches	교회
positive	긍정
positive	양수
positive	긍정적
positive	긍정적인
santa	산타
imperial	임페리얼
composed	작곡
composed	자작곡
width	너비
quickly	빠르게
correct	정답
correct	올바른
responsible	책임
responsible	책임감
indiana	인디애나
soldiers	군인
soldiers	병사
examples	예시
examples	예제
korean	한국인
korean	한국
korean	한국어
genre	장르
fish	피쉬
fish	피시
fish	생선
fish	물고기
senate	상원
senate	상원의원
effects	영향
effects	효과
check	체크
check	확인
check	점검
appearances	외모
appearances	출연
plans	플랜
plans	계획
sign	기호
sign	서명
sign	사인
reporting	신고
reporting	보고서
reporting	보고
sweden	스웨덴
heritage	문화유산
tag	태그
primarily	주로
doctor	닥터
leaders	리더
leaders	지도자
lies	거짓말
inc	inc
crime	범죄
stand	스탠드
existing	존재
existing	기존
publishing	게시
publishing	출판
industrial	공업
industrial	산업
answer	응답
answer	정답
answer	대답해
answer	대답
answer	답변
split	스플리트
split	스플릿
split	분할
split	나누기
apr	apr
sex	성교
sex	섹스
sex	성관계
sex	성별
mixed	엇갈린다
mixed	혼합
acting	연기
rail	레일
die	죽는다
premier	프리미어
approach	접근법
approach	접근
wisconsin	위스콘신
sentence	문장
root	루트
root	뿌리
ago	ago
standards	표준
comics	코믹스
comics	만화
comics	만화가
earned	획득
earned	획득한
miss	그리워
miss	미스
specifically	구체적으로
wood	나무
wood	우드
wood	목재
plants	식물
plants	식물학
initial	초기
initial	이니셜
origin	출처
environment	환경
pretty	예뻐
rank	계급
rank	순위
bus	버스
gas	가스
direction	방향
guide	안내서
guide	가이드
guide	안내
resources	자원
resources	리소스
animals	동물들
animals	동물
activity	활동
levels	레벨
levels	수준
laws	법률
jim	다짐
creating	만들기
cambridge	케임브리지
composer	작곡가
remove	삭제
remove	지우기
remove	제거
remove	삭제하기
agency	에이전시
agency	대행사
agency	대리점
atlantic	애틀랜틱
atlantic	대서양
supreme	슈프림
weight	무게
weight	몸무게
weight	몸무게가
weight	체중
fighting	파이팅
jackson	잭슨
widely	널리
rose	장미
rose	로즈
operating	운영
treatment	시술
treatment	치료
linked	연결됨
andrew	앤드류
andrew	앤드루
andrew	안드레아
trial	재판
daniel	다니엘
daniel	대니얼
certainly	확실히
info	정보
sciences	과학
fame	명성
fame	페임
avenue	애비뉴
travel	여행
scale	스케일
scale	축척
scale	척도
scale	규모
break	브레이크
break	휴식
break	break
housing	주택
housing	숙소
produce	프로듀스
capacity	용량
fictional	허구
exchange	교환
actions	행동
actions	활동
actions	동작
actions	액션
typically	일반적으로
agreement	동의
agreement	협정
agreement	합의
translation	번역기
translation	번역
males	남성
males	수컷
kansas	캔자스
charge	청구
charge	충전
charge	전하
dedicated	헌신
estate	부동산
nearby	근처
residents	레지던트
residents	주민들
piece	piece
growth	성장
growth	증가
trust	신뢰
trust	신탁
applied	응용
drums	드럼
drums	드럼은
issued	발급
issued	발행
murder	살인사건
murder	살인죄
murder	살인
normal	정규
normal	보통
normal	평범
normal	정상
twenty	스물
twenty	스무
tony	토니
norwegian	노르웨이어
norwegian	노르웨이
criteria	기준
context	맥락
context	문맥
suggested	추천
revolution	레볼루션
revolution	레벌루션
revolution	혁명
wars	전쟁
leaves	나뭇잎
leaves	잎새
advanced	고급
distribution	분포
distribution	분배
distribution	배포
distribution	배포판
medicine	의학
garden	가든
garden	정원
reach	도달
reach	도달하기
turkey	터키
turkey	칠면조
females	암컷
females	여성
publications	출판물
impact	영향
impact	영향력
impact	임팩트
households	가구
survey	설문조사
height	높이
height	키는
morning	아침
morning	모닝
honor	영광
honor	명예
deep	깊은
deep	깊게
argument	논증
argument	인수
argument	논쟁
publication	출판물
publication	출판
arthur	아서
elizabeth	엘리자베스
elizabeth	엘리사벳
worth	가치
worth	가치가
colorado	콜로라도
median	중간값
median	중앙값
maryland	메릴랜드
falls	폭포
zone	지대
zone	zone
zone	영역
solo	solo
solo	솔로
learning	학습
pay	지불
pay	결제
choice	선택
vol	vol
flag	깃발
flag	국기
flag	플래그
engineer	기술자
engineer	엔지니어
engineer	공학자
cars	자동차
cars	차량
farm	농장
farm	농장이
wilson	윌슨
principal	교장
acquired	습득
acquired	획득
secret	시크릿
secret	비밀
poet	시인
build	빌드
orchestra	오케스트라
orchestra	교향악단
versions	버전
fixed	고정
efforts	노력
documentary	다큐멘터리
equipment	장비
ray	레이
yellow	황색
yellow	노랑색
yellow	노란색
yellow	노랑
pressure	압력
pressure	압박
grant	그랜트
prison	교도소
prison	감옥
freedom	자유
freedom	프리덤
norway	노르웨이
store	매장
store	가게
store	상점
store	스토어
taylor	테일러
quarter	분기
quarter	쿼터
independence	독립
independence	독립운동
independence	독립기념일
platform	플랫폼
rome	로마
teacher	선생님
teacher	교사
teacher	스승
copy	복사
copy	카피
copy	복사본
copy	사본
effort	노력
pictures	사진
pictures	사진들
pictures	픽처스
models	모델
models	모형
everyone	모두
easily	쉽게
description	설명
description	묘사
agreed	합의
agreed	동의
covers	커버
facilities	시설
target	타깃
target	대상
target	타겟
stack	스택
combined	결합
combined	복합
bronze	청동기
bronze	청동
hosted	주최
hosted	호스팅
hosted	호스트
programming	프로그래밍
sri	sri
railroad	철도
unique	고유
unique	독특한
ocean	바다
ocean	오션
cell	셀프
cell	세포
missouri	미주리
concert	연주회
concert	콘서트
improve	개선하기
improve	향상
improve	개선
loan	융자
loan	대출
contact	접촉
contact	문의
contact	연락처
contact	연락
holy	거룩한
holy	거룩
tennessee	테네시
sub	서브
safety	안전
safety	안전성
stephen	스테파노
stephen	스티븐
policies	정책
price	가격
price	프라이스
mexican	멕시코인
mexican	멕시코
leadership	지도력
leadership	리더십
flying	flying
flying	플라잉
flying	날아라
flying	비행
message	메시지
message	메세지
municipal	시영
serious	심각한
serious	심각해
serious	심각하다
serious	심각하게
headquarters	본부
headquarters	본사
officially	공식적으로
officially	officially
cemetery	묘지
memory	추억
memory	기억력
memory	메모리
memory	기억
fields	필드
generation	세대
join	참여하기
join	가입하기
join	참여
join	가입
copies	복사
copies	복사본
copies	사본
finals	파이널
finals	결승전
finals	결승
fox	폭스
fox	여우
representative	대표자
representative	대표
destroyed	파괴됨
feet	발발
philippines	필리핀
conservative	보수주의
conservative	보수
share	공유해
share	공유하기
share	공유
maria	마리아
disease	질환
disease	질병
sections	섹션
philosophy	철학
ways	방법
arrived	도착했다
divided	나눈
floor	바닥
labour	노동
logo	로고
yard	마당
offer	쿠폰
tax	납세
tax	세금
expected	예상
traffic	교통량
traffic	트래픽
traffic	교통
graduated	졸업
guest	게스트로
guest	손님
guest	게스트
guest	참석자
