die	az
gehandhaaf	helybenhagyta
gasheer	fogadó
gasheer	házigazda
gasheer	műsorvezető
gasheer	hosting
dieet	diéta
uitbarsting	kitörés
robinson	robinson
aug	aug
sel	cella
sel	sejt
ruimtetuig	űrhajó
vyande	ellenségek
vyande	ellenségei
vyande	ellenség
puerto	puerto
immigrasie	bevándorlási
immigrasie	bevándorlás
termiese	termikus
voorgestelde	ajánlott
voorgestelde	javasolt
dagboek	napló
dagboek	naplója
debat	vita
assistent	asszisztens
assistent	segéd
assistent	mágus
assistent	varázsló
straling	sugárzás
goedkeuring	jóváhagyás
goedkeuring	jóváhagyási
goedkeuring	engedélyezés
graan	gabona
graan	gabonát
graan	gabona
jimmy	jimmy
lenin	lenin
vyftien	tizenöt
vyftien	fifteen
sri	srí
franz	franz
vorentoe	előre
boston	boston
boston	bostoni
boston	bostonban
gesamentlik	együttesen
verteenwoordiger	reprezentatív
verteenwoordiger	képviselő
rofweg	durván
rofweg	nagyjából
koreaanse	koreai
liter	literes
liter	liter
liter	literes
liter	liter
verbrand	égés
verbrand	burns
gereed	kész
naval	haditengerészeti
naval	tengerészeti
fries	fríz
sink	elsüllyed
sink	cink
posisies	pozíciók
posisies	pozíció
plaat	tányér
plaat	lemez
plaat	tányért
kampe	táborok
venesië	velencei
venesië	velence
gooi	dob
gooi	dobd
gooi	dobás
katalogus	katalógus
katalogus	katalógus
veronderstel	állítólag
veronderstel	elvileg
veronderstel	elvileg
saamgestelde	kompozit
saamgestelde	összetett
saamgestelde	összetett
saamgestelde	vegyület
myn	bányászati
myn	bányász
mont	mont
daagliks	hetente
daagliks	heti
edmund	edmund
pels	szőrme
pels	szőr
pels	bunda
oslo	oslo
bergen	bergen
klink	hangok
klink	hangzik
bitter	keserű
zürich	zürich
kamers	helyiségek
kamers	szoba
kamers	szobákban
kamers	szobák
plattelandse	rusztikus
herdenking	évforduló
herdenking	évfordulója
herdenking	évfordulót
intellektuele	intellektuális
intellektuele	szellemi
bos	bos
bos	erdei
bos	erdő
bos	erdők
prokureur	jogász
prokureur	ügyvéd
grafiese	grafikon
held	hős
effekte	hatások
effekte	hatásai
effekte	hatás
alexandrië	alexandria
vermaak	szórakozás
vermaak	entertainment
vermaak	szórakoztató
vermaak	szórakoztatás
maleisië	malajzia
maleisië	malajziai
permanent	állandó
permanent	végleges
permanent	tartós
permanent	maradandó
permanent	tartósan
permanent	véglegesen
gesonde	egészségesek
gesonde	egészségesen
gesonde	egészséges
adams	adams
buenos	buenos
holstein	holstein
aires	aires
kwalifiseer	jogosult
kwalifiseer	támogatható
río	río
río	magdalena
suiker	cukor
suiker	cukrot
suiker	cukorral
kriteria	kritérium
kriteria	szempontok
kriteria	kritériumok
suur	savanyú
suur	savat
suur	lsd
suur	sav
suur	savas
ontario	ontario
persoonlik	személyes
persoonlik	személyi
vrug	gyümölcs
vrug	gyümölcsök
vrug	gyümölcsöt
kepler	kepler
raymond	raymond
westminster	westminster
mediterreense	mediterrán
kapel	kápolna
moi	moi
opgedra	elkötelezett
turke	törökök
winters	winters
java	java
syfer	számjegy
syfer	számjegyű
sitplek	ülést
sitplek	ülés
onderhandelinge	tárgyalások
boerdery	gazdálkodás
boerdery	tenyésztés
kragtige	erőteljes
kragtige	erős
musikante	zenész
musikante	zenészek
herfs	ősz
herfs	őszi
herfs	ősszel
herfs	esés
herfs	őszi
herfs	zuhanás
herfs	ősszel
herfs	ősz
nova	nova
waal	waal
aandele	részvények
aandele	készletek
aandele	állományok
stil	néma
stil	csendes
selfmoord	öngyilkos
selfmoord	öngyilkosság
michail	mihail
globale	globális
globale	global
meester	mester
moskee	mecset
kopenhagen	koppenhága
kopenhagen	koppenhágai
beijing	pekingi
melk	tejjel
melk	tej
melk	tejet
prestasies	eredmények
werd	érdemes
werd	megéri
werd	worth
nuttig	hasznos
nuttig	segítőkész
nuttig	hasznos
madagaskar	madagaszkár
xvi	xvi
ceres	ceres
bedford	bedford
konvensie	egyezmény
konvensie	konvent
madrid	madrid
madrid	madridi
mercedes	mercedes
mercedes	merci
toeneem	emelkedő
toeneem	emelkedik
referendum	népszavazás
vakansies	ünnepek
illinois	illinois
reise	utazik
reise	utazások
reise	utak
teleskoop	teleszkóp
müller	müller
bretagne	bretagne
grammatika	nyelvtan
sterrekunde	csillagászat
sterrekunde	csillagászati
periodes	időszakok
marokko	marokkóban
marokko	marokkó
kritici	kritikus
atoom	atom
paulo	paulo
beswaar	ellenvetés
alledaagse	mindennap
alledaagse	mindennapi
bas	kéreg
bas	bass
bas	basszus
voordele	előnyök
voordele	előnyei
voordele	juttatások
voordele	előnyök
voordele	ellátások
gesoek	akartam
gesoek	körözött
pedro	pedro
herman	herman
konsentrasie	koncentrációja
konsentrasie	koncentráció
konsentrasie	összefonódás
konsentrasie	koncentrációt
ingedeel	osztva
ingedeel	megosztott
ingedeel	megosztva
hurricanes	hurrikánok
roger	roger
kompakte	kompakt
kompakte	tömör
sleeswyk	schleswig
bonaparte	bonaparte
brisbane	brisbane
ope	nyitva
temas	témák
beeldhouer	szobrász
redelike	méltányos
redelike	ésszerű
statistieke	statisztika
statistieke	statisztikák
statistieke	statisztika
statistieke	statisztikák
statistieke	statisztika
location	helyszín
location	hely
location	elhelyezkedés
atlas	atlas
voete	lábak
voete	láb
samoa	szamoa
gevangenis	börtön
gevangenis	börtönben
ontbinding	feloszlatását
neer	lefelé
neer	le
insig	betekintést
philadelphia	philadelphiában
philadelphia	philadelphia
philadelphia	philadelphiai
ray	ray
teenstanders	ellenfelek
aanduiding	jelezve
vat	szed
vat	vedd
vat	hordó
carolina	carolina
carolina	karolina
tempels	templomok
instrument	eszköz
instrument	műszer
instrument	hangszer
skets	rajza
skets	rajz
skets	rajzol
alan	alan
foute	hibák
foute	hibákat
siviele	civil
siviele	polgári
cecil	cecil
strale	sugarak
wolwe	farkasok
kruistog	keresztes
kruistog	hadjárat
jason	jason
regstreekse	live
regstreekse	élni
regstreekse	élőben
regstreekse	élő
sam	samu
sam	sam
seks	szex
seks	sex
geweet	tudtam
geweet	tudta
geweet	tudatában
geweet	tisztában
skaak	sakk
christen	keresztény
christen	christian
christen	keresztények
oorsake	okok
oorsake	okozza
oorsake	okoz
meubels	bútorok
meubels	bútor
baker	baker
baker	pék
bundesliga	bundesliga
laai	terhelés
laai	fiók
laai	tálca
finansies	pénzügyi
finansies	pénzügyek
finansies	finanszírozás
anale	anális
barry	barry
barry	tündér
elliot	elliot
definieer	hangsúlyozni
definieer	meghatározni
div	div
argentynse	argentína
argentynse	argentin
brein	agya
brein	agyat
brein	agyam
brein	agy
pdf	pdf
eggenoot	házastársa
eggenoot	házastárs
verbod	tilalom
verbod	tilalmak
reputasie	hírneve
reputasie	hírnév
grotte	barlangok
regent	régens
meg	meg
sosiaal	társadalmi
sosiaal	szociális
davis	davis
woordeskat	szótár
woordeskat	szókincse
veertien	tizennégy
bethlehem	betlehem
stapel	stack
grot	barlang
grot	barlangot
colombia	kolumbia
kritiese	kritikus
dramatiese	drámai
coates	coates
aanvaarding	elfogadás
series	sorozat
gimnasium	edzőterem
euro	euró
euro	euróban
euro	euro
eienaars	tulajdonosok
eienaars	tulajdonosai
alaska	alaszkai
alaska	alaszkában
alaska	alaszka
diesel	dízel
diesel	diesel
diesel	gázolaj
drank	igyál
drank	ital
drank	igy
allen	allen
gestem	szavaztam
gestem	szavazott
gif	gif
biologie	biológia
stirling	stirling
fondse	pénzeszközök
fondse	alapok
teoretiese	elméleti
strome	táplálja
strome	táplálkozik
strome	patakok
massachusetts	massachusetts
abel	abel
broek	nadrág
broek	nadrágot
suidwestelike	délnyugat
komponent	alkatrész
komponent	összetevő
komponent	komponens
komponent	alkotóelem
gasse	gázok
gereedskap	eszközök
gereedskap	szerszám
gereedskap	szerszámok
arena	aréna
lief	imád
lief	szereti
lief	szeret
mynbou	bányászati
mynbou	bányász
hms	hms
cook	cook
cook	főzni
cook	főz
cook	szakács
cook	főzés
droogte	aszály
droogte	szárazság
sisteem	rendszer
sisteem	system
marcus	marcus
dawid	david
dawid	dávid
stappe	lépcső
stappe	lépcsők
stappe	lépések
stappe	lépés
stappe	lépéseket
bruto	bruttó
geliefde	szerette
geliefde	szerettek
geliefde	imádott
geliefde	szeretett
tokio	tokió
tokio	tokiói
tokio	tokyo
gay	melegek
gay	meleg
gay	buzi
gegewens	anyagok
gegewens	anyag
gegewens	anyaga
bewaring	megőrzése
beplande	tervezett
beplande	megtervezett
christopher	christopher
christopher	kristóf
tahiti	tahiti
neo	neo
bestemmings	rendeltetési
baba	baba
baba	bébi
konfederasie	államszövetség
felix	felix
felix	félix
treine	vonatok
botsing	összecsapás
botsing	clash
deure	ajtó
deure	ajtók
deure	ajtókat
voorval	incidens
montgomery	montgomery
fonds	alap
klop	legyőzni
tafel	táblázat
tafel	asztali
tafel	tábla
tafel	asztal
gerard	gerard
bush	bush
bush	bokor
pyn	fáj
pyn	fájdalmat
pyn	fájdalom
stene	kocka
stene	kockák
millennium	millennium
voorwaardes	állapotok
voorwaardes	feltételek
voorwaardes	fogalmak
voorwaardes	feltételek
voorwaardes	kifejezések
senegal	szenegál
piek	tüskés
piek	spike
veilige	biztonságos
veilige	biztonságban
veilige	széf
veilige	biztonság
sekonde	másodpercek
sekonde	másodperc
sekonde	másodszor
sekonde	másodperc
sekonde	második
della	della
verwarring	zavart
verwarring	zavartság
verwarring	zűrzavar
poog	kísérlet
poog	próbálkozás
gelyktydig	egyszerre
gelyktydig	egyidejűleg
#aaa	#aaa
geslote	bezárt
geslote	zárva
geslote	zárt
episode	epizód
episode	rész
kleinseun	unoka
kleinseun	unokája
brabant	brabant
kolonel	ezredes
betrokkenheid	eljegyzési
betrokkenheid	eljegyzés
betrokkenheid	aktivitás
elisabeth	erzsébet
elisabeth	elizabeth
elisabeth	elisabeth
sak	táska
sak	zacskó
sak	táskát
sak	zsák
grawe	ásni
koalisie	koalíció
seine	seine
vet	merész
vet	bátor
vet	zsír
vet	zsírok
vet	fat
vet	kövér
moderator	moderátor
lyon	lyon
nul	nulla
nul	zéró
nul	zero
bonifatius	boniface
begrafnis	temetésen
begrafnis	temetés
begrafnis	temetése
ruil	csere
ruil	csere
joan	joan
joan	jeanne
gedryf	hajtott
gedryf	vezérelt
helsinki	helsinki
plinius	plinius
hardloop	futás
hardloop	fut
hardloop	futó
hardloop	futok
hardloop	futás
vertaler	fordító
vertaler	tolmács
warhol	warhol
rex	rex
oordeel	ítélet
uiteenlopende	sokszínű
niger	niger
palestina	palesztin
inisiatief	kezdeményező
inisiatief	kezdeményezés
fases	szakaszok
koring	kukoricát
koring	kukorica
koring	búza
community	közösség
community	közösségi
ateljee	studio
ateljee	stúdió
wonder	csoda
ministers	miniszterek
museums	múzeumok
museums	múzeum
anthony	anthony
anthony	antal
kryt	kréta
carlo	carlo
lanka	lanka
omvattende	átfogó
omvattende	dinamikus
prosa	próza
meisies	csajok
meisies	lányok
meisies	nőstények
voc	voc
geheue	ideiglenesen
geheue	ideiglenes
geheue	átmeneti
geheue	memória
geheue	emlék
geheue	emlékezet
geheue	emlékek
nick	nick
organiseer	szervezni
organiseer	szervez
gesprek	társalgás
gesprek	beszélgetés
gesprek	beszélgetést
kremlin	kreml
uniek	egyedülálló
uniek	páratlan
uniek	egyedi
arabiere	arabok
rekening	fiók
rekening	figyelembe
rekening	számla
amerikaans	amerikai
prince	herceg
prince	prince
mauritius	mauritius
mauritius	lejárat
skare	tömeg
valley	völgyet
valley	völgy
valley	völgyben
valley	valley
ore	fülek
ore	fül
ore	füle
sitting	ül
sitting	ülve
sitting	ülök
catharina	katalin
catharina	catherine
uitslag	eredmény
nowgorod	novgorod
onrus	nyugtalanság
siklus	ciklus
siklus	ciklusban
beta	béta
vrag	rakomány
estadio	estadio
groningen	groningen
elton	elton
bekwame	képes
republieke	köztársaságok
verhoogde	fokozott
verhoogde	emelkedett
verhoogde	megnövelt
verhoogde	megnőtt
verhoogde	megnövekedett
verhoogde	nőtt
verhoogde	emelkedett
verhoogde	megemelkedett
strewe	törekvés
strewe	üldözés
vise	satu
kenteken	logó
kenteken	jelvény
kenteken	jelvényt
adelaide	adelaide
argief	archívum
beurs	ösztöndíj
beurs	ösztöndíjas
beurs	ösztöndíjat
melbourne	melbourne
luther	luther
geografie	földrajz
aanbod	ajánlat
aanbod	licit
aanbod	ajánlat
aanbod	ajánlatot
afgeleide	származékos
beleggings	beruházás
beleggings	befektetés
beleggings	befektetések
beleggings	beruházások
simboliese	szimbolikus
simboliese	jelképes
humor	humor
bestyging	emelkedést
verslae	sport
verslae	jelentések
verslae	beszámolók
olifant	elefánt
olifant	elefántok
gebreek	megtört
gebreek	törött
gebreek	törve
geseënde	víg
opgelos	megoldott
opgelos	megoldani
opgelos	megoldódott
opgelos	megoldva
somers	somers
doelwit	objektív
doelwit	cél
doelwit	célkitűzés
doelwit	gól
doelwit	cél
firma	firma
tower	tower
tower	torony
eksperimente	kísérletek
beplanning	tervezés
skryfwerk	égető
skryfwerk	égő
siemens	siemens
reef	zátony
ramp	katasztrófa
nat	vizes
nat	nedves
gepoog	próbálom
hanover	hanover
wallies	wales
wallies	walesi
bier	sör
bier	sört
louisiana	louisiana
abdy	abbey
bob	bob
reaksies	reakciók
onmiddellike	azonnali
leipzig	lipcsei
migrasie	áttérés
migrasie	átállás
migrasie	bevándorlás
migrasie	migráció
dwing	force
dwing	erő
russell	russel
russell	russell
ingesamel	felemelt
ingesamel	nevelt
ingesamel	felvetett
ingesamel	emelt
periodieke	időszakos
agtste	nyolc
strande	tengerpart
strande	strandok
geriewe	létesítmények
dagbreek	crimson
dagbreek	bíbor
fliek	filmet
fliek	mozi
fliek	film
veilig	biztonságos
veilig	biztonságban
veilig	széf
veilig	biztonság
dooie	halott
dooie	halottak
medici	medici
inspirasie	ihlet
inspirasie	inspiráció
byeenkoms	összegyűlt
byeenkoms	gyülekező
byeenkoms	összejövetel
ali	ali
botaniese	botanikus
verswak	gyengítik
skoon	világos
skoon	tiszta
skoon	tiszta
skoon	clean
belê	beruházás
belê	befektetés
belê	befektetni
molekules	molekulák
kanon	ágyú
kanon	cannon
veranderlikes	változtatható
veranderlikes	változó
dieper	mélyebben
dieper	mélyebbre
dieper	mélyebb
interaksie	eljegyzési
interaksie	eljegyzés
interaksie	aktivitás
key	kulcsfontosságú
key	key
key	kulcs
ouma	nagymama
ouma	nagyi
ouma	nagymama
lions	oroszlán
lions	oroszlánok
familia	familia
var	var
seelandse	zéland
vulkaan	vulkán
vere	tollak
vere	toll
besigtig	előnézete
besigtig	megtekintés
besigtig	kilátás
besigtig	nézet
moses	moses
moses	mózes
erik	eric
erik	erik
erik	erik
diagram	diagram
diagram	ábra
versamelings	gyűjtemények
aanraking	érintés
johnny	johnny
gerhard	gerhard
supernova	szupernóva
aanbieder	műsorvezető
genooi	meghívott
genooi	meghívva
illustrasie	illusztráció
waarskynlikheid	valószínűsége
waarskynlikheid	valószínűség
medisyne	kábítószerek
medisyne	gyógyszerek
medisyne	drogot
medisyne	kábítószer
medisyne	drogok
medisyne	drog
kantore	hivatalok
kantore	irodák
droog	szárazon
droog	száraz
queensland	queensland
canberra	canberra
portret	portré
hertogdom	hercegség
monte	monte
css	css
revolusie	forradalom
ross	ross
doodgemaak	megölt
doodgemaak	megölte
helium	hélium
antwerpen	antwerpen
verteenwoordiging	képviselet
verteenwoordiging	képviselete
bestemming	rendeltetési
bestemming	cél
sur	sur
waarneming	megfigyelni
morgan	morgan
onderhandel	tárgyalni
breër	átfogóbb
breër	szélesebb
breër	tágabb
japannees	japán
japannees	japán
japannees	japánok
droom	álmodj
droom	álma
droom	álom
droom	álmodik
droom	álmodom
deutsche	deutsche
stikstof	nitrogén
fischer	fischer
opnames	felvételeket
opnames	felvételek
opnames	felmérések
opnames	felmérés
opnames	felmérések
fotograaf	fotós
fotograaf	fényképész
swaarder	nehezebb
swaarder	súlyosabb
spencer	spencer
mite	atka
boris	boris
boris	borisz
walliese	wales
walliese	walesi
interpretasie	értelmezése
woud	erdei
woud	erdő
woud	erdők
duncan	duncan
cicero	cicero
voorbereiding	előkészületek
voorbereiding	elkészítése
voorbereiding	előkészítés
voorbereiding	felkészülés
voorbereiding	készítmény
voorbereiding	előkészítő
andy	andy
jordaan	jordán
jordaan	jordan
christchurch	christchurch
sirkulasie	forgalomba
hervat	folytatás
lima	lima
sestig	hatvan
gevaarlike	veszélyes
gevaarlike	veszélyes
brian	brian
bosse	bosse
nabye	közelben
nabye	közeli
rebelle	felkelők
rebelle	lázadók
gerrit	gerrit
landdros	magisztrátus
landdros	elöljáró
tim	tim
chileense	chile
chileense	chilei
diamant	gyémánt
diamant	diamond
vertroue	önbizalom
vertroue	bizalom
beperkings	korlátok
beperkings	korlátozások
beperkings	korlátozás
beperkings	korlátozások
beperkings	korlátozás
beperkings	megszorítások
beperkings	korlátok
beperkings	korlátozások
beperkings	határok
beperkings	határértékek
beperkings	korlátok
volkswagen	volkswagen
radikale	radikális
gideon	gideon
gideon	gedeon
vermeerder	növekedés
vermeerder	növelése
vermeerder	emelkedés
vermeerder	növelje
vermeerder	növekszik
vermeerder	növekvő
herder	herder
kwessies	problémák
kwessies	kérdések
roes	rozsda
facto	facto
grande	grande
liverpool	liverpool
phillips	phillips
ontvangs	fogadás
ontvangs	recepció
ontvangs	befogadás
ontvangs	vétel
miller	molnár
miller	miller
zinn	zinn
pietro	pietro
canada	kanada
canada	kanadai
nasionaal	nemzeti
nasionaal	országos
nasionaal	national
erosie	erózió
diego	diego
parallel	párhuzamos
parallel	párhuzamosan
effektief	hatékony
effektief	hatásos
effektief	effektív
effektief	eredményes
terreine	helyszínek
terreine	oldalak
trans	trans
trans	transz
maatreëls	mérések
maatreëls	mérés
maatreëls	mérés
smal	szűk
smal	keskeny
provence	provence
roberts	roberts
georges	georges
variasies	változatok
rudolf	rudolf
vakansie	héten
vakansie	hét
vakansie	vakáció
vakansie	ünnep
vakansie	ünnepi
vakansie	nyaralás
vakansie	vakáció
vakansie	nyaralás
vakansie	születésnap
vakansie	szülinapi
vakansie	szülinapot
vakansie	születésnapi
vakansie	óra
koffie	kávét
koffie	kávé
toronto	toronto
wens	kívánom
wens	kívánság
wens	bárcsak
harold	harold
viering	ünnep
viering	ünneplés
viering	ünnepség
skild	pajzs
skild	shield
leopold	leopold
louise	louise
eugène	eugène
martinus	márton
martinus	martin
uitvoering	kivégzés
uitvoering	végrehajtás
uitvoering	kivitelezés
petrol	benzin
petrol	gázolaj
luiperd	leopárd
luiperd	párduc
luiperd	párduc
protes	tiltakozás
protes	tüntetés
proto	proto
versnel	felgyorsult
versnel	gyorsított
toeganklik	elérhető
toeganklik	hozzáférhető
toeganklik	megközelíthető
toeganklik	érhető
gat	lyuk
gat	gödör
württemberg	württemberg
verkope	eladások
verkope	eladás
verkope	értékesítés
verkope	értékesítési
iers	írek
iers	írország
iers	ír
oefen	edzés
oefen	gyakorlás
oefen	edzés
oefen	gyakorlat
boot	csónak
boot	hajó
boot	hajós
vernietiging	pusztulás
vernietiging	pusztítás
vernietiging	megsemmisítés
dublin	dublini
dublin	dublin
afgetree	visszavonult
afgetree	nyugdíjas
atleet	atléta
atleet	sportoló
variante	változatok
buffalo	bölény
buffalo	bivaly
buffalo	buffalo
middelste	középre
middelste	közép
middelste	középső
aanbidding	imádat
diplomatieke	diplomáciai
diplomatieke	diplomata
virus	vírussal
virus	vírus
fabrieke	üzemek
fabrieke	gyárak
kennedy	kennedy
saints	szentek
liedere	dalok
liedere	dalokat
inc	inc
drink	iszik
drink	ivás
drink	inni
drink	iszom
airways	airways
standpunte	pozíciók
standpunte	pozíció
naweek	hétvégén
naweek	hétvégi
naweek	hétvégére
naweek	hétvége
aankoop	beszerzés
aankoop	vásárlás
aankoop	vétel
riglyne	iránymutatás
riglyne	irányelvek
poly	poli
romeo	romeo
romeo	rómeó
gogh	gogh
kamera	kamera
kamera	fényképezőgép
skedel	koponya
skedel	koponyát
vergeet	elfelejtettem
kortstondige	pillanatnyi
werkwoord	ige
werkwoord	igét
werkwoord	főnév
ontplof	felrobban
koel	király
koel	menő
fred	fred
sny	trim
sestien	tizenhat
eksamen	vizsga
welvaart	jólét
welvaart	jóléti
angel	angyal
angel	angel
angel	angyalka
elektromagnetiese	elektromágneses
pleks	helyett
pleks	ehelyett
pleks	helyette
han	han
boergondië	burgundy
ref	bíró
beton	beton
beton	konkrét
verbruik	fogyasztása
verbruik	fogyasztás
verbruik	fogyasztásra
verbruik	felhasználás
geïnstalleer	telepítve
geïnstalleer	beépített
geïnstalleer	telepített
vensters	windows
vensters	ablakok
vensters	ablak
sanskrit	szanszkrit
voorlopige	előzetes
standbeelde	szobrok
newman	newman
liewer	inkább
jazz	jazz
tydperke	időszakok
memphis	memphis
eise	állítások
eise	követelés
eise	követelések
eise	igények
persies	perzsa
bij	bij
adrian	adrian
tonnel	alagút
gesels	társalgás
gesels	beszélgetés
gesels	chat
gesels	csevegés
tensy	hacsak
spits	köp
einstein	einstein
voorwaarde	állapota
voorwaarde	feltétel
voorwaarde	állapot
darwin	darwin
reekse	tartományok
burgerskap	polgárság
burgerskap	állampolgárság
keur	jóváhagyja
keur	jóváhagyása
keur	jóváhagyni
hoogtes	magasság
hoogtes	heights
ingeskryf	jegyzett
molekulêre	molekula
molekulêre	molekuláris
rekords	feljegyzések
rekords	records
rekords	nyilvántartások
rekords	nyilvántartás
gote	gótok
veldtogte	kampányok
algerië	algéria
mits	fegyelmi
acacia	akác
pligte	feladatai
pligte	feladatok
pligte	vámok
religie	vallás
start	start
start	kezdés
start	kezdeni
richmond	richmond
vereenselwig	egységes
vereenselwig	egyesített
fakulteit	faktoriális
lekker	szep
lekker	szép
begeerte	vágy
jonk	fiatalok
jonk	fiatal
jonk	fiatalos
lusaka	lusaka
lewendige	sugár
lewendige	live
lewendige	élni
lewendige	élőben
lewendige	élő
kosakke	kozákok
dean	dean
dean	dékán
cité	cité
dinamiese	dinamikus
uitvinding	találmány
moslem	muszlim
moslem	muzulmán
moslem	muszlimok
bestee	elköltött
bestee	költött
bestee	töltött
arend	sas
arend	eagle
audi	audi
schreiner	schreiner
marshall	marshall
warmer	melegszik
warmer	melegebb
monetêre	monetáris
logiese	logikai
logiese	logikus
legendariese	legendás
afval	pazarlás
afval	hulladék
afval	hulladékok
bismarck	bismarck
gene	gén
gene	gene
eksperimentele	kísérleti
belowe	ígéret
busse	autóbusz
busse	buszok
beskawings	civilizációk
uitgesluit	kizárja
uitgesluit	kizárása
uitgesluit	kizárva
uitgesluit	kizárt
besienswaardighede	látnivalók
frekwensie	frekvencia
frekwensie	gyakoriság
frekwensie	gyakorisága
vries	vries
agterkant	vissza
agterkant	modul
oplossings	megoldások
oplossings	megoldásokat
keisers	császárok
bruce	bruce
graham	graham
kent	kent
soet	édesek
soet	édes
vereistes	követelmény
vereistes	előírások
vereistes	követelmények
denis	denis
mesopotamië	mezopotámia
genader	közeledett
victoriaanse	viktoriánus
uitgevind	fantázia
oliver	oliver
oliver	olivér
aangegaan	felmerült
lyste	listák
lyste	listákat
wille	wille
geneeskunde	orvosság
geneeskunde	gyógyszert
geneeskunde	gyógyszer
geneeskunde	orvostudomány
île	île
oorgrote	túlméretezett
verhit	fűti
konsepte	fogalmak
konsepte	elképzelések
bekendstelling	bevezetés
bekendstelling	bevezetése
bekendstelling	bevezető
bekendstelling	bevezetés
bekendstelling	bevezető
massiewe	masszív
massiewe	hatalmas
verlaag	alacsonyabb
verlaag	alsó
verlaag	lejjebb
spreker	szónok
spreker	felszólaló
stasies	állomások
ssr	ssr
charlie	charlie
verwesenlik	célzás
verwesenlik	célja
verwesenlik	cél
skepper	alkotó
skepper	teremtő
databasis	adatbázisok
databasis	adatbázis
databasis	adatbázisok
herinnering	memória
herinnering	emlék
herinnering	emlékezet
herinnering	emlékek
iana	iana
fisieke	fizikai
bedreigde	veszélyeztetett
klippe	stones
klippe	kövek
klippe	kövek
klippe	sziklák
vergelykings	egyenletek
global	globális
global	global
ekonomies	gazdaság
ekonomies	gazdaságos
politici	politikusok
ontwerper	tervező
kilogram	kilogramm
skielike	hirtelen
alkohol	alkoholos
alkohol	alkoholt
alkohol	alkohol
sang	ének
sang	éneklés
sang	énekelni
sang	énekel
herlewing	revival
sap	juice
sap	gyümölcslé
sap	lé
sap	sap
major	őrnagy
rif	ridge
stanley	stanley
manchester	manchester
room	tejszín
room	krém
room	krémet
friese	fríz
simboliseer	szimbolizálja
aluminium	alumínium
aluminium	alumínium
burke	burke
duff	duff
normaal	szokásos
normaal	normális
normaal	normál
klok	csengő
klok	bell
klok	harang
sentimeter	centiméter
sentimeter	centiméter
sentimeter	centiméter
rico	rico
erkende	felismert
erkende	elismert
erkende	felismert
erkende	elismert
verleng	kiterjesztése
praag	prága
praag	prágai
gandhi	gandhi
vigs	aids
uitbrei	terjeszkedni
uitbrei	kiterjesztése
isaac	isaac
kambodja	kambodzsa
wesens	lények
roetes	útvonalakon
roetes	útvonalak
soewereiniteit	szuverenitás
springs	springs
springs	rugó
tee	tea
tee	teát
eed	eskü
gekombineer	együttesen
gekombineer	együttes
gekombineer	kombinált
restaurant	vendéglő
restaurant	étterem
nicolas	nicolas
slawerny	rabszolgaság
teruggetrek	visszavonták
taalkunde	nyelvészet
onwettig	jogellenes
onwettig	illegális
intelligensie	értelem
intelligensie	hírszerzés
intelligensie	intelligencia
cameron	cameron
bekragtig	érvényesíti
sielkundige	pszichológus
sleg	bad
sleg	rosz
sleg	rossz
notas	megjegyzések
notas	feljegyzések
notas	jegyzetek
notas	jegyzet
outomatiese	automata
outomatiese	automatikus
pop	fater
pop	pop
aksies	műveletek
aksies	fellépések
aksies	akciók
aksies	intézkedések
aksies	cselekvések
tsjeggië	csehország
tsjeggië	cseh
tsjeggië	csecsen
tsjeggië	csekk
tsjeggië	csekket
tsjeggië	ellenőrzés
datums	dátumok
datums	időpontok
fabriek	gyár
fabriek	gyári
fabriek	üzem
fabriek	gyárban
mielies	kukoricát
mielies	kukorica
soektog	érvényes
binneste	belső
binneste	belseje
vervaardigers	gyártói
vervaardigers	gyártók
vervaardigers	producerek
vervaardigers	termelők
voortdurende	folyamatos
voortdurende	folyamatban
voortdurende	folyamatos
voortdurende	folytatása
voortdurende	folytatta
voortdurende	folytatás
voortdurende	folytatódott
snitte	nyomok
snitte	nyomokat
snitte	sínek
hipotese	hipotézis
hipotese	feltevés
hipotese	feltételezés
hipotese	elmélet
perse	perzsák
vaardighede	készségek
vaardighede	képességek
vaardighede	készség
neiging	trend
neiging	tendencia
fundamentele	alapvető
jacobs	jacobs
turner	turner
ontbreek	hiányzik
ontbreek	eltűnt
ontbreek	hiányzó
regterkant	jobbra
essays	esszéket
wisselwerking	kölcsönhatás
kenneth	kenneth
hughes	hughes
nama	nama
aspek	szempont
sophia	sophia
senator	szenátor
vreedsame	békés
hager	hager
lughawens	repülőterek
bed	ágyban
bed	ágyat
bed	ágy
besigheid	gyűlés
besigheid	találkozás
besigheid	találkozó
besigheid	megbeszélés
besigheid	üzleti
besigheid	üzlet
ontploffing	robbanás
ontploffing	robbantás
ryan	ryan
pouse	szünet
vereiste	szükséges
rembrandt	rembrandt
konserte	koncertek
goedkoop	olcsó
rica	rica
seremonie	szertartás
seremonie	ceremónia
seremonie	ünnepség
kolletjies	pontokat
kolletjies	pontok
jim	jim
staande	áll
staande	állva
munte	érméket
munte	érme
munte	érmék
golwe	hullám
golwe	hullámok
hem	hem
gery	vezetett
gery	hajtott
gery	lovagolt
mali	mali
lêers	akták
lêers	fájlok
neus	orr
neus	orrot
santiago	santiago
ernest	ernest
trust	bizalom
nuutste	legújabb
nuutste	legújabb
nuutste	legutóbbi
nuutste	legfrissebb
huishoudelike	háztartás
