kategória	категорија
tréner	тренерот
juhu	јужен
juhu	јужна
juhu	јужни
juhu	југ
juhu	јужно
juhu	јужна
možnosť	опција
možnosť	можноста
val	вал
najlepšie	учествуваа
najlepšie	истакната
najlepšie	истакнати
najlepšie	истакнато
najlepšie	одбрано
najlepšie	најдобар
najlepšie	најдобро
najlepšie	најдобри
najlepšie	најдобра
najlepšie	бест
vláda	влада
štyroch	four
štyroch	четри
štyroch	четири
štyroch	четворица
úlohu	улога
koniec	крај
brankár	голман
brankár	голманот
treba	треба
treba	потреба
história	историја
prostredníctvom	виа
prostredníctvom	преку
prostredníctvom	via
prostredníctvom	низ
prostredníctvom	преку
malá	малечко
malá	мала
malá	мал
malá	мали
malá	мало
malá	мала
malá	мал
malá	литл
malá	мали
malá	малку
malá	мало
trať	трака
trať	патека
trať	песна
postavy	ликови
postavy	карактери
postavy	знаци
štúdium	проучување
štúdium	учење
štúdium	студирање
štúdium	учењето
štúdium	изучување
štúdium	студијата
štúdium	проучување
štúdium	студија
štúdium	студии
sezóny	сезона
histórii	историја
filozofia	филозофија
písmo	фонт
začína	започнува
začína	почнува
začína	започнува
začína	почнува
začína	почнувам
začína	почнувајќи
začína	почетна
toku	флукс
toku	тек
toku	течат
toku	проток
midi	midi
verzie	верзии
slovo	збор
hustota	густина
slovník	речникот
slovník	речник
slovník	речникот
slovník	вокабулар
slovník	речник
doprava	сообраќај
doprava	транспорт
doprava	превоз
doprava	транспорт
doprava	транспортер
doprava	транспортирање
výkon	моќ
výkon	власт
výkon	моќност
výkon	изведба
výkon	перформанс
výkon	перформанси
výkon	настап
poly	poly
literatúra	литература
literatúra	книжевност
kultúra	култура
ostrovy	острови
umenia	уметност
umenia	уметности
vydal	издаден
vydal	издадена
vydal	издадени
vydal	издадено
zdroj	извор
zdroj	ресурсот
zdroj	ресурс
zdroj	ресурси
jazyky	јазици
ligy	лига
ligy	лиги
múzeum	музеј
vyhral	добиена
vyhral	победи
vyhral	освои
vyhral	победија
vyhral	освоено
zssr	ссср
polčas	полувреме
tečie	тече
tečie	тече
venoval	посветено
daniel	даниел
cirkev	црква
predstavuje	представува
predstavuje	претставува
predstavuje	позира
predstavuje	претставува
žilina	жилина
teória	теорија
nič	ништо
hra	игра
let	лет
priemerná	просечен
priemerná	просечни
priemerná	просечно
priemerná	просек
priemerná	просечна
aktívne	активни
aktívne	активно
aktívne	активна
aktívne	активен
aktívne	активно
jazyka	јазик
jazyka	јазикот
jazyka	јазик
smer	упатство
smer	насоки
smer	правец
smer	насока
preteká	протекува
neďaleko	близина
kariéry	кариера
kariéry	кариери
kariéry	кариера
svet	ворлд
svet	world
svet	свет
svet	светот
svet	свету
architektúra	архитектурата
architektúra	архитектура
ázie	азиско
ázie	азиски
ázie	азиска
ázie	азија
zápas	игра
zápas	поклопување
zápas	натпревар
zápas	совпаѓање
rowspan	rowspan
spoločne	заеднички
spoločne	заедно
správy	вести
správy	вест
správy	пораки
správy	извештаите
správy	извештаи
správy	известува
mesiac	месецот
mesiac	месец
mesiac	месечно
mesiac	месечен
mesiac	месечина
mesiac	месечева
mesiac	месечината
trieda	клас
trieda	класа
nitra	нитра
prvky	елементи
prvky	карактеристики
energie	енергија
energie	енергетска
energie	енерџи
energie	energy
energie	енергетика
dcéra	ќерко
dcéra	ќерка
zdroje	извори
zdroje	ресурсот
zdroje	ресурс
zdroje	ресурси
zdroje	ресурсите
zdroje	ресурси
problém	проблем
mora	mora
mora	море
dostala	примен
dostala	добиени
dostala	доби
dostala	примена
dostala	примиле
dostala	имам
priestor	простор
priestor	вселена
priestor	просторот
spôsob	методот
spôsob	метод
spôsob	метода
spôsob	начин
hlavná	мајорот
hlavná	мајор
hlavná	главни
hlavná	главен
hlavná	главна
hlavná	главното
pamiatky	знаменитости
pamiatky	обележја
pamiatky	разгледување
pamiatky	прошетките
pamiatky	знаменитости
pamiatky	споменици
vytvoril	создадено
vytvoril	создадени
vytvoril	креирано
vytvoril	создадена
vytvoril	создаден
org	org
najväčšie	најголемо
najväčšie	најголем
najväčšie	најголема
najväčšie	најголема
najväčšie	најголемо
pápež	папа
bicie	тапан
bicie	тапани
bicie	тапани
znovu	повторно
znovu	одново
znovu	пак
znovu	обедини
znovu	соединети
hľadiska	перспектива
syna	синот
syna	синко
syna	сине
syna	син
wiki	вики
západnej	вестерн
západnej	западни
západnej	западна
výrazne	значително
výrazne	значително
problémy	неволја
problémy	проблем
problémy	проблеми
problémy	проблеми
problémy	прашања
live	live
live	живеј
live	живо
live	лајв
ríša	царство
ríša	империја
ríša	царство
namiesto	наместо
maliar	сликарот
maliar	сликар
proces	процес
proces	процесот
