και	oraz
νίκη	wygrana
νίκη	wygrywają
μικρή	małych
μικρή	mały
μικρή	małe
μικρή	niewielkie
μικρή	mała
μικρή	male
μικρή	małe
μικρή	little
μικρή	mało
μικρή	mały
μικρή	mała
έτη	lat
έτη	lata
πατέρα	ojcze
πατέρα	ojciec
αμερικανός	amerykańska
αμερικανός	american
αμερικανός	amerykański
αμερικανός	amerykańskie
αμερικανός	amerykanin
τελικό	ostateczny
τελικό	ostateczna
τελικό	finał
τελικό	ostateczne
τελικό	końcowe
πάντα	zawsze
συγκρότημα	band
συγκρότημα	pasmo
συγκρότημα	zespołu
συγκρότημα	zespół
συγκρότημα	złożone
συγκρότημα	złożona
συγκρότημα	złożony
συγκρότημα	kompleks
συγκρότημα	skomplikowane
παραγωγής	produkcji
παραγωγής	produkcja
ίσως	może
επόμενη	następnym
επόμενη	następny
επόμενη	następna
επόμενη	następne
στιγμή	moment
στιγμή	chwili
στιγμή	chwila
μήνες	miesiące
μήνες	miesięcy
μήνες	miesiącach
αποτελείται	złożona
αποτελείται	złożony
θεωρία	teorie
θεωρία	teorii
θεωρία	teoria
ύψος	wysokości
ύψος	wysokość
ύψος	wysokości
ύψος	wzrost
ύψος	wysokość
πολλοί	wielu
πολλοί	wiele
όλοι	każdy
όλοι	wszyscy
όλοι	wszystkie
όλοι	wszystko
όλοι	all
όλοι	wszyscy
όλοι	każdy
όλοι	wszyscy
τώρα	teraz
προπονητής	trener
θέατρο	teatrze
θέατρο	teatr
θέατρο	teatr
θέατρο	teatru
σημαντική	ważne
σημαντική	wazne
σημαντική	ważny
σημαντική	ważna
σημαντική	znaczne
σημαντική	znaczące
σημαντική	znaczny
σημαντική	znacząca
σημαντική	znaczący
ημέρα	dnia
ημέρα	dzień
ημέρα	dzien
διάφορα	różne
επέστρεψε	zwrócone
επέστρεψε	zwrócona
επέστρεψε	wrócił
επέστρεψε	powrócił
επέστρεψε	zwrócony
παρέμεινε	pozostał
κατέκτησε	podbił
θέματα	tematy
θέματα	tematy
θέματα	motywy
θέματα	zagadnienia
θέματα	kwestie
θέματα	problemy
θέματα	kwestii
στάδιο	stadion
στάδιο	stadium
στάδιο	etap
στάδιο	scena
στάδιο	faza
στάδιο	etapie
χωριά	wioski
επίθεση	atak
επίθεση	napaści
επίθεση	atak
επίθεση	napaść
επίθεση	napad
τραγούδια	utwory
τραγούδια	pieśni
τραγούδια	piosenki
έδωσε	dały
έδωσε	dał
πληθυσμός	populacja
πληθυσμός	populacji
πληθυσμός	ludność
λέξη	słowo
λέξη	slowo
κατάφερε	zarządzane
κατάφερε	udało
κατάφερε	zarządzany
προβλήματα	problemy
έχοντας	mając
δύναμη	siłę
δύναμη	siły
δύναμη	siła
δύναμη	wytrzymałość
δύναμη	siły
δύναμη	siła
δύναμη	force
δύναμη	moc
δύναμη	władza
δύναμη	siła
δύναμη	zasilanie
δύναμη	power
επανάσταση	rewolucja
επανάσταση	rewolucji
τύπος	prasa
τύπος	prasie
τύπος	naciśnij
τύπος	prasy
τύπος	wzór
τύπος	formuła
τύπος	rodzaj
τύπος	wpisz
τύπος	typ
εκατομμύρια	milion
εκατομμύρια	mln
εκατομμύρια	miliony
εκατομμύρια	miliony
εκατομμύρια	milionów
τέσσερις	czterech
τέσσερις	cztery
πορεία	kurs
μέση	środek
μέση	środkowy
μέση	środkowa
μέση	średnio
μέση	średnie
μέση	średni
μέση	przeciętny
μέση	średnia
μέση	talii
μέση	talia
μέση	talię
πρόβλημα	problem
πρόβλημα	kłopot
πρόβλημα	kłopoty
πρόβλημα	problemy
άνω	upper
άνω	górne
άνω	górny
άνω	górna
νερό	woda
νερό	wody
αγωνίστηκε	walczyli
αγωνίστηκε	walczył
τοπική	miejscowa
τοπική	lokalny
τοπική	lokalna
τοπική	lokalne
τοπική	miejscowy
τοπική	lokalnych
περιφέρεια	region
περιφέρεια	regionie
περιφέρεια	regiony
περιφέρεια	regionu
περιφέρεια	okręg
περιφέρεια	dzielnicy
περιφέρεια	dystrykt
περιφέρεια	dzielnica
περιφέρεια	rejon
περιφέρεια	powiat
παρουσία	obecność
παρουσία	występowanie
μητέρα	matko
μητέρα	matka
έξι	szóstka
έξι	six
έξι	sześć
δομή	struktura
δομή	konstrukcja
δομή	struktury
παρίσι	paryżu
παρίσι	paryż
έγραψε	napisała
έγραψε	napisali
έγραψε	pisał
έγραψε	napisałeś
έγραψε	napisał
κατασκευή	wytwarzanie
κατασκευή	produkcja
κατασκευή	konstrukcja
κατασκευή	budowa
κατασκευή	budownictwo
περιέχει	zawiera
περιπτώσεις	przypadkach
περιπτώσεις	sprawy
περιπτώσεις	przypadki
ημέρες	dni
ημέρες	days
μαρία	mario
μαρία	marii
μαρία	maria
μερικές	niektóre
μερικές	niektórzy
μερικές	trochę
τιμή	ceny
τιμή	price
τιμή	cena
τιμή	wartości
τιμή	wartość
διαδικασία	proces
διαδικασία	procesy
διαδικασία	postępowanie
διαδικασία	postępowania
διαδικασία	postępowanie
διαδικασία	procedura
διαδικασία	procedury
κοινό	odbiorcy
κοινό	publiczność
κοινό	odbiorców
διαγραφή	wymazać
διαγραφή	usunięcie
διαγραφή	usuwanie
διαγραφή	usuń
διαγραφή	usunąć
απογραφή	inwentarz
απογραφή	spis
συλλογή	zbieranie
συλλογή	kolekcja
συλλογή	zbiór
συλλογή	kolekcji
τρίτη	wtorek
τρίτη	trzecia
τρίτη	trzeci
τρίτη	trzecie
παρακάτω	niżej
παρακάτω	poniżej
ναός	świątynia
ναός	świątynie
ναός	temple
ναός	świątyni
βοήθεια	pomoc
βοήθεια	pomocy
βοήθεια	pomoc
βοήθεια	pomocy
απόσταση	odległość
απόσταση	dystans
απόσταση	odległości
απόσταση	zasięg
απόσταση	zakres
απόσταση	zasięgu
απόσταση	przedział
απόσταση	odległość
νέων	młodzież
νέων	młodzieży
νέων	młodości
νέων	młodość
αμέσως	natychmiast
αναφορά	zgłoś
αναφορά	raport
αναφορά	sprawozdanie
αναφορά	zgłoszenie
αναφορά	odniesienie
αναφορά	referencyjne
αναφορά	odniesienia
ποδοσφαιριστής	piłkarz
δράση	działania
δράση	czynność
δράση	działanie
δράση	akcja
λιγκ	league
λιγκ	liga
λιγκ	lidze
λιγκ	ligi
απλά	tylko
γιώργος	jorgos
γιώργος	jerzego
γιώργος	jerzy
γιώργος	grzegorz
γιώργος	george
γιώργος	jeorjos
κανείς	nikt
γεγονότα	fakty
γεγονότα	zdarzenia
γεγονότα	wydarzenia
γεγονότα	imprezy
γεγονότα	wydarzeń
γεγονότα	imprez
σύντομο	krótki
σύντομο	krótkie
σύντομο	short
σύντομο	krótko
σύντομο	krótka
σύντομο	krótkie
σύντομο	krótki
σύντομο	krótko
σύντομο	krótka
κράτος	stan
κράτος	state
κράτος	państwo
κωνσταντίνος	konstandinos
κωνσταντίνος	constantine
στρατό	army
στρατό	wojska
στρατό	wojsko
στρατό	armia
στρατό	armii
αγία	święty
αγία	święta
αγία	saint
αποτελέσματα	rezultaty
αποτελέσματα	wyniki
ιστορικό	tła
ιστορικό	kontekst
ιστορικό	tle
ιστορικό	tło
ιστορικό	historia
ιστορικό	historii
ιστορικό	historię
σπίτι	domu
σπίτι	dom
σπίτι	house
σπίτι	domu
σπίτι	dom
τζον	jan
τζον	johna
τζον	janek
τζον	john
τζον	jana
τζον	jon
αρκετές	kilkanaście
αρκετές	kilka
αρκετές	kilku
τμήματα	dywizje
τμήματα	przegrody
τμήματα	działy
τμήματα	podziały
τμήματα	segmenty
τμήματα	segmentów
τμήματα	departamentów
τμήματα	działy
τμήματα	odcinki
τμήματα	sekcje
λειτουργία	funkcja
λειτουργία	funkcje
λειτουργία	funkcji
λειτουργία	tryb
λειτουργία	funkcjonowanie
λειτουργία	operacja
λειτουργία	działanie
λειτουργία	operacje
βιβλία	książki
βιβλία	książek
πρωθυπουργός	premier
πρωθυπουργός	premiera
πρωθυπουργός	premierze
κείμενο	tekst
κείμενο	text
κείμενο	tekstowe
γραμμή	wiersz
γραμμή	linia
γραμμή	line
γραμμή	linii
σχέδιο	projekt
σχέδιο	project
σχέδιο	szkic
σχέδιο	projekt
σχέδιο	konstrukcja
σχέδιο	projektowanie
σχέδιο	design
σχέδιο	plan
βουλευτής	członka
βουλευτής	członkowskie
βουλευτής	członkiem
βουλευτής	członek
γη	earth
γη	ziemi
γη	ziemia
γη	kraina
γη	land
γη	ląd
γη	grunty
γη	ziemia
χρήστες	użytkownicy
χρήστες	użytkowników
χρήστες	użytkownikom
εμφανίζεται	wyświetlane
εμφανίζεται	wyświetlony
εμφανίζεται	wyświetlana
εμφανίζεται	wyświetlone
ξανά	ponownie
ξανά	znowu
αυτοί	oni
χρήστης	użytkownika
χρήστης	użytkownik
θάλασσα	morza
θάλασσα	morze
χρησιμοποιούνται	stosowane
χρησιμοποιούνται	wykorzystane
χρησιμοποιούνται	użyte
χρησιμοποιούνται	używana
χρησιμοποιούνται	używany
χρησιμοποιούνται	używane
καλύτερη	lepsza
καλύτερη	lepiej
καλύτερη	lepsze
πολιτείες	stany
πολιτείες	stanów
χρήστη	użytkownika
χρήστη	użytkownik
πληθυσμού	populacja
πληθυσμού	populacji
πληθυσμού	ludność
εξουσία	autorytet
εξουσία	władza
εξουσία	organ
εξουσία	moc
εξουσία	władza
εξουσία	siła
εξουσία	zasilanie
εξουσία	power
καλοκαίρι	summer
καλοκαίρι	letnie
καλοκαίρι	letni
καλοκαίρι	lato
παράδοση	dostawa
παράδοση	przesyłka
παράδοση	dostarczanie
παράδοση	dostawy
παράδοση	tradycję
παράδοση	tradycja
παράδοση	tradycji
παράδοση	tradycje
άνδρες	męskie
άνδρες	faceci
άνδρες	men
άνδρες	mężczyźni
δίνει	oddaje
δίνει	nadaje
δίνει	daje
όσκαρ	oscary
όσκαρ	oscar
όσκαρ	oskara
όσκαρ	oskar
όσκαρ	oskar
ακριβώς	dokładnie
ακριβώς	dokładnie
ακριβώς	dokladnie
γυναίκα	kobiety
γυναίκα	kobieta
γυναίκα	samica
γυναίκα	kobieta
γυναίκα	damskie
γυναίκα	kobiety
γυναίκα	suczka
γυναίκα	żona
κλπ	etc
κλπ	itd
κλπ	itp
περιοδικό	czasopismo
περιοδικό	magazyn
περιοδικό	magazynek
περιοδικό	czasopisma
κατάλογος	spis
κατάλογος	katalog
κατάλογος	katalogu
κατάλογος	listy
κατάλογος	wykaz
κατάλογος	lista
κατάλογος	spis
κατάλογος	listę
κεντρική	centralnego
κεντρική	central
κεντρική	centralny
κεντρική	środkowa
κεντρική	centralne
κεντρική	centralna
ακολούθησε	follow
ακολούθησε	obserwuj
ακολούθησε	śledź
γλώσσες	języki
γλώσσες	języków
νησιά	wyspy
χρώμα	kolor
χρώμα	kolory
χρώμα	barwa
χρώμα	koloru
χρώμα	kolor
χρώμα	kolory
χρώμα	barwa
χρώμα	kolorowy
διεθνής	international
διεθνής	międzynarodowe
διεθνής	międzynarodowy
διεθνής	międzynarodowych
διεθνής	międzynarodowa
αμερική	ameryka
αμερική	america
γυναίκες	kobiet
γυναίκες	kobietki
γυναίκες	kobiety
γυναίκες	damskie
μονή	klasztoru
μονή	klasztor
μονή	klasztorze
μονή	priory
μονή	klasztoru
μονή	klasztor
μονή	klasztorze
σπούδασε	zbadane
σπούδασε	badano
σπούδασε	badane
σπούδασε	studiował
σπούδασε	badany
κύρια	główne
κύρια	główna
κύρια	main
κύρια	główny
πρότυπα	szablony
πρότυπα	standardy
πρότυπα	normy
πρότυπα	norm
δημιουργήθηκε	utworzona
δημιουργήθηκε	utworzony
δημιουργήθηκε	utworzono
δημιουργήθηκε	stworzył
δημιουργήθηκε	utworzone
μικρά	małych
μικρά	mały
μικρά	małe
μικρά	niewielkie
μικρά	mała
μικρά	male
σχέσεις	związki
σχέσεις	relacje
σχέσεις	relacje
σχέσεις	relacji
σχέσεις	stosunków
σχέσεις	stosunki
εμφάνιση	pokaż
εμφάνιση	pokaz
εμφάνιση	wyświetlacz
εμφάνιση	wyświetlanie
εμφάνιση	wyświetlania
τέσσερα	czterech
τέσσερα	cztery
εγκυκλοπαίδεια	encyklopedia
αυτοκρατορία	imperium
αυτοκρατορία	empire
ώρες	godziny
ώρες	godzin
τίτλος	tytuł
τίτλος	tytułem
συνθήκες	traktaty
συνθήκες	traktatów
συνθήκες	warunki
συνθήκες	okoliczności
μελέτη	nauka
μελέτη	studium
μελέτη	badania
μελέτη	badanie
σχολείο	szkoły
σχολείο	szkoła
ειδικά	zwłaszcza
ειδικά	szczególnie
υλικό	surowiec
υλικό	tworzywo
υλικό	materiał
υλικό	materiały
κάστρο	zamek
κάστρο	castle
κάστρο	zamku
κάστρο	castro
βουλευτές	mps
βουλευτές	posłowie
βουλευτές	posłów
δυτικά	zachodnia
δυτικά	west
δυτικά	zachodni
δυτικά	zachód
δυτικά	zachodnia
δυτικά	zachodni
δυτικά	zachodnie
δυτικά	western
καλά	dobre
καλά	dobrze
ανατολικά	wschodnie
ανατολικά	east
ανατολικά	wschód
ανατολικά	wschodni
ανατολικά	wschodnia
ανατολικά	wschodnie
ανατολικά	wschód
ανατολικά	wschodni
ανατολικά	wschodniej
ανατολικά	wschodnia
απέναντι	naprzeciw
απέναντι	przeciwieństwo
απέναντι	naprzeciwko
συνεργασία	współpracę
συνεργασία	współpracy
συνεργασία	współpraca
επιτροπή	komisja
επιτροπή	prowizji
επιτροπή	komisji
επιτροπή	komitetu
επιτροπή	komisja
επιτροπή	komitet
νίκος	nikos
άνθρωποι	ludzie
άνθρωποι	ludzi
άνθρωποι	osoby
άνθρωποι	people
άνθρωποι	ludzie
έφτασε	dotarły
έφτασε	przybyła
έφτασε	przybyli
έφτασε	przybył
αρχηγός	szef
αρχηγός	dowódca
αρχηγός	lider
αρχηγός	przywódca
αρχηγός	leader
σύνθεση	skład
σύνθεση	syntezy
προσπάθεια	usiłowanie
προσπάθεια	próba
προσπάθεια	wysiłek
προσπάθεια	nakład
προσπάθεια	wysiłki
προσπάθεια	wysiłku
τελευταίο	ostatnio
τελευταίο	ostatnie
τελευταίο	last
τελευταίο	ostatni
τελευταίο	ostatnia
απόφαση	decyzje
απόφαση	orzeczenie
απόφαση	decyzja
απόφαση	rozstrzygnięcie
απόφαση	decyzji
αυτοκράτορα	imperator
αυτοκράτορα	cesarzem
αυτοκράτορα	cesarza
αυτοκράτορα	cesarz
αγορά	zakup
αγορά	zakupu
αγορά	kupno
αγορά	rynek
αγορά	giełda
