категория	category
нико	niko
тёмная	dark
сыр	cheese
поздний	late
стрелы	arrows
стрелы	arrow
разумно	reasonably
разумно	reasonable
техник	technician
партизанской	guerilla
реактора	reactor
жертва	sacrifice
жертва	victim
пшеницы	wheat
биологическое	biological
валюта	currency
ливан	lebanon
смешанной	hybrid
потребностей	needs
адыгея	adygea
бухте	cove
еврей	jewish
еврей	jew
сайдинг	siding
кинематографии	cinematography
продавать	sell
гигантский	giant
ниндзя	ninja
ниндзя	ninjas
узкий	narrow
кора	bark
кора	cora
кора	cortex
шерсть	wool
шерсть	fur
амир	amir
конечная	terminus
конечная	ultimate
амур	amur
действовало	acted
расчета	calculation
расчета	calculate
расчета	calculating
толпы	crowds
толпы	crowd
толпы	mobs
лион	lyon
легких	lung
строит	builds
гавайи	hawaii
механических	mechanical
цинь	qin
снаряды	ordnance
снаряды	projectiles
снаряды	shells
воплощение	incarnation
манифест	manifesto
манифест	manifest
зрелости	maturity
доклады	reports
полковой	regimental
раны	wounds
уоррен	warren
подготовить	prepare
новелла	novella
боится	afraid
эрих	erich
верный	loyal
данилов	danilov
сексуальные	sexy
сексуальные	sexual
коллегия	college
коллегия	collegium
форматы	formats
твой	yours
твой	your
солей	soles
солей	salts
солей	soleil
конан	konan
конан	conan
лень	sloth
лень	lazy
лень	laziness
галле	halle
переработка	recycling
переработка	reprocessing
переработка	processing
переработка	refining
телеведущий	broadcaster
относительная	relative
оуэн	owen
люка	luke
люка	lucas
джастин	justine
джастин	justin
входящий	incoming
тонны	tonnes
тонны	tons
тонны	ton
проверено	checked
проверено	verified
корнелий	cornelius
плита	plate
плита	stove
плита	cooker
кира	kyra
кира	keira
кира	kira
отметки	tagging
предшественников	predecessors
арканзас	arkansas
глубокие	deep
наследников	heirs
племянника	nephew
мороз	frost
гао	gao
плоскость	plane
гюнтер	günter
гюнтер	gunter
гюнтер	gunther
гюнтер	günther
базилика	basilica
бани	baths
бани	bani
бани	bath
килограммов	kilograms
кали	kali
кали	cali
пари	wager
пари	pari
пари	bet
тарас	taras
