din	mula
recunoașterea	paterno
recunoașterea	pagkilala
recunoașterea	recognition
păstrarea	pagpapanatiling
păstrarea	pagpapanatili
reacția	reaksyon
reacția	reaction
barbara	barbara
olga	olga
sardinia	sardinia
modificare	amendment
turnee	torneo
rasă	lahi
rasă	lahi
demisia	pagbibitiw
pictat	pininturahan
negativ	negatibong
negativ	negatibo
negativ	negative
frontieră	hangganan
frontieră	frontier
row	hilera
row	row
extinderea	expansion
extinderea	pagpapalawak
greutatea	timbang
greutatea	bigat
temple	templo
inspirație	inspirasyon
inspirație	inspiration
atlas	atlas
cal	kabayo
cal	cal
pregătit	naghanda
pregătit	handa
pregătit	inihanda
magyar	magyar
succesiune	apostoliko
norman	norman
extras	sipi
extras	extract
extras	kunin
televiziunea	telebisyon
lucia	lucia
navele	ships
wild	wild
wild	ligaw
existență	existence
existență	pagkakaroon
zice	sabi
aliat	allied
aliat	ally
colectiv	kolektibong
colectiv	collective
totalul	kabuuang
totalul	kabuuan
concertul	konsiyerto
concertul	concert
clark	clark
fritz	fritz
erich	erich
deux	deux
moară	mill
războaiele	wars
geografic	geographic
geografic	heograpikong
geografic	heograpikong
philippe	philippe
timpuriu	maagang
timpuriu	maaga
coastă	tadyang
coastă	baybay
coastă	baybayin
formare	pagsasanay
democrată	democratic
democrată	demokratikong
democrată	demokratiko
benevento	benevento
produsele	produkto
sfera	sphere
cancer	kanser
pește	isda
info	info
clasificare	categorisation
clasificare	klasipikasyon
benjamin	benjamin
scrimă	fencing
scrimă	eskrima
palat	palasyo
law	batas
tambon	tambon
premieră	pangunahin
placă	plate
placă	plato
placă	plaque
oxigen	oxygen
vice	bisyo
vice	vice
intervenția	pamamagitan
izvoare	springs
logică	lohikal
logică	lohika
logică	logic
stockholm	stockholm
inimă	heart
inimă	puso
medicina	medisina
medicina	gamot
tenis	tennis
criza	sakuna
criza	krisis
direcție	direction
direcție	direksiyon
direcție	direksyon
regi	kings
regi	hari
specializat	espesyal
antichitate	antique
antichitate	antiquity
răspunde	sagutin
răspunde	sagot
răspunde	sumagot
răspunde	reply
răspunde	tumugon
răspunde	sumagot
buda	buda
nero	nero
posesia	pagkontrol
faptele	katotohanan
deplasare	displacement
aprobat	inaprubahan
aprobat	naaprubahan
împrumutat	hiram
împrumutat	oto
materie	matter
evreiesc	jewish
transformarea	pagbabagong
transformarea	transformation
cinema	sinehan
cinema	cinema
nazistă	nazi
atitudine	ugali
atitudine	attitude
atitudine	saloobin
linux	linux
autoritate	awtoridad
autoritate	otoridad
autoritate	authority
autoritate	kapangyarihan
congres	kongreso
citat	quote
oțel	bakal
oțel	steel
oțel	asero
căldură	init
căldură	init
căldură	kainitan
apus	sunset
diplomat	diplomat
coloană	hanay
coloană	haligi
campo	campo
eliminarea	itapon
eliminarea	natatanggal
băiat	boy
selecție	selection
selecție	pagpili
romana	romana
studioul	studio
criticii	critics
folclor	alamat
verona	verona
întrebarea	katanungan
întrebarea	tanong
operații	operations
operații	operasyon
sarah	sarah
baroc	baroque
xxi	xxi
newton	newton
locuințe	pabahay
criză	sakuna
criză	krisis
criză	seizure
observații	comments
observații	obserbasyon
köln	cologne
fair	patas
adaptare	adaptation
turcii	turks
incendiu	fire
incendiu	sunog
incendiu	apoy
filosofia	pilosopiya
inter	inter
sultanul	sultan
canale	channels
canale	channel
occident	west
occident	kanluran
ecran	screen
astronom	astronomer
deschidere	pagbubukas
deschidere	binubuksan
deschidere	opening
supus	masunurin
dovedește	nagpapatunay
clasificată	inuri
voluntari	volunteers
voluntari	boluntaryo
evoluție	evolution
evoluție	ebolusyon
culorile	kulay
beton	kongkreto
declarația	pahayag
declarația	pagpapahayag
friuli	friuli
expresie	pagpapahayag
expresie	expression
angela	angela
emilia	emilia
engleza	tagalog
engleza	ingles
kitami	kitami
scoate	alisin
pronunțat	binibigkas
spirituală	espirituwal
spirituală	spiritual
sudic	katimugang
sudic	southern
caracteristicile	katangian
walker	walker
salerno	salerno
auzit	nakarinig
auzit	narinig
prince	prinsipe
prince	prince
jeff	jeff
strat	patong
interesat	interesado
malla	malla
semi	semi
interpretează	interpret
plastic	plastik
plastic	plastic
malik	malik
dispus	willing
dispus	payag
arnold	arnold
procesele	proseso
probe	ebidensya
probe	katibayan
vizită	puntahan
vizită	pagbisita
limitat	limitado
limitat	limitadong
limitat	limited
expus	nakalabas
operațiuni	operations
operațiuni	operasyon
johnny	johnny
traseul	ruta
traseul	route
mile	milyang
mile	mile
mile	milya
mile	milya
soții	divorce
kent	kent
continuarea	sequel
israelian	israeli
introduse	nagpakilala
introduse	pinakilala
introduse	nagpasimula
introduse	ipinakilala
santiago	santiago
kelly	kelly
voievodatul	voivodeship
critica	kritika
critica	kritika
critica	kritikal
nelson	nelson
aviv	aviv
gazdă	host
timpurile	times
timpurile	beses
pan	pan
biologie	biology
biologie	biyolohiya
sârbă	pranses
atmosfera	kapaligiran
distincte	natatanging
reflectă	ipakita
institut	institute
institut	suriang
fructe	prutas
fructe	bunga
fructe	fruits
fructe	prutas
rezolvat	nalutas
rezolvat	solved
rezolvat	lutasin
sarthe	sarthe
adunare	pagtitipon
adunare	assembly
adunare	pagpupulong
adunare	pagtitipon
piele	leather
piele	balat
rachete	rockets
distruge	sirain
distruge	wasakin
constantă	constant
transnistria	transnistria
definiție	definition
definiție	katuturan
definiție	kahulugan
dos	dos
colegii	kasamahan
lat	lat
chimic	chemical
chimic	kemikal
înaintat	ipinasa
înaintat	naipasa
înaintat	ipapasa
înaintat	ipinapasa
particule	particles
particule	butil
titlurile	pamagat
expuse	nakalabas
dif	diff
spunând	sabing
spunând	sinasabi
criticat	criticized
igor	igor
prost	bobo
prost	tanga
identitatea	pagkakakilanlan
identitatea	pagkakilanlan
identitatea	katauhan
râuri	ilog
înconjurat	napapaligiran
sexuală	sekswal
dificil	mahirap
contesă	countess
revoluție	himagsikang
revoluție	rebolusyon
leo	leo
păstrate	iningatan
păstrate	nakapreserba
marcus	marcus
dimensiune	laki
dimensiune	sukat
vânzări	pagbenta
vânzări	benta
vânzări	sale
vânzări	ibinibenta
sfatul	advice
sfatul	payo
necesitatea	pangangailangan
forum	forum
combustibil	gasolina
sin	kasalanan
copyright	copyright
arabia	arabia
rugby	rugby
pădurile	kagubatan
jonathan	jonathan
patriarhul	patriarka
unelte	kasangkapan
ucide	pumatay
ucide	patayin
distribuția	pamamahagi
csm	csm
propunere	proposal
propunere	panukala
nucleară	nuclear
conservator	conservatory
conservator	konserbatibo
conservator	conservative
dispozitiv	device
dispozitiv	aparato
zei	gods
terra	terra
nota	tala
nota	tandaan
adoptată	pinagtibay
încercând	sinusubukang
încercând	sinusubukan
începuturile	beginnings
atitudinea	ugali
atitudinea	attitude
atitudinea	saloobin
semnarea	pirmahan
semnarea	signing
monografia	monograph
portalul	portal
dimensiunile	sukat
limitele	limitasyon
însemnat	sinadya
cade	talon
cade	falls
soarta	kapalaran
moore	moore
dulce	sweet
dulce	matamis
istván	istván
convenția	convention
chinez	intsik
chinez	tsino
chinez	chinese
domnie	reign
côtes	côtes
viziunea	pangitain
viziunea	paningin
comunismului	komunismo
bayern	bayern
unu	isa
unu	one
marshall	marshall
dimensiunea	laki
dimensiunea	sukat
luată	taken
diferă	nagkakaiba
diferă	iiba
hassan	hassan
seară	evening
seară	gabi
antiohia	antioch
antiohia	antioquia
mini	mini
menținerea	pagpapanatili
combinație	kumbinasyon
combinație	kombinasyon
irlandei	ireland
angel	anghel
angel	angel
alternativă	alternatibong
alternativă	alternatibo
coburg	coburg
mixt	mixed
mixt	magkahalong
harris	harris
marchează	mark
coada	pila
coada	queue
coada	tail
coada	buntot
regională	pampook
regională	regional
regională	rehiyonal
janeiro	janeiro
îndoială	pagdududa
îndoială	duda
îndoială	doubt
îndoială	alinlangan
ross	ross
înregistrată	nakarehistro
înregistrată	recorded
înregistrată	naitala
clasele	pasok
corporation	corporation
corporation	korporasyon
punerea	paglagay
reprezentare	representasyon
reprezentare	pagsasalarawan
serios	seryoso
serios	seryoso
determina	matukoy
leonardo	leonardo
alla	alla
corespunzător	naaangkop
corespunzător	angkop
corespunzător	kaukulang
contribuție	kontribusyon
contribuțiile	ambag
vină	kasalanan
vină	pagkakasala
girls	girls
hesse	hesse
veronica	veronica
fernando	fernando
amos	amos
bowell	bowell
jordan	jordan
african	aprikano
african	african
cunoștințe	kaalaman
cunoștințe	knowledge
cuba	cuba
hai	hai
lászló	lászló
plata	pagbabayad
plata	kabayaran
plata	bayad
masivul	massif
kennedy	kennedy
robin	robin
turnuri	towers
sabie	tabak
sabie	espada
sabie	sword
bandă	tape
bandă	gang
nick	nick
desert	panghimagas
desert	dessert
desert	desert
desert	disyerto
afectat	naapektuhan
afectat	nadamay
afectat	affected
afectat	apektado
afectat	maaapektuhan
prime	prime
prime	punong
jucătorii	manlalaro
efectiv	mabisa
acționează	act
acționează	kikilos
acționează	kumilos
harvard	harvard
mariana	mariana
dialectul	dialect
dick	dick
dick	titi
morgan	morgan
roci	bato
viata	buhay
plasat	inilagay
plasat	nilagay
plasat	nakalagay
ibrahim	ibrahim
albi	maputi
albi	puti
charlie	charlie
chemat	summoned
filozof	pilosopo
eugenia	eugenia
definește	tukuyin
definește	tumutukoy
belarus	belarus
politicile	patakaran
uniune	unyon
uniune	union
uniune	unyong
intens	matinding
salonul	salon
încercări	trials
încercări	pagsusulit
aplicată	inilapat
cărămidă	brick
sexual	sekswal
sexual	sexually
fred	fred
april	april
april	abril
astra	astra
diplomatice	diplomatic
axa	axis
grupă	grupo
grupă	pangkat
grupă	group
grupă	squad
zur	zur
definită	tinukoy
diferență	pagkakaiba
sky	sky
sky	kalangitan
sky	himpapawid
preț	presyo
lisabona	lisboa
islam	islam
hrană	pagkain
voci	tinig
cauzat	dulot
securitatea	security
securitatea	seguridad
shortsummary	shortsummary
solare	solar
produsul	produkto
börngen	börngen
aparate	apparatus
eliminat	eliminated
eliminat	tinanggal
eliminat	naalis
eliminat	inalis
inițiale	initial
inițiale	inisyal
oferite	inaalok
oferite	inalok
oferite	inaalay
statistici	istatistika
statistici	istatistika
statistici	stats
derivat	deribatibo
derivat	nagmula
traduse	isinalin
arabi	arabe
andy	andy
saturn	saturn
citate	quotes
bulgar	bulgaro
stanley	stanley
resursele	mapagkukunan
resursele	yaman
resursele	kayamanan
elaborat	elaborate
île	île
sugerat	iminumungkahing
sugerat	nagmungkahi
sugerat	iminungkahi
sugerat	iminungkahing
sugerat	iminumungkahi
soluția	solusyon
atmosferă	kapaligiran
andreas	andreas
nil	nil
extreme	grabe
extreme	grave
bunuri	kalakal
bunuri	paninda
comportament	ugali
comportament	inasal
comportament	gawi
stade	stade
laborator	laboratory
laborator	laboratoryo
laborator	lab
htm	htm
egale	pantay
termenii	tuntunin
termenii	takda
russell	russell
plantă	planta
plantă	halaman
operator	operator
clară	clara
vremuri	times
vremuri	beses
nauchnij	nauchnij
magnitudinea	magnitude
motorul	engine
motorul	makina
vorbit	sinasalita
vorbit	nakausap
vorbit	kinausap
consum	consumption
consum	paggamit
perspectiva	perspektibo
perspectiva	pananaw
kurt	kurt
perechi	pares
sumă	sum
sumă	kabuuan
sumă	halaga
purtând	suot
obligatoriu	kinakailangan
obligatoriu	kailangan
obligatoriu	sapilitan
obligatoriu	sapilitan
înfrângere	pagkatalo
endate	endate
amintiri	alaala
hidrogen	hydrogen
bell	bell
depășit	nalampasan
depășit	lumampas
donald	donald
ferestre	windows
campaniei	kampanya
masive	matipuno
tim	tim
made	ginawa
uitat	nakalimutan
uitat	nakalimutang
uitat	nakalimutan
însemna	sinadya
nuclear	nuclear
magnus	magnus
clarke	clarke
iubire	baby
iubire	sanggol
iubire	nagmahal
iubire	love
iubire	nagmamahal
economist	economist
feat	feat
romanele	nobelang
aragon	aragon
diego	diego
oliver	oliver
klein	klein
separată	hiwalay
înlocuită	pinagpalit
înlocuită	pinalitan
mississippi	mississippi
financiară	pinansyal
financiară	financial
mtv	mtv
profesionale	professional
profesionale	propesyonal
blues	blues
ille	ille
prețul	presyo
ltd	ltd
colaborarea	collaboration
colaborarea	pakikipagtulungan
colaborarea	kolaborasyon
îndreptat	turo
mamifere	mammals
mamifere	mamalya
romancier	nobelista
linnaeus	linnaeus
galbenă	dilaw
galbenă	yellow
identitate	pagkakakilanlan
identitate	pagkakilanlan
identitate	katauhan
generații	henerasyon
expediție	tiki
adn	dna
acordarea	granting
frecvente	karaniwan
frecvente	karaniwang
senatului	senado
secretă	sikreto
secretă	secret
secretă	lihim
ocupate	abala
ocupate	busy
ocupate	occupied
fizica	pisikang
fizica	pisika
comandat	utusan
comandat	iniutos
cooperare	pagtutulungan
cooperare	kooperasyon
tunisia	tunisia
trimise	naipadala
trimise	ipinadala
trimise	nagpadala
mountain	bundok
zilnic	daily
altarul	dambana
altarul	shrine
rezolvarea	paglutas
aux	aux
constituție	constitution
decat	kesa
decat	kaysa
gotha	gotha
efort	effort
efort	pagsisikap
criteriile	pamantayan
catherine	catherine
juniori	juniors
juniori	junior
turcilor	turks
churchill	churchill
uciderea	pagpatay
acordată	granted
acordată	tinupad
acordată	ipinagkaloob
acordată	ipinagkakaloob
exploatarea	pagsasamantala
antoine	antoine
academy	academy
eroi	heroes
animalele	hayop
match	laban
match	tugma
olandeză	olandes
olandeză	dutch
drôme	drôme
instituțiile	institusyon
echipamente	kagamitan
succesorul	successor
identificarea	pagkakakilanlan
identificarea	identification
scufundare	diving
scufundare	sisid
scufundare	sumisid
scufundare	dive
vineri	biyernes
mixtă	mixed
mixtă	magkahalong
inginerie	inhinyeriyang
inginerie	engineering
picioarele	talampakan
picioarele	paa
picioarele	binti
wayne	wayne
cross	krus
cross	cross
înregistrează	register
înregistrează	record
înregistrează	talaan
înregistrează	rekord
suficiente	sapat
restaurare	ibalik
restaurare	pagpapanumbalik
reprezentarea	representasyon
reprezentarea	pagsasalarawan
tren	tren
sous	sous
alimente	pagkain
acordate	granted
acordate	tinupad
acordate	ipinagkaloob
acordate	ipinagkakaloob
ceară	waks
ceară	wax
clima	klima
ucrainean	ukranyano
diplomă	diploma
diplomă	degree
diplomă	antas
acidul	acid
acidul	asido
străzi	kalye
portar	doorman
portar	goalkeeper
austriece	austrian
missouri	missouri
playstation	playstation
antrenorul	coach
landes	landes
margaret	margaret
limită	limitasyon
limită	limitahan
sărbătoare	pista
sărbătoare	holiday
sărbătoare	kapistahan
sărbătoare	feast
sărbătoare	pagdiriwang
sărbătoare	selebrasyon
obiectele	bagay
erik	erik
exploatare	pagsasamantala
observa	masdan
observa	pagmasdan
hip	hip
hip	balakang
ziduri	pader
matt	matt
suflet	kaluluwa
suflet	soul
turingia	thuringia
retragere	retiro
retragere	retreat
retragere	pagalis
eficient	epektibo
eficient	epektibong
eficient	effective
eficient	mabisa
vilaine	vilaine
programare	programming
programare	appointment
folk	katutubong
folk	folk
legale	legal
regula	tuntunin
regula	alituntunin
regula	alintuntunin
organism	katawan
organism	organismo
deces	kamatayan
sarcină	pagbubuntis
sarcină	load
sarcină	gawain
hit	tumama
hit	hit
hit	tinamaan
pui	chicken
pui	manok
revoltă	warsaw
revoltă	kokhba
revoltă	riot
revoltă	kaguluhan
dedicate	nakatutok
dedicate	dedikado
capete	head
capete	heads
sărat	maalat
spiritual	espirituwal
spiritual	spiritual
primite	natanggap
neo	neo
imam	imam
automobile	sasakyan
modă	moda
modă	fashion
viu	buhay
rămase	natitira
rămase	natitirang
orientare	guidance
orientare	oryentasyon
orientare	orientation
cazurile	kaso
arhiepiscopul	arsobispo
mări	seas
mări	kabilang
câine	aso
câine	dog
trecutul	nakaraan
trecutul	nakalipas
trecutul	nakaraang
balcani	balkan
votul	pagboto
votul	voting
votul	boboto
maroc	morocco
extinde	pahabain
extinde	extend
extinde	palawakin
interese	interes
interese	interes
interese	patubo
herman	herman
rené	rené
rené	rene
interesant	interesting
interesant	interesante
interesant	exciting
interesant	nakapupukaw
introdusă	nagpakilala
introdusă	pinakilala
introdusă	nagpasimula
introdusă	ipinakilala
traduce	translate
traduce	isalin
considerând	considering
succesor	successor
pete	pete
garda	guard
garda	bantay
garda	garda
figuri	personalidad
ceramică	palayok
sound	tunog
distribuit	naibahagi
distribuit	ibinahagi
distribuit	nagbahagi
metropolitană	metropolitan
cinstea	katapatan
salvat	save
anunță	ipahayag
biblia	biblia
biblia	bibliya
biblia	bible
auguste	auguste
cupru	tanso
îmbunătățirea	pagpapabuti
îmbunătățirea	pagpapahusay
continentală	kalapagang
continentală	mainland
suprafețe	surface
suprafețe	ibabaw
construi	bumuo
construi	magtayo
directe	direktang
directe	direct
directe	direkta
câștiga	manalo
cimitir	cemetery
cimitir	libingan
cimitir	sementeryo
situri	site
situri	sites
bologna	bologna
republican	republican
interval	saklaw
interval	hanay
interval	pagitan
interval	interval
picior	paa
picior	hita
picior	binti
picior	leg
explicit	kalaswaan
caroline	caroline
dramă	drama
drama	drama
angelo	angelo
tautenburg	tautenburg
ein	ein
regulat	regular
regulat	regular
conținând	naglalaman
ghost	ghost
ghost	multo
colorado	colorado
sèvres	sèvres
wright	wright
bolyai	bolyai
dori	dori
werner	werner
profit	tubo
profit	kumikita
triburi	tribes
republici	republics
shoemaker	shoemaker
respect	respect
respect	respeto
respect	paggalang
orbita	orbita
sper	umaasa
sper	umasa
sper	sana
închisoarea	kulungan
închisoarea	bilangguan
summer	summer
grafice	tsart
grafice	charts
grafice	graphics
alese	pinili
dealurile	burol
dealurile	hills
gregorian	awiting
descrise	inilarawan
descrise	inilalarawan
marcu	mark
robot	robot
principatul	prinsipalidad
luigi	luigi
platforma	platform
platforma	plataporma
gary	gary
consens	pinagkaisahan
stații	istasyon
ambasador	ambassador
mulțimea	madla
absolută	absolute
absolută	lubusang
bonaparte	bonaparte
clasificarea	klasipikasyon
reacții	reaksyon
semnificativă	makabuluhang
însemnând	meaning
însemnând	kahulugan
discurs	speech
discurs	pananalita
discurs	talumpati
discurs	pagsasalita
materialele	materyales
valencia	valencia
prietenie	pagkakaibigan
prietenie	pakikipagkaibigan
călugări	monks
echilibru	balanse
paolo	paolo
aus	aus
dem	dem
legendă	caption
legendă	paliwanag
legendă	alamat
legendă	legend
arbori	puno
magnetic	magnetic
tablou	painting
tablou	pinta
excelență	kahusayan
închise	nakasara
închise	sarado
închise	saradong
respectă	sumunod
dificilă	mahirap
tehnologii	teknolohiya
anuale	taunang
juridic	legal
julius	julius
imposibil	imposible
imposibil	imposibleng
imposibil	impossible
eagle	agila
fântâna	fountain
fântâna	balong
diferențe	pagkakaiba
mars	marte
mars	mars
graham	graham
sfântă	banal
contemporan	kapanahon
deceniu	dekada
deutsche	deutsche
substanță	sangkap
loiret	loiret
interesele	interes
biografia	bio
biografia	talambuhay
copilăria	pagkabata
weimar	weimar
lanț	kadena
lanț	chain
poem	tula
poem	tulang
introduceți	magpasok
introduceți	ipasok
bibliotecă	aklatan
bibliotecă	library
greșeală	pagkakamali
elementul	element
elementul	elementong
elementul	elemento
tabelul	lamesa
tabelul	mesa
tabelul	talahanayan
tabelul	table
zăpadă	niyebe
zăpadă	snow
transfer	paglilipat
transfer	ilipat
transfer	transfer
jose	jose
întâlnite	nakaranas
întâlnite	nakatagpo
vecinătatea	paligid
iowa	iowa
self	self
self	sarili
juventus	juventus
asociații	asosasyon
propuneri	panukala
numărat	mabibilang
numărat	counted
efectuează	magsagawa
efectuează	isagawa
efectuează	maisagawa
util	makatutulong
util	nakatulong
util	nakakatulong
etaj	sahig
etaj	palapag
criticilor	critics
managementul	management
managementul	pamamahala
managementul	tagapamahala
gene	gene
bach	bach
ardèche	ardèche
zürich	zurich
portugheză	portuguese
portugheză	portuges
mozart	mozart
ipoteza	hipotesis
aventurile	adventures
întrebare	katanungan
întrebare	tanong
calculatoare	kompyuter
calculatoare	computer
calculatoare	ekolohiya
diametrul	diameter
capua	capua
caracterizat	characterized
blood	blood
blood	dugo
monumentele	monuments
genova	genoa
laterală	patagilid
dana	berth
dana	dana
legislative	distritong
abraham	abraham
slabă	mahina
curentul	current
curentul	kasalukuyan
curentul	kasalukuyang
pat	pat
pat	kama
daniela	daniela
paralele	kahilera
copa	copa
mar	mar
mar	apple
mar	mansanas
fischer	fischer
islamic	islamic
elev	pupil
elev	studyante
elev	student
elev	estudyante
bridge	tulay
posedă	angkinin
unită	united
unită	nagkakaisa
mâncare	pagkain
lorenzo	lorenzo
hardy	hardy
federale	federal
federale	pederal
extinsă	pinahabang
extinsă	pinahaba
extinsă	karugtong
extinsă	extended
extinsă	pinalawak
realizare	katuparan
realizare	nakamit
realizare	achievement
servește	naglilingkod
finanțe	pananalapi
ban	pagbawalan
venituri	kita
venituri	kita
venituri	income
planete	planets
figura	pigura
figura	personalidad
figura	figure
demisionat	tutol
blog	blog
continent	mainland
continent	kontinente
alain	alain
secretarul	sekretarya
secretarul	kalihim
parțială	partial
parțială	bahagyang
exterioare	panlabas
heavy	mabigat
forest	kagubatan
forest	gubat
densitatea	density
botez	binyagan
botez	binyag
botez	bautismo
botez	christening
indonezia	indonesia
menținut	pinananatili
soul	kaluluwa
soul	soul
coarde	string
coarde	strings
coarde	chords
animate	animated
acceptată	tinanggap
geschichte	geschichte
our	ating
our	aming
early	maagang
early	maaga
participare	paglahok
utile	makatutulong
specializată	espesyal
obiectivele	goals
bătălii	battles
nazist	nazi
șir	string
colonie	kolonya
rea	bad
rea	masamang
rea	masama
cruz	cruz
ryan	ryan
wwe	wwe
egiptul	ehipto
mori	die
mori	mamatay
mori	mamamatay
amintit	remembered
amintit	naalala
moise	moises
helin	helin
încoronat	crowned
atribuit	assigned
atribuit	kagustuhang
atribuit	itinalaga
atribuit	nakatalaga
bulevardul	boulevard
pereche	pares
marină	marine
călătorit	dumayo
călătorit	bumiyahe
nokia	nokia
înlocuite	pinagpalit
înlocuite	pinalitan
cifre	digits
cifre	digit
cifre	personalidad
rafael	raphael
rafael	rafael
tras	hinugot
implicate	involved
implicate	kasangkot
morală	moral
morală	moral
valois	valois
ville	ville
bin	bin
brazilian	brazilian
florile	bulaklak
field	patlang
field	field
field	larangan
gimnastică	gymnastics
executarea	enforcement
executarea	pagpapatupad
ieșire	output
ieșire	umalis
ieșire	lumabas
jason	jason
angiosperme	angiosperms
legende	legends
desfășurarea	paglawak
accent	accent
benin	benin
alberto	alberto
aplicate	inilapat
implicit	default
cairo	cairo
anime	anime
nassau	nassau
alcool	alak
alcool	alkohol
titus	titus
promova	itaguyod
promova	promote
promova	isulong
complexă	complex
complexă	kumplikadong
complexă	komplikadong
complexă	masalimuot
academic	akademikong
prelucrare	pinoproseso
prelucrare	pagpoproseso
prelucrare	processing
prelucrare	pagproseso
nobil	marangal
plătit	binayaran
plătit	bayad
plătit	binabayaran
kansas	kansas
marcată	minarkahan
descoperiri	discoveries
descoperiri	pagtuklas
descoperiri	pagkatuklas
fundal	background
calificare	qualification
full	busog
full	full
full	buo
full	buong
paralela	kahilera
organele	organo
organele	organs
tratează	gamutin
tratează	treat
dispută	alitan
dispută	pagtutol
lazio	lazio
fișiere	files
fișiere	file
califatul	caliphate
greșeli	pagkakamali
autonomie	autonomy
pin	pino
pin	pin
predominant	predominantly
jános	jános
reparații	repair
reparații	pagsasaayos
piciorul	hita
piciorul	binti
piciorul	leg
reluat	naipagpatuloy
romulus	romulus
groază	horror
opinie	opinyon
contrast	kaibahan
baker	baker
asasinarea	asasinasyon
salzburg	salzburg
simțit	nadama
simțit	naramdaman
server	server
aerul	hangin
aerul	himpapawid
globul	globo
globul	globe
lux	lux
lux	luho
lux	marangyang
lux	luxury
cia	cia
finalizat	nakumpleto
finalizat	natapos
ceremonia	seremonya
roberto	roberto
extern	panlabas
arii	arias
lumi	daigdig
apostol	alagad
apostol	apostol
curge	daloy
curge	umaagos
curge	lumilitaw
curge	agos
curge	umaagos
tha	tha
dezvăluie	ibunyag
dezvăluie	ilantad
dezvăluie	naglalabas
virtual	birtwal
virtual	virtual
înțelegerea	intindi
înțelegerea	unawa
echipajul	crew
riscul	panganib
asociată	nauugnay
asociată	kaugnay
asociată	iugnay
ofensiva	nakakasakit
nunta	kasal
nunta	kasalan
nunta	wedding
jefferson	jefferson
protest	protesta
minte	isip
contractul	kontrata
electoral	electoral
carter	carter
agenții	agents
recunoscute	nakakilala
recunoscute	kinikilalang
recunoscute	nakilalang
recunoscute	kinikilala
recunoscute	nakilala
politehnica	polytechnic
frecvență	dalas
frecvență	kadalasan
mont	mont
traversat	crossed
penal	kriminal
penal	penal
ochiul	mata
colonia	kolonya
recomandă	inirerekomenda
recomandă	irekomenda
feroviar	riles
învață	matutunan
învață	matuto
învață	aralan
învață	malaman
agenți	agents
transformată	transformed
verzi	berdeng
verzi	green
verzi	berde
marcă	tatak
adoptarea	adoption
harrison	harrison
dell	dell
explicat	ipinaliwanag
supremă	supreme
supremă	kataas
campbell	campbell
exprimare	pagpapahayag
exprimare	expression
concentrare	pinagtutuunan
concentrare	concentration
guvernatorul	governor
guvernatorul	gobernador
hărți	maps
hărți	mapa
minerva	minerva
fabricarea	paggawa
fabricarea	paggawa
fabricarea	manufacturing
fabricarea	pagmamanupaktura
estimată	tinatantiyang
estimată	tinatayang
four	apat
moara	mill
absența	kawalan
sărbători	pista
sărbători	holiday
sărbători	pasko
sărbători	holidays
sărbători	bakasyon
sărbători	kapaskuhan
arheologie	arkeolohiya
băile	paliguan
bord	lupon
bord	board
armele	sandata
armele	armas
armele	baril
știa	alam
prizonier	bilanggo
prizonier	preso
părinte	ama
părinte	tatay
părinte	father
părinte	magulang
tribunalul	tribunal
leu	leon
leu	leu
subțire	slim
subțire	manipis
subțire	ginhawa
subțire	payat
producătorul	tagagawa
producătorul	gumagawa
germain	germain
invers	paurong
invers	umatras
invers	reverse
invers	baliktarin
desfășurare	paglawak
capitol	chapter
capitol	kabanata
gară	estasyon
gară	station
gară	istasyon
orele	oras
tablă	tin
tablă	lata
tablă	lupon
tablă	board
metodele	pamamaraan
harold	harold
compozitorul	composer
blindate	pagsakay
blindate	armored
roy	roy
teorema	theorem
brațe	arms
brațe	armas
proceselor	proseso
părul	hair
părul	buhok
jon	jon
universale	universal
universale	unibersal
poduri	tulay
adaptat	adapted
brigadă	brigada
provizoriu	probisyonal
normale	normal
templu	templo
beneficiat	pakinabangan
beneficiat	nakinabang
consumul	consumption
consumul	paggamit
pcr	pcr
arsenal	arsenal
blocuri	blocks
achiziționat	nakuha
achiziționat	binili
executate	naisakatuparan
treizeci	tatlumpung
treizeci	medya
suburbie	naik
preferă	prefer
nobili	marangal
forțată	pinilit
forțată	sapilitang
ducat	dukado
metropolitan	metropolitan
scuze	patawad
scuze	paumanhin
iubirea	nagmahal
iubirea	love
iubirea	nagmamahal
ann	ann
talent	talent
talent	talento
salvador	salvador
cultul	kargo
cultul	kulto
low	mababang
low	mababa
low	low
grammy	grammy
nucleul	ubod
nucleul	core
astronomie	astronomiya
metalice	metallic
philadelphia	philadelphia
molotov	molotov
sony	sony
feminină	pambabae
gură	bunganga
gură	bibig
plăci	plates
plăci	plato
plăci	tiles
psihologie	sikolohiya
creator	gumawa
creator	lumikha
creator	creator
circuit	circuit
neutru	neutral
bahia	bahia
telefon	phone
telefon	telepono
telefon	telephone
telefon	telepono
controlată	kinokontrol
controlată	kontrolado
benedict	benedict
benedict	benedicto
larry	larry
copenhaga	copenhagen
lipsește	nawawala
lipsește	kulang
roland	roland
trepte	yapak
trepte	hakbang
trepte	steps
conservarea	pagaalaga
conservarea	pangangalaga
mahmud	mahmud
pictată	pininturahan
progresul	progreso
ciclu	siklo
ciclu	cycle
ciclu	ikot
rundă	round
rundă	bilog
emanuel	emanuel
junior	junior
platon	plato
arhivele	archives
metrou	subway
metrou	kalakhang
metrou	metro
vendée	vendée
vicar	vicar
einstein	einstein
prelucrarea	pinoproseso
