den	на
kriget	війна
klassen	клас
gustav	густав
gustav	гарфілд
cdt	cdt
university	університет
van	van
van	ван
van	фургон
anna	анна
fredrik	фредерік
fredrik	фредрік
fler	більше
kort	карт
kort	карти
kort	карток
kort	картки
kort	short
kort	короткий
kort	коротка
kort	скорочено
kort	коротке
kort	короткі
kort	коротко
kort	картка
kort	картку
ungern	угорщини
ungern	угорщині
ungern	угорщина
gitarr	гітару
gitarr	гітара
serie	серія
serie	серії
serie	ряд
serie	ряди
serie	послідовний
serie	серійний
serie	серія
gjort	зроблено
gjort	закінчили
gjort	виконано
gjort	готово
gjort	done
ledde	повів
ledde	led
ledde	лампочка
red	проїхав
red	їхав
guinea	гвінеї
guinea	гвінея
ecuador	еквадор
michael	михайло
michael	майкл
michael	michael
michael	михаїл
ovan	вище
rapport	повідомити
rapport	скарга
rapport	звіт
lika	однаково
lika	дорівнює
lika	рівне
kallad	назвали
kallad	викликала
kallad	називається
kallad	викликали
tycker	думаю
tycker	think
tycker	думайте
tycker	згадай
tycker	подумайте
tycker	думає
tycker	вважає
tycker	гадає
brittisk	британці
brittisk	британська
brittisk	британські
brittisk	british
brittisk	англієць
använda	користування
använda	використання
använda	використати
använda	використовувати
använda	користування
använda	використання
använda	використовується
använda	використана
använda	використані
använda	використано
fransk	френч
fransk	французька
fransk	французькою
fransk	французький
guvernementet	губернія
ungefär	приблизно
ungefär	інфо
ungefär	про
ungefär	щодо
ungefär	приблизно
tal	таль
tal	мовлення
tal	промову
tal	число
tal	кількість
tal	номер
tal	номера
tal	числа
tal	номери
tal	цифри
gäller	стосується
gäller	застосовує
gäller	застосовується
iii	ііі
iii	iii
sarajevo	сараєво
människor	людини
människor	люди
människor	народ
människor	людей
människor	люди
slutade	зупинено
slutade	зупинили
slutade	зупинився
slutade	зупинка
slutade	завершене
slutade	закінчився
slutade	закінчилась
slutade	закінчилось
slutade	завершився
world	світовий
world	світ
world	світе
world	world
august	серпні
august	серпня
august	серпень
zeeland	зеландії
zeeland	земельні
zeeland	зеландія
visar	показ
visar	дисплеї
visar	показує
visar	відображено
visar	показує
head	head
head	голова
head	голівка
flyttade	зворушений
flyttade	переїхала
flyttade	переїхали
flyttade	переїхав
nästan	майже
egna	власне
egna	власні
egna	власний
ursprungligen	спочатку
nytt	нові
nytt	нове
nytt	нова
nytt	новий
nytt	створити
brittiska	британці
brittiska	британська
brittiska	британські
brittiska	british
brittiska	англієць
etiopien	ефіопії
grande	гранде
grande	гранд
vars	чиє
vars	чиї
vars	чия
vars	чий
grottor	печер
grottor	печери
grottor	печери
christian	християни
christian	християнин
christian	крістіан
christian	християнський
christian	християнська
just	саме
labrador	лабрадор
newfoundland	ньюфаундленд
klubben	club
klubben	клуб
yta	поверхні
yta	поверхня
yta	область
yta	ділянка
yta	площа
yta	місцевість
aires	айрес
vatten	вода
vatten	водні
vatten	водяний
vatten	водяне
vatten	вод
spelare	гравця
spelare	програвач
spelare	гравець
spelare	гравців
spelare	гравці
buenos	буенос
själva	самих
själva	суспільством
andersson	андерссон
igen	знов
igen	знову
start	запустити
start	розпочати
start	старт
start	запускати
start	початок
start	почати
start	стартап
start	запуску
start	startup
start	запуск
oftast	зазвичай
oftast	здебільшого
oftast	переважно
true	істина
true	правда
richard	річард
reservoar	водосховище
berlin	берлін
byte	байтів
studerade	вчився
studerade	вивчав
studerade	вивчила
studerade	навчався
medlem	член
medlem	учасник
medlem	учасника
medlem	члена
ännu	ще
jan	ян
liten	малий
liten	малі
liten	маленькі
liten	маленька
liten	маленький
liten	маленькі
liten	маленькі
guatemala	гватемали
version	версія
information	відомості
information	інформація
guyana	гвіани
guyana	гаяни
stränder	берегах
stränder	пляжі
love	любов
love	кохаю
love	кохання
national	національна
national	націонал
national	національне
national	національний
national	національні
