que	toga
kennedy	kennedy
tinguin	imaju
turons	brdima
turons	brda
turons	hills
galeries	galerijama
activista	aktiviste
activista	aktivistkinja
prado	prado
parker	parker
toni	toni
sessions	sjednica
concloure	zaključiti
mongols	mongoli
governadors	guverneri
copenhaguen	kopenhagen
veí	komšija
veí	susjeda
veí	susjeda
mariano	mariano
fabricant	proizvođač
contenir	sadrže
incident	incident
pàtria	domovina
pàtria	fatherland
elizabeth	elizabeta
elizabeth	elizabeth
enzim	enzim
mental	mentalne
mental	mentalno
mental	duševna
edificació	zgrada
despeses	izdataka
despeses	troškovi
religions	religija
opinions	feedback
cria	uzgojem
corredor	koridor
publi	publije
prosa	proza
contaminació	zagađenje
contaminació	zagađenost
necessàries	neophodni
necessàries	neophodno
necessàries	neophodna
necessàries	neophodan
necessàries	neophodnih
necessàries	neophodnu
creences	uvjerenja
creences	vjerovanja
colonització	kolonizacija
bàsiques	basic
codis	kodovi
destinació	odredište
destinació	destinacija
destinació	destiny
destinació	sudbina
destinació	sudbinu
assistent	pomoćnik
assistent	asistenta
assistent	asistent
assistent	čarobnjak
assistent	čarobnjaka
líbia	libija
osca	huesca
malàisia	malezija
ottawa	ottawa
minut	minuta
psc	psc
bailey	bailey
catorze	četrnaest
maurici	mauricijusa
cròniques	hronika
cròniques	bilježe
suite	apartman
gra	žita
gra	zrno
alumini	aluminij
alumini	aluminijum
alumini	aluminijuma
fide	fide
xifres	cifre
wolfgang	wolfgang
rics	bogata
rics	bogato
rics	bogati
rics	bogatim
rics	bogat
foix	foixa
reforçar	ojačati
cross	krst
escorça	kora
liu	liu
enregistrament	snimanje
evangeli	evanđelje
flauta	flauta
transcripció	transkripcija
transcripció	transcript
pacient	pacijent
sibèria	sibira
ivori	slonovače
arnold	arnold
salvatge	divljeg
salvatge	divlji
salvatge	wild
salvatge	divlja
diplomàtic	diplomata
mexicana	mexicana
weber	weber
cinturó	pojas
plats	jela
bassa	splav
comitès	komiteti
test	test
party	stranka
party	partija
infraordo	infraordo
sisena	šesti
sisena	šestom
nebraska	nebraska
flamenc	flamenko
flamenc	flamanski
extracció	izvlačenje
varsòvia	varšava
down	down
down	oboren
down	dole
mercuri	merkur
teula	teja
personalment	lično
mèdica	medicinska
mèdica	medicinski
mèdica	medical
cabal	protoka
cabal	protok
cabal	flow
cabal	strujanje
cabal	teku
about	oko
ordenació	sortiranje
cartago	kartaga
setè	sedma
setè	sedmi
oposat	suprotnost
oposat	suprotna
oposat	suprotnim
oposat	suprotno
hàbitats	staništa
sinònim	synonym
castillo	castillo
parells	pari
endèmica	endemska
fra	fra
puc	puc
rao	rao
sentiments	osećanja
sentiments	osjećanja
acceptat	prihvatio
acceptat	prihvaćena
acceptat	primljeni
acceptat	primljen
acceptat	prihvatili
prim	prim
avançada	naprednim
avançada	napredna
estretament	usko
sòls	kata
sòls	spratova
discussions	diskusija
vides	živi
vides	živote
expedicions	ekspedicije
primo	primo
finançament	finansiranje
finançament	sredstva
finançament	finansiranje
plom	olova
plom	olovo
cota	kota
ment	um
zuric	zürich
zuric	cirih
zuric	zürich
fotògraf	fotografa
canviant	mijenja
disney	disney
wii	wii
òptica	optika
penal	krivično
newton	njutn
newton	newton
estrany	čudno
hamilton	hamilton
líban	liban
polar	polarne
hammond	hammond
murray	murray
consolidar	konsolidaciju
blog	blog
cereals	žitarice
pitjor	najgori
pitjor	najgore
traductor	prevodilac
emirat	emirate
aleksandr	aleksandr
lleuger	blagi
lleuger	blagog
lleuger	lagan
resident	stanovnik
jugat	igrala
jugat	odigrana
jugat	igrao
jugat	svirao
jugat	odigrano
jugat	odigrali
bolonya	bologna
emmagatzematge	skladištenje
emmagatzematge	skladište
militants	ateiste
militants	militanata
saturn	saturn
toca	tap
uicn	iucn
funcional	funkcionalna
verb	glagoli
sport	sport
renom	poznati
temporalment	privremeno
assessor	savjetnik
formatge	sir
shakespeare	shakespeare
cridat	protestirajući
cridat	nazvana
cridat	zvao
cridat	nazvan
cridat	pozvala
tenerife	tenerife
quebec	québec
ciceró	ciceron
sencer	cijela
sencer	čitava
citar	navode
franklin	franklin
bombardeig	bombardovanje
ducs	dukes
stuttgart	stuttgart
classificats	klasificirane
classificats	klasifikovan
jonathan	jonathan
campus	kampus
vector	vektor
aixecament	dizanje
algorisme	algoritam
metre	metar
metre	metra
abraham	ibrahim
abraham	abraham
abraham	ibrahima
poètica	poetsko
duran	duran
pen	pen
pen	pero
pen	hemijsku
hola	alo
hola	halo
plenament	potpuno
primitiu	primitivno
parents	rodbina
sigles	akronim
redueix	smanjuje
socks	čarape
malalt	oboljele
beethoven	beethoven
creença	vjerovanje
creença	vjerovanja
grant	grant
athletic	atletski
athletic	athletic
avantatges	prednosti
avantatges	pros
utah	utah
defensors	branioci
ross	ros
ross	ross
molina	molina
cotó	pamuk
emplaçament	plasman
emplaçament	lokacija
sporting	sporting
sporting	sportskim
sporting	sportski
sporting	sportskom
sporting	sportska
antena	antenna
apple	jabuka
crèdits	kredita
crèdits	krediti
gerard	gerard
stanley	stanley
seda	svile
superfamilia	superfamilia
creats	kreirana
creats	stvoreno
creats	stvorena
creats	stvoren
creats	stvorio
panorama	panorama
connecta	povezivanje
connecta	povezivati
connecta	povezati
connecta	povezivanja
bombes	pumpe
bombes	bombe
faraó	faraon
calci	kalcij
dissabte	subota
lectors	čitaocima
academia	akademija
bec	bec
bec	kljun
adequada	adekvatnih
adequada	adekvatno
hispània	hispania
aguilar	aguilar
estònia	estonija
territorials	teritorijalnoj
territorials	teritorijalni
territorials	teritorijalna
territorials	teritorijalne
quelcom	nešto
notació	notacija
clark	clark
nitrogen	dušik
main	glavne
main	glavna
main	glavno
main	glavni
kelly	kelly
botànica	botanika
reflexió	odraz
pasqua	pesah
màrtirs	šehida
cnt	cnt
escenaris	scenarija
oberts	otvorene
oberts	otvorena
oberts	otvoren
oberts	otvoreno
oberts	open
requisits	zahtjevi
convergència	konvergencija
convergència	konvergencije
convergència	približavanja
rebuig	odbacivanje
rebuig	odbijanje
corneli	kornelije
hermann	hermann
opus	opus
protestes	proteste
protestes	protesti
regulació	propis
simultàniament	istovremeno
pequín	peking
realisme	realizam
benjamin	benjamin
convidat	gost
lincoln	lincoln
lincoln	linkoln
somàlia	somalija
defecte	defekt
lleialtat	odanost
lleialtat	lojalnost
demòcrata	demokrata
issn	issn
matèries	materijale
matèries	materijalima
matèries	materijala
matèries	materijali
periodistes	novinara
periodistes	novinari
germain	germain
córdoba	córdoba
armeni	armenski
soroll	buke
off	off
off	sa
armament	naoružanju
mel	med
morgan	morgan
planificació	planiranja
planificació	planiranje
islàndia	island
perfecte	savršen
perfecte	savršena
charlie	charlie
armat	naoružani
armat	oružane
guy	tip
localitzat	localised
localitzat	localized
kim	kim
queensland	queensland
documentals	dokumentaraca
discs	diskovi
considerades	smatran
adquirit	stečena
adquirit	stekla
mots	mots
protesta	protest
noruec	norveški
rarament	rijetko
negatiu	negativan
negatiu	negativne
negatiu	negativni
negatiu	negativno
meta	meta
extrema	ekstremni
extrema	krajnjem
extrema	ekstremne
extrema	ekstremnim
ahmed	ahmed
islàmic	islamski
islàmic	islamska
filial	podružnica
míssils	rakete
míssils	projektila
míssils	projektile
som	som
glòria	gloria
glòria	slava
bloqueig	brava
portaven	nosio
assolit	postigli
assolit	postignutim
camperols	seljaci
gràfics	grafika
constants	konstanta
astrònom	astronom
ambiental	okoliša
ambiental	ekološke
helena	helena
europe	evropa
respon	odgovor
für	für
pins	pines
eta	eta
recollida	prihvat
recollida	zbirka
recollida	kolekcija
recollida	collection
trastorns	poremećaji
ghana	gana
alex	alex
lanka	lanke
lanka	lanka
canadenc	kanadski
físics	fizičara
utilitat	komunalne
dell	dell
estàndards	standardi
estàndards	standarde
estàndards	standarda
orelles	uši
restaurat	obnovljena
positiva	pozitivna
positiva	pozitivan
positiva	pozitivne
positiva	pozitivni
norman	norman
norman	normana
establint	ustanovljavanje
establint	uspostavljanje
establint	uspostavljanju
establint	zasnivanje
malalts	oboljele
fina	fina
fina	tanke
càmeres	kamere
trio	trio
iemen	jemen
divendres	petak
aproximada	fuzzy
circ	cirkus
corpus	corpus
islàmica	islamski
islàmica	islamska
potent	moćna
potent	moćan
creta	kreta
garona	garonne
influenciat	uticala
influenciat	uticali
influenciat	uticao
àrbitre	sudija
visibles	vidljiv
visibles	vidljiva
visibles	vidljivi
visibles	vidljivo
amiga	amiga
conductor	vozač
conductor	vozača
volcà	vulkan
ferides	rane
ferides	rana
intèrpret	prevodilac
divina	divina
ltd	ltd
tribú	tribune
determina	određuje
orbital	orbitalni
orbital	orbitalnim
combina	kombinuje
combina	objedinjuje
realitzant	nastupa
suspensió	obustave
alsàcia	alsace
alternatiu	alternativna
alternatiu	alternativa
governants	vladari
nevada	nevada
toronto	toronto
escollida	odabrane
escollida	izabrao
escollida	izabranim
analitzar	analiziraju
analitzar	analizira
leo	lav
leo	leo
robin	robin
coet	raketa
abundants	obilne
accent	akcenat
controvèrsia	kontroverza
controvèrsia	kontroverzu
controvèrsia	kontroverze
controvèrsia	spor
focus	fokusu
focus	fokus
emperadriu	carica
pura	čisti
pura	čisto
pura	čista
queen	queen
queen	kraljica
lesió	povrede
lesió	povreda
roland	roland
operador	operatora
operador	operater
simó	simon
crim	kriminal
dionís	dionis
dionís	dionizije
sans	sans
mite	mit
mer	mer
adonar	shvatio
enzims	enzime
enzims	enzima
enzims	enzimi
inspecció	inspekcija
barroca	barok
productors	proizvođača
zeus	zeus
suárez	suarez
directes	direktni
directes	direktna
directes	direktan
frases	fraze
frases	rečenica
frases	presude
frases	rečenice
estel	zvijezda
barbara	barbara
requereixen	zahtijevaju
acceptació	prihvatanje
mari	mari
plàstic	plastika
malament	krivo
malament	wrong
malament	pogrešan
malament	pogrešno
donald	donald
enfocament	pristup
enfocament	pristupom
enfocament	pristupu
enfocament	prilaz
expressions	izrazi
tanzània	tanzaniji
extremadura	extremadura
guanyadora	pobjednik
núvols	oblaka
núvols	oblaci
núvols	oblacima
núvols	oblake
dewey	dewey
telescopi	teleskop
dissenyada	dizajniran
pròleg	uvod
pròleg	prolog
zhang	zhang
bros	bros
dimitir	ostavku
conselleria	savjetovanje
útils	korisni
profundament	duboko
bengala	bengala
reconeguts	priznat
convencional	konvencionalna
consideració	razmatranje
procediments	procedura
procediments	procedure
gradualment	postepeno
pobre	loše
pobre	siromašni
pobre	siromašnih
fantasia	fantastika
mongòlia	mongolija
prohibició	prohibicije
adquisició	sticanja
optar	opt
restaurada	obnovljena
quins	što
extra	dodatni
interpretacions	interpretacija
interpretacions	tumačenja
cable	žica
cable	kabla
afrique	afrique
especialitat	specijalitet
barres	barovima
barres	poluge
músculs	mišići
músculs	mišićima
músculs	mišiće
lunar	lunarnog
lunar	lunar
mons	mons
lesions	povrede
lesions	povredama
dominació	dominacija
abc	abc
educatiu	obrazovna
garrigues	garrigues
automàticament	automatski
radicals	radikali
johnny	johnny
capacitats	kapacitete
dissenyador	dizajner
asteroide	asteroidi
beat	pobijedio
beat	pobedi
elena	elena
roberts	roberts
porc	svinju
solidaritat	solidarnost
solidaritat	solidarnosti
kevin	kevin
innovació	inovacija
secretaria	sekretarijat
legals	legalno
legals	pravna
legals	pravne
legals	pravni
legals	pravnih
barca	barka
barca	barca
roy	roy
roy	roj
complexes	kompleksan
complexes	kompleks
complexes	kompleksna
nois	momci
nois	boys
nois	dječaci
nois	tipovi
atemptat	atentat
dictador	diktator
wang	wang
disciplines	disciplinama
presos	zarobljenike
presos	zatvorenici
preguntes	pitanja
nena	nena
domènec	dominic
teu	tvoje
teu	tvoj
hessen	hesse
afectat	zainteresovanim
afectat	zabrinut
afectat	zabrinuta
regularment	redovno
avançat	naprednim
avançat	napredna
alessandro	alessandro
extens	obimna
neteja	jasni
neteja	jasnih
neteja	jasno
neteja	jasna
neteja	jasan
neteja	čišćenje
jules	jules
disposats	voljni
disposats	voljne
jaime	jaime
supervivents	preživeli
malik	malik
galàxia	galaksija
complexitat	kompleksnosti
biografies	biographies
cremar	burn
culpa	krivice
culpa	krivicu
sodi	natrijum
sodi	natrij
barret	hat
barret	šešir
unión	unión
forestal	šumarstva
elx	elche
níger	niger
nepal	nepala
processament	obrade
processament	obradu
processament	obradi
estimat	loved
giacomo	giacomo
financer	finansijski
soci	partnera
soci	partner
like	kao
like	like
comparteix	podijeli
sabia	znao
sabia	znali
sabia	poznavao
sabia	poznavali
romanès	rumunski
esparta	sparta
fongs	gljivice
renovar	obnavljanja
johannes	johannes
economista	ekonomista
rossini	rossini
seguí	praćen
seguí	slijede
seguí	slijedili
cantants	pjevači
cantants	pjevača
traïció	izdaju
paco	paco
estrictament	strogo
leftarm	leftarm
censura	cenzura
combustió	sagorijevanje
koch	koch
comprensió	shvatanje
comprensió	razumijevanje
seqüències	sekvenci
investigar	istragu
pantà	močvara
pantà	marsh
revelar	otkrivaju
revelar	otkriti
revelar	otkrije
fitxers	datoteka
mit	mit
fortaleses	tvrđave
serrano	serrano
taxes	naknada
taxes	naknade
txec	češki
modernisme	modernizam
serres	serres
aïllat	izolovano
aïllat	izolirani
aïllat	izolovana
rehabilitació	obnovu
veient	posmatra
veient	posmatranje
veient	posmatrao
immigració	imigracija
hab	viv
tracte	sporazum
tracte	dogovorom
tracte	deal
tracte	dogovor
protestant	protestant
partidari	pristalica
partidari	pomagač
festivals	festivali
festivals	festivalima
minor	manja
jutges	sudaca
jutges	sudije
jutges	suci
montana	montana
mercaderies	dobara
mercaderies	robu
mercaderies	roba
mercaderies	teretni
filip	filip
ions	iona
avís	upozorenje
avís	upozoravajući
avís	upozorenja
filologia	filologija
alice	alice
melodia	melodija
elèctrics	električne
elèctrics	električna
elèctrics	električni
frederick	fridrik
frederick	frederick
frederick	frederik
hemisferi	hemisfera
hemisferi	hemisferu
vera	vera
vera	veri
ruptura	raspada
costos	košta
costos	troškovi
infraestructures	infrastruktura
facebook	facebook
veïna	susjeda
sanç	sancho
decidit	odlučili
decidit	odlučilo
decidit	odlučila
decidit	odlučio
normals	normalno
normals	normalan
normals	normalni
normals	normalne
normals	normalna
campana	bell
félix	félix
havana	havana
teòric	teoretski
teòric	teorijska
rec	rec
centenari	centenary
kilòmetres	miles
kilòmetres	milja
kilòmetres	km
kilòmetres	kilometara
artístics	umjetnička
artístics	umjetničko
artístics	umjetničkim
artístics	umjetnički
secrets	tajne
secrets	tajni
doctoral	doktorsku
steven	steven
pesta	kuge
pesta	kuga
playstation	playstation
excés	višak
four	četiri
guanyadors	pobjednici
fifa	fifa
literàries	književni
literàries	književna
drogues	droga
wright	wright
wright	rajt
tanc	tenk
deute	duga
deute	dug
percepció	percepcija
moll	pier
silenci	tišina
fuster	carpenter
fletxa	strela
gibraltar	gibraltara
intens	intenzivne
intens	intenzivan
soiuz	soyuz
dubtes	sumnja
dubtes	sumnje
telèfon	telefon
telèfon	telefon
unificació	ujedinjenje
bad	loše
bad	bad
bad	loš
miranda	miranda
esperanto	esperanto
gravació	snimanje
anime	anime
diagnòstic	dijagnostika
infantesa	djetinjstvo
decorat	ukrašen
tim	tim
restants	preostali
restants	preostalih
restants	preostala
restants	preostale
nas	nos
úniques	jedinstveni
úniques	jedinstveno
úniques	jedinstven
úniques	jedinstvena
gijón	gijón
armats	naoružani
armats	oružane
canceller	kancelara
canceller	kancelar
canceller	kancelarka
observat	posmatrala
observat	posmatrao
expert	stručna
expert	ekspertni
expert	stručni
expert	stručnjak
expert	ekspert
perduda	izgubljeni
perduda	izgubila
perduda	izgubljena
perduda	izgubili
perduda	izgubio
emperadors	careva
emperadors	carevi
canta	pjeva
andy	andy
regnar	bizantski
boys	momci
boys	boys
boys	dječaci
ventura	ventura
distingeix	razlikuje
mancomunitat	commonwealth
diòxid	dioksid
diana	diana
heretar	naslijediti
dresden	drezden
tetra	tetra
augusta	augusta
socialisme	socijalizam
corporació	korporacija
cervesa	pivo
churchill	churchill
fugida	bijeg
fugida	pobjegne
eslovènia	slovenija
alto	alto
breument	nakratko
gaspar	gaspar
tragèdia	tragedija
serp	zmija
casino	kazino
paula	paula
riga	rigi
morera	morera
albània	albanija
fals	lažnih
fals	lažna
fals	lažne
fals	lažni
fals	lažno
semi	polufinale
constantment	neprekidno
constantment	stalno
casanova	casanova
nueva	nueva
fracció	razlomak
miami	miami
modificat	modificirana
modificat	modifikovan
investigador	istraživač
ocasionalment	povremeno
rescat	spašavanja
rescat	spašavanje
crims	zločini
crims	zločine
restriccions	ograničenjima
restriccions	ograničenja
restriccions	ograničenja
tours	ture
guadalajara	guadalajara
teclat	tastatura
alfredo	alfredo
ses	ses
mus	mus
sensibilitat	osjetljivost
kentucky	kentucky
abundància	obilja
sergio	sergio
atacat	napali
atacat	napao
tràfic	saobraćaj
clínica	klinika
cervantes	cervantes
ian	ian
bus	autobus
fabricants	proizvođači
walker	walker
sar	sar
calç	lime
julia	julia
julia	julija
clergat	sveštenstvo
office	ured
office	office
office	kancelarija
fisiologia	fiziologija
llacuna	laguna
crani	lobanja
inspector	inspektor
senzills	singl
xoc	šok
influït	uticala
influït	uticali
influït	uticao
proclamació	proglas
proclamació	proglašenja
teodor	theodore
teodor	teodor
fèlix	felix
parr	parr
menezes	menezes
càstig	kaznu
càstig	kazna
forçar	primorava
linux	linux
discorre	traje
discorre	teče
elit	elita
magatzem	skladište
targeta	karta
targeta	kartica
superficial	plitkih
acceptada	prihvatio
acceptada	prihvaćena
acceptada	primljeni
acceptada	primljen
acceptada	prihvatili
ira	ira
romanticisme	romantizam
coincideix	mečevi
coincideix	mečevima
coincideix	mečeva
coincideix	mečeve
subjectes	subjekat
subjectes	subjekt
conspiració	zavjere
conspiració	zavjera
profeta	prorok
profeta	vjerovjesnik
profeta	vjerovjesnika
profeta	poslanik
fibres	vlakana
fibres	vlakna
arn	rnk
zaragoza	zaragoza
rioja	rioja
legend	legenda
cessió	zadatak
componen	sastavi
emma	ema
emma	emma
ferrocarrils	željeznice
ferrocarrils	željeznica
privats	privatno
privats	privatne
privats	privatni
privats	privatna
ingrés	prihod
envia	poslati
envia	šalju
envia	send
neutral	neutral
adopció	usvajanje
pasta	pasta
carreres	karijere
biscaia	biskajskog
corall	koralno
corall	korala
corall	koralni
explorador	scout
explorador	istraživač
explorador	explorer
promogut	unaprijeđen
mural	mural
louvre	louvre
converses	razgovori
plató	platon
representats	zastupljena
representats	predstavljao
representats	predstavljena
tensions	tenzija
plataformes	platformi
identifica	identificira
earth	zemlja
àlgebra	algebra
carter	carter
enterrament	sahrane
enterrament	ukop
rodrigo	rodrigo
michigan	michigan
kazakhstan	kazahstan
esquerres	ljevičarske
girar	rotate
miss	mis
miss	miss
diagonal	diagonal
degradació	degradacija
afectats	pogođeni
afectats	pogođenih
afectats	pogođena
afectats	uticalo
desenvolupant	razvijao
desenvolupant	razvija
cantata	kantata
emergència	vanredna
aplicada	primjenjuju
aplicada	primijenjena
sarah	sarah
sarah	sara
canya	cane
misteri	misterija
notablement	uveliko
campbell	campbell
wolf	wolf
wolf	vuk
wolf	vuka
aïllament	izolacija
aïllament	izolaciju
aïllament	izolacije
faune	faun
reforços	pojačanja
estudiat	studirao
estudiat	proučili
estudiat	učio
estudiat	proučen
estudiat	proučavao
estudiat	proučio
pur	čisti
pur	čisto
pur	čista
marcador	scoreboard
bissau	bisao
herois	heroji
partícula	čestice
partícula	čestica
miracle	čudo
miracle	miracle
nerviós	nervni
segment	segment
violoncel	violončelo
premier	premier
premier	premijer
febre	groznica
abasta	pokriva
abasta	obuhvata
treva	primirje
tortuga	kornjača
irregulars	nepravilna
pan	pan
comissions	komiteti
rebutjat	odbio
rebutjat	odbacila
virginia	virginia
fils	threads
benito	benito
gaèlic	galski
confirmat	potvrdila
confirmat	potvrdio
confirmat	potvrđeno
txecoslovàquia	čehoslovačka
prefecte	prefekt
troballes	nalaze
troballes	nalazima
troballes	nalazi
conjunta	zajedničke
farina	brašna
nicaragua	nikaragve
limitar	ograničava
limitar	ograničavanja
atracció	atrakcija
atracció	privlačnost
atracció	atrakciju
detecció	detekciju
salomó	sulejman
subministrament	snabdijevanje
presentada	podnijela
vladímir	vladimir
borneo	borneo
nus	čvor
formigó	beton
fem	fem
cirurgia	hirurgija
semblança	sličnost
enderrocar	zbacivanja
lenin	lenjin
fibra	fiber
fibra	vlakna
aficionats	amateri
aficionats	amatere
ètica	etika
geogràfic	geografske
mou	move
mou	potez
mou	pokret
àrtic	arktik
agafa	grab
mirall	ogledalo
güell	güell
essencials	suštinska
essencials	osnovni
vacances	odmor
vacances	praznici
vacances	praznike
vacances	praznika
estratègica	strateške
estratègica	strateška
estratègica	strateški
interval	domet
interval	dometa
interval	interval
brandenburg	brandenburg
vitamina	vitamini
amenaces	prijetnje
amenaces	prijetnjama
amenaces	prijetnji
ideals	ideale
ideals	idealan
ideals	idealni
preocupació	zabrinutosti
preocupació	zabrinutost
rendició	predaju
rendició	>>
rendició	predaja
alcalá	alcalá
nomenclatura	nomenklatura
lambert	lambert
reich	rajh
reich	rajha
arxiduc	nadvojvoda
cannes	kanu
cannes	kanski
recepció	prijem
punk	pank
aristòtil	aristotel
glucosa	glukoza
parlava	govorio
parlava	razgovarao
llombardia	lombardija
òxid	oksidi
esculls	reefs
entertainment	zabava
transports	transport
ocean	okean
tons	tonova
provocat	izazvale
provocat	izazvao
inclusió	uključenje
auto	auto
cabra	koza
percussió	udaraljke
polonesos	poljaci
badajoz	badajoz
oise	oise
celta	celta
celta	celtic
preparat	spremno
preparat	spreman
preparat	spremni
empleats	uposlenici
supressió	delecija
supressió	otklanjanje
supressió	uklanjanje
entén	razumije
declara	proglasi
benestar	wellness
benestar	dobrobiti
serbi	srpski
eficàcia	djelotvornost
oració	namaz
oració	molitva
raf	raf
vores	rubovima
vores	granica
acadèmica	akademik
acadèmica	akademska
acadèmica	akademske
fruites	voće
fruites	plod
mirant	posmatra
mirant	posmatranje
mirant	posmatrao
domenico	domenico
álvaro	álvaro
giorgio	giorgio
tria	odabrao
tria	biraju
tria	birati
tria	izabere
tria	izabrao
tèrmica	toplotna
tèrmica	toplotne
tèrmica	toplotno
aiguamolls	močvara
babilònia	babilon
matemàtics	matematičari
matemàtics	matematičara
progressista	progresivni
adjunt	pripajanje
adjunt	zamjenik
distingit	istaknuti
subministraments	zalihe
subministraments	zaliha
subministraments	opskrbljuje
subministraments	namirnica
públicament	javno
nick	nik
nick	nick
terol	teruel
patit	pretrpjela
pescadors	ribari
submarins	podmornice
pelatge	krzno
paixà	paša
angelo	angelo
más	más
liverpool	liverpool
ritual	ritualnim
bernardo	bernardo
varien	variraju
inventor	pronalazač
demetri	demetrius
esborrat	deleted
nominada	nominovan
màgia	sihr
gold	zlato
políticament	politički
cape	rt
prohibit	zabranjeno
prohibit	zabranjeno
pateix	pati
alternatives	alternative
alternatives	alternativa
excepcional	izuzetnim
excepcional	izuzetne
excepcional	izuzetno
excepcional	izuzetan
cims	peaks
cims	vrhova
comes	commas
agustín	agustín
bielorússia	bjelorusija
freqüències	frekvencije
coronació	krunisanje
maquinària	mašinerija
causat	izazvalo
causat	uzrokovala
causat	uzrokovane
causat	izazvao
causat	izazvala
rahman	rahman
stuart	stuart
gary	gary
jimmy	jimmy
compositae	compositae
donacions	donacija
donacions	donacije
nana	nana
sebastian	sebastian
emblema	amblem
diable	šejtan
papua	papua
public	javni
public	javnost
public	javna
public	javno
min	min
herbes	bilje
herbes	bilja
habitat	naseljeno
conveni	konvenciji
conveni	konvencija
conveni	konvenciju
cicles	ciklusi
cicles	ciklusa
llana	vuna
madison	madison
presidencial	predsjednički
interessat	zainteresovani
interessat	zainteresovan
interessat	zainteresiran
interessat	zainteresovana
interessat	zainteresirani
interessat	zainteresovane
potter	potter
oxidació	oksidacije
filtre	filter
wild	divljeg
wild	divlji
wild	wild
wild	divlja
nominat	nominovan
presidencials	predsjednički
introdueix	ući
alvèrnia	auvergne
assumpció	pretpostavka
crèdit	kredit
étienne	étienne
lluitant	bori
lluitant	bori
française	française
maons	cigli
assoleix	dostiže
assoleix	dostigne
urani	uranij
derivades	derivati
barry	barry
àguila	orao
disposat	voljni
disposat	voljne
massacre	masakr
stewart	stewart
llotja	aukciji
llotja	aukcija
efectivament	zaista
place	mjesto
vázquez	vasquez
vázquez	vázquez
sever	severus
existien	postojala
existien	postojalo
existien	postojao
existien	postojale
automàtica	auto
automàtica	automatsko
moçambic	mozambik
descobriments	otkrića
jurídic	legalno
jurídic	pravna
jurídic	pravne
jurídic	pravni
jurídic	pravnih
ampliat	proširili
ampliat	proširena
absorció	apsorpcije
embassament	reservoir
augmentant	povećava
augmentant	povećanju
instància	primjer
château	château
núvol	oblak
pèls	vlasi
sacrifici	žrtvuje
hèrcules	herkules
atleta	sportista
sanitat	zdravlje
capturats	zarobili
capturats	uhvaćeni
lloret	lloret
leone	leone
official	zvanična
official	zvaničnik
official	zvanične
official	zvanični
official	službeni
marcus	marcus
beca	stipendiju
beca	stipendija
alimenta	hrani
avantpassats	preci
bonaparte	bonaparte
dimissió	ostavke
dimissió	ostavku
dimissió	ostavka
cames	noge
superat	usvojen
jon	jon
hereus	nasljeđuju
enregistraments	snimci
euro	euro
armenis	armenaca
muntar	rastućim
prince	princ
prince	prince
holstein	holstein
fila	redom
connexions	veze
dignitat	dostojanstvo
flores	floresko
fetge	jetra
marx	marksa
marx	marx
jerarquia	hijerarhija
leonard	leonard
collins	collins
urbanisme	urbanizam
escrivint	pisanje
danubi	dunav
aplicat	primjenjuju
aplicat	primijenjena
paquets	paketi
caixes	kutije
caixes	kutija
lentament	polako
thys	thys
suplement	dodatak
filadèlfia	philadelphia
especialistes	specijalisti
hardy	hardy
hudson	hudson
amir	amir
infraestructura	infrastruktura
olor	miris
olor	miris
watson	watson
prix	prix
holandès	holandski
estrenat	objavljeni
estrenat	pušten
estrenat	pušteni
harris	haris
harris	harris
mortal	smrtonosnih
mortal	smrtonosno
mortal	smrtne
servit	služio
insígnia	insignia
elionor	eleanor
gal	gal
chen	cen
trans	trans
anunci	hadis
exposat	izložena
exposat	izloženi
exposat	izložen
dilluns	ponedjeljak
editada	sare
examen	ispit
examen	ispitu
rudolf	rudolf
mèdici	medici
nicolás	nicolás
viscut	živjela
viscut	živjeli
viscut	živio
cama	nogu
cama	noga
paquet	paket
transforma	transformacija
transforma	transformiše
morfologia	morfologija
bru	bru
èmfasi	naglasak
tierra	tierra
autopista	autoput
rebuda	primio
rebuda	dobio
rebuda	dobila
bonet	bonet
huracà	uragan
margaret	margaret
desastre	katastrofe
desastre	katastrofa
protector	zaštitnik
protector	zaštitnika
estructural	strukturalne
estructural	strukturalnih
estructural	strukturnih
defensiva	odbrambene
defensiva	odbrambena
entrat	ušla
entrat	ušli
entrat	ušao
sensible	osjetljivih
sensible	osjetljiv
criminal	krivično
warner	warner
humits	vlažne
bank	banka
essència	suštinu
essència	suštini
essència	srž
vectors	vektore
gustav	gustav
decorats	ukrašen
fans	navijači
fans	navijača
domina	dominira
julien	julien
josef	josef
bas	bas
esclau	rob
tebes	thebes
hms	hms
ajudat	pomogla
ajudat	pomogao
setena	sedma
setena	sedmi
maduresa	zrelost
schmidt	schmidt
condemna	osude
condemna	osudi
condemna	osuđuje
anatòlia	anadolija
