que	toga
seguridad	bezbjednosti
seguridad	sigurnost
administración	admin
administración	menadžment
administración	uprava
administración	administracija
empresas	preduzeća
empresas	kompanije
empresas	preduzeća
mercado	mercado
mercado	pijaci
mercado	tržište
mercado	tržišta
gonzález	gonzalez
gonzález	gonzales
gonzález	gonzález
lucha	hrvanje
lucha	bori
lucha	borba
estructura	struktura
estructura	strukturi
estructura	strukture
jesús	isus
ocupación	okupacije
ocupación	okupacija
cet	cet
nacido	born
nacido	rođen
nacido	rođena
nacido	rođeni
enrique	henri
enrique	enrique
enrique	hari
enrique	harry
enrique	henri
enrique	henry
literatura	književnost
católica	katolici
católica	katolički
católica	katolička
católica	katolik
armas	oružje
armas	oružje
armas	oružja
armas	puške
armas	oružje
armas	guns
energía	energija
idioma	jezik
valencia	valencia
cabeza	glava
cabeza	glava
gobernador	guverner
cuyo	cije
geográfica	geografske
geográfica	geografska
geográfica	geografski
córdoba	córdoba
córdoba	cordova
córdoba	kordobi
mes	mjesec
situado	lociran
situado	smještena
diferencia	razlika
objetivo	meta
objetivo	cilj
objetivo	objektivan
objetivo	gol
objetivo	cilj
ruta	put
ruta	ruta
ruta	rute
economía	ekonomija
economía	privreda
histórico	historijsko
histórico	historijski
histórico	istorijski
histórico	historijska
histórico	historijsko
histórico	historijski
india	indijska
india	indijanac
india	indijski
india	indija
flores	cvijeća
flores	flowers
flores	cvijeće
flores	cvijet
flores	floresko
visita	posjetu
visita	posjeta
conde	računaju
conde	grof
conde	broji
conde	earl
conde	conde
fase	faze
fase	faza
william	william
william	vilim
resultados	rezultati
niños	deca
niños	djeca
niños	djece
niños	djecu
niños	djeca
tales	takva
tales	takvih
tales	takve
tales	takav
tales	priče
https	https
pequeña	male
pequeña	mali
pequeña	malu
pequeña	malo
pequeña	mali
pequeña	mala
presenta	predstavlja
campaña	kampanja
campaña	kampanje
campaña	kampanji
campaña	kampanja
campaña	kampanju
dar	daj
dar	dati
dar	dajte
fernández	thompson
fernández	fernández
fernández	fernandez
fernández	thomson
colegio	škola
colegio	fakultet
colegio	koledž
occidental	zapadu
occidental	zapad
occidental	zapadu
occidental	zapadna
occidental	zapadnim
occidental	zapadne
occidental	zapadni
aproximadamente	približnu
aproximadamente	približno
aproximadamente	približno
ocasiones	prilikama
ocasiones	navrata
tropas	trupe
tropas	trupa
sección	odeljak
sección	sekcija
presencia	prisustvo
permite	omogućava
permite	dozvole
sentido	čulo
uruguay	urugvajska
uruguay	urugvaj
ficha	tab
top	top
siete	sedam
ets	std
ets	polnih
animales	životinje
animales	životinje
animales	ljubimce
esposa	supruga
esposa	žena
ríos	rios
ríos	ríos
ríos	rijekama
catalina	katherine
catalina	catalina
catalina	catherine
catalina	katarina
may	maj
murió	poginuo
murió	umro
murió	umrlo
murió	umrla
realizar	izvode
realizar	nastupa
bar	bar
medalla	medalja
medalla	medalju
función	funkcija
usuarios	korisnici
usuarios	korisnika
usuarios	korisnički
usuarios	korisnik
programas	programima
programas	programi
programas	programima
programas	programi
des	des
calidad	kvalitet
calidad	kvaliteta
artistas	umjetnik
artistas	izvođači
artistas	umjetnici
similar	slični
similar	slične
similar	sličan
similar	slična
similar	sličnim
nuestra	naše
nuestra	naša
nuestra	naš
nuestra	naše
nuestra	naša
nuestra	nase
nuestra	nuestra
independencia	nezavisnost
buena	buena
buena	dobro
buena	dobar
buena	dobre
sistemas	sistemi
significa	znači
paul	paul
virgen	virgin
virgen	djevice
virgen	djevica
virgen	madonna
transporte	prijevoz
transporte	prevoz
transporte	transport
transporte	transport
pueblos	gradove
pueblos	gradova
pueblos	gradovima
pueblos	sela
pueblos	selima
pueblos	narodi
rodríguez	rodriguez
rodríguez	rodríguez
coordenadas	koordinaciju
coordenadas	koordinate
vol	vol
valor	hrabrost
valor	vrijednost
internacionales	međunarodno
internacionales	međunarodni
internacionales	international
unidad	jedinstvo
unidad	jedinica
crear	stvaraju
crear	napravi
crear	stvoriti
crear	kreiranje
crear	kreiranje
crear	stvaranje
imágenes	pictures
imágenes	slike
imágenes	slike
inicio	dom
inicio	home
inicio	početak
inicio	start
inicio	početka
salud	živjeli
salud	zdravlje
contiene	sadrži
sierra	sierra
idea	ideja
llevó	vodio
llevó	vodili
llevó	predvodio
llevó	predvodi
minutos	minuta
minutos	min
diego	diego
verano	ljeto
sol	sunce
sol	sunce
sol	sol
teoría	teorija
revolución	revolucija
entrada	ulazak
entrada	upis
entrada	ulaz
entrada	doprinos
entrada	ulazni
mejores	bolji
mejores	bolje
mejores	najbolji
mejores	best
mando	naredba
mando	komandu
mando	komanda
decidió	odlučili
decidió	odlučilo
decidió	odlučila
decidió	odlučio
james	james
ciencia	nauka
dirigida	usmjeren
dirigida	režija
dirigida	režirao
records	rekordi
records	zapisi
aire	vazduh
sector	sektor
importancia	važnost
importancia	važnosti
importancia	značaj
importancia	značaj
ataque	napad
flora	flora
comunicación	komunikacija
comunicación	komunikacija
jean	jean
puente	most
matrimonio	brak
material	materijal
material	material
material	materijale
material	materijalima
material	materijala
material	materijali
humanos	ljudi
humanos	čovjek
mitad	polovina
mitad	polovinu
mitad	pola
realidad	stvarnost
gente	narod
cámara	odaja
cámara	komora
cámara	komori
cámara	kamera
escudo	štita
escudo	štit
pérez	perez
pérez	pérez
aguas	vodama
acceso	pristup
acceso	pristupa
acceso	access
acceso	pristupa
clasificación	rejting
clasificación	sortiranje
clasificación	klasifikacija
clasificación	rang
clasificación	kvalifikacije
mano	mano
mano	šaka
sigue	povode
sigue	slijede
sigue	slijedi
cuya	cije
sociales	društvena
sociales	društvene
sociales	društvenu
sociales	socijalna
problema	problem
trabajos	rad
trabajos	jobs
trabajos	poslovi
trabajos	radovi
trabajos	funkcioniše
trabajos	radi
elegido	odabrane
elegido	izabrao
elegido	izabranim
elegido	izabran
independiente	independent
independiente	nezavisno
independiente	nezavisni
independiente	nezavisna
independiente	independiente
futbolista	nogometaš
futbolista	fudbaler
comercial	komercijalne
comercial	komercijalni
comercial	reklama
metal	metal
diario	svakodnevne
diario	dnevnik
diario	svakodnevni
diario	dnevni
diario	dnevnika
diario	dnevniku
diario	dnevnik
diario	žurnal
palabra	riječ
carácter	karaktera
carácter	karakter
carácter	lik
falta	nedostatak
falta	nestala
falta	nestale
falta	missing
falta	nestao
falta	nestali
falta	nedostaje
reina	queen
reina	kraljica
reina	reina
corte	corte
corte	rezanje
corte	rez
corte	smanjila
corte	sud
domingo	nedjelja
libertad	sloboda
libertad	sloboda
libertad	libertad
vía	track
vía	stazi
vía	putem
vía	preko
xviii	xviii
unidades	jedinice
unidades	jedinica
capitán	kapiten
capitán	kapetan
bgcolor	bgcolor
políticas	politika
políticas	politika
sevilla	sevilla
jugó	igrala
jugó	odigrana
jugó	igrao
jugó	svirao
jugó	odigrano
jugó	odigrali
video	video
considerado	smatran
considerado	misaono
comisión	komisija
comisión	odbor
comisión	komitet
lima	lima
lima	lime
alberto	albert
alberto	alberto
alberto	steven
comienza	počinje
comienza	započinje
comienza	počinje
comienza	započinje
velocidad	brzina
velocidad	brzina
felipe	felipe
felipe	philip
felipe	filip
felipe	phillip
objetos	objekti
escribió	pisala
escribió	napisao
escribió	pisao
ministerio	ministarstvo
creado	kreirana
creado	stvoreno
creado	stvorena
creado	stvoren
creado	stvorio
xvi	xvi
oriental	orijentalna
oriental	istočnim
oriental	istočni
oriental	istočnoj
oriental	istočna
oriental	istočne
hermanos	braće
hermanos	braća
tierras	land
tierras	kopnena
tierras	zemlja
cosas	stvari
michael	michael
británico	britanski
británico	britansko
británico	britanska
británico	britanske
británico	britanci
áfrica	afrika
izquierda	lijevo
cambios	promjene
cambios	promjena
cambios	izmjena
cambios	promjene
cambios	promjeni
cambios	promene
cambios	promena
martínez	martinez
martínez	martínez
canadá	kanada
alfonso	afonso
alfonso	alphonse
alfonso	alfons
alfonso	alfonsa
lanzado	objavljeni
lanzado	pušten
lanzado	pušteni
lanzado	pokrenula
lanzado	pokrenut
lanzado	lansirana
lanzado	pokrenuta
bandera	zastava
bandera	banner
rica	bogata
rica	bogato
rica	bogati
rica	bogatim
rica	bogat
rica	rica
verde	zelena
templo	hram
raza	trka
raza	rasa
avenida	avenue
regional	regionalni
regional	regionalna
posterior	naknadna
posterior	posterior
biblioteca	biblioteka
publicó	postavljenim
rojo	crvena
títulos	titule
títulos	titula
títulos	stepena
títulos	stepeni
dijo	rekli
reporte	izveštaj
reporte	izvještaj
blancos	bijela
blancos	bijeli
blancos	mete
diez	deset
ángel	ángel
ángel	anđeo
ecuador	ekvator
ecuador	ekvador
señor	sir
señor	ser
señor	mister
señor	gospodara
señor	gospodar
señor	gospod
señor	gospodaru
señor	lord
productos	proizvodi
portugal	portugal
salvador	spasilac
salvador	spasilac
salvador	salvador
manos	ruke
manos	rukama
carretera	autoput
carretera	put
escrito	pisani
escrito	napisano
escrito	zapisano
escrito	napisao
escrito	pisan
escrito	pisao
industria	industrija
industria	industrija
entrenador	trener
entrenador	selektor
palabras	riječi
palabras	reči
padres	očeva
padres	roditelji
padres	roditelja
padres	roditelj
sánchez	sanchez
sánchez	sánchez
policía	policajca
policía	policajac
policía	policija
policía	policajac
líder	lider
fondo	fond
fondo	pozadinu
fondo	pozadina
productor	producent
gira	turneja
gira	tour
técnica	tehnički
técnica	tehnička
técnica	tehničar
técnica	tehnika
ninguna	nijedan
ninguna	nijedna
príncipe	princ
príncipe	prince
áreas	područja
áreas	oblasti
encontrar	pronalaženje
encontrar	nalaženje
encontrar	nalaz
encontrar	nalaz
encontrar	nađe
encontrar	pronalaze
encontrar	pronaći
encontrar	find
encontrar	naći
plan	plan
artista	izvođač
artista	umjetnik
formas	forme
formas	formama
formas	oblici
formas	oblike
formas	načine
formas	načini
formas	načina
von	von
rafael	raphael
rafael	rafael
atlético	atletski
atlético	athletic
atlético	atletico
atlético	atlético
jun	jun
catedral	katedrala
generalmente	općenito
generalmente	generalno
generalmente	uopšteno
generalmente	obično
cuarto	sobu
cuarto	soba
cuarto	sobe
cuarto	četvrta
cuarto	četvrti
cuarto	četvrto
cuarto	četvrtog
cuarto	četvrtom
saludos	pozdrav
temporadas	sezona
ambas	oboje
colección	zbirka
colección	kolekcija
colección	collection
cadena	gudački
cadena	string
cadena	lanac
music	muzika
reyes	kraljevi
reyes	reyes
combate	borbeni
combate	bitka
mayores	starije
mayores	starija
mayores	stariji
azul	plava
motivo	motif
motivo	motiv
motivo	razum
motivo	krivici
líneas	linije
pasado	prošlost
páginas	stranica
páginas	listovi
españoles	španaca
españoles	španci
medida	mjera
medida	mjeri
medida	mjerenje
medida	mjeri
influencia	uticaja
influencia	utjecaj
influencia	uticaj
lago	jezero
condiciones	pojmove
condiciones	uslovi
condiciones	uslovi
oficiales	zvaničnici
oficiales	oficiri
oficiales	službenici
oficiales	oficire
hospital	bolnica
ocho	osam
fuego	vatra
piedra	stone
piedra	kamen
piedra	kameno
piedra	kameni
piedra	rok
piedra	rock
federación	federacija
black	crni
black	crna
constitución	ustav
tratado	treatise
tratado	sporazum
razón	razum
mil	hiljade
mil	hiljadu
mil	hiljada
mil	mil
comercio	trgovina
comercio	trgovanje
comercio	trgovina
pop	pop
distancia	udaljenost
estudiantes	studenti
estudiantes	učenici
estudiantes	student
internet	internet
episodios	epizode
episodios	epizoda
propiedad	imovine
propiedad	vlasništvo
propiedad	imovina
propiedad	imovinu
propiedad	imovinska
propiedad	vlasništva
propiedad	vlasništvo
económica	ekonomske
económica	ekonomska
económica	ekonomski
económica	privreda
marca	marka
marca	marka
marca	mark
tipos	tipovi
tipos	vrste
baloncesto	košarka
ene	jan
contenido	sadržaj
contenido	sadržaja
contenido	sadržaj
todavía	ipak
anteriores	ranije
anteriores	prethodna
anteriores	prethodnim
anteriores	prethodni
anteriores	prethodno
anteriores	prethodnom
anteriores	prethodne
haciendo	pravljenje
haciendo	izrada
haciendo	čime
sala	sala
sala	sobu
sala	soba
sala	sobe
estrella	zvijezda
viaje	putovanje
viaje	putovanje
viaje	trip
viaje	putovanje
rosa	ružičasta
rosa	ruža
rosa	rosa
jóvenes	omladina
jóvenes	mladi
jóvenes	mlada
jóvenes	young
jóvenes	mladić
realizado	izvela
realizado	nastupao
realizado	izvedena
realizado	izvodili
formato	formatting
formato	formatu
formato	formata
formato	format
tour	turneja
tour	tour
prueba	pokušaj
prueba	try
prueba	test
prueba	dokaz
peso	težina
peso	peso
cómo	kako
washington	washington
washington	vašington
mal	krivo
mal	wrong
mal	pogrešan
mal	pogrešno
mal	loše
mal	bad
mal	loš
mal	mal
mal	zlo
jersey	jersey
locales	prostorije
locales	prostorija
locales	lokalnom
locales	lokalni
der	der
marco	marcus
marco	okvir
marco	marco
marco	marko
sep	pmi
sep	sep
llega	stiže
daniel	danijel
daniel	daniel
daniel	danijela
musicales	muzičkim
musicales	muzičke
musicales	muzički
musicales	muzička
musicales	mjuzikl
musicales	musical
eduardo	eduardo
eduardo	edvard
eduardo	edward
oct	oct
acerca	oko
duque	vojvoda
duque	duque
amigo	prijatelj
amigo	drug
empezó	počeo
empezó	počela
evitar	izbjegavanje
evitar	izbjegava
evitar	izbjeći
evitar	izbjegavati
evitar	izbjegne
evitar	izbjegavanja
evitar	izbjegavanju
emperador	imperator
restos	ostaci
restos	ostaje
ingresos	prihoda
ingresos	prihodi
ingresos	prihode
ingresos	prihodi
ingresos	zarada
ingresos	prihod
ingresos	prihodi
santos	santos
santos	svetaca
santos	saints
obispo	biskup
menudo	često
pocos	par
pocos	nekoliko
mediados	sredinom
toma	toma
toma	preuzeti
toma	uzeti
toma	take
toma	preuzme
toma	uzima
campos	polja
campos	campos
campos	logori
campos	logora
campos	logore
campos	logorima
mexicano	meksički
europea	evropljanin
europea	evropski
kilómetros	miles
kilómetros	milja
kilómetros	km
kilómetros	kilometara
justicia	pravda
justicia	pravde
justicia	pravednosti
ago	aug
bastante	prilično
bastante	prilično
bastante	pretty
love	ljubav
señora	madam
señora	ljubavnica
señora	ledi
señora	dami
señora	dama
señora	lady
señora	madam
deben	moraju
deben	mora
realiza	nastupa
dic	dec
dic	cid
dic	dic
ana	ana
ana	anne
ana	ana
ana	anna
naturales	prirodno
alejandro	alejandro
alejandro	aleksandar
alejandro	alexander
publicación	izdavačka
publicación	izdavačke
publicación	izdavačkom
publicación	post
publicación	objavljivanja
publicación	objavljivanje
figura	figura
figura	cifra
figura	figure
figura	umjetničko
soldados	vojnici
soldados	vojnik
blanca	blanka
blanca	blanca
blanca	bijela
blanca	bijeli
aves	ptice
peter	peter
peter	petar
pie	foot
pie	pita
hora	sat
hora	vrijeme
amigos	prijatelji
amigos	friends
particular	posebne
particular	određenoj
numerosos	brojne
numerosos	brojni
crítica	kritika
crítica	kritike
crítica	kritičari
crítica	kritičara
crítica	kritičar
crítica	kritična
crítica	kritično
maestro	maestro
maestro	gospodar
maestro	master
maestro	majstor
maestro	nastavnik
maestro	učitelj
cuba	kubanska
cuba	kuba
asia	azijsko
asia	azijski
asia	azijske
asia	azijska
asia	azija
casas	domova
casas	domovi
casas	domove
casas	casas
motor	motor
motor	motor
efecto	efekt
efecto	efekat
completo	pun
completo	full
completo	puna
completo	punom
completo	puni
completo	punu
completo	završeno
completo	potpuna
completo	kompletna
completo	kompletan
sencillos	singl
trabajó	radio
crecimiento	rast
doctor	doktor
pequeños	male
pequeños	mali
autores	autori
junta	odbor
europeo	evropljanin
europeo	evropski
nuevamente	opet
nuevamente	ponovo
grado	razreda
grado	stepenu
grado	stepen
grado	stepena
facultad	fakultet
facultad	fakulteta
cataluña	catalunya
cataluña	katalonija
extremo	ekstremni
extremo	krajnjem
extremo	ekstremne
extremo	ekstremnim
tradicional	tradicionalna
tradicional	tradicionalne
tradicional	tradicionalno
derecha	pravo
derecha	desno
niño	boy
niño	dječak
niño	dečak
niño	mali
niño	dijete
niño	kid
niño	dijete
votos	glasove
votos	glasova
votos	glasa
votos	glasovima
banco	banco
banco	banka
banco	klupi
banco	klupa
consiguió	imam
consiguió	got
consiguió	dobio
consiguió	dobila
contrato	ugovor
pintura	slikarstvo
ruso	ruski
cuenca	nizija
cuenca	cuenca
batería	baterija
batería	drums
diputados	parlamentaraca
diputados	parlamentarci
diputados	poslanici
diputados	članovi
pasa	prolazi
pasa	prođe
pasa	proći
pasa	pass
andrés	andrej
andrés	andrei
andrés	andrew
andrés	andrés
máximo	max
máximo	maximus
máximo	maksimalna
máximo	maksimalni
máximo	maksimalne
máximo	maksimum
máximo	maksimalno
deportes	sport
deportes	sportsko
representa	predstavlja
representa	opisuje
representa	predstavljaju
recursos	resurs
recursos	resursi
recursos	resurse
misión	misija
compositor	tekstopisac
compositor	kompozitor
futuro	budućnost
futuro	futures
ángeles	meleki
ángeles	anđeli
ángeles	meleka
utilizado	korištene
utilizado	koristi
utilizado	korišteno
utilizado	korišten
vicente	vincente
vicente	vincent
vicente	val
terminó	okončana
terminó	okončan
tecnología	tech
tecnología	tehnologija
trabajar	rad
trabajar	radna
trabajar	radi
trabajar	radeći
trabajar	radio
trabajar	radnu
distintos	drugačija
distintos	drugačije
distintos	različita
distintos	različito
distintos	različiti
distintos	različitih
tiempos	puta
ramón	ramon
ramón	raymond
ramón	ramon
fiesta	fiesta
fiesta	stranka
fiesta	partija
smith	smith
jardín	bašti
jardín	bašte
jardín	bašta
jardín	džennet
