que	dat
pilars	pijlers
pilars	zuilen
pilars	pilaren
amant	minnaar
amant	lover
amant	liefhebber
amant	geliefde
restaurar	terugzetten
restaurar	herstellen
segarra	segarra
matemàtica	wiskunde
matemàtica	wiskunde
matemàtica	wiskunde
quedant	blijven
pacients	patiënten
pacients	patienten
gasos	gassen
destí	noodlot
destí	lotsbestemming
destí	lot
destí	destiny
kong	kong
subsp	subsp
cichlids	cichliden
ciudad	ciudad
asteroides	asteroïden
exactament	exact
exactament	precies
maryland	maryland
pèrdues	verliezen
pèrdues	verlies
traduccions	vertalingen
convenció	conventie
convenció	verdrag
consells	tips
consells	fooi
elevació	hoogte
enginyers	ingenieurs
enginyers	technici
mòdul	module
corba	kromme
corba	curve
fulla	blaadje
fulla	blad
cordes	touwen
cordes	koorden
maine	maine
creix	groeit
hoquei	ijshockey
hoquei	hockey
setanta	seventy
setanta	zeventig
silva	silva
dieta	dieet
dieta	voeding
mundo	mundo
indi	indisch
indi	indiaas
indi	indiaan
indi	indiase
indi	indische
indi	indi
continuïtat	continuïteit
istat	istat
césar	cesar
césar	césar
talla	knippen
talla	cut
talla	snijden
designar	aanwijzen
designar	aanduiden
empúries	empúries
planetes	planeten
confondre	verwar
confondre	verwarren
inicials	initialen
rellevant	relevant
rellevant	relevante
anvers	antwerpen
agències	agentschappen
agències	bureaus
delegació	delegeren
delegació	delegatie
rené	rené
solucions	oplossingen
solucions	solutions
inspiració	inspiratie
berlin	berlijn
cantons	kantons
integral	integraal
geometria	geometrie
geometria	meetkunde
ferits	gewond
ferits	gewonden
ferits	geblesseerd
ferits	gewond
ferits	gewonden
ferits	gewonde
rutes	routes
steve	steve
beneficis	voordelen
beneficis	uitkeringen
wilhelm	wilhelm
vega	vega
essencial	essentiële
essencial	onmisbaar
essencial	essentieel
moro	moro
colorado	colorado
bestiar	runderen
bestiar	vee
bestiar	rundvee
dramàtica	dramatische
dramàtica	dramatisch
compra	aanschaf
compra	aankoop
compra	inkoop
compra	kopen
compra	koop
dialecte	dialect
gat	poes
gat	kat
professors	onderwijzers
professors	leraren
professors	docenten
professors	leerkrachten
professors	leraars
vents	winden
vents	wind
amenaçada	bedreigd
amenaçada	bedreigde
liberals	liberalen
angles	hoeken
drac	draken
drac	draak
drac	dragon
union	union
union	vakbond
union	unie
governació	gouvernement
rugbi	rugby
ací	hier
milió	miljoen
hawaii	hawaï
empresonat	gevangengezet
empresonat	gevangengenomen
empresonat	gevangen
classificacions	classificaties
típica	typische
típica	typisch
convèncer	overtuigen
txeca	tsjechische
txeca	tsjechisch
bacteris	bacterie
bacteris	bacteriën
adaptar	aanpassen
fiscal	procureur
fiscal	aanklager
kansas	kansas
tub	tube
tub	buis
java	java
oliva	oliva
patrick	patrick
identificació	identificatie
bbc	bbc
tombes	graven
tombes	graves
cervell	hersenen
cervell	brain
cervell	hersens
cervell	brein
herbert	herbert
tèxtil	textiel
lluites	strijd
devia	verschuldigd
julio	julio
àtoms	atomen
múscul	spieren
múscul	spier
radi	straal
radi	radius
júpiter	jupiter
mobles	inboedel
mobles	meubilair
mobles	meubels
mobles	meubelen
eva	eva
acompanyar	vergezellen
organitza	organiseert
nil	nul
nil	nihil
nil	nijl
químics	chemici
químics	chemicaliën
casas	huizen
casas	casas
interacció	interactie
interacció	wisselwerking
directors	regisseurs
directors	directeurs
directors	bewindvoerders
directors	directeuren
arizona	arizona
douglas	douglas
recta	rechtdoor
recta	straight
recta	recht
botànic	botanicus
arquitectes	architecten
entrades	tickets
entrades	kaartjes
trobades	ontmoetingen
ciutadella	citadel
propaganda	propaganda
formalment	officieel
formalment	formeel
chris	chris
abundant	overvloedige
abundant	overvloedig
tòquio	tokyo
tòquio	tokio
manifest	manifest
enfrontament	confrontatie
repertori	repertoire
iguals	gelijken
gordon	gordon
canviat	veranderde
canviat	gewijzigd
canviat	veranderd
commons	commons
irregular	onregelmatig
irregular	onregelmatige
sena	sena
sena	seine
lawrence	lawrence
luigi	luigi
volien	gezocht
ribes	ribes
mira	kijk
pressupost	budget
pressupost	begroting
argentí	argentinië
argentí	argentijns
argentí	argentijnse
manchester	manchester
observacions	opmerkingen
observacions	commentaren
observacions	reacties
observacions	commentaar
esfera	bol
tancament	afsluiting
tancament	sluiting
bàsics	fundamentele
bàsics	basic
aviació	luchtvaart
intern	intern
intern	inwendig
forat	hole
forat	gat
forat	kuil
brian	brian
batalló	bataljon
montjuïc	montjuïc
sam	sam
modernista	modernistische
córrer	rennen
córrer	uitvoeren
córrer	ren
córrer	run
natació	zwemmen
impuls	impuls
impuls	momentum
cares	gezichten
patrons	patronen
caire	cairo
caire	caïro
militant	militante
azerbaidjan	azerbeidzjan
rànquing	rangschikking
rànquing	ranglijst
rànquing	rangschikken
rànquing	klassement
rànquing	ranglijst
captura	vangen
captura	vastleggen
captura	vangst
captura	gevangenneming
extern	extern
extern	uitwendig
extern	externe
pirates	piraten
pirates	pirates
destruït	vernietigd
destruït	vernietigde
destruït	vernield
destruït	verwoest
compartir	deel
compartir	delen
progrés	progress
progrés	vorderingen
progrés	vooruitgang
progrés	voortgang
tempesta	noodweer
tempesta	onweer
tempesta	storm
tanca	close
tanca	afsluiten
tanca	sluiten
tanca	sluit
tanca	dichtbij
tanca	schutting
tanca	heler
tanca	omheining
tanca	hek
video	filmpje
video	video
dimensió	afmetingen
dimensió	afmeting
dimensió	dimensie
wagner	wagner
plaques	borden
plaques	nummerplaten
plaques	platen
plaques	kenteken
anells	rings
anells	ringen
civilització	beschaving
urbanització	verstedelijking
urbanització	urbanisatie
stalin	stalin
url	url
resistir	weerstaan
esquema	regeling
esquema	omtrek
esquema	contouren
esquema	schema
gros	gros
protocol	protocol
deessa	godin
pons	pons
proximitat	nabijheid
cobertes	bestreken
cobertes	gedekt
cobertes	bedekt
cobertes	overdekt
cobertes	gedekte
cobertes	dekken
vèncer	verslaan
mac	mac
houten	houten
otto	otto
afectar	beïnvloeden
organista	organist
fragment	fragment
humor	humeur
humor	stemming
humor	humor
creuer	cruise
rellevància	relevantie
ballet	ballet
començant	beginnend
compon	componeren
instruccions	instructies
instruccions	instructie
xipre	cyprus
igualtat	gelijkheid
manifestacions	manifestaties
manifestacions	demonstraties
manifestacions	betogingen
gilbert	gilbert
limitat	limited
limitat	beperkt
limitat	gelimiteerd
limitat	beperkte
vincent	vincent
rotació	rotatie
gossos	honden
jugant	spelen
inscripcions	opschriften
inscripcions	inscripties
representada	vertegenwoordigde
representada	vertegenwoordigd
contribucions	premies
contribucions	bijdragen
films	films
operatiu	operationele
operatiu	operationeel
proposa	stelt
mòbil	mobile
mòbil	mobiel
excavacions	opgravingen
costum	gewoonte
detingut	opgepakt
detingut	aangehouden
detingut	gearresteerd
uefa	uefa
gravetat	zwaarte
gravetat	zwaartekracht
lema	devies
lema	motto
baronia	baronie
anoia	anoia
roberto	roberto
classis	classis
dits	vingers
dits	fingers
doctorat	doctoraat
doctorat	phd
horitzontal	horizontaal
campament	kamp
contrast	tegenstelling
contrast	contrast
delegat	gedelegeerde
delegat	afgevaardigde
delegat	delegeren
delegat	gemachtigde
capaços	capabel
capaços	bekwaam
noi	boy
noi	jongen
legislació	wetgeving
austríac	oostenrijks
austríac	oostenrijkse
anton	anton
nicolas	nicolas
gòtica	gotham
fortuna	fortune
fortuna	fortuin
sòlid	stevig
sòlid	massief
sòlid	solide
sòlid	vaste
guatemala	guatemala
arqueologia	archeologie
calcular	bereken
calcular	berekenen
coves	grotten
mesquita	moskee
equacions	vergelijkingen
façanes	gevels
harold	harold
electricitat	elektriciteit
electricitat	electriciteit
detectar	detecteren
vaga	strike
vaga	staking
característic	kenmerkend
característic	karakteristiek
característic	kenmerk
jacob	jacob
jacob	jakob
march	maart
march	marcheren
egipci	egyptisch
egipci	egyptische
rcd	rcd
experiments	experimenten
experiments	proefnemingen
experiments	proeven
entrenament	trainen
entrenament	training
entrenament	opleiding
entrenament	workout
entrenament	training
seguiment	traceren
seguiment	tracking
descobreix	ontdek
descobreix	ontdekken
periodisme	journalistiek
fox	vossen
fox	fox
fox	vos
vaticà	vaticaanse
vaticà	vaticaan
tenor	tenor
bwv	bwv
fòrum	forum
escales	trappen
escales	trap
escales	weegschalen
escales	schubben
escales	weegschaal
escales	schalen
quartet	kwartet
aràbia	arabië
mecanismes	mechanismen
comentari	reactie
comentari	comment
comentari	opmerking
comentari	commentaar
infància	jeugd
infància	kinderjaren
infància	kindertijd
triangle	driehoek
reserves	reserveringen
insecte	insect
insecte	insecten
musulmà	moslim
musulmà	moslims
ucraïnès	oekraïens
ucraïnès	oekraïense
projecció	projectie
suís	zwitserse
suís	zwitsers
determinats	bepaalde
ptolemeu	ptolemaeus
proclamat	verkondigde
proclamat	afgekondigd
proclamat	uitgeroepen
proclamat	verkondigd
leopold	leopold
subfamília	onderfamilie
sultan	sultan
dirigents	leiders
gabinet	kabinet
deportivo	deportivo
pit	borst
pit	borstkas
facilitat	gemak
facilitat	vergemakkelijkt
bartomeu	bartholomew
cobertura	dekking
bosch	bosch
jim	jim
ferit	gekwetst
fusionar	samenvoeging
fusionar	samenvoegen
howard	howard
plus	plus
conversió	conversie
conversió	bekering
conversió	omschakeling
concessió	concessie
concessió	tegemoetkoming
freda	freda
experts	experts
experts	deskundigen
experts	experten
extensa	uitgebreid
extensa	uitgebreide
discos	schijven
isaac	isaac
visir	vizier
franc	franc
hongarès	hongaarse
hongarès	hongaars
duquessa	hertogin
variació	variatie
jurat	jury
bull	stier
bull	bull
àcids	zuren
receptor	receptor
receptor	ontvanger
barrera	barrera
barrera	versperring
barrera	barrier
barrera	barrière
roses	rozen
roses	roses
atlético	atlético
columbia	columbia
columbia	colombia
demostrat	aangetoond
demostrat	gedemonstreerd
associats	associates
associats	vennoten
associats	medewerkers
associats	compagnons
viola	viola
escocès	schotten
escocès	schots
aparells	apparaten
pensa	denk
pensa	denken
pensa	waant
pensa	denkt
tarda	middag
tarda	namiddag
poetes	dichters
addicional	bijkomend
addicional	bijkomende
addicional	aanvullend
addicional	aanvullende
addicional	extra
passatgers	passagiers
passatgers	reizigers
htm	htm
plat	schotel
rambla	rambla
ibrahim	ibrahim
alcohol	alcohol
martorell	martorell
frankfurt	frankfurt
definit	gedefinieerd
definit	omschreven
definit	gedefinieerde
song	nummer
song	song
song	zang
song	lied
song	liedje
classificat	ingedeeld
classificat	geheim
classificat	geklasseerd
classificat	geclassificeerd
raigs	stralen
victoria	victoria
mantenint	houden
olympic	olympic
olympic	olympisch
especialitzat	gespecialiseerd
denis	denis
configuració	instellen
configuració	valstrik
configuració	configuratie
alliberat	bevrijd
adoptat	geadopteerd
adoptat	aangenomen
adoptat	goedgekeurd
llop	wolf
danès	deens
danès	deense
evidència	bewijzen
evidència	bewijs
evidència	bewijsmateriaal
sydney	sydney
versos	verzen
protectorat	protectoraat
marines	mariniers
explicació	verklaring
explicació	uitleg
explicació	toelichting
globe	aardbol
globe	globe
xinesos	chinezen
xinesos	chinees
xinesos	chinese
derivat	derivaat
derivat	afgeleid
derivat	afgeleide
lent	lens
lent	objectief
lent	langzame
lent	traag
lent	langzaam
anthony	anthony
anthony	antonius
adult	volwassen
adult	volwassenen
adult	adult
adult	volwassene
finca	finca
sisè	sixth
sisè	zesde
directora	directeur
directora	director
directora	regisseur
creus	kruisen
creus	kruizen
manuscrit	handschrift
manuscrit	manuscript
tretze	dertien
tretze	thirteen
vuitanta	tachtig
vuitanta	eighty
ginebra	geneve
ginebra	genève
philippe	philippe
desconeguda	onbekende
desconeguda	onbekend
estabilitat	stabiliteit
navarro	navarro
testimonis	getuigen
calais	calais
expressa	uitdrukt
negativa	weigeren
negativa	afwijzing
negativa	weigering
kenya	kenia
mahmud	mahmud
víctima	slachtoffer
correspondència	briefwisseling
correspondència	correspondentie
expulsat	verdreven
expulsat	weggestuurd
expulsat	uitgezet
expulsat	uitgeworpen
expulsat	uitgegooid
experimental	experimenteel
trama	plot
trama	perceel
trama	complot
afganistan	afghanistan
espines	doornen
brasiler	braziliaanse
brasiler	braziliaans
dependències	units
dependències	eenheden
dependències	afhankelijkheden
broadway	broadway
immigrants	immigranten
immigrants	migranten
verds	groenen
bou	bou
típicament	typisch
jornada	dag
jornada	dagje
especialista	specialist
especialista	gespecialiseerd
circulació	circulatie
circulació	oplage
circulació	bloedsomloop
síndrome	syndroom
cronologia	tijdslijn
cronologia	tijdlijn
croada	kruistocht
croada	kruistochten
impressió	impressie
impressió	indruk
impressió	drukwerk
impressió	afdrukken
impressió	drukken
impressió	bedrukken
impressió	printen
pagesos	boeren
terror	terror
terror	terreur
terror	verschrikking
ricardo	ricardo
russell	russell
obrer	arbeider
rovira	rovira
paisatges	landschappen
adams	adams
reduïda	verminderde
reduïda	verlaagd
reduïda	verminderd
reduïda	gereduceerd
atorgat	verleend
atorgat	toegekend
janeiro	janeiro
instrucció	instructies
instrucció	instructie
faria	faria
damasc	damascus
descendència	nakomelingen
descendència	nageslacht
descendència	nakomeling
descendència	kroost
metges	dokters
metges	artsen
ripoll	ripoll
refugiats	vluchteling
refugiats	vluchtelingen
crema	branden
crema	brand
crema	burn
crema	verbranden
crema	crème
crema	room
pseudònim	pseudoniem
tresor	schat
tresor	schatten
tresor	treasure
lea	lea
assentaments	zetels
assentaments	stoelen
assentaments	zitplaatsen
marta	marta
ossos	bones
ossos	botten
ossos	beenderen
lorena	lorena
lorena	lorraine
lorena	lotharingen
medina	medina
dipòsits	stortingen
afecta	beïnvloedt
exploració	exploratie
exploració	verkenning
exploració	scannen
exploració	scan
tervuren	tervuren
generacions	generaties
conques	stroomgebieden
conques	bekkens
heinrich	heinrich
federico	federico
funcionaris	ambtenaren
funcionaris	functionarissen
agulla	naald
genètica	genen
genètica	genetica
probabilitat	waarschijnlijkheid
parròquies	parishes
suposadament	zogenaamd
suposadament	vermeend
suposadament	vermoedelijk
privilegis	privileges
privilegis	bevoegdheden
privilegis	voorrechten
comerciants	handelaars
comerciants	handelaren
centro	centro
harmonia	harmonie
harmonia	harmony
esquena	terug
esquena	rug
esquena	back
declarada	verklaarde
declarada	gedeclareerd
declarada	verklaard
declarada	opgegeven
declarada	aangegeven
permès	toegestaan
permès	toegelaten
permès	toegestane
dibuixant	striptekenaar
interpreta	interpreteert
eliminació	verwijdering
eliminació	uitschakeling
eliminació	eliminatie
astronomia	astronomie
istanbul	istanboel
istanbul	istanbul
alabama	alabama
plural	meervoud
conte	conte
sobrenom	bijnaam
sobrenom	roepnaam
sobrenom	nickname
pregunta	vraagje
pregunta	vraag
visites	bezoeken
clients	klanten
clients	afnemers
clients	cliënten
clients	klanten
adaptat	aangepast
ramaderia	vee
ramaderia	veestapel
resultant	resulterend
resultant	resulterende
pendent	hangende
pendent	afwachting
gènova	genua
dissenys	designs
dissenys	ontwerpen
espectacles	toont
espectacles	shows
caucas	kaukasus
nacionalisme	nationalisme
tailàndia	thailand
inaugurat	ingewijd
promesa	verloofd
rey	rey
dita	dita
paràmetre	parameter
àmbits	oppervlakten
àmbits	gebieden
como	como
beta	beta
beta	bèta
sri	sri
aventura	avontuur
aventura	avontuurlijk
aventura	adventure
aventura	avonturen
carib	carib
carib	caribische
carib	caraïben
holanda	holland
transferència	overplaatsing
transferència	transfer
transferència	overdracht
transferència	overdragen
produccions	produkties
produccions	productions
produccions	producties
enviats	verstuurd
enviats	verzonden
enviats	gestuurd
arguments	argumenten
esquí	skiën
duresa	hardheid
georg	georg
residents	inwoners
residents	bewoners
residents	ingezetenen
ombra	shadow
ombra	schaduw
magnètic	magnetische
magnètic	magnetisch
virrei	onderkoning
parcs	parken
renovació	vernieuwing
renovació	hernieuwing
renovació	verlenging
multitud	menigte
concedit	verleend
concedit	toegekend
maresme	maresme
pistes	nummers
pistes	tracks
pistes	sporen
pistes	rupsbanden
bois	bois
preus	prijzen
desembocadura	mond
christopher	christopher
christopher	christoffel
racing	racing
racing	racen
llicenciat	afstuderen
llicenciat	afgestudeerd
llicenciat	afgestudeerde
parlat	gesproken
muntatge	montage
muntatge	monteren
muntatge	aankoppelen
taques	vlekken
taques	plekken
taques	spots
derivada	derivaat
derivada	afgeleid
derivada	afgeleide
iniciat	begonnen
iniciat	gestart
iniciat	begon
iniciat	opgestart
ocupant	bezetten
residus	verspilling
residus	afvalstoffen
residus	afval
documentada	gedocumenteerd
documentada	gedocumenteerde
crimea	krim
sagrat	heilig
sagrat	heilige
sagrat	geheiligd
tunísia	tunesië
mercats	markten
externa	extern
externa	uitwendig
externa	externe
aux	aux
consellers	raadgevers
consellers	begeleiders
fischer	fischer
cugat	cugat
moreno	moreno
originàriament	oorspronkelijk
habitació	kamer
dan	dan
memòries	memoires
pour	gieten
pour	giet
pour	schenk
participant	deelnemer
triple	driedubbel
triple	drievoudige
triple	drievoudig
triple	triple
triple	driedubbele
extremadament	extreem
reconeix	herkent
reconeix	erken
reconeix	erkennen
far	vuurtoren
vinya	wijngaarden
vinya	wijngaard
monestirs	kloosters
portaveu	woordvoerder
llull	llull
servidor	server
moore	moore
coronat	gekroond
molècula	molecuul
molècula	molecule
dublín	dublin
llinatge	afstamming
llinatge	afkomst
bàsic	fundamentele
bàsic	basic
inspirat	inspirerend
inspirat	bezield
inspirat	geïnspireerd
inspirat	geïnspireerde
introduït	introduceerde
introduït	ingevoerd
introduït	geïntroduceerd
mínima	minimaal
mínima	minimale
específics	specifiek
específics	specifieke
col	kool
col	col
col	kol
hernández	hernández
hernández	hernandez
hernández	hernández
assassinats	moorden
visitants	bezoekers
paraguai	paraguay
vela	kaarsje
vela	kaars
vela	varen
balcó	balkon
vídeos	filmpjes
vídeos	videos
talent	talent
talent	talenten
talent	talentvol
talent	getalenteerd
talent	talentvolle
talent	getalenteerde
fidels	trouwe
fidels	loyaal
fidels	trouw
fidels	loyale
casament	trouwfeest
casament	bruiloft
casament	huwelijk
toscana	toscana
toscana	toscane
manel	manuel
manuscrits	manuscripten
manuscrits	handschriften
cornisa	richel
luna	luna
venut	verkocht
venut	verkochte
constància	volharding
constància	doorzettingsvermogen
anuals	jaarlijks
màlaga	málaga
elementals	elementaire
elementals	elementair
reputació	reputatie
rodatge	schieten
rodatge	schietpartij
rodatge	schoten
ateneu	ateneo
triat	koos
triat	kozen
mides	maten
orgànica	biologisch
orgànica	organische
orgànica	organisch
emilio	emilio
virtut	deugd
european	europese
european	europees
php	php
mexicà	mexicaanse
mexicà	mexicaan
mexicà	mexicaans
ciutadà	burger
ciutadà	citizen
periòdic	krant
periòdic	kranten
periòdic	dagblad
benefici	voordeel
benefici	benefit
benefici	benefiet
espectre	spectrum
supervivència	voortbestaan
supervivència	survival
supervivència	overleven
supervivència	overleving
específicament	specifiek
inversió	inversie
inversió	investering
inversió	investeringen
inversió	investeren
suggereix	suggereren
suggereix	suggereert
fenòmens	fenomeen
fenòmens	fenomenen
fenòmens	verschijnselen
fenòmens	freaks
ciutadania	burgerschap
ciutadania	staatsburgerschap
positiu	positief
positiu	positieve
oriol	oriol
traçat	traceren
granja	kwekerij
granja	boerderij
granja	boerderijen
laura	laura
vegetal	groente
vegetal	plantaardig
vegetal	groenten
habilitats	capaciteiten
habilitats	vaardigheden
habilitats	skills
somni	droom
somni	dromen
somni	dream
golfes	zolder
polèmica	polemiek
polèmica	controverse
trinitat	trinity
trinitat	trinidad
index	index
index	indexcijfer
index	indexeren
pokémon	pokémon
camerun	kameroen
banu	banu
leonardo	leonardo
picasso	picasso
bagdad	bagdad
parma	parma
kíev	kiev
marsella	marseille
simetria	symmetrie
road	weg
client	client
client	klant
client	opdrachtgever
client	cliënt
vigo	vigo
rebel	rebel
departaments	afdelingen
departaments	departementen
freqüentment	regelmatig
freqüentment	veelvuldig
freqüentment	frequent
freqüentment	vaak
llit	bed
creure	geloven
creure	geloof
felipe	felipe
mantingut	gehouden
experiment	experiment
experiment	experimenteren
tauler	dashboard
tauler	bestuur
tauler	bord
muñoz	muñoz
sonata	sonata
baden	baden
sessió	sessie
sessió	zitting
sessió	ontmoeting
sessió	vergadering
sessió	meeting
sessió	bijeenkomst
sessió	vergaderen
alumne	leerling
alumne	student
còrsega	corsica
poblet	poblet
castellar	castellar
fonamentalment	fundamenteel
pals	stokken
pals	klemt
pals	sticks
pals	stokjes
ros	ros
fleques	bakkerijen
sepultura	grave
sepultura	graf
who	wie
who	who
relats	verslagen
relats	verhalen
relats	verhaaltjes
narcís	narcissus
pèl	haar
pèl	haren
pèl	haartjes
pèl	hair
harvard	harvard
niça	mooi
niça	lekker
niça	fijn
niça	leuk
niça	nice
adrià	hadrianus
nadius	inboorlingen
taronja	sinaasappel
taronja	oranje
percentatge	percentage
blues	blues
manifestació	betoging
manifestació	demonstratie
bruce	bruce
recurs	beroep
recurs	hulpbron
recurs	resource
lector	reader
lector	lezer
republicans	republikeinen
eliminat	verwijderde
eliminat	geschrapt
eliminat	verwijderd
eliminat	gewist
eliminat	verwijderde
eliminat	verwijderd
ordenat	bevolen
ordenat	geordend
ordenat	besteld
ordenat	bestelde
perfectament	perfect
monumental	monumentale
acollir	hosting
amo	amo
budapest	boedapest
ter	ter
reflecteix	reflecteren
reflecteix	weerspiegelen
aparegut	verscheen
aparegut	verschenen
activament	actief
honors	eert
honors	eert
noies	meiden
noies	meisjes
noies	girls
egipcis	egyptenaren
valle	valle
conclusió	conclusie
manga	manga
río	río
modalitat	modus
modalitat	mode
aparentment	kennelijk
aparentment	blijkbaar
aparentment	schijnbaar
contactes	contacten
contactes	contactpersonen
còmics	comics
còmics	strips
còmics	stripverhalen
còmics	stripboeken
còmics	stripverhaal
favorable	gunstig
favorable	gunstige
favorable	gunstige
favorable	gunstig
ram	ram
ram	rammen
senegal	senegal
allah	allah
hugo	hugo
african	afrikaanse
african	afrikaans
mestra	leraar
mestra	onderwijzer
mestra	docent
mestra	leerkracht
mestra	lerares
pre	pre
balcons	balkons
marshall	marshall
ernst	ernst
feble	zwak
feble	zwakken
feble	slap
feble	zwakke
profund	diep
profund	diepe
profund	deep
aprovada	goedgekeurde
aprovada	goedgekeurd
confusió	verwardheid
confusió	verwarring
circuits	circuits
circuits	schakelingen
feudal	luik
croats	kroaten
forats	holes
forats	gaten
land	grond
land	land
llegendes	legenden
llegendes	legendes
ambaixada	ambassade
modificació	wijziging
modificació	modificatie
efectiu	cash
efectiu	effectief
efectiu	doeltreffend
efectiu	effectieve
minoria	minderheid
aragonès	aragonese
rose	rose
rose	roos
diàleg	dialoog
magistrat	magistraat
hospitalet	hospitalet
ann	ann
viva	viva
viva	leve
normandia	normandië
gravats	gravures
gravats	geëtst
àudio	audio
àudio	geluid
gramàtica	grammatica
esperava	afgewacht
vigilància	toezicht
vigilància	bewaking
vigilància	surveillance
referèndum	referenda
referèndum	referendum
socis	partners
centímetres	centimeters
infecció	infectie
infecció	besmetting
infecció	infecties
delhi	delhi
fàbriques	fabrieken
raymond	raymond
sentència	arrest
sentència	oordeel
tendències	tendensen
tendències	trends
lucas	lucas
antoine	antoine
llança	speer
quercus	quercus
protagonistes	hoofdrolspelers
valencia	valencia
quint	quintus
vestits	jurken
out	eruit
out	uit
out	out
ludwig	ludwig
arena	arena
sorpresa	verrassing
sorpresa	surprise
krasnodar	krasnodar
altiplà	plateau
reunions	meetings
reunions	ontmoetingen
reunions	vergaderingen
reunions	bijeenkomsten
explosió	explosie
explosió	ontploffing
rasa	rasa
lideratge	leiderschap
fruita	vruchten
fruita	fruit
fruita	vrucht
construïts	gebouwd
construïts	geconstrueerd
demostració	demo
demostració	betoging
demostració	demonstratie
humitat	vochtigheid
humitat	luchtvochtigheid
centra	centrum
centra	centreren
lió	lyon
tela	doek
personalitats	persoonlijkheden
perdent	verliezen
comissari	commissaris
bòsnia	bosnië
informes	rapporten
informes	verslagen
angola	angola
atp	atp
suau	soft
suau	zachte
suau	zacht
suau	soepel
suau	gladde
suau	glad
poderós	machtig
poderós	mighty
poderós	machtige
poderós	machtig
poderós	krachtig
poderós	krachtige
tronc	kofferbak
tronc	achterbak
tronc	slurf
identificat	geïdentificeerde
identificat	geïdentificeerd
ocupen	bezetten
negociar	onderhandelen
bancs	banks
bancs	banken
regència	regency
defensor	verdediger
superfícies	oppervlakken
superfícies	oppervlakten
expulsió	uitzetting
expulsió	uitwijzing
expulsió	verdrijving
nazis	nazis
bohèmia	bohemen
guitarrista	gitarist
terratrèmol	aardbeving
estàtues	standbeelden
aportació	input
aportació	invoer
aportació	bijdrage
túnel	tunnel
eulàlia	eulalia
guerrers	warriors
guerrers	strijders
guerrers	krijgers
competències	vaardigheden
competències	skills
competències	powers
competències	bevoegdheden
competències	krachten
experiències	ervaring
experiències	ervaringen
tsar	tsaar
atletisme	atletiek
proporcions	proportie
proporcions	proporties
aportacions	premies
aportacions	bijdragen
enfrontaments	botsingen
alejandro	alejandro
orange	sinaasappel
orange	oranje
setze	zestien
setze	sixteen
fil	fil
fil	draad
malta	malta
júnior	junior
sentiment	voelen
sentiment	gevoel
sus	sus
directiva	richtlijn
vital	vitale
vital	vitaal
laurent	laurent
accepta	accepteert
accepta	aanvaardt
accepta	accepteren
accepta	aanvaarden
accepta	accepteer
trasllat	overplaatsing
trasllat	transfer
trasllat	overdracht
trasllat	overdragen
equatorial	equatoriaal
finances	financien
finances	financiën
finances	financieren
dependència	afhankelijkheid
desplaçament	verplaatsing
desplaçament	compenseren
desplaçament	compensatie
desplaçament	gecompenseerd
desplaçament	verschuiving
dinàmica	dynamic
dinàmica	dynamiek
dinàmica	dynamische
dinàmica	dynamisch
japan	japan
cantonada	corner
cantonada	hoekje
cantonada	hoek
milles	mijl
milles	miles
milles	mijlen
milles	kilometers
cercles	rondjes
cercles	cirkels
cercles	kringen
fresc	vers
fresc	fris
fresc	verse
presidents	presidenten
presidents	voorzitters
coordinació	coördinatie
formacions	ensembles
formacions	formaties
tractaments	behandelingen
opcions	opties
opcions	mogelijkheden
quilòmetre	kilometer
paolo	paolo
corrupció	corruptie
alfa	alpha
alfa	alfa
conrad	conrad
conrad	koenraad
disminució	verminderen
disminució	afname
disminució	daling
disminució	vermindering
interfície	interface
interfície	raakvlak
pintat	geverfd
pintat	beschilderd
pintat	geschilderd
canes	canes
canes	cannes
fang	fang
reconstruir	herbouwen
considerablement	aanzienlijk
obrers	werkers
obrers	werkenden
obrers	arbeiders
obrers	werknemers
kennedy	kennedy
tinguin	heb
tinguin	hebben
turons	heuvels
turons	hills
anal	anaal
anal	anale
galeries	galerijen
galeries	galeries
activista	activist
prado	prado
parker	parker
toni	toni
sessions	sessies
sessions	zittingen
mongols	mongolen
governadors	presidenten
governadors	gouverneurs
copenhaguen	kopenhagen
veí	buurvrouw
veí	buurland
veí	buur
veí	buurman
veí	buurvrouw
veí	buur
veí	buurman
receptors	ontvangers
mariano	mariano
fabricant	producent
fabricant	fabrikant
contenir	bevatten
incident	voorval
incident	incident
pàtria	vaderland
pàtria	moederland
pàtria	thuisland
pàtria	vaderland
velocitats	snelheden
elizabeth	elizabeth
elizabeth	elisabeth
enzim	enzymen
enzim	enzym
mental	mentaal
mental	mentale
mental	geestelijk
mental	geestelijke
edificació	bouwen
despeses	uitgaven
despeses	onkosten
oregon	oregon
religions	religies
opinions	terugkoppeling
opinions	feedback
cria	fokken
cria	fokkerij
cria	fok
corredor	runner
corredor	renner
corredor	loper
corredor	gang
corredor	corridor
publi	publius
prosa	proza
significatiu	betekenisvolle
significatiu	zinvolle
significatiu	zinvol
significatiu	betekenisvol
louisiana	louisiana
contaminació	verontreiniging
contaminació	vervuiling
necessàries	noodzakelijke
necessàries	nodig
necessàries	noodzakelijk
creences	overtuigingen
colonització	kolonisatie
bàsiques	fundamentele
bàsiques	basic
codis	codes
codis	gedragscodes
destinació	bestemming
destinació	noodlot
destinació	lotsbestemming
destinació	lot
destinació	destiny
assistent	assistente
assistent	assistent
