kategória	categorie
tréner	coach
tréner	coachen
tréner	koets
juhu	zuidelijk
juhu	zuid
juhu	zuiden
možnosť	optie
možnosť	mogelijkheid
val	val
najlepšie	uitgelicht
najlepšie	uitgelichte
najlepšie	aanbevolen
najlepšie	best
najlepšie	beste
vláda	regering
vláda	overheid
štyroch	four
štyroch	vier
úlohu	rol
koniec	einde
koniec	beëindigen
koniec	eind
koniec	einde
koniec	eindigend
brankár	keeper
brankár	doelman
treba	nood
treba	need
treba	nodig
treba	noodzaak
treba	behoefte
história	geschiedenis
prostredníctvom	via
malá	kleine
malá	klein
malá	smal
malá	kleine
malá	weinig
malá	little
malá	klein
malá	malá
trať	track
trať	spoor
postavy	personages
postavy	tekens
postavy	karakters
štúdium	studeren
štúdium	studeer
štúdium	studeren
štúdium	studie
štúdium	bestuderen
štúdium	studies
eure	eure
sezóny	seizoen
histórii	geschiedenis
filozofia	filosofie
písmo	lettertype
začína	begint
začína	begint
začína	beginnend
toku	flux
toku	flow
midi	midi
verzie	versies
slovo	woord
hustota	dichtheid
slovník	glossarium
slovník	woordenlijst
slovník	woordenschat
slovník	woordenlijst
slovník	woordenboek
doprava	verkeer
doprava	vervoer
doprava	transport
doprava	vervoer
doprava	transport
výkon	macht
výkon	kracht
výkon	power
výkon	vermogen
výkon	prestaties
výkon	prestatie
poly	poly
literatúra	literatuur
kultúra	cultuur
ostrovy	eilanden
umenia	kunsten
umenia	kunst
vydal	afgegeven
vydal	uitgegeven
zdroj	bron
zdroj	hulpbron
zdroj	resource
jazyky	talen
jazyky	tongen
ligy	majors
ligy	league
ligy	liga
ligy	competities
múzeum	museum
vyhral	gewonnen
vyhral	won
zssr	ussr
tečie	stroomt
tečie	stromen
tečie	stromend
venoval	gewijd
venoval	toegewijde
venoval	toegewijd
daniel	daniel
daniel	daniël
cirkev	kerk
predstavuje	vertegenwoordigt
predstavuje	representeert
žilina	žilina
teória	theorie
nič	niks
nič	niets
hra	wedstrijd
hra	spel
hra	spelletje
let	vlucht
priemerná	gemiddelde
priemerná	gemiddeld
aktívne	active
aktívne	actieve
aktívne	actief
aktívne	actief
jazyka	tongue
jazyka	tong
jazyka	taal
jazyka	taalgebruik
smer	richtingen
smer	routebeschrijving
smer	richting
preteká	lekt
preteká	lekken
preteká	lekkende
neďaleko	nabijgelegen
neďaleko	dichtbij
gehrels	gehrels
kariéry	carrière
kariéry	carriere
kariéry	loopbaan
kariéry	carrière
kariéry	carrières
kariéry	loopbaan
svet	wereld
architektúra	architectuur
ázie	aziatische
ázie	aziatisch
ázie	azië
zápas	wedstrijd
zápas	spel
zápas	spelletje
zápas	match
rowspan	rowspan
spoločne	gezamenlijk
spoločne	gezamelijk
spoločne	samen
správy	nieuwsberichten
správy	nieuws
správy	boodschappen
správy	berichten
správy	rapporten
správy	verslagen
mesiac	maandje
mesiac	maand
mesiac	maan
mesiac	moon
trieda	klasse
trieda	class
trieda	klas
nitra	nitra
prvky	elementen
prvky	functies
prvky	kenmerken
energie	energie
dcéra	dochter
zdroje	bronnen
zdroje	hulpbron
zdroje	resource
zdroje	hulpbronnen
zdroje	middelen
zdroje	informatiebronnen
zdroje	bronnen
problém	probleem
mora	mora
mora	zee
dostala	ontvangen
dostala	got
dostala	heb
dostala	kreeg
priestor	ruimte
priestor	spatie
spôsob	methode
spôsob	manier
spôsob	way
hlavná	majoor
hlavná	major
hlavná	hoofdvak
hlavná	belangrijkste
hlavná	voornaamste
hlavná	main
mikuláš	mikuláš
pamiatky	bezienswaardigheden
pamiatky	bezienswaardigheden
pamiatky	monumenten
vytvoril	aangemaakt
vytvoril	gecreëerd
vytvoril	gemaakt
vytvoril	geschapen
org	org
najväčšie	grootste
najväčšie	grootste
pápež	paus
bicie	percussie
bicie	drum
bicie	trom
bicie	trommel
bicie	drumstel
bicie	trommels
bicie	trom
bicie	drums
bicie	vaten
znovu	alweer
znovu	opnieuw
znovu	nogmaals
znovu	herenigd
hľadiska	perspectief
syna	zoon
syna	son
wiki	wiki
západnej	western
západnej	westelijk
výrazne	aanzienlijk
výrazne	aanzienlijk
výrazne	beduidend
výrazne	significant
problémy	problemen
problémy	moeilijkheden
problémy	problemen
problémy	kwesties
live	leef
live	live
live	leven
ríša	keizerrijk
ríša	rijk
ríša	imperium
ríša	empire
maliar	kunstschilder
maliar	schilder
proces	proces
proces	verwerken
slnka	zon
predseda	president
predseda	voorzitter
predseda	stoel
predseda	voorzitter
ameriky	amerika
ameriky	amerika
wikipédia	wikipedia
potrebné	nood
potrebné	need
potrebné	nodig
potrebné	noodzaak
potrebné	behoefte
potrebné	nodig
potrebné	benodigd
potrebné	noodzakelijke
potrebné	nodig
potrebné	noodzakelijk
označuje	aangeeft
označuje	aanwijst
chrám	tempel
literatúry	literatuur
groeneveld	groeneveld
navyše	plus
navyše	extra
región	regio
postavený	gebouwde
postavený	gebouwd
séria	serie
séria	reeks
séria	reeksen
séria	series
séria	partij
séria	batch
stavba	bouw
stavba	constructie
stavba	bouwnijverheid
stavba	opbouw
stavba	bouwen
národná	nationaal
národná	nationale
román	roman
vyššie	hierboven
vyššie	boven
vyššie	hogere
vyššie	hoger
poradie	rangschikking
poradie	ranglijst
poradie	rangschikken
poradie	orde
poradie	bestellen
poradie	order
poradie	bestelling
poľsko	polen
pamiatka	gedenken
pamiatka	bezienswaardigheid
pamiatka	mijlpaal
pamiatka	herdenking
pamiatka	aandenken
telo	lichaam
telo	body
hovorí	spreekt
hovorí	zegt
krátko	kort
krátko	kortstondig
petra	petrus
petra	peter
petra	petra
brno	brno
zmeny	modificaties
zmeny	wijzigingen
zmeny	veranderingen
zmeny	wijzigingen
jiří	jiří
slov	woorden
atď	etc
atď	enz
minút	minuten
minút	notulen
die	sterven
die	sterf
speváčka	zanger
speváčka	singer
speváčka	zangeres
prácu	job
prácu	baan
atp	atp
los	los
los	moose
los	eland
lietadlá	vliegtuigen
lietadlá	vliegtuig
lietadlá	vliegtuigen
lietadlá	luchtvaartuigen
lietadlá	luchtvaartuig
lietadlá	vliegtuigen
lietadlá	vliegtuigen
posledný	laatste
umenie	kunsten
umenie	kunst
umenie	kunst
farba	kleuren
farba	kleur
farba	schilderen
farba	verven
farba	verf
farba	kleur
love	love
love	liefs
love	liefde
love	jagen
love	jacht
unesco	unesco
sebe	jezelf
sebe	jijzelf
sebe	uzelf
dolná	lager
dolná	lagere
rýchlo	snel
rýchlo	snelle
rýchlo	vlug
rýchlo	snel
rýchlo	vasten
rýchlo	snelle
rýchlo	fast
rýchlo	snel
rýchlo	vlug
ing	ing
vrchy	bergen
skupín	groepen
rozvoj	ontwikkeling
štátna	staat
štátna	state
východnej	oostelijk
východnej	oostelijke
národný	nationaal
národný	nationale
súťaž	concurrentie
súťaž	mededinging
súťaž	competitie
súťaž	wedstrijdje
súťaž	wedstrijd
súťaž	prijsvraag
dosiahol	bereikte
dosiahol	bereikt
autorom	auteur
autorom	schrijver
autorom	auteurs
autorom	schrijvers
päť	vijf
päť	five
vojvodstvo	woiwodschap
celé	hele
celé	gehele
celé	hele
celé	geheel
elst	elst
tour	rondreis
tour	tour
tour	rondleiding
tour	tournee
súčasne	tegelijk
súčasne	tegelijkertijd
súčasne	gelijktijdig
rezervácia	reservering
alma	alma
prešov	prešov
veľkých	large
veľkých	groot
veľkých	grote
pár	paar
pár	pair
pár	weinigen
pár	paar
pár	weinig
pár	paar
pár	koppel
tomáš	thomas
tomáš	tomáš
vlajka	vlag
založený	gegrond
založený	opgericht
založený	gesticht
založený	gebaseerd
teórie	theorieën
použitie	gebruik
použitie	gebruiken
použitie	gebruik
uvádza	noemt
uvádza	vermeldingen
tisíc	duizend
obvod	omtrek
obvod	perimeter
obvod	omtrek
obvod	district
obvod	circuit
herci	acteurs
herci	actoren
začalo	begonnen
začalo	gestart
začalo	begon
začalo	opgestart
začalo	begonnen
začalo	begon
naopak	omgekeerd
najväčší	grootste
najväčší	grootst
najväčší	grootste
osôb	personen
josef	josef
ostrove	eiland
horná	upper
horná	bovenste
horná	opper
horná	top
horná	bovenste
horná	bovenkant
ladislav	ladislav
mena	munt
mena	munteenheid
mena	valuta
spisovatelia	schrijvers
george	joris
george	george
nemecké	duits
nemecké	duitse
žáner	genre
odkaz	bericht
odkaz	boodschap
odkaz	berichtje
odkaz	link
odkaz	koppeling
prezidenta	president
prezidenta	voorzitter
nhl	nhl
budú	will
budú	zal
budú	zullen
oise	oise
východ	oosten
východ	oost
východ	exit
východ	uitgang
vlastnosti	karakteristieken
vlastnosti	kenmerken
vlastnosti	eigenschappen
vlastnosti	eigendommen
vlastnosti	eigenschappen
vlastnosti	functies
vlastnosti	kenmerken
štúdia	studeer
štúdia	studeren
štúdia	studie
štúdia	bestuderen
štúdia	atelier
štúdia	studio
charente	charente
krajinách	landen
návrh	motion
návrh	beweging
návrh	motie
návrh	voorstel
návrh	suggestie
voda	water
žiadne	geen
žiadne	nul
žiadne	nihil
údaje	figuren
údaje	cijfers
údaje	gegevens
údaje	data
historik	historicus
architekt	architecten
architekt	architect
konali	handelde
konali	gehandeld
mnohé	veel
mnohé	velen
mnohé	vele
základná	basislijn
základná	baseline
základná	uitgangssituatie
základná	fundamentele
základná	basic
pokračuje	vervolgt
hviezda	ster
hviezda	star
kraj	regio
kraj	gouw
kraj	shire
bitka	battle
bitka	slag
bitka	strijd
bitka	gevecht
bitka	veldslag
bitka	vechten
bitka	strijd
bitka	gevecht
bitka	vecht
paríži	parijs
funkciu	functie
andrej	andrej
andrej	andrej
andrej	andrei
prostredia	omgevingen
bodov	punten
školu	school
základnej	elementaire
základnej	elementair
kvalifikácia	kwalificaties
kvalifikácia	kwalificatie
kvalifikácia	kwalificaties
thomas	thomas
paríž	parijs
prechádza	passeert
prechádza	pasjes
skupinu	groep
skupinu	fractie
oproti	tegengesteld
oproti	tegenovergesteld
oproti	tegenovergestelde
oproti	tegenover
viedol	led
programu	programma
letisko	vliegveld
letisko	luchthaven
vydaný	afgegeven
vydaný	uitgegeven
vydaný	uitgeleverd
radu	adviezen
radu	advies
radu	radu
vied	wetenschappen
rada	adviezen
rada	advies
rada	raad
rada	bestuur
rada	bord
kňaz	priester
pojem	term
pojem	concept
pojem	notie
mater	mater
mater	takel
karel	karel
zlatý	cute
zlatý	schattig
rhin	rhin
napokon	uiteindelijk
zvyčajne	typisch
zvyčajne	meestal
zvyčajne	gewoonlijk
zvyčajne	gebruikelijke
zvyčajne	gebruikelijk
single	alleenstaande
single	single
single	alleenstaand
single	vrijgezel
tretí	derde
tretí	third
pavel	pavel
lokality	locaties
lokality	sites
zemi	aarde
zemi	earth
zemi	grond
rozhodol	geregeerd
rozhodol	regeerde
rozhodol	besloot
rozhodol	besloten
rozhodol	besliste
historické	historische
historické	historisch
historické	historisch
historické	historische
hudobník	musicus
hudobník	muzikant
hviezd	sterren
slova	woord
armáda	armada
armáda	militairen
armáda	militair
armáda	militaire
armáda	krijgsmacht
armáda	leger
armáda	landmacht
stará	stará
stará	ouwe
stará	oude
stará	oud
cisár	keizer
hradu	kasteel
zoznamy	lijstjes
zoznamy	lijsten
vrchol	top
vrchol	bovenste
vrchol	bovenkant
vrchol	peak
vrchol	piek
vrchol	hoogtepunt
anna	anne
anna	anna
čiastočne	gedeeltelijk
čiastočne	deels
čiastočne	gedeeltelijk
čiastočne	deels
del	del
výsledky	uitslagen
výsledky	resultaat
výsledky	resultaten
výsledky	uitkomsten
takisto	ook
všeobecne	algemene
všeobecne	generaal
všeobecne	algemeen
konečné	definitief
konečné	finale
konečné	definitief
konečné	definitieve
série	serie
série	reeks
série	reeksen
série	series
ruskej	russisch
ruskej	rus
ruskej	russische
vytvára	creëert
vytvára	schept
vytvára	genereert
vytvára	creëren
sever	noorden
sever	noord
vojenské	militairen
vojenské	militair
vojenské	militaire
vojenské	krijgsmacht
polovice	helften
podmienky	termen
podmienky	voorwaarden
podmienky	omstandigheden
podmienky	condities
podmienky	voorwaarden
podmienky	conditie
podmienky	aandoening
podmienky	voorwaarde
podmienky	toestand
obraz	foto
obraz	imago
obraz	beeld
obraz	afbeelding
obraz	schilderen
obraz	verven
obraz	schilderkunst
obraz	schilderij
hodín	openingstijden
hodín	uren
hodín	uur
hodín	klok
miroslav	miroslav
mesiaca	maan
mesiaca	moon
mesiaca	maandje
mesiaca	maand
buď	hetzij
buď	ofwel
priestoru	ruimte
priestoru	spatie
jaroslav	jaroslav
staré	staré
staré	ouwe
staré	oude
staré	oud
skutočnosti	feiten
charles	karel
charles	charles
síl	forces
síl	krachten
projektu	project
profesor	professor
profesor	hoogleraar
palác	paleis
css	css
lietadlo	vliegtuig
lietadlo	vliegtuigen
lietadlo	luchtvaartuigen
lietadlo	luchtvaartuig
lietadlo	vliegtuig
lietadlo	vliegtuig
lietadlo	vliegtuig
látky	substantie
látky	substanties
látky	stoffen
jednotiek	units
jednotiek	eenheden
európska	europese
európska	europees
úspech	prestatie
úspech	succes
úspech	success
inak	anders
hranice	grenzen
hranice	grenzen
hranice	grenst
hranice	grenzen
hranice	grens
málo	weinigen
málo	paar
málo	weinig
málo	kleine
málo	weinig
málo	little
málo	klein
aisne	aisne
výroba	vervaardiging
výroba	fabricage
výroba	produktie
výroba	productie
výroba	fabricage
brehu	oever
brehu	wal
moc	macht
moc	kracht
moc	power
moc	vermogen
louis	louis
louis	lodewijk
víťazstvá	overwinningen
lev	lion
lev	leeuw
lev	lev
lev	leo
časopis	tijdschrift
časopis	magazine
posledné	recente
posledné	recent
posledné	laatste
posledné	nieuwste
posledné	laatste
politici	politici
rudolf	rudolph
rudolf	rudolf
rudolf	rudolf
juh	zuid
juh	zuiden
súčasný	huidig
súčasný	huidige
súčasný	actueel
súčasný	hedendaags
súčasný	hedendaagse
súčasný	eigentijdse
súčasný	eigentijds
letu	vlucht
podobné	vergelijkbaar
podobné	vergelijkbare
podobné	soortgelijk
podobné	soortgelijke
podobné	gelijkaardig
chcel	gezocht
forme	form
forme	vorm
forme	formulier
misie	missies
misie	missie
misie	mission
sem	sem
sem	hier
musia	moeten
musia	moet
rastlín	planten
rastlín	plantjes
rastlín	plant
farby	kleuren
farby	kleuren
farby	kleur
farby	kleuren
farby	kleur
stojí	stands
španielsko	spanje
spojenie	aansluiting
spojenie	verbinding
spojenie	connectie
spojenie	link
spojenie	koppeling
niektorí	enkele
niektorí	sommigen
niektorí	sommige
pdf	pdf
povodie	stroomgebied
povodie	bekken
druhé	tweede
družstvá	coöperaties
družstvá	coöperatie
absolvoval	afgestudeerd
absolvoval	geslaagd
absolvoval	voltooit
cestu	pad
univerzita	universiteit
získať	terughalen
získať	ophalen
získať	krijgen
získať	krijg
získať	get
získať	verwerven
planéty	planet
planéty	planeet
planéty	planetaire
planéty	planeten
týždňa	week
týždňa	weekje
vlastné	eigen
vlastné	aangepaste
vlastné	maatwerk
vlastné	aangepast
parku	parkeren
parku	park
späť	terug
späť	rug
späť	back
západ	west
západ	westen
západ	westelijk
kód	wetboek
kód	code
všetci	iedereen
všetci	allen
všetci	alle
všetci	allemaal
všetci	alles
všetci	iedereen
obsah	content
obsah	inhoud
obsah	inhoud
obsah	inhoudsopgave
českého	tsjechische
českého	tsjechisch
umení	kunsten
umení	kunst
pôvod	herkomst
pôvod	oorsprong
pôvod	herkomst
pôvod	oorsprong
lekár	arts
lekár	geneesheer
lekár	arts
lekár	doktor
lekár	dokter
lekár	doctor
more	zee
námestie	vierkante
námestie	vierkant
námestie	plein
tvorby	maken
tvorby	making
zvolený	uitverkorene
zvolený	uitgekozen
zvolený	gekozen
zvolený	uitverkoren
zvolený	verkozen
zvolený	gekozen
okolie	omgeving
okolie	buurt
vzdialenosti	afstanden
vzdialenosti	afstand
veci	dingen
veci	spul
veci	spullen
medzinárodné	internationaal
prírodné	natuurlijk
prírodné	natuurlijke
príliš	ook
anton	anton
biskup	loper
biskup	bisschop
biskup	bishop
ulici	straat
vzťah	relatie
výsledok	uitkomst
výsledok	resultaat
výsledok	resultaat
vysoké	high
vysoké	hoog
vysoké	hoge
vysoké	tall
slúži	serveert
dňoch	dagen
dňoch	days
sojuz	sojoez
vľavo	linkse
vľavo	linker
vľavo	links
firmy	bedrijven
firmy	bedrijven
somme	somme
presne	exact
presne	precies
väčšinu	meerderheid
vzniklo	ontstond
výskum	onderzoek
výskum	research
uvedené	opgesomd
strán	bladzijden
posledných	recente
posledných	recent
brat	broeder
brat	broer
brat	broertje
potoka	beek
potoka	kreek
umiestnenie	plaatsing
umiestnenie	positionering
umiestnenie	lokatie
umiestnenie	locatie
umiestnenie	ligging
otca	vader
international	internationaal
víťazi	winnaars
filozofie	filosofie
filozofie	filosofieën
obe	allebei
obe	beiden
obe	beide
mesiacov	maandenlang
mesiacov	maanden
mesiacov	manen
akvitánsko	aquitanië
veža	tower
veža	toren
veža	toren
smrť	dood
smrť	doods
smrť	overlijden
sopky	vulkanen
réžia	directeur
réžia	director
réžia	regisseur
zrejme	waarschijnlijk
zrejme	kennelijk
zrejme	blijkbaar
zrejme	schijnbaar
zrejme	duidelijk
vydavateľ	uitgeverij
vydavateľ	uitgever
vydavateľ	uitgever
vydavateľ	hoofdredacteur
vydavateľ	redacteur
vydavateľ	editor
vydavateľ	bewerker
vydavateľ	uitgever
pole	veld
dlhé	lang
dlhé	lange
dlhé	long
ruska	rusland
producent	producent
producent	producer
povrch	bovengronds
povrch	oppervlak
vydanie	editie
vydanie	uitgave
vydanie	afgifte
vydanie	uitgifte
vydanie	kwestie
vydanie	uitgifte
vydanie	uitlevering
vydanie	uitwijzing
postup	procedure
zahŕňa	omvat
zahŕňa	inclusief
prišiel	gearriveerd
prišiel	aangekomen
prišiel	kwam
prišiel	kwamen
cisára	keizer
ves	ves
futbalový	voetballen
futbalový	voetbal
futbalový	voetballen
futbalový	voetbal
existujú	besta
existujú	bestaan
sovietsky	sovjet
catalina	catalina
vysoká	high
vysoká	hoog
vysoká	hoge
vysoká	tall
vysoká	college
vysoká	hogeschool
vysoká	universiteit
dostali	got
dostali	heb
dostali	kreeg
formy	vormen
formy	formulieren
formy	gietvormen
formy	mallen
vojakov	soldaten
panny	virgo
panny	maagd
panny	maagden
medzinárodná	internationaal
vznikli	ontstond
niekto	iedereen
niekto	iemand
niekto	iemand
niekto	iemand
commons	commons
architektúry	architectuur
architektúry	architecturen
vedy	wetenschap
vedy	wetenschappen
vedy	wetenschappen
albert	albert
podporu	ondersteuning
podporu	steun
podporu	support
podporu	ondersteunen
air	lucht
postavená	gebouwde
postavená	gebouwd
objekty	objecten
objekty	voorwerpen
obyvatelia	inwoners
obyvatelia	bewoners
obyvatelia	inwoners
obyvatelia	bewoners
obyvatelia	ingezetenen
obrázkov	beelden
obrázkov	afbeeldingen
obrázkov	plaatjes
určené	voorgenomen
určené	bedoeld
určené	beoogde
určené	bestemd
určené	aangeduide
určené	aangeduid
určené	aangewezen
určené	bepaald
určené	vastberaden
určené	vastbesloten
rodina	familie
rodina	gezin
štýl	stijl
štýl	style
štýl	styling
používať	gebruiken
používať	gebruik
video	filmpje
video	video
partnerské	partner
grécka	griekse
grécka	grieks
grécka	griek
grécka	griekenland
malých	kleine
malých	klein
malých	smal
južná	zuidelijk
južná	zuid
južná	zuiden
vydavateľstvo	uitgeverij
vydavateľstvo	uitgever
vydavateľstvo	publicatie
vydavateľstvo	uitgeverijen
vydavateľstvo	publiceren
vydavateľstvo	uitgeverij
yorku	york
výber	selectie
výber	kies
výber	selecteren
výber	selecteer
výber	keuze
výber	keus
organizuje	organiseert
organizuje	organiseert
house	huis
divadla	bioscoop
divadla	theater
divadla	theater
zámok	slot
zámok	sluis
zámok	vergrendelen
zámok	kasteel
účasť	aanwezigheid
účasť	opkomst
účasť	opkomst
účasť	deelneming
účasť	participatie
účasť	deelname
list	blaadje
list	blad
list	laken
list	vel
list	brief
