din	від
ambele	обоє
ambele	обидва
ambele	обох
ambele	обидві
ambele	обом
teatrul	театрі
teatrul	театр
teatrul	театр
stânga	ліворуч
stânga	ліва
stânga	лівий
stânga	зліва
catolici	католики
press	преса
press	натиснути
press	прес
press	press
traducere	переклад
ludovic	людовик
ludovic	луї
ludovic	луїс
dumnezeu	божі
dumnezeu	боже
dumnezeu	бога
dumnezeu	бог
dumnezeu	богу
momentul	момент
momentul	мить
drumul	дорожні
drumul	дорога
evenimente	події
district	улус
district	округ
district	нохія
district	район
und	und
luna	луна
luna	місяця
luna	місяць
luna	мун
luna	місячні
luna	супутник
luna	місяця
luna	місяць
publică	публічний
publică	громадське
publică	паблік
publică	відкритий
publică	публічна
publică	громадського
publică	оприлюднити
publică	опублікувати
poet	поет
peter	петро
peter	пітер
victoria	вікторія
fondat	заснував
fondat	засновано
sovietică	радянський
sovietică	радянська
sovietică	радянські
nivelul	рівень
rus	російська
rus	російською
rus	російську
rus	русь
poartă	брама
poartă	gate
poartă	ворота
poartă	носи
poartă	ношу
poartă	носити
martin	мартін
observatorul	обсерваторія
observatorul	спостерігач
observatorul	спостерігача
europeană	європейський
europeană	європейські
europeană	європейська
adrian	адріан
dumitru	думітру
https	https
romane	романів
romane	романи
continuat	тривале
continuat	продовжив
continuat	продовжували
continuat	продовжується
continuat	продовжила
pas	крок
pas	кроком
spus	сказала
spus	казали
spus	сказали
spus	сказав
spus	казав
spus	саїд
spus	розповіла
spus	розповіли
spus	казав
united	united
united	юнайтед
păianjeni	павуки
biserici	церкви
biserici	церквах
biserici	храми
biserici	церков
berlin	берлін
proiectului	project
proiectului	проект
lumina	світлі
lumina	світле
lumina	light
lumina	світло
lumina	світлий
haute	от
elemente	елементів
elemente	пункти
elemente	елементи
elemente	елементи
piatră	камінь
piatră	stone
piatră	стоун
piatră	скеля
piatră	рок
piatră	кручі
piatră	rock
produse	добуток
produse	продукт
produse	товар
produse	продукція
produse	виріб
produse	вироби
produse	продукти
romania	румунії
romania	румунія
thomas	томас
thomas	тома
napoca	напока
sec	сек
piese	доріжок
piese	слідкує
piese	композиції
piese	доріжки
piese	сліди
piese	частини
piese	частинами
piața	маркет
piața	ринкова
piața	ринок
piața	ринку
găsit	знайшов
găsit	знайдено
găsit	знайшовся
găsit	знайшла
găsit	знайдені
muzica	музика
muzica	музики
muzica	музик
muzica	музиці
muzica	музику
folosită	використовується
folosită	використана
folosită	використані
folosită	використано
casă	хати
casă	будинок
casă	дім
casă	домівка
casă	домашній
casă	додому
afaceri	бізнес
afaceri	справа
afaceri	ділова
afaceri	business
afaceri	діловий
vestul	захід
vestul	вест
legătură	посиланням
legătură	посилання
legătură	link
legătură	лінк
grecia	греції
grecia	греція
liber	вільна
liber	безкоштовне
liber	вільний
liber	безкоштовно
liber	вільно
înseamnă	засоби
pagini	сторінки
pagini	сторінок
national	національна
