que	той
fuerza	сили
fuerza	сила
fuerza	примусово
fuerza	примусити
fuerza	сила
fuerza	force
altura	висота
hijos	сини
etc	тощо
etc	etc
garcía	гарсія
garcía	гарсія
servicios	послуги
servicios	служби
villa	вілла
villa	село
conocida	відома
conocida	відоме
conocida	відомі
campeón	шам
campeón	чемпіон
autor	автор
autor	автора
autor	автором
modo	режим
modo	лад
modo	mode
personajes	символів
personajes	персонажі
personajes	ієрогліфи
personajes	літери
personajes	символи
conjunto	комплект
conjunto	встановити
conjunto	набір
conjunto	встановлено
conjunto	множина
conjunto	хоткевича
conjunto	ансамбль
eso	той
alemán	німецька
alemán	німець
alemán	герман
alemán	німецькою
alemán	німецький
meses	місяці
meses	місяцями
meses	місяців
único	унікальний
único	унікальне
único	унікальні
actor	актор
parece	фотографування
parece	здається
parece	виглядає
antigua	антикваріат
antigua	давніх
antigua	стародавні
antigua	давні
antigua	стародавній
antigua	давній
antigua	старі
antigua	старе
antigua	старим
antigua	стара
antigua	старий
antigua	антигуа
especial	особливі
especial	спеціальні
especial	особливий
especial	спеціальний
especial	особливі
especial	особливе
especial	спеціальні
especial	особлива
interior	внутрішнє
interior	внутрішній
interior	площина
plata	срібла
plata	срібло
plata	silver
plata	срібний
lemmon	леммон
japón	японія
japón	японію
japón	японії
municipal	муніципальна
municipal	муніципальний
control	контроль
control	контрольна
control	керування
consejo	порада
consejo	пораду
consejo	поради
consejo	порада
consejo	підказка
consejo	рада
consejo	ради
menor	мінор
menor	незначна
menor	молодший
menor	незначний
menor	молодші
seis	шість
seis	шестеро
libre	вільна
libre	безкоштовне
libre	вільний
libre	безкоштовно
libre	вільно
llegar	прилітають
llegar	приїхати
valle	валле
valle	долина
festival	festival
festival	фестиваль
personaje	характер
personaje	символів
personaje	персонаж
personaje	символ
trata	трактує
trata	ставиться
trata	торгівля
trata	обігом
principalmente	переважно
principalmente	головним
principalmente	основному
principalmente	здебільшого
principalmente	переважно
david	давід
david	девід
david	давид
castillo	замок
castillo	кастільйо
publicado	опублікований
publicado	оприлюднено
publicado	опубліковано
publicado	опубліковано
publicado	опубліковані
cantante	співак
cantante	співачка
cantante	співака
referencia	посилається
referencia	довідник
referencia	посилання
referencia	зразковий
inglaterra	англія
resto	відпочинок
común	спільними
común	поширені
común	спільне
común	загальні
común	common
editorial	видавець
editorial	видавництво
editorial	оприлюднення
editorial	публікацією
editorial	публікація
editorial	публікування
editorial	редакцій
deporte	спорт
deporte	спорт
deporte	спортивні
deporte	спорту
saint	святий
saint	saint
saint	сен
espacio	інтервал
espacio	проміжки
espacio	простору
espacio	пробіл
espacio	простір
asociación	партнерства
asociación	партнерство
asociación	асоціації
asociación	асоціація
hija	донька
hija	дочка
acción	бойовики
acción	дії
acción	дія
actores	акторів
actores	актори
hermano	брате
hermano	бро
hermano	брат
hermano	брата
hermano	братик
fundación	foundation
fundación	фундамент
fundación	бази
fundación	фонд
blanco	цілей
blanco	білий
blanco	біла
blanco	біле
blanco	білі
blanco	вайт
blanco	бланк
blanco	порожній
blanco	призначення
blanco	ціль
blanco	бланко
profesional	фахівець
profesional	професійний
profesional	професіонал
profesional	professional
profesional	професійні
episodio	епізод
cultural	культурний
cultural	культурні
principios	засади
