категория	categoría
различные	varias
различные	varios
различные	con
море	mar
расстояние	distancia
расстояние	distancias
расстояние	lonxe
расстояние	as
расстояние	até
век	século
век	xiii
сети	rede
сети	de
гитара	guitarra
считаю	contar
считаю	contigo
вице	vicepresidente
вице	vicio
вице	iwabuchi
вице	antivicio
научный	científica
научный	científico
показана	que
показана	se
показана	mostra
показана	amosado
показана	demostrado
показана	as
стиль	estilo
назад	volver
назад	volta
назад	atrás
военных	militares
военных	militar
военных	exército
границы	fronteira
городов	cidades
городов	nas
процесс	proceso
скорость	velocidade
скорость	rapidez
суда	vasos
суда	sanguíneos
суда	frota
музыка	música
текста	texto
текста	de
текста	mensaxe
текста	mensaxes
основан	fundou
политики	política
политики	a
политики	políticas
политики	políticos
пик	pico
создан	creamos
создан	creou
создан	creado
создан	creei
создан	creados
любой	ninguén
любой	calquera
любой	alguén
любой	a
любой	calquera
любой	máis
любой	ningún
память	memoria
национальная	nacional
национальная	nacionais
национальная	national
пост	posto
пост	poste
пост	correos
пост	correo
пост	de
карл	karl
карл	carl
край	do
тела	corpo
тела	corporal
тела	corpos
тела	corpo
тела	os
общество	sociedade
явно	claramente
явно	claro
явно	con
явно	claridade
лично	personalmente
лично	persoalmente
лично	eu
лично	unha
польши	polaca
вероятно	probablemente
вероятно	que
вероятно	probable
вероятно	que
вероятно	probablemente
вероятно	risco
часов	horas
виды	especie
виды	especies
виды	tipos
первоначально	orixinalmente
исследований	estudos
исследований	estudios
исследований	análises
исследований	estudo
исследований	investigación
исследований	de
исследований	investigacións
исследований	investigar
жил	vivimos
жил	viviron
жил	viviu
жил	viviamos
жил	vivían
жил	vivín
жил	vivía
начиная	a
начиная	comezando
начиная	empezando
начиная	comeza
начиная	tiña
начиная	iniciar
начиная	comezaba
начиная	comezar
пожалуйста	por
пожалуйста	favor
международный	international
