категория	categoría
план	oferta
посолство	embaixada
военно	militares
военно	militar
военно	exército
средно	media
средно	medio
средно	de
средно	estadounidense
средно	mediocre
сериал	serie
сериал	de
специално	especificamente
специално	especial
специално	especiais
материали	materiais
материали	material
материали	prima
материали	materiais
число	número
течение	acople
течение	volta
поема	poema
кораби	barcos
кораби	vasos
кораби	sanguíneos
кораби	frota
берлин	de
берлин	berlín
герой	heroe
целта	obxectivo
началник	xefe
началник	o
форми	de
форми	formas
форми	forma
форми	documentos
форми	formas
посока	dirección
посока	destino
проекта	proxecto
спорт	deporte
спорт	deportes
спорт	deporte
сам	soa
сам	só
сам	sós
сам	soas
сам	en
сам	paz
сам	sam
нищо	nada
нищо	non
използван	adoitaba
използван	antes
ото	otto
неговият	o
неговият	seu
неговият	súa
неговият	seus
неговият	a
сравнително	relativamente
публикува	publicar
библиотека	biblioteca
скорост	velocidade
скорост	rapidez
редовни	regularmente
редовни	normal
редовни	típica
редовни	de
редовни	taxis
редовни	regular
съветски	soviética
последен	último
последен	últimos
последен	pasado
последен	última
последен	o
последен	onte
къщи	casas
къщи	fogares
къщи	casas
къщи	vivendas
къщи	casa
къщи	fogares
къщи	atención
руско	rusa
руско	ruso
южен	do
южен	sur
южен	sur
южен	do
южен	sudáfrica
птици	aves
птици	paxaros
птици	as
открити	descubrimos
открити	descuberto
открити	descubriu
открити	descubrín
енергия	enerxía
енергия	consumo
енергия	enerxético
енергия	enerxética
световно	mundial
световно	mundo
световно	no
световно	mundial
световно	de
световно	global
световно	globais
джордж	george
джордж	xurxo
партии	dos
партии	festas
партии	partidos
открит	descubrimos
открит	descuberto
открит	descubriu
открит	descubrín
открит	atopei
открит	que
открит	atopamos
открит	atoparon
открит	atopou
южно	sur
южно	do
южно	sudáfrica
училището	instituto
училището	escola
училището	colexio
обект	obxecto
обект	que
обект	suxeito
обект	tema
обект	materia
територии	territorio
вариант	opción
вариант	esta
долна	máis
долна	inferior
долна	baixos
долна	pulmonar
долна	calefacción
бог	deus
