категорія	kategooria
батька	isa
міг	võiks
міг	saaks
середня	keskmise
середня	keskmine
середня	keskmised
середня	andmekandja
середня	keskmine
середня	keskmine
виступів	esitus
дні	päevad
дні	päeva
дні	päevi
поняття	mõiste
поняття	kontseptsioon
композитор	helilooja
композитор	koostaja
молоді	noored
молоді	young
молоді	noor
результати	tulemused
відкрито	avatult
відкрито	avalikult
відкрито	avamine
відкрито	ava
відкрито	avada
відкрито	avatud
відкрито	avati
відкрито	avas
відкрито	avatud
яна	jana
рос	rossi
рос	ross
місць	kohad
електронна	elektroonilised
електронна	elektrooniline
електронна	elektroonilisel
правила	reeglid
правила	eeskirjad
правила	poliitika
правила	poliitikad
правила	poliitika
грав	mängis
грав	mänginud
грав	mängitud
швеції	rootsi
творчості	loovuse
участі	osalus
участі	osalemine
операція	tehing
операція	tehingu
операція	toimimine
операція	toiming
операція	operatsioon
музики	muusika
пункт	variant
пункт	võimalus
пункт	valik
країна	riik
країна	kodakondsus
країна	rahvus
леніна	lenin
створений	tekitatud
сільське	maaelu
інтернет	internet
трохи	mõned
трохи	veidi
трохи	kergelt
греції	kreeka
іспанія	hispaania
призначення	eesmärk
призначення	siht
призначення	märklaud
призначення	target
призначення	sihtmärk
призначення	loovutamine
призначення	sihtkoht
призначення	ülesanded
починаючи	alustamine
починаючи	käivitamine
пісня	laulu
пісня	laul
том	tom
обраний	valitud
позиції	positsioonid
позиції	asukoht
позиції	positsioon
позиції	asend
лауреат	laureaat
чотирьох	neli
рср	nsv
рср	ssr
острови	saared
острови	saartele
голи	eesmärgid
виходу	välju
виходу	väljumine
виходу	väljapääs
сина	poja
сина	poeg
енциклопедія	entsüklopeedia
альбому	album
дає	toodab
дає	annab
крим	krimmi
версії	versioonid
повіт	maakond
влада	power
влада	võimu
влада	võim
влада	võimsus
влада	jõud
депутат	asetäitja
числа	numbrid
положення	asukoht
положення	positsioon
положення	asend
положення	luku
положення	lukk
криму	krimmi
кожного	iga
поля	põllud
поля	väljad
поля	põld
поля	väli
систему	hooletuse
міністерства	ministeerium
створена	loodi
створена	loodud
третій	kolmas
третій	kolmanda
користувач	kasutajanimi
користувач	kasutaja
постійно	pidevalt
постійно	jäädavalt
постійно	püsivalt
нічого	midagi
німеччина	saksamaa
палац	palee
палац	palace
стадіон	staadion
жінки	naised
міністрів	ministrid
газети	ajalehed
петра	petra
чергу	järjekorda
чергу	järjekorra
чергу	järjekord
чергу	järjekorras
родина	pere
родина	perekond
золота	kuld
золота	kulda
золота	kullast
історичні	ajalooline
історичні	ajalooline
окремі	üksik
окремі	ühtne
окремі	valla
окремі	ühtse
окремі	ühekordne
окремі	vallaline
окремі	üksikute
окремі	individuaalsed
окремі	individuaalne
будуть	will
будуть	tahe
радянська	nõukogude
радянська	nsv
бібліотеки	raamatukogude
бібліотеки	raamatukogu
бібліотеки	teegi
уже	juba
повітря	õhu
повітря	õhku
повітря	õhk
повітря	air
бюро	bürood
бюро	büroo
бюро	juhatus
словенія	sloveenia
друге	teine
друге	teiseks
належать	kuuluda
належать	kuuluvad
внесок	panus
внесок	sissemakse
олексій	aleksei
олексій	aleksei
частково	osaliselt
частково	osaline
частково	põgusalt
частково	osaliselt
межі	piirmäärad
межі	piirid
межі	piirangud
межі	piire
межі	piirid
межі	piirid
стилі	stiilid
керівник	manager
керівник	juhataja
керівник	haldur
варіант	alternatiiv
варіант	variant
варіант	variant
варіант	võimalus
варіант	valik
називається	helistas
теорія	teooria
йорк	york
йорк	yorki
мов	keeli
мов	keeled
повинен	peab
повинен	peaksid
повинен	peaks
монастир	kloostri
монастир	klooster
монастир	klooster
міжнародний	rahvusvaheline
міжнародний	rahvusvahelised
міжнародний	international
командир	komandör
індії	india
монети	mündid
наукова	teaduslikud
наукова	teaduslik
встановлено	asutatud
встановлено	komplekti
встановлено	komplekt
встановлено	määra
встановлено	seadis
встановлено	paigaldatud
начальник	ülemus
начальник	boss
створив	looja
мистецтво	kunst
мистецтво	art
мистецтво	kunsti
мистецтво	kunst
грудні	detsember
перемоги	võidu
перемоги	võitu
перемоги	võit
національна	siseriiklikud
національна	riiklik
національна	riiklikud
національна	siseriiklik
перейшов	läbitud
перейшов	läbis
перейшов	möödunud
можливості	omadused
можливості	võimalused
народилася	sündis
народилася	sündinud
вигляд	välimus
вигляд	vaata
вигляд	vaadake
вигляд	nägemine
вигляд	vaade
травні	mai
австралії	austraalia
справа	case
справа	kohtuasi
справа	juhtum
справа	äri
справа	äritegevus
отримали	saadi
отримали	saadud
отримали	laekunud
представники	esindajad
точки	punktid
нею	teda
нею	tema
машини	masinad
спільноти	ühendus
спільноти	kogukond
спільноти	võrgustikud
спільноти	võrgud
спільноти	grupid
спільноти	rühmad
повернення	tagasitulek
французький	prantsuse
вересні	september
вересні	septembris
кінець	lõpp
кінець	lõpp
стиль	stiil
товариство	ühiskond
товариство	vennaskond
прізвище	perekonnanimi
захист	kaitse
захист	kaitse
захист	kaitse
захист	riigikaitse
широко	laialt
широко	laialdaselt
