eesti	ایسٹونیائی.
ametlik	مصنوعی.
ametlik	جوہر
ametlik	رواج
ametlik	واضح
ametlik	صوری.
ametlik	قواعدی.
ametlik	اصولی
ametlik	ماہیت
ametlik	رسمی
ametlik	ظاہری
ametlik	حتمی
ametlik	مصنوعی.
ametlik	جوہر
ametlik	رواج
ametlik	واضح
ametlik	صوری.
ametlik	قواعدی.
ametlik	اصولی
ametlik	باضابطہ
oja	چشمہ-
oja	ندی.
oja	ندی
oja	آبجو-
oja	لہرانا.
armee	تنظیم
aeg	دور
aeg	عہد
aeg	دور
aeg	زمان
meetri	چَھند.
meetri	parking-meter
mõju	ٹکراؤ.
mõju	اثر
mõju	دابنا.
mõju	جکڑنا
mõju	باعمل
mõju	اسباب.
mõju	فلم
mõju	اثر.
arutelu	مباحثہ
arutelu	گفتگو
arutelu	مباحثہ
arutelu	گفتگو
arutelu	بحث
arutelu	بحث
kesk	صدر
kesk	لازم
kesk	صدر
kesk	لازم
kesk	مرکزی
tütar	بنت
tütar	دختر
tütar	بنت
tütar	بیٹی
tütar	دختر
valge	ِچٹّا
valge	گوری
valge	شفاف
valge	اُجالنا.
valge	گوٹ
valge	معصوم
valge	اُجلا
valge	ِچٹّا
valge	گوری
valge	شفاف
valge	اُجالنا.
valge	گوٹ
valge	سفید
valge	معصوم
kunstnik	نقاش
kunstnik	گویّا
kunstnik	نقاش
kunstnik	مصور.
kunstnik	موسیقار
pea	کس
pea	مختار
pea	بڑا
pea	فرد
pea	صدر
pea	سیش.
pea	صلاحیت.
pea	اسم
pea	کلاں.
pea	مہا
pea	زندگانی.
pea	لیڈری.
pea	راس
pea	انتہا
pea	سربراہ
pea	کس
pea	مختار
pea	بڑا
pea	فرد
pea	صدر
pea	سیش.
pea	صلاحیت.
pea	اسم
pea	کلاں.
pea	مہا
pea	زندگانی.
pea	لیڈری.
pea	راس
pea	انتہا
rahvusvaheline	واقع
rahvusvaheline	مستعمل
inimene	فرد
inimene	بدن
inimene	متکلم
inimene	شخص
inimene	فرد
inimene	آدمی
inimene	بدن
inimene	متکلم
inimene	بَشری
inimene	انسان.
inimene	آدمی
ülem	فائق
ülem	ممتاز
ülem	برتر
maja	پالتو
maja	بسانا
maja	ٹھہرانا.
maja	چکلا
maja	اوکسفرڈ.
maja	گھرکا
maja	سوراخ
maja	دارالاصلاح.
maja	بل
maja	گھونگا
maja	پالتو
maja	بسانا
maja	ٹھہرانا.
maja	چکلا
maja	اوکسفرڈ.
maja	گھرکا
maja	گھر
maja	سوراخ
maja	دارالاصلاح.
maja	بل
maja	گھونگا
balti	لِتھوانی
ülikool	جامعہ
võru	ہتھکڑی
võru	کنٹھ
võru	پکڑلینا
võru	ہتھیانا
võru	للکارنا
levinud	پھیلنا
levinud	جڑپکڑنا.
levinud	پھیرنا
levinud	نفوذ
levinud	اڑنا
levinud	پھیلانے
levinud	پہنائی.
levinud	پھیرنے
levinud	چکلان
levinud	دَوَر
tihti	عموماً
tihti	عموماً
tihti	اکثر
kalmistu	قبرستان
tegevus	جنگ
tegevus	کارنامہ
tegevus	مقدمہ
tegevus	جنتر
tegevus	کارنمایاں
tegevus	معرکہ
tegevus	مستعدی
tegevus	کہانی
tegevus	لڑائی
tegevus	طریقہ
tegevus	جنگ
tegevus	کارنامہ
tegevus	مقدمہ
tegevus	کارروائی
tegevus	جنتر
tegevus	کارنمایاں
tegevus	معرکہ
tegevus	مستعدی
tegevus	کہانی
tegevus	عمل
tegevus	لڑائی
tegevus	طریقہ
tegevus	تابکاری
tegevus	مصروفیت
muu	دوسرا
muu	بدون
kuhu	جدھر
kuhu	کدھر
kuhu	جدھر
kuhu	کدھر
kuhu	جہاں
autor	مخترع
autor	کائنات
autor	موجد
autor	بانی
carl	نفر.
carl	آدمی
carl	بندہ
filmi	جھلّی
filmi	فتیلہ
filmi	چھپانا
filmi	فلم
hästi	تعجب
hästi	اقرار
hästi	ink-well
hästi	بخوبی-
hästi	منبع
hästi	امنڈنا
hästi	غالباً
hästi	up
hästi	چشمہ.
hästi	(پانی
hästi	(بعدہ
hästi	سوتا
hästi	بہت
hästi	شاید
uuesti	بلکہ
uuesti	نیز
uuesti	دوبارہ
uuesti	بلکہ
uuesti	نیز
alati	ہمیشہ
film	جھلّی
film	فتیلہ
film	چھپانا
film	فلم
osas	حصّہ
osas	صلاحیت.
osas	بخرہ
osas	جزو
kool	تربیت
kool	ارکان
kool	اسکول
kool	سکھانا.
kool	حالات
kool	سوسماروں
kool	سدھانا
kool	پیرو
finaal	نتیجہ
enamik	اکثریت.
enamik	بہترین.
enamik	نہایت.
enamik	تقریباً.
enamik	اکثریت.
enamik	بہترین.
enamik	نہایت.
enamik	تقریباً.
enamik	اکثر
luuletaja	شاعر.
parim	پسندیدہ
parim	چیدہ
parim	ہرانا
parim	خاصیت
rajoon	اقسام
rajoon	جنس
rajoon	اختلاف
rajoon	مختلف
eraldi	علاحدگی
eraldi	افتراق
eraldi	تنہا.
eraldi	کچدھات
eraldi	کاٹنا
eraldi	(بعدہ
eraldi	چھنٹائی
eraldi	الگ
eraldi	کچدھات
eraldi	کاٹنا
eraldi	(بعدہ
eraldi	چھنٹائی
eraldi	جداگانہ
mitmed	متعدد
mitmed	کئی
mitmed	چند
mitmed	متعدد
surnud	متوفّی
surnud	اْفتادہ
surnud	ناپید.
surnud	ماؤف
surnud	حتمی
surnud	پْرانا
surnud	بالکل
surnud	بند
surnud	نڈھال
surnud	جامد
surnud	دُھندلا
surnud	قطعی
surnud	ساکت
surnud	اچانک
surnud	مردہ
surnud	متروک
surnud	مکمل
surnud	سُن
surnud	نزار.
surnud	نہایت
surnud	سست
surnud	بہت
surnud	اْفتادہ
surnud	ٹھنڈا
surnud	ناپید.
surnud	ماؤف
surnud	حتمی
surnud	پْرانا
surnud	بالکل
surnud	بند
surnud	نڈھال
surnud	جامد
surnud	دُھندلا
surnud	قطعی
surnud	ساکت
surnud	اچانک
surnud	مردہ
surnud	متروک
surnud	مکمل
surnud	سُن
surnud	نزار.
surnud	نہایت
surnud	سست
surnud	بہت
juht	سردار.
keda	جنھیں
keda	جسے
keda	جنھیں
keda	جو
keda	جسے
türgi	پیلو
rein	تھامنا.
rein	(بعدہ
rein	back
vaja	مانگنا
vaja	بحران
vaja	مانگنا
vaja	بحران
vaja	ضرورت
vaja	حاجت
vaja	چاہنا
raamatu	رسالہ
raamatu	جریدہ
raamatu	لیبل
pikk	مدید
pikk	لنبوترا.
klass	انداز
klass	وضعداری
klass	ڈویژن
vend	برادر
vend	بیر.
vend	برادر
vend	بیر.
vend	بھائی
süsteemi	تنظیم
süsteemi	ترتیب
süsteemi	مشین.
mõlemad	دونوں
kõrgus	ارتفاع
kõrgus	رفعت
kõrgus	اونچائی
kõrgus	بلند
kõrgus	اونچائی
kõrgus	افراز
kõrgus	رفعت
kõrgus	بلند
kõrgus	اونچائی
kõrgus	افراز
kõrgus	بلندی
kõrgus	رفعت
kõrgus	فراز.
kõrgus	ٹیلا.
kõrgus	فراز.
kõrgus	بلندی
kõrgus	ٹیلا.
center	متبادل
oluline	مغرور.
oluline	باوقعت
laul	گیت
laul	شاعری
laul	نظم.
lihtsalt	مناسب
lihtsalt	احساس
lihtsalt	بعینہٖ
lihtsalt	محض
lihtsalt	منصفانہ
lihtsalt	محکم
lihtsalt	صحیح
lihtsalt	صرف
lihtsalt	درست.
lihtsalt	بجا
lihtsalt	مناسب
lihtsalt	احساس
lihtsalt	بعینہٖ
lihtsalt	محض
lihtsalt	منصفانہ
lihtsalt	محکم
lihtsalt	صحیح
lihtsalt	صرف
lihtsalt	درست.
muusik	سازنواز
muusik	موسیقار
kogudus	مجمع.
õigeusu	تغیر
ajaloo	تذکرہ
ajaloo	وقائع.
ajaloo	تواریخ
van	چھڑلا.
van	چھاج
van	ہراول.
album	البم
vaba	خالی
vaba	ملاوٹ
vaba	چھڑانا.
vaba	گستاخ
kunagi	بتدریج
kunagi	بالکل
kunagi	متواتر
kunagi	کبھی
kunagi	ہمیشہ
kunagi	بتدریج
kunagi	بالکل
kunagi	متواتر
kunagi	سدا
muud	دوسرا
muud	بدون
hertsog	مکّا
kaitse	محفوظ
kaitse	بچانا
kaitse	محفوظ
kaitse	مدافعت
kaitse	امان
kaitse	مدافعت
kaitse	وکیل.
kaitse	حمایت
kaitse	مدافعت
kaitse	تائید
kaitse	بچاؤ
keskmine	اوسط
keskmine	میانہ.
keskmine	درجے
keskmine	مرکز.
keskmine	میان.
keskmine	بیچ
keskmine	اوسط.
keskmine	نکلنا
keskmine	عام
keskmine	اوسط
keskmine	گماشتہ.
keskmine	ترسیل.
keskmine	درمیانی
keskmine	عامل.
keskmine	وسطی
keskmine	قسم
keskmine	افزائش
keskmine	اوسط
keskmine	گماشتہ.
keskmine	ترسیل.
keskmine	درمیانی
keskmine	عامل.
keskmine	واسطہ
keskmine	وسیلہ
keskmine	وسطی
keskmine	قسم
keskmine	افزائش
keskmine	مادی
keskmine	رگ
keskmine	درمیانی.
keskmine	وسطی
keskmine	۸
keskmine	۴
keskmine	۳
erinevad	to
erinevad	علاحدہ
erinevad	اچھوتا
mängu	تفریح
mängu	تدبیر
mängu	مقصد.
mängu	لنگ
mängu	پرندے
mängu	مشتاق
mängu	توانا
mängu	کھیل
mängu	آمادہ
mängu	ہدف
mängu	چال
mängu	اپاہج
mängu	پُرجوش
mängu	تفریح
mängu	تدبیر
mängu	مقصد.
mängu	لنگ
mängu	پرندے
mängu	مشتاق
mängu	توانا
mängu	کھیل
mängu	آمادہ
mängu	ہدف
mängu	چال
mängu	اپاہج
mängu	پُرجوش
mängu	بازی
tegelikult	سردست.
tegelikult	حقیقتہً
tegelikult	واقعتہً
tegelikult	واقعی
tegelikult	سردست.
tegelikult	حقیقتہً
tegelikult	واقعتہً
kõrge	کرتب.
kõrge	مقام.
kõrge	ارفع.
kõrge	اونچا
kõrge	شدید
kõrge	رفیع
kõrge	فوقانیہ.
kõrge	کھیل
kõrge	برفراز.
kõrge	(وقت
kõrge	خراب
kõrge	اعلیٰ
kõrge	کرتب.
kõrge	مقام.
kõrge	ارفع.
kõrge	اونچا
kõrge	شدید
kõrge	بالا
kõrge	رفیع
kõrge	فوقانیہ.
kõrge	کھیل
kõrge	برفراز.
kõrge	(وقت
kõrge	خراب
kõrge	اعلیٰ
kasvab	قد
kasvab	مرتبے
kasvab	پختہ
kasvab	بونا
kasvab	اُگنا
kasvab	ہویدا
kasvab	فزوں
kasvab	اپجنا.
kasvab	نمو
kasvab	بالغ.
kasvab	پھل
kasvab	گدرایا
kasvab	پیدا
kasvab	حجم
kasvab	قد
kasvab	مرتبے
kasvab	بڑھنا
kasvab	پختہ
kasvab	بونا
kasvab	اُگنا
kasvab	ہویدا
kasvab	فزوں
kasvab	اپجنا.
kasvab	نمو
kasvab	بالغ.
kasvab	پھل
kasvab	گدرایا
kasvab	پیدا
kasvab	حجم
teooria	نظریہ
piirkond	خطہ
piirkond	شعبہ
piirkond	علاقہ
piirkond	رقبہ
leitud	(قبلon
kolmas	تیسرا
kolmas	سوم
kolmas	ثالث.
keha	مقدار
keha	جسم
keha	فرد
keha	نفر.
keha	آدمی
keha	ہاڑ
täielikult	کاملاً
täielikult	کماحقہٗ
täielikult	عین
täielikult	بالکل
täielikult	تمامتر
täielikult	کاملاً
raudtee	off
raudtee	against
raudtee	into
raudtee	through
anda	لگانا
anda	اقرار
anda	لچک
anda	پڑھنا
anda	بتانا
anda	لوچ
anda	بولنا
anda	سنانا
anda	کہنا
saint	برگزیدہ
saint	(بائیبل
saint	سوامی
saint	متبرک
leida	خزانے
leida	لانا
leida	کان
selline	عظیم
tänapäeva	رائج
tänapäeva	رواں
vapp	للکارنا
vapp	جری
vapp	بہادر
vapp	للکارنا
lavastaja	نگراں
lavastaja	ناظم
idas	پورب
kiiresti	آوارہ
kiiresti	بالکل
kiiresti	تیزگھڑی.
kiiresti	پکّا.
kiiresti	محکم
kiiresti	روزہ.
kiiresti	سختی
abielus	منکوحہ
abielus	متأہّل.
abielus	بیاہتا
mõeldud	منگیتر
kirjandus	ادبی
kirjandus	مطبوعات
kirjandus	تصنیفات
muutus	تبّدل
muutus	آڑھت
muutus	منڈی
muutus	فرق
muutus	تبّدل
muutus	بدلنا
muutus	آڑھت
muutus	منڈی
muutus	فرق
maantee	شارع
maantee	جادہ-
filosoof	حکیم.
filosoof	حکیم.
filosoof	فلسفی
christian	رحمدل
tõenäoliselt	غالباً
tõenäoliselt	موزوں
tõenäoliselt	مناسب
tõenäoliselt	غالباً
krahv	گننا
mõiste	دام
mõiste	اصطلاح
mõiste	b
laeva	چڑھانا.
laeva	مسافروں
liik	طبقہ
liik	زمرہ.
liik	نوع
mere	سمندری
mere	بحر
mere	سمندر
must	شریرالنفس
must	افسردہ
must	بیزار
must	میلا
must	آلود.
must	سیاہ
must	بدخو
must	سفاک
must	(آسمان
must	اداس
must	تاریک
must	شریرالنفس
must	افسردہ
must	بیزار
must	میلا
must	آلود.
must	کالا
must	سیاہ
must	بدخو
must	سفاک
must	(آسمان
must	اداس
must	تاریک
tõlkija	مترجم
kord	آیونک
kord	کارنتھین
kord	قسم
kord	(خدا
kord	فرمان
kord	آیونک
kord	کارنتھین
kord	ترتیب
kord	قسم
kord	(خدا
kord	اچانک
kord	جونہی
üldiselt	بیشتر
üldiselt	عموماً
üldiselt	اکثر.
üldiselt	جُملہ
üldiselt	ڈانگری.
üldiselt	عمومی
aastane	سالانہ
aastane	اکسالہ-
põhjas	شمالی
mägi	انبار.
mägi	تودہ
mägi	پربت
mägi	انبار.
mägi	تودہ
mägi	پہاڑ
piiskop	پیلا.
piiskop	فیل
riiklik	قومی
lõunas	دکھن.
lõunas	جنوبی
lõunas	جنوب
filosoofia	حکمت
filosoofia	بردباری
filosoofia	تحمل
filosoofia	حکمت
filosoofia	فلسفہ
filosoofia	بردباری
filosoofia	تحمل
erinevalt	جدا
erinevalt	مختلف
tähelepanu	اہمیت
tähelepanu	آشنائی
tähelepanu	توجہ
tähelepanu	زور
tähelepanu	دھیان
park	کھلاباغ
risti	دھوکا
risti	out
risti	مخالف
risti	جوابی.
risti	برہم.
risti	استادہ
risti	کھڑا.
risti	سُتواں
risti	استادہ
risti	کھڑا.
risti	کھڑا
risti	عمود
risti	سُتواں
kuus	vi)
kuus	vi
kuus	vi)
kuus	چھکّا
kuus	vi
meeskond	جتھا
kultuuri	کارنامے
kultuuri	نشوونما.
kõrval	مقابلۃً.
kõrval	قریب.
keskel	متبادل
seadus	معدلت)
seadus	لحاظ
seadus	معمول
seadus	معدلت)
seadus	قاعدہ
seadus	لحاظ
seadus	معمول
mees	مزارع.
mees	سپاہی
mees	پیشے
mees	شطرنج
mees	انسان
mees	جہاز
tööle	تقویٰ.
tööle	کوٹنا
tööle	چلنا.
tööle	گوندھنا
tööle	پھڑکنا
tööle	سنبھالنا
tööle	مصروفیت.
tööle	چلانا
tööle	روزگار
tööle	جوتنا.
tööle	تقویٰ.
tööle	شغل
tööle	کوٹنا
tööle	چلنا.
tööle	گوندھنا
tööle	پھڑکنا
tööle	کام
tööle	سنبھالنا
tööle	مصروفیت.
tööle	چلانا
tööle	دھندا
tööle	روزگار
tööle	جوتنا.
kuju	انداز
kuju	ڈھالنا.
kuju	سانچا
kuju	کینڈا
kuju	صورت
kuju	ظاہرہیئت.
kuju	قالب.
kuju	(بعدہ
kuju	ہیولا
kuju	ڈول
kuju	پیرایہ
kuju	انداز
kuju	ڈھالنا.
kuju	سانچا
kuju	کینڈا
kuju	صورت
kuju	ظاہرہیئت.
kuju	بنانا
kuju	قالب.
kuju	(بعدہ
kuju	ہیولا
kuju	ڈول
kuju	پیرایہ
arst	تبدّل
arst	استاد
arst	معلّم.
arst	تصرّف
ajaloolane	مورّخ
naine	نار.
naine	ملازمہ
naine	عورت
naine	نوکرانی.
naine	زنانہ
naine	زنخا.
naine	نار.
naine	ملازمہ
naine	عورت
naine	نوکرانی.
naine	زنانہ
naine	زن
naine	زنخا.
naine	زوجہ
naine	پتنی.
naine	جورو
naine	بیوی
naine	زوجہ
naine	پتنی.
naine	جورو
naine	بیگم
naine	بیوی
eesmärk	منتہا
eesmärk	ہدف
eesmärk	مقصود
eesmärk	غایت
eesmärk	(فرد
eesmärk	مقصود.
eesmärk	چاہنا.
eesmärk	مدعا
eesmärk	مقصد
eesmärk	چاہنا.
eesmärk	مدعا
eesmärk	مدّعا-
eesmärk	نشانہ
eesmärk	مقصود
eesmärk	مدّعا-
eesmärk	ہدف
eesmärk	نشانہ
eesmärk	مقصود
eesmärk	تہیّہ
eesmärk	عزم.
eesmärk	منشا.
eesmärk	ارادہ.
eesmärk	سوچنا
eesmärk	بنانا
eesmärk	تہیّہ
eesmärk	عزم.
eesmärk	منشا.
eesmärk	ارادہ.
eesmärk	مقصد
eesmärk	سوچنا
eesmärk	بنانا
eesmärk	مقصد
eesmärk	ہدف
eesmärk	نشانہ
avatud	مقابلہ
avatud	عام
avatud	آماجگاہ
avatud	ڈبہ
avatud	مہّیا
avatud	ظرف
avatud	مقابلہ
avatud	عام
avatud	برملا
avatud	آماجگاہ
avatud	کُھلا
avatud	باز
avatud	کھولنا
avatud	ڈبہ
avatud	مہّیا
avatud	ظرف
puudub	ناپید.
puudub	غائب.
puudub	گم
vähe	مقدار
vähe	حقیر.
vähe	معمولی
vähe	بونا
vähe	کمین
vähe	خورد.
vähe	گھٹیا
vähe	چھوٹے
vähe	قدقامت
vähe	معصومانہ.
vähe	طفلانہ
vähe	بمشکل.
vähe	قدرے
vähe	چھوٹا
vähe	مقدار
vähe	حقیر.
vähe	معمولی
vähe	ادنیٰ
vähe	بونا
vähe	کمین
vähe	خورد.
vähe	گھٹیا
vähe	چھوٹے
vähe	قدقامت
vähe	معصومانہ.
vähe	طفلانہ
vähe	بمشکل.
vähe	قدرے
kontrolli	تنقیہ
kontrolli	اقرار
kontrolli	تھامنا
kontrolli	ڈانٹنا
kontrolli	بندش
kontrolli	تحدید
kontrolli	تنقیہ
kontrolli	اقرار
kontrolli	شہ
kontrolli	تھامنا
kontrolli	ڈانٹنا
kontrolli	بندش
kontrolli	تحدید
lipu	پرچم
kasutamine	برتاؤ.
kasutamine	رواج
kasutamine	حاصل.
kasutamine	برتنا.
kasutamine	برتاؤ
kasutamine	انتفاع
kasutamine	رواج
kasutamine	استعمال
kasutamine	پرانا.
laulu	گیت
laulu	شاعری
laulu	نظم.
süsteem	تنظیم
süsteem	ترتیب
süsteem	مشین.
auhind	جیتنا
auhind	انعام
auhind	سزا
auhinna	جیتنا
araabia	عربی.
leidis	(قبلon
ühendatud	ہمرشتہ
ühendatud	مسلسل
ühendatud	متعلق
ühendatud	منسوب.
taga	کمزور
taga	پوشیدہ
taga	جوابدہ
taga	رفتہ
taga	چوتڑ.
taga	کمتر
taga	(الف)عقبی
taga	دنبالہ.
taga	کولھا.
taga	پشت.
taga	چوتڑ
taga	سُرین
taga	پچھاڑی
taga	دنبالہ.
taga	عقب
taga	کولھا.
taga	پشت.
taga	چوتڑ
taga	سُرین
taga	پچھاڑی
luua	اختراع
luua	جھگڑنا.
luua	ایجاد
laev	گھڑا
laev	چڑھانا.
laev	مسافروں
raha	نقدیاں.
raha	املاک
raha	معاوضہ.
aine	دولت
aine	جوہر
aine	عین.
aine	دولت
aine	جوہر
aine	عین.
aine	ذات
suvel	in
miks	اعتراضاً
miks	تأمل
raske	پتھریلی
raske	تحریر
raske	وسیع.
raske	وافر
raske	باوقار
raske	المناک
raske	کھڑنک
raske	بوجھل.
raske	کثیر.
raske	سنجیدہ
raske	ٹھگ.
raske	سخت
raske	گمبھیر
raske	پتھریلی
raske	شدید
raske	تحریر
raske	وسیع.
raske	وافر
raske	باوقار
raske	المناک
raske	کھڑنک
raske	بوجھل.
raske	کثیر.
raske	وزنی
raske	سنجیدہ
raske	ٹھگ.
raske	سخت
raske	بمشکل
raske	ظالم
raske	لگاتار
raske	مضبوط
raske	ثابت
raske	خ
raske	بمشکل
raske	ظالم
raske	لگاتار
raske	مضبوط
raske	ثابت
raske	سخت
raske	کڑا
raske	خ
raske	سنگین
meister	اعلٰی
meister	حاوی
meister	بڑا
meister	اُستاد
meister	میری.
meister	فنکار
meister	بنیادی
meister	ہرانا
meister	نایک.
meister	منتظم
meister	مدرّس.
meister	صاحب
meister	جیتنے
meister	برتر.
meister	اصل
meister	معلّم
meister	مالک
meister	اعلٰی
meister	حاوی
meister	بڑا
meister	اُستاد
meister	میری.
meister	فنکار
meister	بنیادی
meister	ہرانا
meister	نایک.
meister	حاکم
meister	منتظم
meister	مدرّس.
meister	صاحب
meister	جیتنے
meister	برتر.
meister	اصل
meister	معلّم
meister	مالک
you	تم
you	تم
you	آپ
press	(بعدہٗupon
press	دبانے
press	ڈھالنے
press	نچوڑنے
press	اخبار
päev	یوم
päev	دن
päev	مقررہ
päev	دور
päev	یوم
päev	دن
päev	مقررہ
päev	دور
päev	روز
vabariik	جمہوریہ
komitee	گروہ
komitee	تحویلدار.
energia	زور
energia	قوت
energia	زور
energia	قوت
energia	توانائی
abi	معاونت-
abi	معاونت-
abi	مدد
abi	مدد
abi	پروسنا
abi	ملازمین
abi	استمداد
abi	علاج
abi	مدد
abi	پروسنا
abi	ملازمین
abi	استمداد
abi	علاج
sild	land-bridge
kapten	سربراہ
kapten	کپتان
kapten	سربراہ
direktor	نگراں
direktor	ناظم
direktor	اصلی
direktor	سربراہ
direktor	نمایاں.
direktor	سنگیت
direktor	فائق
direktor	کلاں.
direktor	حاکم
direktor	سرمایہ
direktor	اصلی
