que	že
formació	školenia
formació	výcvik
formació	tréning
formació	školenie
backgroundcolors	backgroundcolors
organització	organizáciu
organització	organizácia
organització	organizácie
resultat	vysledok
resultat	výsledok
anglaterra	england
anglaterra	anglicko
anglaterra	anglicka
possible	možná
possible	možné
possible	možný
possible	mozne
duc	duke
duc	vojvoda
mesos	mesiace
mesos	mesiacov
terres	pristane
terres	terres
evolucionat	vyvinuté
evolucionat	vyvinuli
evolucionat	vyvinul
evolucionat	vyvinutý
evolucionat	vyvinula
professor	profesor
professor	profesorka
professor	profesora
musical	hudobný
musical	muzikál
musical	hudobná
musical	hudobné
musical	musical
ingressos	príjmy
ingressos	výnosy
ingressos	príjem
joc	zápas
joc	game
joc	hra
mas	mas
robert	robert
robert	róbert
llengües	jazyky
llengües	jazykoch
llengües	jazykov
comune	comune
transport	preprava
transport	prevoz
transport	doprava
transport	preprava
transport	dopravné
transport	transport
transport	doprava
jean	jean
jean	jeana
creació	tvorba
creació	stvorenie
creació	vytváranie
creació	vytvorenie
grec	grécke
grec	gréckom
grec	grécky
grec	grécka
caps	hlava
caps	hláv
caps	hlavy
príncep	princa
príncep	princom
príncep	prince
príncep	princovi
príncep	princ
particulars	jedincov
particulars	jednotlivci
particulars	jedinci
particulars	jedince
particulars	jednotlivcov
model	model
model	vzor
model	modelka
tercer	tretia
tercer	tretí
tercer	tretích
tercer	tretie
tercer	tretina
jugador	player
jugador	hráča
jugador	hráč
jugador	prehrávač
municipis	obce
municipis	obcí
llindar	prah
llindar	hranica
sons	zvuky
sons	znie
pàrquing	parkovisko
pàrquing	parkovanie
victòria	víťazstvo
victòria	víťazstvu
victòria	víťazstva
victòria	viktória
victòria	viktoria
victòria	victoria
restauració	obnova
restauració	obnovenie
antoni	antoni
principis	zásady
principis	princípy
principis	zásadami
fent	robis
fent	robí
fent	robiť
fent	robim
fent	tvorby
fent	robenie
rússia	ruska
rússia	rusko
llogaters	nájomníkov
tractat	zmluva
david	dávid
david	david
escriptor	spisovateľ
escriptor	spisovateľka
jordi	jordi
naixement	narodenia
naixement	narodenie
naixement	pôrod
viquipèdia	wikipédia
estiu	summer
estiu	letná
estiu	leto
estiu	letné
nelson	nelson
press	stlačiť
press	tlač
press	stlačte
press	tlače
press	tlači
índia	indii
índia	indiou
índia	indie
índia	india
índia	indiu
orde	objednať
orde	poradie
orde	objednávka
orde	poriadok
parts	časti
parts	diely
parts	súčiastky
parts	častí
parts	večierky
parts	strany
manuel	manuel
probablement	zrejme
probablement	asi
probablement	pravdepodobne
italià	talianske
italià	talian
italià	taliansky
italià	talianska
antonio	antonia
antonio	antonio
capita	obyvateľa
catalans	katalánci
mestre	majster
mestre	master
xina	číne
xina	china
xina	čína
tanmateix	avšak
tanmateix	však
plantes	rastlín
plantes	rastliny
fabricació	výroba
fabricació	výrobné
fabricació	výroby
fabricació	výroba
fabricació	výrobný
fabricació	výmysel
las	las
permet	povoliť
permet	umožniť
explotacions	farmy
explotacions	fariem
romà	rímske
romà	roman
romà	rímsky
romà	romana
romà	rímska
número	číslo
número	pocet
número	cislo
número	počet
número	čislo
ruta	trasa
ruta	cesta
ruta	ruta
entrada	vstup
caràcter	znak
caràcter	postava
caràcter	charakter
caràcter	postavu
aturades	paros
companyia	firma
companyia	firemné
companyia	spoločnosti
companyia	spoločnosť
binomial	binomická
eds	eds
deu	desiatej
deu	desať
reis	králi
reis	kráľov
port	prístavu
port	prístav
port	port
restes	ostáva
restes	zostáva
restes	pozostatky
portar	odniesť
portar	niesť
portar	nosiť
conca	conca
conca	povodie
conca	povodia
conca	cuenca
parc	parku
parc	park
parc	parkovať
festival	festival
festival	festivalu
festival	slávnosti
arts	umenia
arts	umení
arts	umenie
ramon	ramon
gratuït	voľné
gratuït	slobodný
gratuït	volne
gratuït	free
gratuït	voľný
mitjans	médií
mitjans	media
mitjans	médiá
mitjans	média
mitjans	mediálne
mitjans	médium
mitjans	znamena
mitjans	prostriedky
mitjans	prostriedok
mitjans	znamená
drets	práva
drets	práv
llibres	knihy
llibres	knižky
llibres	kníh
inclou	zahrňuje
inclou	zahŕňa
inclou	zahrnuje
governador	guvernér
governador	guvernérom
governador	guvernéra
governador	guvernérov
compositor	editor
compositor	skladateľ
tercera	tretia
tercera	tretí
tercera	tretích
tercera	tretie
tercera	tretina
capella	capella
capella	kaplnke
bona	dobre
bona	dobrá
bona	dobra
bona	dobré
bona	dobrý
personatges	postavy
personatges	znaky
personatges	znakov
teoria	teória
comunicació	oznamovanie
comunicació	komunikácia
comunicació	komunikácie
comunicació	oznámenie
llum	ľahký
llum	svetlo
llum	svetla
blanc	biela
blanc	biely
blanc	white
blanc	biele
blanc	bielo
aragó	aragon
massachusetts	massachusetts
meitat	polovica
meitat	polka
meitat	polovicu
kitt	kitt
lliure	voľné
lliure	slobodný
lliure	volne
lliure	free
lliure	voľný
mans	mans
aleshores	potom
aleshores	vtedy
pobles	národy
pobles	národov
presència	prítomnosti
presència	prítomnosť
televisió	tv
televisió	televízie
televisió	televízia
televisió	televízor
televisió	televízne
últim	posledným
últim	posledný
últim	naposledy
últim	posledná
últim	posledné
tema	téme
tema	téma
tema	témou
tema	tému
tema	téma
tema	témou
tema	tému
spacewatch	spacewatch
humans	ľudia
humans	ľudí
humans	ľudský
humans	ľudských
humans	človek
humans	ľudské
humans	ľudská
estació	stanica
estació	stanici
estació	stanicu
associació	asociácia
associació	asociácie
associació	združenie
pintor	maliar
menor	menšia
menor	menšie
japó	japonska
japó	japonsko
japó	japonsku
problemes	problémy
problemes	problémov
objectiu	cieľ
objectiu	gól
marc	marc
marc	rámec
marc	rám
xviii	xviii
xviii	eighteenth
national	národný
national	vnútroštátnych
national	vnútroštátne
national	národná
national	vnútroštátna
national	národné
acció	akcie
acció	akcia
acció	akčné
ocupació	povolanie
ocupació	zamestnanie
mascles	samci
mascles	samcov
mascles	samce
mascles	muži
casos	prípady
casos	prípadoch
casos	prípadov
casos	puzdrá
fonts	zdroje
noves	nová
noves	nove
noves	nový
noves	nové
noves	novinka
pont	most
pont	mostík
pont	mosta
pont	bridge
imatges	zobrazenia
imatges	obrázkov
imatges	obrázky
imatges	obrazy
principi	zásada
principi	princípe
principi	princíp
dreta	správne
dreta	spravne
dreta	vpravo
dreta	právo
dreta	sprava
velocitat	rýchlosť
velocitat	rýchlosti
velocitat	rýchlosť
velocitat	otáčky
valor	hodnota
qualitat	kvalitné
qualitat	kvality
qualitat	kvalita
qualitat	vlastnosť
professional	profesionálne
professional	profesionál
professional	odborná
professional	profesionálny
professional	profesionálna
referències	odkazy
referències	referencie
temple	chrámu
temple	temple
temple	chrám
vista	výhľad
vista	zobraziť
vista	pohľad
vista	zobrazenie
museum	múzeum
museum	múzea
aquí	sem
aquí	tu
aquí	tady
aquí	tuto
aquí	here
energia	energia
energia	energy
energia	energiu
energia	energie
energia	energetika
arc	oblúk
classe	triedy
classe	trieda
dinastia	dynastie
wheeler	wheeler
front	front
front	predné
front	predný
front	predná
macdonald	macdonald
prova	test
prova	skúška
prova	skúške
prova	vyskúšať
prova	skúsiť
prova	skúste
prova	skús
prova	vyskúšajte
prova	skus
barri	štvrť
barri	susedstvo
barri	okolie
barri	okolia
barri	štvrti
segles	storočia
segles	storočí
segles	stáročia
recent	najnovšie
recent	posledných
recent	posledné
recent	nedávny
recent	nedávne
recent	nedávna
monestir	kláštore
monestir	kláštor
monestir	kláštora
animals	zvierat
animals	zvieratám
animals	zvieratá
animals	živočíchy
via	via
via	prostredníctvom
via	cez
wiley	wiley
parlament	parlament
parlament	parlamentu
educació	výchova
educació	vzdelanie
educació	vzdelávanie
educació	školstvo
característiques	funkcie
característiques	vlastnosti
característiques	charakteristiky
característiques	prvky
actor	herec
actor	herca
influència	ovplyvnenie
influència	ovplyvňovať
influència	ovplyvňovanie
influència	vplyv
influència	ovplyvniť
viure	živé
viure	ži
viure	live
viure	naživo
viure	žiť
accés	pristup
accés	prístup
conté	obsahuje
gent	ludia
gent	ludi
gent	ľudia
gent	ľudí
gent	people
especial	špeciálny
especial	výnimočná
especial	osobitné
especial	špeciálne
especial	špeciálna
xarxa	siete
xarxa	sieť
xarxa	sieťové
prentice	prentice
nucli	jadro
nucli	core
nucli	jadrom
nucli	jadra
nucli	jadro
nucli	jadra
nucli	jadro
nucli	jadra
decidir	rozhodnúť
mesura	oceňovanie
mesura	meranie
mesura	opatrenie
mesura	zmerať
sala	miestnosť
sala	izbu
sala	izby
sala	izba
sala	miestnosti
literatura	literatúru
literatura	literatúry
literatura	literatúra
clima	klímu
clima	podnebie
clima	klíma
clima	klímy
comença	začiatok
comença	zaciatok
comença	začať
comença	štart
comença	začnite
comença	spustiť
selecció	výber
congrés	kongres
congrés	kongrese
congrés	kongresu
papa	pápeža
papa	pope
papa	pápež
sentit	rozum
sentit	zmysel
personal	zamestnanci
personal	personál
fotografia	fotografiu
fotografia	fotografia
fotografia	fotografie
fotografia	fotografia
fotografia	fotografovanie
castellà	španielske
castellà	španielsky
castellà	španielčina
castellà	španielska
dirigida	cielený
dirigida	namierené
khan	khan
domini	dominion
corona	corona
aviat	čoskoro
aviat	onedlho
fort	silná
fort	silní
fort	silné
fort	silný
canal	kanála
canal	kanál
canal	kanála
honor	pocta
honor	cest
honor	česť
quantitat	čiastka
quantitat	množstvo
quantitat	sumu
quantitat	suma
quantitat	množstva
quantitat	množstvo
quantitat	množstvá
nascut	narodená
nascut	narodené
nascut	narodený
girona	girona
secció	oddiel
secció	časť
secció	úsek
secció	sekcia
enric	enric
enric	henryho
enric	henry
life	života
life	life
life	zivot
life	život
acadèmia	academy
acadèmia	akadémie
acadèmia	akadémia
cançó	pesnička
cançó	pieseň
cançó	skladba
cançó	song
capacitat	kapacity
capacitat	kapacita
mallorca	malorka
mallorca	mallorca
normalment	zvyčajne
normalment	obyčajne
normalment	obvykle
normalment	bežne
normalment	normálne
normalment	obvykle
normalment	normalne
generalment	spravidla
generalment	všeobecne
catedral	katedrála
der	der
cor	srdca
cor	heart
cor	srdce
ocupar	obsadiť
noms	názvy
noms	mená
sistemes	systémov
sistemes	systémy
disseny	dizajn
disseny	navrhovanie
disseny	konštrukcia
disseny	design
disseny	navrhnúť
pintura	maľovanie
pintura	obraz
pintura	maľba
svg	svg
coll	krk
coll	šije
coll	krku
senyor	sir
senyor	pane
senyor	lord
senyor	pane
hectàrees	hektárov
biblioteca	knižnica
biblioteca	knižnici
biblioteca	knižnice
biblioteca	knižnicu
territoris	územia
esdevenir	stáva
rus	ruské
rus	ruská
rus	ruskej
rus	rusky
rus	ruský
rus	rus
genera	generovanie
genera	generovať
genera	vytvára
genera	generuje
formes	tlačivá
formes	formuláre
formes	formy
formes	tvary
formes	tvarov
campanya	kampaň
alcalde	starostom
alcalde	starosta
alcalde	primátor
alcalde	starostu
mes	mesiaca
mes	mesiac
recerca	výskumné
recerca	výskum
recerca	výskumy
recerca	výskumu
successor	nástupca
successor	nástupcu
successor	nástupcom
carretera	cestná
carretera	cestný
carretera	road
carretera	cesta
blackwell	blackwell
relacions	vzťahy
relacions	vzťahov
relacions	vzťahy
fusta	wood
fusta	drevo
llatí	latinsky
llatí	latinskej
llatí	latinská
potser	mozno
potser	možno
britànic	briti
britànic	britská
britànic	britský
britànic	british
britànic	britské
negre	čierne
negre	čiernu
negre	black
negre	čierny
negre	čierna
publicat	publikované
publicat	zverejnená
publicat	zverejnené
publicat	uverejnené
publicat	uverejnil
publicat	pridal
publicat	publikované
publicat	uverejnené
publicat	zverejnené
publicat	posta
xvi	xvi
importància	dôležitosť
importància	význam
paul	pavol
paul	paul
paul	pavla
aigües	vody
aigües	vôd
independència	nezávislosť
lleó	leva
lleó	lev
respecte	dodržiavanie
respecte	rešpektu
respecte	rešpektovať
respecte	rešpekt
palomar	palomar
propi	vlastný
propi	vlastná
propi	vlastné
propi	vlastniť
industrials	priemyselný
industrials	priemyselná
industrials	priemyselné
etapes	fázy
etapes	štádiá
etapes	etapy
etapes	fázach
personatge	znak
personatge	postava
personatge	charakter
personatge	postavu
aire	ovzdušie
aire	vzduchu
aire	ovzdušia
aire	vzduch
aire	air
considerat	zvážil
considerat	považovať
considerat	posudzované
editorial	vydavateľ
editorial	vydavateľa
editorial	vydavateľstvo
editorial	redakčné
petites	malá
petites	small
petites	malý
petites	malých
petites	malé
fos	roztopil
unitat	jednotka
unitat	unit
american	američan
american	american
american	americké
american	americká
american	americký
atac	napadnúť
atac	zaútočiť
atac	útok
extrem	extrémne
extrem	extrémny
extrem	extrémna
plana	byt
plana	ploché
plana	plochá
diari	novín
diari	noviny
diari	vestník
diari	denník
diari	vestníku
diari	denníku
diari	denník
figura	obrázok
peces	stopy
peces	stôp
peces	skladby
peces	trate
peces	kusy
peces	kúsky
peces	kusov
tècnica	techniku
tècnica	technika
diferència	rozdiel
diferència	rozdielu
lluita	wrestling
lluita	boj
lluita	fight
lluita	bitka
lluita	bojovať
orquestra	orchester
òpera	opera
òpera	opery
òpera	operu
àrab	arabčina
àrab	arabsky
àrab	arabské
volum	objem
volum	zväzok
volum	hlasitosť
reina	queen
reina	kráľovna
reina	kráľovná
reina	kráľovnej
argentina	argentíne
argentina	argentíny
argentina	argentína
argentina	argentínska
peixos	ryby
peixos	ryba
peixos	fish
peixos	rybka
peixos	rybky
àlbum	album
àlbum	albumu
comercial	komerčné
comercial	obchodný
comercial	obchodná
comercial	komerčný
comercial	obchodné
exposició	výstavy
exposició	výstava
exposició	výstavu
exposició	expozície
exposició	vystavenie
exposició	ožiarenie
exposició	expozícia
exposició	expozíciu
arriba	príde
bandera	zástava
bandera	vlajkového
bandera	príznak
bandera	vlajka
proves	testy
proves	skúšky
proves	skúšky
proves	testovanie
proves	skúška
proves	skúšanie
equipaments	zariadenie
equipaments	vybavenie
equipaments	zariadenia
equipaments	vybavenie
apartaments	apartmány
apartaments	byty
apartaments	bytov
berlín	berlin
berlín	berlíne
berlín	berlín
nau	lodný
nau	loď
austràlia	austrálie
austràlia	austrália
austràlia	austrálii
última	posledným
última	posledný
última	naposledy
última	posledná
última	posledné
james	james
james	jakub
cançons	pesničky
cançons	piesne
cançons	skladby
cançons	piesní
piano	piano
piano	klavír
maría	maría
maría	márie
maría	mary
maría	mária
posterior	zadné
posterior	zadná
posterior	zadný
temes	motívy
temes	témy
temes	tém
temes	témy
fets	skutočnosti
fets	fakty
fets	faktov
funcions	funkcie
funcions	funkcií
economia	ekonomika
economia	hospodárstvo
economia	hospodárstva
economia	hospodárnosť
matrimoni	manželstva
matrimoni	sobáš
matrimoni	manželstvo
independent	nezávislých
independent	nezávislý
independent	nezávislá
independent	nezávislé
idea	napad
idea	idea
idea	myšlienka
idea	nápad
tradició	tradíciu
tradició	tradícia
tradició	tradície
federació	federácia
federació	federácie
charles	charles
escolars	školákov
actriu	herečka
formant	tvarovanie
formant	tvoriace
inc	inc
mercat	trhu
mercat	trhová
mercat	trh
mercat	market
mercat	trhu
evitar	zabrániť
grau	triede
grau	stupeň
grau	grau
grau	stupeň
compte	účtom
compte	konto
compte	ucet
compte	účet
compte	účte
sector	sektor
sector	odvetvie
creat	vytvorené
creat	vytvorili
creat	vytvoril
creat	vytvorený
creat	vytvorená
nit	nočná
nit	nočné
nit	noc
llac	jazera
llac	jazere
llac	lake
llac	jazero
favor	láskavosť
favor	uprednostňovať
motiu	rozum
motiu	príčina
motiu	dôvod
motiu	dovod
ajuda	pomoc
ajuda	pomôžte
ajuda	pomôže
ajuda	pomôcť
condicions	termíny
condicions	pojmy
condicions	výrazy
condicions	podmienky
masia	masia
generals	generáli
generals	generálov
dur	tvrdá
dur	tvrdo
dur	silno
dur	ťažké
dur	ťažko
comú	časté
efecte	efekt
efecte	účinok
efecte	vplyv
americà	američan
americà	american
americà	americké
americà	americká
americà	americký
paraula	slovo
paraula	slovom
paraula	slova
donat	donat
entitat	subjektu
entitat	subjekt
muntanyes	hory
muntanyes	pohoria
muntanyes	horách
muntanyes	hôr
muntanyes	vrchy
tradicional	tradičné
tradicional	tradičná
tradicional	tradičný
sanitaris	záchody
sanitaris	toalety
poeta	básnik
net	čisté
net	net
net	sieť
net	netto
guillem	william
guillem	viliam
problema	problem
problema	problém
problema	problému
propietat	pozemok
propietat	nehnuteľnosti
propietat	vlastnosť
propietat	majetok
propietat	nehnuteľnosť
canvis	zmeny
canvis	zmien
composició	zloženie
freshwater	sladkovodných
frontera	hraníc
frontera	hranicu
frontera	hranice
frontera	hraničné
frontera	hranica
històric	historický
històric	historicky
històric	historické
històric	historická
