dhe	és
vrarë	meggyilkolt
vrarë	megölt
vrarë	megölte
united	united
united	egyesült
ismail	ismail
projekte	projektek
vendeve	országokban
vendeve	országok
league	league
league	liga
sulltani	szultán
pothuajse	majdnem
fituesit	győztesek
fituesit	nyertesek
barcelona	barcelonában
barcelona	barcelonai
barcelona	barcelona
gjallë	élve
gjallë	életben
gjallë	él
pamje	megtekintés
pamje	kilátás
pamje	nézet
class	óra
class	osztály
sistemin	rendszer
sistemin	system
shkon	fut
shkon	vezeti
shkon	alakul
shkon	megyek
shkon	megy
shkon	megy
david	david
david	dávid
mundësi	lehetőség
mundësi	esélyt
mundësi	chance
mundësi	esély
mundësi	lehetőséget
mundësi	lehetőség
lokale	helyi
ndryshëm	más
ndryshëm	különböző
ndryshëm	eltérő
ndryshëm	többféle
ndryshëm	különféle
ndryshëm	különböző
gjon	john
gjon	jános
pikërisht	pontosan
pikërisht	pontosan
mbetet	megmarad
portal	portál
portal	átjáró
çmimi	árak
çmimi	ár
çmimi	ára
kthehet	visszatér
page	fizetés
finlanda	finnország
mbas	után
mbas	after
mbas	miután
mbas	utána
fizike	fizikai
mesatare	közbenső
mesatare	köztes
mesatare	átlagos
mesatare	átlagosan
mesatare	átlag
mesatare	közepes
serb	szerb
serb	szerb
serb	szerbia
vepër	okirat
përbërë	kompozit
përbërë	összetett
lloje	fajták
lloje	típusok
lloje	típusai
guvernator	kormányzó
vështirë	nehéz
vështirë	kemény
vështirë	kemény
vështirë	nehéz
vështirë	bonyolult
shkallë	létra
shkallë	létra
shkallë	létrák
uji	víz
uji	vizet
uji	folyadék
ndeshjet	gyufa
ndeshjet	egyezés
ndeshjet	egyezik
ngjashme	hasonló
ngjashme	hasonlóak
ngjashme	hasonlók
mbrojtur	védett
guri	kő
guri	stone
guri	szikla
guri	kő
guri	rock
ekziston	léteznek
ekziston	létezni
ekziston	létezik
ekziston	létezik
njerëzore	humánus
njerëzore	ember
njerëzore	emberi
lidhja	kapcsolat
lidhja	kapcsolódás
lidhja	csatlakozás
lidhja	hivatkozás
lidhja	kapcsolat
lidhja	link
lidhja	linket
lidhja	hivatkozást
prodhuar	termelt
prodhuar	gyártott
prodhuar	előállított
prodhuar	gyártottak
prodhuar	előállított
prodhuar	gyártott
premier	premier
thellë	mély
numrin	szám
numrin	száma
organizuar	szervezett
organizuar	rendezett
organizuar	szervezett
prof	prof
mësues	tanárnő
mësues	tanár
kushtet	fogalmak
kushtet	feltételek
kushtet	kifejezések
kushtet	állapotok
kushtet	feltételek
kryeqyteti	főváros
kryeqyteti	tőke
zyrtar	hivatalos
zyrtar	tisztviselő
art	művészet
art	art
krishterë	keresztény
krishterë	christian
krishterë	keresztények
krishterë	keresztények
drejtor	rendező
drejtor	igazgató
drejtor	igazgató
internet	interneten
internet	internet
shkup	skopje
nord	nord
shkruan	írja
shkruan	írással
shkruan	írás
shkruan	írása
shkoi	ment
paul	paul
paul	pál
djali	fiú
maria	mária
maria	maria
one	egy
mijë	ezer
paraqitur	bemutatott
paraqitur	benyújtott
grupe	csoportok
grupe	csoportoknak
burimet	forrás
burimet	források
burimet	erőforrások
burimet	erőforrás
burimet	források
personale	személyes
personale	személyi
ditët	napok
ditët	napokban
ditët	napokat
ditët	napokon
lartësi	magasság
lartësi	emelkedés
lartësi	magassága
lartësi	magasság
gjergj	giorgio
mehmet	mehmet
trupit	test
trupit	testem
trupit	holttest
islam	iszlám
evropë	európa
evropë	europe
evropë	európában
ditën	nap
ditën	napon
ditën	nappal
ditën	napot
franceze	francia
franceze	franciák
sociale	társadalmi
sociale	szociális
biri	fiam
biri	fiuk
sezoni	szezont
sezoni	idény
sezoni	évszak
sezoni	évad
sezoni	szezon
ibrahim	ibrahim
diçka	valami
diçka	valamit
james	james
james	jakab
kuq	piros
kuq	piroska
kuq	vörös
keni	kenny
keni	van
drejtimin	rendezés
pasojë	következmény
pasojë	következménye
politikan	politikusok
politikan	politikus
bie	esés
bie	zuhanás
bie	zuhan
bie	esés
bie	őszi
bie	zuhanás
bie	ősszel
bie	ősz
bie	elesik
bie	vízesés
bie	falls
studime	vizsgálatok
studime	tanulmányok
zonë	övezet
zonë	zóna
zonë	terület
zonë	környék
kërkon	igényli
kërkon	megköveteli
don	don
hap	lépés
hap	lépcső
hap	nyitva
nisi	kezdődött
nisi	kezdte
nisi	elkezdődött
nisi	elindított
nisi	indított
filma	filmek
filma	filmeket
filma	mozi
filma	filmek
filma	filmeket
trupat	katonák
trupat	csapatok
trupat	holttestek
trupat	hullák
trupat	testek
trupat	szervek
keq	bad
keq	rosz
keq	rossz
keq	sajnálom
ruajtur	tárolt
ruajtur	tartósított
ruajtur	megőrizte
ruajtur	megmentette
ruajtur	mentve
ruajtur	mentett
trashëgimisë	örökség
ngushtë	szűk
ngushtë	keskeny
ngushtë	szoros
ngushtë	szűk
ngushtë	szorosan
rrjedh	szivárgás
rrjedh	szivárog
rrjedh	flow
video	videó
video	video
video	videót
famshëm	híresség
famshëm	celeb
famshëm	hírességek
famshëm	híres
famshëm	híresség
ngritur	emelkedett
ngritur	megemelkedett
plotësisht	teljesen
plotësisht	teljesen
plotësisht	teljesen
utc	utc
skuadra	brigád
skuadra	osztag
skuadra	csapat
skuadra	team
civile	civil
civile	polgári
civile	civil
civile	polgári
forca	erőt
forca	erő
forca	force
forca	erő
sovjetik	szovjetek
sovjetik	szovjet
punon	működik
punon	dolgozó
punon	dolgozik
punon	dolgozom
punon	dolgozok
përdor	használat
përdor	használata
përdor	felhasználás
përdor	használni
pavarësisht	ellenére
humbur	vesztett
humbur	elveszett
humbur	lost
arti	művészet
arti	art
libra	könyveket
libra	könyvek
libra	könyv
kuvendit	közgyűlés
kuvendit	gyűlés
kuvendit	szerelvény
bota	világ
bota	world
bota	vilag
përdorim	használat
përdorim	használata
përdorim	felhasználás
përdorim	használni
burime	forrás
burime	források
burime	springs
burime	rugó
burime	erőforrások
burime	erőforrás
burime	források
çështje	problémák
çështje	kérdések
zonat	zónák
zonat	övezetek
zonat	térségek
zonat	területek
private	magán
private	privát
shkroi	írt
shkroi	irtam
shkroi	írta
shkroi	írtam
këshilli	tanács
wiki	wiki
lëvizje	mozgás
lëvizje	indítvány
lëvizje	mozgás
rock	szikla
rock	kő
rock	rock
muzika	zene
aktore	színésznő
malet	hegység
malet	hegyek
drita	fény
drita	light
drita	fényt
drita	lámpák
drita	fények
drita	világítás
flamuri	zászló
flamuri	megjelölés
flamuri	lobogó
kthyer	visszatért
gjermania	németország
nevojshme	kellett
nevojshme	szükséges
muzikore	zenés
muzikore	zenei
muzikore	musical
historik	történelmi
historik	történelmi
historik	történeti
përdorimi	használat
përdorimi	használat
përdorimi	használata
përdorimi	felhasználás
përdorimi	használni
letërsi	irodalom
artë	golden
artë	arany
lëvizja	mozgás
lëvizja	indítvány
lëvizja	költözés
lëvizja	mozgó
lëvizja	mozog
lëvizja	mozgás
veprave	deeds
veprave	tettek
national	nemzeti
national	országos
national	national
sulltan	szultán
link	hivatkozás
link	kapcsolat
link	link
link	linket
link	hivatkozást
can	chan
zbuluar	felfedezte
zbuluar	felfedezett
zbuluar	feltárt
zbuluar	észlelt
kërkuar	igényelt
kërkuar	kérte
kërkuar	kért
grek	görög
alias	alias
alias	álnév
loire	loire
elizabeth	erzsébet
elizabeth	elizabeth
zhvillimi	fejlesztés
zhvillimi	fejlődés
zhvillimi	fejlesztési
finale	finálé
finale	döntő
finale	végleges
finale	záró
finale	utolsó
finale	végső
finale	döntő
finale	vizsgák
monument	emlékmű
duka	duke
duka	herceg
romë	róma
romë	romák
romë	roma
liga	league
liga	liga
liga	liga
lidhjet	kapcsolatok
lidhjet	ötvözetek
lidhjet	linkek
lidhjet	hivatkozások
lidhjet	kapcsolatok
lidhjet	kapcsolatai
lidhjet	kapcsolatok
lidhjet	nyakkendő
ishujt	szigetek
ishujt	szigeteket
round	kör
round	kerek
round	forduló
round	körbe
kënga	dal
kënga	dalt
kënga	song
vazhdim	folytatás
vazhdim	folytatása
vazhdim	folytatás
materiale	anyagok
materiale	anyag
materiale	anyaga
materiale	alapanyagok
materiale	anyagok
dhjetë	tíz
mënyra	módok
anëtarë	tagjai
anëtarë	tagok
anëtarë	tagoknak
anëtarë	képviselők
dite	nap
dite	napon
dite	nappal
dite	napot
spanja	spanyolország
futbollist	labdarúgó
futbollist	focista
rritje	növekedés
rritje	növelése
rritje	emelkedés
rritje	növelje
rritje	növekedés
josé	jose
josé	josé
alpes	alpes
katërt	negyedszer
katërt	negyedik
lojtari	lejátszó
lojtari	játékos
kultura	tenyésztés
kultura	kultúra
kultura	kultúrák
tjeter	következő
nder	becsület
nder	megtiszteltetés
nder	becsület
nder	megtiszteltetés
titull	felirat
titull	cím
titull	címe
titull	beosztás
klasike	ízléses
klasike	előkelő
klasike	klasszikus
klasike	classic
hasan	hassan
hasan	hasan
dashur	kedves
dashur	drága
kuvendi	közgyűlés
kuvendi	gyűlés
kuvendi	szerelvény
artikull	árucikk
artikull	cikk
artikull	tárgy
artikull	tétel
artikull	elem
haute	haute
mendohet	feltételezett
ligji	jogszabályok
ligji	jog
ligji	jogszabály
ligji	törvény
popullor	népszerű
popullor	népszerűek
nëna	édesanyám
nëna	anya
lart	high
lart	magas
lart	magasan
lart	fent
qytete	városok
qytete	városokat
keto	ezek
keto	ezeket
hyri	bevitt
hyri	belépett
hyri	beléptem
hyri	lépett
plot	full
plot	teljes
pashë	láttam
pashë	látta
pashë	fűrész
grupin	csoport
grupin	csoportban
ndodh	előfordul
ndodh	megtörténik
ndodh	történik
dihet	ismeretes
dihet	ismertek
dihet	ismert
vdekje	halál
shtete	államok
shtete	államokat
shtete	országokban
shtete	országok
xix	xix
struktura	létesítmények
struktura	struktúrák
struktura	szerkezetek
struktura	struktúra
struktura	szerkezet
struktura	felépítés
struktura	építmény
struktura	létesítmény
foto	fényképek
foto	kép
foto	fénykép
foto	fotó
foto	képet
foto	kép
foto	fénykép
foto	fotók
foto	fényképek
foto	képek
mark	mark
ngjyrë	színek
ngjyrë	színes
ngjyrë	színe
ngjyrë	szín
ngjyrë	színes
ngjyrë	színe
ngjyrë	szín
ngjyrë	festés
ngjyrë	festék
ngjyrë	tinta
ngjyrë	tintát
ngjyrë	tintával
shkencor	tudományos
aktiv	aktív
aktiv	aktívak
jete	élettartam
jete	élet
jete	életem
jete	life
nivel	szint
nivel	szintű
marrëdhëniet	kapcsolatok
marrëdhëniet	kapcsolat
marrëdhëniet	kapcsolatok
tetë	nyolc
png	png
ndihmë	segíteni
ndihmë	segítség
qëndron	áll
qëndron	marad
krijoi	létrehozott
krijoi	létrehozva
krijoi	teremtett
joseph	joseph
joseph	józsef
zgjedhjet	választások
zgjedhjet	választási
zgjedhjet	választás
zgjedhjet	választások
diellit	napsütés
diellit	sun
diellit	nap
diellit	napfény
radhë	sorba
radhë	sor
radhë	sorban
skuadrës	csapattársa
mbretëria	királyság
michael	michael
michael	mihály
ruse	orosz
ruse	oroszul
ruse	oroszország
ruse	csel
aktori	színésznek
aktori	színész
thjesht	egyszerűen
thjesht	csak
vlerë	érték
vlerë	értéke
njëkohësisht	egyszerre
njëkohësisht	egyidejűleg
pjesët	alkatrész
pjesët	alkatrészek
pjesët	részek
ndryshime	módosítások
ndryshime	változtatások
ndryshime	változás
ndryshime	változások
ndryshime	változtatás
euro	euró
euro	euró
euro	euróban
euro	euro
ebu	ebu
ebu	abu
faqen	oldalt
faqen	oldal
huaja	külföldi
huaja	kül
huaja	külföldiek
rrallë	ritkán
rrallë	ritka
diku	valahol
territorin	terület
territorin	területe
ndahet	közös
ndahet	osztott
ndahet	megosztotta
ndahet	megosztott
ndahet	megosztva
will	will
will	fog
will	akarat
orë	órákban
orë	óra
orë	órák
orë	óra
minuta	perc
minuta	jegyzőkönyv
minuta	percek
anglez	angolul
anglez	angol
cdo	minden
qendror	központi
vii	vii
britanike	britek
britanike	angol
britanike	brit
martin	márton
martin	martin
tokat	földeket
tokat	földek
karl	károly
karl	karl
karl	carl
këmbë	gyalog
këmbë	láb
këmbë	lábát
këmbë	lábak
këmbë	lábai
këmbë	láb
këmbë	lábakat
këmbë	lábat
këmbë	lábát
këmbë	láb
masë	mérték
masë	intézkedés
nevojë	kell
nevojë	szükséges
zhvillim	fejlesztés
zhvillim	fejlődés
zhvillim	fejlesztési
kombit	nemzet
emrat	nevek
emrat	neveket
prizren	prizren
solli	hozták
solli	hozott
solli	hoztam
solli	hozta
etnike	etnikai
gjysmë	félig
gjysmë	fele
fitues	győztes
fitues	nyertes
kanada	kanada
kanada	kanadai
modern	modern
modern	korszerű
shihet	láttam
shihet	látta
shihet	látták
shihet	megtekintett
shihet	tekintett
xvi	xvi
malore	hegyen
malore	hegyi
malore	hegy
malore	hegyek
rrit	növekedés
rrit	növelése
rrit	emelkedés
rrit	növelje
rrit	növeli
tradicionale	hagyományos
tradicionale	tradicionális
regjisor	rendező
regjisor	igazgató
fifa	fifa
ndikim	ütközés
ndikim	becsapódás
ndikim	hatás
ndikim	hatása
ndikim	befolyása
ndikim	befolyással
ndikim	befolyás
angli	anglia
angli	england
angli	angliai
van	furgon
rajon	régió
rajon	régiók
socialiste	szocialista
socialiste	szocialisták
dërguar	szállított
dërguar	elküldött
dërguar	elküldve
dërguar	küldött
ndjekur	követett
ndjekur	követte
ndjekur	üldözte
ndjekur	üldözött
probleme	gondok
probleme	probléma
probleme	problémák
probleme	problémákat
probleme	problémákkal
probleme	gond
probleme	baj
ekzistojnë	léteznek
ekzistojnë	létezni
ekzistojnë	létezik
vajza	lányom
vajza	lánya
vajza	csajok
vajza	lányok
map	térkép
map	térképet
duart	kéz
duart	kezek
verës	summer
verës	nyári
verës	nyáron
verës	nyár
hapësirë	űr
hapësirë	tér
ndryshuar	megváltozott
ndryshuar	változott
ndryshuar	módosult
ndryshuar	átalakított
ndryshuar	módosított
ndryshuar	módosítva
sasi	mennyiségek
sasi	mennyiség
sasi	összeg
qëllimi	gól
qëllimi	cél
ortodokse	ortodox
shum	nagyon
stamboll	isztambul
karakter	jellem
karakter	karakter
ngjyra	színek
ngjyra	színes
ngjyra	színe
ngjyra	szín
ngjyra	színek
ngjyra	színes
ngjyra	színe
ngjyra	szín
ngjyra	színek
përreth	körül
përreth	körbe
ura	híd
ura	bridge
ura	hidak
ura	hidakat
mbrojtës	védő
mbrojtës	védelmező
mbrojtës	védelmező
mbrojtës	védő
asgjë	semmi
peshkopi	futó
peshkopi	bishop
peshkopi	püspök
albania	albánia
londër	londoni
londër	londonban
londër	london
londër	londonba
ahmet	ahmet
ahmet	ahmed
ahmet	ahmad
pune	munkahelyi
pune	munka
pune	dolgozó
pune	dolgozik
pune	dolgozom
pune	dolgozok
stadium	stadion
stadium	stadionban
jan	jan
banorëve	lakói
banorëve	lakók
banorëve	lakosok
ngjarjet	események
ngjarjet	esemény
ngjarjet	rendezvények
beteja	harc
beteja	csata
beteja	csaták
mustafa	mustafa
udhëheqës	vezér
udhëheqës	leader
udhëheqës	vezető
gjakut	vér
gjakut	véres
gjakut	blood
fillimi	kezdetek
fillimi	kezdete
fillimi	eleje
fillimi	kezdet
los	los
bizantine	bizánci
haxhi	zarándoklat
haxhi	hagi
fitore	win
fitore	nyerni
fitore	győzelem
fitore	nyerj
fitore	győzelem
albert	albert
shumicën	többségi
shumicën	többség
html	html
bar	fű
bar	füvet
bar	bar
bar	bár
kushtuar	elkötelezett
dikur	egyszer
detyrë	kötelesség
detyrë	vám
detyrë	megbízás
detyrë	megbízatás
detyrë	feladat
turk	török
turk	turk
turk	török
cup	kupa
cup	csésze
cup	cup
cup	pohár
cup	bögre
ekipi	csapat
ekipi	team
fetar	vallásos
fetar	vallás
fetar	vallási
detyruar	kényszer
detyruar	kényszerített
detyruar	erőltetett
black	fekete
black	black
rritet	növekszik
rritet	növekszik
rritet	növekvő
profesionale	szakmai
profesionale	profi
profesionale	professzionális
liqeni	tó
liqeni	tavi
liqeni	tavon
përmendet	említett
album	album
teatri	színház
teatri	színházi
teatri	színház
albumi	album
lindor	kelet
lindor	keleti
ndonjëherë	néha
kategorinë	kategória
web	web
web	háló
web	webes
seksioni	részleg
seksioni	szakasz
seksioni	szekció
live	live
live	élni
live	élőben
live	élő
version	verzió
version	változat
turqi	pulyka
turqi	törökország
milionë	millió
arabe	arab
bashkia	község
bashkia	település
bashkia	önkormányzat
lufte	háború
komandant	parancsnok
pushtimit	hódítás
shkollat	iskolákban
shkollat	iskolák
shkollat	iskola
regjistruar	bejegyzett
regjistruar	regisztrált
regjistruar	nyilvántartott
regjistruar	rögzített
regjistruar	rögzítve
regjistruar	regisztrált
regjistruar	nyilvántartott
procesi	eljárás
procesi	folyamat
den	den
trupi	test
trupi	testem
trupi	holttest
international	international
international	nemzetközi
juan	juan
bëhen	váljon
ofron	ajánlatok
ofron	kínál
ofron	ajánlat
ofron	ajánlatokat
bashkimin	egyesítés
bashkimin	egyesülés
organizata	szervezés
organizata	szervezet
organizata	szervezés
organizata	szervezet
organizata	szervezetek
person	személy
person	személyre
objekte	tárgyak
objekte	tételek
objekte	elemek
objekte	tárgyak
objekte	objektumok
fuqishëm	erőteljes
fuqishëm	erős
aktive	aktív
aktive	aktívak
bujqësore	mezőgazdasági
bujqësore	mezőgazdaság
bujqësore	gazdálkodás
bujqësore	tenyésztés
pranuar	elfogadva
pranuar	elfogadott
pranuar	elfogadta
takon	megfelel
revista	magazin
revista	tár
revista	újság
revista	magazinok
revista	magazinokat
gruaja	nő
gruaja	asszony
gruaja	nö
gruaja	feleségem
gruaja	felesége
gruaja	feleség
qafë	nyakát
qafë	nyaka
qafë	nyak
shërbim	kiszolgálás
shërbim	szerviz
shërbim	szolgálat
shërbim	szolgáltatás
shërbim	karbantartott
ministër	miniszter
man	mann
man	férfi
man	ember
jashtëm	külső
pyrénées	pyrénées
burg	börtön
burg	börtönbe
burg	börtön
burg	börtönben
dinastia	dinasztia
france	franciaország
france	france
debutimin	debütáló
romak	római
romak	roman
peter	peter
peter	péter
franca	franciaország
franca	france
kimike	kémiai
ndërtimi	építkezés
ndërtimi	építési
ndërtimi	építés
arkitektura	felépítés
arkitektura	építészet
degë	ágak
degë	fiókok
degë	branch
degë	ág
khan	kahn
khan	khan
khan	kán
ndodhi	megtörtént
ndodhi	történt
greqisht	görög
përtej	túl
allahu	allah
allahu	isten
serbisë	szerbia
louis	louis
louis	lajos
elemente	elemei
elemente	elemek
ajrore	légi
ajrore	antenna
përkthyer	lefordított
këngët	dalok
këngët	dalokat
gurë	stones
gurë	kövek
gurë	kő
gurë	stone
gurë	kövek
gurë	sziklák
shoqata	társulás
shoqata	társulási
shoqata	szövetség
shoqata	egyesület
përcaktuar	meghatározott
përcaktuar	meghatározva
përcaktuar	kijelölt
king	kinga
program	kérelem
program	alkalmazás
program	jelentkezés
program	program
humbje	veszteségek
humbje	veszteség
humbje	veszteségek
humbje	veszteség
humbje	veszteségeket
humbje	vereség
humbje	legyőzni
valencia	valencia
lindja	keletre
lindja	keleti
lindja	kelet
lindja	születés
lindja	születési
lindja	szülés
vdekja	halál
fjalët	szavakat
fjalët	szavak
les	les
sjellë	hozták
sjellë	hozott
sjellë	hoztam
sjellë	hozta
sjellë	hozz
sjellë	hozd
femra	nőstények
femra	nőnemű
femra	nő
femra	női
femra	nőstény
femra	nők
femra	asszonyok
femra	női
femra	nő
mbyllur	zárva
mbyllur	bezárva
mbyllur	bezárt
mbyllur	zárva
mbyllur	zárt
first	először
first	első
marrëveshje	megállapodás
marrëveshje	egyetértés
marrëveshje	megegyezés
marrëveshje	egyezség
marrëveshje	üzlet
marrëveshje	egyezség
marrëveshje	alku
shfaq	kijelző
shfaq	megjelenítés
shfaq	megjelenítési
shfaq	mutasd
shfaq	show
siguruar	biztosított
siguruar	biztosítás
siguruar	biztosítottak
siguruar	biztosítva
siguruar	biztosított
arkeologjike	régészeti
mit	mítosz
pranoi	vallott
pranoi	bevallotta
pranoi	elismerte
pranoi	elismert
pranoi	elismerte
pranoi	beismerte
pranoi	elfogadva
pranoi	elfogadott
pranoi	elfogadta
rezultatet	eredmény
rezultatet	eredmények
rezultatet	eredményei
krejt	mindegyik
krejt	mind
krejt	minden
antike	antik
antike	ősi
antike	ős
antike	ókori
antike	antik
