dhe	وال
veriut	نورث
veriut	شمالي
veriut	شمال
veriut	شمالا
veriut	الشمال
veriut	الشمالية
veriut	شمال
veriut	الشمالي
veriut	شمالي
ndryshe	مختلف
ndryshe	مختلفة
ndryshe	مختلفا
ndryshe	مختلفين
ndryshe	والا
ara	محاصيل
ara	المحاصيل
ara	ارا
perandori	الامبراطورية
perandori	امبراطورية
perandori	الامبراطور
perandori	امبراطور
kush	من
kush	اللي
fusha	ميادين
fusha	الحقول
fusha	حقول
fusha	الميادين
fusha	الميدان
fusha	حقل
fusha	الحقل
fusha	ميدان
fusha	المجالات
fusha	مجالات
fusha	مناطق
fusha	المناطق
anglisht	الانجليزية
anglisht	انجليزي
anglisht	انجليزية
anglisht	الانكليزية
anglisht	بالانكليزية
forma	الاشكال
forma	اشكال
forma	الاشكال
forma	اشكال
forma	شكل
forma	الشكل
forma	شكل
forma	الشكل
forma	استمارة
forma	النموذج
fillimisht	اصلا
muaj	الاشهر
muaj	شهورا
muaj	الشهور
muaj	اشهر
muaj	شهور
muaj	شهرا
muaj	الشهر
muaj	شهر
publike	الجمهور
publike	عام
publike	العامة
publike	عامة
publike	علنية
shtet	بلد
shtet	البلاد
shtet	بلاد
shtet	البلد
shtet	الولاية
shtet	دولة
shtet	ولاية
shtet	الحالة
shtet	الدولة
demokratike	ديمقراطي
demokratike	ديمقراطية
demokratike	الديمقراطي
veten	نفسي
veten	نفسى
veten	بنفسك
veten	نفسك
filmi	الفيلم
filmi	فيلم
filmi	الفلم
filmi	الفيلم
filmi	فيلم
veçanërisht	وخاصة
veçanërisht	خاصة
veçanërisht	خصوصا
veçanërisht	بالاخص
veçanërisht	بالتحديد
veçanërisht	تحديدا
moderne	حديثة
moderne	الحديثة
metra	متر
metra	امتار
artit	الفن
artit	ارت
artit	فن
artit	الفني
gjithmonë	دايما
gjithmonë	دائما
gjithmonë	دوما
york	يورك
kryer	ملتزم
kryer	ملتزمة
kryer	ارتكبت
gjermani	المانيا
sur	سور
erdhi	وصل
erdhi	وصلت
erdhi	جيت
erdhi	جاء
dorë	اليد
dorë	يد
dorë	يدا
sukses	ناجحة
sukses	النجاح
sukses	التوفيق
sukses	نجاح
gjate	لونغ
gjate	الطويل
gjate	طويلا
gjate	طويلة
gjate	طويل
world	عالم
world	العالمي
world	الدنيا
world	العالم
world	world
paris	باريس
shtatë	سبع
shtatë	seven
shtatë	سبعة
shtatë	السبعة
shtatë	السابع
shtatë	سابع
shtatë	السابعة
shtatë	سابعا
këngë	اغان
këngë	الاغاني
këngë	اغاني
këngë	سونغ
këngë	الاغنيه
këngë	اغنيه
këngë	الاغنية
këngë	اغنية
megjithëse	بالرغم
përmban	تحتوي
përmban	يحتوي
përmban	تحوي
përmban	احتواء
targa	لوحات
marrin	تستلم
marrin	استلام
marrin	تلقي
marrin	تستقبل
menjëherë	فورا
gati	مستعد
gati	جاهزة
gati	مستعدون
gati	استعداد
gati	جاهز
robert	روبرت
robert	روبيرت
club	النادي
club	ناد
club	نادى
club	نادي
club	كلوب
libër	الكتاب
libër	كتاب
përfundoi	اكتمل
përfundoi	اكملت
përfundoi	اكتملت
përfundoi	منتهي
përfundoi	انتهيت
përfundoi	انتهت
përfundoi	انتهى
mire	خير
mire	الخير
mire	طيب
mire	جيد
mire	بخير
sistem	نظام
sistem	النظام
sistem	المنظومة
des	des
des	ديز
shekulli	قرن
shekulli	القرن
periudhë	الفترة
periudhë	فترة
vazhdon	يستمر
shoqërore	اجتماعية
shoqërore	الاجتماعية
shoqërore	الاجتماعي
shoqërore	اجتماعي
artikuj	مقالات
artikuj	المقالات
sotme	اليوم
shkrimtar	كاتبة
shkrimtar	الكاتب
shkrimtar	كاتب
shkrimtar	الكاتبة
qartë	واضح
qartë	واضحة
qartë	خال
qartë	مبين
qartë	بوضوح
huaj	اجنبي
huaj	الاجنبي
huaj	اجنبية
francez	فرنسيا
francez	فرنسية
francez	بالفرنسية
francez	الفرنسية
francez	فرنسي
thjeshtë	بسيطه
thjeshtë	بسيط
thjeshtë	البسيط
thjeshtë	بسيطة
thjeshtë	ببساطة
thjeshtë	ببساطه
fshatrat	القرى
fshatrat	قرى
vlera	قيم
vlera	القيم
vlera	القيمة
vlera	قيمة
sikur	مثل
sikur	لايك
themeluar	اسست
themeluar	تاسست
themeluar	تاسس
themeluar	انشئت
themeluar	انشئ
themeluar	انشا
rol	الدور
rol	دور
ndërkombëtar	الدولية
ndërkombëtar	الدولي
ndërkombëtar	دولية
ndërkombëtar	دولي
bashkimi	النقابة
bashkimi	نقابة
bashkimi	يونيون
bashkimi	الاتحاد
bashkimi	الدمج
bashkimi	الاندماج
bashkimi	اندماج
bashkimi	دمج
bashkimi	وحدة
bashkimi	الوحدة
bashkimi	الانضمام
bashkimi	انضمام
lumi	ريفر
lumi	النهر
lumi	نهر
maqedoni	مقدونيا
golin	المرمى
golin	هدف
golin	الهدف
toka	الارض
toka	ارض
toka	اراض
toka	الارض
toka	الاراضي
nationalteam	nationalteam
raste	الحالات
raste	حالات
raste	القضايا
raste	قضايا
here	تايمز
here	اوقات
here	المرات
here	التايمز
here	مرات
here	الاوقات
here	وقت
here	الزمن
here	الوقت
here	زمن
here	الزمان
xxxx	xxxx
filluan	بدات
filluan	بدا
shkurtër	قصيرة
shkurtër	القصير
shkurtër	قصير
shkurtër	شورت
shkurtër	موجزة
shkurtër	موجز
shkurtër	مختصر
roman	روماني
roman	رومان
roman	الروماني
roman	الرومانية
roman	رواية
william	ويليام
william	وليم
william	وليام
vendosi	قررت
vendosi	قرر
mbetur	المتبقية
rruga	ستريت
rruga	الشارع
rruga	شارع
rruga	الطريق
rruga	طريق
ndoshta	لربما
ndoshta	ربما
kupa	الكؤوس
kupa	كؤوس
kupa	كوب
kupa	فنجان
kupa	كاس
kupa	الكاس
kupa	الكوب
ekonomik	اقتصادية
ekonomik	اقتصادي
ekonomik	اقتصادية
bukur	جميلة
bukur	جميل
bukur	جميله
bukur	حلو
bukur	جميل
bukur	لطيف
turke	التركي
turke	التركية
turke	تركية
turke	تركي
ulët	منخفض
ulët	منخفضة
ulët	تدني
ulët	انخفاض
periudha	الفترة
periudha	فترة
periudha	فترات
periudha	الفترات
real	ريال
real	حقيقي
real	حقيقية
jetojnë	تعيش
jetojnë	يعيش
jetojnë	مباشر
jetojnë	عيش
jetojnë	العيش
jetojnë	عش
publik	الجمهور
publik	عام
publik	العامة
publik	عامة
publik	علنية
pavarur	المستقل
pavarur	مستقل
pavarur	مستقلة
pavarur	المستقلة
pavarur	مستقل
ushtria	عسكرية
ushtria	العسكري
ushtria	الجيش
ushtria	عسكري
ushtria	الجيش
ushtria	جيش
lind	ولد
lind	تولد
lind	مولود
lind	يولد
lind	ولدت
fundi	نهاية
fundi	النهاية
ndarë	انقسام
ndarë	مقسم
ndarë	مقسمة
klubi	النادي
klubi	ناد
klubi	نادى
klubi	نادي
klubi	كلوب
fakt	حقيقة
kuqe	حمراء
kuqe	احمر
kuqe	الاحمر
pasha	باشا
puna	العمل
puna	اعمل
puna	عمل
vdekur	ميتة
vdekur	ميتا
vdekur	ميت
university	جامعة
university	الجامعة
gjeografike	جغرافي
gjeografike	جغرافية
gjeografike	جغرافي
gjeografike	جغرافية
madrid	مدريد
njësi	وحدات
njësi	الوحدات
njësi	وحدة
njësi	الوحدة
osman	عثمان
qytetet	البلدات
qytetet	المدن
qytetet	بلدات
qytetet	مدن
qytetet	المدن
qytetet	مدن
https	https
gazeta	الجريدة
gazeta	الصحيفة
gazeta	صحيفة
gazeta	جريدة
gazeta	الصحف
gazeta	صحف
gazeta	الجرائد
gazeta	الورقة
gazeta	ورق
gazeta	ورقة
gazeta	الورق
rritur	بالغا
rritur	راشد
rritur	بالغ
format	الاشكال
format	اشكال
format	نسق
format	الشكل
format	تنسيق
zgjedhur	مختار
zgjedhur	مختارة
zgjedhur	اختير
zgjedhur	المختار
anëtarët	الاعضاء
anëtarët	اعضاء
banorët	ساكن
banorët	السكان
banorët	المقيمون
banorët	المقيمين
fuqi	قوة
fuqi	طاقة
fuqi	الطاقة
fuqi	القوة
fuqi	السلطة
duhej	مطلوب
punoi	عملت
katolike	كاثوليكية
katolike	كاثوليكي
katolike	الكاثوليكية
artikulli	مقالة
artikulli	مقال
artikulli	المقالة
artikulli	المادة
shkollë	مدرسه
shkollë	مدرسة
shkollë	المدرسة
shkollë	المدارس
seri	مسلسل
seri	سلسلة
seri	السلسلة
seri	مسلسلات
përbashkët	المشتركة
përbashkët	تقاسم
përbashkët	مشترك
përbashkët	شائعة
përbashkët	شائع
përbashkët	مشتركة
akoma	لسه
akoma	بعد
britanisë	بريطانيا
rezultat	نتيجة
rezultat	النتيجة
fëmijët	الاولاد
fëmijët	الاطفال
fëmijët	اطفال
fëmijët	الاطفال
fëmijët	اطفال
profesor	استاذ
profesor	الاستاذ
profesor	بروفيسور
profesor	استاذة
ngjarje	مناسبة
ngjarje	الحدث
ngjarje	المناسبة
ngjarje	حدث
ngjarje	احداث
ngjarje	الفعاليات
ngjarje	المناسبات
ngjarje	الاحداث
ngjarje	مناسبات
cet	cet
mban	يبقي
pika	النقاط
pika	نقط
pika	نقاط
pika	قطرات
pika	نقطة
pika	بوينت
pika	النقطة
vendasit	المحليون
posta	بريد
posta	البريد
fakultetin	كلية
fakultetin	الكلية
kaloi	قضيت
kaloi	عبرت
kaloi	مرت
derisa	حتى
lehtë	السهل
lehtë	سهل
lehtë	سهلة
konsiderohet	نظر
qysh	منذ
qysh	مند
greqi	يونان
greqi	اليونان
jeton	المعيشة
jeton	العيش
jeton	تعيش
jeton	يعيش
jeton	مباشر
jeton	عيش
jeton	العيش
jeton	عش
jeton	حيوات
pjese	جزء
pjese	الجزء
fillore	ابتدائية
fillore	الابتدائية
fillore	ابتدائي
xhamia	لامي
xhamia	جامع
xhamia	مسجد
xhamia	المسجد
xhamia	الجامع
nisur	بادر
arrin	يصل
rëndë	ثقيل
rëndë	ثقيلة
rëndë	الثقيل
rëndë	الثقيلة
bin	bin
bin	بن
bin	الفول
charles	شارل
charles	تشارليز
charles	تشارلز
charles	شارلز
kurrë	ابدا
united	متحدين
united	المتحدة
united	متحدة
ismail	اسماعيل
projekte	المشروعات
projekte	المشاريع
projekte	مشاريع
projekte	مشروعات
vendeve	بلدان
vendeve	البلدان
vendeve	الدول
league	الدوري
league	دوري
sulltani	السلطان
sulltani	سلطان
pothuajse	تقريبا
fituesit	الفائزين
fituesit	الفائزون
barcelona	برشلونة
barcelona	برشلونه
gjallë	حيا
gjallë	احياء
gjallë	حية
gjallë	حي
pamje	عرض
pamje	منظر
pamje	اعرض
class	الطبقة
class	الفصل
class	صف
class	الصف
class	الفئة
sistemin	نظام
sistemin	النظام
sistemin	المنظومة
shkon	يدير
shkon	ذهاب
shkon	ذاهب
shkon	ذاهبة
david	ديفيد
david	داود
david	ديفد
david	دايفيد
david	دافيد
mundësi	احتمال
mundësi	احتمالية
mundësi	الاحتمال
mundësi	امكانية
mundësi	فرصة
mundësi	الفرصة
mundësi	فرصة
mundësi	الفرص
mundësi	الفرصة
lokale	محلي
lokale	محلية
lokale	المحلية
lokale	محليا
lokale	المحلي
ndryshëm	مختلف
ndryshëm	مختلفة
ndryshëm	مختلفا
ndryshëm	مختلفين
ndryshëm	شتى
gjon	جون
gjon	يوحنا
pikërisht	بالضبط
portal	البوابة
portal	بوابة
çmimi	الثمن
çmimi	الاسعار
çmimi	سعره
çmimi	سعر
çmimi	السعر
nationalyears	nationalyears
çfarë	ما
çfarë	ماذا
çfarë	ايش
çfarë	شنو
kthehet	عوائد
kthehet	ترجع
kthehet	العائدات
page	مرتبات
page	راتب
page	الراتب
page	المرتب
page	مرتب
finlanda	الفنلندي
finlanda	الفنلندية
finlanda	فنلندا
mbas	بعدما
mbas	بعد
fizike	جسدية
fizike	بدني
fizike	المادية
mesatare	وسيطة
mesatare	متوسط
mesatare	المتوسط
mesatare	متوسط
mesatare	متوسطة
mesatare	المتوسط
serb	صرب
serb	صربية
serb	الصرب
serb	الصربية
serb	الصربي
vepër	صك
përbërë	مركبة
përbërë	مركب
përbërë	تتالف
lloje	اصناف
lloje	الاصناف
lloje	انواع
lloje	الانواع
guvernator	حاكم
guvernator	محافظ
guvernator	الحاكم
vështirë	بجد
vështirë	صعب
vështirë	صعبة
vështirë	صعب
vështirë	صعبة
vështirë	قاسي
vështirë	صعب
vështirë	صعبة
shkallë	سلم
shkallë	السلم
shkallë	سلالم
uji	الماء
uji	ماء
uji	مياه
uji	المياه
uji	السوائل
uji	السائل
uji	سائل
ndeshjet	المباريات
ndeshjet	مباريات
ngjashme	مشابهة
ngjashme	مماثل
ngjashme	مماثلة
ngjashme	مشابه
mbrojtur	محمية
mbrojtur	محمي
guri	ستون
guri	حجر
guri	الحجارة
guri	حجارة
guri	الحجر
guri	الصخرة
guri	روك
guri	صخرة
guri	الروك
njerëzore	انسانية
njerëzore	انسان
njerëzore	بشري
njerëzore	بشرية
njerëzore	الانسان
lidhja	اتصال
lidhja	الاتصال
lidhja	الرابط
lidhja	لينك
lidhja	وصلة
lidhja	ربط
lidhja	رابط
prodhuar	انتج
prodhuar	المصنعة
thellë	عميقا
thellë	عميق
thellë	عميقة
thellë	عمق
numrin	عدد
numrin	العدد
numrin	الرقم
numrin	رقم
prof	الاستاذ
mësues	استاذ
mësues	المعلم
mësues	معلم
mësues	مدرس
mësues	معلمة
kushtet	المصطلحات
kushtet	الشروط
kushtet	شروط
kushtet	الاحوال
kushtet	ظروف
kushtet	الظروف
kushtet	الشروط
kushtet	شروط
kryeqyteti	العاصمة
kryeqyteti	عاصمة
cest	cest
zyrtar	رسمي
zyrtar	الرسمي
zyrtar	رسمية
zyrtar	مسؤول
art	الفن
art	ارت
art	فن
krishterë	المسيحية
krishterë	مسيحية
krishterë	مسيحي
krishterë	كريستيان
krishterë	المسيحيين
drejtor	مديرة
drejtor	مدير
drejtor	المديرة
drejtor	المدير
drejtor	المخرج
drejtor	مخرج
internet	الانترنت
internet	انترنت
nord	نورد
shkruan	يكتب
shkruan	الكتابه
shkruan	كتابة
shkruan	اكتب
shkruan	الكتابة
shkoi	رحت
paul	باول
paul	بول
djali	ولد
djali	بوي
djali	صبي
djali	الولد
djali	فتى
maria	ماريا
one	احد
one	واحدة
one	واحد
one	واحده
mijë	الف
mijë	الالف
paraqitur	مقدم
paraqitur	المقدم
grupe	الجماعات
grupe	المجموعات
grupe	مجموعات
burimet	مصادر
burimet	المصادر
burimet	الموارد
burimet	موارد
personale	شخصيه
personale	شخصية
personale	شخصي
ditët	الايام
ditët	ايام
lartësi	الارتفاع
lartësi	الارتفاع
lartësi	الطول
lartësi	الارتفاع
lartësi	ارتفاع
gjergj	جيورجيو
gjergj	جورجيو
mehmet	محمد
trupit	الجسد
trupit	جسم
trupit	جثة
trupit	جسد
trupit	الجسم
islam	الاسلام
islam	اسلام
evropë	اوروبا
evropë	اوربا
ditën	اليوم
ditën	يوم
ditën	نهار
franceze	فرنسيا
franceze	فرنسية
franceze	بالفرنسية
franceze	الفرنسية
franceze	فرنسي
sociale	اجتماعية
sociale	الاجتماعية
sociale	الاجتماعي
sociale	اجتماعي
biri	ابن
biri	بني
biri	الابن
sezoni	موسم
sezoni	الموسم
ibrahim	ابراهيم
diçka	شيء
diçka	شئ
diçka	حاجه
diçka	شي
james	جيمس
james	جايمس
kuq	حمراء
kuq	احمر
kuq	الاحمر
keni	كيني
keni	عندي
drejtimin	الاخراج
politikan	سياسية
politikan	سياسي
politikan	السياسي
bie	سقوط
bie	السقوط
bie	سقوط
bie	اسقط
bie	السقوط
bie	الخريف
bie	الشلالات
bie	شلالات
studime	الدراسات
studime	دراسات
zonë	منطقة
zonë	المنطقة
zonë	مساحة
zonë	المساحة
zonë	منطقة
zonë	المنطقة
kërkon	تتطلب
kërkon	يتطلب
kërkon	يشترط
don	دون
hap	خطوة
hap	الخطوة
hap	مفتوح
hap	مفتوحة
hap	افتح
hap	فتح
nisi	بدات
nisi	بدا
filma	الافلام
filma	افلام
filma	الافلام
filma	افلام
trupat	العراة
trupat	قوات
trupat	القوات
trupat	الاجسام
trupat	الهيئات
trupat	الجثث
trupat	جثث
trupat	اجساد
keq	سيئة
keq	باد
keq	سيء
keq	سيئ
keq	سئ
keq	اسف
keq	الاسف
keq	عذرا
ruajtur	حفظ
ruajtur	انقذت
trashëgimisë	تراث
trashëgimisë	التراث
ngushtë	ضيق
ngushtë	تضييق
ngushtë	ضيقة
ngushtë	ضيق
rrjedh	تسريب
rrjedh	تسرب
rrjedh	التدفقات
rrjedh	تدفقات
video	بالفيديو
video	الفيديو
video	فيديو
famshëm	المشاهير
famshëm	شهيرة
famshëm	مشهور
famshëm	شهير
