the	на
popularity	популярність
occasionally	місцями
coalition	коаліція
coalition	коаліції
starred	зірочкою
critic	критик
journals	журнали
percentage	відсотки
percentage	відсоток
silent	тиха
silent	мовчазна
laboratory	лабораторія
microsoft	microsoft
movements	рухи
movements	рухів
charter	хартія
suitable	підходить
alternate	альтернативне
alternate	альтернативний
offering	пропозиція
missions	місій
missions	місії
hlist	hlist
experimental	експериментальна
experimental	експериментальний
rooms	кімнат
rooms	кімнати
concluded	завершені
reputation	репутацію
reputation	репутація
accurate	точні
accurate	точна
accurate	акуратно
versus	проти
websites	сайти
interpretation	інтерпретація
interpretation	тлумачення
tagged	позначено
tagged	позначене
tagged	відмічені
tagged	позначені
endemic	endemic
chemistry	хімія
achieve	досягти
knows	знає
manga	манга
journalists	журналістів
journalists	журналісти
forests	ліси
forests	лісах
forests	лісами
cbs	cbs
comprehensive	комплексне
symphony	симфонічний
symphony	симфонія
promotional	рекламні
promotional	промо
electrical	електричний
tags	позначки
tags	мітки
meters	метрах
meters	метрів
meters	метри
jerry	джері
jerry	джеррі
tigers	тигри
commerce	комерційні
commerce	комерційна
commerce	комерційну
remix	remix
addressed	звернувся
phil	філ
automatic	автоматична
automatic	автоматичний
automatic	автоматичне
automatic	автоматичні
gang	банда
gang	gang
gang	банди
printed	надруковано
oak	дуб
warner	warner
tend	схильні
quote	цитати
quote	цитата
quote	цитування
separated	відокремлених
separated	розійшлися
separated	розділені
bishops	єпископи
bishops	єпископів
glasgow	glasgow
essentially	принципово
wait	чекайте
wait	почекайте
wait	чекати
wait	почекати
input	вхідний
input	вхідні
input	ввід
battery	батареї
battery	акумулятор
battery	акумулятори
battery	батарея
favor	перевага
favor	послугу
benjamin	бенджамін
apparent	видимі
shopping	покупки
shopping	шопінг
patrol	патруль
patrol	патрульний
patrol	патрулювання
eagle	орла
eagle	орел
angel	янгол
angel	ангел
martial	бойові
restoration	відновлення
restoration	реставрація
delhi	делі
hans	ганс
