של	شيل
במקביל	موازية
במקביל	الموازي
די	دي
מזרח	شرقي
מזרח	ايست
מזרח	شرق
מזרח	الشرق
מזרח	شرقا
מזרח	الشرقية
מזרח	شرقي
מזרח	شرقية
מזרח	الشرقية
מזרח	شرق
ערים	البلدات
ערים	المدن
ערים	بلدات
ערים	مدن
ערים	المدن
ערים	مدن
מחוץ	الخارج
מחוץ	خارج
שבע	سبع
שבע	seven
שבע	سبعة
שבע	السبعة
תהליך	العملية
תהליך	عملية
חי	المعيشة
חי	العيش
חי	تعيش
חי	يعيش
חי	مباشر
חי	عيش
חי	العيش
חי	عش
חי	حيا
חי	احياء
חי	حية
חי	حي
שיר	الشير
שיר	القصيدة
שיר	قصيدة
שיר	سونغ
שיר	الاغنيه
שיר	اغنيه
שיר	الاغنية
שיר	اغنية
טלוויזיה	تلفاز
טלוויזיה	التلفاز
טלוויזיה	التليفزيون
טלוויזיה	تلفزيون
טלוויזיה	التلفزيون
החוק	القانون
החוק	قانون
החוק	law
רוסיה	روسيا
השתתף	حضرت
השתתף	حضر
השתתף	شاركت
חזר	عاد
התיכון	الاوسط
התיכון	المنتصف
התיכון	الوسط
התיכון	وسط
בריטניה	بريطانيا
גבוהה	عال
גבוהה	عالي
גבוהה	مرتفع
גבוהה	عالية
גבוהה	عاليا
גבוהה	الطويل
גבוהה	طويلة
גבוהה	طويل
רוצה	اريد
כהן	كوهين
חופשי	مجانا
חופשי	حرة
חופשי	مجاني
חופשי	free
חופשי	حر
חברות	الصداقة
חברות	صداقة
חברות	الشركات
חברות	شركات
חברות	صديقات
אן	ان
אן	ان
סיים	منتهي
סיים	انتهيت
סיים	انتهت
סיים	انتهى
סיים	انهاء
סיים	انهي
סיים	معمول
סיים	فعلت
סיים	تمت
סיים	تم
סיים	انتهيت
המקום	مكان
המקום	المكان
מבצע	العملية
מבצע	العمليات
מבצע	عملية
רמת	رامات
ברור	واضح
ברור	واضحة
ברור	خال
ברור	مبين
רשת	الشبكة
רשת	صافي
רשת	الصافي
רשת	شبكة
רשת	الشبكة
רשת	شبكة
רשת	الشبكة
הערכים	قيم
הערכים	القيم
רקע	الخلفيات
רקע	خلفيات
רקע	الخلفية
רקע	خلفية
הגיעו	وصل
הגיעו	وصلت
תיאטרון	المسرح
תיאטרון	مسرح
תיאטרון	المسرح
תיאטרון	مسرح
דניאל	دانيال
דניאל	دانييل
דניאל	دانيل
איטליה	ايطاليا
צורך	ضروري
צורך	ضرورية
צורך	الضروري
צורך	ضرورة
צורך	الضرورة
צורך	حاجة
צורך	الحاجة
חדשה	جديد
חדשה	جدد
חדשה	جديدة
חדשה	الجديد
אלבום	الالبوم
אלבום	البوم
הרביעי	الرابعة
הרביעי	رابع
הרביעי	رابعة
הרביעי	رابعا
הרביעי	الرابع
דו	دو
המרכז	سنتر
המרכז	المركز
המרכז	المنتصف
המרכז	الوسط
המרכז	مركز
המרכז	المركز
המרכז	مركز
גן	غان
גן	الجين
גן	حديقة
גן	الحديقة
עשרה	العشرة
עשרה	ten
עשרה	عشرة
עשרה	عشر
עשרה	العاشرة
תמיד	دايما
תמיד	دائما
תמיד	دوما
משתמשים	المستخدمون
משתמשים	مستخدمون
משתמשים	المستخدمين
משתמשים	مستخدمين
משתמשים	مستخدمو
העתיקה	قديم
העתיקה	القدماء
עליה	لها
עליה	هي
כלפי	نحو
מחקר	دراسة
מחקר	ادرس
מחקר	الدراسة
מחקר	بحوث
מחקר	الابحاث
מחקר	ابحاث
מחקר	بحث
מחקר	البحوث
מחקר	البحث
תרבות	الثقافة
תרבות	ثقافته
תרבות	ثقافة
כללי	عام
כללי	لواء
כללי	اللواء
כללי	جنرال
כללי	عامة
כללי	الجنرال
מופיע	يظهر
עונה	موسم
עונה	الموسم
ארבע	اربع
ארבע	اربعة
ארבע	اربعه
ציון	النتيجة
ציון	صهيون
חשיבות	الاهمية
חשיבות	اهمية
חשיבות	دلالة
חשיבות	الاهمية
חשיבות	اهمية
סיום	الاكتمال
סיום	الانجاز
סיום	اكمال
סיום	نهاية
סיום	النهاية
סיום	التخرج
סיום	تخرج
ארבעה	اربع
ארבעה	اربعة
ארבעה	اربعه
הכוחות	سلطات
הכוחות	القوى
הכוחות	الصلاحيات
שי	شي
כדור	المجال
כדור	كرة
כדור	الكرة
כדור	رصاصة
כדור	الرصاصة
עשר	العشرة
עשר	ten
עשר	عشرة
עשר	عشر
עשר	العاشرة
עבד	عملت
עבד	العبد
עבד	عبد
עבד	عبدة
שער	البوابة
שער	بوابة
שער	البوابه
שער	المرمى
שער	هدف
שער	الهدف
שער	البوابة
שער	بوابة
סביב	حو
סביב	حولي
גבוה	عال
גבוה	عالي
גבוה	مرتفع
גבוה	عالية
גבוה	عاليا
גבוה	الطويل
גבוה	طويلة
גבוה	طويل
גבוה	اعلى
גבוה	الاعلى
נהר	ريفر
נהר	النهر
נהר	نهر
המקורי	الاصلي
המקורי	اصلي
המקורי	الاصلية
המקורי	الاصل
המקורי	اصلية
יודע	اعلم
יודע	اعرف
יודע	تعرف
הנשיא	رئيس
הנשיא	الرئيس
פה	هنا
בלי	بدون
אלכסנדר	الكسندر
אלכסנדר	اليكساندر
אלכסנדר	الكساندر
אלכסנדר	الاسكندر
משמש	المشمش
הוקם	انشئت
הוקם	انشئ
הוקם	انشا
סמל	رمز
סמל	الرمز
סמל	رمزا
סמל	عريف
סמל	سيرجنت
סמל	الرقيب
סמל	رقيب
סמל	رمز
סמל	ايقونة
ראה	شاهد
ראה	ترى
ראה	راى
ראה	شاف
ראה	رايت
ראה	شفت
גביע	الكاس
גביע	كوب
גביע	فنجان
גביע	كاس
גביע	الكاس
גביע	الكوب
יכולה	يستطيع
יכולה	يمكن
יכולה	يم
אורך	طول
אורך	الطول
קיימת	موجود
קיימת	قائم
משהו	شيء
משהו	شئ
משהו	حاجه
משהו	شي
דולר	الدولار
דולר	دولار
שמואל	سامويل
שמואל	صامويل
השחקן	الممثل
השחקן	فاعل
השחקן	ممثل
מדליות	ميداليات
חיילים	جنود
חיילים	الجنود
חיילים	قوات
חיילים	القوات
ספרד	اسبانيا
דגל	علم
דגל	العلم
דגל	الاعلام
דגל	اعلام
מלחמה	حرب
מלחמה	الحرب
צפון	نورث
צפון	شمالي
צפון	شمال
צפון	شمالا
צפון	الشمال
צפון	الشمالية
צפון	شمال
צפון	الشمالي
צפון	شمالي
בעלות	ملكية
בעלות	الملكية
יהודית	اليهودية
יהודית	يهودية
יהודית	يهودي
ללמוד	يتعلم
ללמוד	تعلم
ללמוד	تتعلم
ללמוד	التعلم
ללמוד	تعلموا
אשתו	الزوجة
אשתו	زوجه
אשתו	زوجة
פרק	الفصل
פרק	حلقة
פרק	الحلقة
חברה	صديقة
חברה	حبيبة
חברה	حبيبه
חברה	شركه
חברה	شركة
חברה	الشركة
חברה	رفقة
חברה	شباب
חברה	رجال
חברה	صديق
חברה	الصديق
חברה	صديقي
דירוג	تقييم
דירוג	التقييم
דירוג	التصنيف
דירוג	تصنيف
דירוג	الترتيب
הוקמה	انشئت
הוקמה	انشئ
הוקמה	انشا
מדעי	علمية
מדעי	علميا
ביחד	سويا
ביחד	سوية
ביחד	معا
טובה	خير
טובה	الخير
טובה	طيب
טובה	جيد
טובה	بخير
האזור	مساحة
האזור	المساحة
האזור	منطقة
האזור	المنطقة
שדה	الميدان
שדה	حقل
שדה	الحقل
שדה	ميدان
אפילו	حتى
אפילו	حتي
פעיל	نشطة
פעיל	النشطة
פעיל	نشط
אנגלית	الانجليزية
אנגלית	انجليزي
אנגלית	انجليزية
אנגלית	الانكليزية
אנגלית	بالانكليزية
מתחת	تحت
מתחת	ادناه
מתחת	تحت
פתח	مفتوح
פתח	مفتوحة
פתח	افتح
פתח	فتح
הפכה	صارت
אליפות	البطولة
אליפות	بطوله
אליפות	بطولة
משחקים	المباريات
משחקים	الالعاب
משחקים	مباريات
משחקים	العاب
שניות	ثواني
שניות	الثواني
שניות	ثوان
הכל	كلهم
הכל	كله
הכל	جميع
הכל	كل
הכל	الكل
מדיניות	السياسات
מדיניות	السياسة
מדיניות	سياسة
מדיניות	سياسات
מדיניות	السياسات
שירות	الخدمة
שירות	خدمة
שירות	الخدمات
גדולים	كبيرة
גדולים	الكبير
גדולים	كبيرة
גדולים	كبيره
גדולים	كبير
למנוע	منع
למנוע	امنع
מצרים	egypt
מצרים	مصر
ספורט	رياضة
ספורט	الرياضة
ספורט	سبورت
ספורט	رياضة
ספורט	الرياضة
ספורט	الرياضات
שיא	سجل
שיא	تسجيل
שיא	السجل
שיא	ذروة
שיא	الذروة
שיא	قمة
שיא	ذروة
שיא	القمة
שיא	الذروة
מס	ضريبي
מס	ضرائب
מס	الضرائب
מס	الضريبة
מס	ضريبة
צוות	الموظفون
צוות	موظفون
צוות	الموظفين
צוות	الطاقم
צוות	طاقم
צוות	الفريق
צוות	فريق
נושא	الموضوع
נושא	موضوع
נושא	السمة
נושא	سمة
נושא	الموضوع
נושא	موضوع
נושא	الموضوع
גיל	السن
גיל	العمر
עורך	محرر
עורך	محررة
עורך	المحرر
הרכבת	قطار
הרכבת	القطار
הליגה	الدوري
הליגה	دوري
לבן	بيضاء
לבן	الابيض
לבן	وايت
לבן	ابيض
לבן	قوقازي
לבן	القوقاز
מת	ميتة
מת	ميتا
מת	ميت
סגל	الموظفين
סגל	الموظفون
סגל	الافراد
סגל	الموظفون
סגל	موظفون
סגל	الموظفين
סגל	كلية
סגל	الكلية
מסע	سفر
מסע	السفر
מסע	الرحلة
מסע	رحلة
בעיות	مشاكل
בעיות	مشكلات
בעיות	المشكلات
בעיות	المشاكل
בעיות	المسائل
בעיות	قضايا
בעיות	القضايا
בעיות	مسائل
בעיות	مشكلات
מערב	ويست
מערב	الغرب
מערב	غربا
מערב	غرب
מערב	غربي
מערב	غربي
מערב	غربية
מערב	الغربية
מערב	غرب
שום	الثوم
שום	ثوم
עברה	انتقلت
עברה	تحركت
לוח	السبورة
לוח	لوح
לוח	اللوح
לוח	لوح
לוח	اللوح
חושב	افكر
חושב	التفكير
חושב	تفكير
חושב	تفكر
חושב	فكر
חושב	فكري
לידה	ميلاد
לידה	الميلاد
לידה	الولادة
לידה	ولادة
תחילת	المبكر
תחילת	باكرا
תחילת	اوائل
תחילת	مبكرة
תחילת	مبكر
תחילת	مبكرا
הבינלאומי	الدولية
הבינלאומי	الدولي
הבינלאומי	دولية
הבינלאומי	دولي
בדיוק	بالضبط
שעות	الساعات
שעות	ساعات
מאות	فم
מאות	الفم
מאות	القرون
מאות	قرون
מאות	مئات
מאות	المئات
הצעיר	الاصغر
הצטרף	انضموا
הצטרף	انضم
הצטרף	الانضمام
הצטרף	انضمام
הצטרף	انضمت
נכתב	كتب
נכתב	مكتوب
נכתב	خطية
נכתב	مكتوبة
השאר	ارتاح
השאר	الراحة
השאר	راحة
השאר	استراحة
דרור	سبارو
דרור	العصفور
דרור	عصفور
הקשר	سياق
הקשר	السياق
ממש	حقا
ממש	فعلا
האוניברסיטה	جامعة
האוניברסיטה	الجامعة
אמר	قالت
אמר	قال
אמר	قالو
עובד	موظف
עובד	الموظف
עובד	موظفة
עובד	يعمل
עובד	يشتغل
עובד	اشغال
עובד	ينفع
עובד	العامل
עובד	عامل
עובד	يعمل
עובד	اعمل
לתת	اعطاء
לתת	اعطي
גילגמש	جلجامش
פולין	بولندا
אנגליה	انجلترا
אנגליה	انكلترا
התמונה	صورة
התמונה	الصورة
התמונה	صورة
התמונה	الصورة
התמונה	الصوره
התמונה	صوره
הימים	الايام
הימים	ايام
חדשות	اخبار
חדשות	الاخبار
חדשות	خبر
חדשות	انباء
סיפור	ستوري
סיפור	قصة
סיפור	حكاية
סיפור	القصة
סיפור	قصه
הנוער	الشباب
הנוער	شب
אנג	انج
מיוחד	الخاص
מיוחד	خاص
מיוחד	مميز
מיוחד	خاصة
חינוך	تعليم
חינוך	التربية
חינוך	التعليم
הצי	الاسطول
הצי	اسطول
תרגום	ترجمة
תרגום	الترجمة
פרסם	منشور
פרסם	النشر
פרסם	المنشور
פרסם	بوست
פרסם	نشر
פרסם	نشرت
פרסם	الاعلان
פרסם	نشر
פרסם	انشر
פרסם	النشر
פרסם	نشر
פרסם	منشور
פרסם	نشرت
לבסוף	واخيرا
לבסוף	اخيرا
מישהו	شخص
מישהו	احد
קרן	الاساس
קרן	مؤسسة
קרן	المؤسسة
קרן	كارين
קרן	كارن
קרן	صندوق
קרן	الصندوق
הסכם	اتفاق
הסכם	الاتفاق
הסכם	المعاهدة
הסכם	معاهدة
חברים	اصدقاء
חברים	الاصدقاء
חברים	صديقان
מלא	الكامل
מלא	ملي
מלא	كامل
מלא	كاملة
גוף	الجسد
גוף	جسم
גוף	جثة
גוף	جسد
גוף	الجسم
גוף	الاجسام
גוף	الهيئات
גוף	الجثث
גוף	جثث
גוף	اجساد
לוי	ليفي
רואה	شاهد
רואה	ترى
קיימים	موجود
קיימים	قائم
ערב	المساء
ערב	مساء
לונדון	لندن
ימין	صح
ימין	يمين
ימין	الحق
ימין	صحيح
ימין	حق
קול	الصوت
קול	صوت
קול	الصوت
קול	صوت
קול	صو
קול	كول
מעמד	الوضع
מעמד	الحالة
מעמד	حالة
מעמד	الطبقة
מעמד	الفصل
מעמד	صف
מעמד	الصف
מעמד	الفئة
מספיק	كفاية
מספיק	كفى
