پُرندر	tjuv
تاک	care
تاک	klocka
تاک	titta
تاک	aim
تاک	sikta
تاکنا	välja
تاکنا	väljer
تاکنا	välj
تاکنا	pip
تاکنا	titta
تاکنا	önskan
تاکنا	önskar
تاکنا	önska
تاکنا	wish
تاکنا	välja
تاکنا	väljer
تاکنا	välj
تاکنا	pip
تاکنا	titta
تاکنا	stirrar
تاکنا	stirra
تاکنا	önskan
تاکنا	önskar
تاکنا	önska
تاکنا	wish
تاکید	betoning
تاکید	tonvikt
تاکید	tyngdpunkt
تاکید	brytning
تاکید	uttal
تاکید	accent
تاکید	dialekt
تاکید	tryck
تاکید	föreläggande
تاکید	stressa
تاکید	stress
تاکیداً	strikt
تاکیدی	angeläget
تاکیدی	brådskande
تاکیدی	akut
تاکیدی	pressning
تاگا	tråden
تاگا	tråd
تال	beat
تال	slå
تال	stridsvagn
تال	tank
تال	åtgärd
تال	mäta
تال	mät
تال	poolen
تال	pool
تال	biljard
تال	damm
تالا	ban
تالا	förbud
تالا	förbjuda
تالا	inskränkning
تالا	begränsningar
تالا	begränsning
تالا	hänglås
تالا	ban
تالا	förbud
تالا	förbjuda
تالا	lock
تالا	lås
تالا	inskränkning
تالا	begränsningar
تالا	begränsning
تالا	hänglås
تالابندی	lockout
تالاب	stridsvagn
تالاب	tank
تالاب	damm
تالاب	poolen
تالاب	pool
تالاب	biljard
تالابیلی	upprördhet
تالابیلی	agitation
تالاش	sökning
تالاش	sök
تالاش	söka
تاَلُّف	kärlek
تاَلُّف	älska
تاَلُّف	love
تاَلُّف	älskar
تاَلُّف	ömhet
تاَلُّف	tillgivenhet
تالک	spärr
تالک	lås
تالک	haka
تالک	bolt
تالک	bult
تالک	hänglås
تاَلُّم	melankoli
تاَلُّم	sorg
تاَلُّم	smärta
تاَلُّم	pain
تاَلُّم	smärtor
تاَلُّم	värk
تاَلُّم	sorgen
تاَلُّم	sorg
تالمُود	talmud
تالُو	gommen
تالی	klappar
تالی	följare
تالی	tangent
تالی	nyckel
تالی	key
تالی	nyckeln
تالی	följer
تالی	sjöar
تالی	sjö
تالی	lake
تالی	sjön
تالی	klappa
تالیف	förlikning
تالیف	förlikningen
تالیف	tröst
تالیف	sammansättningen
تالیف	sammansättning
تالیف	sammanställningen
تالیف	sammanställning
تالیف	förlikning
تالیف	förlikningen
تالیف	tröst
تالیف	sammansättningen
تالیف	sammansättning
تالیکا	trill
تالیل	vårtor
تام	hel
تام	hela
تام	fulla
تام	fullständig
تام	full
تام	fullt
تام	afton
تام	kvällen
تام	kväll
تام	kvälls
تام	mörkret
تام	mörker
تام	kompletta
تام	fullständigt
تام	slutför
تام	komplett
تام	fullständig
تام	upprördhet
تام	agitation
تام	alarm
تام	larm
تاَمّاً	fullt
تامرس	guld
تامرس	koppar
تامس	vrede
تامس	ilska
تامس	fury
تامس	raseri
تامس	dumheter
تامس	dårskap
تامس	okunskap
تامس	okunnighet
تامسی	arga
تامسی	arg
تامسی	rasande
تامسی	ursinnig
تاَمُّل	tveksamhet
تاَمُّل	tvekar
تاَمُّل	tvekan
تاَمُّل	tvekan
تاَمُّل	tvivel
تاَمُّل	tvivlar
تاَمُّل	oro
تاَمُّل	omtanke
تاَمُّل	eftertanke
تاَمُّل	reflektion
تاَمُّل	spegelbild
تاَمُّل	gripande
تاَمُّل	hänsyn
تاَمُّل	beaktande
تاَمُّل	övervägande
تاملوٹ	tumbler
تامّہ	fulla
تامّہ	fullständig
تامّہ	full
تامّہ	fullt
تامّہ	kompletta
تامّہ	fullständigt
تامّہ	slutför
تامّہ	komplett
تامّہ	fullständig
تامّہ	hel
تامّہ	hela
تامین	beskydd
تامین	skydd
تان	stäm
تان	sträcka
تان	sträck
تان	sträckning
تان	not
تان	observera
تان	obs
تان	anteckning
تان	anmärkning
تان	spänning
تان	spända
تان	spänningar
تان	spänt
تانا	heat
تانا	värme
تانا	testa
تانا	test
تانا	provning
تانا	temperament
تانا	bevisa
تانا	smälter
تانا	smält
تانا	smälta
تانا	warp
تانت	magkänsla
تانتا	följd
تانتا	serier
تانتا	serie
تانتا	serien
تانتڑی	svagt
تانتڑی	klen
تانتڑی	svaga
تانتڑی	svag
تانتوا	bråck
تانتی	barn
تانتی	familjen
تانتی	familj
تانتی	family
تانتی	släkt
تانتی	generation
تانتی	generationen
تانتی	generering
تانتی	släkte
تانتی	weaver
تانتی	klan
تانتی	klanen
تانس	varning
تانس	hot
تاَنُّس	kärlek
تاَنُّس	älska
تاَنُّس	love
تاَنُّس	älskar
تاَنُّس	uppriktighet
تاَنُّس	ärlighet
تاَنُّس	förtrogenhet
تاَنُّس	kännedom
تانسنا	hotar
تانسنا	hota
تانگ	lust
تانگ	önskan
تانگ	åtrå
تانگ	längtan
تانگ	längtan
تانگ	längtan
تانگ	längtar
تانگ	efterfrågan
تانگ	kräva
تانگا	tonga
تانگھنا	stirrar
تانگھنا	stirra
تانگھنا	blick
تانگھنا	jump
تانگھنا	hoppa
تانگھنا	hopp
تانگھنا	hoppar
تاننا	höj
تاننا	höja
تاننا	höjning
تاننا	sträcka
تاننا	sträck
تاننا	sträckning
تاننا	upprätt
تاننا	provocerar
تاننا	provocera
تاننا	framkalla
تاَنّی	tålamod
تاَنّی	väntande
تاَنّی	väntan
تاَنّی	väntar
تاَنّی	fördröjning
تاَنّی	försening
تاَنّی	förseningar
تاَنّی	dröjsmål
تاوا	avrunda
تاوا	omgång
تاوا	rund
تاوا	runt
تاوا	runda
تاوا	kretsar
تاوا	krets
تاوان	skador
تاوان	skadestånd
تاوان	påföljd
تاوان	straff
تاوان	ersättning
تاوان	kompensation
تاوان	ersättningar
تاوان	skador
تاوان	skadestånd
تاوان	påföljd
تاوان	straff
تاوان	lösen
تاوان	ersättning
تاوان	kompensation
تاوان	ersättningar
تاولا	otålig
تاولی	skynda
تاوِیل	förklaring
تاوِیل	förklaringar
تاوِیل	rättfärdigande
تاوِیل	berättigande
تاوِیل	motivering
تاَہُّل	äktenskap
تاَہُّل	äktenskapet
تاَہُّل	giftermål
تائو	rulla
تائو	rulle
تائو	heat
تائو	värme
تائو	passion
تائو	twist
تائو	vrida
تائو	vik
تائو	vika
تائو	veck
تائو	vrede
تائو	raseri
تائو	ilska
تائو	curl
تائید	bekräftelse
تائید	hjälp
تائید	bistånd
تائید	stöd
تائید	support
تائید	stöd
تائید	stötta
تائید	stödja
تائید	bekräftelse
تائید	hjälp
تائید	bistånd
تائید	stöd
تائید	support
تائید	stöd
تائید	stötta
تائید	stödja
تب	härav
تب	därav
تب	heat
تب	värme
تب	feber
تب	efteråt
تب	glitter
تب	sedan
تب	sen
تب	då
تبادُر	tävling
تبادُر	konkurrens
تبادُل	växlingen
تبادُل	växling
تبادُل	utväxling
تبادُل	exchange
تبادُل	utbyte
تبادِلہ	växling
تبادِلہ	utväxling
تبادِلہ	exchange
تبادِلہ	utbyte
تبادِلہ	transfer
تبادِلہ	överföra
تبادِلہ	överlåtelse
تبادِلہ	överföring
تبار	stam
تبار	stammen
تبار	människor
تبار	personer
تبار	folk
تبار	people
تبار	nations
تبار	nationen
تبار	nation
تبار	dynastin
تبار	lopp
تبار	race
تبار	ras
تبار	tävla
تبار	tävling
تبار	familjen
تبار	familj
تبار	family
تبار	släkt
تبارک	jättebra
تبارک	härligt
تبارک	toppen
تبارک	strålande
تبارک	härliga
تبارک	helgat
تبارُک	gynnsam
تبارُک	gynnsamt
تبارُک	gynnsamma
تبارُک	rena
تبارُک	ren
تبارُک	rent
تبارُک	gynnsam
تِباع	lydnad
تِباع	följer
تباعُد	separering
تباعُد	separation
تباغُض	fientlighet
تباہ	onda
تباہ	bortskämd
تباہ	bortskämda
تباہ	ruinerad
تباہ	förstörde
تباہ	förstörd
تباہ	förstört
تباہ	bad
تباہ	dåligt
تباہ	dåliga
تباہ	dålig
تباہی	förstörelse
تباہی	förstöring
تباہی	destruktion
تباہی	förstöra
تباہی	ruin
تباہی	förödelse
تباہی	ödeläggelse
تبایُن	motsägelser
تبایُن	motsägelse
تبایُن	olikhet
تبایُن	skillnad
تبایُن	skillnaden
تبایُن	motstånd
تبایُن	oppositionen
تبایُن	invändning
تبایُن	opposition
تبتُّل	celibat
تبتُّل	askes
تبجیل	respekt
تبجیل	respekten
تبجیل	respekterar
تبجیل	respektera
تبجیل	vördnad
تبحُّر	stipendium
تبحُّر	stipendiet
تبخترُ	skryter
تبخیر	avdunstning
تبدُّل	ändra
تبدُّل	byt
تبدُّل	ändring
تبدُّل	förändring
تبدُّل	byta
تبدید	dispersion
تبدید	spridning
تبدید	sprider
تبدیل	mutation
تبدیل	mutationer
تبدیل	ändra
تبدیل	byt
تبدیل	ändring
تبدیل	förändring
تبدیل	byta
تبدیل	konvertering
تبدیل	omställning
تبدیل	omvandling
تبدیل	ombyggnad
تبدیل	ändring
تبدیل	modifiering
تبدیل	variation
تبدیلی	ändra
تبدیلی	ändrar
تبدیلی	byta
تبدیلی	transfer
تبدیلی	överföra
تبدیلی	överlåtelse
تبدیلی	överföring
تبدیلی	ändra
تبدیلی	ändrar
تبدیلی	byta
تبدیلی	transfer
تبدیلی	överföra
تبدیلی	överlåtelse
تبدیلی	överföring
تبذُّر	fission
تبر	yxa
تبر	yxan
تبر	yxa
تبر	yxa
تبرّا	missbruk
تبرّا	missbruka
تبرّا	övergrepp
تبرّا	förbannelse
تبرزد	söt
تبرزد	sött
تبرزد	söta
تبرُّک	present
تبرُّک	gåva
تبرُّکات	gåvor
تبرُّکات	presenter
تبرید	kylning
تبرید	kyla
تبرید	nedkylning
تبریدگر	kylskåp
تبریدگر	svalare
تبریدگر	kylare
تبریدگر	kallare
تبریدگری	kylning
تبریق	elektrifiering
تبرِیہ	frikännande
تبّڑ	familjen
تبّڑ	familj
تبّڑ	family
تبّڑ	släkt
تبسُّط	omfång
تبسُّط	omfattning
تبسُّط	tillämpningsområde
تبسُّط	räckvidd
تبسُّط	bredd
تبسُّط	utökning
تبسُّط	utbyggnad
تبسُّط	expansion
تبسُّط	utvidgning
تبسُّط	omfattning
تبسُّط	utsträckning
تبسُّم	smile
تبسُّم	le
تبسُّم	leende
تبصرہ	översyn
تبصرہ	granskning
تبصرہ	granska
تبصرہ	omprövning
تبصرہ	recension
تبصرہ	kritik
تبصرہ	kommentera
تبصرہ	kommentar
تبطُّن	dölja
تبطُّن	döljer
تبطُّن	gömmer
تبطُّن	gömma
تبع	följare
تبعی	kompletterande
تبعی	sekundära
تبعی	sekundär
تبعی	sekundärt
تبعیّت	beroende
تبعیّت	beroendet
تبعیّت	lydnad
تبعیّت	följer
تبعید	separering
تبعید	separation
تبعیض	division
تبعیض	delning
تبغیض	animus
تبغیض	fiendskap
تبلیغ	kommunikation
تبلیغ	meddelande
تِبن	halm
تِبن	strån
تِبن	strå
تبنیّ	antagande
تبنیّ	adoption
تبنیّ	adoptera
تبوری	tumör
تبوُّل	urinering
تبویض	ägglossning
تبہ	förkrossad
تبہ	förstörda
تبہ	förstöras
تبہ	förstörde
تبہ	förstörd
تبہ	förstört
تبٔین	klargörande
تبٔین	förtydligande
تبٔین	förklaring
تبٔین	förklaringar
تِبیان	manifestation
تپ	vrede
تپ	ilska
تپ	feber
تپ	tryck
تپ	fury
تپ	raseri
تپ	hängivenhet
تپ	tillgivenhet
تپاس	arbetsmarknad
تپاس	labour
تپاس	arbetarpartiet
تپاس	arbetskraft
تپاس	möda
تپاس	slit
تپاس	solljus
تپاس	solljuset
تپاک	aktning
تپاک	värme
تپاں	olustigt
تپاں	rastlös
تپاں	hett
تپاں	hot
تپاں	snygg
تپاں	heta
تپاں	varmt
تپاں	upprörd
تپانا	varma
تپانا	varm
تپانا	värma
تپانا	varmt
تپانا	plåga
تپانا	kval
تپانا	varma
تپانا	varm
تپانا	värma
تپانا	varmt
تپانا	plåga
تپانا	kval
تپانا	heat
تپانا	värme
تُپانا	täcka
تُپانا	omslag
تِپائی	stativ
تپّڑ	kurage
تپّڑ	modet
تپّڑ	mod
تپّڑ	lust
تپّڑ	önskan
تپّڑ	åtrå
تپّڑ	längtan
تپّڑ	mattan
تپّڑ	matta
تپّڑ	ande
تپّڑ	anda
تپّڑ	spirit
تپّڑ	resolution
تپّڑ	upplösning
تپّڑ	kapacitet
تپسیا	hängivenhet
تپسیا	tillgivenhet
تپسیا	böner
تپسیا	bön
تپِش	heat
تپِش	värme
تپِش	nöd
تپِش	nödsignal
تپِش	brinnande
تپِش	brinner
تپِش	bränning
تپِش	bränna
تپِش	brännande
تپِش	värme
تپِش	upprördhet
تپِش	agitation
تُپک	musköt
تُپکچی	skytt
تُپکچی	gunner
تپکنا	smärta
تپکنا	pain
تپکنا	smärtor
تپکنا	värk
تپن	värme
تپن	heat
تپن	värme
تپنا	sken
تپنا	lyser
تپنا	glöd
تپنچہ	pistol
تپیدہ	lysande
تپیدہ	lyser
تپیدہ	glödande
تپیدہ	rastlös
تپیدہ	hett
تپیدہ	hot
تپیدہ	snygg
تپیدہ	heta
تپیدہ	varmt
تت	resultat
تت	resultatet
تت	sanna
تت	sann
تت	sant
تت	true
تت	rena
تت	ren
تت	rent
تت	väsen
تت	elementet
تت	element
تت	uppriktig
تت	uppriktiga
تت	uppriktigt
تتّا	arga
تتّا	arg
تتّا	rasande
تتّا	ursinnig
تتّا	hett
تتّا	hot
تتّا	snygg
تتّا	heta
تتّا	varmt
تتّا	kokar
تتّا	kokning
تتّا	kokande
تتّا	entusiastiska
تتّا	entusiastisk
تتّا	entusiastiskt
تتّا	varma
تتّا	varm
تتّا	värma
تتّا	varmt
تتاتائولا	förhastade
تتاتائولا	impulsiv
تتاتائولا	utslag
تتاتائولا	hudutslag
تتابُع	kontinuerlig
تتابُع	kontinuerliga
تتابُع	fortlöpande
تتابُع	kontinuerligt
تتبُّع	oäkta
تتبُّع	imitation
تِتربِتّر	spridda
تِتربِتّر	utspridd
تِتربِتّر	utspridda
تِتربِتّر	spridd
تِتربِتّر	spridda
تِتربِتّر	utspridd
تِتربِتّر	spridd
تتری	belle
تِتری	fjäril
تُتق	tält
تُتلانا	lisp
تِتلی	belle
تِتلی	fjäril
تِتمبا	tvister
تِتمبا	tvist
تِتمبا	dispyt
تِتمبا	komplott
تِتمبا	fix
تِتمبا	åtgärda
تِتمبا	fixa
تِتمبا	laga
تِتمبا	förhinder
تِتمبا	hinder
تِتمبا	hindret
تتِمّہ	komplettera
تتِمّہ	tillägg
تتِمّہ	supplement
تتِمّہ	tillägg
تتِمّہ	bilaga
تتِمّہ	epilog
تتِمّہ	postscript
تتِمّہ	bihang
تتمیم	färdigställande
تتمیم	komplettering
تتمیم	prestation
تتمیم	perfektion
تتّوتھمبو	tröst
تتّوتھمبو	lugnande
تتّوتھمبو	förebygga
تتّوتھمبو	förhindra
تتّوتھمبو	kontrollerar
تتّوتھمبو	kollar
تتیّا	smart
تتیّا	skarp
تتیّا	sharp
تتیّا	vassa
تتیّا	skarpa
تتیّا	skarpt
تتیّا	skarp
تتھا	också
تتھا	även
تٹ	lutning
تٹ	horisont
تٹ	horizon
تٹ	horisonten
تثلیث	trine
تثلیث	sonen
تثلیث	son
تثنیہ	dubblering
تثنیہ	fördubbling
تجاذُب	attraktion
تجاذُب	dragning
تُجّار	köpmän
تجارِب	upplevelser
تجارِب	erfarenheter
تِجارت	trafik
تِجارت	trafiken
تِجارت	handeln
تِجارت	handel
تِجارت	handeln
تِجارت	handel
تِجارت	affärsverksamhet
تِجارت	affärer
تِجارت	business
تِجارت	företag
تِجارت	näringsliv
تِجارتی	mercantile
تِجارتی	reklamfilm
تِجارتی	kommersiell
تِجارتی	kommersiella
تِجارتی	kommersiellt
تِجارتی	affärsverksamhet
تِجارتی	affärer
تِجارتی	business
تِجارتی	företag
تِجارتی	näringsliv
تجاسُر	kurage
تجاسُر	modet
تجاسُر	mod
تجاسُر	vågade
تجاسُر	djärvhet
تجاسُر	bestämdhet
تجاسُر	fasthet
تجاوُز	avvikelse
تجاہُد	försöker
تجاہُد	provar
تجاہُل	apati
تجاہُل	likgiltighet
تجبرُّ	envishet
تجبرُّ	envishet
تجدُّد	nyskapande
تجدُّد	innovationer
تجدُّد	innovation
تجدُّد	nyhet
تجدید	nyhet
تجدید	väckelse
تجدید	nyhet
تجدید	förnyat
تجدید	förnyelse
تجدیدی	återupplivas
تجدیدی	återupplivade
تجدیدی	förnyats
تجدیدی	förnyat
تجدیدی	förnyad
تجدیدی	förnyade
تجدیف	kätteri
تجدیف	hädelse
تجرباتی	undersökande
تجرباتی	utredande
تجرباتی	förberedande
تجرباتی	experimentellt
تجرباتی	experimentell
تجرباتی	experimentella
تجربہ	upplevelse
تجربہ	erfarenheter
تجربہ	erfarenhet
تجربہ	experimentet
تجربہ	experiment
تجربہ	experimentera
تجربہ	rättegången
تجربہ	prövning
تجربہ	rättegång
تجرُّد	celibat
تجرُّد	ensamheten
تجرُّد	ensamhet
تجریح	anklagelser
تجریح	anklagelse
تجریح	kritik
تجرید	separering
تجرید	separation
تجرید	abstraktion
تجرید	ensamheten
تجرید	ensamhet
تجریدی	ideal
تجریدی	idealiska
تجریدی	ideala
تجریدی	idealisk
تجریدی	idealiskt
تجریدی	idé
تجریدی	separat
تجریدی	separata
تجریدی	separera
تجریدی	obskyra
تجریدی	dunkla
تجریدی	dunkel
تجریدی	mystisk
تجریدی	mystiskt
تجریع	droppar
تجزّی	analyser
تجزّی	analys
تجزیاتی	analytisk
تجزیاتی	analytiska
تجزیاتی	analytiskt
تجزیہ	analyser
تجزیہ	analys
تجسُّس	nyfikenhet
تجسُّس	spionerar
تجسُّس	spioneri
تجسُّس	spionera
تجسیم	inkarnation
تجلجُل	tumult
تجلجُل	uppståndelse
تجلجُل	upprördhet
تجلجُل	agitation
تجلّی	ljusstyrka
تجلّی	prakt
تجلیل	lovord
تجلیل	minnestal
تجلیل	lovsång
تجلیل	beröm
تجلیل	prisa
تجلیل	lovord
تجلیہ	polering
تجمُّد	konsolidering
تجمُّع	summering
تجمُّع	ansamling
تجمُّل	prakt
تجمُّل	dekoration
تجمید	fryser
تجمید	frysning
تجمید	iskallt
تجمید	frysa
تجمیر	rökelse
تجمیع	sammanlagda
تجمیع	aggregat
تجنا	avstå
تجنا	överge
تجنُّب	undvikande
تجنُّب	uttag
تجنُّب	tillbakadragande
تجنُّب	utträde
تجنُّب	återkallande
تجنُّب	undvikande
تجنُّب	undviker
تجنُّب	undvika
تجنیس	likhet
تجنیس	likheten
تجنیس	allitteration
تجنیس	analogi
دغا	förräderi
دغا	bedrägeri
دغا	förräderi
دغا	förräderi
دغا	svek
داب	ståt
داب	högmod
داب	stolthet
داب	pride
داب	tryck
داب	återhållsamhet
داب	control
داب	kontroll
داب	kontrollera
داب	bestämmande
داب	anpassade
داب	sed
داب	anpassad
داب	egen
داب	anpassat
داب	auktoritet
داب	myndigheten
داب	myndighet
داب	uppförande
داب	kraft
داب	force
داب	tvinga
داب	vördnad
داب	tyngd
داب	vikt
داب	kontrollera
داب	check
داب	kolla
داب	code
داب	kod
داب	kraft
داب	makt
داب	power
تِجوری	säkert
تِجوری	kassaskåp
تِجوری	säker
تِجوری	säkra
تِجوری	valvet
تِجوری	valv
تجوُّز	koncession
تجوُّز	eftergift
تجوُّز	koncessionen
تجوُّع	want
تجوُّع	vill
تجوُّع	efterfrågan
تجوُّع	kräva
تجوُّع	svält
تجوُّع	hungern
تجوُّع	hunger
تجویز	yttrande
تجویز	yttrandet
تجویز	opinion
تجویز	beslutet
تجویز	beslut
تجویز	överläggning
تجویز	omdöme
تجویز	resolution
تجویز	upplösning
تجویز	förslag
تجویز	yttrande
تجویز	yttrandet
تجویز	opinion
تجویز	beslutet
تجویز	beslut
تجویز	överläggning
تجویز	förslag
تجویز	omdöme
تجویز	resolution
تجویز	upplösning
تجویز	förslag
تجویز	planerar
تجویز	planen
تجویز	plan
تجویز	planera
تجویزی	beslutsam
تجویزی	fastställd
تجویزی	bestämd
تجویزی	provade
تجویزی	provat
تجویزی	försökte
تجویزی	bevisade
تجویزی	bevisat
تجویف	hål
تجویف	hole
تجہیز	arrangerar
تجہیز	arrangera
تجہیل	okunskap
تجہیل	okunnighet
تُجھ	ni
تُجھ	dig
تُجھ	du
تُجھے	ni
تُجھے	dig
تُجھے	du
تچانا	heat
تچانا	värme
تچانا	scorch
تُچھ	värdelös
تُچھ	värdelöst
تُچھ	värdelösa
تُچھ	värdelös
تُچھ	värdelöst
تُچھ	värdelösa
تُچھ	oanvändbar
تحاسُد	avund
تحاسُد	avundsjuka
تحاسُد	svartsjuka
تحاسُد	avundsjuka
تحاشی	aldrig
تحالُف	konsultation
تحالُف	samråd
تحاوُر	dialogen
تحاوُر	dialog
تحاوُر	diskurs
تحاوُر	konversation
تحاوُر	samtal
تحاوُر	konversationer
تحاوُر	konversationen
تحائف	gåvor
تحائف	presenter
تحبُّب	vänskap
تحت	under
تحت	djup
تحت	djupet
تحت	control
تحت	kontroll
تحت	kontrollera
تحت	bestämmande
تحت	nedan
تحت	nedanför
تحت	laddning
تحت	innehav
تحت	besittning
تحتانی	primär
تحتانی	primärt
تحتانی	primära
تحتانی	följer
تحتانی	underlägsna
تحتانی	underlägsen
تحتانی	nedre
تحتانی	lägre
تحتانی	undre
تحدُّب	puckel
تحدّی	utmaningen
تحدّی	challenge
تحدّی	utmanar
تحدّی	utmana
تحدّی	utmaning
تحدّی	slåss
تحدّی	kamp
تحدّی	strida
تحدّی	kämpa
تحدّی	hot
تحدیث	berättarröst
تحدید	begränsning
تحدید	begränsning
تحدید	inskränkning
تحدید	begränsningar
تحدید	begränsning
تحدیق	stirrar
تحدیق	stirra
تحدیق	blick
تحذیر	varning
تحذیر	hotar
تحذیر	hotande
تحذیر	hotfullt
تحذیر	hotfull
تحرُّز	undvikande
تحرُّق	brinnande
تحرُّق	brinner
تحرُّق	bränning
تحرُّق	bränna
تحرُّق	brännande
تحرُّق	inflammation
تحرُّک	rörelser
تحرُّک	rörelsen
تحرُّک	rörelse
تحرُّک	förflyttning
تحرُّک	upprördhet
تحرُّک	agitation
تحریر	sammansättningen
تحریر	sammansättning
تحریر	friheten
تحریر	frihet
تحریر	freedom
تحریر	dokumentera
تحریر	dokumentet
تحریر	dokument
تحریر	handling
تحریر	manuskriptet
تحریر	manus
تحریر	manuskript
تحریر	sammansättningen
تحریر	sammansättning
تحریر	friheten
تحریر	frihet
تحریر	freedom
تحریر	dokumentera
تحریر	dokumentet
تحریر	dokument
تحریر	handling
تحریر	skrivande
تحریر	skrift
تحریر	skrivning
تحریر	skriva
تحریر	skriver
تحریر	manuskriptet
تحریر	manus
تحریر	manuskript
تحریراً	skriftliga
تحریراً	skrivet
تحریراً	skrivit
تحریراً	skriftligt
تحریراً	skrivna
تحریری	skriftliga
تحریری	skrivet
تحریری	skrivit
تحریری	skriftligt
تحریری	skrivna
تحریری	dokumentär
تحریز	försvaret
تحریز	försvar
تحریص	anstiftan
تحریص	anstiftan
تحریص	lockbete
تحریص	stimulans
تحریص	stimulering
تحریص	anstiftan
تحریص	anstiftan
تحریص	lockbete
تحریص	frestelser
تحریص	frestelse
تحریص	stimulans
تحریص	stimulering
تحریف	anagram
تحریفات	ändringar
تحریفات	förändringar
تحریفات	avvikelser
تحریق	brinnande
تحریق	brinner
تحریق	bränning
تحریق	bränna
تحریق	brännande
تحریق	förbränning
تحریق	storbrand
تحریک	anstiftan
تحریک	förslag
تحریک	förslag
تحریک	anstiftan
تحریک	uppmuntran
تحریک	upprördhet
تحریک	agitation
تحریم	vördnad
تحریم	ära
تحریم	heder
تحریم	förbud
تحریم	förhärligande
تحزُّن	sorgen
تحزُّن	sorg
تحسیب	bokföring
تحسین	uppskattning
تحسین	acklamation
تحسین	skål
تحسین	applåder
تحشُّم	prakt
تحشُّم	ära
تحشُّم	härlighet
تحشُّم	glory
تحشیہ	notering
تحصیر	omgivande
تحصیل	lära
تحصیل	lärande
تحصیل	inlärning
تحصیل	tehsil
تحصیل	samling
تحصیل	samlingen
تحصیل	collection
تحصیل	insamling
تحصیل	anskaffning
تحصیل	förvärv
تحصیلات	samlingar
تحصیلات	anskaffning
تحصیلات	förvärv
تحصین	skydd
تحصین	skyddsrum
تحصین	härbärge
تحصین	tillflykt
تحصین	tillflyktsort
تحصین	fristad
تحصین	fortifikation
تحصین	beskydd
تحصین	skydd
تحفُّظ	säkerhet
تحفُّظ	säkerheten
تحفُّظ	trygghet
تحفُّظ	konservering
تحفُّظ	bevarande
تحفُّظ	beskydd
تحفُّظ	skydd
تحفُّظات	förbehåll
تحفُّظات	bokning
تحفُّظات	reservationer
تحفُّظاتی	konserveringsmedel
تحفُّظاتی	konservativ
تحفُّظاتی	konservativa
تحفُّظاتی	konservativt
تُحفگی	excellens
تُحفگی	lovord
تُحفگی	elegans
تُحفہ	sällsynta
تُحفہ	sällsynt
تُحفہ	ovanlig
تُحفہ	ovanligt
تُحفہ	nuvarande
تُحفہ	närvarande
تُحفہ	present
تُحفہ	nutid
تُحفہ	present
تُحفہ	gåva
تحقُّق	visshet
تحقیر	förolämpning
تحقیر	förolämpa
تحقیر	förolämpning
تحقیر	förolämpa
تحقیر	förnedring
تحقیرانہ	förödmjukande
تحقیرانہ	förnedrande
تحقیرانہ	förödmjuka
تحقیرانہ	förolämpning
تحقیرانہ	förolämpar
تحقیرانہ	förolämpande
تحقیرانہ	kränkande
تحقیق	forska
تحقیق	forskning
تحقیق	sanning
تحقیق	sanningen
تحقیق	sanningens
تحقیق	verifiering
تحقیق	verifikation
تحقیق	faktum
تحقیق	fakta
تحقیقات	undersökningar
تحقیقات	utredningar
تحقیقات	undersökningar
تحقیقات	förfrågningar
تحقیقی	visst
تحقیقی	vissa
تحکُّم	dominans
تحکُّم	herravälde
تحکُّم	auktoritet
تحکُّم	myndigheten
تحکُّم	myndighet
تحکیم	skiljedom
تحلُّل	nedbrytning
تحلُّل	sönderfall
تحلُّل	upplösning
تحلیل	matsmältning
تحلیل	assimilering
تحلیل	försvinner
تحلیل	försvinnande
تحلیل	analyser
تحلیل	analys
تحلیل	matsmältning
تحلیل	upplösningen
تحلیل	upplösning
تحلیل	assimilering
تحلیل	försvinner
تحلیل	försvinnande
تحلیل	analyser
تحلیل	analys
تحلیلی	analytisk
تحلیلی	analytiska
تحلیلی	analytiskt
تحمُّل	uthålliga
تحمُّل	uthållighet
تحمُّل	tålamod
تحمیل	lastning
تحمیل	laddas
تحمیل	laddar
تحمیل	laddning
تحمیل	belasta
تحنُّث	ber
تحوُّر	vrede
تحوُّر	ilska
تحوُّر	hast
تحوُّر	brådska
تحویل	kontanta
تحویل	kassa
تحویل	kontant
تحویل	cash
تحویل	kontanter
تحویل	insättning
تحویل	deposition
تحویل	tillit
تحویل	trust
تحویل	förtroende
تحویل	vårdnad
تحویل	förvar
تحویل	vårdnaden
تحویل	skötsel
تحویل	bryr
تحویل	omsorg
تحویل	vård
تحویل	care
تحویل	laddning
تحویل	huvudstad
تحویل	kapitalet
تحویل	capital
تحویل	huvudstaden
تحویل	kapital
تحیّت	hälsning
تحیّت	hälsning
تحیُّر	förvåning
تحیُّر	häpnad
تحیُّر	undrar
تحیُّر	undra
تحیُّر	wonder
تخاطُب	adress
تخاطُب	address
تخالُف	fiendskap
تخالُف	motstånd
تخالُف	oppositionen
تخالُف	invändning
تخالُف	opposition
تخبیط	galenskap
تخبیط	vanvett
تخبیط	vansinne
تخبیط	dårskap
تخت	takht
تخت	monarki
تخت	monarkin
تخت	tronen
تخت	tron
تختہ	bräda
تختہ	brädet
تختہ	styrelse
تختہ	board
تختہ	styrelsen
تختہ	bänk
تختہ	plankan
تختہ	planka
تختہ	bordet
تختہ	bord
تختہ	tabell
تختی	surfplatta
تختی	tablett
تخدیر	anestesi
تخدیع	fuskar
تخدیع	fusk
تخدیع	fuska
