ngc	एनजीसी
aleksandar	सिकंदर
izdanje	संस्करण
albert	अल्बर्ट
mogućnosti	संभावनाओं
mogućnosti	अवसर
list	पत्ती
list	पत्ता
dugo	लंबी
dugo	लंबा
dugo	लम्बी
dugo	long
materijala	पदार्थ
materijala	सामग्री
nacionalna	राष्टीय
nacionalna	राष्ट्रीय
nacionalna	नेशनल
teško	हार्ड
teško	कड़ा
teško	कठिन
teško	कठोर
teško	मेहनत
teško	मुश्किल
teško	कठिन
teško	मुश्किल
službeni	अधिकारी
službeni	सरकारी
službeni	आधिकारिक
utrke	जातियों
utrke	दौड़
položaj	पद
položaj	स्थिति
vrh	युक्ति
vrh	टिप
real	असली
real	यथार्थ
real	रीयल
real	वास्तविक
real	रियल
veza	लिंक
veza	लिंक्स
veza	कड़ियाँ
veza	कड़ी
veza	कनेक्शन
veza	लिंक
veza	कड़ी
svijet	दुनिया
svijet	विश्व
svijet	जग
svijet	संसार
visina	ऊँचाई
visina	ऊंचाई
visina	ऊँचाई
glumica	अदाकारा
glumica	अभिनेत्री
kompanija	कंपनी
kompanija	कम्पनी
britanski	ब्रिटिश
britanski	अंग्रेजों
united	यूनाइटेड
united	संयुक्त
razloga	कारणों
razloga	कारण
struktura	संरचना
struktura	अवसंरचना
struktura	स्ट्रक्चर
struktura	ढांचा
wikipedia	विकिपीडिया
kosti	अस्थियों
kosti	हड्डियाँ
kosti	हड्डियां
kosti	हड्डियों
problem	समस्या
problem	प्रॉब्लम
priča	कहानी
priča	स्टोरी
formula	फ़ॉर्मूला
formula	सूत्र
stoga	अतः
stoga	इसलिए
london	लंदन
aktivnosti	उपक्रम
aktivnosti	गतिविधियाँ
aktivnosti	क्रियाएँ
režiser	निर्देशक
režiser	निदेशक
uključuju	शामिल
međunarodni	अंतर्राष्ट्रीय
međunarodni	अन्तर्राष्ट्रीय
međunarodni	अंतरराष्ट्रीय
vratio	लौटाया
vratio	लौटे
partija	party
partija	दल
partija	पार्टी
uloga	भूमिका
illinois	इलिनोइस
ostao	रुके
ostao	ठहरे
maglina	नीहारिका
kiseline	अम्ल
kiseline	एसिड
uspjeh	सफल
uspjeh	सफलता
uspjeh	कामयाबी
png	पीएनजी
png	png
pojam	अवधारणा
pojam	ख़्याल
louis	लुई
kit	व्हेल
kit	किट
kit	kit
obuhvata	कवर
obuhvata	शामिल
martin	मार्टिन
italija	इटली
pravila	नियम
kalifornija	कैलिफोर्निया
kalifornija	कैलिफ़ोर्निया
napad	उत्पीड़न
napad	हमले
napad	हमला
napad	आक्रमण
file	फाइल
file	फ़ाइल
file	संचिका
saint	संत
srednje	मध्यम
srednje	माध्यम
srednje	मीडियम
srednje	माध्यमिक
srednje	द्वितीयक
reda	क्रम
reda	ऑर्डर
reda	आदेश
reda	अनुक्रम
banja	spa
banja	स्पा
banja	banja
https	https
osnovana	स्थापित
osnovana	संस्थापित
bitka	लड़ाई
bitka	युद्ध
bitka	बैटल
los	लॉस
veličina	मात्रा
veličina	आकार
supruga	पत्नी
supruga	बीवी
klubovi	चिड़ी
klubovi	क्लब
navodi	उद्धृत
navodi	कोटेड
model	मॉडल
trener	कोच
zna	जानिये
zna	जानिए
zna	जान
linije	पंक्तियां
linije	पंक्तियाँ
linije	रेखाएं
linije	लकीरें
linije	लाइनों
dijelovi	पार्ट्स
dijelovi	भाग
ostala	अन्य
ostala	रुके
ostala	ठहरे
ostala	रहें
ostala	रहो
engleska	इंग्लैंड
engleska	इंग्लैण्ड
zemljama	देश
zemljama	देशो
zemljama	देशों
najmanje	तनिक
izvan	बाहर
nazivaju	कॉलिंग
društvo	सोसायटी
društvo	समाज
veće	बड़ा
veće	वृहद
veće	बड़ा
veće	बडे
visoko	हाई
visoko	आलीशान
visoko	उच्च
visoko	ऊँची
fakultet	कॉलेज
fakultet	संकाय
world	दुनिया
world	विश्व
world	जग
world	संसार
bar	पट्टी
bar	बार
male	छोटे
male	छोटा
male	छोटी
promjena	परिवर्तन
promjena	बदलाव
promjena	बदलें
spominje	उल्लेखित
spominje	mentions
spominje	उल्लेख
brazil	ब्राजील
brazil	ब्राज़ील
finale	फ़ाइनल
finale	अंतिम
finale	फाइनल
finale	फाइनल
nba	एनबीए
brod	पोत
brod	जहाज
brod	शिप
brod	जलयान
medvjed	भालू
madrid	madrid
madrid	मैड्रिड
naći	ढूंढें
naći	ढूँढें
književnost	साहित्य
vozila	वाहन
vozila	वाहनों
direktno	सीधे
osam	आठ
narod	लोग
narod	लोगों
wolf	वुल्फ
wolf	भेड़िया
razlika	भिन्नताएं
razlika	मतभेद
razlika	भिन्नता
razlika	फर्क
razlika	अंतर
stanica	स्टेशन
stanica	रोकें
samom	सैम
samom	sam
pjesnik	कवि
nezavisnost	स्वतन्त्रता
nezavisnost	स्वतंत्रता
stranke	पार्टियाँ
stranke	दल
stranke	पार्टियों
zmija	सांप
zmija	सर्प
zmija	सांप
zmija	नाग
zmija	स्नेक
zmija	साँप
simbol	चिह्न
simbol	संकेत
simbol	प्रतीक
borbe	लड़ता
borbe	झगड़े
dijete	किड
dijete	बच्चा
dijete	संतति
dijete	बालक
dijete	बच्चा
dijete	बच्चे
dijete	चाइल्ड
brat	भाई
brat	bhai
virginia	वर्जीनिया
virginia	वर्जिनिया
linija	लाइन
linija	पंक्ति
linija	रेखा
linija	लकीर
slikar	पेंटर
slikar	चित्रकार
blizu	बन्द
blizu	करीब
blizu	बंद
blizu	निकट
planina	पर्वत
planina	पहाड़
planina	kyu
kraljevstvo	हुकूमत
kraljevstvo	किंगडम
elemenata	तत्वों
elemenata	तत्व
dolara	डॉलर
brigada	ब्रिगेड
moraju	जरूर
zajednica	समुदाय
zajednica	समुदायों
zajednica	समुदाय
zajednica	जातियाँ
all	सभी
all	सब
par	जोड़ी
par	जोड़ा
par	जोड़ी
par	युगल
gora	गोरा
gora	बदतर
pada	गिरने
pada	गिरना
pada	प्रपात
pada	झरना
pada	जलप्रपात
thomas	थॉमस
thomas	थामस
strukture	संरचना
strukture	अवसंरचना
strukture	स्ट्रक्चर
strukture	ढांचा
selektor	कोच
lik	कैरेक्टर
lik	वर्ण
lik	अक्षर
bolje	बेहतर
kome	जीस
kome	जिसे
kome	जिसको
ruski	रूसी
izvora	स्रोत
izvora	स्त्रोत
rimski	रोमन
sila	बल
sila	फ़ोर्स
molekula	परमाणु
molekula	अणु
molekula	अणुओं
teorija	सिद्धांत
teorija	सिद्धान्त
washington	वाशिंगटन
washington	वॉशिंगटन
određene	निश्चित
reakcije	प्रतिक्रियाएँ
faza	चरण
faza	स्टेज
evropski	यूरोपियाई
evropski	यूरोपीय
video	विडियो
video	video
video	वीडियो
zlatna	सुनहरा
zlatna	गोल्डन
zlatna	सुनहरी
ohio	ओहियो
služi	सेवारत
dom	मुखपृष्ठ
dom	गृह
dom	होम
dom	घर
dom	डॉम
dom	डोम
glavne	मुख्य
glavne	मेन
glavne	प्रमुख
plasman	प्लेसमेंट
plasman	अवस्थिति
format	प्रारूप
format	फ़ॉर्मेट
format	फॉर्मेट
format	फार्मेट
format	स्वरूप
filmova	फिल्में
filmova	मूवी
filmova	फ़िल्में
filmova	फिल्मों
politički	नीतियां
politički	राजनीतिक
politički	राजनैतिक
strana	पार्श्व
strana	तरफ
strana	पक्ष
proteina	प्रोटीन
mjesec	महीना
mjesec	महीने
mjesec	माह
mjesec	चन्द्रमा
mjesec	चाँद
mjesec	चन्द्र
mjesec	चांद
mjesec	चंद्रमा
provincija	प्रांतों
pobijedio	बीट
pobijedio	धड़कन
pobijedio	ताल
pobijedio	जीता
pobijedio	जीते
pobijedio	जीती
treće	तृतीय
treće	तीसरे
treće	तीसरा
reakcija	reaction
reakcija	अभिक्रिया
reakcija	प्रतिक्रिया
google	गूगल
google	google
muzej	संग्रहालय
grand	ग्रैंड
izraz	पद
izraz	एक्सप्रेशन
izraz	अभिव्यक्ति
org	org
psi	साई
psi	psi
psi	कुत्ते
psi	कुत्तों
psi	कुत्तो
upotreba	प्रयोग
upotreba	उपयोग
upotreba	उपयोग
članci	लेख
članci	आलेख
mijenja	बदलना
skup	रैली
skup	सभा
skup	महफ़िल
skup	महंगा
skup	महंगी
nacija	राष्ट्रों
nacija	राष्ट्र
nacija	देश
nacija	राष्ट्र
nacija	स्वदेश
priče	कथाएं
priče	किस्से
priče	कहानियाँ
priče	कहानियां
proizvodnja	आउटपुट
proizvodnja	उत्पादन
pravi	असली
pravi	यथार्थ
pravi	रीयल
pravi	वास्तविक
pravi	रियल
raznih	विभिन्न
razne	विभिन्न
bijeli	सफेद
bijeli	सफ़ेद
bijeli	श्वेत
veličine	आकार
oblast	ओब्लास्त
epizoda	धारावाहिक
epizoda	एपिसोड
epizoda	एपीसोड
epizoda	प्रकरण
epizoda	एपिसोड
epizoda	एपीसोड
sebi	खुद
planine	kyu
bavi	सौदे
profesor	प्रोफ़ेसर
profesor	प्रोफेसर
profesor	प्राध्यापक
gustoća	घनत्व
vladar	रूलर
vladar	मापक
vladar	शासक
pokémon	पोकीमॉन
bolest	बीमारी
bolest	विकार
bolest	रोग
bolest	बीमारी
page	पृष्ठ
page	पेज
otkrio	खोजा
