και	dhe
προβλήματα	problemet
προβλήματα	problemeve
έχοντας	duke
δύναμη	forca
δύναμη	forcë
δύναμη	forca
δύναμη	forcë
δύναμη	force
δύναμη	fuqi
δύναμη	fuqin
δύναμη	power
δύναμη	fuqia
δύναμη	pushteti
επανάσταση	revolucioni
επανάσταση	revolucionit
επανάσταση	revolucion
τύπος	press
τύπος	shtyp
τύπος	shtypi
τύπος	shtypni
τύπος	formula
τύπος	formulën
τύπος	formulë
τύπος	lloji
τύπος	tip
εκατομμύρια	milionë
εκατομμύρια	million
εκατομμύρια	miliona
τέσσερις	katër
πορεία	kurs
πορεία	kursi
μέση	mes
μέση	mesit
μέση	mesme
μέση	mesatare
μέση	mesatar
μέση	mesatarja
μέση	belin
μέση	beli
μέση	bel
πρόβλημα	problem
πρόβλημα	problemi
πρόβλημα	telash
πρόβλημα	telashe
πρόβλημα	probleme
άνω	sipërme
νερό	uje
νερό	uj
νερό	uji
νερό	ujë
αγωνίστηκε	luftove
αγωνίστηκε	luftuar
αγωνίστηκε	luftoi
αγωνίστηκε	luftuan
τοπική	lokale
τοπική	vendase
τοπική	vendore
τοπική	lokal
τοπική	vendas
περιφέρεια	rajon
περιφέρεια	rajoni
περιφέρεια	distrikti
περιφέρεια	qark
περιφέρεια	rajoni
παρουσία	prezencën
παρουσία	prezencë
παρουσία	prezenca
παρουσία	prania
παρουσία	prani
παρουσία	praninë
μητέρα	nënë
μητέρα	nene
μητέρα	nëna
μητέρα	nena
μητέρα	mother
έξι	gjashte
έξι	gjasht
έξι	gjashtë
έξι	gjashta
δομή	strukturë
δομή	struktura
δομή	strukture
παρίσι	parisi
παρίσι	paris
έγραψε	shkruante
έγραψε	shkroi
κατασκευή	prodhim
κατασκευή	ndërtimi
κατασκευή	ndërtime
κατασκευή	ndërtim
κατασκευή	ndërtimet
κατασκευή	ndërto
περιέχει	përmban
περιπτώσεις	raste
περιπτώσεις	rastet
ημέρες	ditëve
ημέρες	ditet
ημέρες	ditë
ημέρες	ditët
μαρία	maria
μερικές	disa
τιμή	çmimi
τιμή	cmim
τιμή	cmimi
τιμή	çmim
τιμή	price
τιμή	vlera
τιμή	vlerë
διαδικασία	proçes
διαδικασία	proces
διαδικασία	proçesi
διαδικασία	procesi
διαδικασία	procedimi
διαδικασία	procedurë
διαδικασία	procedura
διαδικασία	procedure
διαδικασία	proçedura
κοινό	publiku
κοινό	audiencë
κοινό	audiencën
κοινό	audienca
κοινό	auditori
διαγραφή	fshije
διαγραφή	fshij
διαγραφή	eleminimi
διαγραφή	fshirja
διαγραφή	fshirjen
διαγραφή	fshi
διαγραφή	fshije
απογραφή	rregjistrimi
απογραφή	inventarin
συλλογή	grumbullim
συλλογή	koleksion
συλλογή	koleksioni
συλλογή	mbledhja
τρίτη	marten
τρίτη	trete
τρίτη	tretë
τρίτη	treta
παρακάτω	poshtë
παρακάτω	nën
ναός	tempulli
ναός	tempull
βοήθεια	asistenca
βοήθεια	asistencë
βοήθεια	ndihme
βοήθεια	ndihma
βοήθεια	ndihmë
απόσταση	distance
απόσταση	largësia
απόσταση	distanca
απόσταση	distancë
απόσταση	rang
απόσταση	largësia
απόσταση	gamë
απόσταση	varg
νέων	rinisë
νέων	rinia
νέων	rinor
νέων	rini
αμέσως	menjehere
αμέσως	menjëherë
αναφορά	raporti
αναφορά	report
αναφορά	raport
αναφορά	referencë
αναφορά	referimi
αναφορά	referenca
ποδοσφαιριστής	futbollist
ποδοσφαιριστής	futbollisti
δράση	veprim
δράση	veprimi
δράση	aksion
δράση	aksioni
δράση	akcion
λιγκ	league
λιγκ	liga
λιγκ	ligë
απλά	vetëm
απλά	vetem
απλά	thjesht
απλά	veq
γιώργος	giorgos
γιώργος	xhorxh
γιώργος	jorgo
γιώργος	xhorxhi
γιώργος	george
γιώργος	georgios
κανείς	asnjeri
κανείς	askush
κανείς	askushi
γεγονότα	faktet
γεγονότα	fakte
γεγονότα	evente
γεγονότα	ngjarje
γεγονότα	ngjarjet
σύντομο	shkurt
σύντομο	shkurtër
σύντομο	shkurta
σύντομο	shkurtë
σύντομο	shkurtër
κράτος	shtet
κράτος	shteti
κράτος	shtetit
κωνσταντίνος	konstantinos
κωνσταντίνος	konstandin
στρατό	ushtri
στρατό	ushtria
στρατό	ushtrie
αγία	shën
αγία	sent
αγία	saint
αγία	shenjtor
αποτελέσματα	rezultatet
ιστορικό	sfond
ιστορικό	sfondi
ιστορικό	sfondin
ιστορικό	historia
ιστορικό	histori
σπίτι	shtëpi
σπίτι	shtëpia
σπίτι	shtepi
σπίτι	shtëpia
σπίτι	shpi
σπίτι	shtepi
σπίτι	shtëpi
σπίτι	shpija
σπίτι	shpia
τζον	gjoni
τζον	xhon
τζον	john
τζον	gjon
τζον	jon
τμήματα	ndarjeve
τμήματα	ndarjet
τμήματα	segmentet
τμήματα	departamentet
τμήματα	seksione
λειτουργία	funksion
λειτουργία	funksioni
λειτουργία	funksionet
λειτουργία	modalitetin
λειτουργία	modaliteti
λειτουργία	operacioni
λειτουργία	operacion
βιβλία	librat
βιβλία	libra
πρωθυπουργός	premier
κείμενο	teksti
κείμενο	tekst
γραμμή	rreshti
γραμμή	linja
γραμμή	line
γραμμή	linjë
σχέδιο	projekti
σχέδιο	skicë
σχέδιο	drafti
σχέδιο	draft
σχέδιο	dizajn
σχέδιο	dizajni
σχέδιο	plan
σχέδιο	plani
βουλευτής	pjesëtar
βουλευτής	anëtar
βουλευτής	antare
βουλευτής	antar
γη	tokë
γη	toka
γη	tokë
γη	toka
γη	toke
γη	land
χρήστες	përdoruesit
χρήστες	përdorues
χρήστες	përdoruesve
εμφανίζεται	shfaqur
ξανά	prap
ξανά	perseri
ξανά	prapë
ξανά	prape
ξανά	përsëri
ξανά	sërish
αυτοί	ato
αυτοί	ata
χρήστης	përdoruesi
χρήστης	përdorues
θάλασσα	deti
θάλασσα	det
θάλασσα	detit
χρησιμοποιούνται	përdorur
χρησιμοποιούνται	përdoret
πολιτείες	shtetet
πολιτείες	shteteve
πολιτείες	shtete
χρήστη	përdoruesi
χρήστη	përdorues
πληθυσμού	popullsia
πληθυσμού	popullata
πληθυσμού	popullsi
εξουσία	autoritet
εξουσία	autoriteti
εξουσία	fuqi
εξουσία	fuqin
εξουσία	power
εξουσία	fuqia
εξουσία	pushteti
καλοκαίρι	verës
καλοκαίρι	vera
καλοκαίρι	verën
καλοκαίρι	vere
καλοκαίρι	verore
καλοκαίρι	verë
παράδοση	dërgesa
παράδοση	delivery
παράδοση	dorëzim
παράδοση	dërgimi
παράδοση	dorëzimi
παράδοση	dorëzuar
παράδοση	dorëzohen
παράδοση	dorëzimi
παράδοση	tradite
παράδοση	tradita
παράδοση	traditë
άνδρες	bura
άνδρες	men
άνδρες	meshkuj
άνδρες	meshkujt
άνδρες	burrat
άνδρες	burra
δίνει	jep
όσκαρ	oscar
όσκαρ	oscar
όσκαρ	oskar
όσκαρ	oskar
ακριβώς	pikërisht
ακριβώς	fiks
ακριβώς	tamam
ακριβώς	pikërisht
ακριβώς	saktësisht
γυναίκα	femer
γυναίκα	gruaja
γυναίκα	grua
γυναίκα	femer
γυναίκα	femrës
γυναίκα	femër
γυναίκα	femra
γυναίκα	femre
γυναίκα	gruan
γυναίκα	bashkëshortja
γυναίκα	gruaja
κλπ	etj
περιοδικό	revista
περιοδικό	revistë
κατάλογος	directory
κατάλογος	lista
κατάλογος	listë
κεντρική	qëndrore
κεντρική	central
κεντρική	qendror
κεντρική	qendrore
ακολούθησε	ndiqe
ακολούθησε	ndiqeni
ακολούθησε	follow
ακολούθησε	ndiqni
ακολούθησε	pasuan
ακολούθησε	pasuar
ακολούθησε	ndjekur
ακολούθησε	pasohet
γλώσσες	gjuhët
γλώσσες	gjuhë
νησιά	ishuj
νησιά	ishujt
χρώμα	ngjyrë
χρώμα	ngjyra
χρώμα	ngjyr
χρώμα	ngjyrë
χρώμα	ngjyra
διεθνής	internacional
διεθνής	international
διεθνής	internacionale
διεθνής	ndërkombëtar
διεθνής	ndërkombëtare
αμερική	amerika
αμερική	amerikë
αμερική	amerik
γυναίκες	grat
γυναίκες	femrat
γυναίκες	gratë
γυναίκες	gra
γυναίκες	grate
γυναίκες	femra
μονή	manastirit
μονή	manastir
μονή	manastiri
μονή	parësia
μονή	kuvendin
μονή	manastir
μονή	kuvend
σπούδασε	studioi
σπούδασε	studiuar
κύρια	kryesore
κύρια	main
κύρια	kryesor
πρότυπα	templates
πρότυπα	standarde
πρότυπα	standardeve
πρότυπα	standartet
πρότυπα	standardet
πρότυπα	standarte
δημιουργήθηκε	krijoi
δημιουργήθηκε	krijuar
σχέσεις	lidhjet
σχέσεις	marrëdhëniet
σχέσεις	marrëdhëniet
εμφάνιση	shfaqje
εμφάνιση	emisioni
εμφάνιση	shfaqja
εμφάνιση	show
εμφάνιση	shfaq
εμφάνιση	display
εμφάνιση	shfaq
τέσσερα	katër
εγκυκλοπαίδεια	enciklopedia
αυτοκρατορία	empire
αυτοκρατορία	perandori
αυτοκρατορία	perandoria
ώρες	oret
ώρες	orët
ώρες	orë
ώρες	orari
τίτλος	titull
τίτλος	titulli
συνθήκες	traktatet
συνθήκες	kushtet
συνθήκες	rrethanat
συνθήκες	rrethana
μελέτη	studimi
μελέτη	studim
σχολείο	shkoll
σχολείο	shkolla
σχολείο	shkollë
ειδικά	veçanërisht
ειδικά	sidomos
υλικό	materiale
κάστρο	kalaja
κάστρο	kështjella
κάστρο	kështjellë
κάστρο	keshtjella
κάστρο	castro
κάστρο	kastro
βουλευτές	deputetet
βουλευτές	deputetë
βουλευτές	deputetët
δυτικά	perëndimi
δυτικά	west
δυτικά	perendimi
δυτικά	perëndim
δυτικά	perendim
δυτικά	perëndimore
δυτικά	perëndimore
δυτικά	perëndimor
δυτικά	perendimi
καλά	paçi
καλά	mire
καλά	mirë
ανατολικά	lindja
ανατολικά	lindje
ανατολικά	lindor
ανατολικά	lindore
απέναντι	kundërta
απέναντι	përballë
απέναντι	kundërt
συνεργασία	bashkëpunim
συνεργασία	bashkpunim
επιτροπή	komisioni
επιτροπή	komision
επιτροπή	komiteti
επιτροπή	komitet
νίκος	nikos
άνθρωποι	popull
άνθρωποι	njerëz
άνθρωποι	njerez
άνθρωποι	personat
άνθρωποι	njerëzit
άνθρωποι	njerzit
έφτασε	arriten
έφτασε	arriti
έφτασε	mbërriti
έφτασε	arrite
έφτασε	erdhi
αρχηγός	shef
αρχηγός	shefi
αρχηγός	udhëheqës
αρχηγός	lider
αρχηγός	lideri
σύνθεση	përbërjen
σύνθεση	përbërja
σύνθεση	sintezën
προσπάθεια	orvatje
προσπάθεια	tentativë
προσπάθεια	tentative
προσπάθεια	përpjekje
προσπάθεια	përpjekja
προσπάθεια	përpjekje
τελευταίο	fundit
τελευταίο	last
απόφαση	vendim
απόφαση	vendimin
απόφαση	vendimi
αυτοκράτορα	perandori
αυτοκράτορα	perandor
αγορά	blerje
αγορά	blerja
αγορά	blerjen
αγορά	blej
αγορά	pazari
αγορά	tregu
αγορά	tregu
αγορά	tregut
αγορά	treg
αγορά	market
πρόταση	propozimi
πρόταση	propozim
ταυτόχρονα	njëkohësisht
ταυτόχρονα	njëherazi
ταυτόχρονα	njekohesisht
ταυτόχρονα	njëherësh
μέρες	ditëve
μέρες	ditet
μέρες	ditë
μέρες	ditët
ανακαλύφθηκε	zbulohet
ανακαλύφθηκε	zbuluar
ποσοστό	përqindja
ποσοστό	përqindje
ποσοστό	normë
ποσοστό	norma
ποσοστό	rate
τελική	finalja
τελική	finale
τελική	final
τελική	përfundimtar
καθηγητής	lektor
καθηγητής	profesor
καθηγητής	profesore
καθηγητής	profesori
καθηγητής	profesoresha
καθηγητής	mësues
καθηγητής	mesues
καθηγητής	mësuesi
συμβούλιο	këshill
συμβούλιο	këshilli
μέσο	instrument
μέσο	instrumenti
μέσο	mesëm
μέσο	medium
μέσο	mesatar
μέσο	mesatare
μέσο	mesme
γιάννης	janis
συνέχισε	vazhdoni
συνέχισε	vazhdojn
συνέχισε	vazhdo
συνέχισε	vazhdojnë
σταθμός	stacion
σταθμός	stacioni
παράγεται	prodhohet
παράγεται	prodhoi
παράγεται	prodhuar
παράγεται	gjeneruar
έρευνα	hetim
έρευνα	hetimi
έρευνα	hetime
έρευνα	hetimet
έρευνα	sondazhi
έρευνα	anketë
έρευνα	anketa
έρευνα	sondazh
έρευνα	vëzhgimi
έρευνα	kërkime
έρευνα	kërkim
έρευνα	hulumtimi
γέννησης	lindja
γέννησης	lindi
γέννησης	linde
δυτική	perëndimi
δυτική	west
δυτική	perendimi
δυτική	perëndim
δυτική	perendim
δυτική	perëndimore
δυτική	perëndimore
δυτική	perëndimor
δυτική	perendimi
κωνσταντινούπολη	kostandinopojë
κωνσταντινούπολη	stamboll
κωνσταντινούπολη	stambolli
έννοια	kuptimi
έννοια	koncept
έννοια	koncepti
απο	nga
χαρακτήρα	personazh
χαρακτήρα	karakter
χαρακτήρα	karakteri
αλέξανδρος	aleksandros
αλέξανδρος	aleksandri
αλέξανδρος	aleksandër
αλέξανδρος	aleksander
αλέξανδρος	alexander
δυνατότητα	mundësia
δυνατότητα	mundësi
θερμοκρασία	temperatura
θερμοκρασία	temperature
σπουδές	studioi
σπουδές	studiuar
σπουδές	studime
σπουδές	studimet
γενική	gjeneral
γενική	gjenerali
γενική	përgjithshëm
γενική	general
οργάνωση	organizata
οργάνωση	organizim
οργάνωση	organizatë
οργάνωση	organizimi
οργάνωση	organizata
οργάνωση	organizimi
μερικά	disa
χρειάζεται	nevojat
όμιλος	grup
όμιλος	grupin
όμιλος	grupi
επιφάνεια	siperfaqe
επιφάνεια	sipërfaqe
επιφάνεια	sipërfaqes
αγγλία	angli
αγγλία	anglia
μετάφραση	përkthimi
μετάφραση	përkthim
ρωσία	rusia
ρωσία	rusi
ρωσία	russia
ρώμη	romë
ρώμη	roma
κορυφή	krye
κορυφή	maje
κορυφή	top
κορυφή	sipër
κορυφή	majë
κορυφή	kulmin
κορυφή	kulmi
βιβλιοθήκη	bibliotekë
βιβλιοθήκη	biblioteka
βιβλιοθήκη	libraria
βιβλιοθήκη	librari
λόγους	arsyet
λόγους	arsye
σημαία	flamuri
σημαία	flamur
βρέθηκε	gjet
βρέθηκε	gjetur
ορίζεται	përcaktuar
ενδιαφέρον	interesant
ενδιαφέρον	interesante
έξω	jashtë
έξω	jashte
έξω	jashtë
έξω	out
έξω	jashte
έξω	jasht
ισπανία	spanjës
ισπανία	spanjë
ισπανία	spanja
ισπανία	spain
ρωσίας	rusia
ρωσίας	rusi
ρωσίας	russia
μιχαήλ	mikhail
μιχαήλ	mihail
μιχαήλ	majkell
μιχαήλ	michael
μιχαήλ	majkëll
μιχαήλ	majkëlli
πέρασε	kaluar
πέρασε	kaloi
πέρασε	kaluan
πέρασε	kalonin
διοίκηση	komanda
διοίκηση	komandë
διοίκηση	menaxhimi
διοίκηση	administrim
διοίκηση	menaxhim
διοίκηση	administrim
διοίκηση	administratën
διοίκηση	administratë
διοίκηση	administrata
δεξιά	djathtas
δεξιά	drejtë
καμία	asnje
καμία	asnjë
εφαρμογή	zbatimi
εφαρμογή	zbatim
εφαρμογή	zbatimin
εφαρμογή	realizimi
εφαρμογή	realizim
εφαρμογή	aplikacioni
εφαρμογή	aplikacion
εφαρμογή	aplikacionin
εφαρμογή	aplikacionit
εφαρμογή	aplikimin
εφαρμογή	aplikimi
εφαρμογή	program
εφαρμογή	aplikim
σύζυγος	bashkëshortja
σύζυγος	bashkëshorte
σύζυγος	shoq
σύζυγος	burrit
